lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847403784747158476872,2021,Van Riemsdyk-Laughton-Atkinson,PHI,line,5on5,5,787.0,44.0,0.4,0.38,0.31,3.45,0.3,0.25,0.8,0.12,2.05,1.48,0.3,0.32,0.32,4.0,1.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,5.0,6.0,2.0,3.0,4.0,1.0,0.0,0.15,0.15,0.0,1.0,0.0,0.0,10.3,5.0,5.34,2.0,0.05,0.0,0.0,0.35,0.37,0.37,6.98,0.45,0.51,1.57,0.22,5.03,3.22,0.44,0.44,0.43,6.0,5.0,5.0,16.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,6.0,11.0,0.0,0.0,7.0,9.0,2.0,2.0,9.0,2.0,0.0,0.27,0.18,0.0,0.0,0.0,0.0,15.81,11.0,11.09,0.0,0.1,0.0,0.0,0.55,0.55,0.53
84774198480860,2021,Bahl-Geertsen,NJD,pairing,5on5,3,762.0,14.0,0.4,0.36,0.29,3.65,0.4,0.21,0.94,0.13,1.99,1.33,0.4,0.4,0.4,4.0,1.0,3.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,7.0,9.0,1.0,0.0,3.0,2.0,0.0,0.12,0.28,0.0,0.0,0.0,0.0,7.64,5.0,4.83,0.0,0.04,0.0,0.0,0.45,0.44,0.44,8.74,0.62,0.46,2.11,0.27,4.85,3.69,0.6,0.64,0.63,7.0,5.0,2.0,14.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,10.0,0.0,0.0,6.0,2.0,1.0,1.0,9.0,3.0,0.0,0.31,0.31,0.0,0.0,2.0,0.0,14.65,12.0,12.42,1.0,0.1,0.0,0.0,0.71,0.74,0.73
84758258476902,2021,Lindell-Hakanpaa,DAL,pairing,5on5,72,16662.0,352.0,0.46,0.41,0.43,102.76,9.07,6.56,24.89,3.35,54.2,40.93,8.71,9.01,8.66,100.0,39.0,47.0,186.0,9.0,8.0,2.0,27.0,5.0,28.0,62.0,91.0,130.0,17.0,37.0,157.0,167.0,30.0,35.0,96.0,31.0,12.0,2.27,3.54,3.26,2.0,4.0,3.0,186.4,139.0,139.05,22.0,1.37,1.99,1.99,8.44,8.4,8.32,131.94,10.84,8.76,31.48,4.32,73.71,53.89,10.3,10.87,10.29,136.0,47.0,87.0,270.0,8.0,10.0,1.0,35.0,4.0,60.0,66.0,128.0,175.0,18.0,39.0,106.0,124.0,22.0,53.0,137.0,37.0,9.0,3.91,4.19,2.74,3.0,4.0,1.0,269.79,183.0,181.5,30.0,1.8,2.24,2.24,10.4,10.36,10.18
847745684774768481618,2021,Lehkonen-Compher-Newhook,COL,line,5on5,5,1113.0,58.0,0.39,0.44,0.39,8.13,0.8,0.5,2.15,0.25,4.19,3.1,0.77,0.86,0.83,9.0,2.0,5.0,16.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0,7.0,9.0,0.0,0.0,7.0,7.0,4.0,1.0,9.0,1.0,1.0,0.27,0.12,0.4,1.0,0.0,1.0,16.84,11.0,11.5,0.0,0.1,0.4,0.4,0.5,0.53,0.53,12.87,1.23,0.98,3.44,0.4,6.46,4.49,1.17,1.19,1.13,15.0,2.0,3.0,20.0,2.0,3.0,1.0,2.0,0.0,4.0,6.0,13.0,15.0,1.0,2.0,10.0,13.0,3.0,1.0,10.0,6.0,1.0,0.25,0.71,0.26,0.0,1.0,1.0,19.48,17.0,16.35,1.0,0.2,0.48,0.48,0.95,0.9,0.89
847523584758428479351,2021,Deslauriers-Steel-Carrick,ANA,line,5on5,7,1002.0,77.0,0.4,0.46,0.4,6.14,0.46,0.32,1.29,0.18,3.26,2.48,0.46,0.48,0.48,8.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,7.0,4.0,14.0,6.0,9.0,1.0,2.0,6.0,2.0,0.0,0.21,0.25,0.0,0.0,1.0,0.0,12.3,8.0,8.0,2.0,0.07,0.0,0.0,0.53,0.54,0.54,8.6,0.68,0.51,1.89,0.27,4.56,4.09,0.68,0.69,0.69,10.0,2.0,2.0,14.0,2.0,1.0,0.0,3.0,0.0,3.0,3.0,8.0,10.0,3.0,12.0,8.0,6.0,1.0,0.0,9.0,3.0,0.0,0.27,0.41,0.0,0.0,2.0,0.0,13.86,12.0,11.94,0.0,0.1,0.12,0.12,0.66,0.68,0.68
84779698478507,2021,Pettersson-Marino,PIT,pairing,5on5,66,43147.0,201.0,0.53,0.55,0.55,366.38,26.92,23.54,87.11,11.69,203.97,152.77,25.99,27.52,26.57,374.0,132.0,158.0,664.0,25.0,27.0,5.0,92.0,12.0,156.0,194.0,349.0,481.0,44.0,104.0,303.0,318.0,81.0,87.0,402.0,84.0,20.0,11.7,9.83,5.39,10.0,12.0,3.0,684.28,506.0,518.43,44.0,4.83,4.79,4.79,26.96,27.48,27.01,302.67,24.23,19.66,73.74,10.56,165.91,124.89,23.43,24.11,23.32,298.0,121.0,133.0,552.0,20.0,21.0,3.0,77.0,9.0,123.0,169.0,278.0,399.0,38.0,88.0,289.0,400.0,74.0,83.0,317.0,84.0,18.0,8.88,10.16,5.19,8.0,6.0,6.0,538.82,419.0,413.21,46.0,4.04,4.16,4.46,23.82,23.68,23.38
84794028480871,2021,Bean-Boqvist,CBJ,pairing,5on5,26,3844.0,176.0,0.29,0.4,0.38,28.25,1.72,1.61,6.8,0.88,15.44,12.56,1.7,1.69,1.68,27.0,12.0,8.0,47.0,5.0,0.0,0.0,9.0,4.0,5.0,16.0,22.0,34.0,4.0,8.0,29.0,21.0,7.0,15.0,34.0,5.0,0.0,1.12,0.6,0.0,3.0,2.0,0.0,44.99,39.0,37.99,9.0,0.33,0.0,0.0,2.05,2.02,2.0,45.81,4.24,3.1,10.0,1.34,24.74,18.63,4.12,4.47,4.34,50.0,13.0,9.0,72.0,2.0,5.0,0.0,15.0,1.0,18.0,22.0,48.0,61.0,1.0,2.0,29.0,17.0,5.0,8.0,44.0,14.0,5.0,1.3,1.64,1.29,1.0,1.0,0.0,78.09,63.0,67.02,4.0,0.64,1.06,1.06,3.75,3.94,3.89
84716778479439,2021,Johnson-Macdonald,COL,pairing,5on5,5,1396.0,30.0,0.62,0.65,0.58,12.61,1.01,0.88,2.78,0.4,7.4,5.53,1.0,1.05,1.03,12.0,6.0,10.0,28.0,1.0,1.0,0.0,3.0,0.0,8.0,5.0,11.0,17.0,3.0,9.0,13.0,8.0,1.0,2.0,14.0,3.0,1.0,0.27,0.4,0.34,1.0,0.0,0.0,29.39,18.0,18.4,0.0,0.18,0.34,0.34,0.85,0.88,0.87,9.53,0.61,0.53,2.34,0.3,5.27,3.94,0.61,0.59,0.59,11.0,2.0,2.0,15.0,1.0,0.0,0.0,5.0,0.0,7.0,0.0,10.0,12.0,2.0,7.0,6.0,10.0,6.0,3.0,10.0,2.0,1.0,0.18,0.22,0.21,0.0,1.0,0.0,14.19,13.0,12.53,2.0,0.11,0.0,0.0,0.72,0.69,0.69
847906684800378480185,2021,Lomberg-Luostarinen-Heponiemi,FLA,line,5on5,2,1041.0,7.0,0.76,0.68,0.74,12.09,0.75,0.76,2.77,0.41,7.16,5.14,0.72,0.8,0.76,10.0,7.0,4.0,21.0,0.0,2.0,0.0,2.0,1.0,8.0,4.0,10.0,17.0,2.0,4.0,5.0,8.0,4.0,2.0,14.0,3.0,0.0,0.43,0.32,0.0,0.0,0.0,0.0,22.96,17.0,18.09,0.0,0.15,0.18,0.18,0.72,0.77,0.73,4.3,0.23,0.27,1.01,0.14,2.63,1.73,0.23,0.22,0.22,5.0,1.0,4.0,10.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,6.0,1.0,2.0,11.0,7.0,0.0,4.0,5.0,1.0,0.0,0.08,0.15,0.0,0.0,0.0,0.0,9.28,6.0,5.61,1.0,0.06,0.0,0.0,0.29,0.27,0.27
847409884779988478585,2021,Foegele-Ryan-Sceviour,EDM,line,5on5,10,1686.0,92.0,0.42,0.46,0.45,13.43,1.03,0.88,2.97,0.45,6.81,5.87,0.97,1.01,0.95,13.0,5.0,8.0,26.0,0.0,1.0,0.0,2.0,0.0,5.0,10.0,13.0,18.0,2.0,7.0,10.0,17.0,5.0,1.0,15.0,1.0,2.0,0.42,0.11,0.51,0.0,0.0,0.0,25.59,18.0,17.81,1.0,0.18,0.26,0.26,0.95,0.94,0.93,16.49,1.44,0.96,3.86,0.52,8.56,6.65,1.42,1.51,1.49,21.0,1.0,8.0,30.0,3.0,0.0,0.0,8.0,0.0,6.0,5.0,18.0,19.0,3.0,9.0,14.0,14.0,6.0,6.0,16.0,4.0,2.0,0.42,0.46,0.56,2.0,0.0,1.0,31.32,22.0,22.93,5.0,0.2,0.0,0.0,1.64,1.72,1.7
847464184788668479944,2021,Aston-Reese-Henrique-Simon,ANA,line,5on5,4,1431.0,13.0,0.6,0.56,0.55,17.79,2.11,1.19,3.88,0.58,9.35,6.91,2.01,2.02,1.93,19.0,5.0,6.0,30.0,3.0,4.0,1.0,3.0,0.0,5.0,9.0,16.0,21.0,1.0,2.0,17.0,7.0,5.0,3.0,13.0,8.0,3.0,0.28,1.17,0.65,1.0,2.0,0.0,28.13,24.0,22.7,2.0,0.25,0.75,0.75,1.61,1.56,1.55,14.14,1.41,0.93,3.15,0.46,8.24,5.81,1.37,1.44,1.39,17.0,3.0,4.0,24.0,1.0,0.0,0.0,4.0,0.0,11.0,4.0,16.0,19.0,0.0,0.0,16.0,5.0,5.0,3.0,13.0,6.0,1.0,0.48,0.72,0.2,0.0,1.0,0.0,25.93,20.0,21.32,2.0,0.19,0.0,0.0,1.6,1.64,1.59
84745638479998,2021,Anderson-Doughty,LAK,pairing,5on5,36,35275.0,49.0,0.57,0.59,0.59,336.02,27.8,22.43,79.19,10.99,184.36,138.24,26.84,27.94,26.98,341.0,122.0,149.0,612.0,26.0,22.0,5.0,82.0,4.0,125.0,204.0,315.0,437.0,34.0,80.0,278.0,223.0,50.0,64.0,355.0,85.0,23.0,10.57,10.67,6.55,11.0,8.0,7.0,619.3,463.0,467.4,41.0,4.64,5.4,4.78,27.66,27.79,27.42,237.8,21.06,16.33,55.1,7.61,130.11,95.8,20.41,21.45,20.79,238.0,88.0,96.0,422.0,25.0,25.0,5.0,64.0,10.0,87.0,115.0,213.0,301.0,46.0,105.0,285.0,285.0,46.0,83.0,239.0,66.0,21.0,7.57,7.7,5.79,7.0,13.0,5.0,425.9,326.0,329.75,58.0,3.39,4.4,4.64,19.8,20.12,19.87
847647984796758481560,2021,Moore-Danault-Kaliyev,LAK,line,5on5,14,4683.0,101.0,0.64,0.66,0.64,54.43,4.39,3.74,13.11,1.71,30.16,21.88,4.34,4.28,4.23,53.0,22.0,23.0,98.0,2.0,6.0,1.0,14.0,2.0,25.0,26.0,51.0,73.0,5.0,10.0,46.0,26.0,9.0,5.0,57.0,15.0,3.0,1.6,1.8,0.99,1.0,0.0,1.0,94.95,75.0,72.97,4.0,0.78,1.24,1.24,3.93,3.82,3.79,31.53,2.48,2.21,6.66,0.97,17.55,13.14,2.45,2.53,2.51,30.0,13.0,7.0,50.0,1.0,0.0,0.0,9.0,1.0,8.0,24.0,29.0,42.0,4.0,8.0,38.0,46.0,3.0,9.0,33.0,10.0,0.0,1.22,1.25,0.0,1.0,0.0,0.0,51.27,43.0,43.77,6.0,0.46,0.0,0.0,2.94,3.0,2.97
847121784740628474849,2021,Roussel-Nash-Ladd,ARI,line,5on5,3,979.0,27.0,0.27,0.23,0.25,5.36,0.26,0.27,1.29,0.15,2.74,2.28,0.26,0.25,0.25,4.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,7.0,0.0,0.0,11.0,8.0,6.0,4.0,6.0,1.0,0.0,0.15,0.12,0.0,0.0,0.0,0.0,7.9,7.0,6.93,3.0,0.05,0.0,0.0,0.32,0.3,0.3,14.54,0.73,0.91,4.05,0.52,8.28,6.5,0.71,0.75,0.73,10.0,11.0,6.0,27.0,0.0,3.0,0.0,4.0,0.0,8.0,6.0,10.0,21.0,2.0,4.0,6.0,12.0,4.0,1.0,19.0,2.0,0.0,0.48,0.25,0.0,0.0,0.0,0.0,26.92,21.0,21.12,1.0,0.19,0.22,0.22,0.7,0.73,0.72
84768538478408,2021,Rielly-Dermott,TOR,pairing,5on5,28,5256.0,204.0,0.39,0.5,0.46,42.35,3.57,2.93,9.01,1.22,23.43,16.85,3.53,3.45,3.42,42.0,15.0,24.0,81.0,5.0,0.0,0.0,10.0,1.0,12.0,29.0,37.0,52.0,4.0,8.0,36.0,23.0,17.0,23.0,39.0,16.0,2.0,1.26,1.87,0.44,1.0,2.0,2.0,78.01,57.0,55.37,13.0,0.61,0.0,0.0,4.17,4.04,4.0,49.46,5.64,3.48,11.18,1.64,25.21,19.86,5.4,5.92,5.66,49.0,18.0,14.0,81.0,6.0,5.0,3.0,11.0,0.0,21.0,24.0,43.0,61.0,4.0,8.0,35.0,38.0,6.0,23.0,46.0,11.0,10.0,1.2,1.44,2.99,0.0,2.0,4.0,82.98,67.0,69.15,20.0,0.73,1.43,1.34,5.03,5.24,5.11
847574584757918480021,2021,Hall-Coyle-Studnicka,BOS,line,5on5,4,900.0,33.0,0.58,0.56,0.54,9.62,1.03,0.82,1.8,0.31,5.2,3.85,0.96,1.06,0.99,8.0,5.0,6.0,19.0,1.0,1.0,0.0,2.0,0.0,6.0,3.0,7.0,12.0,0.0,0.0,6.0,17.0,1.0,1.0,8.0,4.0,1.0,0.24,0.49,0.3,1.0,0.0,0.0,18.8,13.0,13.03,0.0,0.17,0.3,0.3,0.91,0.93,0.89,7.47,0.75,0.48,1.81,0.29,4.42,3.24,0.75,0.73,0.73,7.0,4.0,4.0,15.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,6.0,10.0,1.0,2.0,5.0,13.0,1.0,7.0,8.0,3.0,0.0,0.37,0.38,0.0,0.0,1.0,0.0,14.69,11.0,10.83,4.0,0.1,0.07,0.07,0.78,0.77,0.76
84751978477498,2021,Nurse-Barrie,EDM,pairing,5on5,48,18303.0,210.0,0.5,0.5,0.47,163.45,13.78,11.19,38.1,5.22,92.02,67.68,13.18,13.94,13.33,166.0,62.0,81.0,309.0,14.0,10.0,4.0,41.0,5.0,76.0,82.0,152.0,214.0,27.0,54.0,179.0,126.0,33.0,62.0,176.0,42.0,10.0,5.51,5.3,2.96,5.0,5.0,4.0,313.02,228.0,229.8,39.0,2.33,2.65,2.9,13.21,13.32,13.02,183.79,13.91,12.02,44.56,6.1,106.31,76.1,13.54,13.91,13.54,186.0,73.0,51.0,310.0,12.0,16.0,1.0,32.0,8.0,91.0,100.0,174.0,247.0,19.0,38.0,137.0,121.0,45.0,42.0,200.0,55.0,4.0,6.38,6.4,1.13,9.0,2.0,1.0,309.51,259.0,259.55,29.0,2.46,1.74,1.74,14.63,14.63,14.34
847354884768518478474,2021,Crouse-Galchenyuk-Kessel,ARI,line,5on5,19,6417.0,129.0,0.25,0.35,0.32,39.25,2.74,2.69,9.52,1.26,23.7,16.1,2.66,2.76,2.68,36.0,20.0,21.0,77.0,4.0,3.0,0.0,8.0,2.0,18.0,21.0,32.0,52.0,14.0,31.0,48.0,47.0,8.0,22.0,43.0,13.0,0.0,1.17,1.57,0.0,1.0,3.0,0.0,76.35,56.0,56.12,11.0,0.56,0.29,0.29,3.0,3.04,2.95,87.84,8.06,6.27,20.59,2.91,48.01,34.16,7.7,8.18,7.82,86.0,34.0,26.0,146.0,6.0,11.0,2.0,27.0,2.0,47.0,27.0,80.0,114.0,6.0,15.0,53.0,32.0,14.0,19.0,85.0,26.0,9.0,2.46,3.29,2.3,2.0,2.0,2.0,148.33,120.0,121.65,9.0,1.3,2.11,2.11,7.25,7.36,7.12
847569284779198478864,2021,Kaprizov-Gaudreau-Zuccarello,MIN,line,5on5,33,4566.0,285.0,0.51,0.51,0.51,33.04,2.14,2.12,7.51,1.01,19.48,14.73,2.09,2.14,2.09,25.0,22.0,18.0,65.0,2.0,2.0,0.0,7.0,1.0,9.0,26.0,23.0,45.0,2.0,4.0,21.0,23.0,9.0,14.0,40.0,6.0,1.0,1.14,0.67,0.32,1.0,1.0,0.0,64.89,47.0,47.13,8.0,0.43,0.37,0.37,2.2,2.19,2.17,31.21,2.04,2.06,7.57,1.1,18.44,13.79,2.01,2.07,2.03,33.0,12.0,18.0,63.0,3.0,2.0,0.0,7.0,1.0,12.0,20.0,30.0,42.0,4.0,8.0,34.0,27.0,9.0,16.0,36.0,9.0,0.0,0.98,1.07,0.0,0.0,3.0,0.0,63.48,45.0,45.54,9.0,0.42,0.22,0.22,2.24,2.26,2.24
84740318475764,2021,Fowler-Shattenkirk,ANA,pairing,5on5,76,20585.0,348.0,0.54,0.52,0.53,175.84,15.13,11.17,40.73,5.74,93.05,75.17,14.64,15.04,14.56,170.0,71.0,69.0,310.0,20.0,16.0,5.0,40.0,4.0,65.0,96.0,150.0,221.0,16.0,38.0,138.0,122.0,38.0,53.0,180.0,46.0,15.0,5.33,5.74,4.05,6.0,7.0,7.0,305.19,241.0,238.01,28.0,2.31,3.34,3.52,13.93,13.94,13.74,154.57,12.89,10.5,35.24,4.87,88.03,64.48,12.61,12.84,12.57,163.0,53.0,76.0,292.0,12.0,9.0,2.0,38.0,10.0,62.0,85.0,151.0,204.0,19.0,44.0,174.0,108.0,31.0,72.0,161.0,49.0,6.0,5.14,6.04,1.71,5.0,5.0,2.0,290.75,216.0,215.6,35.0,2.17,2.02,2.02,13.05,12.97,12.78
847166984779408478398,2021,Ehlers-Stastny-Connor,WPG,line,5on5,7,2774.0,49.0,0.37,0.42,0.34,15.52,1.87,1.16,3.23,0.49,8.82,6.43,1.83,1.96,1.92,20.0,2.0,14.0,36.0,1.0,1.0,0.0,5.0,0.0,7.0,8.0,19.0,21.0,1.0,2.0,23.0,10.0,6.0,6.0,15.0,6.0,1.0,0.62,0.83,0.42,0.0,1.0,0.0,36.92,22.0,22.39,4.0,0.25,0.42,0.42,1.7,1.76,1.74,31.1,3.16,2.42,6.45,0.93,16.72,12.31,3.0,3.02,2.86,31.0,11.0,8.0,50.0,1.0,2.0,1.0,6.0,1.0,12.0,20.0,30.0,41.0,1.0,2.0,16.0,13.0,9.0,5.0,27.0,12.0,3.0,0.88,1.57,0.72,0.0,0.0,1.0,48.21,42.0,40.6,3.0,0.5,0.49,0.49,3.18,3.05,2.97
84789158481014,2021,Romanov-Niku,MTL,pairing,5on5,8,1081.0,60.0,0.6,0.45,0.56,9.96,0.86,0.69,2.3,0.31,5.8,4.03,0.85,0.89,0.88,10.0,4.0,1.0,15.0,2.0,0.0,0.0,2.0,0.0,4.0,6.0,8.0,12.0,1.0,2.0,8.0,10.0,2.0,3.0,11.0,3.0,0.0,0.46,0.4,0.0,0.0,2.0,0.0,15.56,14.0,14.51,3.0,0.14,0.0,0.0,1.0,1.04,1.03,8.02,0.58,0.47,2.0,0.3,4.4,3.25,0.58,0.6,0.59,9.0,2.0,7.0,18.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,9.0,11.0,1.0,2.0,8.0,12.0,0.0,3.0,9.0,2.0,0.0,0.33,0.25,0.0,0.0,0.0,0.0,18.36,11.0,11.37,3.0,0.1,0.0,0.0,0.68,0.7,0.69
847639384769258478508,2021,Trenin-Sissons-Cousins,NSH,line,5on5,10,860.0,88.0,0.55,0.57,0.5,6.94,0.63,0.49,1.7,0.25,4.09,2.84,0.62,0.64,0.63,7.0,3.0,3.0,13.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,7.0,10.0,3.0,9.0,5.0,9.0,0.0,3.0,6.0,4.0,0.0,0.14,0.48,0.0,0.0,0.0,0.0,13.45,10.0,10.46,2.0,0.1,0.12,0.12,0.61,0.62,0.62,7.19,0.5,0.49,2.08,0.22,3.98,2.73,0.49,0.49,0.48,8.0,2.0,0.0,10.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,7.0,9.0,5.0,13.0,9.0,12.0,1.0,1.0,9.0,1.0,0.0,0.33,0.17,0.0,0.0,1.0,0.0,9.83,10.0,9.92,1.0,0.1,0.0,0.0,0.61,0.59,0.58
84811228482142,2021,Benoit-Drysdale,ANA,pairing,5on5,24,863.0,189.0,0.32,0.25,0.26,5.65,0.7,0.33,1.29,0.19,2.3,2.19,0.63,0.69,0.62,6.0,1.0,3.0,10.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,6.0,7.0,0.0,0.0,1.0,5.0,0.0,2.0,4.0,1.0,2.0,0.1,0.09,0.51,0.0,0.0,0.0,9.79,7.0,6.94,1.0,0.07,0.21,0.21,0.57,0.56,0.54,14.67,1.47,0.91,3.45,0.49,7.65,6.03,1.44,1.53,1.5,14.0,6.0,10.0,30.0,2.0,2.0,0.0,3.0,0.0,7.0,6.0,12.0,18.0,0.0,0.0,0.0,7.0,5.0,2.0,15.0,3.0,2.0,0.37,0.34,0.77,1.0,0.0,1.0,31.29,20.0,20.95,1.0,0.19,0.48,0.48,1.18,1.24,1.22
847695284780408478424,2021,Harkins-Toninato-Poganski,WPG,line,5on5,9,701.0,108.0,0.18,0.26,0.22,2.93,0.25,0.15,0.82,0.1,1.34,1.34,0.25,0.24,0.24,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,9.0,0.0,1.0,2.0,2.0,0.0,0.04,0.21,0.0,0.0,0.0,0.0,5.9,4.0,3.91,1.0,0.03,0.0,0.0,0.29,0.27,0.27,10.56,1.12,0.74,2.12,0.33,5.29,4.4,1.05,1.13,1.07,9.0,5.0,3.0,17.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,9.0,14.0,0.0,0.0,4.0,7.0,1.0,0.0,9.0,3.0,2.0,0.24,0.39,0.5,0.0,0.0,0.0,17.52,14.0,14.69,0.0,0.16,0.43,0.43,0.84,0.88,0.86
84768548479372,2021,Lindholm-Mahura,ANA,pairing,5on5,10,660.0,62.0,0.88,0.83,0.78,4.79,0.31,0.3,0.94,0.16,2.91,2.39,0.31,0.29,0.29,3.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,2.0,0.0,0.12,0.19,0.0,0.0,0.0,0.0,9.76,7.0,6.88,1.0,0.06,0.0,0.0,0.37,0.35,0.35,1.47,0.04,0.08,0.42,0.04,0.8,0.61,0.04,0.04,0.04,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,6.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.15,2.0,2.12,0.0,0.01,0.0,0.0,0.06,0.06,0.06
847749484779898479514,2021,Drouin-Dvorak-Pitlick,MTL,line,5on5,2,1181.0,3.0,0.38,0.4,0.48,6.78,0.43,0.49,1.79,0.25,4.07,2.96,0.42,0.43,0.42,7.0,3.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,6.0,9.0,1.0,2.0,12.0,14.0,1.0,6.0,9.0,1.0,0.0,0.32,0.1,0.0,0.0,1.0,0.0,9.8,10.0,9.81,4.0,0.1,0.0,0.0,0.53,0.53,0.52,7.64,0.7,0.57,1.7,0.23,4.72,3.08,0.69,0.69,0.68,8.0,3.0,4.0,15.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,7.0,10.0,1.0,2.0,9.0,10.0,0.0,6.0,7.0,4.0,0.0,0.21,0.48,0.0,0.0,1.0,0.0,14.83,11.0,11.02,4.0,0.12,0.0,0.0,0.82,0.81,0.8
847461384764748480835,2021,Drury-Stepan-Noesen,CAR,line,5on5,2,646.0,8.0,0.71,0.73,0.75,4.33,0.25,0.26,1.2,0.14,2.47,1.68,0.24,0.25,0.24,3.0,3.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,6.0,0.0,0.0,9.0,5.0,0.0,4.0,5.0,1.0,0.0,0.12,0.13,0.0,0.0,0.0,0.0,11.48,6.0,6.25,1.0,0.05,0.0,0.0,0.31,0.31,0.29,1.45,0.1,0.07,0.38,0.04,0.84,0.57,0.1,0.1,0.1,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.92,2.0,1.92,0.0,0.01,0.0,0.0,0.12,0.12,0.12
