lineId: 848045984816248483808, season: 2023, name: Kuzmenko-Suter-Mikheyev, team: VAN, position: line, situation: 5on5, games_played: 12, icetime: 4645.0, iceTimeRank: 70.0, xGoalsPercentage: 0.47, corsiPercentage: 0.53, fenwickPercentage: 0.52, xOnGoalFor: 43.23, xGoalsFor: 3.28, xReboundsFor: 2.89, xFreezeFor: 10.93, xPlayStoppedFor: 1.5, xPlayContinuedInZoneFor: 24.78, xPlayContinuedOutsideZoneFor: 17.63, flurryAdjustedxGoalsFor: 3.23, scoreVenueAdjustedxGoalsFor: 3.49, flurryScoreVenueAdjustedxGoalsFor: 3.44, shotsOnGoalFor: 38.0, missedShotsFor: 23.0, blockedShotAttemptsFor: 24.0, shotAttemptsFor: 85.0, goalsFor: 2.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 23.0, playContinuedOutsideZoneFor: 25.0, savedShotsOnGoalFor: 36.0, savedUnblockedShotAttemptsFor: 59.0, penaltiesFor: 6.0, penalityMinutesFor: 15.0, faceOffsWonFor: 24.0, hitsFor: 27.0, takeawaysFor: 5.0, giveawaysFor: 7.0, lowDangerShotsFor: 47.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.39, mediumDangerxGoalsFor: 1.44, highDangerxGoalsFor: 0.45, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 92.95, unblockedShotAttemptsFor: 61.0, scoreAdjustedUnblockedShotAttemptsFor: 66.01, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.59, xGoalsFromActualReboundsOfShotsFor: 0.64, reboundxGoalsFor: 0.64, totalShotCreditFor: 3.23, scoreAdjustedTotalShotCreditFor: 3.45, scoreFlurryAdjustedTotalShotCreditFor: 3.41, xOnGoalAgainst: 41.22, xGoalsAgainst: 3.69, xReboundsAgainst: 2.7, xFreezeAgainst: 11.17, xPlayStoppedAgainst: 1.79, xPlayContinuedInZoneAgainst: 21.11, xPlayContinuedOutsideZoneAgainst: 16.55, flurryAdjustedxGoalsAgainst: 3.37, scoreVenueAdjustedxGoalsAgainst: 3.46, flurryScoreVenueAdjustedxGoalsAgainst: 3.17, shotsOnGoalAgainst: 40.0, missedShotsAgainst: 17.0, blockedShotAttemptsAgainst: 17.0, shotAttemptsAgainst: 74.0, goalsAgainst: 3.0, reboundsAgainst: 8.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 17.0, playContinuedOutsideZoneAgainst: 21.0, savedShotsOnGoalAgainst: 37.0, savedUnblockedShotAttemptsAgainst: 54.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 11.0, faceOffsWonAgainst: 41.0, hitsAgainst: 42.0, takeawaysAgainst: 3.0, giveawaysAgainst: 14.0, lowDangerShotsAgainst: 45.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 7.0, lowDangerxGoalsAgainst: 1.22, mediumDangerxGoalsAgainst: 0.67, highDangerxGoalsAgainst: 1.8, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 68.51, unblockedShotAttemptsAgainst: 57.0, scoreAdjustedUnblockedShotAttemptsAgainst: 53.51, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 0.56, xGoalsFromActualReboundsOfShotsAgainst: 1.76, reboundxGoalsAgainst: 1.76, totalShotCreditAgainst: 2.48, scoreAdjustedTotalShotCreditAgainst: 2.35, scoreFlurryAdjustedTotalShotCreditAgainst: 2.28

lineId: 847804384815358482496, season: 2023, name: Hoglander-Aman-Lafferty, team: VAN, position: line, situation: 5on5, games_played: 19, icetime: 6371.0, iceTimeRank: 118.0, xGoalsPercentage: 0.5, corsiPercentage: 0.5, fenwickPercentage: 0.46, xOnGoalFor: 42.96, xGoalsFor: 3.7, xReboundsFor: 2.96, xFreezeFor: 10.58, xPlayStoppedFor: 1.43, xPlayContinuedInZoneFor: 23.19, xPlayContinuedOutsideZoneFor: 17.15, flurryAdjustedxGoalsFor: 3.65, scoreVenueAdjustedxGoalsFor: 3.81, flurryScoreVenueAdjustedxGoalsFor: 3.76, shotsOnGoalFor: 43.0, missedShotsFor: 16.0, blockedShotAttemptsFor: 33.0, shotAttemptsFor: 92.0, goalsFor: 3.0, reboundsFor: 6.0, reboundGoalsFor: 1.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 22.0, playContinuedOutsideZoneFor: 26.0, savedShotsOnGoalFor: 40.0, savedUnblockedShotAttemptsFor: 56.0, penaltiesFor: 5.0, penalityMinutesFor: 13.0, faceOffsWonFor: 39.0, hitsFor: 65.0, takeawaysFor: 7.0, giveawaysFor: 10.0, lowDangerShotsFor: 44.0, mediumDangerShotsFor: 11.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.26, mediumDangerxGoalsFor: 1.35, highDangerxGoalsFor: 1.09, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 96.17, unblockedShotAttemptsFor: 59.0, scoreAdjustedUnblockedShotAttemptsFor: 61.88, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.62, xGoalsFromActualReboundsOfShotsFor: 1.3, reboundxGoalsFor: 1.3, totalShotCreditFor: 3.02, scoreAdjustedTotalShotCreditFor: 3.14, scoreFlurryAdjustedTotalShotCreditFor: 3.11, xOnGoalAgainst: 49.43, xGoalsAgainst: 3.72, xReboundsAgainst: 2.85, xFreezeAgainst: 12.25, xPlayStoppedAgainst: 1.68, xPlayContinuedInZoneAgainst: 27.33, xPlayContinuedOutsideZoneAgainst: 21.17, flurryAdjustedxGoalsAgainst: 3.58, scoreVenueAdjustedxGoalsAgainst: 3.71, flurryScoreVenueAdjustedxGoalsAgainst: 3.57, shotsOnGoalAgainst: 45.0, missedShotsAgainst: 24.0, blockedShotAttemptsAgainst: 22.0, shotAttemptsAgainst: 91.0, goalsAgainst: 3.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 25.0, playContinuedOutsideZoneAgainst: 28.0, savedShotsOnGoalAgainst: 42.0, savedUnblockedShotAttemptsAgainst: 66.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 32.0, hitsAgainst: 74.0, takeawaysAgainst: 11.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 56.0, mediumDangerShotsAgainst: 11.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.53, mediumDangerxGoalsAgainst: 1.42, highDangerxGoalsAgainst: 0.77, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 88.1, unblockedShotAttemptsAgainst: 69.0, scoreAdjustedUnblockedShotAttemptsAgainst: 67.09, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.58, xGoalsFromActualReboundsOfShotsAgainst: 1.22, reboundxGoalsAgainst: 1.22, totalShotCreditAgainst: 3.08, scoreAdjustedTotalShotCreditAgainst: 3.02, scoreFlurryAdjustedTotalShotCreditAgainst: 2.99

lineId: 847634684764328479941, season: 2023, name: Gaudreau-Jenner-Danforth, team: CBJ, position: line, situation: 5on5, games_played: 8, icetime: 3077.0, iceTimeRank: 46.0, xGoalsPercentage: 0.59, corsiPercentage: 0.5, fenwickPercentage: 0.54, xOnGoalFor: 27.65, xGoalsFor: 2.59, xReboundsFor: 1.99, xFreezeFor: 7.07, xPlayStoppedFor: 1.1, xPlayContinuedInZoneFor: 15.49, xPlayContinuedOutsideZoneFor: 11.77, flurryAdjustedxGoalsFor: 2.57, scoreVenueAdjustedxGoalsFor: 2.61, flurryScoreVenueAdjustedxGoalsFor: 2.59, shotsOnGoalFor: 29.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 52.0, goalsFor: 1.0, reboundsFor: 5.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 17.0, playContinuedOutsideZoneFor: 15.0, savedShotsOnGoalFor: 28.0, savedUnblockedShotAttemptsFor: 39.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 34.0, hitsFor: 22.0, takeawaysFor: 5.0, giveawaysFor: 8.0, lowDangerShotsFor: 29.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.84, mediumDangerxGoalsFor: 1.45, highDangerxGoalsFor: 0.29, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 52.23, unblockedShotAttemptsFor: 40.0, scoreAdjustedUnblockedShotAttemptsFor: 40.04, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.42, xGoalsFromActualReboundsOfShotsFor: 0.47, reboundxGoalsFor: 0.47, totalShotCreditFor: 2.54, scoreAdjustedTotalShotCreditFor: 2.55, scoreFlurryAdjustedTotalShotCreditFor: 2.53, xOnGoalAgainst: 24.48, xGoalsAgainst: 1.77, xReboundsAgainst: 1.46, xFreezeAgainst: 6.15, xPlayStoppedAgainst: 0.79, xPlayContinuedInZoneAgainst: 13.46, xPlayContinuedOutsideZoneAgainst: 10.37, flurryAdjustedxGoalsAgainst: 1.75, scoreVenueAdjustedxGoalsAgainst: 1.77, flurryScoreVenueAdjustedxGoalsAgainst: 1.75, shotsOnGoalAgainst: 22.0, missedShotsAgainst: 12.0, blockedShotAttemptsAgainst: 17.0, shotAttemptsAgainst: 51.0, goalsAgainst: 4.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 16.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 30.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 24.0, hitsAgainst: 19.0, takeawaysAgainst: 5.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 27.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.75, mediumDangerxGoalsAgainst: 0.79, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 50.87, unblockedShotAttemptsAgainst: 34.0, scoreAdjustedUnblockedShotAttemptsAgainst: 34.22, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.3, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 2.08, scoreAdjustedTotalShotCreditAgainst: 2.07, scoreFlurryAdjustedTotalShotCreditAgainst: 2.04

lineId: 847794284794008482124, season: 2023, name: Fiala-Dubois-Byfield, team: LAK, position: line, situation: 5on5, games_played: 22, icetime: 1633.0, iceTimeRank: 232.0, xGoalsPercentage: 0.8, corsiPercentage: 0.68, fenwickPercentage: 0.71, xOnGoalFor: 24.19, xGoalsFor: 1.65, xReboundsFor: 1.57, xFreezeFor: 5.69, xPlayStoppedFor: 0.84, xPlayContinuedInZoneFor: 13.88, xPlayContinuedOutsideZoneFor: 10.36, flurryAdjustedxGoalsFor: 1.62, scoreVenueAdjustedxGoalsFor: 1.61, flurryScoreVenueAdjustedxGoalsFor: 1.58, shotsOnGoalFor: 21.0, missedShotsFor: 13.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 41.0, goalsFor: 0.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 10.0, playStoppedFor: 0.0, playContinuedInZoneFor: 13.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 21.0, savedUnblockedShotAttemptsFor: 34.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 14.0, hitsFor: 12.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 26.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.75, mediumDangerxGoalsFor: 0.91, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 39.35, unblockedShotAttemptsFor: 34.0, scoreAdjustedUnblockedShotAttemptsFor: 32.84, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.32, xGoalsFromActualReboundsOfShotsFor: 0.3, reboundxGoalsFor: 0.3, totalShotCreditFor: 1.68, scoreAdjustedTotalShotCreditFor: 1.62, scoreFlurryAdjustedTotalShotCreditFor: 1.59, xOnGoalAgainst: 9.78, xGoalsAgainst: 0.41, xReboundsAgainst: 0.57, xFreezeAgainst: 3.23, xPlayStoppedAgainst: 0.35, xPlayContinuedInZoneAgainst: 5.49, xPlayContinuedOutsideZoneAgainst: 3.94, flurryAdjustedxGoalsAgainst: 0.41, scoreVenueAdjustedxGoalsAgainst: 0.42, flurryScoreVenueAdjustedxGoalsAgainst: 0.42, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 19.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 10.0, hitsAgainst: 13.0, takeawaysAgainst: 4.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.26, mediumDangerxGoalsAgainst: 0.15, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 19.98, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 14.64, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.15, reboundxGoalsAgainst: 0.15, totalShotCreditAgainst: 0.38, scoreAdjustedTotalShotCreditAgainst: 0.39, scoreFlurryAdjustedTotalShotCreditAgainst: 0.39

lineId: 847515184764198478115, season: 2023, name: Engvall-Pageau-Palmieri, team: NYI, position: line, situation: 5on5, games_played: 21, icetime: 685.0, iceTimeRank: 270.0, xGoalsPercentage: 0.43, corsiPercentage: 0.36, fenwickPercentage: 0.36, xOnGoalFor: 6.41, xGoalsFor: 0.82, xReboundsFor: 0.44, xFreezeFor: 1.59, xPlayStoppedFor: 0.24, xPlayContinuedInZoneFor: 3.41, xPlayContinuedOutsideZoneFor: 2.49, flurryAdjustedxGoalsFor: 0.78, scoreVenueAdjustedxGoalsFor: 0.81, flurryScoreVenueAdjustedxGoalsFor: 0.78, shotsOnGoalFor: 5.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 12.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 8.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.08, mediumDangerxGoalsFor: 0.53, highDangerxGoalsFor: 0.2, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 11.96, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 8.95, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.1, reboundxGoalsFor: 0.28, totalShotCreditFor: 0.63, scoreAdjustedTotalShotCreditFor: 0.63, scoreFlurryAdjustedTotalShotCreditFor: 0.62, xOnGoalAgainst: 11.06, xGoalsAgainst: 1.08, xReboundsAgainst: 0.77, xFreezeAgainst: 2.55, xPlayStoppedAgainst: 0.39, xPlayContinuedInZoneAgainst: 6.46, xPlayContinuedOutsideZoneAgainst: 4.76, flurryAdjustedxGoalsAgainst: 1.04, scoreVenueAdjustedxGoalsAgainst: 1.04, flurryScoreVenueAdjustedxGoalsAgainst: 1.01, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 21.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 15.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 2.0, hitsAgainst: 4.0, takeawaysAgainst: 2.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.28, mediumDangerxGoalsAgainst: 0.57, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 20.44, unblockedShotAttemptsAgainst: 16.0, scoreAdjustedUnblockedShotAttemptsAgainst: 15.74, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.16, xGoalsFromActualReboundsOfShotsAgainst: 0.2, reboundxGoalsAgainst: 0.2, totalShotCreditAgainst: 1.03, scoreAdjustedTotalShotCreditAgainst: 1.0, scoreFlurryAdjustedTotalShotCreditAgainst: 1.0

lineId: 84781788479410, season: 2023, name: Sergachev-Raddysh, team: TBL, position: pairing, situation: 5on5, games_played: 33, icetime: 13714.0, iceTimeRank: 129.0, xGoalsPercentage: 0.55, corsiPercentage: 0.56, fenwickPercentage: 0.55, xOnGoalFor: 128.87, xGoalsFor: 10.87, xReboundsFor: 8.32, xFreezeFor: 31.26, xPlayStoppedFor: 4.17, xPlayContinuedInZoneFor: 71.2, xPlayContinuedOutsideZoneFor: 53.18, flurryAdjustedxGoalsFor: 10.41, scoreVenueAdjustedxGoalsFor: 10.91, flurryScoreVenueAdjustedxGoalsFor: 10.45, shotsOnGoalFor: 122.0, missedShotsFor: 57.0, blockedShotAttemptsFor: 69.0, shotAttemptsFor: 248.0, goalsFor: 5.0, reboundsFor: 13.0, reboundGoalsFor: 0.0, freezeFor: 24.0, playStoppedFor: 1.0, playContinuedInZoneFor: 70.0, playContinuedOutsideZoneFor: 66.0, savedShotsOnGoalFor: 117.0, savedUnblockedShotAttemptsFor: 174.0, penaltiesFor: 16.0, penalityMinutesFor: 37.0, faceOffsWonFor: 109.0, hitsFor: 94.0, takeawaysFor: 23.0, giveawaysFor: 26.0, lowDangerShotsFor: 136.0, mediumDangerShotsFor: 32.0, highDangerShotsFor: 11.0, lowDangerxGoalsFor: 3.92, mediumDangerxGoalsFor: 4.07, highDangerxGoalsFor: 2.88, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 248.39, unblockedShotAttemptsFor: 179.0, scoreAdjustedUnblockedShotAttemptsFor: 179.27, dZoneGiveawaysFor: 12.0, xGoalsFromxReboundsOfShotsFor: 1.72, xGoalsFromActualReboundsOfShotsFor: 2.52, reboundxGoalsFor: 2.52, totalShotCreditFor: 10.06, scoreAdjustedTotalShotCreditFor: 10.06, scoreFlurryAdjustedTotalShotCreditFor: 9.81, xOnGoalAgainst: 110.06, xGoalsAgainst: 9.02, xReboundsAgainst: 6.94, xFreezeAgainst: 26.5, xPlayStoppedAgainst: 3.62, xPlayContinuedInZoneAgainst: 58.64, xPlayContinuedOutsideZoneAgainst: 44.28, flurryAdjustedxGoalsAgainst: 8.65, scoreVenueAdjustedxGoalsAgainst: 9.05, flurryScoreVenueAdjustedxGoalsAgainst: 8.68, shotsOnGoalAgainst: 109.0, missedShotsAgainst: 40.0, blockedShotAttemptsAgainst: 47.0, shotAttemptsAgainst: 196.0, goalsAgainst: 16.0, reboundsAgainst: 12.0, reboundGoalsAgainst: 2.0, freezeAgainst: 21.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 51.0, playContinuedOutsideZoneAgainst: 49.0, savedShotsOnGoalAgainst: 93.0, savedUnblockedShotAttemptsAgainst: 133.0, penaltiesAgainst: 17.0, penalityMinutesAgainst: 37.0, faceOffsWonAgainst: 92.0, hitsAgainst: 84.0, takeawaysAgainst: 28.0, giveawaysAgainst: 30.0, lowDangerShotsAgainst: 110.0, mediumDangerShotsAgainst: 32.0, highDangerShotsAgainst: 7.0, lowDangerxGoalsAgainst: 3.09, mediumDangerxGoalsAgainst: 3.77, highDangerxGoalsAgainst: 2.16, lowDangerGoalsAgainst: 6.0, mediumDangerGoalsAgainst: 8.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 197.99, unblockedShotAttemptsAgainst: 149.0, scoreAdjustedUnblockedShotAttemptsAgainst: 150.25, dZoneGiveawaysAgainst: 15.0, xGoalsFromxReboundsOfShotsAgainst: 1.44, xGoalsFromActualReboundsOfShotsAgainst: 2.47, reboundxGoalsAgainst: 2.47, totalShotCreditAgainst: 7.99, scoreAdjustedTotalShotCreditAgainst: 8.03, scoreFlurryAdjustedTotalShotCreditAgainst: 7.89
