lineId: 847584284771268478366, season: 2022, name: Megna-Carrick-Vatrano, team: ANA, position: line, situation: 5on5, games_played: 7, icetime: 716.0, iceTimeRank: 85.0, xGoalsPercentage: 0.49, corsiPercentage: 0.32, fenwickPercentage: 0.36, xOnGoalFor: 2.92, xGoalsFor: 0.32, xReboundsFor: 0.19, xFreezeFor: 0.67, xPlayStoppedFor: 0.09, xPlayContinuedInZoneFor: 1.56, xPlayContinuedOutsideZoneFor: 1.18, flurryAdjustedxGoalsFor: 0.32, scoreVenueAdjustedxGoalsFor: 0.31, flurryScoreVenueAdjustedxGoalsFor: 0.31, shotsOnGoalFor: 4.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 4.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 1.0, hitsFor: 9.0, takeawaysFor: 0.0, giveawaysFor: 2.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.04, mediumDangerxGoalsFor: 0.28, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.57, unblockedShotAttemptsFor: 4.0, scoreAdjustedUnblockedShotAttemptsFor: 3.89, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.36, scoreAdjustedTotalShotCreditFor: 0.35, scoreFlurryAdjustedTotalShotCreditFor: 0.35, xOnGoalAgainst: 5.0, xGoalsAgainst: 0.33, xReboundsAgainst: 0.35, xFreezeAgainst: 1.22, xPlayStoppedAgainst: 0.16, xPlayContinuedInZoneAgainst: 2.84, xPlayContinuedOutsideZoneAgainst: 2.1, flurryAdjustedxGoalsAgainst: 0.33, scoreVenueAdjustedxGoalsAgainst: 0.34, flurryScoreVenueAdjustedxGoalsAgainst: 0.34, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 13.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 5.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 3.0, hitsAgainst: 4.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.19, mediumDangerxGoalsAgainst: 0.14, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 13.32, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.99, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.41, scoreAdjustedTotalShotCreditAgainst: 0.41, scoreFlurryAdjustedTotalShotCreditAgainst: 0.41

lineId: 847646884788568481624, season: 2022, name: Mikheyev-Miller-Garland, team: VAN, position: line, situation: 5on5, games_played: 7, icetime: 1398.0, iceTimeRank: 74.0, xGoalsPercentage: 0.47, corsiPercentage: 0.53, fenwickPercentage: 0.48, xOnGoalFor: 9.76, xGoalsFor: 0.9, xReboundsFor: 0.67, xFreezeFor: 2.34, xPlayStoppedFor: 0.34, xPlayContinuedInZoneFor: 5.76, xPlayContinuedOutsideZoneFor: 3.99, flurryAdjustedxGoalsFor: 0.89, scoreVenueAdjustedxGoalsFor: 0.86, flurryScoreVenueAdjustedxGoalsFor: 0.86, shotsOnGoalFor: 8.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 20.0, goalsFor: 0.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 14.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 12.0, takeawaysFor: 3.0, giveawaysFor: 2.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.41, mediumDangerxGoalsFor: 0.27, highDangerxGoalsFor: 0.22, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 18.84, unblockedShotAttemptsFor: 14.0, scoreAdjustedUnblockedShotAttemptsFor: 13.03, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.14, xGoalsFromActualReboundsOfShotsFor: 0.24, reboundxGoalsFor: 0.24, totalShotCreditFor: 0.79, scoreAdjustedTotalShotCreditFor: 0.78, scoreFlurryAdjustedTotalShotCreditFor: 0.77, xOnGoalAgainst: 10.85, xGoalsAgainst: 1.02, xReboundsAgainst: 0.81, xFreezeAgainst: 2.41, xPlayStoppedAgainst: 0.34, xPlayContinuedInZoneAgainst: 6.17, xPlayContinuedOutsideZoneAgainst: 4.25, flurryAdjustedxGoalsAgainst: 1.01, scoreVenueAdjustedxGoalsAgainst: 1.08, flurryScoreVenueAdjustedxGoalsAgainst: 1.06, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 18.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 1.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 13.0, hitsAgainst: 10.0, takeawaysAgainst: 4.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.32, mediumDangerxGoalsAgainst: 0.26, highDangerxGoalsAgainst: 0.44, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 18.8, unblockedShotAttemptsAgainst: 15.0, scoreAdjustedUnblockedShotAttemptsAgainst: 15.65, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.44, reboundxGoalsAgainst: 0.44, totalShotCreditAgainst: 0.74, scoreAdjustedTotalShotCreditAgainst: 0.79, scoreFlurryAdjustedTotalShotCreditAgainst: 0.78

lineId: 847884384799448480144, season: 2022, name: Aston-Reese-Kampf-Malgin, team: TOR, position: line, situation: 5on5, games_played: 14, icetime: 5891.0, iceTimeRank: 83.0, xGoalsPercentage: 0.49, corsiPercentage: 0.46, fenwickPercentage: 0.49, xOnGoalFor: 48.44, xGoalsFor: 3.32, xReboundsFor: 3.11, xFreezeFor: 11.09, xPlayStoppedFor: 1.65, xPlayContinuedInZoneFor: 28.7, xPlayContinuedOutsideZoneFor: 20.13, flurryAdjustedxGoalsFor: 3.24, scoreVenueAdjustedxGoalsFor: 3.47, flurryScoreVenueAdjustedxGoalsFor: 3.38, shotsOnGoalFor: 52.0, missedShotsFor: 16.0, blockedShotAttemptsFor: 18.0, shotAttemptsFor: 86.0, goalsFor: 3.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 10.0, playStoppedFor: 0.0, playContinuedInZoneFor: 32.0, playContinuedOutsideZoneFor: 20.0, savedShotsOnGoalFor: 49.0, savedUnblockedShotAttemptsFor: 65.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 44.0, hitsFor: 55.0, takeawaysFor: 11.0, giveawaysFor: 18.0, lowDangerShotsFor: 53.0, mediumDangerShotsFor: 14.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.48, mediumDangerxGoalsFor: 1.6, highDangerxGoalsFor: 0.24, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 89.39, unblockedShotAttemptsFor: 68.0, scoreAdjustedUnblockedShotAttemptsFor: 70.35, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.63, xGoalsFromActualReboundsOfShotsFor: 0.32, reboundxGoalsFor: 0.32, totalShotCreditFor: 3.63, scoreAdjustedTotalShotCreditFor: 3.76, scoreFlurryAdjustedTotalShotCreditFor: 3.72, xOnGoalAgainst: 50.14, xGoalsAgainst: 3.46, xReboundsAgainst: 3.32, xFreezeAgainst: 12.65, xPlayStoppedAgainst: 1.66, xPlayContinuedInZoneAgainst: 28.07, xPlayContinuedOutsideZoneAgainst: 20.85, flurryAdjustedxGoalsAgainst: 3.32, scoreVenueAdjustedxGoalsAgainst: 3.43, flurryScoreVenueAdjustedxGoalsAgainst: 3.29, shotsOnGoalAgainst: 46.0, missedShotsAgainst: 24.0, blockedShotAttemptsAgainst: 32.0, shotAttemptsAgainst: 102.0, goalsAgainst: 4.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 0.0, freezeAgainst: 10.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 27.0, playContinuedOutsideZoneAgainst: 21.0, savedShotsOnGoalAgainst: 42.0, savedUnblockedShotAttemptsAgainst: 66.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 43.0, hitsAgainst: 93.0, takeawaysAgainst: 13.0, giveawaysAgainst: 11.0, lowDangerShotsAgainst: 54.0, mediumDangerShotsAgainst: 16.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 1.5, mediumDangerxGoalsAgainst: 1.96, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 99.25, unblockedShotAttemptsAgainst: 70.0, scoreAdjustedUnblockedShotAttemptsAgainst: 68.68, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.68, xGoalsFromActualReboundsOfShotsAgainst: 0.6, reboundxGoalsAgainst: 0.6, totalShotCreditAgainst: 3.54, scoreAdjustedTotalShotCreditAgainst: 3.49, scoreFlurryAdjustedTotalShotCreditAgainst: 3.38

lineId: 847742984808218482078, season: 2022, name: Raymond-Copp-Zadina, team: DET, position: line, situation: 5on5, games_played: 5, icetime: 1358.0, iceTimeRank: 30.0, xGoalsPercentage: 0.41, corsiPercentage: 0.53, fenwickPercentage: 0.46, xOnGoalFor: 8.99, xGoalsFor: 0.8, xReboundsFor: 0.63, xFreezeFor: 2.28, xPlayStoppedFor: 0.3, xPlayContinuedInZoneFor: 4.53, xPlayContinuedOutsideZoneFor: 3.46, flurryAdjustedxGoalsFor: 0.8, scoreVenueAdjustedxGoalsFor: 0.87, flurryScoreVenueAdjustedxGoalsFor: 0.87, shotsOnGoalFor: 10.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 21.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 1.0, penalityMinutesFor: 0.0, faceOffsWonFor: 8.0, hitsFor: 6.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.37, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.44, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 22.4, unblockedShotAttemptsFor: 12.0, scoreAdjustedUnblockedShotAttemptsFor: 13.05, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.05, reboundxGoalsFor: 0.05, totalShotCreditFor: 0.88, scoreAdjustedTotalShotCreditFor: 0.95, scoreFlurryAdjustedTotalShotCreditFor: 0.95, xOnGoalAgainst: 11.29, xGoalsAgainst: 1.14, xReboundsAgainst: 0.73, xFreezeAgainst: 2.62, xPlayStoppedAgainst: 0.33, xPlayContinuedInZoneAgainst: 5.29, xPlayContinuedOutsideZoneAgainst: 3.89, flurryAdjustedxGoalsAgainst: 1.09, scoreVenueAdjustedxGoalsAgainst: 1.15, flurryScoreVenueAdjustedxGoalsAgainst: 1.09, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 19.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 14.0, hitsAgainst: 8.0, takeawaysAgainst: 2.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.4, highDangerxGoalsAgainst: 0.5, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 18.78, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.81, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.5, reboundxGoalsAgainst: 0.5, totalShotCreditAgainst: 0.78, scoreAdjustedTotalShotCreditAgainst: 0.77, scoreFlurryAdjustedTotalShotCreditAgainst: 0.77

lineId: 847938584800238480281, season: 2022, name: Kyrou-Thomas-Toropchenko, team: STL, position: line, situation: 5on5, games_played: 23, icetime: 3681.0, iceTimeRank: 246.0, xGoalsPercentage: 0.4, corsiPercentage: 0.53, fenwickPercentage: 0.54, xOnGoalFor: 31.05, xGoalsFor: 2.24, xReboundsFor: 2.11, xFreezeFor: 7.38, xPlayStoppedFor: 1.06, xPlayContinuedInZoneFor: 17.47, xPlayContinuedOutsideZoneFor: 12.75, flurryAdjustedxGoalsFor: 2.19, scoreVenueAdjustedxGoalsFor: 2.29, flurryScoreVenueAdjustedxGoalsFor: 2.23, shotsOnGoalFor: 31.0, missedShotsFor: 12.0, blockedShotAttemptsFor: 13.0, shotAttemptsFor: 56.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 16.0, playContinuedOutsideZoneFor: 17.0, savedShotsOnGoalFor: 29.0, savedUnblockedShotAttemptsFor: 41.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 28.0, hitsFor: 20.0, takeawaysFor: 12.0, giveawaysFor: 8.0, lowDangerShotsFor: 31.0, mediumDangerShotsFor: 11.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.86, mediumDangerxGoalsFor: 1.16, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 56.53, unblockedShotAttemptsFor: 43.0, scoreAdjustedUnblockedShotAttemptsFor: 44.17, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.43, xGoalsFromActualReboundsOfShotsFor: 0.11, reboundxGoalsFor: 0.11, totalShotCreditFor: 2.55, scoreAdjustedTotalShotCreditFor: 2.59, scoreFlurryAdjustedTotalShotCreditFor: 2.55, xOnGoalAgainst: 27.86, xGoalsAgainst: 3.39, xReboundsAgainst: 2.04, xFreezeAgainst: 6.77, xPlayStoppedAgainst: 0.93, xPlayContinuedInZoneAgainst: 13.53, xPlayContinuedOutsideZoneAgainst: 10.34, flurryAdjustedxGoalsAgainst: 3.09, scoreVenueAdjustedxGoalsAgainst: 3.48, flurryScoreVenueAdjustedxGoalsAgainst: 3.17, shotsOnGoalAgainst: 28.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 12.0, shotAttemptsAgainst: 49.0, goalsAgainst: 4.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 24.0, savedUnblockedShotAttemptsAgainst: 33.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 33.0, hitsAgainst: 14.0, takeawaysAgainst: 16.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 24.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 0.79, mediumDangerxGoalsAgainst: 1.31, highDangerxGoalsAgainst: 1.29, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 49.44, unblockedShotAttemptsAgainst: 37.0, scoreAdjustedUnblockedShotAttemptsAgainst: 37.68, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.43, xGoalsFromActualReboundsOfShotsAgainst: 0.98, reboundxGoalsAgainst: 0.98, totalShotCreditAgainst: 2.84, scoreAdjustedTotalShotCreditAgainst: 2.94, scoreFlurryAdjustedTotalShotCreditAgainst: 2.87

lineId: 847687284793228480220, season: 2022, name: Laughton-Cates-Allison, team: PHI, position: line, situation: 5on5, games_played: 17, icetime: 3667.0, iceTimeRank: 154.0, xGoalsPercentage: 0.49, corsiPercentage: 0.41, fenwickPercentage: 0.49, xOnGoalFor: 20.75, xGoalsFor: 1.51, xReboundsFor: 1.29, xFreezeFor: 4.95, xPlayStoppedFor: 0.71, xPlayContinuedInZoneFor: 13.06, xPlayContinuedOutsideZoneFor: 9.48, flurryAdjustedxGoalsFor: 1.49, scoreVenueAdjustedxGoalsFor: 1.53, flurryScoreVenueAdjustedxGoalsFor: 1.51, shotsOnGoalFor: 20.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 36.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 9.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 19.0, savedUnblockedShotAttemptsFor: 30.0, penaltiesFor: 8.0, penalityMinutesFor: 28.0, faceOffsWonFor: 29.0, hitsFor: 26.0, takeawaysFor: 7.0, giveawaysFor: 8.0, lowDangerShotsFor: 26.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.8, mediumDangerxGoalsFor: 0.48, highDangerxGoalsFor: 0.23, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 36.08, unblockedShotAttemptsFor: 31.0, scoreAdjustedUnblockedShotAttemptsFor: 31.25, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.26, xGoalsFromActualReboundsOfShotsFor: 0.23, reboundxGoalsFor: 0.23, totalShotCreditFor: 1.54, scoreAdjustedTotalShotCreditFor: 1.57, scoreFlurryAdjustedTotalShotCreditFor: 1.55, xOnGoalAgainst: 22.21, xGoalsAgainst: 1.56, xReboundsAgainst: 1.41, xFreezeAgainst: 5.07, xPlayStoppedAgainst: 0.7, xPlayContinuedInZoneAgainst: 13.76, xPlayContinuedOutsideZoneAgainst: 9.51, flurryAdjustedxGoalsAgainst: 1.54, scoreVenueAdjustedxGoalsAgainst: 1.53, flurryScoreVenueAdjustedxGoalsAgainst: 1.51, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 12.0, blockedShotAttemptsAgainst: 19.0, shotAttemptsAgainst: 51.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 32.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 26.0, faceOffsWonAgainst: 52.0, hitsAgainst: 29.0, takeawaysAgainst: 8.0, giveawaysAgainst: 12.0, lowDangerShotsAgainst: 27.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.92, mediumDangerxGoalsAgainst: 0.44, highDangerxGoalsAgainst: 0.2, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 50.52, unblockedShotAttemptsAgainst: 32.0, scoreAdjustedUnblockedShotAttemptsAgainst: 31.49, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.29, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.85, scoreAdjustedTotalShotCreditAgainst: 1.81, scoreFlurryAdjustedTotalShotCreditAgainst: 1.78
