lineId: 847645684775058480015, season: 2020, name: Huberdeau-Wennberg-Tippett, team: FLA, position: line, situation: 5on5, games_played: 14, icetime: 1246.0, iceTimeRank: 149.0, xGoalsPercentage: 0.56, corsiPercentage: 0.42, fenwickPercentage: 0.5, xOnGoalFor: 12.01, xGoalsFor: 1.04, xReboundsFor: 0.84, xFreezeFor: 2.44, xPlayStoppedFor: 0.39, xPlayContinuedInZoneFor: 6.34, xPlayContinuedOutsideZoneFor: 4.95, flurryAdjustedxGoalsFor: 1.04, scoreVenueAdjustedxGoalsFor: 1.06, flurryScoreVenueAdjustedxGoalsFor: 1.05, shotsOnGoalFor: 14.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 18.0, goalsFor: 3.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 11.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 10.0, hitsFor: 6.0, takeawaysFor: 3.0, giveawaysFor: 6.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.42, mediumDangerxGoalsFor: 0.41, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 18.77, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 16.49, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.17, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.21, scoreAdjustedTotalShotCreditFor: 1.23, scoreFlurryAdjustedTotalShotCreditFor: 1.23, xOnGoalAgainst: 11.75, xGoalsAgainst: 0.83, xReboundsAgainst: 0.75, xFreezeAgainst: 3.15, xPlayStoppedAgainst: 0.4, xPlayContinuedInZoneAgainst: 6.26, xPlayContinuedOutsideZoneAgainst: 4.62, flurryAdjustedxGoalsAgainst: 0.82, scoreVenueAdjustedxGoalsAgainst: 0.82, flurryScoreVenueAdjustedxGoalsAgainst: 0.81, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 25.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 14.0, savedUnblockedShotAttemptsAgainst: 15.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 11.0, faceOffsWonAgainst: 12.0, hitsAgainst: 9.0, takeawaysAgainst: 5.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.41, mediumDangerxGoalsAgainst: 0.18, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 23.89, unblockedShotAttemptsAgainst: 16.0, scoreAdjustedUnblockedShotAttemptsAgainst: 15.62, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.02, reboundxGoalsAgainst: 0.02, totalShotCreditAgainst: 0.96, scoreAdjustedTotalShotCreditAgainst: 0.95, scoreFlurryAdjustedTotalShotCreditAgainst: 0.94

lineId: 84756258477986, season: 2020, name: Irwin-Montour, team: BUF, position: pairing, situation: 5on5, games_played: 14, icetime: 6818.0, iceTimeRank: 55.0, xGoalsPercentage: 0.48, corsiPercentage: 0.48, fenwickPercentage: 0.47, xOnGoalFor: 53.2, xGoalsFor: 4.17, xReboundsFor: 3.88, xFreezeFor: 11.52, xPlayStoppedFor: 1.63, xPlayContinuedInZoneFor: 30.31, xPlayContinuedOutsideZoneFor: 22.48, flurryAdjustedxGoalsFor: 4.07, scoreVenueAdjustedxGoalsFor: 4.04, flurryScoreVenueAdjustedxGoalsFor: 3.94, shotsOnGoalFor: 55.0, missedShotsFor: 19.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 93.0, goalsFor: 4.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 9.0, playStoppedFor: 5.0, playContinuedInZoneFor: 23.0, playContinuedOutsideZoneFor: 31.0, savedShotsOnGoalFor: 51.0, savedUnblockedShotAttemptsFor: 70.0, penaltiesFor: 13.0, penalityMinutesFor: 26.0, faceOffsWonFor: 50.0, hitsFor: 30.0, takeawaysFor: 9.0, giveawaysFor: 18.0, lowDangerShotsFor: 57.0, mediumDangerShotsFor: 15.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.82, mediumDangerxGoalsFor: 1.88, highDangerxGoalsFor: 0.47, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 90.22, unblockedShotAttemptsFor: 74.0, scoreAdjustedUnblockedShotAttemptsFor: 72.35, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.8, xGoalsFromActualReboundsOfShotsFor: 0.47, reboundxGoalsFor: 0.47, totalShotCreditFor: 4.5, scoreAdjustedTotalShotCreditFor: 4.39, scoreFlurryAdjustedTotalShotCreditFor: 4.34, xOnGoalAgainst: 58.59, xGoalsAgainst: 4.53, xReboundsAgainst: 3.9, xFreezeAgainst: 13.59, xPlayStoppedAgainst: 1.84, xPlayContinuedInZoneAgainst: 34.15, xPlayContinuedOutsideZoneAgainst: 24.99, flurryAdjustedxGoalsAgainst: 4.38, scoreVenueAdjustedxGoalsAgainst: 4.73, flurryScoreVenueAdjustedxGoalsAgainst: 4.57, shotsOnGoalAgainst: 61.0, missedShotsAgainst: 22.0, blockedShotAttemptsAgainst: 18.0, shotAttemptsAgainst: 101.0, goalsAgainst: 4.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 11.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 22.0, playContinuedOutsideZoneAgainst: 42.0, savedShotsOnGoalAgainst: 57.0, savedUnblockedShotAttemptsAgainst: 79.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 49.0, hitsAgainst: 33.0, takeawaysAgainst: 15.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 65.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.91, mediumDangerxGoalsAgainst: 1.57, highDangerxGoalsAgainst: 1.05, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 105.25, unblockedShotAttemptsAgainst: 83.0, scoreAdjustedUnblockedShotAttemptsAgainst: 86.12, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.81, xGoalsFromActualReboundsOfShotsAgainst: 0.58, reboundxGoalsAgainst: 0.58, totalShotCreditAgainst: 4.76, scoreAdjustedTotalShotCreditAgainst: 4.93, scoreFlurryAdjustedTotalShotCreditAgainst: 4.81

lineId: 84751798480883, season: 2020, name: Smith-Kulikov, team: N.J, position: pairing, situation: 5on5, games_played: 22, icetime: 1024.0, iceTimeRank: 195.0, xGoalsPercentage: 0.67, corsiPercentage: 0.59, fenwickPercentage: 0.58, xOnGoalFor: 13.4, xGoalsFor: 1.17, xReboundsFor: 0.97, xFreezeFor: 3.1, xPlayStoppedFor: 0.46, xPlayContinuedInZoneFor: 7.7, xPlayContinuedOutsideZoneFor: 5.6, flurryAdjustedxGoalsFor: 1.14, scoreVenueAdjustedxGoalsFor: 1.2, flurryScoreVenueAdjustedxGoalsFor: 1.17, shotsOnGoalFor: 15.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 24.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 3.0, playStoppedFor: 1.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 18.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 2.0, hitsFor: 6.0, takeawaysFor: 3.0, giveawaysFor: 4.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.36, mediumDangerxGoalsFor: 0.81, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 23.42, unblockedShotAttemptsFor: 19.0, scoreAdjustedUnblockedShotAttemptsFor: 18.82, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.24, reboundxGoalsFor: 0.24, totalShotCreditFor: 1.12, scoreAdjustedTotalShotCreditFor: 1.15, scoreFlurryAdjustedTotalShotCreditFor: 1.15, xOnGoalAgainst: 10.17, xGoalsAgainst: 0.58, xReboundsAgainst: 0.63, xFreezeAgainst: 2.24, xPlayStoppedAgainst: 0.29, xPlayContinuedInZoneAgainst: 5.96, xPlayContinuedOutsideZoneAgainst: 4.3, flurryAdjustedxGoalsAgainst: 0.58, scoreVenueAdjustedxGoalsAgainst: 0.56, flurryScoreVenueAdjustedxGoalsAgainst: 0.56, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 17.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 8.0, takeawaysAgainst: 0.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.37, mediumDangerxGoalsAgainst: 0.21, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 17.43, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.98, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.71, scoreAdjustedTotalShotCreditAgainst: 0.69, scoreFlurryAdjustedTotalShotCreditAgainst: 0.69

lineId: 847403884751938476479, season: 2020, name: Byron-Danault-Tatar, team: MTL, position: line, situation: 5on5, games_played: 10, icetime: 2182.0, iceTimeRank: 73.0, xGoalsPercentage: 0.41, corsiPercentage: 0.57, fenwickPercentage: 0.55, xOnGoalFor: 16.96, xGoalsFor: 1.01, xReboundsFor: 1.06, xFreezeFor: 4.41, xPlayStoppedFor: 0.55, xPlayContinuedInZoneFor: 9.9, xPlayContinuedOutsideZoneFor: 7.06, flurryAdjustedxGoalsFor: 1.01, scoreVenueAdjustedxGoalsFor: 0.99, flurryScoreVenueAdjustedxGoalsFor: 0.98, shotsOnGoalFor: 15.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 15.0, shotAttemptsFor: 39.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 22.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 17.0, hitsFor: 31.0, takeawaysFor: 1.0, giveawaysFor: 12.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.4, mediumDangerxGoalsFor: 0.61, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 38.29, unblockedShotAttemptsFor: 24.0, scoreAdjustedUnblockedShotAttemptsFor: 23.85, dZoneGiveawaysFor: 12.0, xGoalsFromxReboundsOfShotsFor: 0.22, xGoalsFromActualReboundsOfShotsFor: 0.06, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.23, scoreAdjustedTotalShotCreditFor: 1.2, scoreFlurryAdjustedTotalShotCreditFor: 1.2, xOnGoalAgainst: 15.0, xGoalsAgainst: 1.46, xReboundsAgainst: 1.13, xFreezeAgainst: 3.42, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 7.72, xPlayContinuedOutsideZoneAgainst: 5.81, flurryAdjustedxGoalsAgainst: 1.43, scoreVenueAdjustedxGoalsAgainst: 1.53, flurryScoreVenueAdjustedxGoalsAgainst: 1.49, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 30.0, goalsAgainst: 4.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 16.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 17.0, hitsAgainst: 20.0, takeawaysAgainst: 2.0, giveawaysAgainst: 12.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.39, mediumDangerxGoalsAgainst: 0.57, highDangerxGoalsAgainst: 0.51, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 31.56, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 20.76, dZoneGiveawaysAgainst: 11.0, xGoalsFromxReboundsOfShotsAgainst: 0.24, xGoalsFromActualReboundsOfShotsAgainst: 0.44, reboundxGoalsAgainst: 0.44, totalShotCreditAgainst: 1.26, scoreAdjustedTotalShotCreditAgainst: 1.3, scoreFlurryAdjustedTotalShotCreditAgainst: 1.28

lineId: 84769888479602, season: 2020, name: Davies-Benning, team: NSH, position: pairing, situation: 5on5, games_played: 12, icetime: 4096.0, iceTimeRank: 83.0, xGoalsPercentage: 0.4, corsiPercentage: 0.48, fenwickPercentage: 0.44, xOnGoalFor: 28.44, xGoalsFor: 2.23, xReboundsFor: 1.83, xFreezeFor: 6.62, xPlayStoppedFor: 0.92, xPlayContinuedInZoneFor: 16.14, xPlayContinuedOutsideZoneFor: 12.27, flurryAdjustedxGoalsFor: 2.21, scoreVenueAdjustedxGoalsFor: 2.29, flurryScoreVenueAdjustedxGoalsFor: 2.27, shotsOnGoalFor: 25.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 17.0, shotAttemptsFor: 57.0, goalsFor: 4.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 2.0, playContinuedInZoneFor: 12.0, playContinuedOutsideZoneFor: 13.0, savedShotsOnGoalFor: 21.0, savedUnblockedShotAttemptsFor: 36.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 26.0, hitsFor: 20.0, takeawaysFor: 3.0, giveawaysFor: 9.0, lowDangerShotsFor: 34.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.14, mediumDangerxGoalsFor: 0.76, highDangerxGoalsFor: 0.32, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 57.85, unblockedShotAttemptsFor: 40.0, scoreAdjustedUnblockedShotAttemptsFor: 40.31, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.38, xGoalsFromActualReboundsOfShotsFor: 0.32, reboundxGoalsFor: 0.32, totalShotCreditFor: 2.28, scoreAdjustedTotalShotCreditFor: 2.35, scoreFlurryAdjustedTotalShotCreditFor: 2.34, xOnGoalAgainst: 35.86, xGoalsAgainst: 3.3, xReboundsAgainst: 2.6, xFreezeAgainst: 8.2, xPlayStoppedAgainst: 1.15, xPlayContinuedInZoneAgainst: 20.31, xPlayContinuedOutsideZoneAgainst: 14.45, flurryAdjustedxGoalsAgainst: 3.18, scoreVenueAdjustedxGoalsAgainst: 3.21, flurryScoreVenueAdjustedxGoalsAgainst: 3.09, shotsOnGoalAgainst: 42.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 12.0, shotAttemptsAgainst: 62.0, goalsAgainst: 1.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 10.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 14.0, playContinuedOutsideZoneAgainst: 19.0, savedShotsOnGoalAgainst: 41.0, savedUnblockedShotAttemptsAgainst: 49.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 28.0, hitsAgainst: 28.0, takeawaysAgainst: 8.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 35.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.1, mediumDangerxGoalsAgainst: 1.64, highDangerxGoalsAgainst: 0.56, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 61.82, unblockedShotAttemptsAgainst: 50.0, scoreAdjustedUnblockedShotAttemptsAgainst: 49.82, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.54, xGoalsFromActualReboundsOfShotsAgainst: 0.62, reboundxGoalsAgainst: 0.62, totalShotCreditAgainst: 3.21, scoreAdjustedTotalShotCreditAgainst: 3.13, scoreFlurryAdjustedTotalShotCreditAgainst: 3.06

lineId: 847582084771268479370, season: 2020, name: Jost-Megna-Donskoi, team: COL, position: line, situation: 5on5, games_played: 2, icetime: 705.0, iceTimeRank: 10.0, xGoalsPercentage: 0.43, corsiPercentage: 0.67, fenwickPercentage: 0.63, xOnGoalFor: 3.82, xGoalsFor: 0.18, xReboundsFor: 0.3, xFreezeFor: 0.83, xPlayStoppedFor: 0.12, xPlayContinuedInZoneFor: 2.09, xPlayContinuedOutsideZoneFor: 1.48, flurryAdjustedxGoalsFor: 0.18, scoreVenueAdjustedxGoalsFor: 0.17, flurryScoreVenueAdjustedxGoalsFor: 0.17, shotsOnGoalFor: 5.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 10.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 6.0, hitsFor: 7.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.18, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 9.48, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 4.83, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.24, scoreAdjustedTotalShotCreditFor: 0.23, scoreFlurryAdjustedTotalShotCreditFor: 0.23, xOnGoalAgainst: 1.99, xGoalsAgainst: 0.24, xReboundsAgainst: 0.17, xFreezeAgainst: 0.42, xPlayStoppedAgainst: 0.08, xPlayContinuedInZoneAgainst: 1.23, xPlayContinuedOutsideZoneAgainst: 0.86, flurryAdjustedxGoalsAgainst: 0.23, scoreVenueAdjustedxGoalsAgainst: 0.26, flurryScoreVenueAdjustedxGoalsAgainst: 0.25, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 5.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 3.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 5.0, takeawaysAgainst: 3.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.1, mediumDangerxGoalsAgainst: 0.13, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 5.5, unblockedShotAttemptsAgainst: 3.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.25, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.03, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.27, scoreAdjustedTotalShotCreditAgainst: 0.3, scoreFlurryAdjustedTotalShotCreditAgainst: 0.29
