playerId: 8470140, season: 2017, name: Kari Lehtonen, team: DAL, position: G, situation: other, games_played: 37, icetime: 2852.0, xGoals: 4.95, goals: 8.0, unblocked_shot_attempts: 87.0, xRebounds: 3.55, rebounds: 3.0, xFreeze: 9.23, freeze: 6.0, xOnGoal: 47.61, ongoal: 45.0, xPlayStopped: 1.48, playStopped: 1.0, xPlayContinuedInZone: 24.68, playContinuedInZone: 20.0, xPlayContinuedOutsideZone: 21.96, playContinuedOutsideZone: 27.0, flurryAdjustedxGoals: 4.81, lowDangerShots: 41.0, mediumDangerShots: 22.0, highDangerShots: 3.0, lowDangerxGoals: 1.41, mediumDangerxGoals: 2.73, highDangerxGoals: 0.82, lowDangerGoals: 3.0, mediumDangerGoals: 4.0, highDangerGoals: 1.0, blocked_shot_attempts: 21.0, penalityMinutes: 0.0, penalties: 0.0

playerId: 8470140, season: 2017, name: Kari Lehtonen, team: DAL, position: G, situation: all, games_played: 37, icetime: 116658.0, xGoals: 77.62, goals: 83.0, unblocked_shot_attempts: 1786.0, xRebounds: 63.0, rebounds: 60.0, xFreeze: 215.81, freeze: 194.0, xOnGoal: 935.29, ongoal: 946.0, xPlayStopped: 30.8, playStopped: 31.0, xPlayContinuedInZone: 526.5, playContinuedInZone: 434.0, xPlayContinuedOutsideZone: 408.44, playContinuedOutsideZone: 518.0, flurryAdjustedxGoals: 75.12, lowDangerShots: 1034.0, mediumDangerShots: 226.0, highDangerShots: 62.0, lowDangerxGoals: 29.32, mediumDangerxGoals: 27.64, highDangerxGoals: 20.67, lowDangerGoals: 40.0, mediumDangerGoals: 22.0, highDangerGoals: 21.0, blocked_shot_attempts: 464.0, penalityMinutes: 4.0, penalties: 2.0

playerId: 8470140, season: 2017, name: Kari Lehtonen, team: DAL, position: G, situation: 5on5, games_played: 37, icetime: 95582.0, xGoals: 51.4, goals: 47.0, unblocked_shot_attempts: 1377.0, xRebounds: 45.13, rebounds: 41.0, xFreeze: 171.87, freeze: 156.0, xOnGoal: 712.59, ongoal: 716.0, xPlayStopped: 24.47, playStopped: 27.0, xPlayContinuedInZone: 403.19, playContinuedInZone: 335.0, xPlayContinuedOutsideZone: 317.03, playContinuedOutsideZone: 409.0, flurryAdjustedxGoals: 50.26, lowDangerShots: 823.0, mediumDangerShots: 159.0, highDangerShots: 30.0, lowDangerxGoals: 23.05, mediumDangerxGoals: 19.5, highDangerxGoals: 8.85, lowDangerGoals: 30.0, mediumDangerGoals: 10.0, highDangerGoals: 7.0, blocked_shot_attempts: 365.0, penalityMinutes: 4.0, penalties: 2.0

playerId: 8470140, season: 2017, name: Kari Lehtonen, team: DAL, position: G, situation: 4on5, games_played: 37, icetime: 10254.0, xGoals: 19.14, goals: 24.0, unblocked_shot_attempts: 282.0, xRebounds: 13.29, rebounds: 15.0, xFreeze: 31.82, freeze: 31.0, xOnGoal: 151.77, ongoal: 156.0, xPlayStopped: 0.7, playStopped: 0.0, xPlayContinuedInZone: 92.36, playContinuedInZone: 75.0, xPlayContinuedOutsideZone: 48.47, playContinuedOutsideZone: 59.0, flurryAdjustedxGoals: 17.94, lowDangerShots: 146.0, mediumDangerShots: 37.0, highDangerShots: 27.0, lowDangerxGoals: 4.29, mediumDangerxGoals: 4.35, highDangerxGoals: 10.5, lowDangerGoals: 5.0, mediumDangerGoals: 7.0, highDangerGoals: 12.0, blocked_shot_attempts: 72.0, penalityMinutes: 0.0, penalties: 0.0

playerId: 8470140, season: 2017, name: Kari Lehtonen, team: DAL, position: G, situation: 5on4, games_played: 37, icetime: 7970.0, xGoals: 2.12, goals: 4.0, unblocked_shot_attempts: 40.0, xRebounds: 1.03, rebounds: 1.0, xFreeze: 2.9, freeze: 1.0, xOnGoal: 23.31, ongoal: 29.0, xPlayStopped: 4.15, playStopped: 3.0, xPlayContinuedInZone: 6.27, playContinuedInZone: 4.0, xPlayContinuedOutsideZone: 20.97, playContinuedOutsideZone: 23.0, flurryAdjustedxGoals: 2.11, lowDangerShots: 24.0, mediumDangerShots: 8.0, highDangerShots: 2.0, lowDangerxGoals: 0.57, mediumDangerxGoals: 1.06, highDangerxGoals: 0.5, lowDangerGoals: 2.0, mediumDangerGoals: 1.0, highDangerGoals: 1.0, blocked_shot_attempts: 6.0, penalityMinutes: 0.0, penalties: 0.0

playerId: 8470147, season: 2017, name: Curtis McElhinney, team: TOR, position: G, situation: other, games_played: 18, icetime: 1362.0, xGoals: 1.94, goals: 1.0, unblocked_shot_attempts: 38.0, xRebounds: 1.81, rebounds: 2.0, xFreeze: 4.27, freeze: 4.0, xOnGoal: 20.34, ongoal: 24.0, xPlayStopped: 0.16, playStopped: 0.0, xPlayContinuedInZone: 14.73, playContinuedInZone: 17.0, xPlayContinuedOutsideZone: 6.61, playContinuedOutsideZone: 9.0, flurryAdjustedxGoals: 1.87, lowDangerShots: 25.0, mediumDangerShots: 7.0, highDangerShots: 1.0, lowDangerxGoals: 0.99, mediumDangerxGoals: 0.72, highDangerxGoals: 0.23, lowDangerGoals: 0.0, mediumDangerGoals: 0.0, highDangerGoals: 1.0, blocked_shot_attempts: 5.0, penalityMinutes: 0.0, penalties: 0.0
