lineId: 847410284774828480023, season: 2019, name: Sanford-Thomas-Perron, team: STL, position: line, situation: 5on5, games_played: 17, icetime: 5827.0, iceTimeRank: 136.0, xGoalsPercentage: 0.5, corsiPercentage: 0.54, fenwickPercentage: 0.52, xOnGoalFor: 44.31, xGoalsFor: 3.31, xReboundsFor: 2.96, xFreezeFor: 10.19, xPlayStoppedFor: 1.42, xPlayContinuedInZoneFor: 27.04, xPlayContinuedOutsideZoneFor: 19.08, flurryAdjustedxGoalsFor: 3.18, scoreVenueAdjustedxGoalsFor: 3.4, flurryScoreVenueAdjustedxGoalsFor: 3.26, shotsOnGoalFor: 54.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 22.0, shotAttemptsFor: 86.0, goalsFor: 4.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 14.0, playStoppedFor: 2.0, playContinuedInZoneFor: 21.0, playContinuedOutsideZoneFor: 21.0, savedShotsOnGoalFor: 50.0, savedUnblockedShotAttemptsFor: 60.0, penaltiesFor: 4.0, penalityMinutesFor: 10.0, faceOffsWonFor: 40.0, hitsFor: 22.0, takeawaysFor: 15.0, giveawaysFor: 12.0, lowDangerShotsFor: 53.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.68, mediumDangerxGoalsFor: 1.12, highDangerxGoalsFor: 0.51, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 86.98, unblockedShotAttemptsFor: 64.0, scoreAdjustedUnblockedShotAttemptsFor: 64.24, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.61, xGoalsFromActualReboundsOfShotsFor: 0.48, reboundxGoalsFor: 0.48, totalShotCreditFor: 3.43, scoreAdjustedTotalShotCreditFor: 3.46, scoreFlurryAdjustedTotalShotCreditFor: 3.37, xOnGoalAgainst: 41.56, xGoalsAgainst: 3.3, xReboundsAgainst: 2.69, xFreezeAgainst: 9.65, xPlayStoppedAgainst: 1.31, xPlayContinuedInZoneAgainst: 22.97, xPlayContinuedOutsideZoneAgainst: 18.07, flurryAdjustedxGoalsAgainst: 3.22, scoreVenueAdjustedxGoalsAgainst: 3.26, flurryScoreVenueAdjustedxGoalsAgainst: 3.17, shotsOnGoalAgainst: 39.0, missedShotsAgainst: 19.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 74.0, goalsAgainst: 3.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 12.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 16.0, playContinuedOutsideZoneAgainst: 22.0, savedShotsOnGoalAgainst: 36.0, savedUnblockedShotAttemptsAgainst: 55.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 52.0, hitsAgainst: 40.0, takeawaysAgainst: 16.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 41.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.04, mediumDangerxGoalsAgainst: 1.5, highDangerxGoalsAgainst: 0.76, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 72.6, unblockedShotAttemptsAgainst: 58.0, scoreAdjustedUnblockedShotAttemptsAgainst: 57.24, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.55, xGoalsFromActualReboundsOfShotsAgainst: 0.67, reboundxGoalsAgainst: 0.67, totalShotCreditAgainst: 3.18, scoreAdjustedTotalShotCreditAgainst: 3.16, scoreFlurryAdjustedTotalShotCreditAgainst: 3.08

lineId: 84745748480800, season: 2019, name: Hughes-Myers, team: VAN, position: pairing, situation: 5on5, games_played: 66, icetime: 19066.0, iceTimeRank: 291.0, xGoalsPercentage: 0.58, corsiPercentage: 0.56, fenwickPercentage: 0.55, xOnGoalFor: 176.81, xGoalsFor: 15.78, xReboundsFor: 11.81, xFreezeFor: 40.74, xPlayStoppedFor: 5.81, xPlayContinuedInZoneFor: 100.04, xPlayContinuedOutsideZoneFor: 73.84, flurryAdjustedxGoalsFor: 15.19, scoreVenueAdjustedxGoalsFor: 15.88, flurryScoreVenueAdjustedxGoalsFor: 15.25, shotsOnGoalFor: 181.0, missedShotsFor: 67.0, blockedShotAttemptsFor: 86.0, shotAttemptsFor: 334.0, goalsFor: 21.0, reboundsFor: 16.0, reboundGoalsFor: 6.0, freezeFor: 43.0, playStoppedFor: 5.0, playContinuedInZoneFor: 64.0, playContinuedOutsideZoneFor: 99.0, savedShotsOnGoalFor: 160.0, savedUnblockedShotAttemptsFor: 227.0, penaltiesFor: 26.0, penalityMinutesFor: 55.0, faceOffsWonFor: 149.0, hitsFor: 109.0, takeawaysFor: 39.0, giveawaysFor: 43.0, lowDangerShotsFor: 183.0, mediumDangerShotsFor: 49.0, highDangerShotsFor: 16.0, lowDangerxGoalsFor: 5.49, mediumDangerxGoalsFor: 5.9, highDangerxGoalsFor: 4.38, lowDangerGoalsFor: 9.0, mediumDangerGoalsFor: 7.0, highDangerGoalsFor: 5.0, scoreAdjustedShotsAttemptsFor: 333.48, unblockedShotAttemptsFor: 248.0, scoreAdjustedUnblockedShotAttemptsFor: 247.38, dZoneGiveawaysFor: 24.0, xGoalsFromxReboundsOfShotsFor: 2.45, xGoalsFromActualReboundsOfShotsFor: 3.67, reboundxGoalsFor: 3.88, totalShotCreditFor: 14.35, scoreAdjustedTotalShotCreditFor: 14.26, scoreFlurryAdjustedTotalShotCreditFor: 13.98, xOnGoalAgainst: 143.5, xGoalsAgainst: 11.65, xReboundsAgainst: 9.67, xFreezeAgainst: 31.66, xPlayStoppedAgainst: 4.72, xPlayContinuedInZoneAgainst: 81.91, xPlayContinuedOutsideZoneAgainst: 61.39, flurryAdjustedxGoalsAgainst: 11.51, scoreVenueAdjustedxGoalsAgainst: 11.92, flurryScoreVenueAdjustedxGoalsAgainst: 11.78, shotsOnGoalAgainst: 145.0, missedShotsAgainst: 56.0, blockedShotAttemptsAgainst: 58.0, shotAttemptsAgainst: 259.0, goalsAgainst: 16.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 38.0, playStoppedAgainst: 6.0, playContinuedInZoneAgainst: 55.0, playContinuedOutsideZoneAgainst: 82.0, savedShotsOnGoalAgainst: 129.0, savedUnblockedShotAttemptsAgainst: 185.0, penaltiesAgainst: 17.0, penalityMinutesAgainst: 37.0, faceOffsWonAgainst: 129.0, hitsAgainst: 88.0, takeawaysAgainst: 40.0, giveawaysAgainst: 54.0, lowDangerShotsAgainst: 156.0, mediumDangerShotsAgainst: 37.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 5.13, mediumDangerxGoalsAgainst: 4.43, highDangerxGoalsAgainst: 2.09, lowDangerGoalsAgainst: 10.0, mediumDangerGoalsAgainst: 5.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 264.49, unblockedShotAttemptsAgainst: 201.0, scoreAdjustedUnblockedShotAttemptsAgainst: 206.09, dZoneGiveawaysAgainst: 40.0, xGoalsFromxReboundsOfShotsAgainst: 1.99, xGoalsFromActualReboundsOfShotsAgainst: 0.82, reboundxGoalsAgainst: 0.82, totalShotCreditAgainst: 12.83, scoreAdjustedTotalShotCreditAgainst: 13.11, scoreFlurryAdjustedTotalShotCreditAgainst: 12.97

lineId: 847582084764428477492, season: 2019, name: Nieto-Mackinnon-Donskoi, team: COL, position: line, situation: 5on5, games_played: 10, icetime: 2032.0, iceTimeRank: 114.0, xGoalsPercentage: 0.63, corsiPercentage: 0.54, fenwickPercentage: 0.56, xOnGoalFor: 21.96, xGoalsFor: 2.33, xReboundsFor: 1.53, xFreezeFor: 5.09, xPlayStoppedFor: 0.72, xPlayContinuedInZoneFor: 11.62, xPlayContinuedOutsideZoneFor: 8.71, flurryAdjustedxGoalsFor: 2.19, scoreVenueAdjustedxGoalsFor: 2.46, flurryScoreVenueAdjustedxGoalsFor: 2.31, shotsOnGoalFor: 21.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 39.0, goalsFor: 3.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 3.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 18.0, hitsFor: 8.0, takeawaysFor: 0.0, giveawaysFor: 9.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.46, mediumDangerxGoalsFor: 1.24, highDangerxGoalsFor: 0.63, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 40.36, unblockedShotAttemptsFor: 30.0, scoreAdjustedUnblockedShotAttemptsFor: 30.89, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.33, xGoalsFromActualReboundsOfShotsFor: 0.2, reboundxGoalsFor: 0.2, totalShotCreditFor: 2.45, scoreAdjustedTotalShotCreditFor: 2.6, scoreFlurryAdjustedTotalShotCreditFor: 2.46, xOnGoalAgainst: 16.51, xGoalsAgainst: 1.4, xReboundsAgainst: 1.07, xFreezeAgainst: 4.23, xPlayStoppedAgainst: 0.56, xPlayContinuedInZoneAgainst: 9.2, xPlayContinuedOutsideZoneAgainst: 6.61, flurryAdjustedxGoalsAgainst: 1.38, scoreVenueAdjustedxGoalsAgainst: 1.39, flurryScoreVenueAdjustedxGoalsAgainst: 1.38, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 33.0, goalsAgainst: 1.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 14.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 5.0, faceOffsWonAgainst: 24.0, hitsAgainst: 14.0, takeawaysAgainst: 6.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 19.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.63, mediumDangerxGoalsAgainst: 0.5, highDangerxGoalsAgainst: 0.27, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 32.69, unblockedShotAttemptsAgainst: 24.0, scoreAdjustedUnblockedShotAttemptsAgainst: 23.77, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.6, reboundxGoalsAgainst: 0.44, totalShotCreditAgainst: 1.12, scoreAdjustedTotalShotCreditAgainst: 1.08, scoreFlurryAdjustedTotalShotCreditAgainst: 1.07

lineId: 847345384751608476947, season: 2019, name: Clifford-Prokhorkin-Lewis, team: L.A, position: line, situation: 5on5, games_played: 8, icetime: 1518.0, iceTimeRank: 49.0, xGoalsPercentage: 0.67, corsiPercentage: 0.71, fenwickPercentage: 0.74, xOnGoalFor: 26.23, xGoalsFor: 2.25, xReboundsFor: 1.7, xFreezeFor: 6.34, xPlayStoppedFor: 0.84, xPlayContinuedInZoneFor: 13.61, xPlayContinuedOutsideZoneFor: 10.26, flurryAdjustedxGoalsFor: 2.18, scoreVenueAdjustedxGoalsFor: 2.26, flurryScoreVenueAdjustedxGoalsFor: 2.18, shotsOnGoalFor: 24.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 44.0, goalsFor: 2.0, reboundsFor: 5.0, reboundGoalsFor: 1.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 16.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 22.0, savedUnblockedShotAttemptsFor: 33.0, penaltiesFor: 1.0, penalityMinutesFor: 5.0, faceOffsWonFor: 20.0, hitsFor: 5.0, takeawaysFor: 0.0, giveawaysFor: 4.0, lowDangerShotsFor: 25.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.63, mediumDangerxGoalsFor: 0.67, highDangerxGoalsFor: 0.96, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 43.59, unblockedShotAttemptsFor: 35.0, scoreAdjustedUnblockedShotAttemptsFor: 34.66, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.35, xGoalsFromActualReboundsOfShotsFor: 1.17, reboundxGoalsFor: 1.17, totalShotCreditFor: 1.44, scoreAdjustedTotalShotCreditFor: 1.42, scoreFlurryAdjustedTotalShotCreditFor: 1.39, xOnGoalAgainst: 9.05, xGoalsAgainst: 1.13, xReboundsAgainst: 0.51, xFreezeAgainst: 2.39, xPlayStoppedAgainst: 0.31, xPlayContinuedInZoneAgainst: 4.25, xPlayContinuedOutsideZoneAgainst: 3.4, flurryAdjustedxGoalsAgainst: 1.11, scoreVenueAdjustedxGoalsAgainst: 1.11, flurryScoreVenueAdjustedxGoalsAgainst: 1.1, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 18.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 13.0, faceOffsWonAgainst: 17.0, hitsAgainst: 11.0, takeawaysAgainst: 2.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.17, mediumDangerxGoalsAgainst: 0.11, highDangerxGoalsAgainst: 0.85, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 17.82, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.81, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.55, reboundxGoalsAgainst: 0.55, totalShotCreditAgainst: 0.69, scoreAdjustedTotalShotCreditAgainst: 0.67, scoreFlurryAdjustedTotalShotCreditAgainst: 0.67

lineId: 84740138474717, season: 2019, name: Cole-Barberio, team: COL, position: pairing, situation: 5on5, games_played: 14, icetime: 3742.0, iceTimeRank: 100.0, xGoalsPercentage: 0.56, corsiPercentage: 0.51, fenwickPercentage: 0.56, xOnGoalFor: 31.1, xGoalsFor: 2.21, xReboundsFor: 2.0, xFreezeFor: 7.69, xPlayStoppedFor: 1.07, xPlayContinuedInZoneFor: 17.52, xPlayContinuedOutsideZoneFor: 13.5, flurryAdjustedxGoalsFor: 2.15, scoreVenueAdjustedxGoalsFor: 2.29, flurryScoreVenueAdjustedxGoalsFor: 2.22, shotsOnGoalFor: 35.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 58.0, goalsFor: 3.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 1.0, playContinuedInZoneFor: 18.0, playContinuedOutsideZoneFor: 13.0, savedShotsOnGoalFor: 32.0, savedUnblockedShotAttemptsFor: 41.0, penaltiesFor: 7.0, penalityMinutesFor: 16.0, faceOffsWonFor: 15.0, hitsFor: 25.0, takeawaysFor: 10.0, giveawaysFor: 9.0, lowDangerShotsFor: 36.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.97, mediumDangerxGoalsFor: 1.0, highDangerxGoalsFor: 0.25, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 60.77, unblockedShotAttemptsFor: 44.0, scoreAdjustedUnblockedShotAttemptsFor: 45.87, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.41, xGoalsFromActualReboundsOfShotsFor: 0.42, reboundxGoalsFor: 0.44, totalShotCreditFor: 2.19, scoreAdjustedTotalShotCreditFor: 2.28, scoreFlurryAdjustedTotalShotCreditFor: 2.26, xOnGoalAgainst: 24.09, xGoalsAgainst: 1.77, xReboundsAgainst: 1.44, xFreezeAgainst: 5.82, xPlayStoppedAgainst: 0.8, xPlayContinuedInZoneAgainst: 13.59, xPlayContinuedOutsideZoneAgainst: 10.58, flurryAdjustedxGoalsAgainst: 1.73, scoreVenueAdjustedxGoalsAgainst: 1.76, flurryScoreVenueAdjustedxGoalsAgainst: 1.72, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 10.0, blockedShotAttemptsAgainst: 22.0, shotAttemptsAgainst: 56.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 23.0, savedUnblockedShotAttemptsAgainst: 33.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 11.0, faceOffsWonAgainst: 24.0, hitsAgainst: 35.0, takeawaysAgainst: 7.0, giveawaysAgainst: 11.0, lowDangerShotsAgainst: 25.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.51, mediumDangerxGoalsAgainst: 1.06, highDangerxGoalsAgainst: 0.2, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 54.2, unblockedShotAttemptsAgainst: 34.0, scoreAdjustedUnblockedShotAttemptsAgainst: 33.34, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 0.3, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 2.07, scoreAdjustedTotalShotCreditAgainst: 2.06, scoreFlurryAdjustedTotalShotCreditAgainst: 2.0

lineId: 84735078479985, season: 2019, name: Petry-Fleury, team: MTL, position: pairing, situation: 5on5, games_played: 31, icetime: 1807.0, iceTimeRank: 254.0, xGoalsPercentage: 0.4, corsiPercentage: 0.45, fenwickPercentage: 0.45, xOnGoalFor: 13.37, xGoalsFor: 1.1, xReboundsFor: 0.74, xFreezeFor: 3.25, xPlayStoppedFor: 0.42, xPlayContinuedInZoneFor: 6.84, xPlayContinuedOutsideZoneFor: 5.66, flurryAdjustedxGoalsFor: 1.05, scoreVenueAdjustedxGoalsFor: 1.14, flurryScoreVenueAdjustedxGoalsFor: 1.09, shotsOnGoalFor: 15.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 25.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 1.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 15.0, savedUnblockedShotAttemptsFor: 18.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 4.0, hitsFor: 13.0, takeawaysFor: 6.0, giveawaysFor: 7.0, lowDangerShotsFor: 15.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.37, mediumDangerxGoalsFor: 0.1, highDangerxGoalsFor: 0.63, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 25.36, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 18.11, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.05, reboundxGoalsFor: 0.05, totalShotCreditFor: 1.2, scoreAdjustedTotalShotCreditFor: 1.24, scoreFlurryAdjustedTotalShotCreditFor: 1.2, xOnGoalAgainst: 16.9, xGoalsAgainst: 1.66, xReboundsAgainst: 1.13, xFreezeAgainst: 4.27, xPlayStoppedAgainst: 0.5, xPlayContinuedInZoneAgainst: 8.19, xPlayContinuedOutsideZoneAgainst: 6.25, flurryAdjustedxGoalsAgainst: 1.63, scoreVenueAdjustedxGoalsAgainst: 1.64, flurryScoreVenueAdjustedxGoalsAgainst: 1.61, shotsOnGoalAgainst: 18.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 30.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 16.0, savedUnblockedShotAttemptsAgainst: 20.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 18.0, takeawaysAgainst: 7.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.31, mediumDangerxGoalsAgainst: 1.11, highDangerxGoalsAgainst: 0.25, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 29.65, unblockedShotAttemptsAgainst: 22.0, scoreAdjustedUnblockedShotAttemptsAgainst: 21.64, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.23, xGoalsFromActualReboundsOfShotsAgainst: 0.33, reboundxGoalsAgainst: 0.33, totalShotCreditAgainst: 1.57, scoreAdjustedTotalShotCreditAgainst: 1.57, scoreFlurryAdjustedTotalShotCreditAgainst: 1.56
