lineId: 847345384779428479661, season: 2024, name: Fiala-Lewis-Jeannot, team: LAK, position: line, situation: 5on5, games_played: 12, icetime: 658.0, iceTimeRank: 148.0, xGoalsPercentage: 0.9, corsiPercentage: 0.55, fenwickPercentage: 0.71, xOnGoalFor: 3.53, xGoalsFor: 0.27, xReboundsFor: 0.18, xFreezeFor: 0.73, xPlayStoppedFor: 0.1, xPlayContinuedInZoneFor: 1.91, xPlayContinuedOutsideZoneFor: 1.79, flurryAdjustedxGoalsFor: 0.27, scoreVenueAdjustedxGoalsFor: 0.28, flurryScoreVenueAdjustedxGoalsFor: 0.28, shotsOnGoalFor: 4.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 9.0, takeawaysFor: 0.0, giveawaysFor: 3.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.06, mediumDangerxGoalsFor: 0.22, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 6.36, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 5.25, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.31, scoreAdjustedTotalShotCreditFor: 0.32, scoreFlurryAdjustedTotalShotCreditFor: 0.32, xOnGoalAgainst: 1.5, xGoalsAgainst: 0.03, xReboundsAgainst: 0.06, xFreezeAgainst: 0.57, xPlayStoppedAgainst: 0.07, xPlayContinuedInZoneAgainst: 0.75, xPlayContinuedOutsideZoneAgainst: 0.52, flurryAdjustedxGoalsAgainst: 0.03, scoreVenueAdjustedxGoalsAgainst: 0.03, flurryScoreVenueAdjustedxGoalsAgainst: 0.03, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 5.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 2.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 3.0, hitsAgainst: 7.0, takeawaysAgainst: 0.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.03, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 5.13, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 2.09, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.04, scoreAdjustedTotalShotCreditAgainst: 0.04, scoreFlurryAdjustedTotalShotCreditAgainst: 0.04

lineId: 847847484808558482659, season: 2024, name: Crouse-Mcbain-Doan, team: UTA, position: line, situation: 5on5, games_played: 29, icetime: 15410.0, iceTimeRank: 86.0, xGoalsPercentage: 0.66, corsiPercentage: 0.58, fenwickPercentage: 0.58, xOnGoalFor: 157.95, xGoalsFor: 15.18, xReboundsFor: 9.63, xFreezeFor: 41.69, xPlayStoppedFor: 5.38, xPlayContinuedInZoneFor: 82.21, xPlayContinuedOutsideZoneFor: 59.92, flurryAdjustedxGoalsFor: 14.6, scoreVenueAdjustedxGoalsFor: 15.06, flurryScoreVenueAdjustedxGoalsFor: 14.5, shotsOnGoalFor: 135.0, missedShotsFor: 79.0, blockedShotAttemptsFor: 82.0, shotAttemptsFor: 296.0, goalsFor: 15.0, reboundsFor: 18.0, reboundGoalsFor: 1.0, freezeFor: 26.0, playStoppedFor: 0.0, playContinuedInZoneFor: 86.0, playContinuedOutsideZoneFor: 69.0, savedShotsOnGoalFor: 120.0, savedUnblockedShotAttemptsFor: 199.0, penaltiesFor: 11.0, penalityMinutesFor: 28.0, faceOffsWonFor: 141.0, hitsFor: 198.0, takeawaysFor: 22.0, giveawaysFor: 82.0, lowDangerShotsFor: 151.0, mediumDangerShotsFor: 45.0, highDangerShotsFor: 18.0, lowDangerxGoalsFor: 4.54, mediumDangerxGoalsFor: 5.62, highDangerxGoalsFor: 5.01, lowDangerGoalsFor: 10.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 295.11, unblockedShotAttemptsFor: 214.0, scoreAdjustedUnblockedShotAttemptsFor: 213.71, dZoneGiveawaysFor: 41.0, xGoalsFromxReboundsOfShotsFor: 2.02, xGoalsFromActualReboundsOfShotsFor: 3.65, reboundxGoalsFor: 3.65, totalShotCreditFor: 13.55, scoreAdjustedTotalShotCreditFor: 13.41, scoreFlurryAdjustedTotalShotCreditFor: 13.15, xOnGoalAgainst: 111.11, xGoalsAgainst: 7.68, xReboundsAgainst: 6.39, xFreezeAgainst: 28.96, xPlayStoppedAgainst: 3.71, xPlayContinuedInZoneAgainst: 60.6, xPlayContinuedOutsideZoneAgainst: 45.66, flurryAdjustedxGoalsAgainst: 7.56, scoreVenueAdjustedxGoalsAgainst: 7.67, flurryScoreVenueAdjustedxGoalsAgainst: 7.55, shotsOnGoalAgainst: 98.0, missedShotsAgainst: 55.0, blockedShotAttemptsAgainst: 61.0, shotAttemptsAgainst: 214.0, goalsAgainst: 6.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 0.0, freezeAgainst: 24.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 49.0, playContinuedOutsideZoneAgainst: 69.0, savedShotsOnGoalAgainst: 92.0, savedUnblockedShotAttemptsAgainst: 147.0, penaltiesAgainst: 10.0, penalityMinutesAgainst: 26.0, faceOffsWonAgainst: 136.0, hitsAgainst: 116.0, takeawaysAgainst: 15.0, giveawaysAgainst: 91.0, lowDangerShotsAgainst: 124.0, mediumDangerShotsAgainst: 22.0, highDangerShotsAgainst: 7.0, lowDangerxGoalsAgainst: 3.26, mediumDangerxGoalsAgainst: 2.52, highDangerxGoalsAgainst: 1.9, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 214.6, unblockedShotAttemptsAgainst: 153.0, scoreAdjustedUnblockedShotAttemptsAgainst: 152.76, dZoneGiveawaysAgainst: 44.0, xGoalsFromxReboundsOfShotsAgainst: 1.31, xGoalsFromActualReboundsOfShotsAgainst: 0.66, reboundxGoalsAgainst: 0.66, totalShotCreditAgainst: 8.33, scoreAdjustedTotalShotCreditAgainst: 8.34, scoreFlurryAdjustedTotalShotCreditAgainst: 8.24

lineId: 847576884769058478466, season: 2024, name: Schwartz-Stephenson-Sprong, team: SEA, position: line, situation: 5on5, games_played: 5, icetime: 1964.0, iceTimeRank: 34.0, xGoalsPercentage: 0.59, corsiPercentage: 0.55, fenwickPercentage: 0.54, xOnGoalFor: 21.54, xGoalsFor: 1.87, xReboundsFor: 1.4, xFreezeFor: 5.71, xPlayStoppedFor: 0.72, xPlayContinuedInZoneFor: 11.17, xPlayContinuedOutsideZoneFor: 8.13, flurryAdjustedxGoalsFor: 1.81, scoreVenueAdjustedxGoalsFor: 1.86, flurryScoreVenueAdjustedxGoalsFor: 1.8, shotsOnGoalFor: 19.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 41.0, goalsFor: 3.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 16.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 19.0, hitsFor: 3.0, takeawaysFor: 5.0, giveawaysFor: 8.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.48, mediumDangerxGoalsFor: 1.17, highDangerxGoalsFor: 0.22, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 40.15, unblockedShotAttemptsFor: 29.0, scoreAdjustedUnblockedShotAttemptsFor: 28.87, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.29, xGoalsFromActualReboundsOfShotsFor: 0.57, reboundxGoalsFor: 0.57, totalShotCreditFor: 1.6, scoreAdjustedTotalShotCreditFor: 1.6, scoreFlurryAdjustedTotalShotCreditFor: 1.57, xOnGoalAgainst: 18.32, xGoalsAgainst: 1.29, xReboundsAgainst: 1.08, xFreezeAgainst: 5.11, xPlayStoppedAgainst: 0.62, xPlayContinuedInZoneAgainst: 9.61, xPlayContinuedOutsideZoneAgainst: 7.29, flurryAdjustedxGoalsAgainst: 1.28, scoreVenueAdjustedxGoalsAgainst: 1.32, flurryScoreVenueAdjustedxGoalsAgainst: 1.31, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 34.0, goalsAgainst: 3.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 22.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 19.0, hitsAgainst: 13.0, takeawaysAgainst: 1.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 21.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.67, mediumDangerxGoalsAgainst: 0.2, highDangerxGoalsAgainst: 0.42, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 34.32, unblockedShotAttemptsAgainst: 25.0, scoreAdjustedUnblockedShotAttemptsAgainst: 25.38, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.08, reboundxGoalsAgainst: 0.08, totalShotCreditAgainst: 1.43, scoreAdjustedTotalShotCreditAgainst: 1.47, scoreFlurryAdjustedTotalShotCreditAgainst: 1.46

lineId: 84788408482073, season: 2024, name: Schneider-Borgen, team: NYR, position: pairing, situation: 5on5, games_played: 25, icetime: 2440.0, iceTimeRank: 183.0, xGoalsPercentage: 0.34, corsiPercentage: 0.33, fenwickPercentage: 0.38, xOnGoalFor: 15.99, xGoalsFor: 1.19, xReboundsFor: 0.93, xFreezeFor: 3.99, xPlayStoppedFor: 0.5, xPlayContinuedInZoneFor: 8.54, xPlayContinuedOutsideZoneFor: 6.85, flurryAdjustedxGoalsFor: 1.18, scoreVenueAdjustedxGoalsFor: 1.27, flurryScoreVenueAdjustedxGoalsFor: 1.26, shotsOnGoalFor: 15.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 24.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 15.0, savedUnblockedShotAttemptsFor: 22.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 9.0, hitsFor: 27.0, takeawaysFor: 3.0, giveawaysFor: 12.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.64, mediumDangerxGoalsFor: 0.26, highDangerxGoalsFor: 0.3, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 24.87, unblockedShotAttemptsFor: 22.0, scoreAdjustedUnblockedShotAttemptsFor: 22.99, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.19, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.38, scoreAdjustedTotalShotCreditFor: 1.47, scoreFlurryAdjustedTotalShotCreditFor: 1.46, xOnGoalAgainst: 25.9, xGoalsAgainst: 2.33, xReboundsAgainst: 1.76, xFreezeAgainst: 6.72, xPlayStoppedAgainst: 0.93, xPlayContinuedInZoneAgainst: 14.08, xPlayContinuedOutsideZoneAgainst: 10.17, flurryAdjustedxGoalsAgainst: 2.27, scoreVenueAdjustedxGoalsAgainst: 2.32, flurryScoreVenueAdjustedxGoalsAgainst: 2.26, shotsOnGoalAgainst: 21.0, missedShotsAgainst: 15.0, blockedShotAttemptsAgainst: 13.0, shotAttemptsAgainst: 49.0, goalsAgainst: 3.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 2.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 33.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 7.0, hitsAgainst: 19.0, takeawaysAgainst: 3.0, giveawaysAgainst: 16.0, lowDangerShotsAgainst: 27.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.67, mediumDangerxGoalsAgainst: 0.96, highDangerxGoalsAgainst: 0.7, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 49.17, unblockedShotAttemptsAgainst: 36.0, scoreAdjustedUnblockedShotAttemptsAgainst: 36.41, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.36, xGoalsFromActualReboundsOfShotsAgainst: 0.77, reboundxGoalsAgainst: 0.77, totalShotCreditAgainst: 1.93, scoreAdjustedTotalShotCreditAgainst: 1.91, scoreFlurryAdjustedTotalShotCreditAgainst: 1.9

lineId: 847579884801888484911, season: 2024, name: Zetterlund-Granlund-Graf, team: SJS, position: line, situation: 5on5, games_played: 5, icetime: 2041.0, iceTimeRank: 41.0, xGoalsPercentage: 0.46, corsiPercentage: 0.38, fenwickPercentage: 0.46, xOnGoalFor: 11.79, xGoalsFor: 1.03, xReboundsFor: 0.68, xFreezeFor: 3.15, xPlayStoppedFor: 0.4, xPlayContinuedInZoneFor: 6.25, xPlayContinuedOutsideZoneFor: 4.49, flurryAdjustedxGoalsFor: 0.98, scoreVenueAdjustedxGoalsFor: 0.97, flurryScoreVenueAdjustedxGoalsFor: 0.92, shotsOnGoalFor: 11.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 21.0, goalsFor: 0.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 11.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 20.0, hitsFor: 11.0, takeawaysFor: 4.0, giveawaysFor: 8.0, lowDangerShotsFor: 13.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.38, mediumDangerxGoalsFor: 0.12, highDangerxGoalsFor: 0.52, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 19.68, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 15.19, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.52, reboundxGoalsFor: 0.52, totalShotCreditFor: 0.66, scoreAdjustedTotalShotCreditFor: 0.63, scoreFlurryAdjustedTotalShotCreditFor: 0.62, xOnGoalAgainst: 13.75, xGoalsAgainst: 1.22, xReboundsAgainst: 0.86, xFreezeAgainst: 2.95, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 7.54, xPlayContinuedOutsideZoneAgainst: 5.97, flurryAdjustedxGoalsAgainst: 1.18, scoreVenueAdjustedxGoalsAgainst: 1.22, flurryScoreVenueAdjustedxGoalsAgainst: 1.19, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 35.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 15.0, hitsAgainst: 14.0, takeawaysAgainst: 9.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.49, mediumDangerxGoalsAgainst: 0.49, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 35.76, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.07, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.18, xGoalsFromActualReboundsOfShotsAgainst: 0.41, reboundxGoalsAgainst: 0.41, totalShotCreditAgainst: 0.99, scoreAdjustedTotalShotCreditAgainst: 1.02, scoreFlurryAdjustedTotalShotCreditAgainst: 1.0

lineId: 84741518478416, season: 2024, name: Mcdonagh-Cernak, team: TBL, position: pairing, situation: 5on5, games_played: 76, icetime: 60506.0, iceTimeRank: 121.0, xGoalsPercentage: 0.52, corsiPercentage: 0.48, fenwickPercentage: 0.49, xOnGoalFor: 471.8, xGoalsFor: 41.95, xReboundsFor: 31.81, xFreezeFor: 114.06, xPlayStoppedFor: 15.62, xPlayContinuedInZoneFor: 257.96, xPlayContinuedOutsideZoneFor: 187.6, flurryAdjustedxGoalsFor: 40.67, scoreVenueAdjustedxGoalsFor: 42.58, flurryScoreVenueAdjustedxGoalsFor: 41.29, shotsOnGoalFor: 418.0, missedShotsFor: 231.0, blockedShotAttemptsFor: 259.0, shotAttemptsFor: 908.0, goalsFor: 44.0, reboundsFor: 40.0, reboundGoalsFor: 5.0, freezeFor: 101.0, playStoppedFor: 1.0, playContinuedInZoneFor: 227.0, playContinuedOutsideZoneFor: 236.0, savedShotsOnGoalFor: 374.0, savedUnblockedShotAttemptsFor: 605.0, penaltiesFor: 57.0, penalityMinutesFor: 126.0, faceOffsWonFor: 592.0, hitsFor: 354.0, takeawaysFor: 74.0, giveawaysFor: 282.0, lowDangerShotsFor: 477.0, mediumDangerShotsFor: 129.0, highDangerShotsFor: 43.0, lowDangerxGoalsFor: 14.06, mediumDangerxGoalsFor: 16.21, highDangerxGoalsFor: 11.68, lowDangerGoalsFor: 16.0, mediumDangerGoalsFor: 21.0, highDangerGoalsFor: 7.0, scoreAdjustedShotsAttemptsFor: 928.94, unblockedShotAttemptsFor: 649.0, scoreAdjustedUnblockedShotAttemptsFor: 661.14, dZoneGiveawaysFor: 125.0, xGoalsFromxReboundsOfShotsFor: 6.63, xGoalsFromActualReboundsOfShotsFor: 7.36, reboundxGoalsFor: 7.07, totalShotCreditFor: 41.52, scoreAdjustedTotalShotCreditFor: 42.07, scoreFlurryAdjustedTotalShotCreditFor: 41.35, xOnGoalAgainst: 494.04, xGoalsAgainst: 39.35, xReboundsAgainst: 31.08, xFreezeAgainst: 129.91, xPlayStoppedAgainst: 17.03, xPlayContinuedInZoneAgainst: 265.61, xPlayContinuedOutsideZoneAgainst: 199.02, flurryAdjustedxGoalsAgainst: 37.05, scoreVenueAdjustedxGoalsAgainst: 38.97, flurryScoreVenueAdjustedxGoalsAgainst: 36.72, shotsOnGoalAgainst: 462.0, missedShotsAgainst: 220.0, blockedShotAttemptsAgainst: 295.0, shotAttemptsAgainst: 977.0, goalsAgainst: 25.0, reboundsAgainst: 47.0, reboundGoalsAgainst: 5.0, freezeAgainst: 112.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 207.0, playContinuedOutsideZoneAgainst: 288.0, savedShotsOnGoalAgainst: 437.0, savedUnblockedShotAttemptsAgainst: 657.0, penaltiesAgainst: 49.0, penalityMinutesAgainst: 110.0, faceOffsWonAgainst: 583.0, hitsAgainst: 373.0, takeawaysAgainst: 80.0, giveawaysAgainst: 260.0, lowDangerShotsAgainst: 531.0, mediumDangerShotsAgainst: 116.0, highDangerShotsAgainst: 35.0, lowDangerxGoalsAgainst: 14.94, mediumDangerxGoalsAgainst: 13.95, highDangerxGoalsAgainst: 10.46, lowDangerGoalsAgainst: 14.0, mediumDangerGoalsAgainst: 7.0, highDangerGoalsAgainst: 4.0, scoreAdjustedShotsAttemptsAgainst: 961.08, unblockedShotAttemptsAgainst: 682.0, scoreAdjustedUnblockedShotAttemptsAgainst: 674.12, dZoneGiveawaysAgainst: 135.0, xGoalsFromxReboundsOfShotsAgainst: 6.47, xGoalsFromActualReboundsOfShotsAgainst: 9.19, reboundxGoalsAgainst: 9.19, totalShotCreditAgainst: 36.64, scoreAdjustedTotalShotCreditAgainst: 36.32, scoreFlurryAdjustedTotalShotCreditAgainst: 35.36
