lineId: 84751888479639, season: 2021, name: Mcnabb-Coghlan, team: VGK, position: pairing, situation: 5on5, games_played: 36, icetime: 13879.0, iceTimeRank: 172.0, xGoalsPercentage: 0.55, corsiPercentage: 0.54, fenwickPercentage: 0.57, xOnGoalFor: 119.71, xGoalsFor: 9.34, xReboundsFor: 7.63, xFreezeFor: 29.69, xPlayStoppedFor: 3.97, xPlayContinuedInZoneFor: 67.09, xPlayContinuedOutsideZoneFor: 51.28, flurryAdjustedxGoalsFor: 9.11, scoreVenueAdjustedxGoalsFor: 9.32, flurryScoreVenueAdjustedxGoalsFor: 9.09, shotsOnGoalFor: 117.0, missedShotsFor: 52.0, blockedShotAttemptsFor: 58.0, shotAttemptsFor: 227.0, goalsFor: 7.0, reboundsFor: 10.0, reboundGoalsFor: 2.0, freezeFor: 25.0, playStoppedFor: 5.0, playContinuedInZoneFor: 58.0, playContinuedOutsideZoneFor: 64.0, savedShotsOnGoalFor: 110.0, savedUnblockedShotAttemptsFor: 162.0, penaltiesFor: 14.0, penalityMinutesFor: 31.0, faceOffsWonFor: 105.0, hitsFor: 96.0, takeawaysFor: 39.0, giveawaysFor: 26.0, lowDangerShotsFor: 134.0, mediumDangerShotsFor: 27.0, highDangerShotsFor: 8.0, lowDangerxGoalsFor: 3.23, mediumDangerxGoalsFor: 3.33, highDangerxGoalsFor: 2.78, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 229.77, unblockedShotAttemptsFor: 169.0, scoreAdjustedUnblockedShotAttemptsFor: 169.83, dZoneGiveawaysFor: 13.0, xGoalsFromxReboundsOfShotsFor: 1.56, xGoalsFromActualReboundsOfShotsFor: 2.3, reboundxGoalsFor: 2.29, totalShotCreditFor: 8.61, scoreAdjustedTotalShotCreditFor: 8.61, scoreFlurryAdjustedTotalShotCreditFor: 8.51, xOnGoalAgainst: 93.7, xGoalsAgainst: 7.75, xReboundsAgainst: 6.11, xFreezeAgainst: 22.8, xPlayStoppedAgainst: 2.99, xPlayContinuedInZoneAgainst: 50.67, xPlayContinuedOutsideZoneAgainst: 37.68, flurryAdjustedxGoalsAgainst: 7.52, scoreVenueAdjustedxGoalsAgainst: 7.8, flurryScoreVenueAdjustedxGoalsAgainst: 7.57, shotsOnGoalAgainst: 99.0, missedShotsAgainst: 29.0, blockedShotAttemptsAgainst: 65.0, shotAttemptsAgainst: 193.0, goalsAgainst: 9.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 22.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 37.0, playContinuedOutsideZoneAgainst: 52.0, savedShotsOnGoalAgainst: 90.0, savedUnblockedShotAttemptsAgainst: 119.0, penaltiesAgainst: 14.0, penalityMinutesAgainst: 31.0, faceOffsWonAgainst: 126.0, hitsAgainst: 141.0, takeawaysAgainst: 29.0, giveawaysAgainst: 30.0, lowDangerShotsAgainst: 96.0, mediumDangerShotsAgainst: 25.0, highDangerShotsAgainst: 7.0, lowDangerxGoalsAgainst: 2.76, mediumDangerxGoalsAgainst: 3.23, highDangerxGoalsAgainst: 1.76, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 6.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 193.49, unblockedShotAttemptsAgainst: 128.0, scoreAdjustedUnblockedShotAttemptsAgainst: 128.63, dZoneGiveawaysAgainst: 16.0, xGoalsFromxReboundsOfShotsAgainst: 1.28, xGoalsFromActualReboundsOfShotsAgainst: 0.77, reboundxGoalsAgainst: 0.77, totalShotCreditAgainst: 8.26, scoreAdjustedTotalShotCreditAgainst: 8.31, scoreFlurryAdjustedTotalShotCreditAgainst: 8.15

lineId: 847747984804598480821, season: 2021, name: Bertuzzi-Suter-Zadina, team: DET, position: line, situation: 5on5, games_played: 17, icetime: 1238.0, iceTimeRank: 204.0, xGoalsPercentage: 0.24, corsiPercentage: 0.4, fenwickPercentage: 0.33, xOnGoalFor: 9.8, xGoalsFor: 0.55, xReboundsFor: 0.52, xFreezeFor: 2.48, xPlayStoppedFor: 0.32, xPlayContinuedInZoneFor: 4.84, xPlayContinuedOutsideZoneFor: 4.28, flurryAdjustedxGoalsFor: 0.54, scoreVenueAdjustedxGoalsFor: 0.57, flurryScoreVenueAdjustedxGoalsFor: 0.56, shotsOnGoalFor: 12.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 19.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 9.0, hitsFor: 2.0, takeawaysFor: 1.0, giveawaysFor: 3.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.22, mediumDangerxGoalsFor: 0.09, highDangerxGoalsFor: 0.24, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 19.61, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 13.14, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.11, xGoalsFromActualReboundsOfShotsFor: 0.24, reboundxGoalsFor: 0.24, totalShotCreditFor: 0.41, scoreAdjustedTotalShotCreditFor: 0.42, scoreFlurryAdjustedTotalShotCreditFor: 0.42, xOnGoalAgainst: 18.32, xGoalsAgainst: 1.72, xReboundsAgainst: 1.21, xFreezeAgainst: 4.19, xPlayStoppedAgainst: 0.55, xPlayContinuedInZoneAgainst: 10.78, xPlayContinuedOutsideZoneAgainst: 7.55, flurryAdjustedxGoalsAgainst: 1.72, scoreVenueAdjustedxGoalsAgainst: 1.69, flurryScoreVenueAdjustedxGoalsAgainst: 1.68, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 29.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 19.0, savedUnblockedShotAttemptsAgainst: 25.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 11.0, hitsAgainst: 8.0, takeawaysAgainst: 2.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 18.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.43, mediumDangerxGoalsAgainst: 0.77, highDangerxGoalsAgainst: 0.52, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 28.65, unblockedShotAttemptsAgainst: 26.0, scoreAdjustedUnblockedShotAttemptsAgainst: 25.63, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.25, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.97, scoreAdjustedTotalShotCreditAgainst: 1.93, scoreFlurryAdjustedTotalShotCreditAgainst: 1.92

lineId: 847813384795148481093, season: 2021, name: Harvey-Pinard-Evans-Pitlick, team: MTL, position: line, situation: 5on5, games_played: 1, icetime: 627.0, iceTimeRank: 2.0, xGoalsPercentage: 0.53, corsiPercentage: 0.37, fenwickPercentage: 0.38, xOnGoalFor: 3.96, xGoalsFor: 0.38, xReboundsFor: 0.3, xFreezeFor: 0.99, xPlayStoppedFor: 0.14, xPlayContinuedInZoneFor: 2.46, xPlayContinuedOutsideZoneFor: 1.72, flurryAdjustedxGoalsFor: 0.38, scoreVenueAdjustedxGoalsFor: 0.36, flurryScoreVenueAdjustedxGoalsFor: 0.35, shotsOnGoalFor: 5.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 7.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 5.0, hitsFor: 3.0, takeawaysFor: 3.0, giveawaysFor: 4.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.13, mediumDangerxGoalsFor: 0.25, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 6.47, unblockedShotAttemptsFor: 6.0, scoreAdjustedUnblockedShotAttemptsFor: 5.63, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.03, totalShotCreditFor: 0.42, scoreAdjustedTotalShotCreditFor: 0.39, scoreFlurryAdjustedTotalShotCreditFor: 0.39, xOnGoalAgainst: 7.61, xGoalsAgainst: 0.34, xReboundsAgainst: 0.4, xFreezeAgainst: 1.86, xPlayStoppedAgainst: 0.25, xPlayContinuedInZoneAgainst: 3.88, xPlayContinuedOutsideZoneAgainst: 3.28, flurryAdjustedxGoalsAgainst: 0.34, scoreVenueAdjustedxGoalsAgainst: 0.38, flurryScoreVenueAdjustedxGoalsAgainst: 0.38, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 12.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 9.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 5.0, hitsAgainst: 7.0, takeawaysAgainst: 3.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.34, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 13.53, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.25, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.42, scoreAdjustedTotalShotCreditAgainst: 0.47, scoreFlurryAdjustedTotalShotCreditAgainst: 0.47

lineId: 84757978480878, season: 2021, name: Tinordi-Lundkvist, team: NYR, position: pairing, situation: 5on5, games_played: 1, icetime: 649.0, iceTimeRank: 3.0, xGoalsPercentage: 0.45, corsiPercentage: 0.32, fenwickPercentage: 0.33, xOnGoalFor: 3.81, xGoalsFor: 0.28, xReboundsFor: 0.22, xFreezeFor: 0.72, xPlayStoppedFor: 0.1, xPlayContinuedInZoneFor: 1.91, xPlayContinuedOutsideZoneFor: 1.76, flurryAdjustedxGoalsFor: 0.28, scoreVenueAdjustedxGoalsFor: 0.3, flurryScoreVenueAdjustedxGoalsFor: 0.3, shotsOnGoalFor: 5.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 6.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 4.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 6.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.12, mediumDangerxGoalsFor: 0.16, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 6.33, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 5.29, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.33, scoreAdjustedTotalShotCreditFor: 0.35, scoreFlurryAdjustedTotalShotCreditFor: 0.35, xOnGoalAgainst: 7.03, xGoalsAgainst: 0.35, xReboundsAgainst: 0.35, xFreezeAgainst: 1.57, xPlayStoppedAgainst: 0.26, xPlayContinuedInZoneAgainst: 3.64, xPlayContinuedOutsideZoneAgainst: 3.83, flurryAdjustedxGoalsAgainst: 0.35, scoreVenueAdjustedxGoalsAgainst: 0.34, flurryScoreVenueAdjustedxGoalsAgainst: 0.33, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 13.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 5.0, hitsAgainst: 2.0, takeawaysAgainst: 2.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.13, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 12.6, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.75, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.42, scoreAdjustedTotalShotCreditAgainst: 0.41, scoreFlurryAdjustedTotalShotCreditAgainst: 0.4

lineId: 84752278476967, season: 2021, name: Kulak-Wideman, team: MTL, position: pairing, situation: 5on5, games_played: 30, icetime: 4551.0, iceTimeRank: 235.0, xGoalsPercentage: 0.55, corsiPercentage: 0.6, fenwickPercentage: 0.58, xOnGoalFor: 36.96, xGoalsFor: 2.68, xReboundsFor: 2.43, xFreezeFor: 8.5, xPlayStoppedFor: 1.17, xPlayContinuedInZoneFor: 20.55, xPlayContinuedOutsideZoneFor: 15.66, flurryAdjustedxGoalsFor: 2.66, scoreVenueAdjustedxGoalsFor: 2.58, flurryScoreVenueAdjustedxGoalsFor: 2.55, shotsOnGoalFor: 36.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 17.0, shotAttemptsFor: 68.0, goalsFor: 3.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 13.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 26.0, savedShotsOnGoalFor: 33.0, savedUnblockedShotAttemptsFor: 48.0, penaltiesFor: 12.0, penalityMinutesFor: 30.0, faceOffsWonFor: 21.0, hitsFor: 31.0, takeawaysFor: 4.0, giveawaysFor: 19.0, lowDangerShotsFor: 42.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.3, mediumDangerxGoalsFor: 1.08, highDangerxGoalsFor: 0.3, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 63.63, unblockedShotAttemptsFor: 51.0, scoreAdjustedUnblockedShotAttemptsFor: 48.29, dZoneGiveawaysFor: 11.0, xGoalsFromxReboundsOfShotsFor: 0.5, xGoalsFromActualReboundsOfShotsFor: 0.18, reboundxGoalsFor: 0.18, totalShotCreditFor: 3.01, scoreAdjustedTotalShotCreditFor: 2.88, scoreFlurryAdjustedTotalShotCreditFor: 2.87, xOnGoalAgainst: 26.79, xGoalsAgainst: 2.19, xReboundsAgainst: 1.66, xFreezeAgainst: 6.53, xPlayStoppedAgainst: 0.9, xPlayContinuedInZoneAgainst: 14.59, xPlayContinuedOutsideZoneAgainst: 11.13, flurryAdjustedxGoalsAgainst: 2.17, scoreVenueAdjustedxGoalsAgainst: 2.31, flurryScoreVenueAdjustedxGoalsAgainst: 2.29, shotsOnGoalAgainst: 21.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 46.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 4.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 12.0, playContinuedOutsideZoneAgainst: 18.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 36.0, penaltiesAgainst: 11.0, penalityMinutesAgainst: 23.0, faceOffsWonAgainst: 37.0, hitsAgainst: 33.0, takeawaysAgainst: 6.0, giveawaysAgainst: 19.0, lowDangerShotsAgainst: 27.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.83, mediumDangerxGoalsAgainst: 1.35, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 49.49, unblockedShotAttemptsAgainst: 37.0, scoreAdjustedUnblockedShotAttemptsAgainst: 39.21, dZoneGiveawaysAgainst: 10.0, xGoalsFromxReboundsOfShotsAgainst: 0.34, xGoalsFromActualReboundsOfShotsAgainst: 0.11, reboundxGoalsAgainst: 0.11, totalShotCreditAgainst: 2.43, scoreAdjustedTotalShotCreditAgainst: 2.56, scoreFlurryAdjustedTotalShotCreditAgainst: 2.54

lineId: 847645684774938477933, season: 2021, name: Huberdeau-Barkov-Reinhart, team: FLA, position: line, situation: 5on5, games_played: 22, icetime: 1387.0, iceTimeRank: 274.0, xGoalsPercentage: 0.36, corsiPercentage: 0.55, fenwickPercentage: 0.53, xOnGoalFor: 7.01, xGoalsFor: 0.43, xReboundsFor: 0.43, xFreezeFor: 1.82, xPlayStoppedFor: 0.23, xPlayContinuedInZoneFor: 3.92, xPlayContinuedOutsideZoneFor: 3.17, flurryAdjustedxGoalsFor: 0.43, scoreVenueAdjustedxGoalsFor: 0.44, flurryScoreVenueAdjustedxGoalsFor: 0.44, shotsOnGoalFor: 8.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 18.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 10.0, hitsFor: 11.0, takeawaysFor: 3.0, giveawaysFor: 5.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.17, mediumDangerxGoalsFor: 0.26, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 18.67, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 10.37, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.52, scoreAdjustedTotalShotCreditFor: 0.53, scoreFlurryAdjustedTotalShotCreditFor: 0.53, xOnGoalAgainst: 6.95, xGoalsAgainst: 0.75, xReboundsAgainst: 0.51, xFreezeAgainst: 1.39, xPlayStoppedAgainst: 0.19, xPlayContinuedInZoneAgainst: 3.65, xPlayContinuedOutsideZoneAgainst: 2.51, flurryAdjustedxGoalsAgainst: 0.74, scoreVenueAdjustedxGoalsAgainst: 0.76, flurryScoreVenueAdjustedxGoalsAgainst: 0.76, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 15.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 7.0, hitsAgainst: 9.0, takeawaysAgainst: 7.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 5.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.2, mediumDangerxGoalsAgainst: 0.3, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.22, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.23, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.85, scoreAdjustedTotalShotCreditAgainst: 0.87, scoreFlurryAdjustedTotalShotCreditAgainst: 0.87
