lineId: 847344984751698478542, season: 2017, name: Kane-Rodrigues-Okposo, team: BUF, position: line, situation: 5on5, games_played: 9, icetime: 1458.0, iceTimeRank: 91.0, xGoalsPercentage: 0.14, corsiPercentage: 0.35, fenwickPercentage: 0.31, xOnGoalFor: 7.71, xGoalsFor: 0.26, xReboundsFor: 0.41, xFreezeFor: 1.88, xPlayStoppedFor: 0.24, xPlayContinuedInZoneFor: 4.63, xPlayContinuedOutsideZoneFor: 3.57, flurryAdjustedxGoalsFor: 0.26, scoreVenueAdjustedxGoalsFor: 0.27, flurryScoreVenueAdjustedxGoalsFor: 0.27, shotsOnGoalFor: 8.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 16.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 8.0, hitsFor: 14.0, takeawaysFor: 3.0, giveawaysFor: 4.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.26, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 16.64, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.53, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.34, scoreAdjustedTotalShotCreditFor: 0.35, scoreFlurryAdjustedTotalShotCreditFor: 0.35, xOnGoalAgainst: 16.54, xGoalsAgainst: 1.52, xReboundsAgainst: 1.15, xFreezeAgainst: 3.84, xPlayStoppedAgainst: 0.51, xPlayContinuedInZoneAgainst: 9.64, xPlayContinuedOutsideZoneAgainst: 7.34, flurryAdjustedxGoalsAgainst: 1.48, scoreVenueAdjustedxGoalsAgainst: 1.46, flurryScoreVenueAdjustedxGoalsAgainst: 1.42, shotsOnGoalAgainst: 18.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 30.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 17.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 19.0, hitsAgainst: 3.0, takeawaysAgainst: 3.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.43, mediumDangerxGoalsAgainst: 0.64, highDangerxGoalsAgainst: 0.45, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 28.77, unblockedShotAttemptsAgainst: 24.0, scoreAdjustedUnblockedShotAttemptsAgainst: 23.06, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.24, xGoalsFromActualReboundsOfShotsAgainst: 0.22, reboundxGoalsAgainst: 0.22, totalShotCreditAgainst: 1.53, scoreAdjustedTotalShotCreditAgainst: 1.48, scoreFlurryAdjustedTotalShotCreditAgainst: 1.45

lineId: 847526884768558477021, season: 2017, name: Bourque-Kerfoot-Yakupov, team: COL, position: line, situation: 5on5, games_played: 11, icetime: 443.0, iceTimeRank: 138.0, xGoalsPercentage: 0.06, corsiPercentage: 0.33, fenwickPercentage: 0.27, xOnGoalFor: 2.21, xGoalsFor: 0.03, xReboundsFor: 0.08, xFreezeFor: 0.56, xPlayStoppedFor: 0.07, xPlayContinuedInZoneFor: 1.12, xPlayContinuedOutsideZoneFor: 1.15, flurryAdjustedxGoalsFor: 0.03, scoreVenueAdjustedxGoalsFor: 0.03, flurryScoreVenueAdjustedxGoalsFor: 0.03, shotsOnGoalFor: 1.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 4.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 5.0, hitsFor: 4.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.03, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 4.1, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 3.13, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.02, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.05, scoreAdjustedTotalShotCreditFor: 0.05, scoreFlurryAdjustedTotalShotCreditFor: 0.05, xOnGoalAgainst: 5.47, xGoalsAgainst: 0.49, xReboundsAgainst: 0.39, xFreezeAgainst: 1.15, xPlayStoppedAgainst: 0.18, xPlayContinuedInZoneAgainst: 3.39, xPlayContinuedOutsideZoneAgainst: 2.4, flurryAdjustedxGoalsAgainst: 0.46, scoreVenueAdjustedxGoalsAgainst: 0.54, flurryScoreVenueAdjustedxGoalsAgainst: 0.51, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 8.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 6.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 2.0, hitsAgainst: 8.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.08, mediumDangerxGoalsAgainst: 0.42, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 8.75, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.46, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.12, reboundxGoalsAgainst: 0.12, totalShotCreditAgainst: 0.45, scoreAdjustedTotalShotCreditAgainst: 0.49, scoreFlurryAdjustedTotalShotCreditAgainst: 0.46

lineId: 847403484774258478401, season: 2017, name: Maroon-Zacha-Wood, team: N.J, position: line, situation: 5on5, games_played: 7, icetime: 1902.0, iceTimeRank: 41.0, xGoalsPercentage: 0.45, corsiPercentage: 0.54, fenwickPercentage: 0.53, xOnGoalFor: 23.12, xGoalsFor: 1.16, xReboundsFor: 1.19, xFreezeFor: 6.12, xPlayStoppedFor: 0.99, xPlayContinuedInZoneFor: 11.93, xPlayContinuedOutsideZoneFor: 9.6, flurryAdjustedxGoalsFor: 1.15, scoreVenueAdjustedxGoalsFor: 1.17, flurryScoreVenueAdjustedxGoalsFor: 1.16, shotsOnGoalFor: 22.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 37.0, goalsFor: 3.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 19.0, savedUnblockedShotAttemptsFor: 28.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 13.0, hitsFor: 7.0, takeawaysFor: 3.0, giveawaysFor: 5.0, lowDangerShotsFor: 26.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.57, mediumDangerxGoalsFor: 0.59, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 37.23, unblockedShotAttemptsFor: 31.0, scoreAdjustedUnblockedShotAttemptsFor: 30.78, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.1, reboundxGoalsFor: 0.11, totalShotCreditFor: 1.3, scoreAdjustedTotalShotCreditFor: 1.3, scoreFlurryAdjustedTotalShotCreditFor: 1.29, xOnGoalAgainst: 19.92, xGoalsAgainst: 1.45, xReboundsAgainst: 1.3, xFreezeAgainst: 4.73, xPlayStoppedAgainst: 0.58, xPlayContinuedInZoneAgainst: 10.94, xPlayContinuedOutsideZoneAgainst: 8.0, flurryAdjustedxGoalsAgainst: 1.44, scoreVenueAdjustedxGoalsAgainst: 1.43, flurryScoreVenueAdjustedxGoalsAgainst: 1.42, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 10.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 32.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 25.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 17.0, hitsAgainst: 9.0, takeawaysAgainst: 5.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 22.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.62, mediumDangerxGoalsAgainst: 0.57, highDangerxGoalsAgainst: 0.26, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 31.48, unblockedShotAttemptsAgainst: 27.0, scoreAdjustedUnblockedShotAttemptsAgainst: 26.92, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.27, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.72, scoreAdjustedTotalShotCreditAgainst: 1.69, scoreFlurryAdjustedTotalShotCreditAgainst: 1.68

lineId: 847347384768578477934, season: 2017, name: Lucic-Draisaitl-Aberg, team: EDM, position: line, situation: 5on5, games_played: 6, icetime: 137.0, iceTimeRank: 76.0, xGoalsPercentage: 0.54, corsiPercentage: 0.25, fenwickPercentage: 0.5, xOnGoalFor: 0.76, xGoalsFor: 0.08, xReboundsFor: 0.04, xFreezeFor: 0.19, xPlayStoppedFor: 0.02, xPlayContinuedInZoneFor: 0.33, xPlayContinuedOutsideZoneFor: 0.35, flurryAdjustedxGoalsFor: 0.08, scoreVenueAdjustedxGoalsFor: 0.09, flurryScoreVenueAdjustedxGoalsFor: 0.09, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 3.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.08, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 1.1, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 1.1, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.09, scoreAdjustedTotalShotCreditFor: 0.09, scoreFlurryAdjustedTotalShotCreditFor: 0.09, xOnGoalAgainst: 0.81, xGoalsAgainst: 0.07, xReboundsAgainst: 0.05, xFreezeAgainst: 0.14, xPlayStoppedAgainst: 0.02, xPlayContinuedInZoneAgainst: 0.42, xPlayContinuedOutsideZoneAgainst: 0.29, flurryAdjustedxGoalsAgainst: 0.07, scoreVenueAdjustedxGoalsAgainst: 0.06, flurryScoreVenueAdjustedxGoalsAgainst: 0.06, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 3.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.07, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 2.79, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.92, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.08, scoreAdjustedTotalShotCreditAgainst: 0.07, scoreFlurryAdjustedTotalShotCreditAgainst: 0.07

lineId: 84757538477938, season: 2017, name: Fleury-Faulk, team: CAR, position: pairing, situation: 5on5, games_played: 53, icetime: 28346.0, iceTimeRank: 192.0, xGoalsPercentage: 0.47, corsiPercentage: 0.52, fenwickPercentage: 0.51, xOnGoalFor: 241.74, xGoalsFor: 18.61, xReboundsFor: 15.13, xFreezeFor: 58.82, xPlayStoppedFor: 8.08, xPlayContinuedInZoneFor: 136.48, xPlayContinuedOutsideZoneFor: 103.89, flurryAdjustedxGoalsFor: 18.13, scoreVenueAdjustedxGoalsFor: 18.5, flurryScoreVenueAdjustedxGoalsFor: 18.02, shotsOnGoalFor: 247.0, missedShotsFor: 94.0, blockedShotAttemptsFor: 136.0, shotAttemptsFor: 477.0, goalsFor: 15.0, reboundsFor: 16.0, reboundGoalsFor: 4.0, freezeFor: 71.0, playStoppedFor: 7.0, playContinuedInZoneFor: 116.0, playContinuedOutsideZoneFor: 116.0, savedShotsOnGoalFor: 232.0, savedUnblockedShotAttemptsFor: 326.0, penaltiesFor: 20.0, penalityMinutesFor: 43.0, faceOffsWonFor: 262.0, hitsFor: 200.0, takeawaysFor: 98.0, giveawaysFor: 82.0, lowDangerShotsFor: 273.0, mediumDangerShotsFor: 56.0, highDangerShotsFor: 12.0, lowDangerxGoalsFor: 8.37, mediumDangerxGoalsFor: 6.72, highDangerxGoalsFor: 3.53, lowDangerGoalsFor: 6.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 4.0, scoreAdjustedShotsAttemptsFor: 472.91, unblockedShotAttemptsFor: 341.0, scoreAdjustedUnblockedShotAttemptsFor: 338.41, dZoneGiveawaysFor: 41.0, xGoalsFromxReboundsOfShotsFor: 3.11, xGoalsFromActualReboundsOfShotsFor: 3.1, reboundxGoalsFor: 3.23, totalShotCreditFor: 18.49, scoreAdjustedTotalShotCreditFor: 18.35, scoreFlurryAdjustedTotalShotCreditFor: 18.08, xOnGoalAgainst: 241.2, xGoalsAgainst: 20.96, xReboundsAgainst: 15.58, xFreezeAgainst: 56.11, xPlayStoppedAgainst: 7.68, xPlayContinuedInZoneAgainst: 131.82, xPlayContinuedOutsideZoneAgainst: 99.85, flurryAdjustedxGoalsAgainst: 20.51, scoreVenueAdjustedxGoalsAgainst: 21.05, flurryScoreVenueAdjustedxGoalsAgainst: 20.6, shotsOnGoalAgainst: 239.0, missedShotsAgainst: 93.0, blockedShotAttemptsAgainst: 113.0, shotAttemptsAgainst: 445.0, goalsAgainst: 19.0, reboundsAgainst: 13.0, reboundGoalsAgainst: 4.0, freezeAgainst: 50.0, playStoppedAgainst: 7.0, playContinuedInZoneAgainst: 113.0, playContinuedOutsideZoneAgainst: 130.0, savedShotsOnGoalAgainst: 220.0, savedUnblockedShotAttemptsAgainst: 313.0, penaltiesAgainst: 37.0, penalityMinutesAgainst: 79.0, faceOffsWonAgainst: 215.0, hitsAgainst: 260.0, takeawaysAgainst: 92.0, giveawaysAgainst: 74.0, lowDangerShotsAgainst: 242.0, mediumDangerShotsAgainst: 69.0, highDangerShotsAgainst: 21.0, lowDangerxGoalsAgainst: 7.51, mediumDangerxGoalsAgainst: 8.09, highDangerxGoalsAgainst: 5.38, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 7.0, highDangerGoalsAgainst: 8.0, scoreAdjustedShotsAttemptsAgainst: 446.97, unblockedShotAttemptsAgainst: 332.0, scoreAdjustedUnblockedShotAttemptsAgainst: 332.69, dZoneGiveawaysAgainst: 38.0, xGoalsFromxReboundsOfShotsAgainst: 3.23, xGoalsFromActualReboundsOfShotsAgainst: 2.74, reboundxGoalsAgainst: 2.74, totalShotCreditAgainst: 21.46, scoreAdjustedTotalShotCreditAgainst: 21.55, scoreFlurryAdjustedTotalShotCreditAgainst: 21.34

lineId: 847121584735488477839, season: 2017, name: Sheary-Malkin-Kessel, team: PIT, position: line, situation: 5on5, games_played: 22, icetime: 2196.0, iceTimeRank: 234.0, xGoalsPercentage: 0.57, corsiPercentage: 0.5, fenwickPercentage: 0.47, xOnGoalFor: 20.74, xGoalsFor: 2.38, xReboundsFor: 1.61, xFreezeFor: 4.55, xPlayStoppedFor: 0.67, xPlayContinuedInZoneFor: 11.05, xPlayContinuedOutsideZoneFor: 7.74, flurryAdjustedxGoalsFor: 2.31, scoreVenueAdjustedxGoalsFor: 2.4, flurryScoreVenueAdjustedxGoalsFor: 2.32, shotsOnGoalFor: 24.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 34.0, goalsFor: 2.0, reboundsFor: 5.0, reboundGoalsFor: 1.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 22.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 20.0, hitsFor: 10.0, takeawaysFor: 3.0, giveawaysFor: 4.0, lowDangerShotsFor: 17.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.52, mediumDangerxGoalsFor: 1.21, highDangerxGoalsFor: 0.65, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 32.96, unblockedShotAttemptsFor: 28.0, scoreAdjustedUnblockedShotAttemptsFor: 27.55, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.34, xGoalsFromActualReboundsOfShotsFor: 1.06, reboundxGoalsFor: 1.06, totalShotCreditFor: 1.66, scoreAdjustedTotalShotCreditFor: 1.64, scoreFlurryAdjustedTotalShotCreditFor: 1.63, xOnGoalAgainst: 22.18, xGoalsAgainst: 1.77, xReboundsAgainst: 1.51, xFreezeAgainst: 5.08, xPlayStoppedAgainst: 0.73, xPlayContinuedInZoneAgainst: 12.76, xPlayContinuedOutsideZoneAgainst: 9.15, flurryAdjustedxGoalsAgainst: 1.74, scoreVenueAdjustedxGoalsAgainst: 1.82, flurryScoreVenueAdjustedxGoalsAgainst: 1.79, shotsOnGoalAgainst: 22.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 34.0, goalsAgainst: 1.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 21.0, savedUnblockedShotAttemptsAgainst: 30.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 21.0, hitsAgainst: 13.0, takeawaysAgainst: 6.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 23.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.82, mediumDangerxGoalsAgainst: 0.94, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 35.64, unblockedShotAttemptsAgainst: 31.0, scoreAdjustedUnblockedShotAttemptsAgainst: 32.19, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.31, xGoalsFromActualReboundsOfShotsAgainst: 0.4, reboundxGoalsAgainst: 0.23, totalShotCreditAgainst: 1.84, scoreAdjustedTotalShotCreditAgainst: 1.9, scoreFlurryAdjustedTotalShotCreditAgainst: 1.87
