lineId: 847793384801858482113, season: 2023, name: Luostarinen-Lundell-Reinhart, team: FLA, position: line, situation: 5on5, games_played: 24, icetime: 7819.0, iceTimeRank: 172.0, xGoalsPercentage: 0.6, corsiPercentage: 0.58, fenwickPercentage: 0.58, xOnGoalFor: 72.48, xGoalsFor: 5.84, xReboundsFor: 4.77, xFreezeFor: 19.32, xPlayStoppedFor: 2.8, xPlayContinuedInZoneFor: 39.84, xPlayContinuedOutsideZoneFor: 28.43, flurryAdjustedxGoalsFor: 5.61, scoreVenueAdjustedxGoalsFor: 5.76, flurryScoreVenueAdjustedxGoalsFor: 5.55, shotsOnGoalFor: 60.0, missedShotsFor: 41.0, blockedShotAttemptsFor: 48.0, shotAttemptsFor: 149.0, goalsFor: 4.0, reboundsFor: 9.0, reboundGoalsFor: 1.0, freezeFor: 16.0, playStoppedFor: 0.0, playContinuedInZoneFor: 39.0, playContinuedOutsideZoneFor: 33.0, savedShotsOnGoalFor: 56.0, savedUnblockedShotAttemptsFor: 97.0, penaltiesFor: 11.0, penalityMinutesFor: 22.0, faceOffsWonFor: 80.0, hitsFor: 48.0, takeawaysFor: 18.0, giveawaysFor: 24.0, lowDangerShotsFor: 79.0, mediumDangerShotsFor: 17.0, highDangerShotsFor: 5.0, lowDangerxGoalsFor: 2.34, mediumDangerxGoalsFor: 2.24, highDangerxGoalsFor: 1.25, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 146.89, unblockedShotAttemptsFor: 101.0, scoreAdjustedUnblockedShotAttemptsFor: 100.28, dZoneGiveawaysFor: 14.0, xGoalsFromxReboundsOfShotsFor: 1.0, xGoalsFromActualReboundsOfShotsFor: 1.6, reboundxGoalsFor: 1.6, totalShotCreditFor: 5.24, scoreAdjustedTotalShotCreditFor: 5.21, scoreFlurryAdjustedTotalShotCreditFor: 5.07, xOnGoalAgainst: 53.41, xGoalsAgainst: 3.93, xReboundsAgainst: 3.35, xFreezeAgainst: 13.63, xPlayStoppedAgainst: 1.81, xPlayContinuedInZoneAgainst: 29.21, xPlayContinuedOutsideZoneAgainst: 22.08, flurryAdjustedxGoalsAgainst: 3.83, scoreVenueAdjustedxGoalsAgainst: 4.0, flurryScoreVenueAdjustedxGoalsAgainst: 3.9, shotsOnGoalAgainst: 49.0, missedShotsAgainst: 25.0, blockedShotAttemptsAgainst: 33.0, shotAttemptsAgainst: 107.0, goalsAgainst: 4.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 14.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 22.0, playContinuedOutsideZoneAgainst: 32.0, savedShotsOnGoalAgainst: 45.0, savedUnblockedShotAttemptsAgainst: 70.0, penaltiesAgainst: 10.0, penalityMinutesAgainst: 20.0, faceOffsWonAgainst: 67.0, hitsAgainst: 81.0, takeawaysAgainst: 10.0, giveawaysAgainst: 21.0, lowDangerShotsAgainst: 60.0, mediumDangerShotsAgainst: 12.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.65, mediumDangerxGoalsAgainst: 1.54, highDangerxGoalsAgainst: 0.73, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 107.37, unblockedShotAttemptsAgainst: 74.0, scoreAdjustedUnblockedShotAttemptsAgainst: 74.65, dZoneGiveawaysAgainst: 13.0, xGoalsFromxReboundsOfShotsAgainst: 0.7, xGoalsFromActualReboundsOfShotsAgainst: 0.63, reboundxGoalsAgainst: 0.63, totalShotCreditAgainst: 3.99, scoreAdjustedTotalShotCreditAgainst: 4.05, scoreFlurryAdjustedTotalShotCreditAgainst: 4.01

lineId: 84758258476902, season: 2023, name: Lindell-Hakanp, team: DAL, position: pairing, situation: 5on5, games_played: 61, icetime: 36226.0, iceTimeRank: 179.0, xGoalsPercentage: 0.53, corsiPercentage: 0.47, fenwickPercentage: 0.49, xOnGoalFor: 296.53, xGoalsFor: 25.35, xReboundsFor: 19.18, xFreezeFor: 71.98, xPlayStoppedFor: 9.96, xPlayContinuedInZoneFor: 161.85, xPlayContinuedOutsideZoneFor: 120.66, flurryAdjustedxGoalsFor: 24.46, scoreVenueAdjustedxGoalsFor: 25.45, flurryScoreVenueAdjustedxGoalsFor: 24.57, shotsOnGoalFor: 285.0, missedShotsFor: 124.0, blockedShotAttemptsFor: 164.0, shotAttemptsFor: 573.0, goalsFor: 31.0, reboundsFor: 28.0, reboundGoalsFor: 5.0, freezeFor: 55.0, playStoppedFor: 3.0, playContinuedInZoneFor: 141.0, playContinuedOutsideZoneFor: 151.0, savedShotsOnGoalFor: 254.0, savedUnblockedShotAttemptsFor: 378.0, penaltiesFor: 32.0, penalityMinutesFor: 66.0, faceOffsWonFor: 314.0, hitsFor: 255.0, takeawaysFor: 58.0, giveawaysFor: 90.0, lowDangerShotsFor: 305.0, mediumDangerShotsFor: 77.0, highDangerShotsFor: 27.0, lowDangerxGoalsFor: 8.7, mediumDangerxGoalsFor: 9.16, highDangerxGoalsFor: 7.5, lowDangerGoalsFor: 13.0, mediumDangerGoalsFor: 10.0, highDangerGoalsFor: 8.0, scoreAdjustedShotsAttemptsFor: 582.92, unblockedShotAttemptsFor: 409.0, scoreAdjustedUnblockedShotAttemptsFor: 413.71, dZoneGiveawaysFor: 43.0, xGoalsFromxReboundsOfShotsFor: 3.98, xGoalsFromActualReboundsOfShotsFor: 5.89, reboundxGoalsFor: 5.73, totalShotCreditFor: 23.59, scoreAdjustedTotalShotCreditFor: 23.83, scoreFlurryAdjustedTotalShotCreditFor: 23.48, xOnGoalAgainst: 309.71, xGoalsAgainst: 22.63, xReboundsAgainst: 18.71, xFreezeAgainst: 82.17, xPlayStoppedAgainst: 10.34, xPlayContinuedInZoneAgainst: 168.31, xPlayContinuedOutsideZoneAgainst: 126.86, flurryAdjustedxGoalsAgainst: 21.88, scoreVenueAdjustedxGoalsAgainst: 22.7, flurryScoreVenueAdjustedxGoalsAgainst: 21.93, shotsOnGoalAgainst: 297.0, missedShotsAgainst: 132.0, blockedShotAttemptsAgainst: 207.0, shotAttemptsAgainst: 636.0, goalsAgainst: 32.0, reboundsAgainst: 23.0, reboundGoalsAgainst: 4.0, freezeAgainst: 89.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 149.0, playContinuedOutsideZoneAgainst: 134.0, savedShotsOnGoalAgainst: 265.0, savedUnblockedShotAttemptsAgainst: 397.0, penaltiesAgainst: 33.0, penalityMinutesAgainst: 64.0, faceOffsWonAgainst: 248.0, hitsAgainst: 312.0, takeawaysAgainst: 47.0, giveawaysAgainst: 70.0, lowDangerShotsAgainst: 343.0, mediumDangerShotsAgainst: 67.0, highDangerShotsAgainst: 19.0, lowDangerxGoalsAgainst: 9.42, mediumDangerxGoalsAgainst: 8.1, highDangerxGoalsAgainst: 5.12, lowDangerGoalsAgainst: 15.0, mediumDangerGoalsAgainst: 12.0, highDangerGoalsAgainst: 5.0, scoreAdjustedShotsAttemptsAgainst: 629.97, unblockedShotAttemptsAgainst: 429.0, scoreAdjustedUnblockedShotAttemptsAgainst: 426.7, dZoneGiveawaysAgainst: 32.0, xGoalsFromxReboundsOfShotsAgainst: 3.88, xGoalsFromActualReboundsOfShotsAgainst: 3.94, reboundxGoalsAgainst: 3.94, totalShotCreditAgainst: 22.58, scoreAdjustedTotalShotCreditAgainst: 22.65, scoreFlurryAdjustedTotalShotCreditAgainst: 22.22

lineId: 847579884793168480821, season: 2023, name: Kunin-Granlund-Zadina, team: SJS, position: line, situation: 5on5, games_played: 7, icetime: 1073.0, iceTimeRank: 65.0, xGoalsPercentage: 0.25, corsiPercentage: 0.32, fenwickPercentage: 0.31, xOnGoalFor: 7.08, xGoalsFor: 0.4, xReboundsFor: 0.48, xFreezeFor: 1.61, xPlayStoppedFor: 0.26, xPlayContinuedInZoneFor: 3.91, xPlayContinuedOutsideZoneFor: 3.35, flurryAdjustedxGoalsFor: 0.39, scoreVenueAdjustedxGoalsFor: 0.4, flurryScoreVenueAdjustedxGoalsFor: 0.39, shotsOnGoalFor: 6.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 14.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 5.0, hitsFor: 8.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.32, mediumDangerxGoalsFor: 0.08, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.24, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 9.63, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.5, scoreAdjustedTotalShotCreditFor: 0.5, scoreFlurryAdjustedTotalShotCreditFor: 0.49, xOnGoalAgainst: 16.51, xGoalsAgainst: 1.18, xReboundsAgainst: 1.03, xFreezeAgainst: 3.72, xPlayStoppedAgainst: 0.49, xPlayContinuedInZoneAgainst: 8.76, xPlayContinuedOutsideZoneAgainst: 6.83, flurryAdjustedxGoalsAgainst: 1.15, scoreVenueAdjustedxGoalsAgainst: 1.2, flurryScoreVenueAdjustedxGoalsAgainst: 1.18, shotsOnGoalAgainst: 18.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 30.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 16.0, savedUnblockedShotAttemptsAgainst: 20.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 11.0, faceOffsWonAgainst: 7.0, hitsAgainst: 7.0, takeawaysAgainst: 4.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.47, mediumDangerxGoalsAgainst: 0.71, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 31.61, unblockedShotAttemptsAgainst: 22.0, scoreAdjustedUnblockedShotAttemptsAgainst: 22.77, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.21, xGoalsFromActualReboundsOfShotsAgainst: 0.14, reboundxGoalsAgainst: 0.14, totalShotCreditAgainst: 1.25, scoreAdjustedTotalShotCreditAgainst: 1.27, scoreFlurryAdjustedTotalShotCreditAgainst: 1.26

lineId: 84751818476792, season: 2023, name: Krug-Leddy, team: STL, position: pairing, situation: 5on5, games_played: 42, icetime: 2424.0, iceTimeRank: 307.0, xGoalsPercentage: 0.36, corsiPercentage: 0.4, fenwickPercentage: 0.46, xOnGoalFor: 20.66, xGoalsFor: 1.36, xReboundsFor: 1.19, xFreezeFor: 4.55, xPlayStoppedFor: 0.62, xPlayContinuedInZoneFor: 11.15, xPlayContinuedOutsideZoneFor: 9.14, flurryAdjustedxGoalsFor: 1.31, scoreVenueAdjustedxGoalsFor: 1.33, flurryScoreVenueAdjustedxGoalsFor: 1.29, shotsOnGoalFor: 13.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 35.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 4.0, hitsFor: 16.0, takeawaysFor: 3.0, giveawaysFor: 1.0, lowDangerShotsFor: 23.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.75, mediumDangerxGoalsFor: 0.61, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 33.73, unblockedShotAttemptsFor: 28.0, scoreAdjustedUnblockedShotAttemptsFor: 27.08, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.01, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.6, scoreAdjustedTotalShotCreditFor: 1.57, scoreFlurryAdjustedTotalShotCreditFor: 1.52, xOnGoalAgainst: 24.63, xGoalsAgainst: 2.46, xReboundsAgainst: 1.88, xFreezeAgainst: 5.82, xPlayStoppedAgainst: 0.8, xPlayContinuedInZoneAgainst: 12.83, xPlayContinuedOutsideZoneAgainst: 9.2, flurryAdjustedxGoalsAgainst: 2.33, scoreVenueAdjustedxGoalsAgainst: 2.42, flurryScoreVenueAdjustedxGoalsAgainst: 2.31, shotsOnGoalAgainst: 27.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 19.0, shotAttemptsAgainst: 52.0, goalsAgainst: 2.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 25.0, savedUnblockedShotAttemptsAgainst: 31.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 3.0, hitsAgainst: 11.0, takeawaysAgainst: 5.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 21.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.52, mediumDangerxGoalsAgainst: 1.27, highDangerxGoalsAgainst: 0.68, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 52.89, unblockedShotAttemptsAgainst: 33.0, scoreAdjustedUnblockedShotAttemptsAgainst: 33.12, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.4, xGoalsFromActualReboundsOfShotsAgainst: 0.68, reboundxGoalsAgainst: 0.68, totalShotCreditAgainst: 2.18, scoreAdjustedTotalShotCreditAgainst: 2.16, scoreFlurryAdjustedTotalShotCreditAgainst: 2.13

lineId: 847793984784838479318, season: 2023, name: Marner-Matthews-Nylander, team: TOR, position: line, situation: 5on5, games_played: 31, icetime: 2425.0, iceTimeRank: 346.0, xGoalsPercentage: 0.34, corsiPercentage: 0.55, fenwickPercentage: 0.51, xOnGoalFor: 25.56, xGoalsFor: 1.99, xReboundsFor: 1.7, xFreezeFor: 6.21, xPlayStoppedFor: 0.8, xPlayContinuedInZoneFor: 14.19, xPlayContinuedOutsideZoneFor: 10.11, flurryAdjustedxGoalsFor: 1.9, scoreVenueAdjustedxGoalsFor: 1.99, flurryScoreVenueAdjustedxGoalsFor: 1.9, shotsOnGoalFor: 26.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 54.0, goalsFor: 4.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 15.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 22.0, savedUnblockedShotAttemptsFor: 31.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 24.0, hitsFor: 10.0, takeawaysFor: 8.0, giveawaysFor: 5.0, lowDangerShotsFor: 28.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.88, mediumDangerxGoalsFor: 0.74, highDangerxGoalsFor: 0.37, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 51.88, unblockedShotAttemptsFor: 35.0, scoreAdjustedUnblockedShotAttemptsFor: 34.04, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.35, xGoalsFromActualReboundsOfShotsFor: 0.4, reboundxGoalsFor: 0.4, totalShotCreditFor: 1.93, scoreAdjustedTotalShotCreditFor: 1.91, scoreFlurryAdjustedTotalShotCreditFor: 1.89, xOnGoalAgainst: 26.58, xGoalsAgainst: 3.88, xReboundsAgainst: 2.02, xFreezeAgainst: 6.16, xPlayStoppedAgainst: 0.94, xPlayContinuedInZoneAgainst: 11.17, xPlayContinuedOutsideZoneAgainst: 8.84, flurryAdjustedxGoalsAgainst: 3.68, scoreVenueAdjustedxGoalsAgainst: 4.13, flurryScoreVenueAdjustedxGoalsAgainst: 3.93, shotsOnGoalAgainst: 25.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 44.0, goalsAgainst: 6.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 2.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 19.0, savedUnblockedShotAttemptsAgainst: 27.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 19.0, hitsAgainst: 15.0, takeawaysAgainst: 7.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 18.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 9.0, lowDangerxGoalsAgainst: 0.52, mediumDangerxGoalsAgainst: 0.81, highDangerxGoalsAgainst: 2.54, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 47.63, unblockedShotAttemptsAgainst: 33.0, scoreAdjustedUnblockedShotAttemptsAgainst: 35.42, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.43, xGoalsFromActualReboundsOfShotsAgainst: 1.69, reboundxGoalsAgainst: 1.69, totalShotCreditAgainst: 2.62, scoreAdjustedTotalShotCreditAgainst: 2.81, scoreFlurryAdjustedTotalShotCreditAgainst: 2.78

lineId: 847595884816568482148, season: 2023, name: Protas-Lapierre-Sgarbossa, team: WSH, position: line, situation: 5on5, games_played: 4, icetime: 821.0, iceTimeRank: 30.0, xGoalsPercentage: 0.47, corsiPercentage: 0.45, fenwickPercentage: 0.52, xOnGoalFor: 7.95, xGoalsFor: 0.73, xReboundsFor: 0.48, xFreezeFor: 1.95, xPlayStoppedFor: 0.23, xPlayContinuedInZoneFor: 4.44, xPlayContinuedOutsideZoneFor: 3.16, flurryAdjustedxGoalsFor: 0.68, scoreVenueAdjustedxGoalsFor: 0.77, flurryScoreVenueAdjustedxGoalsFor: 0.72, shotsOnGoalFor: 7.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 13.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 3.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.12, mediumDangerxGoalsFor: 0.3, highDangerxGoalsFor: 0.31, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.34, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.39, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.31, reboundxGoalsFor: 0.31, totalShotCreditFor: 0.52, scoreAdjustedTotalShotCreditFor: 0.53, scoreFlurryAdjustedTotalShotCreditFor: 0.53, xOnGoalAgainst: 7.51, xGoalsAgainst: 0.84, xReboundsAgainst: 0.45, xFreezeAgainst: 2.01, xPlayStoppedAgainst: 0.26, xPlayContinuedInZoneAgainst: 3.56, xPlayContinuedOutsideZoneAgainst: 2.89, flurryAdjustedxGoalsAgainst: 0.8, scoreVenueAdjustedxGoalsAgainst: 0.84, flurryScoreVenueAdjustedxGoalsAgainst: 0.81, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 5.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.27, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.56, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 16.48, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.22, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.31, reboundxGoalsAgainst: 0.31, totalShotCreditAgainst: 0.62, scoreAdjustedTotalShotCreditAgainst: 0.62, scoreFlurryAdjustedTotalShotCreditAgainst: 0.61
