lineId: 847643884820778482737, season: 2024, name: Saad-Holloway-Bolduc, team: STL, position: line, situation: 5on5, games_played: 5, icetime: 891.0, iceTimeRank: 81.0, xGoalsPercentage: 0.52, corsiPercentage: 0.59, fenwickPercentage: 0.58, xOnGoalFor: 7.95, xGoalsFor: 0.46, xReboundsFor: 0.45, xFreezeFor: 1.85, xPlayStoppedFor: 0.25, xPlayContinuedInZoneFor: 4.37, xPlayContinuedOutsideZoneFor: 3.62, flurryAdjustedxGoalsFor: 0.46, scoreVenueAdjustedxGoalsFor: 0.45, flurryScoreVenueAdjustedxGoalsFor: 0.45, shotsOnGoalFor: 6.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 16.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 2.0, takeawaysFor: 0.0, giveawaysFor: 8.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.29, mediumDangerxGoalsFor: 0.17, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 15.95, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.01, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.55, scoreAdjustedTotalShotCreditFor: 0.55, scoreFlurryAdjustedTotalShotCreditFor: 0.54, xOnGoalAgainst: 5.94, xGoalsAgainst: 0.42, xReboundsAgainst: 0.34, xFreezeAgainst: 1.37, xPlayStoppedAgainst: 0.18, xPlayContinuedInZoneAgainst: 3.34, xPlayContinuedOutsideZoneAgainst: 2.34, flurryAdjustedxGoalsAgainst: 0.42, scoreVenueAdjustedxGoalsAgainst: 0.43, flurryScoreVenueAdjustedxGoalsAgainst: 0.43, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 11.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 6.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 7.0, takeawaysAgainst: 0.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.19, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 10.99, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.82, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.49, scoreAdjustedTotalShotCreditAgainst: 0.5, scoreFlurryAdjustedTotalShotCreditAgainst: 0.5

lineId: 84808788481581, season: 2024, name: Harley-Lundkvist, team: DAL, position: pairing, situation: 5on5, games_played: 34, icetime: 4280.0, iceTimeRank: 255.0, xGoalsPercentage: 0.53, corsiPercentage: 0.57, fenwickPercentage: 0.6, xOnGoalFor: 49.22, xGoalsFor: 3.61, xReboundsFor: 2.8, xFreezeFor: 12.93, xPlayStoppedFor: 1.55, xPlayContinuedInZoneFor: 26.43, xPlayContinuedOutsideZoneFor: 19.68, flurryAdjustedxGoalsFor: 3.54, scoreVenueAdjustedxGoalsFor: 3.62, flurryScoreVenueAdjustedxGoalsFor: 3.56, shotsOnGoalFor: 57.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 26.0, shotAttemptsFor: 93.0, goalsFor: 5.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 13.0, playStoppedFor: 0.0, playContinuedInZoneFor: 16.0, playContinuedOutsideZoneFor: 29.0, savedShotsOnGoalFor: 52.0, savedUnblockedShotAttemptsFor: 62.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 21.0, hitsFor: 23.0, takeawaysFor: 7.0, giveawaysFor: 17.0, lowDangerShotsFor: 55.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 1.6, mediumDangerxGoalsFor: 1.24, highDangerxGoalsFor: 0.77, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 95.59, unblockedShotAttemptsFor: 67.0, scoreAdjustedUnblockedShotAttemptsFor: 68.47, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.58, xGoalsFromActualReboundsOfShotsFor: 0.9, reboundxGoalsFor: 0.9, totalShotCreditFor: 3.29, scoreAdjustedTotalShotCreditFor: 3.3, scoreFlurryAdjustedTotalShotCreditFor: 3.28, xOnGoalAgainst: 33.99, xGoalsAgainst: 3.23, xReboundsAgainst: 2.09, xFreezeAgainst: 8.55, xPlayStoppedAgainst: 1.12, xPlayContinuedInZoneAgainst: 16.55, xPlayContinuedOutsideZoneAgainst: 13.47, flurryAdjustedxGoalsAgainst: 2.9, scoreVenueAdjustedxGoalsAgainst: 3.26, flurryScoreVenueAdjustedxGoalsAgainst: 2.92, shotsOnGoalAgainst: 29.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 25.0, shotAttemptsAgainst: 70.0, goalsAgainst: 3.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 1.0, freezeAgainst: 10.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 26.0, savedUnblockedShotAttemptsAgainst: 42.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 36.0, hitsAgainst: 29.0, takeawaysAgainst: 11.0, giveawaysAgainst: 20.0, lowDangerShotsAgainst: 30.0, mediumDangerShotsAgainst: 12.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.86, mediumDangerxGoalsAgainst: 1.52, highDangerxGoalsAgainst: 0.85, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 70.88, unblockedShotAttemptsAgainst: 45.0, scoreAdjustedUnblockedShotAttemptsAgainst: 45.37, dZoneGiveawaysAgainst: 11.0, xGoalsFromxReboundsOfShotsAgainst: 0.44, xGoalsFromActualReboundsOfShotsAgainst: 0.91, reboundxGoalsAgainst: 0.91, totalShotCreditAgainst: 2.75, scoreAdjustedTotalShotCreditAgainst: 2.8, scoreFlurryAdjustedTotalShotCreditAgainst: 2.62

lineId: 84759068477498, season: 2024, name: Nurse-Klingberg, team: EDM, position: pairing, situation: 5on5, games_played: 9, icetime: 3894.0, iceTimeRank: 45.0, xGoalsPercentage: 0.38, corsiPercentage: 0.48, fenwickPercentage: 0.48, xOnGoalFor: 34.35, xGoalsFor: 1.72, xReboundsFor: 1.74, xFreezeFor: 9.11, xPlayStoppedFor: 1.09, xPlayContinuedInZoneFor: 18.2, xPlayContinuedOutsideZoneFor: 15.13, flurryAdjustedxGoalsFor: 1.72, scoreVenueAdjustedxGoalsFor: 1.7, flurryScoreVenueAdjustedxGoalsFor: 1.69, shotsOnGoalFor: 34.0, missedShotsFor: 13.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 66.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 0.0, playContinuedInZoneFor: 18.0, playContinuedOutsideZoneFor: 19.0, savedShotsOnGoalFor: 33.0, savedUnblockedShotAttemptsFor: 46.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 20.0, hitsFor: 18.0, takeawaysFor: 3.0, giveawaysFor: 16.0, lowDangerShotsFor: 43.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.0, mediumDangerxGoalsFor: 0.47, highDangerxGoalsFor: 0.26, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 64.09, unblockedShotAttemptsFor: 47.0, scoreAdjustedUnblockedShotAttemptsFor: 45.96, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.36, xGoalsFromActualReboundsOfShotsFor: 0.26, reboundxGoalsFor: 0.26, totalShotCreditFor: 1.82, scoreAdjustedTotalShotCreditFor: 1.77, scoreFlurryAdjustedTotalShotCreditFor: 1.77, xOnGoalAgainst: 38.58, xGoalsAgainst: 2.84, xReboundsAgainst: 2.33, xFreezeAgainst: 9.57, xPlayStoppedAgainst: 1.25, xPlayContinuedInZoneAgainst: 19.91, xPlayContinuedOutsideZoneAgainst: 15.08, flurryAdjustedxGoalsAgainst: 2.8, scoreVenueAdjustedxGoalsAgainst: 2.88, flurryScoreVenueAdjustedxGoalsAgainst: 2.83, shotsOnGoalAgainst: 36.0, missedShotsAgainst: 15.0, blockedShotAttemptsAgainst: 21.0, shotAttemptsAgainst: 72.0, goalsAgainst: 2.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 17.0, playContinuedOutsideZoneAgainst: 21.0, savedShotsOnGoalAgainst: 34.0, savedUnblockedShotAttemptsAgainst: 49.0, penaltiesAgainst: 8.0, penalityMinutesAgainst: 16.0, faceOffsWonAgainst: 30.0, hitsAgainst: 27.0, takeawaysAgainst: 7.0, giveawaysAgainst: 15.0, lowDangerShotsAgainst: 37.0, mediumDangerShotsAgainst: 12.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.01, mediumDangerxGoalsAgainst: 1.4, highDangerxGoalsAgainst: 0.43, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 72.73, unblockedShotAttemptsAgainst: 51.0, scoreAdjustedUnblockedShotAttemptsAgainst: 51.4, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.48, xGoalsFromActualReboundsOfShotsAgainst: 0.55, reboundxGoalsAgainst: 0.55, totalShotCreditAgainst: 2.78, scoreAdjustedTotalShotCreditAgainst: 2.78, scoreFlurryAdjustedTotalShotCreditAgainst: 2.74

lineId: 847342284768828484144, season: 2024, name: Foligno-Bedard-Teravainen, team: CHI, position: line, situation: 5on5, games_played: 15, icetime: 5225.0, iceTimeRank: 112.0, xGoalsPercentage: 0.56, corsiPercentage: 0.48, fenwickPercentage: 0.55, xOnGoalFor: 50.55, xGoalsFor: 4.4, xReboundsFor: 3.4, xFreezeFor: 12.85, xPlayStoppedFor: 1.74, xPlayContinuedInZoneFor: 28.09, xPlayContinuedOutsideZoneFor: 20.52, flurryAdjustedxGoalsFor: 4.26, scoreVenueAdjustedxGoalsFor: 4.41, flurryScoreVenueAdjustedxGoalsFor: 4.26, shotsOnGoalFor: 52.0, missedShotsFor: 19.0, blockedShotAttemptsFor: 21.0, shotAttemptsFor: 92.0, goalsFor: 4.0, reboundsFor: 6.0, reboundGoalsFor: 0.0, freezeFor: 13.0, playStoppedFor: 0.0, playContinuedInZoneFor: 25.0, playContinuedOutsideZoneFor: 23.0, savedShotsOnGoalFor: 48.0, savedUnblockedShotAttemptsFor: 67.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 49.0, hitsFor: 29.0, takeawaysFor: 8.0, giveawaysFor: 19.0, lowDangerShotsFor: 54.0, mediumDangerShotsFor: 11.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 1.34, mediumDangerxGoalsFor: 1.32, highDangerxGoalsFor: 1.74, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 91.4, unblockedShotAttemptsFor: 71.0, scoreAdjustedUnblockedShotAttemptsFor: 70.9, dZoneGiveawaysFor: 9.0, xGoalsFromxReboundsOfShotsFor: 0.71, xGoalsFromActualReboundsOfShotsFor: 0.74, reboundxGoalsFor: 0.74, totalShotCreditFor: 4.38, scoreAdjustedTotalShotCreditFor: 4.4, scoreFlurryAdjustedTotalShotCreditFor: 4.33, xOnGoalAgainst: 43.56, xGoalsAgainst: 3.43, xReboundsAgainst: 2.79, xFreezeAgainst: 11.19, xPlayStoppedAgainst: 1.42, xPlayContinuedInZoneAgainst: 21.88, xPlayContinuedOutsideZoneAgainst: 17.29, flurryAdjustedxGoalsAgainst: 3.36, scoreVenueAdjustedxGoalsAgainst: 3.47, flurryScoreVenueAdjustedxGoalsAgainst: 3.4, shotsOnGoalAgainst: 40.0, missedShotsAgainst: 18.0, blockedShotAttemptsAgainst: 40.0, shotAttemptsAgainst: 98.0, goalsAgainst: 3.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 20.0, playContinuedOutsideZoneAgainst: 25.0, savedShotsOnGoalAgainst: 37.0, savedUnblockedShotAttemptsAgainst: 55.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 60.0, hitsAgainst: 32.0, takeawaysAgainst: 13.0, giveawaysAgainst: 21.0, lowDangerShotsAgainst: 43.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.2, mediumDangerxGoalsAgainst: 1.78, highDangerxGoalsAgainst: 0.45, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 99.11, unblockedShotAttemptsAgainst: 58.0, scoreAdjustedUnblockedShotAttemptsAgainst: 59.14, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 0.59, xGoalsFromActualReboundsOfShotsAgainst: 0.4, reboundxGoalsAgainst: 0.4, totalShotCreditAgainst: 3.62, scoreAdjustedTotalShotCreditAgainst: 3.67, scoreFlurryAdjustedTotalShotCreditAgainst: 3.64

lineId: 84769588482666, season: 2024, name: Slavin-Morrow, team: CAR, position: pairing, situation: 5on5, games_played: 10, icetime: 694.0, iceTimeRank: 85.0, xGoalsPercentage: 0.31, corsiPercentage: 0.43, fenwickPercentage: 0.38, xOnGoalFor: 5.49, xGoalsFor: 0.31, xReboundsFor: 0.32, xFreezeFor: 1.43, xPlayStoppedFor: 0.18, xPlayContinuedInZoneFor: 3.3, xPlayContinuedOutsideZoneFor: 2.46, flurryAdjustedxGoalsFor: 0.31, scoreVenueAdjustedxGoalsFor: 0.33, flurryScoreVenueAdjustedxGoalsFor: 0.33, shotsOnGoalFor: 4.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 13.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 7.0, hitsFor: 4.0, takeawaysFor: 2.0, giveawaysFor: 4.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.19, mediumDangerxGoalsFor: 0.12, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.67, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 8.33, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.37, scoreAdjustedTotalShotCreditFor: 0.4, scoreFlurryAdjustedTotalShotCreditFor: 0.4, xOnGoalAgainst: 8.73, xGoalsAgainst: 0.68, xReboundsAgainst: 0.66, xFreezeAgainst: 2.43, xPlayStoppedAgainst: 0.34, xPlayContinuedInZoneAgainst: 5.23, xPlayContinuedOutsideZoneAgainst: 3.66, flurryAdjustedxGoalsAgainst: 0.67, scoreVenueAdjustedxGoalsAgainst: 0.7, flurryScoreVenueAdjustedxGoalsAgainst: 0.68, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 17.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 5.0, hitsAgainst: 6.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.45, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 17.11, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.09, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.14, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.81, scoreAdjustedTotalShotCreditAgainst: 0.83, scoreFlurryAdjustedTotalShotCreditAgainst: 0.82

lineId: 847576584808138481725, season: 2024, name: Soderblom-Veleno-Tarasenko, team: DET, position: line, situation: 5on5, games_played: 5, icetime: 2429.0, iceTimeRank: 15.0, xGoalsPercentage: 0.45, corsiPercentage: 0.43, fenwickPercentage: 0.46, xOnGoalFor: 20.47, xGoalsFor: 1.75, xReboundsFor: 1.25, xFreezeFor: 5.17, xPlayStoppedFor: 0.64, xPlayContinuedInZoneFor: 11.23, xPlayContinuedOutsideZoneFor: 7.96, flurryAdjustedxGoalsFor: 1.59, scoreVenueAdjustedxGoalsFor: 1.72, flurryScoreVenueAdjustedxGoalsFor: 1.56, shotsOnGoalFor: 18.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 36.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 17.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 19.0, hitsFor: 24.0, takeawaysFor: 2.0, giveawaysFor: 11.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.5, mediumDangerxGoalsFor: 0.53, highDangerxGoalsFor: 0.73, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 34.82, unblockedShotAttemptsFor: 28.0, scoreAdjustedUnblockedShotAttemptsFor: 27.18, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.26, xGoalsFromActualReboundsOfShotsFor: 0.51, reboundxGoalsFor: 0.51, totalShotCreditFor: 1.51, scoreAdjustedTotalShotCreditFor: 1.47, scoreFlurryAdjustedTotalShotCreditFor: 1.43, xOnGoalAgainst: 24.9, xGoalsAgainst: 2.17, xReboundsAgainst: 1.58, xFreezeAgainst: 6.29, xPlayStoppedAgainst: 0.82, xPlayContinuedInZoneAgainst: 12.55, xPlayContinuedOutsideZoneAgainst: 9.59, flurryAdjustedxGoalsAgainst: 2.07, scoreVenueAdjustedxGoalsAgainst: 2.22, flurryScoreVenueAdjustedxGoalsAgainst: 2.11, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 17.0, blockedShotAttemptsAgainst: 14.0, shotAttemptsAgainst: 47.0, goalsAgainst: 3.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 30.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 26.0, hitsAgainst: 25.0, takeawaysAgainst: 3.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 23.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.66, mediumDangerxGoalsAgainst: 1.13, highDangerxGoalsAgainst: 0.38, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 48.63, unblockedShotAttemptsAgainst: 33.0, scoreAdjustedUnblockedShotAttemptsAgainst: 34.29, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.33, xGoalsFromActualReboundsOfShotsAgainst: 0.54, reboundxGoalsAgainst: 0.54, totalShotCreditAgainst: 1.96, scoreAdjustedTotalShotCreditAgainst: 2.04, scoreFlurryAdjustedTotalShotCreditAgainst: 2.01
