lineId: 847951484800188481540, season: 2021, name: Pitlick-Suzuki-Caufield, team: MTL, position: line, situation: 5on5, games_played: 7, icetime: 3638.0, iceTimeRank: 30.0, xGoalsPercentage: 0.31, corsiPercentage: 0.32, fenwickPercentage: 0.32, xOnGoalFor: 21.71, xGoalsFor: 1.92, xReboundsFor: 1.41, xFreezeFor: 4.82, xPlayStoppedFor: 0.65, xPlayContinuedInZoneFor: 11.39, xPlayContinuedOutsideZoneFor: 8.81, flurryAdjustedxGoalsFor: 1.9, scoreVenueAdjustedxGoalsFor: 1.96, flurryScoreVenueAdjustedxGoalsFor: 1.94, shotsOnGoalFor: 22.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 37.0, goalsFor: 4.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 25.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 22.0, hitsFor: 21.0, takeawaysFor: 5.0, giveawaysFor: 13.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.58, mediumDangerxGoalsFor: 0.9, highDangerxGoalsFor: 0.44, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 37.82, unblockedShotAttemptsFor: 29.0, scoreAdjustedUnblockedShotAttemptsFor: 29.6, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.3, xGoalsFromActualReboundsOfShotsFor: 0.22, reboundxGoalsFor: 0.22, totalShotCreditFor: 2.0, scoreAdjustedTotalShotCreditFor: 2.03, scoreFlurryAdjustedTotalShotCreditFor: 2.02, xOnGoalAgainst: 45.83, xGoalsAgainst: 4.3, xReboundsAgainst: 3.03, xFreezeAgainst: 10.35, xPlayStoppedAgainst: 1.46, xPlayContinuedInZoneAgainst: 24.54, xPlayContinuedOutsideZoneAgainst: 18.32, flurryAdjustedxGoalsAgainst: 4.14, scoreVenueAdjustedxGoalsAgainst: 4.32, flurryScoreVenueAdjustedxGoalsAgainst: 4.15, shotsOnGoalAgainst: 45.0, missedShotsAgainst: 17.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 78.0, goalsAgainst: 6.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 7.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 26.0, playContinuedOutsideZoneAgainst: 18.0, savedShotsOnGoalAgainst: 39.0, savedUnblockedShotAttemptsAgainst: 56.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 28.0, hitsAgainst: 23.0, takeawaysAgainst: 6.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 39.0, mediumDangerShotsAgainst: 20.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.29, mediumDangerxGoalsAgainst: 2.27, highDangerxGoalsAgainst: 0.74, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 78.06, unblockedShotAttemptsAgainst: 62.0, scoreAdjustedUnblockedShotAttemptsAgainst: 62.15, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.63, xGoalsFromActualReboundsOfShotsAgainst: 0.76, reboundxGoalsAgainst: 0.76, totalShotCreditAgainst: 4.17, scoreAdjustedTotalShotCreditAgainst: 4.15, scoreFlurryAdjustedTotalShotCreditAgainst: 4.07

lineId: 847458984769198477426, season: 2021, name: Paul-Tierney-Ennis, team: OTT, position: line, situation: 5on5, games_played: 12, icetime: 1011.0, iceTimeRank: 148.0, xGoalsPercentage: 0.25, corsiPercentage: 0.38, fenwickPercentage: 0.27, xOnGoalFor: 5.16, xGoalsFor: 0.33, xReboundsFor: 0.38, xFreezeFor: 1.04, xPlayStoppedFor: 0.15, xPlayContinuedInZoneFor: 2.83, xPlayContinuedOutsideZoneFor: 2.28, flurryAdjustedxGoalsFor: 0.33, scoreVenueAdjustedxGoalsFor: 0.34, flurryScoreVenueAdjustedxGoalsFor: 0.34, shotsOnGoalFor: 3.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 12.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 1.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 7.0, penaltiesFor: 1.0, penalityMinutesFor: 5.0, faceOffsWonFor: 8.0, hitsFor: 7.0, takeawaysFor: 3.0, giveawaysFor: 3.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.21, mediumDangerxGoalsFor: 0.12, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.09, unblockedShotAttemptsFor: 7.0, scoreAdjustedUnblockedShotAttemptsFor: 7.05, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.41, scoreAdjustedTotalShotCreditFor: 0.42, scoreFlurryAdjustedTotalShotCreditFor: 0.42, xOnGoalAgainst: 13.48, xGoalsAgainst: 1.01, xReboundsAgainst: 0.92, xFreezeAgainst: 3.29, xPlayStoppedAgainst: 0.43, xPlayContinuedInZoneAgainst: 7.91, xPlayContinuedOutsideZoneAgainst: 5.43, flurryAdjustedxGoalsAgainst: 0.99, scoreVenueAdjustedxGoalsAgainst: 0.98, flurryScoreVenueAdjustedxGoalsAgainst: 0.96, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 20.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 16.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 5.0, faceOffsWonAgainst: 13.0, hitsAgainst: 8.0, takeawaysAgainst: 2.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.51, mediumDangerxGoalsAgainst: 0.5, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 19.9, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 18.85, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.18, reboundxGoalsAgainst: 0.18, totalShotCreditAgainst: 1.02, scoreAdjustedTotalShotCreditAgainst: 1.01, scoreFlurryAdjustedTotalShotCreditAgainst: 0.99

lineId: 84706138479983, season: 2021, name: Ferraro-Burns, team: SJS, position: pairing, situation: 5on5, games_played: 63, icetime: 56173.0, iceTimeRank: 140.0, xGoalsPercentage: 0.48, corsiPercentage: 0.45, fenwickPercentage: 0.47, xOnGoalFor: 413.41, xGoalsFor: 36.61, xReboundsFor: 27.85, xFreezeFor: 98.99, xPlayStoppedFor: 13.6, xPlayContinuedInZoneFor: 234.3, xPlayContinuedOutsideZoneFor: 170.64, flurryAdjustedxGoalsFor: 35.59, scoreVenueAdjustedxGoalsFor: 36.71, flurryScoreVenueAdjustedxGoalsFor: 35.69, shotsOnGoalFor: 395.0, missedShotsFor: 187.0, blockedShotAttemptsFor: 183.0, shotAttemptsFor: 765.0, goalsFor: 38.0, reboundsFor: 28.0, reboundGoalsFor: 7.0, freezeFor: 96.0, playStoppedFor: 17.0, playContinuedInZoneFor: 185.0, playContinuedOutsideZoneFor: 218.0, savedShotsOnGoalFor: 357.0, savedUnblockedShotAttemptsFor: 544.0, penaltiesFor: 43.0, penalityMinutesFor: 103.0, faceOffsWonFor: 455.0, hitsFor: 394.0, takeawaysFor: 146.0, giveawaysFor: 145.0, lowDangerShotsFor: 432.0, mediumDangerShotsFor: 120.0, highDangerShotsFor: 30.0, lowDangerxGoalsFor: 13.32, mediumDangerxGoalsFor: 14.88, highDangerxGoalsFor: 8.41, lowDangerGoalsFor: 13.0, mediumDangerGoalsFor: 16.0, highDangerGoalsFor: 9.0, scoreAdjustedShotsAttemptsFor: 767.24, unblockedShotAttemptsFor: 582.0, scoreAdjustedUnblockedShotAttemptsFor: 583.77, dZoneGiveawaysFor: 91.0, xGoalsFromxReboundsOfShotsFor: 5.75, xGoalsFromActualReboundsOfShotsFor: 6.66, reboundxGoalsFor: 6.43, totalShotCreditFor: 35.93, scoreAdjustedTotalShotCreditFor: 35.98, scoreFlurryAdjustedTotalShotCreditFor: 35.47, xOnGoalAgainst: 468.33, xGoalsAgainst: 39.32, xReboundsAgainst: 31.88, xFreezeAgainst: 109.11, xPlayStoppedAgainst: 15.12, xPlayContinuedInZoneAgainst: 268.28, xPlayContinuedOutsideZoneAgainst: 196.29, flurryAdjustedxGoalsAgainst: 38.06, scoreVenueAdjustedxGoalsAgainst: 39.89, flurryScoreVenueAdjustedxGoalsAgainst: 38.58, shotsOnGoalAgainst: 485.0, missedShotsAgainst: 175.0, blockedShotAttemptsAgainst: 264.0, shotAttemptsAgainst: 924.0, goalsAgainst: 38.0, reboundsAgainst: 35.0, reboundGoalsAgainst: 5.0, freezeAgainst: 132.0, playStoppedAgainst: 12.0, playContinuedInZoneAgainst: 197.0, playContinuedOutsideZoneAgainst: 246.0, savedShotsOnGoalAgainst: 447.0, savedUnblockedShotAttemptsAgainst: 622.0, penaltiesAgainst: 42.0, penalityMinutesAgainst: 101.0, faceOffsWonAgainst: 442.0, hitsAgainst: 352.0, takeawaysAgainst: 139.0, giveawaysAgainst: 129.0, lowDangerShotsAgainst: 500.0, mediumDangerShotsAgainst: 126.0, highDangerShotsAgainst: 34.0, lowDangerxGoalsAgainst: 14.74, mediumDangerxGoalsAgainst: 15.02, highDangerxGoalsAgainst: 9.57, lowDangerGoalsAgainst: 18.0, mediumDangerGoalsAgainst: 13.0, highDangerGoalsAgainst: 7.0, scoreAdjustedShotsAttemptsAgainst: 933.27, unblockedShotAttemptsAgainst: 660.0, scoreAdjustedUnblockedShotAttemptsAgainst: 667.33, dZoneGiveawaysAgainst: 59.0, xGoalsFromxReboundsOfShotsAgainst: 6.59, xGoalsFromActualReboundsOfShotsAgainst: 7.63, reboundxGoalsAgainst: 7.63, totalShotCreditAgainst: 38.28, scoreAdjustedTotalShotCreditAgainst: 38.75, scoreFlurryAdjustedTotalShotCreditAgainst: 38.12

lineId: 847060484757228477953, season: 2021, name: Zucker-Carter-Kapanen, team: PIT, position: line, situation: 5on5, games_played: 20, icetime: 8092.0, iceTimeRank: 127.0, xGoalsPercentage: 0.44, corsiPercentage: 0.46, fenwickPercentage: 0.49, xOnGoalFor: 62.35, xGoalsFor: 4.06, xReboundsFor: 4.02, xFreezeFor: 14.68, xPlayStoppedFor: 1.98, xPlayContinuedInZoneFor: 35.62, xPlayContinuedOutsideZoneFor: 26.64, flurryAdjustedxGoalsFor: 3.99, scoreVenueAdjustedxGoalsFor: 4.11, flurryScoreVenueAdjustedxGoalsFor: 4.03, shotsOnGoalFor: 69.0, missedShotsFor: 18.0, blockedShotAttemptsFor: 24.0, shotAttemptsFor: 111.0, goalsFor: 1.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 21.0, playStoppedFor: 1.0, playContinuedInZoneFor: 28.0, playContinuedOutsideZoneFor: 32.0, savedShotsOnGoalFor: 68.0, savedUnblockedShotAttemptsFor: 86.0, penaltiesFor: 7.0, penalityMinutesFor: 14.0, faceOffsWonFor: 72.0, hitsFor: 61.0, takeawaysFor: 21.0, giveawaysFor: 26.0, lowDangerShotsFor: 75.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 2.31, mediumDangerxGoalsFor: 1.19, highDangerxGoalsFor: 0.56, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 111.27, unblockedShotAttemptsFor: 87.0, scoreAdjustedUnblockedShotAttemptsFor: 87.35, dZoneGiveawaysFor: 14.0, xGoalsFromxReboundsOfShotsFor: 0.82, xGoalsFromActualReboundsOfShotsFor: 0.45, reboundxGoalsFor: 0.45, totalShotCreditFor: 4.44, scoreAdjustedTotalShotCreditFor: 4.47, scoreFlurryAdjustedTotalShotCreditFor: 4.39, xOnGoalAgainst: 63.96, xGoalsAgainst: 5.09, xReboundsAgainst: 4.15, xFreezeAgainst: 15.68, xPlayStoppedAgainst: 2.16, xPlayContinuedInZoneAgainst: 35.39, xPlayContinuedOutsideZoneAgainst: 26.53, flurryAdjustedxGoalsAgainst: 4.98, scoreVenueAdjustedxGoalsAgainst: 5.02, flurryScoreVenueAdjustedxGoalsAgainst: 4.92, shotsOnGoalAgainst: 71.0, missedShotsAgainst: 18.0, blockedShotAttemptsAgainst: 43.0, shotAttemptsAgainst: 132.0, goalsAgainst: 5.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 21.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 27.0, playContinuedOutsideZoneAgainst: 32.0, savedShotsOnGoalAgainst: 66.0, savedUnblockedShotAttemptsAgainst: 84.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 14.0, faceOffsWonAgainst: 36.0, hitsAgainst: 68.0, takeawaysAgainst: 25.0, giveawaysAgainst: 21.0, lowDangerShotsAgainst: 67.0, mediumDangerShotsAgainst: 18.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.84, mediumDangerxGoalsAgainst: 2.21, highDangerxGoalsAgainst: 1.04, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 130.49, unblockedShotAttemptsAgainst: 89.0, scoreAdjustedUnblockedShotAttemptsAgainst: 88.47, dZoneGiveawaysAgainst: 10.0, xGoalsFromxReboundsOfShotsAgainst: 0.85, xGoalsFromActualReboundsOfShotsAgainst: 0.74, reboundxGoalsAgainst: 0.74, totalShotCreditAgainst: 5.2, scoreAdjustedTotalShotCreditAgainst: 5.21, scoreFlurryAdjustedTotalShotCreditAgainst: 5.14

lineId: 84769238477435, season: 2021, name: Graves-Severson, team: NJD, position: pairing, situation: 5on5, games_played: 65, icetime: 23220.0, iceTimeRank: 337.0, xGoalsPercentage: 0.5, corsiPercentage: 0.51, fenwickPercentage: 0.49, xOnGoalFor: 186.58, xGoalsFor: 16.3, xReboundsFor: 11.66, xFreezeFor: 42.84, xPlayStoppedFor: 5.95, xPlayContinuedInZoneFor: 100.53, xPlayContinuedOutsideZoneFor: 77.72, flurryAdjustedxGoalsFor: 15.69, scoreVenueAdjustedxGoalsFor: 16.31, flurryScoreVenueAdjustedxGoalsFor: 15.71, shotsOnGoalFor: 184.0, missedShotsFor: 71.0, blockedShotAttemptsFor: 93.0, shotAttemptsFor: 348.0, goalsFor: 19.0, reboundsFor: 15.0, reboundGoalsFor: 6.0, freezeFor: 48.0, playStoppedFor: 7.0, playContinuedInZoneFor: 65.0, playContinuedOutsideZoneFor: 101.0, savedShotsOnGoalFor: 165.0, savedUnblockedShotAttemptsFor: 236.0, penaltiesFor: 24.0, penalityMinutesFor: 57.0, faceOffsWonFor: 207.0, hitsFor: 129.0, takeawaysFor: 38.0, giveawaysFor: 58.0, lowDangerShotsFor: 183.0, mediumDangerShotsFor: 56.0, highDangerShotsFor: 16.0, lowDangerxGoalsFor: 5.34, mediumDangerxGoalsFor: 6.78, highDangerxGoalsFor: 4.19, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 8.0, highDangerGoalsFor: 6.0, scoreAdjustedShotsAttemptsFor: 348.07, unblockedShotAttemptsFor: 255.0, scoreAdjustedUnblockedShotAttemptsFor: 254.41, dZoneGiveawaysFor: 42.0, xGoalsFromxReboundsOfShotsFor: 2.41, xGoalsFromActualReboundsOfShotsFor: 3.45, reboundxGoalsFor: 3.45, totalShotCreditFor: 15.27, scoreAdjustedTotalShotCreditFor: 15.3, scoreFlurryAdjustedTotalShotCreditFor: 14.94, xOnGoalAgainst: 189.94, xGoalsAgainst: 16.32, xReboundsAgainst: 12.04, xFreezeAgainst: 45.11, xPlayStoppedAgainst: 6.24, xPlayContinuedInZoneAgainst: 104.39, xPlayContinuedOutsideZoneAgainst: 79.89, flurryAdjustedxGoalsAgainst: 15.89, scoreVenueAdjustedxGoalsAgainst: 16.42, flurryScoreVenueAdjustedxGoalsAgainst: 15.97, shotsOnGoalAgainst: 185.0, missedShotsAgainst: 79.0, blockedShotAttemptsAgainst: 71.0, shotAttemptsAgainst: 335.0, goalsAgainst: 12.0, reboundsAgainst: 8.0, reboundGoalsAgainst: 2.0, freezeAgainst: 49.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 72.0, playContinuedOutsideZoneAgainst: 119.0, savedShotsOnGoalAgainst: 173.0, savedUnblockedShotAttemptsAgainst: 252.0, penaltiesAgainst: 23.0, penalityMinutesAgainst: 55.0, faceOffsWonAgainst: 191.0, hitsAgainst: 164.0, takeawaysAgainst: 62.0, giveawaysAgainst: 60.0, lowDangerShotsAgainst: 196.0, mediumDangerShotsAgainst: 56.0, highDangerShotsAgainst: 12.0, lowDangerxGoalsAgainst: 6.1, mediumDangerxGoalsAgainst: 6.97, highDangerxGoalsAgainst: 3.25, lowDangerGoalsAgainst: 6.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 337.75, unblockedShotAttemptsAgainst: 264.0, scoreAdjustedUnblockedShotAttemptsAgainst: 266.83, dZoneGiveawaysAgainst: 27.0, xGoalsFromxReboundsOfShotsAgainst: 2.48, xGoalsFromActualReboundsOfShotsAgainst: 1.76, reboundxGoalsAgainst: 1.79, totalShotCreditAgainst: 17.02, scoreAdjustedTotalShotCreditAgainst: 17.07, scoreFlurryAdjustedTotalShotCreditAgainst: 16.85

lineId: 84773848482245, season: 2021, name: Zub-Brown, team: OTT, position: pairing, situation: 5on5, games_played: 29, icetime: 1633.0, iceTimeRank: 223.0, xGoalsPercentage: 0.38, corsiPercentage: 0.26, fenwickPercentage: 0.28, xOnGoalFor: 7.24, xGoalsFor: 0.7, xReboundsFor: 0.46, xFreezeFor: 1.38, xPlayStoppedFor: 0.23, xPlayContinuedInZoneFor: 3.53, xPlayContinuedOutsideZoneFor: 3.71, flurryAdjustedxGoalsFor: 0.7, scoreVenueAdjustedxGoalsFor: 0.69, flurryScoreVenueAdjustedxGoalsFor: 0.69, shotsOnGoalFor: 7.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 11.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 1.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 1.0, hitsFor: 14.0, takeawaysFor: 3.0, giveawaysFor: 3.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.15, mediumDangerxGoalsFor: 0.34, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 11.28, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 10.19, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.18, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.79, scoreAdjustedTotalShotCreditFor: 0.78, scoreFlurryAdjustedTotalShotCreditFor: 0.78, xOnGoalAgainst: 19.01, xGoalsAgainst: 1.14, xReboundsAgainst: 1.24, xFreezeAgainst: 4.36, xPlayStoppedAgainst: 0.56, xPlayContinuedInZoneAgainst: 10.4, xPlayContinuedOutsideZoneAgainst: 8.31, flurryAdjustedxGoalsAgainst: 1.11, scoreVenueAdjustedxGoalsAgainst: 1.2, flurryScoreVenueAdjustedxGoalsAgainst: 1.16, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 32.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 26.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 3.0, hitsAgainst: 7.0, takeawaysAgainst: 3.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 22.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.6, mediumDangerxGoalsAgainst: 0.33, highDangerxGoalsAgainst: 0.21, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 32.88, unblockedShotAttemptsAgainst: 26.0, scoreAdjustedUnblockedShotAttemptsAgainst: 27.02, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.25, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.39, scoreAdjustedTotalShotCreditAgainst: 1.45, scoreFlurryAdjustedTotalShotCreditAgainst: 1.42
