lineId: 84779388480246, season: 2022, name: Fleury-Perbix, team: TBL, position: pairing, situation: 5on5, games_played: 16, icetime: 1539.0, iceTimeRank: 130.0, xGoalsPercentage: 0.3, corsiPercentage: 0.47, fenwickPercentage: 0.44, xOnGoalFor: 9.63, xGoalsFor: 0.58, xReboundsFor: 0.62, xFreezeFor: 2.42, xPlayStoppedFor: 0.36, xPlayContinuedInZoneFor: 5.79, xPlayContinuedOutsideZoneFor: 4.24, flurryAdjustedxGoalsFor: 0.57, scoreVenueAdjustedxGoalsFor: 0.59, flurryScoreVenueAdjustedxGoalsFor: 0.58, shotsOnGoalFor: 7.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 17.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 1.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 4.0, penalityMinutesFor: 14.0, faceOffsWonFor: 5.0, hitsFor: 4.0, takeawaysFor: 5.0, giveawaysFor: 4.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.33, mediumDangerxGoalsFor: 0.25, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 17.58, unblockedShotAttemptsFor: 14.0, scoreAdjustedUnblockedShotAttemptsFor: 14.45, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.71, scoreAdjustedTotalShotCreditFor: 0.72, scoreFlurryAdjustedTotalShotCreditFor: 0.71, xOnGoalAgainst: 12.68, xGoalsAgainst: 1.36, xReboundsAgainst: 0.93, xFreezeAgainst: 3.28, xPlayStoppedAgainst: 0.43, xPlayContinuedInZoneAgainst: 6.86, xPlayContinuedOutsideZoneAgainst: 5.15, flurryAdjustedxGoalsAgainst: 1.34, scoreVenueAdjustedxGoalsAgainst: 1.39, flurryScoreVenueAdjustedxGoalsAgainst: 1.37, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 19.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 12.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 16.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 10.0, hitsAgainst: 15.0, takeawaysAgainst: 6.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.46, mediumDangerxGoalsAgainst: 0.34, highDangerxGoalsAgainst: 0.57, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 19.76, unblockedShotAttemptsAgainst: 18.0, scoreAdjustedUnblockedShotAttemptsAgainst: 18.44, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.22, reboundxGoalsAgainst: 0.22, totalShotCreditAgainst: 1.33, scoreAdjustedTotalShotCreditAgainst: 1.36, scoreFlurryAdjustedTotalShotCreditAgainst: 1.34

lineId: 847061084735048476419, season: 2022, name: Parise-Pageau-Clutterbuck, team: NYI, position: line, situation: 5on5, games_played: 20, icetime: 837.0, iceTimeRank: 298.0, xGoalsPercentage: 0.38, corsiPercentage: 0.33, fenwickPercentage: 0.4, xOnGoalFor: 4.09, xGoalsFor: 0.25, xReboundsFor: 0.26, xFreezeFor: 1.49, xPlayStoppedFor: 0.21, xPlayContinuedInZoneFor: 2.26, xPlayContinuedOutsideZoneFor: 1.52, flurryAdjustedxGoalsFor: 0.24, scoreVenueAdjustedxGoalsFor: 0.24, flurryScoreVenueAdjustedxGoalsFor: 0.24, shotsOnGoalFor: 6.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 10.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 10.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.14, mediumDangerxGoalsFor: 0.11, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 9.71, unblockedShotAttemptsFor: 6.0, scoreAdjustedUnblockedShotAttemptsFor: 5.92, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.06, reboundxGoalsFor: 0.06, totalShotCreditFor: 0.25, scoreAdjustedTotalShotCreditFor: 0.24, scoreFlurryAdjustedTotalShotCreditFor: 0.24, xOnGoalAgainst: 6.32, xGoalsAgainst: 0.4, xReboundsAgainst: 0.49, xFreezeAgainst: 1.8, xPlayStoppedAgainst: 0.22, xPlayContinuedInZoneAgainst: 3.58, xPlayContinuedOutsideZoneAgainst: 2.5, flurryAdjustedxGoalsAgainst: 0.39, scoreVenueAdjustedxGoalsAgainst: 0.44, flurryScoreVenueAdjustedxGoalsAgainst: 0.43, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 20.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 6.0, takeawaysAgainst: 3.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.18, mediumDangerxGoalsAgainst: 0.23, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.7, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.59, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.11, reboundxGoalsAgainst: 0.11, totalShotCreditAgainst: 0.39, scoreAdjustedTotalShotCreditAgainst: 0.43, scoreFlurryAdjustedTotalShotCreditAgainst: 0.42

lineId: 84801608481812, season: 2022, name: Knyzhov-Simek, team: SJS, position: pairing, situation: 5on5, games_played: 3, icetime: 1943.0, iceTimeRank: 9.0, xGoalsPercentage: 0.44, corsiPercentage: 0.4, fenwickPercentage: 0.44, xOnGoalFor: 11.85, xGoalsFor: 1.08, xReboundsFor: 0.77, xFreezeFor: 2.67, xPlayStoppedFor: 0.43, xPlayContinuedInZoneFor: 5.72, xPlayContinuedOutsideZoneFor: 5.33, flurryAdjustedxGoalsFor: 1.06, scoreVenueAdjustedxGoalsFor: 1.11, flurryScoreVenueAdjustedxGoalsFor: 1.08, shotsOnGoalFor: 11.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 22.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 14.0, hitsFor: 12.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 13.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.55, mediumDangerxGoalsFor: 0.24, highDangerxGoalsFor: 0.28, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 21.7, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 15.84, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.29, reboundxGoalsFor: 0.29, totalShotCreditFor: 0.94, scoreAdjustedTotalShotCreditFor: 0.95, scoreFlurryAdjustedTotalShotCreditFor: 0.95, xOnGoalAgainst: 14.98, xGoalsAgainst: 1.39, xReboundsAgainst: 1.06, xFreezeAgainst: 3.75, xPlayStoppedAgainst: 0.51, xPlayContinuedInZoneAgainst: 7.88, xPlayContinuedOutsideZoneAgainst: 5.42, flurryAdjustedxGoalsAgainst: 1.32, scoreVenueAdjustedxGoalsAgainst: 1.37, flurryScoreVenueAdjustedxGoalsAgainst: 1.3, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 13.0, shotAttemptsAgainst: 33.0, goalsAgainst: 1.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 19.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 18.0, hitsAgainst: 13.0, takeawaysAgainst: 4.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.24, mediumDangerxGoalsAgainst: 1.14, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 32.82, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.99, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.28, reboundxGoalsAgainst: 0.28, totalShotCreditAgainst: 1.32, scoreAdjustedTotalShotCreditAgainst: 1.3, scoreFlurryAdjustedTotalShotCreditAgainst: 1.28

lineId: 84769318477495, season: 2022, name: Mccabe-Jones, team: CHI, position: pairing, situation: 5on5, games_played: 38, icetime: 28001.0, iceTimeRank: 88.0, xGoalsPercentage: 0.48, corsiPercentage: 0.49, fenwickPercentage: 0.49, xOnGoalFor: 233.7, xGoalsFor: 20.5, xReboundsFor: 15.18, xFreezeFor: 56.07, xPlayStoppedFor: 7.49, xPlayContinuedInZoneFor: 124.38, xPlayContinuedOutsideZoneFor: 93.39, flurryAdjustedxGoalsFor: 19.72, scoreVenueAdjustedxGoalsFor: 20.31, flurryScoreVenueAdjustedxGoalsFor: 19.52, shotsOnGoalFor: 230.0, missedShotsFor: 87.0, blockedShotAttemptsFor: 100.0, shotAttemptsFor: 417.0, goalsFor: 22.0, reboundsFor: 20.0, reboundGoalsFor: 3.0, freezeFor: 48.0, playStoppedFor: 7.0, playContinuedInZoneFor: 104.0, playContinuedOutsideZoneFor: 116.0, savedShotsOnGoalFor: 208.0, savedUnblockedShotAttemptsFor: 295.0, penaltiesFor: 28.0, penalityMinutesFor: 63.0, faceOffsWonFor: 261.0, hitsFor: 195.0, takeawaysFor: 80.0, giveawaysFor: 70.0, lowDangerShotsFor: 231.0, mediumDangerShotsFor: 62.0, highDangerShotsFor: 24.0, lowDangerxGoalsFor: 6.51, mediumDangerxGoalsFor: 7.37, highDangerxGoalsFor: 6.62, lowDangerGoalsFor: 11.0, mediumDangerGoalsFor: 8.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 408.59, unblockedShotAttemptsFor: 317.0, scoreAdjustedUnblockedShotAttemptsFor: 313.31, dZoneGiveawaysFor: 41.0, xGoalsFromxReboundsOfShotsFor: 3.15, xGoalsFromActualReboundsOfShotsFor: 4.34, reboundxGoalsFor: 4.34, totalShotCreditFor: 19.31, scoreAdjustedTotalShotCreditFor: 19.11, scoreFlurryAdjustedTotalShotCreditFor: 18.78, xOnGoalAgainst: 242.36, xGoalsAgainst: 22.6, xReboundsAgainst: 16.78, xFreezeAgainst: 58.84, xPlayStoppedAgainst: 8.04, xPlayContinuedInZoneAgainst: 131.64, xPlayContinuedOutsideZoneAgainst: 96.11, flurryAdjustedxGoalsAgainst: 21.82, scoreVenueAdjustedxGoalsAgainst: 22.9, flurryScoreVenueAdjustedxGoalsAgainst: 22.13, shotsOnGoalAgainst: 247.0, missedShotsAgainst: 87.0, blockedShotAttemptsAgainst: 108.0, shotAttemptsAgainst: 442.0, goalsAgainst: 23.0, reboundsAgainst: 25.0, reboundGoalsAgainst: 5.0, freezeAgainst: 41.0, playStoppedAgainst: 8.0, playContinuedInZoneAgainst: 114.0, playContinuedOutsideZoneAgainst: 123.0, savedShotsOnGoalAgainst: 224.0, savedUnblockedShotAttemptsAgainst: 311.0, penaltiesAgainst: 24.0, penalityMinutesAgainst: 51.0, faceOffsWonAgainst: 254.0, hitsAgainst: 147.0, takeawaysAgainst: 67.0, giveawaysAgainst: 59.0, lowDangerShotsAgainst: 240.0, mediumDangerShotsAgainst: 72.0, highDangerShotsAgainst: 22.0, lowDangerxGoalsAgainst: 6.94, mediumDangerxGoalsAgainst: 9.41, highDangerxGoalsAgainst: 6.25, lowDangerGoalsAgainst: 9.0, mediumDangerGoalsAgainst: 9.0, highDangerGoalsAgainst: 5.0, scoreAdjustedShotsAttemptsAgainst: 449.0, unblockedShotAttemptsAgainst: 334.0, scoreAdjustedUnblockedShotAttemptsAgainst: 338.47, dZoneGiveawaysAgainst: 34.0, xGoalsFromxReboundsOfShotsAgainst: 3.5, xGoalsFromActualReboundsOfShotsAgainst: 5.53, reboundxGoalsAgainst: 5.54, totalShotCreditAgainst: 20.55, scoreAdjustedTotalShotCreditAgainst: 20.93, scoreFlurryAdjustedTotalShotCreditAgainst: 20.58

lineId: 847793484784028479344, season: 2022, name: Draisaitl-Mcdavid-Puljujarvi, team: EDM, position: line, situation: 5on5, games_played: 13, icetime: 2207.0, iceTimeRank: 155.0, xGoalsPercentage: 0.38, corsiPercentage: 0.47, fenwickPercentage: 0.44, xOnGoalFor: 16.99, xGoalsFor: 1.2, xReboundsFor: 1.23, xFreezeFor: 3.59, xPlayStoppedFor: 0.48, xPlayContinuedInZoneFor: 10.24, xPlayContinuedOutsideZoneFor: 7.25, flurryAdjustedxGoalsFor: 1.19, scoreVenueAdjustedxGoalsFor: 1.2, flurryScoreVenueAdjustedxGoalsFor: 1.19, shotsOnGoalFor: 17.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 36.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 2.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 16.0, savedUnblockedShotAttemptsFor: 23.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 18.0, hitsFor: 8.0, takeawaysFor: 1.0, giveawaysFor: 11.0, lowDangerShotsFor: 20.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.67, mediumDangerxGoalsFor: 0.28, highDangerxGoalsFor: 0.24, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 35.15, unblockedShotAttemptsFor: 24.0, scoreAdjustedUnblockedShotAttemptsFor: 23.65, dZoneGiveawaysFor: 9.0, xGoalsFromxReboundsOfShotsFor: 0.25, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.45, scoreAdjustedTotalShotCreditFor: 1.45, scoreFlurryAdjustedTotalShotCreditFor: 1.44, xOnGoalAgainst: 21.89, xGoalsAgainst: 1.95, xReboundsAgainst: 1.44, xFreezeAgainst: 5.32, xPlayStoppedAgainst: 0.74, xPlayContinuedInZoneAgainst: 12.08, xPlayContinuedOutsideZoneAgainst: 9.48, flurryAdjustedxGoalsAgainst: 1.87, scoreVenueAdjustedxGoalsAgainst: 1.99, flurryScoreVenueAdjustedxGoalsAgainst: 1.91, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 41.0, goalsAgainst: 4.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 2.0, freezeAgainst: 5.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 27.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 17.0, hitsAgainst: 14.0, takeawaysAgainst: 6.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 24.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.65, mediumDangerxGoalsAgainst: 0.73, highDangerxGoalsAgainst: 0.57, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 42.49, unblockedShotAttemptsAgainst: 31.0, scoreAdjustedUnblockedShotAttemptsAgainst: 31.74, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.3, xGoalsFromActualReboundsOfShotsAgainst: 0.46, reboundxGoalsAgainst: 0.46, totalShotCreditAgainst: 1.79, scoreAdjustedTotalShotCreditAgainst: 1.83, scoreFlurryAdjustedTotalShotCreditAgainst: 1.8

lineId: 847849584789758482740, season: 2022, name: Marchment-Johnston-Gurianov, team: DAL, position: line, situation: 5on5, games_played: 16, icetime: 624.0, iceTimeRank: 185.0, xGoalsPercentage: 0.25, corsiPercentage: 0.48, fenwickPercentage: 0.5, xOnGoalFor: 5.25, xGoalsFor: 0.17, xReboundsFor: 0.22, xFreezeFor: 1.22, xPlayStoppedFor: 0.14, xPlayContinuedInZoneFor: 2.55, xPlayContinuedOutsideZoneFor: 2.7, flurryAdjustedxGoalsFor: 0.17, scoreVenueAdjustedxGoalsFor: 0.18, flurryScoreVenueAdjustedxGoalsFor: 0.18, shotsOnGoalFor: 6.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 13.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 1.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 7.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 7.0, takeawaysFor: 4.0, giveawaysFor: 1.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.17, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.21, unblockedShotAttemptsFor: 7.0, scoreAdjustedUnblockedShotAttemptsFor: 7.23, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.22, scoreAdjustedTotalShotCreditFor: 0.23, scoreFlurryAdjustedTotalShotCreditFor: 0.23, xOnGoalAgainst: 4.89, xGoalsAgainst: 0.52, xReboundsAgainst: 0.33, xFreezeAgainst: 1.17, xPlayStoppedAgainst: 0.15, xPlayContinuedInZoneAgainst: 2.9, xPlayContinuedOutsideZoneAgainst: 1.93, flurryAdjustedxGoalsAgainst: 0.51, scoreVenueAdjustedxGoalsAgainst: 0.48, flurryScoreVenueAdjustedxGoalsAgainst: 0.47, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 14.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 2.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 5.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.13, mediumDangerxGoalsAgainst: 0.08, highDangerxGoalsAgainst: 0.3, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 13.42, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.77, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.3, reboundxGoalsAgainst: 0.3, totalShotCreditAgainst: 0.28, scoreAdjustedTotalShotCreditAgainst: 0.26, scoreFlurryAdjustedTotalShotCreditAgainst: 0.26
