lineId: 847795684799878483505, season: 2024, name: Poitras-Geekie-Pastrnak, team: BOS, position: line, situation: 5on5, games_played: 18, icetime: 1422.0, iceTimeRank: 154.0, xGoalsPercentage: 0.61, corsiPercentage: 0.68, fenwickPercentage: 0.67, xOnGoalFor: 23.13, xGoalsFor: 1.48, xReboundsFor: 1.39, xFreezeFor: 5.2, xPlayStoppedFor: 0.71, xPlayContinuedInZoneFor: 12.66, xPlayContinuedOutsideZoneFor: 9.56, flurryAdjustedxGoalsFor: 1.46, scoreVenueAdjustedxGoalsFor: 1.45, flurryScoreVenueAdjustedxGoalsFor: 1.44, shotsOnGoalFor: 18.0, missedShotsFor: 13.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 39.0, goalsFor: 5.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 4.0, hitsFor: 4.0, takeawaysFor: 3.0, giveawaysFor: 8.0, lowDangerShotsFor: 25.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.71, mediumDangerxGoalsFor: 0.77, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 38.64, unblockedShotAttemptsFor: 31.0, scoreAdjustedUnblockedShotAttemptsFor: 30.83, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.28, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.77, scoreAdjustedTotalShotCreditFor: 1.73, scoreFlurryAdjustedTotalShotCreditFor: 1.71, xOnGoalAgainst: 10.44, xGoalsAgainst: 0.94, xReboundsAgainst: 0.75, xFreezeAgainst: 2.26, xPlayStoppedAgainst: 0.35, xPlayContinuedInZoneAgainst: 6.17, xPlayContinuedOutsideZoneAgainst: 4.52, flurryAdjustedxGoalsAgainst: 0.94, scoreVenueAdjustedxGoalsAgainst: 0.95, flurryScoreVenueAdjustedxGoalsAgainst: 0.94, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 18.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 7.0, hitsAgainst: 16.0, takeawaysAgainst: 3.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.29, mediumDangerxGoalsAgainst: 0.23, highDangerxGoalsAgainst: 0.42, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 17.39, unblockedShotAttemptsAgainst: 15.0, scoreAdjustedUnblockedShotAttemptsAgainst: 14.53, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.1, scoreAdjustedTotalShotCreditAgainst: 1.1, scoreFlurryAdjustedTotalShotCreditAgainst: 1.1

lineId: 847798984824768482775, season: 2024, name: Heineman-Kapanen-Dvorak, team: MTL, position: line, situation: 5on5, games_played: 7, icetime: 2260.0, iceTimeRank: 35.0, xGoalsPercentage: 0.47, corsiPercentage: 0.59, fenwickPercentage: 0.55, xOnGoalFor: 14.96, xGoalsFor: 0.95, xReboundsFor: 0.94, xFreezeFor: 3.57, xPlayStoppedFor: 0.51, xPlayContinuedInZoneFor: 8.4, xPlayContinuedOutsideZoneFor: 6.62, flurryAdjustedxGoalsFor: 0.94, scoreVenueAdjustedxGoalsFor: 0.92, flurryScoreVenueAdjustedxGoalsFor: 0.92, shotsOnGoalFor: 15.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 16.0, shotAttemptsFor: 37.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 20.0, penaltiesFor: 7.0, penalityMinutesFor: 17.0, faceOffsWonFor: 14.0, hitsFor: 22.0, takeawaysFor: 2.0, giveawaysFor: 11.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.54, mediumDangerxGoalsFor: 0.41, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 36.41, unblockedShotAttemptsFor: 21.0, scoreAdjustedUnblockedShotAttemptsFor: 20.46, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.19, xGoalsFromActualReboundsOfShotsFor: 0.01, reboundxGoalsFor: 0.01, totalShotCreditFor: 1.14, scoreAdjustedTotalShotCreditFor: 1.1, scoreFlurryAdjustedTotalShotCreditFor: 1.09, xOnGoalAgainst: 12.69, xGoalsAgainst: 1.08, xReboundsAgainst: 0.75, xFreezeAgainst: 3.04, xPlayStoppedAgainst: 0.42, xPlayContinuedInZoneAgainst: 6.67, xPlayContinuedOutsideZoneAgainst: 5.04, flurryAdjustedxGoalsAgainst: 1.08, scoreVenueAdjustedxGoalsAgainst: 1.15, flurryScoreVenueAdjustedxGoalsAgainst: 1.15, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 26.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 16.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 15.0, faceOffsWonAgainst: 19.0, hitsAgainst: 18.0, takeawaysAgainst: 5.0, giveawaysAgainst: 15.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.22, mediumDangerxGoalsAgainst: 0.35, highDangerxGoalsAgainst: 0.51, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 27.91, unblockedShotAttemptsAgainst: 17.0, scoreAdjustedUnblockedShotAttemptsAgainst: 17.94, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.24, scoreAdjustedTotalShotCreditAgainst: 1.31, scoreFlurryAdjustedTotalShotCreditAgainst: 1.31

lineId: 84754558477488, season: 2024, name: Dillon-Pesce, team: NJD, position: pairing, situation: 5on5, games_played: 58, icetime: 9137.0, iceTimeRank: 348.0, xGoalsPercentage: 0.49, corsiPercentage: 0.52, fenwickPercentage: 0.49, xOnGoalFor: 67.71, xGoalsFor: 4.68, xReboundsFor: 4.13, xFreezeFor: 17.18, xPlayStoppedFor: 2.21, xPlayContinuedInZoneFor: 38.62, xPlayContinuedOutsideZoneFor: 28.17, flurryAdjustedxGoalsFor: 4.58, scoreVenueAdjustedxGoalsFor: 4.64, flurryScoreVenueAdjustedxGoalsFor: 4.54, shotsOnGoalFor: 51.0, missedShotsFor: 44.0, blockedShotAttemptsFor: 46.0, shotAttemptsFor: 141.0, goalsFor: 5.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 16.0, playStoppedFor: 0.0, playContinuedInZoneFor: 32.0, playContinuedOutsideZoneFor: 40.0, savedShotsOnGoalFor: 46.0, savedUnblockedShotAttemptsFor: 90.0, penaltiesFor: 8.0, penalityMinutesFor: 19.0, faceOffsWonFor: 58.0, hitsFor: 84.0, takeawaysFor: 9.0, giveawaysFor: 31.0, lowDangerShotsFor: 77.0, mediumDangerShotsFor: 15.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 1.93, mediumDangerxGoalsFor: 2.05, highDangerxGoalsFor: 0.7, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 141.7, unblockedShotAttemptsFor: 95.0, scoreAdjustedUnblockedShotAttemptsFor: 94.92, dZoneGiveawaysFor: 16.0, xGoalsFromxReboundsOfShotsFor: 0.85, xGoalsFromActualReboundsOfShotsFor: 0.42, reboundxGoalsFor: 0.42, totalShotCreditFor: 5.11, scoreAdjustedTotalShotCreditFor: 5.07, scoreFlurryAdjustedTotalShotCreditFor: 4.99, xOnGoalAgainst: 71.98, xGoalsAgainst: 4.91, xReboundsAgainst: 4.33, xFreezeAgainst: 18.66, xPlayStoppedAgainst: 2.51, xPlayContinuedInZoneAgainst: 38.6, xPlayContinuedOutsideZoneAgainst: 29.99, flurryAdjustedxGoalsAgainst: 4.7, scoreVenueAdjustedxGoalsAgainst: 4.92, flurryScoreVenueAdjustedxGoalsAgainst: 4.71, shotsOnGoalAgainst: 61.0, missedShotsAgainst: 38.0, blockedShotAttemptsAgainst: 32.0, shotAttemptsAgainst: 131.0, goalsAgainst: 5.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 21.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 21.0, playContinuedOutsideZoneAgainst: 49.0, savedShotsOnGoalAgainst: 56.0, savedUnblockedShotAttemptsAgainst: 94.0, penaltiesAgainst: 10.0, penalityMinutesAgainst: 23.0, faceOffsWonAgainst: 72.0, hitsAgainst: 43.0, takeawaysAgainst: 10.0, giveawaysAgainst: 44.0, lowDangerShotsAgainst: 81.0, mediumDangerShotsAgainst: 15.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.94, mediumDangerxGoalsAgainst: 2.1, highDangerxGoalsAgainst: 0.86, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 131.17, unblockedShotAttemptsAgainst: 99.0, scoreAdjustedUnblockedShotAttemptsAgainst: 98.33, dZoneGiveawaysAgainst: 28.0, xGoalsFromxReboundsOfShotsAgainst: 0.9, xGoalsFromActualReboundsOfShotsAgainst: 0.86, reboundxGoalsAgainst: 1.05, totalShotCreditAgainst: 4.76, scoreAdjustedTotalShotCreditAgainst: 4.73, scoreFlurryAdjustedTotalShotCreditAgainst: 4.66

lineId: 847794984821758483468, season: 2024, name: Peterka-Kulich-Tuch, team: BUF, position: line, situation: 5on5, games_played: 13, icetime: 630.0, iceTimeRank: 213.0, xGoalsPercentage: 0.31, corsiPercentage: 0.4, fenwickPercentage: 0.42, xOnGoalFor: 7.36, xGoalsFor: 0.3, xReboundsFor: 0.39, xFreezeFor: 1.75, xPlayStoppedFor: 0.23, xPlayContinuedInZoneFor: 4.12, xPlayContinuedOutsideZoneFor: 3.2, flurryAdjustedxGoalsFor: 0.3, scoreVenueAdjustedxGoalsFor: 0.3, flurryScoreVenueAdjustedxGoalsFor: 0.3, shotsOnGoalFor: 4.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 12.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 3.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 6.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.3, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 11.54, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 9.71, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.38, scoreAdjustedTotalShotCreditFor: 0.38, scoreFlurryAdjustedTotalShotCreditFor: 0.37, xOnGoalAgainst: 9.69, xGoalsAgainst: 0.65, xReboundsAgainst: 0.59, xFreezeAgainst: 2.67, xPlayStoppedAgainst: 0.37, xPlayContinuedInZoneAgainst: 5.54, xPlayContinuedOutsideZoneAgainst: 4.18, flurryAdjustedxGoalsAgainst: 0.63, scoreVenueAdjustedxGoalsAgainst: 0.66, flurryScoreVenueAdjustedxGoalsAgainst: 0.64, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 18.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 2.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.35, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.3, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 18.7, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 14.47, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.3, reboundxGoalsAgainst: 0.3, totalShotCreditAgainst: 0.47, scoreAdjustedTotalShotCreditAgainst: 0.47, scoreFlurryAdjustedTotalShotCreditAgainst: 0.47

lineId: 847653984768878476925, season: 2024, name: Forsberg-Sissons-Marchessault, team: NSH, position: line, situation: 5on5, games_played: 14, icetime: 2131.0, iceTimeRank: 161.0, xGoalsPercentage: 0.4, corsiPercentage: 0.38, fenwickPercentage: 0.39, xOnGoalFor: 11.71, xGoalsFor: 1.0, xReboundsFor: 0.79, xFreezeFor: 2.67, xPlayStoppedFor: 0.42, xPlayContinuedInZoneFor: 6.81, xPlayContinuedOutsideZoneFor: 5.31, flurryAdjustedxGoalsFor: 1.0, scoreVenueAdjustedxGoalsFor: 0.98, flurryScoreVenueAdjustedxGoalsFor: 0.98, shotsOnGoalFor: 14.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 22.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 28.0, hitsFor: 14.0, takeawaysFor: 1.0, giveawaysFor: 8.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.36, mediumDangerxGoalsFor: 0.36, highDangerxGoalsFor: 0.28, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 21.52, unblockedShotAttemptsFor: 17.0, scoreAdjustedUnblockedShotAttemptsFor: 16.68, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.17, scoreAdjustedTotalShotCreditFor: 1.13, scoreFlurryAdjustedTotalShotCreditFor: 1.13, xOnGoalAgainst: 18.61, xGoalsAgainst: 1.53, xReboundsAgainst: 1.53, xFreezeAgainst: 4.88, xPlayStoppedAgainst: 0.72, xPlayContinuedInZoneAgainst: 10.61, xPlayContinuedOutsideZoneAgainst: 7.72, flurryAdjustedxGoalsAgainst: 1.47, scoreVenueAdjustedxGoalsAgainst: 1.51, flurryScoreVenueAdjustedxGoalsAgainst: 1.46, shotsOnGoalAgainst: 21.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 36.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 21.0, savedUnblockedShotAttemptsAgainst: 27.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 14.0, hitsAgainst: 15.0, takeawaysAgainst: 1.0, giveawaysAgainst: 11.0, lowDangerShotsAgainst: 20.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.66, mediumDangerxGoalsAgainst: 0.63, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 35.3, unblockedShotAttemptsAgainst: 27.0, scoreAdjustedUnblockedShotAttemptsAgainst: 26.6, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.32, xGoalsFromActualReboundsOfShotsAgainst: 0.15, reboundxGoalsAgainst: 0.15, totalShotCreditAgainst: 1.7, scoreAdjustedTotalShotCreditAgainst: 1.67, scoreFlurryAdjustedTotalShotCreditAgainst: 1.61

lineId: 847591384764388478403, season: 2024, name: Saad-Eichel-Stone, team: VGK, position: line, situation: 5on5, games_played: 13, icetime: 1045.0, iceTimeRank: 176.0, xGoalsPercentage: 0.39, corsiPercentage: 0.52, fenwickPercentage: 0.45, xOnGoalFor: 6.92, xGoalsFor: 0.5, xReboundsFor: 0.47, xFreezeFor: 1.53, xPlayStoppedFor: 0.21, xPlayContinuedInZoneFor: 3.59, xPlayContinuedOutsideZoneFor: 2.7, flurryAdjustedxGoalsFor: 0.49, scoreVenueAdjustedxGoalsFor: 0.5, flurryScoreVenueAdjustedxGoalsFor: 0.49, shotsOnGoalFor: 7.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 15.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 11.0, hitsFor: 2.0, takeawaysFor: 0.0, giveawaysFor: 11.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.24, mediumDangerxGoalsFor: 0.26, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 15.46, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 9.24, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.17, reboundxGoalsFor: 0.17, totalShotCreditFor: 0.43, scoreAdjustedTotalShotCreditFor: 0.43, scoreFlurryAdjustedTotalShotCreditFor: 0.43, xOnGoalAgainst: 8.23, xGoalsAgainst: 0.78, xReboundsAgainst: 0.58, xFreezeAgainst: 1.81, xPlayStoppedAgainst: 0.32, xPlayContinuedInZoneAgainst: 4.18, xPlayContinuedOutsideZoneAgainst: 3.34, flurryAdjustedxGoalsAgainst: 0.74, scoreVenueAdjustedxGoalsAgainst: 0.75, flurryScoreVenueAdjustedxGoalsAgainst: 0.72, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 14.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 9.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 8.0, hitsAgainst: 3.0, takeawaysAgainst: 0.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.13, mediumDangerxGoalsAgainst: 0.43, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 13.24, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.77, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.23, reboundxGoalsAgainst: 0.23, totalShotCreditAgainst: 0.68, scoreAdjustedTotalShotCreditAgainst: 0.66, scoreFlurryAdjustedTotalShotCreditAgainst: 0.65
