lineId: 847645984766248478550, season: 2022, name: Panarin-Goodrow-Zibanejad, team: NYR, position: line, situation: 5on5, games_played: 13, icetime: 3556.0, iceTimeRank: 109.0, xGoalsPercentage: 0.39, corsiPercentage: 0.44, fenwickPercentage: 0.44, xOnGoalFor: 19.5, xGoalsFor: 1.35, xReboundsFor: 1.34, xFreezeFor: 4.9, xPlayStoppedFor: 0.69, xPlayContinuedInZoneFor: 11.2, xPlayContinuedOutsideZoneFor: 8.52, flurryAdjustedxGoalsFor: 1.33, scoreVenueAdjustedxGoalsFor: 1.42, flurryScoreVenueAdjustedxGoalsFor: 1.4, shotsOnGoalFor: 19.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 40.0, goalsFor: 3.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 16.0, savedUnblockedShotAttemptsFor: 25.0, penaltiesFor: 4.0, penalityMinutesFor: 9.0, faceOffsWonFor: 38.0, hitsFor: 16.0, takeawaysFor: 6.0, giveawaysFor: 10.0, lowDangerShotsFor: 23.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.6, mediumDangerxGoalsFor: 0.49, highDangerxGoalsFor: 0.26, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 41.42, unblockedShotAttemptsFor: 28.0, scoreAdjustedUnblockedShotAttemptsFor: 29.04, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.27, xGoalsFromActualReboundsOfShotsFor: 0.26, reboundxGoalsFor: 0.26, totalShotCreditFor: 1.36, scoreAdjustedTotalShotCreditFor: 1.42, scoreFlurryAdjustedTotalShotCreditFor: 1.4, xOnGoalAgainst: 27.07, xGoalsAgainst: 2.11, xReboundsAgainst: 1.82, xFreezeAgainst: 6.47, xPlayStoppedAgainst: 0.84, xPlayContinuedInZoneAgainst: 14.22, xPlayContinuedOutsideZoneAgainst: 10.54, flurryAdjustedxGoalsAgainst: 2.06, scoreVenueAdjustedxGoalsAgainst: 2.06, flurryScoreVenueAdjustedxGoalsAgainst: 2.01, shotsOnGoalAgainst: 22.0, missedShotsAgainst: 14.0, blockedShotAttemptsAgainst: 15.0, shotAttemptsAgainst: 51.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 13.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 21.0, savedUnblockedShotAttemptsAgainst: 35.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 11.0, faceOffsWonAgainst: 29.0, hitsAgainst: 25.0, takeawaysAgainst: 8.0, giveawaysAgainst: 15.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.65, mediumDangerxGoalsAgainst: 0.93, highDangerxGoalsAgainst: 0.52, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 49.34, unblockedShotAttemptsAgainst: 36.0, scoreAdjustedUnblockedShotAttemptsAgainst: 34.79, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 0.38, xGoalsFromActualReboundsOfShotsAgainst: 0.29, reboundxGoalsAgainst: 0.29, totalShotCreditAgainst: 2.2, scoreAdjustedTotalShotCreditAgainst: 2.15, scoreFlurryAdjustedTotalShotCreditAgainst: 2.13

lineId: 84808238482861, season: 2022, name: Alexeyev-Iorio, team: WSH, position: pairing, situation: 5on5, games_played: 3, icetime: 1876.0, iceTimeRank: 7.0, xGoalsPercentage: 0.22, corsiPercentage: 0.37, fenwickPercentage: 0.35, xOnGoalFor: 12.79, xGoalsFor: 0.8, xReboundsFor: 0.78, xFreezeFor: 3.22, xPlayStoppedFor: 0.39, xPlayContinuedInZoneFor: 7.4, xPlayContinuedOutsideZoneFor: 5.42, flurryAdjustedxGoalsFor: 0.78, scoreVenueAdjustedxGoalsFor: 0.83, flurryScoreVenueAdjustedxGoalsFor: 0.82, shotsOnGoalFor: 12.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 25.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 14.0, hitsFor: 9.0, takeawaysFor: 7.0, giveawaysFor: 7.0, lowDangerShotsFor: 15.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.43, mediumDangerxGoalsFor: 0.37, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 25.36, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 18.34, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.96, scoreAdjustedTotalShotCreditFor: 1.01, scoreFlurryAdjustedTotalShotCreditFor: 0.98, xOnGoalAgainst: 24.2, xGoalsAgainst: 2.86, xReboundsAgainst: 1.74, xFreezeAgainst: 5.01, xPlayStoppedAgainst: 0.77, xPlayContinuedInZoneAgainst: 13.12, xPlayContinuedOutsideZoneAgainst: 9.5, flurryAdjustedxGoalsAgainst: 2.66, scoreVenueAdjustedxGoalsAgainst: 2.82, flurryScoreVenueAdjustedxGoalsAgainst: 2.63, shotsOnGoalAgainst: 27.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 43.0, goalsAgainst: 3.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 1.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 12.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 24.0, savedUnblockedShotAttemptsAgainst: 30.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 13.0, hitsAgainst: 9.0, takeawaysAgainst: 4.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 21.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.68, mediumDangerxGoalsAgainst: 1.22, highDangerxGoalsAgainst: 0.96, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 42.4, unblockedShotAttemptsAgainst: 33.0, scoreAdjustedUnblockedShotAttemptsAgainst: 32.9, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.37, xGoalsFromActualReboundsOfShotsAgainst: 0.96, reboundxGoalsAgainst: 0.96, totalShotCreditAgainst: 2.26, scoreAdjustedTotalShotCreditAgainst: 2.24, scoreFlurryAdjustedTotalShotCreditAgainst: 2.18

lineId: 847515884751708477402, season: 2022, name: Buchnevich-O'Reilly-Schenn, team: STL, position: line, situation: 5on5, games_played: 4, icetime: 1607.0, iceTimeRank: 24.0, xGoalsPercentage: 0.48, corsiPercentage: 0.57, fenwickPercentage: 0.5, xOnGoalFor: 13.19, xGoalsFor: 1.3, xReboundsFor: 0.99, xFreezeFor: 3.16, xPlayStoppedFor: 0.46, xPlayContinuedInZoneFor: 7.66, xPlayContinuedOutsideZoneFor: 5.43, flurryAdjustedxGoalsFor: 1.26, scoreVenueAdjustedxGoalsFor: 1.27, flurryScoreVenueAdjustedxGoalsFor: 1.24, shotsOnGoalFor: 15.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 26.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 1.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 18.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 17.0, hitsFor: 12.0, takeawaysFor: 4.0, giveawaysFor: 4.0, lowDangerShotsFor: 13.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.38, mediumDangerxGoalsFor: 0.65, highDangerxGoalsFor: 0.27, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 25.63, unblockedShotAttemptsFor: 19.0, scoreAdjustedUnblockedShotAttemptsFor: 18.79, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.21, xGoalsFromActualReboundsOfShotsFor: 0.27, reboundxGoalsFor: 0.27, totalShotCreditFor: 1.24, scoreAdjustedTotalShotCreditFor: 1.21, scoreFlurryAdjustedTotalShotCreditFor: 1.2, xOnGoalAgainst: 13.93, xGoalsAgainst: 1.42, xReboundsAgainst: 0.95, xFreezeAgainst: 3.22, xPlayStoppedAgainst: 0.48, xPlayContinuedInZoneAgainst: 7.52, xPlayContinuedOutsideZoneAgainst: 5.42, flurryAdjustedxGoalsAgainst: 1.36, scoreVenueAdjustedxGoalsAgainst: 1.51, flurryScoreVenueAdjustedxGoalsAgainst: 1.44, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 20.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 17.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 14.0, hitsAgainst: 8.0, takeawaysAgainst: 6.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.42, mediumDangerxGoalsAgainst: 0.79, highDangerxGoalsAgainst: 0.2, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 20.94, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.86, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.2, xGoalsFromActualReboundsOfShotsAgainst: 0.27, reboundxGoalsAgainst: 0.27, totalShotCreditAgainst: 1.35, scoreAdjustedTotalShotCreditAgainst: 1.43, scoreFlurryAdjustedTotalShotCreditAgainst: 1.39

lineId: 84746188475753, season: 2022, name: Scandella-Faulk, team: STL, position: pairing, situation: 5on5, games_played: 20, icetime: 11436.0, iceTimeRank: 53.0, xGoalsPercentage: 0.37, corsiPercentage: 0.39, fenwickPercentage: 0.38, xOnGoalFor: 82.11, xGoalsFor: 6.62, xReboundsFor: 5.09, xFreezeFor: 19.36, xPlayStoppedFor: 2.5, xPlayContinuedInZoneFor: 42.82, xPlayContinuedOutsideZoneFor: 33.61, flurryAdjustedxGoalsFor: 6.57, scoreVenueAdjustedxGoalsFor: 6.83, flurryScoreVenueAdjustedxGoalsFor: 6.77, shotsOnGoalFor: 91.0, missedShotsFor: 19.0, blockedShotAttemptsFor: 39.0, shotAttemptsFor: 149.0, goalsFor: 13.0, reboundsFor: 4.0, reboundGoalsFor: 2.0, freezeFor: 17.0, playStoppedFor: 1.0, playContinuedInZoneFor: 39.0, playContinuedOutsideZoneFor: 36.0, savedShotsOnGoalFor: 78.0, savedUnblockedShotAttemptsFor: 97.0, penaltiesFor: 13.0, penalityMinutesFor: 26.0, faceOffsWonFor: 76.0, hitsFor: 84.0, takeawaysFor: 31.0, giveawaysFor: 27.0, lowDangerShotsFor: 84.0, mediumDangerShotsFor: 19.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 2.32, mediumDangerxGoalsFor: 2.46, highDangerxGoalsFor: 1.84, lowDangerGoalsFor: 6.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 4.0, scoreAdjustedShotsAttemptsFor: 151.63, unblockedShotAttemptsFor: 110.0, scoreAdjustedUnblockedShotAttemptsFor: 111.66, dZoneGiveawaysFor: 16.0, xGoalsFromxReboundsOfShotsFor: 1.05, xGoalsFromActualReboundsOfShotsFor: 0.93, reboundxGoalsFor: 0.93, totalShotCreditFor: 6.74, scoreAdjustedTotalShotCreditFor: 6.97, scoreFlurryAdjustedTotalShotCreditFor: 6.95, xOnGoalAgainst: 131.38, xGoalsAgainst: 11.09, xReboundsAgainst: 9.02, xFreezeAgainst: 32.44, xPlayStoppedAgainst: 4.33, xPlayContinuedInZoneAgainst: 73.01, xPlayContinuedOutsideZoneAgainst: 52.13, flurryAdjustedxGoalsAgainst: 10.55, scoreVenueAdjustedxGoalsAgainst: 10.93, flurryScoreVenueAdjustedxGoalsAgainst: 10.42, shotsOnGoalAgainst: 117.0, missedShotsAgainst: 65.0, blockedShotAttemptsAgainst: 50.0, shotAttemptsAgainst: 232.0, goalsAgainst: 10.0, reboundsAgainst: 16.0, reboundGoalsAgainst: 2.0, freezeAgainst: 26.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 68.0, playContinuedOutsideZoneAgainst: 60.0, savedShotsOnGoalAgainst: 107.0, savedUnblockedShotAttemptsAgainst: 172.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 111.0, hitsAgainst: 55.0, takeawaysAgainst: 32.0, giveawaysAgainst: 18.0, lowDangerShotsAgainst: 134.0, mediumDangerShotsAgainst: 40.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 3.95, mediumDangerxGoalsAgainst: 4.94, highDangerxGoalsAgainst: 2.2, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 229.83, unblockedShotAttemptsAgainst: 182.0, scoreAdjustedUnblockedShotAttemptsAgainst: 180.79, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 1.87, xGoalsFromActualReboundsOfShotsAgainst: 2.28, reboundxGoalsAgainst: 2.28, totalShotCreditAgainst: 10.68, scoreAdjustedTotalShotCreditAgainst: 10.59, scoreFlurryAdjustedTotalShotCreditAgainst: 10.33

lineId: 847531484757548481601, season: 2022, name: Lee-Nelson-Holmstrom, team: NYI, position: line, situation: 5on5, games_played: 12, icetime: 2056.0, iceTimeRank: 140.0, xGoalsPercentage: 0.27, corsiPercentage: 0.33, fenwickPercentage: 0.36, xOnGoalFor: 11.55, xGoalsFor: 0.67, xReboundsFor: 0.75, xFreezeFor: 2.96, xPlayStoppedFor: 0.37, xPlayContinuedInZoneFor: 6.49, xPlayContinuedOutsideZoneFor: 4.75, flurryAdjustedxGoalsFor: 0.65, scoreVenueAdjustedxGoalsFor: 0.67, flurryScoreVenueAdjustedxGoalsFor: 0.65, shotsOnGoalFor: 12.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 24.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 8.0, hitsFor: 12.0, takeawaysFor: 7.0, giveawaysFor: 6.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.36, mediumDangerxGoalsFor: 0.31, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 24.68, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 16.45, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.82, scoreAdjustedTotalShotCreditFor: 0.82, scoreFlurryAdjustedTotalShotCreditFor: 0.79, xOnGoalAgainst: 22.71, xGoalsAgainst: 1.83, xReboundsAgainst: 1.54, xFreezeAgainst: 4.83, xPlayStoppedAgainst: 0.65, xPlayContinuedInZoneAgainst: 10.88, xPlayContinuedOutsideZoneAgainst: 9.26, flurryAdjustedxGoalsAgainst: 1.79, scoreVenueAdjustedxGoalsAgainst: 1.87, flurryScoreVenueAdjustedxGoalsAgainst: 1.83, shotsOnGoalAgainst: 23.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 20.0, shotAttemptsAgainst: 49.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 21.0, savedUnblockedShotAttemptsAgainst: 27.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 16.0, hitsAgainst: 15.0, takeawaysAgainst: 2.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 23.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.75, mediumDangerxGoalsAgainst: 0.61, highDangerxGoalsAgainst: 0.47, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 49.38, unblockedShotAttemptsAgainst: 29.0, scoreAdjustedUnblockedShotAttemptsAgainst: 28.7, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.32, xGoalsFromActualReboundsOfShotsAgainst: 0.2, reboundxGoalsAgainst: 0.2, totalShotCreditAgainst: 1.94, scoreAdjustedTotalShotCreditAgainst: 1.99, scoreFlurryAdjustedTotalShotCreditAgainst: 1.98

lineId: 847742584794078481559, season: 2022, name: Wood-Hughes-Bratt, team: NJD, position: line, situation: 5on5, games_played: 21, icetime: 874.0, iceTimeRank: 275.0, xGoalsPercentage: 0.66, corsiPercentage: 0.64, fenwickPercentage: 0.61, xOnGoalFor: 11.11, xGoalsFor: 1.1, xReboundsFor: 0.63, xFreezeFor: 2.81, xPlayStoppedFor: 0.35, xPlayContinuedInZoneFor: 4.95, xPlayContinuedOutsideZoneFor: 4.15, flurryAdjustedxGoalsFor: 1.1, scoreVenueAdjustedxGoalsFor: 1.13, flurryScoreVenueAdjustedxGoalsFor: 1.13, shotsOnGoalFor: 8.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 21.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 3.0, hitsFor: 8.0, takeawaysFor: 3.0, giveawaysFor: 3.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.21, mediumDangerxGoalsFor: 0.29, highDangerxGoalsFor: 0.6, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 22.45, unblockedShotAttemptsFor: 14.0, scoreAdjustedUnblockedShotAttemptsFor: 14.76, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.02, reboundxGoalsFor: 0.02, totalShotCreditFor: 1.22, scoreAdjustedTotalShotCreditFor: 1.25, scoreFlurryAdjustedTotalShotCreditFor: 1.24, xOnGoalAgainst: 6.71, xGoalsAgainst: 0.56, xReboundsAgainst: 0.49, xFreezeAgainst: 1.43, xPlayStoppedAgainst: 0.2, xPlayContinuedInZoneAgainst: 3.68, xPlayContinuedOutsideZoneAgainst: 2.65, flurryAdjustedxGoalsAgainst: 0.55, scoreVenueAdjustedxGoalsAgainst: 0.53, flurryScoreVenueAdjustedxGoalsAgainst: 0.53, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 12.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 9.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 3.0, hitsAgainst: 11.0, takeawaysAgainst: 6.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 5.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.16, mediumDangerxGoalsAgainst: 0.4, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 11.62, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.67, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.66, scoreAdjustedTotalShotCreditAgainst: 0.63, scoreFlurryAdjustedTotalShotCreditAgainst: 0.62
