lineId: 847470984747278478373, season: 2016, name: Martin-Smith-Soshnikov, team: TOR, position: line, situation: 5on5, games_played: 23, icetime: 8520.0, iceTimeRank: 89.0, xGoalsPercentage: 0.5, corsiPercentage: 0.43, fenwickPercentage: 0.45, xOnGoalFor: 57.6, xGoalsFor: 5.32, xReboundsFor: 3.73, xFreezeFor: 13.85, xPlayStoppedFor: 1.86, xPlayContinuedInZoneFor: 30.78, xPlayContinuedOutsideZoneFor: 23.46, flurryAdjustedxGoalsFor: 5.17, scoreVenueAdjustedxGoalsFor: 5.3, flurryScoreVenueAdjustedxGoalsFor: 5.14, shotsOnGoalFor: 57.0, missedShotsFor: 22.0, blockedShotAttemptsFor: 28.0, shotAttemptsFor: 107.0, goalsFor: 4.0, reboundsFor: 3.0, reboundGoalsFor: 1.0, freezeFor: 15.0, playStoppedFor: 4.0, playContinuedInZoneFor: 30.0, playContinuedOutsideZoneFor: 23.0, savedShotsOnGoalFor: 53.0, savedUnblockedShotAttemptsFor: 75.0, penaltiesFor: 19.0, penalityMinutesFor: 44.0, faceOffsWonFor: 69.0, hitsFor: 142.0, takeawaysFor: 14.0, giveawaysFor: 22.0, lowDangerShotsFor: 57.0, mediumDangerShotsFor: 16.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 1.82, mediumDangerxGoalsFor: 1.93, highDangerxGoalsFor: 1.57, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 107.82, unblockedShotAttemptsFor: 79.0, scoreAdjustedUnblockedShotAttemptsFor: 79.91, dZoneGiveawaysFor: 13.0, xGoalsFromxReboundsOfShotsFor: 0.77, xGoalsFromActualReboundsOfShotsFor: 0.74, reboundxGoalsFor: 0.74, totalShotCreditFor: 5.36, scoreAdjustedTotalShotCreditFor: 5.33, scoreFlurryAdjustedTotalShotCreditFor: 5.22, xOnGoalAgainst: 71.13, xGoalsAgainst: 5.41, xReboundsAgainst: 4.62, xFreezeAgainst: 17.89, xPlayStoppedAgainst: 2.25, xPlayContinuedInZoneAgainst: 39.25, xPlayContinuedOutsideZoneAgainst: 28.58, flurryAdjustedxGoalsAgainst: 5.14, scoreVenueAdjustedxGoalsAgainst: 5.28, flurryScoreVenueAdjustedxGoalsAgainst: 5.03, shotsOnGoalAgainst: 66.0, missedShotsAgainst: 32.0, blockedShotAttemptsAgainst: 41.0, shotAttemptsAgainst: 139.0, goalsAgainst: 3.0, reboundsAgainst: 6.0, reboundGoalsAgainst: 0.0, freezeAgainst: 15.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 43.0, playContinuedOutsideZoneAgainst: 28.0, savedShotsOnGoalAgainst: 63.0, savedUnblockedShotAttemptsAgainst: 95.0, penaltiesAgainst: 13.0, penalityMinutesAgainst: 32.0, faceOffsWonAgainst: 78.0, hitsAgainst: 103.0, takeawaysAgainst: 19.0, giveawaysAgainst: 28.0, lowDangerShotsAgainst: 78.0, mediumDangerShotsAgainst: 15.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 2.42, mediumDangerxGoalsAgainst: 1.76, highDangerxGoalsAgainst: 1.23, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 136.94, unblockedShotAttemptsAgainst: 98.0, scoreAdjustedUnblockedShotAttemptsAgainst: 96.97, dZoneGiveawaysAgainst: 13.0, xGoalsFromxReboundsOfShotsAgainst: 0.95, xGoalsFromActualReboundsOfShotsAgainst: 1.0, reboundxGoalsAgainst: 1.0, totalShotCreditAgainst: 5.36, scoreAdjustedTotalShotCreditAgainst: 5.26, scoreFlurryAdjustedTotalShotCreditAgainst: 5.18

lineId: 84683098475462, season: 2016, name: Streit-Gudas, team: PHI, position: pairing, situation: 5on5, games_played: 29, icetime: 9982.0, iceTimeRank: 155.0, xGoalsPercentage: 0.57, corsiPercentage: 0.55, fenwickPercentage: 0.59, xOnGoalFor: 100.86, xGoalsFor: 8.8, xReboundsFor: 6.48, xFreezeFor: 24.92, xPlayStoppedFor: 3.5, xPlayContinuedInZoneFor: 57.78, xPlayContinuedOutsideZoneFor: 43.52, flurryAdjustedxGoalsFor: 8.3, scoreVenueAdjustedxGoalsFor: 8.68, flurryScoreVenueAdjustedxGoalsFor: 8.19, shotsOnGoalFor: 103.0, missedShotsFor: 42.0, blockedShotAttemptsFor: 46.0, shotAttemptsFor: 191.0, goalsFor: 7.0, reboundsFor: 11.0, reboundGoalsFor: 3.0, freezeFor: 26.0, playStoppedFor: 1.0, playContinuedInZoneFor: 45.0, playContinuedOutsideZoneFor: 55.0, savedShotsOnGoalFor: 96.0, savedUnblockedShotAttemptsFor: 138.0, penaltiesFor: 15.0, penalityMinutesFor: 33.0, faceOffsWonFor: 75.0, hitsFor: 83.0, takeawaysFor: 16.0, giveawaysFor: 16.0, lowDangerShotsFor: 112.0, mediumDangerShotsFor: 24.0, highDangerShotsFor: 9.0, lowDangerxGoalsFor: 3.55, mediumDangerxGoalsFor: 2.98, highDangerxGoalsFor: 2.27, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 185.46, unblockedShotAttemptsFor: 145.0, scoreAdjustedUnblockedShotAttemptsFor: 142.09, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 1.34, xGoalsFromActualReboundsOfShotsFor: 2.37, reboundxGoalsFor: 2.37, totalShotCreditFor: 7.77, scoreAdjustedTotalShotCreditFor: 7.69, scoreFlurryAdjustedTotalShotCreditFor: 7.44, xOnGoalAgainst: 72.66, xGoalsAgainst: 6.55, xReboundsAgainst: 4.8, xFreezeAgainst: 16.73, xPlayStoppedAgainst: 2.42, xPlayContinuedInZoneAgainst: 39.36, xPlayContinuedOutsideZoneAgainst: 32.14, flurryAdjustedxGoalsAgainst: 6.37, scoreVenueAdjustedxGoalsAgainst: 6.66, flurryScoreVenueAdjustedxGoalsAgainst: 6.46, shotsOnGoalAgainst: 70.0, missedShotsAgainst: 32.0, blockedShotAttemptsAgainst: 55.0, shotAttemptsAgainst: 157.0, goalsAgainst: 7.0, reboundsAgainst: 6.0, reboundGoalsAgainst: 2.0, freezeAgainst: 18.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 34.0, playContinuedOutsideZoneAgainst: 33.0, savedShotsOnGoalAgainst: 63.0, savedUnblockedShotAttemptsAgainst: 95.0, penaltiesAgainst: 17.0, penalityMinutesAgainst: 39.0, faceOffsWonAgainst: 85.0, hitsAgainst: 70.0, takeawaysAgainst: 22.0, giveawaysAgainst: 49.0, lowDangerShotsAgainst: 77.0, mediumDangerShotsAgainst: 18.0, highDangerShotsAgainst: 7.0, lowDangerxGoalsAgainst: 2.52, mediumDangerxGoalsAgainst: 2.1, highDangerxGoalsAgainst: 1.94, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 161.63, unblockedShotAttemptsAgainst: 102.0, scoreAdjustedUnblockedShotAttemptsAgainst: 104.39, dZoneGiveawaysAgainst: 31.0, xGoalsFromxReboundsOfShotsAgainst: 1.0, xGoalsFromActualReboundsOfShotsAgainst: 1.47, reboundxGoalsAgainst: 1.52, totalShotCreditAgainst: 6.03, scoreAdjustedTotalShotCreditAgainst: 6.12, scoreFlurryAdjustedTotalShotCreditAgainst: 6.01

lineId: 847517584758448477964, season: 2016, name: Paajarvi-Barbashev-Agostino, team: STL, position: line, situation: 5on5, games_played: 4, icetime: 1499.0, iceTimeRank: 19.0, xGoalsPercentage: 0.58, corsiPercentage: 0.51, fenwickPercentage: 0.56, xOnGoalFor: 15.72, xGoalsFor: 1.4, xReboundsFor: 1.15, xFreezeFor: 3.63, xPlayStoppedFor: 0.58, xPlayContinuedInZoneFor: 8.57, xPlayContinuedOutsideZoneFor: 6.68, flurryAdjustedxGoalsFor: 1.38, scoreVenueAdjustedxGoalsFor: 1.46, flurryScoreVenueAdjustedxGoalsFor: 1.44, shotsOnGoalFor: 16.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 23.0, goalsFor: 2.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 20.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 12.0, hitsFor: 5.0, takeawaysFor: 2.0, giveawaysFor: 1.0, lowDangerShotsFor: 15.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.26, mediumDangerxGoalsFor: 0.74, highDangerxGoalsFor: 0.41, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 23.8, unblockedShotAttemptsFor: 22.0, scoreAdjustedUnblockedShotAttemptsFor: 22.93, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.42, reboundxGoalsFor: 0.42, totalShotCreditFor: 1.23, scoreAdjustedTotalShotCreditFor: 1.3, scoreFlurryAdjustedTotalShotCreditFor: 1.28, xOnGoalAgainst: 12.54, xGoalsAgainst: 1.03, xReboundsAgainst: 0.71, xFreezeAgainst: 2.81, xPlayStoppedAgainst: 0.38, xPlayContinuedInZoneAgainst: 6.49, xPlayContinuedOutsideZoneAgainst: 5.58, flurryAdjustedxGoalsAgainst: 1.0, scoreVenueAdjustedxGoalsAgainst: 0.98, flurryScoreVenueAdjustedxGoalsAgainst: 0.94, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 22.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 16.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 12.0, hitsAgainst: 7.0, takeawaysAgainst: 3.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.32, highDangerxGoalsAgainst: 0.47, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.6, unblockedShotAttemptsAgainst: 17.0, scoreAdjustedUnblockedShotAttemptsAgainst: 16.56, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.22, reboundxGoalsAgainst: 0.47, totalShotCreditAgainst: 0.7, scoreAdjustedTotalShotCreditAgainst: 0.68, scoreFlurryAdjustedTotalShotCreditAgainst: 0.67

lineId: 846952184774138477455, season: 2016, name: De La Rose-Plekanec-Andrighetto, team: MTL, position: line, situation: 5on5, games_played: 1, icetime: 24.0, iceTimeRank: 13.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 846857584734198474625, season: 2016, name: Marchand-Moore-Hayes, team: BOS, position: line, situation: 5on5, games_played: 7, icetime: 139.0, iceTimeRank: 91.0, xGoalsPercentage: 0.45, corsiPercentage: 0.43, fenwickPercentage: 0.5, xOnGoalFor: 2.0, xGoalsFor: 0.08, xReboundsFor: 0.13, xFreezeFor: 0.57, xPlayStoppedFor: 0.07, xPlayContinuedInZoneFor: 1.22, xPlayContinuedOutsideZoneFor: 0.93, flurryAdjustedxGoalsFor: 0.08, scoreVenueAdjustedxGoalsFor: 0.08, flurryScoreVenueAdjustedxGoalsFor: 0.08, shotsOnGoalFor: 3.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 3.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.08, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 2.98, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 2.98, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.11, scoreAdjustedTotalShotCreditFor: 0.11, scoreFlurryAdjustedTotalShotCreditFor: 0.11, xOnGoalAgainst: 2.41, xGoalsAgainst: 0.1, xReboundsAgainst: 0.09, xFreezeAgainst: 0.49, xPlayStoppedAgainst: 0.06, xPlayContinuedInZoneAgainst: 0.96, xPlayContinuedOutsideZoneAgainst: 1.3, flurryAdjustedxGoalsAgainst: 0.1, scoreVenueAdjustedxGoalsAgainst: 0.1, flurryScoreVenueAdjustedxGoalsAgainst: 0.1, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 4.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 3.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 3.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.1, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 3.96, unblockedShotAttemptsAgainst: 3.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.04, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.02, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.12, scoreAdjustedTotalShotCreditAgainst: 0.12, scoreFlurryAdjustedTotalShotCreditAgainst: 0.12

lineId: 846625184712178476458, season: 2016, name: Chimera-Strome-Ladd, team: NYI, position: line, situation: 5on5, games_played: 12, icetime: 2133.0, iceTimeRank: 140.0, xGoalsPercentage: 0.26, corsiPercentage: 0.43, fenwickPercentage: 0.39, xOnGoalFor: 13.48, xGoalsFor: 0.62, xReboundsFor: 0.79, xFreezeFor: 3.23, xPlayStoppedFor: 0.41, xPlayContinuedInZoneFor: 7.87, xPlayContinuedOutsideZoneFor: 6.09, flurryAdjustedxGoalsFor: 0.62, scoreVenueAdjustedxGoalsFor: 0.63, flurryScoreVenueAdjustedxGoalsFor: 0.63, shotsOnGoalFor: 13.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 26.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 1.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 18.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 11.0, hitsFor: 32.0, takeawaysFor: 5.0, giveawaysFor: 5.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.44, mediumDangerxGoalsFor: 0.18, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 26.35, unblockedShotAttemptsFor: 19.0, scoreAdjustedUnblockedShotAttemptsFor: 19.21, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.78, scoreAdjustedTotalShotCreditFor: 0.79, scoreFlurryAdjustedTotalShotCreditFor: 0.79, xOnGoalAgainst: 21.18, xGoalsAgainst: 1.76, xReboundsAgainst: 1.45, xFreezeAgainst: 5.07, xPlayStoppedAgainst: 0.7, xPlayContinuedInZoneAgainst: 12.42, xPlayContinuedOutsideZoneAgainst: 8.61, flurryAdjustedxGoalsAgainst: 1.75, scoreVenueAdjustedxGoalsAgainst: 1.74, flurryScoreVenueAdjustedxGoalsAgainst: 1.72, shotsOnGoalAgainst: 23.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 34.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 13.0, playContinuedOutsideZoneAgainst: 12.0, savedShotsOnGoalAgainst: 22.0, savedUnblockedShotAttemptsAgainst: 29.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 16.0, hitsAgainst: 18.0, takeawaysAgainst: 3.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 24.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.83, mediumDangerxGoalsAgainst: 0.7, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 34.23, unblockedShotAttemptsAgainst: 30.0, scoreAdjustedUnblockedShotAttemptsAgainst: 30.03, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.3, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 2.06, scoreAdjustedTotalShotCreditAgainst: 2.03, scoreFlurryAdjustedTotalShotCreditAgainst: 2.02
