lineId: 84757628480336, season: 2019, name: Forbort-Walker, team: L.A, position: pairing, situation: 5on5, games_played: 12, icetime: 3403.0, iceTimeRank: 67.0, xGoalsPercentage: 0.53, corsiPercentage: 0.59, fenwickPercentage: 0.57, xOnGoalFor: 40.49, xGoalsFor: 3.31, xReboundsFor: 2.57, xFreezeFor: 10.84, xPlayStoppedFor: 1.36, xPlayContinuedInZoneFor: 21.75, xPlayContinuedOutsideZoneFor: 16.16, flurryAdjustedxGoalsFor: 3.16, scoreVenueAdjustedxGoalsFor: 3.45, flurryScoreVenueAdjustedxGoalsFor: 3.29, shotsOnGoalFor: 42.0, missedShotsFor: 14.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 75.0, goalsFor: 1.0, reboundsFor: 6.0, reboundGoalsFor: 0.0, freezeFor: 10.0, playStoppedFor: 2.0, playContinuedInZoneFor: 22.0, playContinuedOutsideZoneFor: 15.0, savedShotsOnGoalFor: 41.0, savedUnblockedShotAttemptsFor: 55.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 23.0, hitsFor: 29.0, takeawaysFor: 4.0, giveawaysFor: 5.0, lowDangerShotsFor: 41.0, mediumDangerShotsFor: 11.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.96, mediumDangerxGoalsFor: 1.34, highDangerxGoalsFor: 1.01, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 74.93, unblockedShotAttemptsFor: 56.0, scoreAdjustedUnblockedShotAttemptsFor: 56.01, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.53, xGoalsFromActualReboundsOfShotsFor: 0.79, reboundxGoalsFor: 0.79, totalShotCreditFor: 3.05, scoreAdjustedTotalShotCreditFor: 3.18, scoreFlurryAdjustedTotalShotCreditFor: 3.14, xOnGoalAgainst: 29.52, xGoalsAgainst: 2.89, xReboundsAgainst: 2.07, xFreezeAgainst: 6.63, xPlayStoppedAgainst: 0.92, xPlayContinuedInZoneAgainst: 17.41, xPlayContinuedOutsideZoneAgainst: 12.08, flurryAdjustedxGoalsAgainst: 2.83, scoreVenueAdjustedxGoalsAgainst: 2.86, flurryScoreVenueAdjustedxGoalsAgainst: 2.8, shotsOnGoalAgainst: 26.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 53.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 18.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 24.0, savedUnblockedShotAttemptsAgainst: 40.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 22.0, hitsAgainst: 27.0, takeawaysAgainst: 7.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 15.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.77, mediumDangerxGoalsAgainst: 1.86, highDangerxGoalsAgainst: 0.26, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 52.9, unblockedShotAttemptsAgainst: 42.0, scoreAdjustedUnblockedShotAttemptsAgainst: 41.85, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.43, xGoalsFromActualReboundsOfShotsAgainst: 0.45, reboundxGoalsAgainst: 0.45, totalShotCreditAgainst: 2.87, scoreAdjustedTotalShotCreditAgainst: 2.83, scoreFlurryAdjustedTotalShotCreditAgainst: 2.81

lineId: 847167584774048478866, season: 2019, name: Guentzel-Crosby-Simon, team: PIT, position: line, situation: 5on5, games_played: 15, icetime: 12151.0, iceTimeRank: 16.0, xGoalsPercentage: 0.54, corsiPercentage: 0.56, fenwickPercentage: 0.57, xOnGoalFor: 130.73, xGoalsFor: 10.59, xReboundsFor: 8.93, xFreezeFor: 30.22, xPlayStoppedFor: 4.14, xPlayContinuedInZoneFor: 74.46, xPlayContinuedOutsideZoneFor: 55.65, flurryAdjustedxGoalsFor: 10.31, scoreVenueAdjustedxGoalsFor: 10.65, flurryScoreVenueAdjustedxGoalsFor: 10.37, shotsOnGoalFor: 134.0, missedShotsFor: 50.0, blockedShotAttemptsFor: 49.0, shotAttemptsFor: 233.0, goalsFor: 11.0, reboundsFor: 5.0, reboundGoalsFor: 1.0, freezeFor: 25.0, playStoppedFor: 2.0, playContinuedInZoneFor: 59.0, playContinuedOutsideZoneFor: 82.0, savedShotsOnGoalFor: 123.0, savedUnblockedShotAttemptsFor: 173.0, penaltiesFor: 7.0, penalityMinutesFor: 17.0, faceOffsWonFor: 122.0, hitsFor: 72.0, takeawaysFor: 22.0, giveawaysFor: 32.0, lowDangerShotsFor: 137.0, mediumDangerShotsFor: 41.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 4.37, mediumDangerxGoalsFor: 4.81, highDangerxGoalsFor: 1.42, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 7.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 235.47, unblockedShotAttemptsFor: 184.0, scoreAdjustedUnblockedShotAttemptsFor: 184.75, dZoneGiveawaysFor: 20.0, xGoalsFromxReboundsOfShotsFor: 1.86, xGoalsFromActualReboundsOfShotsFor: 0.99, reboundxGoalsFor: 0.99, totalShotCreditFor: 11.46, scoreAdjustedTotalShotCreditFor: 11.56, scoreFlurryAdjustedTotalShotCreditFor: 11.34, xOnGoalAgainst: 99.52, xGoalsAgainst: 9.15, xReboundsAgainst: 6.87, xFreezeAgainst: 23.75, xPlayStoppedAgainst: 3.3, xPlayContinuedInZoneAgainst: 52.97, xPlayContinuedOutsideZoneAgainst: 39.96, flurryAdjustedxGoalsAgainst: 8.95, scoreVenueAdjustedxGoalsAgainst: 9.18, flurryScoreVenueAdjustedxGoalsAgainst: 8.97, shotsOnGoalAgainst: 105.0, missedShotsAgainst: 31.0, blockedShotAttemptsAgainst: 44.0, shotAttemptsAgainst: 180.0, goalsAgainst: 10.0, reboundsAgainst: 10.0, reboundGoalsAgainst: 0.0, freezeAgainst: 24.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 41.0, playContinuedOutsideZoneAgainst: 47.0, savedShotsOnGoalAgainst: 95.0, savedUnblockedShotAttemptsAgainst: 126.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 17.0, faceOffsWonAgainst: 99.0, hitsAgainst: 92.0, takeawaysAgainst: 20.0, giveawaysAgainst: 35.0, lowDangerShotsAgainst: 106.0, mediumDangerShotsAgainst: 17.0, highDangerShotsAgainst: 13.0, lowDangerxGoalsAgainst: 3.49, mediumDangerxGoalsAgainst: 2.23, highDangerxGoalsAgainst: 3.43, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 181.03, unblockedShotAttemptsAgainst: 136.0, scoreAdjustedUnblockedShotAttemptsAgainst: 137.12, dZoneGiveawaysAgainst: 21.0, xGoalsFromxReboundsOfShotsAgainst: 1.42, xGoalsFromActualReboundsOfShotsAgainst: 1.93, reboundxGoalsAgainst: 1.93, totalShotCreditAgainst: 8.65, scoreAdjustedTotalShotCreditAgainst: 8.65, scoreFlurryAdjustedTotalShotCreditAgainst: 8.57

lineId: 847574584780758478485, season: 2019, name: Bjork-Coyle-Senyshyn, team: BOS, position: line, situation: 5on5, games_played: 2, icetime: 912.0, iceTimeRank: 5.0, xGoalsPercentage: 0.88, corsiPercentage: 0.64, fenwickPercentage: 0.65, xOnGoalFor: 8.91, xGoalsFor: 1.02, xReboundsFor: 0.59, xFreezeFor: 2.24, xPlayStoppedFor: 0.31, xPlayContinuedInZoneFor: 5.23, xPlayContinuedOutsideZoneFor: 3.62, flurryAdjustedxGoalsFor: 0.99, scoreVenueAdjustedxGoalsFor: 1.04, flurryScoreVenueAdjustedxGoalsFor: 1.01, shotsOnGoalFor: 11.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 16.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 10.0, hitsFor: 12.0, takeawaysFor: 1.0, giveawaysFor: 5.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.28, mediumDangerxGoalsFor: 0.13, highDangerxGoalsFor: 0.61, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 15.92, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 12.86, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.12, xGoalsFromActualReboundsOfShotsFor: 0.36, reboundxGoalsFor: 0.36, totalShotCreditFor: 0.78, scoreAdjustedTotalShotCreditFor: 0.78, scoreFlurryAdjustedTotalShotCreditFor: 0.78, xOnGoalAgainst: 4.98, xGoalsAgainst: 0.15, xReboundsAgainst: 0.23, xFreezeAgainst: 1.36, xPlayStoppedAgainst: 0.15, xPlayContinuedInZoneAgainst: 2.71, xPlayContinuedOutsideZoneAgainst: 2.39, flurryAdjustedxGoalsAgainst: 0.15, scoreVenueAdjustedxGoalsAgainst: 0.14, flurryScoreVenueAdjustedxGoalsAgainst: 0.14, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 9.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 9.0, hitsAgainst: 8.0, takeawaysAgainst: 1.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.15, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 9.33, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.28, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.05, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.19, scoreAdjustedTotalShotCreditAgainst: 0.19, scoreFlurryAdjustedTotalShotCreditAgainst: 0.19

lineId: 84712748479345, season: 2019, name: Goligoski-Chychrun, team: ARI, position: pairing, situation: 5on5, games_played: 62, icetime: 54761.0, iceTimeRank: 130.0, xGoalsPercentage: 0.48, corsiPercentage: 0.49, fenwickPercentage: 0.5, xOnGoalFor: 457.61, xGoalsFor: 36.67, xReboundsFor: 29.87, xFreezeFor: 109.87, xPlayStoppedFor: 15.35, xPlayContinuedInZoneFor: 254.87, xPlayContinuedOutsideZoneFor: 191.44, flurryAdjustedxGoalsFor: 35.61, scoreVenueAdjustedxGoalsFor: 36.74, flurryScoreVenueAdjustedxGoalsFor: 35.69, shotsOnGoalFor: 476.0, missedShotsFor: 163.0, blockedShotAttemptsFor: 216.0, shotAttemptsFor: 855.0, goalsFor: 40.0, reboundsFor: 42.0, reboundGoalsFor: 7.0, freezeFor: 125.0, playStoppedFor: 15.0, playContinuedInZoneFor: 186.0, playContinuedOutsideZoneFor: 231.0, savedShotsOnGoalFor: 436.0, savedUnblockedShotAttemptsFor: 599.0, penaltiesFor: 51.0, penalityMinutesFor: 107.0, faceOffsWonFor: 464.0, hitsFor: 284.0, takeawaysFor: 103.0, giveawaysFor: 140.0, lowDangerShotsFor: 505.0, mediumDangerShotsFor: 100.0, highDangerShotsFor: 34.0, lowDangerxGoalsFor: 14.49, mediumDangerxGoalsFor: 12.29, highDangerxGoalsFor: 9.89, lowDangerGoalsFor: 17.0, mediumDangerGoalsFor: 15.0, highDangerGoalsFor: 8.0, scoreAdjustedShotsAttemptsFor: 860.78, unblockedShotAttemptsFor: 639.0, scoreAdjustedUnblockedShotAttemptsFor: 641.72, dZoneGiveawaysFor: 78.0, xGoalsFromxReboundsOfShotsFor: 6.18, xGoalsFromActualReboundsOfShotsFor: 9.94, reboundxGoalsFor: 9.47, totalShotCreditFor: 33.31, scoreAdjustedTotalShotCreditFor: 33.42, scoreFlurryAdjustedTotalShotCreditFor: 32.97, xOnGoalAgainst: 458.13, xGoalsAgainst: 39.52, xReboundsAgainst: 31.41, xFreezeAgainst: 106.62, xPlayStoppedAgainst: 14.82, xPlayContinuedInZoneAgainst: 256.8, xPlayContinuedOutsideZoneAgainst: 189.83, flurryAdjustedxGoalsAgainst: 38.38, scoreVenueAdjustedxGoalsAgainst: 39.6, flurryScoreVenueAdjustedxGoalsAgainst: 38.45, shotsOnGoalAgainst: 447.0, missedShotsAgainst: 192.0, blockedShotAttemptsAgainst: 243.0, shotAttemptsAgainst: 882.0, goalsAgainst: 37.0, reboundsAgainst: 38.0, reboundGoalsAgainst: 9.0, freezeAgainst: 106.0, playStoppedAgainst: 15.0, playContinuedInZoneAgainst: 203.0, playContinuedOutsideZoneAgainst: 240.0, savedShotsOnGoalAgainst: 410.0, savedUnblockedShotAttemptsAgainst: 602.0, penaltiesAgainst: 47.0, penalityMinutesAgainst: 107.0, faceOffsWonAgainst: 465.0, hitsAgainst: 376.0, takeawaysAgainst: 76.0, giveawaysAgainst: 162.0, lowDangerShotsAgainst: 465.0, mediumDangerShotsAgainst: 146.0, highDangerShotsAgainst: 28.0, lowDangerxGoalsAgainst: 14.01, mediumDangerxGoalsAgainst: 17.42, highDangerxGoalsAgainst: 8.09, lowDangerGoalsAgainst: 12.0, mediumDangerGoalsAgainst: 16.0, highDangerGoalsAgainst: 9.0, scoreAdjustedShotsAttemptsAgainst: 879.76, unblockedShotAttemptsAgainst: 639.0, scoreAdjustedUnblockedShotAttemptsAgainst: 637.74, dZoneGiveawaysAgainst: 87.0, xGoalsFromxReboundsOfShotsAgainst: 6.5, xGoalsFromActualReboundsOfShotsAgainst: 7.97, reboundxGoalsAgainst: 8.1, totalShotCreditAgainst: 37.92, scoreAdjustedTotalShotCreditAgainst: 37.84, scoreFlurryAdjustedTotalShotCreditAgainst: 37.29

lineId: 847127684757458478075, season: 2019, name: Bjork-Krejci-Coyle, team: BOS, position: line, situation: 5on5, games_played: 11, icetime: 1186.0, iceTimeRank: 151.0, xGoalsPercentage: 0.55, corsiPercentage: 0.47, fenwickPercentage: 0.59, xOnGoalFor: 11.87, xGoalsFor: 0.75, xReboundsFor: 0.8, xFreezeFor: 2.8, xPlayStoppedFor: 0.38, xPlayContinuedInZoneFor: 7.07, xPlayContinuedOutsideZoneFor: 5.22, flurryAdjustedxGoalsFor: 0.74, scoreVenueAdjustedxGoalsFor: 0.77, flurryScoreVenueAdjustedxGoalsFor: 0.77, shotsOnGoalFor: 13.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 19.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 1.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 11.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 7.0, hitsFor: 12.0, takeawaysFor: 3.0, giveawaysFor: 3.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.42, mediumDangerxGoalsFor: 0.33, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 19.66, unblockedShotAttemptsFor: 17.0, scoreAdjustedUnblockedShotAttemptsFor: 17.58, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.03, totalShotCreditFor: 0.88, scoreAdjustedTotalShotCreditFor: 0.91, scoreFlurryAdjustedTotalShotCreditFor: 0.9, xOnGoalAgainst: 7.8, xGoalsAgainst: 0.62, xReboundsAgainst: 0.5, xFreezeAgainst: 1.74, xPlayStoppedAgainst: 0.28, xPlayContinuedInZoneAgainst: 5.05, xPlayContinuedOutsideZoneAgainst: 3.81, flurryAdjustedxGoalsAgainst: 0.62, scoreVenueAdjustedxGoalsAgainst: 0.6, flurryScoreVenueAdjustedxGoalsAgainst: 0.6, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 21.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 15.0, hitsAgainst: 9.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.27, mediumDangerxGoalsAgainst: 0.35, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 19.98, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.45, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.73, scoreAdjustedTotalShotCreditAgainst: 0.7, scoreFlurryAdjustedTotalShotCreditAgainst: 0.69

lineId: 84751678478416, season: 2019, name: Hedman-Cernak, team: T.B, position: pairing, situation: 5on5, games_played: 56, icetime: 17444.0, iceTimeRank: 301.0, xGoalsPercentage: 0.56, corsiPercentage: 0.57, fenwickPercentage: 0.57, xOnGoalFor: 146.5, xGoalsFor: 11.85, xReboundsFor: 9.96, xFreezeFor: 35.26, xPlayStoppedFor: 4.81, xPlayContinuedInZoneFor: 84.85, xPlayContinuedOutsideZoneFor: 62.27, flurryAdjustedxGoalsFor: 11.66, scoreVenueAdjustedxGoalsFor: 11.88, flurryScoreVenueAdjustedxGoalsFor: 11.69, shotsOnGoalFor: 141.0, missedShotsFor: 68.0, blockedShotAttemptsFor: 62.0, shotAttemptsFor: 271.0, goalsFor: 11.0, reboundsFor: 10.0, reboundGoalsFor: 1.0, freezeFor: 36.0, playStoppedFor: 6.0, playContinuedInZoneFor: 67.0, playContinuedOutsideZoneFor: 79.0, savedShotsOnGoalFor: 130.0, savedUnblockedShotAttemptsFor: 198.0, penaltiesFor: 24.0, penalityMinutesFor: 57.0, faceOffsWonFor: 114.0, hitsFor: 158.0, takeawaysFor: 31.0, giveawaysFor: 34.0, lowDangerShotsFor: 162.0, mediumDangerShotsFor: 37.0, highDangerShotsFor: 10.0, lowDangerxGoalsFor: 4.98, mediumDangerxGoalsFor: 4.34, highDangerxGoalsFor: 2.53, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 274.0, unblockedShotAttemptsFor: 209.0, scoreAdjustedUnblockedShotAttemptsFor: 211.37, dZoneGiveawaysFor: 16.0, xGoalsFromxReboundsOfShotsFor: 2.04, xGoalsFromActualReboundsOfShotsFor: 1.32, reboundxGoalsFor: 1.32, totalShotCreditFor: 12.57, scoreAdjustedTotalShotCreditFor: 12.6, scoreFlurryAdjustedTotalShotCreditFor: 12.45, xOnGoalAgainst: 115.1, xGoalsAgainst: 9.16, xReboundsAgainst: 7.9, xFreezeAgainst: 27.2, xPlayStoppedAgainst: 3.69, xPlayContinuedInZoneAgainst: 64.83, xPlayContinuedOutsideZoneAgainst: 47.22, flurryAdjustedxGoalsAgainst: 8.85, scoreVenueAdjustedxGoalsAgainst: 9.19, flurryScoreVenueAdjustedxGoalsAgainst: 8.89, shotsOnGoalAgainst: 126.0, missedShotsAgainst: 34.0, blockedShotAttemptsAgainst: 47.0, shotAttemptsAgainst: 207.0, goalsAgainst: 7.0, reboundsAgainst: 6.0, reboundGoalsAgainst: 2.0, freezeAgainst: 33.0, playStoppedAgainst: 11.0, playContinuedInZoneAgainst: 45.0, playContinuedOutsideZoneAgainst: 58.0, savedShotsOnGoalAgainst: 119.0, savedUnblockedShotAttemptsAgainst: 153.0, penaltiesAgainst: 15.0, penalityMinutesAgainst: 39.0, faceOffsWonAgainst: 132.0, hitsAgainst: 122.0, takeawaysAgainst: 30.0, giveawaysAgainst: 20.0, lowDangerShotsAgainst: 124.0, mediumDangerShotsAgainst: 28.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 3.66, mediumDangerxGoalsAgainst: 3.36, highDangerxGoalsAgainst: 2.14, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 205.63, unblockedShotAttemptsAgainst: 160.0, scoreAdjustedUnblockedShotAttemptsAgainst: 159.22, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 1.63, xGoalsFromActualReboundsOfShotsAgainst: 1.04, reboundxGoalsAgainst: 1.19, totalShotCreditAgainst: 9.59, scoreAdjustedTotalShotCreditAgainst: 9.66, scoreFlurryAdjustedTotalShotCreditAgainst: 9.49
