lineId: 846850884685268471208, season: 2011, name: Williams-Stoll-Penner, team: L.A, position: line, situation: 5on5, games_played: 23, icetime: 8319.0, iceTimeRank: 143.0, xGoalsPercentage: 0.61, corsiPercentage: 0.62, fenwickPercentage: 0.6, xOnGoalFor: 79.81, xGoalsFor: 6.44, xReboundsFor: 5.49, xFreezeFor: 19.34, xPlayStoppedFor: 2.52, xPlayContinuedInZoneFor: 45.08, xPlayContinuedOutsideZoneFor: 32.12, flurryAdjustedxGoalsFor: 6.14, scoreVenueAdjustedxGoalsFor: 6.46, flurryScoreVenueAdjustedxGoalsFor: 6.15, shotsOnGoalFor: 78.0, missedShotsFor: 33.0, blockedShotAttemptsFor: 53.0, shotAttemptsFor: 164.0, goalsFor: 4.0, reboundsFor: 5.0, reboundGoalsFor: 2.0, freezeFor: 15.0, playStoppedFor: 2.0, playContinuedInZoneFor: 42.0, playContinuedOutsideZoneFor: 43.0, savedShotsOnGoalFor: 74.0, savedUnblockedShotAttemptsFor: 107.0, penaltiesFor: 10.0, penalityMinutesFor: 20.0, faceOffsWonFor: 96.0, hitsFor: 53.0, takeawaysFor: 12.0, giveawaysFor: 30.0, lowDangerShotsFor: 85.0, mediumDangerShotsFor: 20.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 2.43, mediumDangerxGoalsFor: 2.45, highDangerxGoalsFor: 1.55, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 163.51, unblockedShotAttemptsFor: 111.0, scoreAdjustedUnblockedShotAttemptsFor: 111.28, dZoneGiveawaysFor: 19.0, xGoalsFromxReboundsOfShotsFor: 1.14, xGoalsFromActualReboundsOfShotsFor: 0.97, reboundxGoalsFor: 1.25, totalShotCreditFor: 6.33, scoreAdjustedTotalShotCreditFor: 6.32, scoreFlurryAdjustedTotalShotCreditFor: 6.14, xOnGoalAgainst: 53.39, xGoalsAgainst: 4.18, xReboundsAgainst: 3.65, xFreezeAgainst: 11.72, xPlayStoppedAgainst: 1.62, xPlayContinuedInZoneAgainst: 29.58, xPlayContinuedOutsideZoneAgainst: 22.25, flurryAdjustedxGoalsAgainst: 4.02, scoreVenueAdjustedxGoalsAgainst: 4.2, flurryScoreVenueAdjustedxGoalsAgainst: 4.04, shotsOnGoalAgainst: 47.0, missedShotsAgainst: 26.0, blockedShotAttemptsAgainst: 27.0, shotAttemptsAgainst: 100.0, goalsAgainst: 3.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 10.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 24.0, playContinuedOutsideZoneAgainst: 34.0, savedShotsOnGoalAgainst: 44.0, savedUnblockedShotAttemptsAgainst: 70.0, penaltiesAgainst: 9.0, penalityMinutesAgainst: 18.0, faceOffsWonAgainst: 63.0, hitsAgainst: 82.0, takeawaysAgainst: 7.0, giveawaysAgainst: 31.0, lowDangerShotsAgainst: 55.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.62, mediumDangerxGoalsAgainst: 1.62, highDangerxGoalsAgainst: 0.94, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 99.92, unblockedShotAttemptsAgainst: 73.0, scoreAdjustedUnblockedShotAttemptsAgainst: 72.93, dZoneGiveawaysAgainst: 23.0, xGoalsFromxReboundsOfShotsAgainst: 0.75, xGoalsFromActualReboundsOfShotsAgainst: 0.18, reboundxGoalsAgainst: 0.39, totalShotCreditAgainst: 4.54, scoreAdjustedTotalShotCreditAgainst: 4.57, scoreFlurryAdjustedTotalShotCreditAgainst: 4.4

lineId: 846203884712328474068, season: 2011, name: Korpikoski-Turris-Doan, team: ARI, position: line, situation: 5on5, games_played: 1, icetime: 29.0, iceTimeRank: 12.0, xGoalsPercentage: 1.0, corsiPercentage: 1.0, fenwickPercentage: 1.0, xOnGoalFor: 0.7, xGoalsFor: 0.04, xReboundsFor: 0.03, xFreezeFor: 0.18, xPlayStoppedFor: 0.02, xPlayContinuedInZoneFor: 0.38, xPlayContinuedOutsideZoneFor: 0.34, flurryAdjustedxGoalsFor: 0.04, scoreVenueAdjustedxGoalsFor: 0.04, flurryScoreVenueAdjustedxGoalsFor: 0.04, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.04, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.85, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 0.88, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.05, scoreAdjustedTotalShotCreditFor: 0.04, scoreFlurryAdjustedTotalShotCreditFor: 0.04, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 846948384701568471362, season: 2011, name: Grabovski-Steckel-Crabb, team: TOR, position: line, situation: 5on5, games_played: 2, icetime: 67.0, iceTimeRank: 39.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 3.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.76, xGoalsAgainst: 0.03, xReboundsAgainst: 0.04, xFreezeAgainst: 0.19, xPlayStoppedAgainst: 0.02, xPlayContinuedInZoneAgainst: 0.37, xPlayContinuedOutsideZoneAgainst: 0.36, flurryAdjustedxGoalsAgainst: 0.03, scoreVenueAdjustedxGoalsAgainst: 0.03, flurryScoreVenueAdjustedxGoalsAgainst: 0.03, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 1.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.03, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.97, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.97, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.04, scoreAdjustedTotalShotCreditAgainst: 0.04, scoreFlurryAdjustedTotalShotCreditAgainst: 0.04

lineId: 845852584716788475150, season: 2011, name: Pouliot-Rolston-Caron, team: BOS, position: line, situation: 5on5, games_played: 2, icetime: 613.0, iceTimeRank: 8.0, xGoalsPercentage: 0.45, corsiPercentage: 0.29, fenwickPercentage: 0.44, xOnGoalFor: 5.24, xGoalsFor: 0.37, xReboundsFor: 0.31, xFreezeFor: 1.31, xPlayStoppedFor: 0.16, xPlayContinuedInZoneFor: 2.66, xPlayContinuedOutsideZoneFor: 2.19, flurryAdjustedxGoalsFor: 0.37, scoreVenueAdjustedxGoalsFor: 0.41, flurryScoreVenueAdjustedxGoalsFor: 0.41, shotsOnGoalFor: 6.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 7.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 6.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 6.0, hitsFor: 8.0, takeawaysFor: 2.0, giveawaysFor: 0.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.16, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 7.8, unblockedShotAttemptsFor: 7.0, scoreAdjustedUnblockedShotAttemptsFor: 7.77, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.44, scoreAdjustedTotalShotCreditFor: 0.48, scoreFlurryAdjustedTotalShotCreditFor: 0.48, xOnGoalAgainst: 6.7, xGoalsAgainst: 0.45, xReboundsAgainst: 0.42, xFreezeAgainst: 1.72, xPlayStoppedAgainst: 0.21, xPlayContinuedInZoneAgainst: 3.62, xPlayContinuedOutsideZoneAgainst: 2.57, flurryAdjustedxGoalsAgainst: 0.42, scoreVenueAdjustedxGoalsAgainst: 0.43, flurryScoreVenueAdjustedxGoalsAgainst: 0.39, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 17.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 6.0, hitsAgainst: 3.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.07, mediumDangerxGoalsAgainst: 0.18, highDangerxGoalsAgainst: 0.2, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.97, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.39, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.54, scoreAdjustedTotalShotCreditAgainst: 0.51, scoreFlurryAdjustedTotalShotCreditAgainst: 0.47

lineId: 847017684716818473574, season: 2011, name: Bergenheim-Matthias-Skille, team: FLA, position: line, situation: 5on5, games_played: 13, icetime: 1627.0, iceTimeRank: 152.0, xGoalsPercentage: 0.3, corsiPercentage: 0.46, fenwickPercentage: 0.45, xOnGoalFor: 12.74, xGoalsFor: 0.85, xReboundsFor: 0.82, xFreezeFor: 3.16, xPlayStoppedFor: 0.4, xPlayContinuedInZoneFor: 6.79, xPlayContinuedOutsideZoneFor: 4.97, flurryAdjustedxGoalsFor: 0.84, scoreVenueAdjustedxGoalsFor: 0.86, flurryScoreVenueAdjustedxGoalsFor: 0.84, shotsOnGoalFor: 11.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 24.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 13.0, hitsFor: 14.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.39, mediumDangerxGoalsFor: 0.2, highDangerxGoalsFor: 0.26, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 23.47, unblockedShotAttemptsFor: 17.0, scoreAdjustedUnblockedShotAttemptsFor: 16.84, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.17, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.03, totalShotCreditFor: 1.0, scoreAdjustedTotalShotCreditFor: 1.0, scoreFlurryAdjustedTotalShotCreditFor: 0.98, xOnGoalAgainst: 16.29, xGoalsAgainst: 2.03, xReboundsAgainst: 1.13, xFreezeAgainst: 3.44, xPlayStoppedAgainst: 0.48, xPlayContinuedInZoneAgainst: 7.96, xPlayContinuedOutsideZoneAgainst: 5.97, flurryAdjustedxGoalsAgainst: 1.86, scoreVenueAdjustedxGoalsAgainst: 1.99, flurryScoreVenueAdjustedxGoalsAgainst: 1.83, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 28.0, goalsAgainst: 0.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 17.0, savedUnblockedShotAttemptsAgainst: 21.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 10.0, hitsAgainst: 16.0, takeawaysAgainst: 7.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 0.35, mediumDangerxGoalsAgainst: 0.51, highDangerxGoalsAgainst: 1.16, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 28.99, unblockedShotAttemptsAgainst: 21.0, scoreAdjustedUnblockedShotAttemptsAgainst: 21.46, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.24, xGoalsFromActualReboundsOfShotsAgainst: 1.22, reboundxGoalsAgainst: 0.95, totalShotCreditAgainst: 1.32, scoreAdjustedTotalShotCreditAgainst: 1.32, scoreFlurryAdjustedTotalShotCreditAgainst: 1.3

lineId: 846735184686358469521, season: 2011, name: Moen-Plekanec-Gomez, team: MTL, position: line, situation: 5on5, games_played: 3, icetime: 86.0, iceTimeRank: 53.0, xGoalsPercentage: 0.4, corsiPercentage: 0.5, fenwickPercentage: 0.33, xOnGoalFor: 0.72, xGoalsFor: 0.08, xReboundsFor: 0.06, xFreezeFor: 0.1, xPlayStoppedFor: 0.02, xPlayContinuedInZoneFor: 0.44, xPlayContinuedOutsideZoneFor: 0.3, flurryAdjustedxGoalsFor: 0.08, scoreVenueAdjustedxGoalsFor: 0.09, flurryScoreVenueAdjustedxGoalsFor: 0.09, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 2.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.08, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 2.0, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 1.15, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.09, scoreAdjustedTotalShotCreditFor: 0.1, scoreFlurryAdjustedTotalShotCreditFor: 0.1, xOnGoalAgainst: 1.27, xGoalsAgainst: 0.12, xReboundsAgainst: 0.07, xFreezeAgainst: 0.27, xPlayStoppedAgainst: 0.04, xPlayContinuedInZoneAgainst: 0.76, xPlayContinuedOutsideZoneAgainst: 0.74, flurryAdjustedxGoalsAgainst: 0.12, scoreVenueAdjustedxGoalsAgainst: 0.12, flurryScoreVenueAdjustedxGoalsAgainst: 0.12, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 2.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 2.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.01, mediumDangerxGoalsAgainst: 0.11, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 1.95, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.93, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.13, scoreAdjustedTotalShotCreditAgainst: 0.13, scoreFlurryAdjustedTotalShotCreditAgainst: 0.13
