lineId: 847740284793858480074, season: 2024, name: Texier-Buchnevich-Kyrou, team: STL, position: line, situation: 5on5, games_played: 7, icetime: 2452.0, iceTimeRank: 64.0, xGoalsPercentage: 0.41, corsiPercentage: 0.46, fenwickPercentage: 0.47, xOnGoalFor: 22.62, xGoalsFor: 1.64, xReboundsFor: 1.39, xFreezeFor: 5.71, xPlayStoppedFor: 0.77, xPlayContinuedInZoneFor: 12.66, xPlayContinuedOutsideZoneFor: 9.83, flurryAdjustedxGoalsFor: 1.64, scoreVenueAdjustedxGoalsFor: 1.74, flurryScoreVenueAdjustedxGoalsFor: 1.74, shotsOnGoalFor: 19.0, missedShotsFor: 13.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 46.0, goalsFor: 3.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 16.0, savedUnblockedShotAttemptsFor: 29.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 13.0, hitsFor: 6.0, takeawaysFor: 3.0, giveawaysFor: 15.0, lowDangerShotsFor: 25.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.59, mediumDangerxGoalsFor: 0.76, highDangerxGoalsFor: 0.29, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 47.09, unblockedShotAttemptsFor: 32.0, scoreAdjustedUnblockedShotAttemptsFor: 33.13, dZoneGiveawaysFor: 11.0, xGoalsFromxReboundsOfShotsFor: 0.28, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.92, scoreAdjustedTotalShotCreditFor: 2.04, scoreFlurryAdjustedTotalShotCreditFor: 2.03, xOnGoalAgainst: 27.04, xGoalsAgainst: 2.41, xReboundsAgainst: 1.63, xFreezeAgainst: 7.1, xPlayStoppedAgainst: 0.89, xPlayContinuedInZoneAgainst: 13.54, xPlayContinuedOutsideZoneAgainst: 10.43, flurryAdjustedxGoalsAgainst: 2.27, scoreVenueAdjustedxGoalsAgainst: 2.34, flurryScoreVenueAdjustedxGoalsAgainst: 2.2, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 12.0, blockedShotAttemptsAgainst: 19.0, shotAttemptsAgainst: 55.0, goalsAgainst: 2.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 22.0, savedUnblockedShotAttemptsAgainst: 34.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 30.0, hitsAgainst: 15.0, takeawaysAgainst: 2.0, giveawaysAgainst: 14.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.8, mediumDangerxGoalsAgainst: 0.99, highDangerxGoalsAgainst: 0.62, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 53.93, unblockedShotAttemptsAgainst: 36.0, scoreAdjustedUnblockedShotAttemptsAgainst: 35.2, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.35, xGoalsFromActualReboundsOfShotsAgainst: 0.6, reboundxGoalsAgainst: 0.6, totalShotCreditAgainst: 2.15, scoreAdjustedTotalShotCreditAgainst: 2.08, scoreFlurryAdjustedTotalShotCreditAgainst: 2.01

lineId: 847843984802208482159, season: 2024, name: Konecny-Cates-Foerster, team: PHI, position: line, situation: 5on5, games_played: 28, icetime: 4244.0, iceTimeRank: 295.0, xGoalsPercentage: 0.43, corsiPercentage: 0.43, fenwickPercentage: 0.44, xOnGoalFor: 31.91, xGoalsFor: 2.47, xReboundsFor: 2.18, xFreezeFor: 8.18, xPlayStoppedFor: 1.09, xPlayContinuedInZoneFor: 17.77, xPlayContinuedOutsideZoneFor: 12.31, flurryAdjustedxGoalsFor: 2.36, scoreVenueAdjustedxGoalsFor: 2.4, flurryScoreVenueAdjustedxGoalsFor: 2.3, shotsOnGoalFor: 31.0, missedShotsFor: 13.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 63.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 16.0, playContinuedOutsideZoneFor: 18.0, savedShotsOnGoalFor: 30.0, savedUnblockedShotAttemptsFor: 43.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 21.0, hitsFor: 24.0, takeawaysFor: 6.0, giveawaysFor: 15.0, lowDangerShotsFor: 33.0, mediumDangerShotsFor: 11.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.92, mediumDangerxGoalsFor: 1.55, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 60.96, unblockedShotAttemptsFor: 44.0, scoreAdjustedUnblockedShotAttemptsFor: 42.98, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.45, xGoalsFromActualReboundsOfShotsFor: 0.27, reboundxGoalsFor: 0.27, totalShotCreditFor: 2.66, scoreAdjustedTotalShotCreditFor: 2.57, scoreFlurryAdjustedTotalShotCreditFor: 2.46, xOnGoalAgainst: 41.5, xGoalsAgainst: 3.26, xReboundsAgainst: 2.57, xFreezeAgainst: 10.06, xPlayStoppedAgainst: 1.38, xPlayContinuedInZoneAgainst: 22.61, xPlayContinuedOutsideZoneAgainst: 17.12, flurryAdjustedxGoalsAgainst: 3.1, scoreVenueAdjustedxGoalsAgainst: 3.42, flurryScoreVenueAdjustedxGoalsAgainst: 3.25, shotsOnGoalAgainst: 42.0, missedShotsAgainst: 15.0, blockedShotAttemptsAgainst: 27.0, shotAttemptsAgainst: 84.0, goalsAgainst: 2.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 26.0, playContinuedOutsideZoneAgainst: 18.0, savedShotsOnGoalAgainst: 40.0, savedUnblockedShotAttemptsAgainst: 55.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 43.0, hitsAgainst: 19.0, takeawaysAgainst: 5.0, giveawaysAgainst: 14.0, lowDangerShotsAgainst: 47.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.46, mediumDangerxGoalsAgainst: 0.75, highDangerxGoalsAgainst: 1.05, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 88.95, unblockedShotAttemptsAgainst: 57.0, scoreAdjustedUnblockedShotAttemptsAgainst: 59.88, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.53, xGoalsFromActualReboundsOfShotsAgainst: 0.98, reboundxGoalsAgainst: 0.98, totalShotCreditAgainst: 2.81, scoreAdjustedTotalShotCreditAgainst: 2.92, scoreFlurryAdjustedTotalShotCreditAgainst: 2.87

lineId: 847691884774258480835, season: 2024, name: Vesey-Drury-Wood, team: COL, position: line, situation: 5on5, games_played: 4, icetime: 964.0, iceTimeRank: 29.0, xGoalsPercentage: 0.43, corsiPercentage: 0.55, fenwickPercentage: 0.48, xOnGoalFor: 8.0, xGoalsFor: 0.62, xReboundsFor: 0.45, xFreezeFor: 1.95, xPlayStoppedFor: 0.27, xPlayContinuedInZoneFor: 4.32, xPlayContinuedOutsideZoneFor: 3.39, flurryAdjustedxGoalsFor: 0.61, scoreVenueAdjustedxGoalsFor: 0.64, flurryScoreVenueAdjustedxGoalsFor: 0.63, shotsOnGoalFor: 7.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 18.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 4.0, hitsFor: 15.0, takeawaysFor: 4.0, giveawaysFor: 2.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.21, mediumDangerxGoalsFor: 0.41, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 18.59, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.45, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.13, reboundxGoalsFor: 0.13, totalShotCreditFor: 0.58, scoreAdjustedTotalShotCreditFor: 0.6, scoreFlurryAdjustedTotalShotCreditFor: 0.6, xOnGoalAgainst: 8.69, xGoalsAgainst: 0.8, xReboundsAgainst: 0.54, xFreezeAgainst: 2.42, xPlayStoppedAgainst: 0.33, xPlayContinuedInZoneAgainst: 4.59, xPlayContinuedOutsideZoneAgainst: 3.31, flurryAdjustedxGoalsAgainst: 0.74, scoreVenueAdjustedxGoalsAgainst: 0.76, flurryScoreVenueAdjustedxGoalsAgainst: 0.7, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 15.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 8.0, hitsAgainst: 11.0, takeawaysAgainst: 1.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.21, mediumDangerxGoalsAgainst: 0.26, highDangerxGoalsAgainst: 0.33, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 14.52, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.56, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.33, reboundxGoalsAgainst: 0.33, totalShotCreditAgainst: 0.59, scoreAdjustedTotalShotCreditAgainst: 0.57, scoreFlurryAdjustedTotalShotCreditAgainst: 0.56

lineId: 84741518478178, season: 2024, name: Mcdonagh-Raddysh, team: TBL, position: pairing, situation: 5on5, games_played: 60, icetime: 5603.0, iceTimeRank: 461.0, xGoalsPercentage: 0.6, corsiPercentage: 0.48, fenwickPercentage: 0.5, xOnGoalFor: 48.14, xGoalsFor: 4.86, xReboundsFor: 3.26, xFreezeFor: 11.04, xPlayStoppedFor: 1.58, xPlayContinuedInZoneFor: 26.11, xPlayContinuedOutsideZoneFor: 20.16, flurryAdjustedxGoalsFor: 4.68, scoreVenueAdjustedxGoalsFor: 4.97, flurryScoreVenueAdjustedxGoalsFor: 4.78, shotsOnGoalFor: 51.0, missedShotsFor: 16.0, blockedShotAttemptsFor: 11.0, shotAttemptsFor: 78.0, goalsFor: 7.0, reboundsFor: 4.0, reboundGoalsFor: 2.0, freezeFor: 9.0, playStoppedFor: 0.0, playContinuedInZoneFor: 18.0, playContinuedOutsideZoneFor: 29.0, savedShotsOnGoalFor: 44.0, savedUnblockedShotAttemptsFor: 60.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 21.0, hitsFor: 25.0, takeawaysFor: 6.0, giveawaysFor: 27.0, lowDangerShotsFor: 48.0, mediumDangerShotsFor: 14.0, highDangerShotsFor: 5.0, lowDangerxGoalsFor: 1.6, mediumDangerxGoalsFor: 1.87, highDangerxGoalsFor: 1.39, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 79.49, unblockedShotAttemptsFor: 67.0, scoreAdjustedUnblockedShotAttemptsFor: 67.82, dZoneGiveawaysFor: 14.0, xGoalsFromxReboundsOfShotsFor: 0.67, xGoalsFromActualReboundsOfShotsFor: 1.1, reboundxGoalsFor: 1.39, totalShotCreditFor: 4.13, scoreAdjustedTotalShotCreditFor: 4.17, scoreFlurryAdjustedTotalShotCreditFor: 4.1, xOnGoalAgainst: 49.48, xGoalsAgainst: 3.19, xReboundsAgainst: 2.8, xFreezeAgainst: 11.73, xPlayStoppedAgainst: 1.47, xPlayContinuedInZoneAgainst: 26.22, xPlayContinuedOutsideZoneAgainst: 20.59, flurryAdjustedxGoalsAgainst: 3.19, scoreVenueAdjustedxGoalsAgainst: 3.21, flurryScoreVenueAdjustedxGoalsAgainst: 3.2, shotsOnGoalAgainst: 48.0, missedShotsAgainst: 18.0, blockedShotAttemptsAgainst: 20.0, shotAttemptsAgainst: 86.0, goalsAgainst: 4.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 12.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 18.0, playContinuedOutsideZoneAgainst: 30.0, savedShotsOnGoalAgainst: 44.0, savedUnblockedShotAttemptsAgainst: 62.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 13.0, faceOffsWonAgainst: 24.0, hitsAgainst: 35.0, takeawaysAgainst: 9.0, giveawaysAgainst: 34.0, lowDangerShotsAgainst: 52.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 1.4, mediumDangerxGoalsAgainst: 1.79, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 85.37, unblockedShotAttemptsAgainst: 66.0, scoreAdjustedUnblockedShotAttemptsAgainst: 65.99, dZoneGiveawaysAgainst: 14.0, xGoalsFromxReboundsOfShotsAgainst: 0.58, xGoalsFromActualReboundsOfShotsAgainst: 0.13, reboundxGoalsAgainst: 0.13, totalShotCreditAgainst: 3.65, scoreAdjustedTotalShotCreditAgainst: 3.65, scoreFlurryAdjustedTotalShotCreditAgainst: 3.63

lineId: 847744684779448482062, season: 2024, name: Vrana-Mccarron-Smith, team: NSH, position: line, situation: 5on5, games_played: 8, icetime: 1076.0, iceTimeRank: 100.0, xGoalsPercentage: 0.19, corsiPercentage: 0.33, fenwickPercentage: 0.32, xOnGoalFor: 6.59, xGoalsFor: 0.37, xReboundsFor: 0.45, xFreezeFor: 1.33, xPlayStoppedFor: 0.19, xPlayContinuedInZoneFor: 3.82, xPlayContinuedOutsideZoneFor: 2.83, flurryAdjustedxGoalsFor: 0.36, scoreVenueAdjustedxGoalsFor: 0.37, flurryScoreVenueAdjustedxGoalsFor: 0.36, shotsOnGoalFor: 7.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 12.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 9.0, hitsFor: 8.0, takeawaysFor: 1.0, giveawaysFor: 7.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.26, mediumDangerxGoalsFor: 0.11, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.18, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 8.94, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.46, scoreAdjustedTotalShotCreditFor: 0.46, scoreFlurryAdjustedTotalShotCreditFor: 0.45, xOnGoalAgainst: 14.18, xGoalsAgainst: 1.54, xReboundsAgainst: 0.92, xFreezeAgainst: 3.53, xPlayStoppedAgainst: 0.48, xPlayContinuedInZoneAgainst: 7.13, xPlayContinuedOutsideZoneAgainst: 5.39, flurryAdjustedxGoalsAgainst: 1.5, scoreVenueAdjustedxGoalsAgainst: 1.56, flurryScoreVenueAdjustedxGoalsAgainst: 1.52, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 24.0, goalsAgainst: 2.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 17.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 10.0, hitsAgainst: 10.0, takeawaysAgainst: 2.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.51, mediumDangerxGoalsAgainst: 0.8, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 24.84, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.62, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.38, reboundxGoalsAgainst: 0.38, totalShotCreditAgainst: 1.35, scoreAdjustedTotalShotCreditAgainst: 1.38, scoreFlurryAdjustedTotalShotCreditAgainst: 1.38

lineId: 847740484780108483447, season: 2024, name: Geekie-Point-Guentzel, team: TBL, position: line, situation: 5on5, games_played: 14, icetime: 1011.0, iceTimeRank: 164.0, xGoalsPercentage: 0.4, corsiPercentage: 0.45, fenwickPercentage: 0.4, xOnGoalFor: 5.2, xGoalsFor: 0.52, xReboundsFor: 0.4, xFreezeFor: 1.44, xPlayStoppedFor: 0.21, xPlayContinuedInZoneFor: 3.16, xPlayContinuedOutsideZoneFor: 2.26, flurryAdjustedxGoalsFor: 0.46, scoreVenueAdjustedxGoalsFor: 0.52, flurryScoreVenueAdjustedxGoalsFor: 0.46, shotsOnGoalFor: 6.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 14.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 11.0, hitsFor: 8.0, takeawaysFor: 2.0, giveawaysFor: 4.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.15, mediumDangerxGoalsFor: 0.08, highDangerxGoalsFor: 0.29, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.86, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 7.76, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.29, reboundxGoalsFor: 0.29, totalShotCreditFor: 0.32, scoreAdjustedTotalShotCreditFor: 0.32, scoreFlurryAdjustedTotalShotCreditFor: 0.28, xOnGoalAgainst: 8.99, xGoalsAgainst: 0.77, xReboundsAgainst: 0.46, xFreezeAgainst: 2.3, xPlayStoppedAgainst: 0.26, xPlayContinuedInZoneAgainst: 4.4, xPlayContinuedOutsideZoneAgainst: 3.8, flurryAdjustedxGoalsAgainst: 0.77, scoreVenueAdjustedxGoalsAgainst: 0.74, flurryScoreVenueAdjustedxGoalsAgainst: 0.74, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 17.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 5.0, hitsAgainst: 7.0, takeawaysAgainst: 2.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.2, highDangerxGoalsAgainst: 0.34, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 16.14, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.76, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.87, scoreAdjustedTotalShotCreditAgainst: 0.84, scoreFlurryAdjustedTotalShotCreditAgainst: 0.84
