lineId: 847734184794078480002, season: 2021, name: Johnsson-Hischier-Bratt, team: NJD, position: line, situation: 5on5, games_played: 14, icetime: 2960.0, iceTimeRank: 139.0, xGoalsPercentage: 0.6, corsiPercentage: 0.56, fenwickPercentage: 0.56, xOnGoalFor: 31.42, xGoalsFor: 3.58, xReboundsFor: 2.26, xFreezeFor: 7.27, xPlayStoppedFor: 1.03, xPlayContinuedInZoneFor: 17.33, xPlayContinuedOutsideZoneFor: 12.54, flurryAdjustedxGoalsFor: 3.38, scoreVenueAdjustedxGoalsFor: 3.71, flurryScoreVenueAdjustedxGoalsFor: 3.51, shotsOnGoalFor: 29.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 58.0, goalsFor: 5.0, reboundsFor: 5.0, reboundGoalsFor: 2.0, freezeFor: 6.0, playStoppedFor: 2.0, playContinuedInZoneFor: 13.0, playContinuedOutsideZoneFor: 13.0, savedShotsOnGoalFor: 24.0, savedUnblockedShotAttemptsFor: 39.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 29.0, hitsFor: 19.0, takeawaysFor: 7.0, giveawaysFor: 6.0, lowDangerShotsFor: 30.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 0.91, mediumDangerxGoalsFor: 0.9, highDangerxGoalsFor: 1.76, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 4.0, scoreAdjustedShotsAttemptsFor: 58.99, unblockedShotAttemptsFor: 44.0, scoreAdjustedUnblockedShotAttemptsFor: 44.63, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.47, xGoalsFromActualReboundsOfShotsFor: 1.09, reboundxGoalsFor: 1.09, totalShotCreditFor: 2.96, scoreAdjustedTotalShotCreditFor: 3.07, scoreFlurryAdjustedTotalShotCreditFor: 2.96, xOnGoalAgainst: 25.28, xGoalsAgainst: 2.39, xReboundsAgainst: 1.63, xFreezeAgainst: 6.05, xPlayStoppedAgainst: 0.79, xPlayContinuedInZoneAgainst: 13.91, xPlayContinuedOutsideZoneAgainst: 10.23, flurryAdjustedxGoalsAgainst: 2.21, scoreVenueAdjustedxGoalsAgainst: 2.41, flurryScoreVenueAdjustedxGoalsAgainst: 2.21, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 11.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 46.0, goalsAgainst: 3.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 2.0, freezeAgainst: 2.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 13.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 21.0, savedUnblockedShotAttemptsAgainst: 32.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 16.0, faceOffsWonAgainst: 36.0, hitsAgainst: 28.0, takeawaysAgainst: 12.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.65, mediumDangerxGoalsAgainst: 0.81, highDangerxGoalsAgainst: 0.93, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 46.05, unblockedShotAttemptsAgainst: 35.0, scoreAdjustedUnblockedShotAttemptsAgainst: 35.02, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.33, xGoalsFromActualReboundsOfShotsAgainst: 0.71, reboundxGoalsAgainst: 0.71, totalShotCreditAgainst: 2.02, scoreAdjustedTotalShotCreditAgainst: 1.99, scoreFlurryAdjustedTotalShotCreditAgainst: 1.94

lineId: 84740138476869, season: 2021, name: Skjei-Cole, team: CAR, position: pairing, situation: 5on5, games_played: 41, icetime: 2148.0, iceTimeRank: 315.0, xGoalsPercentage: 0.64, corsiPercentage: 0.55, fenwickPercentage: 0.57, xOnGoalFor: 21.49, xGoalsFor: 1.53, xReboundsFor: 1.37, xFreezeFor: 4.95, xPlayStoppedFor: 0.73, xPlayContinuedInZoneFor: 12.58, xPlayContinuedOutsideZoneFor: 9.84, flurryAdjustedxGoalsFor: 1.49, scoreVenueAdjustedxGoalsFor: 1.5, flurryScoreVenueAdjustedxGoalsFor: 1.47, shotsOnGoalFor: 21.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 41.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 0.0, playContinuedInZoneFor: 12.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 21.0, savedUnblockedShotAttemptsFor: 31.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 6.0, hitsFor: 7.0, takeawaysFor: 1.0, giveawaysFor: 5.0, lowDangerShotsFor: 27.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.85, mediumDangerxGoalsFor: 0.37, highDangerxGoalsFor: 0.3, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 41.65, unblockedShotAttemptsFor: 31.0, scoreAdjustedUnblockedShotAttemptsFor: 31.44, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.28, xGoalsFromActualReboundsOfShotsFor: 0.3, reboundxGoalsFor: 0.3, totalShotCreditFor: 1.5, scoreAdjustedTotalShotCreditFor: 1.49, scoreFlurryAdjustedTotalShotCreditFor: 1.48, xOnGoalAgainst: 15.8, xGoalsAgainst: 0.85, xReboundsAgainst: 0.96, xFreezeAgainst: 3.86, xPlayStoppedAgainst: 0.51, xPlayContinuedInZoneAgainst: 9.72, xPlayContinuedOutsideZoneAgainst: 7.1, flurryAdjustedxGoalsAgainst: 0.84, scoreVenueAdjustedxGoalsAgainst: 0.85, flurryScoreVenueAdjustedxGoalsAgainst: 0.84, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 33.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 14.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 5.0, hitsAgainst: 16.0, takeawaysAgainst: 5.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 20.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.45, mediumDangerxGoalsAgainst: 0.4, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 32.2, unblockedShotAttemptsAgainst: 23.0, scoreAdjustedUnblockedShotAttemptsAgainst: 22.61, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.11, reboundxGoalsAgainst: 0.11, totalShotCreditAgainst: 0.94, scoreAdjustedTotalShotCreditAgainst: 0.94, scoreFlurryAdjustedTotalShotCreditAgainst: 0.93

lineId: 84785678480871, season: 2021, name: Kukan-Boqvist, team: CBJ, position: pairing, situation: 5on5, games_played: 14, icetime: 4839.0, iceTimeRank: 89.0, xGoalsPercentage: 0.4, corsiPercentage: 0.42, fenwickPercentage: 0.42, xOnGoalFor: 43.63, xGoalsFor: 3.85, xReboundsFor: 2.7, xFreezeFor: 10.34, xPlayStoppedFor: 1.4, xPlayContinuedInZoneFor: 23.84, xPlayContinuedOutsideZoneFor: 17.88, flurryAdjustedxGoalsFor: 3.74, scoreVenueAdjustedxGoalsFor: 3.83, flurryScoreVenueAdjustedxGoalsFor: 3.73, shotsOnGoalFor: 48.0, missedShotsFor: 12.0, blockedShotAttemptsFor: 11.0, shotAttemptsFor: 71.0, goalsFor: 2.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 16.0, playStoppedFor: 2.0, playContinuedInZoneFor: 14.0, playContinuedOutsideZoneFor: 24.0, savedShotsOnGoalFor: 46.0, savedUnblockedShotAttemptsFor: 58.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 41.0, hitsFor: 34.0, takeawaysFor: 11.0, giveawaysFor: 8.0, lowDangerShotsFor: 47.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 1.54, mediumDangerxGoalsFor: 1.08, highDangerxGoalsFor: 1.23, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 69.8, unblockedShotAttemptsFor: 60.0, scoreAdjustedUnblockedShotAttemptsFor: 59.03, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.56, xGoalsFromActualReboundsOfShotsFor: 0.84, reboundxGoalsFor: 0.84, totalShotCreditFor: 3.56, scoreAdjustedTotalShotCreditFor: 3.57, scoreFlurryAdjustedTotalShotCreditFor: 3.52, xOnGoalAgainst: 60.45, xGoalsAgainst: 5.86, xReboundsAgainst: 4.25, xFreezeAgainst: 14.25, xPlayStoppedAgainst: 1.88, xPlayContinuedInZoneAgainst: 33.25, xPlayContinuedOutsideZoneAgainst: 23.52, flurryAdjustedxGoalsAgainst: 5.68, scoreVenueAdjustedxGoalsAgainst: 5.92, flurryScoreVenueAdjustedxGoalsAgainst: 5.74, shotsOnGoalAgainst: 63.0, missedShotsAgainst: 20.0, blockedShotAttemptsAgainst: 17.0, shotAttemptsAgainst: 100.0, goalsAgainst: 5.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 0.0, freezeAgainst: 15.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 24.0, playContinuedOutsideZoneAgainst: 33.0, savedShotsOnGoalAgainst: 58.0, savedUnblockedShotAttemptsAgainst: 78.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 40.0, hitsAgainst: 32.0, takeawaysAgainst: 9.0, giveawaysAgainst: 20.0, lowDangerShotsAgainst: 54.0, mediumDangerShotsAgainst: 26.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.84, mediumDangerxGoalsAgainst: 3.18, highDangerxGoalsAgainst: 0.84, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 102.73, unblockedShotAttemptsAgainst: 83.0, scoreAdjustedUnblockedShotAttemptsAgainst: 83.99, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 0.89, xGoalsFromActualReboundsOfShotsAgainst: 0.89, reboundxGoalsAgainst: 0.89, totalShotCreditAgainst: 5.85, scoreAdjustedTotalShotCreditAgainst: 5.91, scoreFlurryAdjustedTotalShotCreditAgainst: 5.8

lineId: 847846384785128480789, season: 2021, name: Beauvillier-Czarnik-Wahlstrom, team: NYI, position: line, situation: 5on5, games_played: 5, icetime: 699.0, iceTimeRank: 40.0, xGoalsPercentage: 0.3, corsiPercentage: 0.38, fenwickPercentage: 0.38, xOnGoalFor: 3.45, xGoalsFor: 0.13, xReboundsFor: 0.21, xFreezeFor: 0.98, xPlayStoppedFor: 0.12, xPlayContinuedInZoneFor: 2.03, xPlayContinuedOutsideZoneFor: 1.53, flurryAdjustedxGoalsFor: 0.13, scoreVenueAdjustedxGoalsFor: 0.13, flurryScoreVenueAdjustedxGoalsFor: 0.12, shotsOnGoalFor: 4.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 4.0, hitsFor: 5.0, takeawaysFor: 1.0, giveawaysFor: 3.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.13, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.89, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 4.86, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.17, scoreAdjustedTotalShotCreditFor: 0.16, scoreFlurryAdjustedTotalShotCreditFor: 0.16, xOnGoalAgainst: 5.75, xGoalsAgainst: 0.32, xReboundsAgainst: 0.35, xFreezeAgainst: 1.35, xPlayStoppedAgainst: 0.18, xPlayContinuedInZoneAgainst: 3.39, xPlayContinuedOutsideZoneAgainst: 2.41, flurryAdjustedxGoalsAgainst: 0.31, scoreVenueAdjustedxGoalsAgainst: 0.32, flurryScoreVenueAdjustedxGoalsAgainst: 0.32, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 10.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 5.0, faceOffsWonAgainst: 4.0, hitsAgainst: 3.0, takeawaysAgainst: 0.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.19, mediumDangerxGoalsAgainst: 0.13, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.36, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.27, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.39, scoreAdjustedTotalShotCreditAgainst: 0.4, scoreFlurryAdjustedTotalShotCreditAgainst: 0.39

lineId: 847345384764398480008, season: 2021, name: Lewis-Ruzicka-Ritchie, team: CGY, position: line, situation: 5on5, games_played: 4, icetime: 1663.0, iceTimeRank: 16.0, xGoalsPercentage: 0.6, corsiPercentage: 0.62, fenwickPercentage: 0.61, xOnGoalFor: 15.48, xGoalsFor: 1.0, xReboundsFor: 1.05, xFreezeFor: 4.01, xPlayStoppedFor: 0.48, xPlayContinuedInZoneFor: 9.25, xPlayContinuedOutsideZoneFor: 6.21, flurryAdjustedxGoalsFor: 0.98, scoreVenueAdjustedxGoalsFor: 1.06, flurryScoreVenueAdjustedxGoalsFor: 1.04, shotsOnGoalFor: 14.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 29.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 1.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 21.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 15.0, hitsFor: 7.0, takeawaysFor: 4.0, giveawaysFor: 5.0, lowDangerShotsFor: 17.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.36, mediumDangerxGoalsFor: 0.64, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 30.91, unblockedShotAttemptsFor: 22.0, scoreAdjustedUnblockedShotAttemptsFor: 23.21, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.21, xGoalsFromActualReboundsOfShotsFor: 0.18, reboundxGoalsFor: 0.18, totalShotCreditFor: 1.03, scoreAdjustedTotalShotCreditFor: 1.08, scoreFlurryAdjustedTotalShotCreditFor: 1.07, xOnGoalAgainst: 10.29, xGoalsAgainst: 0.67, xReboundsAgainst: 0.62, xFreezeAgainst: 2.3, xPlayStoppedAgainst: 0.29, xPlayContinuedInZoneAgainst: 5.62, xPlayContinuedOutsideZoneAgainst: 4.49, flurryAdjustedxGoalsAgainst: 0.67, scoreVenueAdjustedxGoalsAgainst: 0.67, flurryScoreVenueAdjustedxGoalsAgainst: 0.67, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 18.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 16.0, faceOffsWonAgainst: 17.0, hitsAgainst: 10.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.21, mediumDangerxGoalsAgainst: 0.46, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 17.61, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.98, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.13, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.8, scoreAdjustedTotalShotCreditAgainst: 0.8, scoreFlurryAdjustedTotalShotCreditAgainst: 0.79

lineId: 847414984774068478434, season: 2021, name: Janmark-Kolesar-Dadonov, team: VGK, position: line, situation: 5on5, games_played: 7, icetime: 1770.0, iceTimeRank: 44.0, xGoalsPercentage: 0.47, corsiPercentage: 0.43, fenwickPercentage: 0.41, xOnGoalFor: 11.48, xGoalsFor: 0.74, xReboundsFor: 0.74, xFreezeFor: 3.01, xPlayStoppedFor: 0.38, xPlayContinuedInZoneFor: 6.39, xPlayContinuedOutsideZoneFor: 4.75, flurryAdjustedxGoalsFor: 0.72, scoreVenueAdjustedxGoalsFor: 0.81, flurryScoreVenueAdjustedxGoalsFor: 0.79, shotsOnGoalFor: 13.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 25.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 1.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 16.0, hitsFor: 8.0, takeawaysFor: 4.0, giveawaysFor: 2.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.47, mediumDangerxGoalsFor: 0.27, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 28.12, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 17.66, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.89, scoreAdjustedTotalShotCreditFor: 0.98, scoreFlurryAdjustedTotalShotCreditFor: 0.95, xOnGoalAgainst: 16.47, xGoalsAgainst: 0.82, xReboundsAgainst: 0.86, xFreezeAgainst: 4.11, xPlayStoppedAgainst: 0.51, xPlayContinuedInZoneAgainst: 9.28, xPlayContinuedOutsideZoneAgainst: 7.42, flurryAdjustedxGoalsAgainst: 0.82, scoreVenueAdjustedxGoalsAgainst: 0.77, flurryScoreVenueAdjustedxGoalsAgainst: 0.77, shotsOnGoalAgainst: 21.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 33.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 21.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 16.0, hitsAgainst: 26.0, takeawaysAgainst: 1.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 20.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.46, mediumDangerxGoalsAgainst: 0.37, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 29.77, unblockedShotAttemptsAgainst: 23.0, scoreAdjustedUnblockedShotAttemptsAgainst: 21.3, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.99, scoreAdjustedTotalShotCreditAgainst: 0.93, scoreFlurryAdjustedTotalShotCreditAgainst: 0.93
