lineId: 847356484751498475784, season: 2019, name: Skinner-Johansson-Frolik, team: BUF, position: line, situation: 5on5, games_played: 6, icetime: 1655.0, iceTimeRank: 38.0, xGoalsPercentage: 0.34, corsiPercentage: 0.37, fenwickPercentage: 0.4, xOnGoalFor: 11.97, xGoalsFor: 0.91, xReboundsFor: 0.79, xFreezeFor: 2.71, xPlayStoppedFor: 0.35, xPlayContinuedInZoneFor: 6.37, xPlayContinuedOutsideZoneFor: 4.87, flurryAdjustedxGoalsFor: 0.9, scoreVenueAdjustedxGoalsFor: 0.93, flurryScoreVenueAdjustedxGoalsFor: 0.92, shotsOnGoalFor: 14.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 19.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 14.0, hitsFor: 11.0, takeawaysFor: 5.0, giveawaysFor: 3.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.35, mediumDangerxGoalsFor: 0.3, highDangerxGoalsFor: 0.26, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 19.17, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 16.07, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.07, scoreAdjustedTotalShotCreditFor: 1.09, scoreFlurryAdjustedTotalShotCreditFor: 1.08, xOnGoalAgainst: 16.67, xGoalsAgainst: 1.73, xReboundsAgainst: 1.14, xFreezeAgainst: 4.28, xPlayStoppedAgainst: 0.6, xPlayContinuedInZoneAgainst: 9.39, xPlayContinuedOutsideZoneAgainst: 6.85, flurryAdjustedxGoalsAgainst: 1.56, scoreVenueAdjustedxGoalsAgainst: 1.76, flurryScoreVenueAdjustedxGoalsAgainst: 1.59, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 32.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 16.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 9.0, hitsAgainst: 13.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.62, mediumDangerxGoalsAgainst: 0.55, highDangerxGoalsAgainst: 0.56, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 32.56, unblockedShotAttemptsAgainst: 24.0, scoreAdjustedUnblockedShotAttemptsAgainst: 24.27, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.24, xGoalsFromActualReboundsOfShotsAgainst: 0.37, reboundxGoalsAgainst: 0.37, totalShotCreditAgainst: 1.59, scoreAdjustedTotalShotCreditAgainst: 1.63, scoreFlurryAdjustedTotalShotCreditAgainst: 1.56

lineId: 84751798478915, season: 2019, name: Kulikov-Niku, team: WPG, position: pairing, situation: 5on5, games_played: 10, icetime: 6954.0, iceTimeRank: 25.0, xGoalsPercentage: 0.39, corsiPercentage: 0.43, fenwickPercentage: 0.42, xOnGoalFor: 50.52, xGoalsFor: 3.5, xReboundsFor: 3.2, xFreezeFor: 13.45, xPlayStoppedFor: 1.71, xPlayContinuedInZoneFor: 29.79, xPlayContinuedOutsideZoneFor: 22.36, flurryAdjustedxGoalsFor: 3.44, scoreVenueAdjustedxGoalsFor: 3.4, flurryScoreVenueAdjustedxGoalsFor: 3.35, shotsOnGoalFor: 53.0, missedShotsFor: 21.0, blockedShotAttemptsFor: 30.0, shotAttemptsFor: 104.0, goalsFor: 2.0, reboundsFor: 5.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 3.0, playContinuedInZoneFor: 22.0, playContinuedOutsideZoneFor: 35.0, savedShotsOnGoalFor: 51.0, savedUnblockedShotAttemptsFor: 72.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 49.0, hitsFor: 44.0, takeawaysFor: 9.0, giveawaysFor: 25.0, lowDangerShotsFor: 61.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.56, mediumDangerxGoalsFor: 1.64, highDangerxGoalsFor: 0.3, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 102.34, unblockedShotAttemptsFor: 74.0, scoreAdjustedUnblockedShotAttemptsFor: 72.66, dZoneGiveawaysFor: 24.0, xGoalsFromxReboundsOfShotsFor: 0.65, xGoalsFromActualReboundsOfShotsFor: 0.83, reboundxGoalsFor: 0.63, totalShotCreditFor: 3.51, scoreAdjustedTotalShotCreditFor: 3.42, scoreFlurryAdjustedTotalShotCreditFor: 3.38, xOnGoalAgainst: 72.66, xGoalsAgainst: 5.55, xReboundsAgainst: 4.87, xFreezeAgainst: 17.46, xPlayStoppedAgainst: 2.43, xPlayContinuedInZoneAgainst: 41.63, xPlayContinuedOutsideZoneAgainst: 31.06, flurryAdjustedxGoalsAgainst: 5.42, scoreVenueAdjustedxGoalsAgainst: 5.67, flurryScoreVenueAdjustedxGoalsAgainst: 5.54, shotsOnGoalAgainst: 68.0, missedShotsAgainst: 35.0, blockedShotAttemptsAgainst: 33.0, shotAttemptsAgainst: 136.0, goalsAgainst: 4.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 1.0, freezeAgainst: 16.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 31.0, playContinuedOutsideZoneAgainst: 43.0, savedShotsOnGoalAgainst: 64.0, savedUnblockedShotAttemptsAgainst: 99.0, penaltiesAgainst: 12.0, penalityMinutesAgainst: 22.0, faceOffsWonAgainst: 57.0, hitsAgainst: 52.0, takeawaysAgainst: 10.0, giveawaysAgainst: 20.0, lowDangerShotsAgainst: 82.0, mediumDangerShotsAgainst: 19.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 2.45, mediumDangerxGoalsAgainst: 2.53, highDangerxGoalsAgainst: 0.58, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 137.38, unblockedShotAttemptsAgainst: 103.0, scoreAdjustedUnblockedShotAttemptsAgainst: 104.13, dZoneGiveawaysAgainst: 17.0, xGoalsFromxReboundsOfShotsAgainst: 1.0, xGoalsFromActualReboundsOfShotsAgainst: 0.95, reboundxGoalsAgainst: 0.95, totalShotCreditAgainst: 5.6, scoreAdjustedTotalShotCreditAgainst: 5.72, scoreFlurryAdjustedTotalShotCreditAgainst: 5.64

lineId: 84717298475430, season: 2019, name: Russell-Manning, team: EDM, position: pairing, situation: 5on5, games_played: 7, icetime: 1089.0, iceTimeRank: 38.0, xGoalsPercentage: 0.48, corsiPercentage: 0.47, fenwickPercentage: 0.46, xOnGoalFor: 8.71, xGoalsFor: 0.93, xReboundsFor: 0.64, xFreezeFor: 2.16, xPlayStoppedFor: 0.28, xPlayContinuedInZoneFor: 4.68, xPlayContinuedOutsideZoneFor: 3.3, flurryAdjustedxGoalsFor: 0.88, scoreVenueAdjustedxGoalsFor: 0.9, flurryScoreVenueAdjustedxGoalsFor: 0.85, shotsOnGoalFor: 5.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 17.0, goalsFor: 0.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 4.0, hitsFor: 8.0, takeawaysFor: 0.0, giveawaysFor: 3.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.26, mediumDangerxGoalsFor: 0.13, highDangerxGoalsFor: 0.55, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 15.99, unblockedShotAttemptsFor: 12.0, scoreAdjustedUnblockedShotAttemptsFor: 11.43, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.14, xGoalsFromActualReboundsOfShotsFor: 0.55, reboundxGoalsFor: 0.55, totalShotCreditFor: 0.52, scoreAdjustedTotalShotCreditFor: 0.51, scoreFlurryAdjustedTotalShotCreditFor: 0.5, xOnGoalAgainst: 10.09, xGoalsAgainst: 1.01, xReboundsAgainst: 0.7, xFreezeAgainst: 2.31, xPlayStoppedAgainst: 0.33, xPlayContinuedInZoneAgainst: 5.36, xPlayContinuedOutsideZoneAgainst: 4.3, flurryAdjustedxGoalsAgainst: 1.0, scoreVenueAdjustedxGoalsAgainst: 1.06, flurryScoreVenueAdjustedxGoalsAgainst: 1.05, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 19.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 7.0, hitsAgainst: 6.0, takeawaysAgainst: 2.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.36, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.55, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 20.69, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 14.85, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.15, scoreAdjustedTotalShotCreditAgainst: 1.21, scoreFlurryAdjustedTotalShotCreditAgainst: 1.2

lineId: 847075584712628478432, season: 2019, name: Soderberg-Richardson-Fischer, team: ARI, position: line, situation: 5on5, games_played: 11, icetime: 4505.0, iceTimeRank: 48.0, xGoalsPercentage: 0.56, corsiPercentage: 0.49, fenwickPercentage: 0.48, xOnGoalFor: 41.17, xGoalsFor: 4.64, xReboundsFor: 3.14, xFreezeFor: 9.68, xPlayStoppedFor: 1.38, xPlayContinuedInZoneFor: 20.21, xPlayContinuedOutsideZoneFor: 14.95, flurryAdjustedxGoalsFor: 4.06, scoreVenueAdjustedxGoalsFor: 4.53, flurryScoreVenueAdjustedxGoalsFor: 3.96, shotsOnGoalFor: 41.0, missedShotsFor: 13.0, blockedShotAttemptsFor: 22.0, shotAttemptsFor: 76.0, goalsFor: 2.0, reboundsFor: 10.0, reboundGoalsFor: 2.0, freezeFor: 9.0, playStoppedFor: 2.0, playContinuedInZoneFor: 22.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 39.0, savedUnblockedShotAttemptsFor: 52.0, penaltiesFor: 8.0, penalityMinutesFor: 18.0, faceOffsWonFor: 46.0, hitsFor: 57.0, takeawaysFor: 5.0, giveawaysFor: 10.0, lowDangerShotsFor: 36.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 9.0, lowDangerxGoalsFor: 0.93, mediumDangerxGoalsFor: 1.14, highDangerxGoalsFor: 2.57, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 74.61, unblockedShotAttemptsFor: 54.0, scoreAdjustedUnblockedShotAttemptsFor: 53.04, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.67, xGoalsFromActualReboundsOfShotsFor: 2.52, reboundxGoalsFor: 2.52, totalShotCreditFor: 2.79, scoreAdjustedTotalShotCreditFor: 2.71, scoreFlurryAdjustedTotalShotCreditFor: 2.64, xOnGoalAgainst: 42.32, xGoalsAgainst: 3.61, xReboundsAgainst: 2.98, xFreezeAgainst: 9.51, xPlayStoppedAgainst: 1.29, xPlayContinuedInZoneAgainst: 23.43, xPlayContinuedOutsideZoneAgainst: 17.17, flurryAdjustedxGoalsAgainst: 3.53, scoreVenueAdjustedxGoalsAgainst: 3.59, flurryScoreVenueAdjustedxGoalsAgainst: 3.5, shotsOnGoalAgainst: 39.0, missedShotsAgainst: 19.0, blockedShotAttemptsAgainst: 22.0, shotAttemptsAgainst: 80.0, goalsAgainst: 1.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 10.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 23.0, playContinuedOutsideZoneAgainst: 19.0, savedShotsOnGoalAgainst: 38.0, savedUnblockedShotAttemptsAgainst: 57.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 35.0, hitsAgainst: 33.0, takeawaysAgainst: 7.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 47.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.49, mediumDangerxGoalsAgainst: 0.99, highDangerxGoalsAgainst: 1.13, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 80.01, unblockedShotAttemptsAgainst: 58.0, scoreAdjustedUnblockedShotAttemptsAgainst: 57.58, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.62, xGoalsFromActualReboundsOfShotsAgainst: 1.15, reboundxGoalsAgainst: 1.15, totalShotCreditAgainst: 3.09, scoreAdjustedTotalShotCreditAgainst: 3.06, scoreFlurryAdjustedTotalShotCreditAgainst: 3.04

lineId: 84740908476885, season: 2019, name: Smith-Trouba, team: NYR, position: pairing, situation: 5on5, games_played: 25, icetime: 8472.0, iceTimeRank: 121.0, xGoalsPercentage: 0.39, corsiPercentage: 0.46, fenwickPercentage: 0.47, xOnGoalFor: 50.84, xGoalsFor: 3.39, xReboundsFor: 3.34, xFreezeFor: 12.54, xPlayStoppedFor: 1.77, xPlayContinuedInZoneFor: 29.01, xPlayContinuedOutsideZoneFor: 20.95, flurryAdjustedxGoalsFor: 3.3, scoreVenueAdjustedxGoalsFor: 3.31, flurryScoreVenueAdjustedxGoalsFor: 3.22, shotsOnGoalFor: 49.0, missedShotsFor: 22.0, blockedShotAttemptsFor: 33.0, shotAttemptsFor: 104.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 17.0, playStoppedFor: 2.0, playContinuedInZoneFor: 21.0, playContinuedOutsideZoneFor: 27.0, savedShotsOnGoalFor: 48.0, savedUnblockedShotAttemptsFor: 70.0, penaltiesFor: 8.0, penalityMinutesFor: 17.0, faceOffsWonFor: 56.0, hitsFor: 49.0, takeawaysFor: 13.0, giveawaysFor: 23.0, lowDangerShotsFor: 57.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.42, mediumDangerxGoalsFor: 1.34, highDangerxGoalsFor: 0.63, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 102.84, unblockedShotAttemptsFor: 71.0, scoreAdjustedUnblockedShotAttemptsFor: 70.04, dZoneGiveawaysFor: 14.0, xGoalsFromxReboundsOfShotsFor: 0.69, xGoalsFromActualReboundsOfShotsFor: 0.6, reboundxGoalsFor: 0.62, totalShotCreditFor: 3.46, scoreAdjustedTotalShotCreditFor: 3.38, scoreFlurryAdjustedTotalShotCreditFor: 3.32, xOnGoalAgainst: 59.82, xGoalsAgainst: 5.42, xReboundsAgainst: 4.07, xFreezeAgainst: 13.7, xPlayStoppedAgainst: 1.88, xPlayContinuedInZoneAgainst: 31.78, xPlayContinuedOutsideZoneAgainst: 24.16, flurryAdjustedxGoalsAgainst: 5.31, scoreVenueAdjustedxGoalsAgainst: 5.4, flurryScoreVenueAdjustedxGoalsAgainst: 5.29, shotsOnGoalAgainst: 56.0, missedShotsAgainst: 25.0, blockedShotAttemptsAgainst: 40.0, shotAttemptsAgainst: 121.0, goalsAgainst: 3.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 15.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 24.0, playContinuedOutsideZoneAgainst: 34.0, savedShotsOnGoalAgainst: 53.0, savedUnblockedShotAttemptsAgainst: 78.0, penaltiesAgainst: 11.0, penalityMinutesAgainst: 25.0, faceOffsWonAgainst: 56.0, hitsAgainst: 42.0, takeawaysAgainst: 21.0, giveawaysAgainst: 24.0, lowDangerShotsAgainst: 60.0, mediumDangerShotsAgainst: 12.0, highDangerShotsAgainst: 9.0, lowDangerxGoalsAgainst: 1.59, mediumDangerxGoalsAgainst: 1.51, highDangerxGoalsAgainst: 2.32, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 121.32, unblockedShotAttemptsAgainst: 81.0, scoreAdjustedUnblockedShotAttemptsAgainst: 80.93, dZoneGiveawaysAgainst: 14.0, xGoalsFromxReboundsOfShotsAgainst: 0.84, xGoalsFromActualReboundsOfShotsAgainst: 0.6, reboundxGoalsAgainst: 0.6, totalShotCreditAgainst: 5.67, scoreAdjustedTotalShotCreditAgainst: 5.65, scoreFlurryAdjustedTotalShotCreditAgainst: 5.61

lineId: 84701518474145, season: 2019, name: Bouwmeester-Bortuzzo, team: STL, position: pairing, situation: 5on5, games_played: 29, icetime: 2138.0, iceTimeRank: 226.0, xGoalsPercentage: 0.38, corsiPercentage: 0.31, fenwickPercentage: 0.36, xOnGoalFor: 9.19, xGoalsFor: 0.75, xReboundsFor: 0.56, xFreezeFor: 2.09, xPlayStoppedFor: 0.28, xPlayContinuedInZoneFor: 5.38, xPlayContinuedOutsideZoneFor: 3.94, flurryAdjustedxGoalsFor: 0.75, scoreVenueAdjustedxGoalsFor: 0.74, flurryScoreVenueAdjustedxGoalsFor: 0.74, shotsOnGoalFor: 9.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 14.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 9.0, hitsFor: 16.0, takeawaysFor: 6.0, giveawaysFor: 5.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.37, mediumDangerxGoalsFor: 0.12, highDangerxGoalsFor: 0.27, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.49, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 12.46, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.11, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.87, scoreAdjustedTotalShotCreditFor: 0.85, scoreFlurryAdjustedTotalShotCreditFor: 0.85, xOnGoalAgainst: 15.77, xGoalsAgainst: 1.24, xReboundsAgainst: 1.14, xFreezeAgainst: 3.98, xPlayStoppedAgainst: 0.58, xPlayContinuedInZoneAgainst: 9.05, xPlayContinuedOutsideZoneAgainst: 7.02, flurryAdjustedxGoalsAgainst: 1.17, scoreVenueAdjustedxGoalsAgainst: 1.25, flurryScoreVenueAdjustedxGoalsAgainst: 1.18, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 31.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 14.0, savedUnblockedShotAttemptsAgainst: 22.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 8.0, hitsAgainst: 11.0, takeawaysAgainst: 7.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.34, mediumDangerxGoalsAgainst: 0.4, highDangerxGoalsAgainst: 0.49, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 31.0, unblockedShotAttemptsAgainst: 23.0, scoreAdjustedUnblockedShotAttemptsAgainst: 23.01, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.24, xGoalsFromActualReboundsOfShotsAgainst: 0.49, reboundxGoalsAgainst: 0.49, totalShotCreditAgainst: 0.98, scoreAdjustedTotalShotCreditAgainst: 0.99, scoreFlurryAdjustedTotalShotCreditAgainst: 0.97
