lineId: 84759068476902, season: 2019, name: Lindell-Klingberg, team: DAL, position: pairing, situation: 5on5, games_played: 58, icetime: 37451.0, iceTimeRank: 148.0, xGoalsPercentage: 0.54, corsiPercentage: 0.5, fenwickPercentage: 0.5, xOnGoalFor: 320.97, xGoalsFor: 29.58, xReboundsFor: 21.35, xFreezeFor: 76.53, xPlayStoppedFor: 10.81, xPlayContinuedInZoneFor: 178.28, xPlayContinuedOutsideZoneFor: 131.45, flurryAdjustedxGoalsFor: 28.33, scoreVenueAdjustedxGoalsFor: 29.73, flurryScoreVenueAdjustedxGoalsFor: 28.44, shotsOnGoalFor: 324.0, missedShotsFor: 124.0, blockedShotAttemptsFor: 143.0, shotAttemptsFor: 591.0, goalsFor: 22.0, reboundsFor: 35.0, reboundGoalsFor: 3.0, freezeFor: 73.0, playStoppedFor: 12.0, playContinuedInZoneFor: 139.0, playContinuedOutsideZoneFor: 167.0, savedShotsOnGoalFor: 302.0, savedUnblockedShotAttemptsFor: 426.0, penaltiesFor: 20.0, penalityMinutesFor: 43.0, faceOffsWonFor: 301.0, hitsFor: 254.0, takeawaysFor: 84.0, giveawaysFor: 122.0, lowDangerShotsFor: 329.0, mediumDangerShotsFor: 86.0, highDangerShotsFor: 33.0, lowDangerxGoalsFor: 10.03, mediumDangerxGoalsFor: 10.2, highDangerxGoalsFor: 9.35, lowDangerGoalsFor: 6.0, mediumDangerGoalsFor: 13.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 584.24, unblockedShotAttemptsFor: 448.0, scoreAdjustedUnblockedShotAttemptsFor: 443.72, dZoneGiveawaysFor: 69.0, xGoalsFromxReboundsOfShotsFor: 4.43, xGoalsFromActualReboundsOfShotsFor: 7.34, reboundxGoalsFor: 7.34, totalShotCreditFor: 26.67, scoreAdjustedTotalShotCreditFor: 26.58, scoreFlurryAdjustedTotalShotCreditFor: 26.09, xOnGoalAgainst: 325.38, xGoalsAgainst: 24.97, xReboundsAgainst: 21.09, xFreezeAgainst: 78.22, xPlayStoppedAgainst: 10.5, xPlayContinuedInZoneAgainst: 184.2, xPlayContinuedOutsideZoneAgainst: 137.02, flurryAdjustedxGoalsAgainst: 24.03, scoreVenueAdjustedxGoalsAgainst: 25.35, flurryScoreVenueAdjustedxGoalsAgainst: 24.38, shotsOnGoalAgainst: 340.0, missedShotsAgainst: 116.0, blockedShotAttemptsAgainst: 142.0, shotAttemptsAgainst: 598.0, goalsAgainst: 20.0, reboundsAgainst: 23.0, reboundGoalsAgainst: 3.0, freezeAgainst: 91.0, playStoppedAgainst: 15.0, playContinuedInZoneAgainst: 163.0, playContinuedOutsideZoneAgainst: 144.0, savedShotsOnGoalAgainst: 320.0, savedUnblockedShotAttemptsAgainst: 436.0, penaltiesAgainst: 35.0, penalityMinutesAgainst: 71.0, faceOffsWonAgainst: 323.0, hitsAgainst: 239.0, takeawaysAgainst: 85.0, giveawaysAgainst: 122.0, lowDangerShotsAgainst: 359.0, mediumDangerShotsAgainst: 76.0, highDangerShotsAgainst: 21.0, lowDangerxGoalsAgainst: 9.82, mediumDangerxGoalsAgainst: 9.08, highDangerxGoalsAgainst: 6.07, lowDangerGoalsAgainst: 7.0, mediumDangerGoalsAgainst: 8.0, highDangerGoalsAgainst: 5.0, scoreAdjustedShotsAttemptsAgainst: 603.72, unblockedShotAttemptsAgainst: 456.0, scoreAdjustedUnblockedShotAttemptsAgainst: 461.38, dZoneGiveawaysAgainst: 71.0, xGoalsFromxReboundsOfShotsAgainst: 4.34, xGoalsFromActualReboundsOfShotsAgainst: 4.76, reboundxGoalsAgainst: 4.76, totalShotCreditAgainst: 24.53, scoreAdjustedTotalShotCreditAgainst: 24.86, scoreFlurryAdjustedTotalShotCreditAgainst: 24.44

lineId: 84768078477355, season: 2019, name: Butcher-Tennyson, team: N.J, position: pairing, situation: 5on5, games_played: 14, icetime: 6986.0, iceTimeRank: 64.0, xGoalsPercentage: 0.56, corsiPercentage: 0.5, fenwickPercentage: 0.51, xOnGoalFor: 66.18, xGoalsFor: 5.75, xReboundsFor: 4.51, xFreezeFor: 15.05, xPlayStoppedFor: 2.01, xPlayContinuedInZoneFor: 36.57, xPlayContinuedOutsideZoneFor: 26.11, flurryAdjustedxGoalsFor: 5.63, scoreVenueAdjustedxGoalsFor: 5.84, flurryScoreVenueAdjustedxGoalsFor: 5.72, shotsOnGoalFor: 65.0, missedShotsFor: 25.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 109.0, goalsFor: 10.0, reboundsFor: 4.0, reboundGoalsFor: 2.0, freezeFor: 23.0, playStoppedFor: 6.0, playContinuedInZoneFor: 21.0, playContinuedOutsideZoneFor: 26.0, savedShotsOnGoalFor: 55.0, savedUnblockedShotAttemptsFor: 80.0, penaltiesFor: 9.0, penalityMinutesFor: 21.0, faceOffsWonFor: 57.0, hitsFor: 62.0, takeawaysFor: 10.0, giveawaysFor: 18.0, lowDangerShotsFor: 63.0, mediumDangerShotsFor: 23.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.79, mediumDangerxGoalsFor: 2.85, highDangerxGoalsFor: 1.1, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 6.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 108.61, unblockedShotAttemptsFor: 90.0, scoreAdjustedUnblockedShotAttemptsFor: 90.22, dZoneGiveawaysFor: 14.0, xGoalsFromxReboundsOfShotsFor: 0.93, xGoalsFromActualReboundsOfShotsFor: 0.95, reboundxGoalsFor: 0.95, totalShotCreditFor: 5.72, scoreAdjustedTotalShotCreditFor: 5.79, scoreFlurryAdjustedTotalShotCreditFor: 5.72, xOnGoalAgainst: 62.12, xGoalsAgainst: 4.46, xReboundsAgainst: 4.16, xFreezeAgainst: 14.58, xPlayStoppedAgainst: 1.94, xPlayContinuedInZoneAgainst: 36.81, xPlayContinuedOutsideZoneAgainst: 26.05, flurryAdjustedxGoalsAgainst: 4.36, scoreVenueAdjustedxGoalsAgainst: 4.46, flurryScoreVenueAdjustedxGoalsAgainst: 4.36, shotsOnGoalAgainst: 64.0, missedShotsAgainst: 24.0, blockedShotAttemptsAgainst: 22.0, shotAttemptsAgainst: 110.0, goalsAgainst: 7.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 17.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 21.0, playContinuedOutsideZoneAgainst: 39.0, savedShotsOnGoalAgainst: 57.0, savedUnblockedShotAttemptsAgainst: 81.0, penaltiesAgainst: 10.0, penalityMinutesAgainst: 20.0, faceOffsWonAgainst: 61.0, hitsAgainst: 53.0, takeawaysAgainst: 6.0, giveawaysAgainst: 21.0, lowDangerShotsAgainst: 69.0, mediumDangerShotsAgainst: 17.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.92, mediumDangerxGoalsAgainst: 2.07, highDangerxGoalsAgainst: 0.47, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 111.64, unblockedShotAttemptsAgainst: 88.0, scoreAdjustedUnblockedShotAttemptsAgainst: 88.35, dZoneGiveawaysAgainst: 12.0, xGoalsFromxReboundsOfShotsAgainst: 0.85, xGoalsFromActualReboundsOfShotsAgainst: 0.08, reboundxGoalsAgainst: 0.08, totalShotCreditAgainst: 5.22, scoreAdjustedTotalShotCreditAgainst: 5.22, scoreFlurryAdjustedTotalShotCreditAgainst: 5.12

lineId: 84745818477488, season: 2019, name: Gardiner-Pesce, team: CAR, position: pairing, situation: 5on5, games_played: 57, icetime: 26270.0, iceTimeRank: 238.0, xGoalsPercentage: 0.52, corsiPercentage: 0.54, fenwickPercentage: 0.52, xOnGoalFor: 234.34, xGoalsFor: 21.82, xReboundsFor: 15.83, xFreezeFor: 54.82, xPlayStoppedFor: 7.65, xPlayContinuedInZoneFor: 132.25, xPlayContinuedOutsideZoneFor: 97.62, flurryAdjustedxGoalsFor: 20.92, scoreVenueAdjustedxGoalsFor: 21.47, flurryScoreVenueAdjustedxGoalsFor: 20.57, shotsOnGoalFor: 228.0, missedShotsFor: 102.0, blockedShotAttemptsFor: 120.0, shotAttemptsFor: 450.0, goalsFor: 17.0, reboundsFor: 16.0, reboundGoalsFor: 2.0, freezeFor: 43.0, playStoppedFor: 2.0, playContinuedInZoneFor: 119.0, playContinuedOutsideZoneFor: 133.0, savedShotsOnGoalFor: 211.0, savedUnblockedShotAttemptsFor: 313.0, penaltiesFor: 32.0, penalityMinutesFor: 64.0, faceOffsWonFor: 174.0, hitsFor: 123.0, takeawaysFor: 73.0, giveawaysFor: 83.0, lowDangerShotsFor: 240.0, mediumDangerShotsFor: 71.0, highDangerShotsFor: 19.0, lowDangerxGoalsFor: 7.73, mediumDangerxGoalsFor: 8.38, highDangerxGoalsFor: 5.71, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 9.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 442.36, unblockedShotAttemptsFor: 330.0, scoreAdjustedUnblockedShotAttemptsFor: 324.88, dZoneGiveawaysFor: 46.0, xGoalsFromxReboundsOfShotsFor: 3.29, xGoalsFromActualReboundsOfShotsFor: 4.35, reboundxGoalsFor: 4.09, totalShotCreditFor: 21.02, scoreAdjustedTotalShotCreditFor: 20.58, scoreFlurryAdjustedTotalShotCreditFor: 20.09, xOnGoalAgainst: 221.54, xGoalsAgainst: 20.14, xReboundsAgainst: 15.18, xFreezeAgainst: 52.08, xPlayStoppedAgainst: 7.35, xPlayContinuedInZoneAgainst: 118.24, xPlayContinuedOutsideZoneAgainst: 89.07, flurryAdjustedxGoalsAgainst: 18.66, scoreVenueAdjustedxGoalsAgainst: 20.73, flurryScoreVenueAdjustedxGoalsAgainst: 19.12, shotsOnGoalAgainst: 230.0, missedShotsAgainst: 73.0, blockedShotAttemptsAgainst: 73.0, shotAttemptsAgainst: 376.0, goalsAgainst: 21.0, reboundsAgainst: 30.0, reboundGoalsAgainst: 2.0, freezeAgainst: 30.0, playStoppedAgainst: 11.0, playContinuedInZoneAgainst: 98.0, playContinuedOutsideZoneAgainst: 113.0, savedShotsOnGoalAgainst: 209.0, savedUnblockedShotAttemptsAgainst: 282.0, penaltiesAgainst: 28.0, penalityMinutesAgainst: 56.0, faceOffsWonAgainst: 180.0, hitsAgainst: 181.0, takeawaysAgainst: 57.0, giveawaysAgainst: 80.0, lowDangerShotsAgainst: 213.0, mediumDangerShotsAgainst: 69.0, highDangerShotsAgainst: 21.0, lowDangerxGoalsAgainst: 6.13, mediumDangerxGoalsAgainst: 8.55, highDangerxGoalsAgainst: 5.45, lowDangerGoalsAgainst: 9.0, mediumDangerGoalsAgainst: 9.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 384.13, unblockedShotAttemptsAgainst: 303.0, scoreAdjustedUnblockedShotAttemptsAgainst: 308.44, dZoneGiveawaysAgainst: 38.0, xGoalsFromxReboundsOfShotsAgainst: 3.15, xGoalsFromActualReboundsOfShotsAgainst: 5.76, reboundxGoalsAgainst: 5.76, totalShotCreditAgainst: 17.47, scoreAdjustedTotalShotCreditAgainst: 17.8, scoreFlurryAdjustedTotalShotCreditAgainst: 17.32

lineId: 84706138475841, season: 2019, name: Burns-Heed, team: S.J, position: pairing, situation: 5on5, games_played: 29, icetime: 2077.0, iceTimeRank: 233.0, xGoalsPercentage: 0.47, corsiPercentage: 0.65, fenwickPercentage: 0.56, xOnGoalFor: 16.48, xGoalsFor: 1.27, xReboundsFor: 1.13, xFreezeFor: 4.05, xPlayStoppedFor: 0.57, xPlayContinuedInZoneFor: 9.77, xPlayContinuedOutsideZoneFor: 7.21, flurryAdjustedxGoalsFor: 1.13, scoreVenueAdjustedxGoalsFor: 1.25, flurryScoreVenueAdjustedxGoalsFor: 1.11, shotsOnGoalFor: 18.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 22.0, shotAttemptsFor: 46.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 24.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 12.0, hitsFor: 11.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.53, mediumDangerxGoalsFor: 0.46, highDangerxGoalsFor: 0.28, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 45.47, unblockedShotAttemptsFor: 24.0, scoreAdjustedUnblockedShotAttemptsFor: 23.44, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.23, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.5, scoreAdjustedTotalShotCreditFor: 1.48, scoreFlurryAdjustedTotalShotCreditFor: 1.32, xOnGoalAgainst: 13.2, xGoalsAgainst: 1.45, xReboundsAgainst: 0.87, xFreezeAgainst: 3.04, xPlayStoppedAgainst: 0.49, xPlayContinuedInZoneAgainst: 7.59, xPlayContinuedOutsideZoneAgainst: 5.56, flurryAdjustedxGoalsAgainst: 1.36, scoreVenueAdjustedxGoalsAgainst: 1.49, flurryScoreVenueAdjustedxGoalsAgainst: 1.4, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 25.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 14.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 8.0, hitsAgainst: 17.0, takeawaysAgainst: 4.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.55, mediumDangerxGoalsAgainst: 0.51, highDangerxGoalsAgainst: 0.39, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 25.42, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.28, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.18, xGoalsFromActualReboundsOfShotsAgainst: 0.56, reboundxGoalsAgainst: 0.56, totalShotCreditAgainst: 1.07, scoreAdjustedTotalShotCreditAgainst: 1.07, scoreFlurryAdjustedTotalShotCreditAgainst: 1.06

lineId: 84747178480157, season: 2019, name: Barberio-Rosen, team: COL, position: pairing, situation: 5on5, games_played: 4, icetime: 2197.0, iceTimeRank: 12.0, xGoalsPercentage: 0.5, corsiPercentage: 0.56, fenwickPercentage: 0.53, xOnGoalFor: 23.58, xGoalsFor: 1.51, xReboundsFor: 1.48, xFreezeFor: 6.19, xPlayStoppedFor: 0.78, xPlayContinuedInZoneFor: 14.0, xPlayContinuedOutsideZoneFor: 10.04, flurryAdjustedxGoalsFor: 1.47, scoreVenueAdjustedxGoalsFor: 1.5, flurryScoreVenueAdjustedxGoalsFor: 1.47, shotsOnGoalFor: 24.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 43.0, goalsFor: 3.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 21.0, savedUnblockedShotAttemptsFor: 31.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 14.0, hitsFor: 11.0, takeawaysFor: 7.0, giveawaysFor: 3.0, lowDangerShotsFor: 28.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.8, mediumDangerxGoalsFor: 0.49, highDangerxGoalsFor: 0.22, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 43.31, unblockedShotAttemptsFor: 34.0, scoreAdjustedUnblockedShotAttemptsFor: 34.5, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.3, xGoalsFromActualReboundsOfShotsFor: 0.25, reboundxGoalsFor: 0.25, totalShotCreditFor: 1.55, scoreAdjustedTotalShotCreditFor: 1.55, scoreFlurryAdjustedTotalShotCreditFor: 1.51, xOnGoalAgainst: 21.47, xGoalsAgainst: 1.53, xReboundsAgainst: 1.35, xFreezeAgainst: 5.2, xPlayStoppedAgainst: 0.68, xPlayContinuedInZoneAgainst: 12.24, xPlayContinuedOutsideZoneAgainst: 9.0, flurryAdjustedxGoalsAgainst: 1.49, scoreVenueAdjustedxGoalsAgainst: 1.56, flurryScoreVenueAdjustedxGoalsAgainst: 1.53, shotsOnGoalAgainst: 22.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 34.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 21.0, savedUnblockedShotAttemptsAgainst: 29.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 14.0, faceOffsWonAgainst: 15.0, hitsAgainst: 15.0, takeawaysAgainst: 6.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.73, mediumDangerxGoalsAgainst: 0.12, highDangerxGoalsAgainst: 0.68, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 33.91, unblockedShotAttemptsAgainst: 30.0, scoreAdjustedUnblockedShotAttemptsAgainst: 29.85, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.27, xGoalsFromActualReboundsOfShotsAgainst: 0.26, reboundxGoalsAgainst: 0.46, totalShotCreditAgainst: 1.34, scoreAdjustedTotalShotCreditAgainst: 1.37, scoreFlurryAdjustedTotalShotCreditAgainst: 1.36

lineId: 847403784757528477290, season: 2019, name: Van Riemsdyk-Raffl-Pitlick, team: PHI, position: line, situation: 5on5, games_played: 6, icetime: 2466.0, iceTimeRank: 24.0, xGoalsPercentage: 0.63, corsiPercentage: 0.55, fenwickPercentage: 0.52, xOnGoalFor: 16.4, xGoalsFor: 1.82, xReboundsFor: 1.11, xFreezeFor: 4.54, xPlayStoppedFor: 0.69, xPlayContinuedInZoneFor: 8.7, xPlayContinuedOutsideZoneFor: 6.14, flurryAdjustedxGoalsFor: 1.76, scoreVenueAdjustedxGoalsFor: 1.8, flurryScoreVenueAdjustedxGoalsFor: 1.74, shotsOnGoalFor: 17.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 13.0, shotAttemptsFor: 36.0, goalsFor: 2.0, reboundsFor: 4.0, reboundGoalsFor: 1.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 15.0, savedUnblockedShotAttemptsFor: 21.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 17.0, hitsFor: 20.0, takeawaysFor: 2.0, giveawaysFor: 4.0, lowDangerShotsFor: 16.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.52, mediumDangerxGoalsFor: 0.55, highDangerxGoalsFor: 0.75, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 36.25, unblockedShotAttemptsFor: 23.0, scoreAdjustedUnblockedShotAttemptsFor: 22.88, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.23, xGoalsFromActualReboundsOfShotsFor: 1.14, reboundxGoalsFor: 0.81, totalShotCreditFor: 1.24, scoreAdjustedTotalShotCreditFor: 1.22, scoreFlurryAdjustedTotalShotCreditFor: 1.2, xOnGoalAgainst: 14.62, xGoalsAgainst: 1.08, xReboundsAgainst: 1.02, xFreezeAgainst: 3.82, xPlayStoppedAgainst: 0.52, xPlayContinuedInZoneAgainst: 8.38, xPlayContinuedOutsideZoneAgainst: 6.18, flurryAdjustedxGoalsAgainst: 1.08, scoreVenueAdjustedxGoalsAgainst: 1.08, flurryScoreVenueAdjustedxGoalsAgainst: 1.07, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 29.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 19.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 22.0, hitsAgainst: 24.0, takeawaysAgainst: 2.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 18.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.68, mediumDangerxGoalsAgainst: 0.4, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 28.35, unblockedShotAttemptsAgainst: 21.0, scoreAdjustedUnblockedShotAttemptsAgainst: 20.72, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 0.21, xGoalsFromActualReboundsOfShotsAgainst: 0.03, reboundxGoalsAgainst: 0.03, totalShotCreditAgainst: 1.26, scoreAdjustedTotalShotCreditAgainst: 1.25, scoreFlurryAdjustedTotalShotCreditAgainst: 1.24
