lineId: 84779388478468, season: 2021, name: Fleury-Lauzon, team: SEA, position: pairing, situation: 5on5, games_played: 18, icetime: 6254.0, iceTimeRank: 104.0, xGoalsPercentage: 0.45, corsiPercentage: 0.43, fenwickPercentage: 0.47, xOnGoalFor: 43.98, xGoalsFor: 4.05, xReboundsFor: 2.95, xFreezeFor: 10.51, xPlayStoppedFor: 1.39, xPlayContinuedInZoneFor: 23.7, xPlayContinuedOutsideZoneFor: 17.39, flurryAdjustedxGoalsFor: 3.96, scoreVenueAdjustedxGoalsFor: 4.07, flurryScoreVenueAdjustedxGoalsFor: 3.97, shotsOnGoalFor: 46.0, missedShotsFor: 14.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 74.0, goalsFor: 3.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 12.0, playStoppedFor: 4.0, playContinuedInZoneFor: 15.0, playContinuedOutsideZoneFor: 24.0, savedShotsOnGoalFor: 43.0, savedUnblockedShotAttemptsFor: 57.0, penaltiesFor: 9.0, penalityMinutesFor: 21.0, faceOffsWonFor: 41.0, hitsFor: 59.0, takeawaysFor: 8.0, giveawaysFor: 9.0, lowDangerShotsFor: 43.0, mediumDangerShotsFor: 13.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.13, mediumDangerxGoalsFor: 1.88, highDangerxGoalsFor: 1.05, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 73.52, unblockedShotAttemptsFor: 60.0, scoreAdjustedUnblockedShotAttemptsFor: 60.03, dZoneGiveawaysFor: 9.0, xGoalsFromxReboundsOfShotsFor: 0.61, xGoalsFromActualReboundsOfShotsFor: 0.57, reboundxGoalsFor: 0.57, totalShotCreditFor: 4.09, scoreAdjustedTotalShotCreditFor: 4.09, scoreFlurryAdjustedTotalShotCreditFor: 3.99, xOnGoalAgainst: 52.48, xGoalsAgainst: 4.96, xReboundsAgainst: 3.42, xFreezeAgainst: 13.14, xPlayStoppedAgainst: 1.57, xPlayContinuedInZoneAgainst: 26.29, xPlayContinuedOutsideZoneAgainst: 19.63, flurryAdjustedxGoalsAgainst: 4.8, scoreVenueAdjustedxGoalsAgainst: 5.01, flurryScoreVenueAdjustedxGoalsAgainst: 4.85, shotsOnGoalAgainst: 56.0, missedShotsAgainst: 13.0, blockedShotAttemptsAgainst: 29.0, shotAttemptsAgainst: 98.0, goalsAgainst: 4.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 1.0, freezeAgainst: 13.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 24.0, playContinuedOutsideZoneAgainst: 25.0, savedShotsOnGoalAgainst: 52.0, savedUnblockedShotAttemptsAgainst: 65.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 11.0, faceOffsWonAgainst: 52.0, hitsAgainst: 52.0, takeawaysAgainst: 8.0, giveawaysAgainst: 15.0, lowDangerShotsAgainst: 51.0, mediumDangerShotsAgainst: 12.0, highDangerShotsAgainst: 6.0, lowDangerxGoalsAgainst: 1.49, mediumDangerxGoalsAgainst: 1.59, highDangerxGoalsAgainst: 1.88, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 98.79, unblockedShotAttemptsAgainst: 69.0, scoreAdjustedUnblockedShotAttemptsAgainst: 69.26, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.71, xGoalsFromActualReboundsOfShotsAgainst: 1.01, reboundxGoalsAgainst: 1.01, totalShotCreditAgainst: 4.67, scoreAdjustedTotalShotCreditAgainst: 4.72, scoreFlurryAdjustedTotalShotCreditAgainst: 4.69

lineId: 847360484793908480798, season: 2021, name: Kurashev-Toews-Raddysh, team: CHI, position: line, situation: 5on5, games_played: 5, icetime: 769.0, iceTimeRank: 45.0, xGoalsPercentage: 0.49, corsiPercentage: 0.38, fenwickPercentage: 0.32, xOnGoalFor: 5.21, xGoalsFor: 0.47, xReboundsFor: 0.4, xFreezeFor: 1.1, xPlayStoppedFor: 0.17, xPlayContinuedInZoneFor: 2.88, xPlayContinuedOutsideZoneFor: 1.98, flurryAdjustedxGoalsFor: 0.46, scoreVenueAdjustedxGoalsFor: 0.46, flurryScoreVenueAdjustedxGoalsFor: 0.46, shotsOnGoalFor: 4.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 12.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 6.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 9.0, hitsFor: 5.0, takeawaysFor: 1.0, giveawaysFor: 6.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.12, mediumDangerxGoalsFor: 0.34, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.02, unblockedShotAttemptsFor: 7.0, scoreAdjustedUnblockedShotAttemptsFor: 7.14, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.55, scoreAdjustedTotalShotCreditFor: 0.54, scoreFlurryAdjustedTotalShotCreditFor: 0.54, xOnGoalAgainst: 10.41, xGoalsAgainst: 0.48, xReboundsAgainst: 0.58, xFreezeAgainst: 2.66, xPlayStoppedAgainst: 0.33, xPlayContinuedInZoneAgainst: 5.94, xPlayContinuedOutsideZoneAgainst: 5.02, flurryAdjustedxGoalsAgainst: 0.47, scoreVenueAdjustedxGoalsAgainst: 0.49, flurryScoreVenueAdjustedxGoalsAgainst: 0.49, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 20.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 7.0, hitsAgainst: 5.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.38, mediumDangerxGoalsAgainst: 0.1, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 20.85, unblockedShotAttemptsAgainst: 15.0, scoreAdjustedUnblockedShotAttemptsAgainst: 15.63, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.59, scoreAdjustedTotalShotCreditAgainst: 0.61, scoreFlurryAdjustedTotalShotCreditAgainst: 0.6

lineId: 84772448478507, season: 2021, name: Marino-Ruhwedel, team: PIT, position: pairing, situation: 5on5, games_played: 36, icetime: 1571.0, iceTimeRank: 322.0, xGoalsPercentage: 0.79, corsiPercentage: 0.59, fenwickPercentage: 0.61, xOnGoalFor: 15.27, xGoalsFor: 1.73, xReboundsFor: 0.96, xFreezeFor: 3.52, xPlayStoppedFor: 0.45, xPlayContinuedInZoneFor: 7.19, xPlayContinuedOutsideZoneFor: 6.15, flurryAdjustedxGoalsFor: 1.7, scoreVenueAdjustedxGoalsFor: 1.83, flurryScoreVenueAdjustedxGoalsFor: 1.8, shotsOnGoalFor: 16.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 30.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 13.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 18.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 3.0, hitsFor: 9.0, takeawaysFor: 7.0, giveawaysFor: 1.0, lowDangerShotsFor: 13.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.42, mediumDangerxGoalsFor: 0.45, highDangerxGoalsFor: 0.87, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 30.69, unblockedShotAttemptsFor: 20.0, scoreAdjustedUnblockedShotAttemptsFor: 20.41, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.93, scoreAdjustedTotalShotCreditFor: 2.04, scoreFlurryAdjustedTotalShotCreditFor: 2.0, xOnGoalAgainst: 9.94, xGoalsAgainst: 0.45, xReboundsAgainst: 0.46, xFreezeAgainst: 2.52, xPlayStoppedAgainst: 0.3, xPlayContinuedInZoneAgainst: 5.0, xPlayContinuedOutsideZoneAgainst: 4.27, flurryAdjustedxGoalsAgainst: 0.45, scoreVenueAdjustedxGoalsAgainst: 0.44, flurryScoreVenueAdjustedxGoalsAgainst: 0.44, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 21.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 2.0, hitsAgainst: 10.0, takeawaysAgainst: 1.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.17, mediumDangerxGoalsAgainst: 0.28, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.48, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.23, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.54, scoreAdjustedTotalShotCreditAgainst: 0.53, scoreFlurryAdjustedTotalShotCreditAgainst: 0.53

lineId: 847414184795428482117, season: 2021, name: Hagel-Reichel-Kane, team: CHI, position: line, situation: 5on5, games_played: 3, icetime: 2131.0, iceTimeRank: 4.0, xGoalsPercentage: 0.51, corsiPercentage: 0.55, fenwickPercentage: 0.56, xOnGoalFor: 17.43, xGoalsFor: 1.15, xReboundsFor: 1.17, xFreezeFor: 3.99, xPlayStoppedFor: 0.55, xPlayContinuedInZoneFor: 10.64, xPlayContinuedOutsideZoneFor: 7.49, flurryAdjustedxGoalsFor: 1.14, scoreVenueAdjustedxGoalsFor: 1.11, flurryScoreVenueAdjustedxGoalsFor: 1.1, shotsOnGoalFor: 20.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 34.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 20.0, savedUnblockedShotAttemptsFor: 25.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 12.0, hitsFor: 8.0, takeawaysFor: 10.0, giveawaysFor: 8.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.63, mediumDangerxGoalsFor: 0.24, highDangerxGoalsFor: 0.29, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 33.25, unblockedShotAttemptsFor: 25.0, scoreAdjustedUnblockedShotAttemptsFor: 24.56, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.39, scoreAdjustedTotalShotCreditFor: 1.34, scoreFlurryAdjustedTotalShotCreditFor: 1.33, xOnGoalAgainst: 13.62, xGoalsAgainst: 1.1, xReboundsAgainst: 0.91, xFreezeAgainst: 3.7, xPlayStoppedAgainst: 0.52, xPlayContinuedInZoneAgainst: 7.78, xPlayContinuedOutsideZoneAgainst: 6.0, flurryAdjustedxGoalsAgainst: 1.09, scoreVenueAdjustedxGoalsAgainst: 1.13, flurryScoreVenueAdjustedxGoalsAgainst: 1.12, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 28.0, goalsAgainst: 0.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 16.0, savedUnblockedShotAttemptsAgainst: 20.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 11.0, hitsAgainst: 28.0, takeawaysAgainst: 4.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.4, mediumDangerxGoalsAgainst: 0.7, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 28.29, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 20.2, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.36, reboundxGoalsAgainst: 0.36, totalShotCreditAgainst: 0.92, scoreAdjustedTotalShotCreditAgainst: 0.95, scoreFlurryAdjustedTotalShotCreditAgainst: 0.94

lineId: 84709668480950, season: 2021, name: Giordano-Lyubushkin, team: TOR, position: pairing, situation: 5on5, games_played: 11, icetime: 1492.0, iceTimeRank: 87.0, xGoalsPercentage: 0.66, corsiPercentage: 0.53, fenwickPercentage: 0.55, xOnGoalFor: 12.96, xGoalsFor: 1.23, xReboundsFor: 0.93, xFreezeFor: 3.41, xPlayStoppedFor: 0.48, xPlayContinuedInZoneFor: 7.11, xPlayContinuedOutsideZoneFor: 4.84, flurryAdjustedxGoalsFor: 1.15, scoreVenueAdjustedxGoalsFor: 1.18, flurryScoreVenueAdjustedxGoalsFor: 1.1, shotsOnGoalFor: 14.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 24.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 17.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 10.0, hitsFor: 15.0, takeawaysFor: 4.0, giveawaysFor: 5.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.44, mediumDangerxGoalsFor: 0.42, highDangerxGoalsFor: 0.36, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 23.91, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 17.92, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.41, reboundxGoalsFor: 0.41, totalShotCreditFor: 1.01, scoreAdjustedTotalShotCreditFor: 0.98, scoreFlurryAdjustedTotalShotCreditFor: 0.96, xOnGoalAgainst: 10.78, xGoalsAgainst: 0.64, xReboundsAgainst: 0.78, xFreezeAgainst: 2.48, xPlayStoppedAgainst: 0.33, xPlayContinuedInZoneAgainst: 6.22, xPlayContinuedOutsideZoneAgainst: 4.55, flurryAdjustedxGoalsAgainst: 0.63, scoreVenueAdjustedxGoalsAgainst: 0.67, flurryScoreVenueAdjustedxGoalsAgainst: 0.66, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 21.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 22.0, takeawaysAgainst: 2.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.46, mediumDangerxGoalsAgainst: 0.18, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.68, unblockedShotAttemptsAgainst: 15.0, scoreAdjustedUnblockedShotAttemptsAgainst: 15.5, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.16, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.8, scoreAdjustedTotalShotCreditAgainst: 0.84, scoreFlurryAdjustedTotalShotCreditAgainst: 0.83

lineId: 84712848475825, season: 2021, name: Sekera-Hakanpaa, team: DAL, position: pairing, situation: 5on5, games_played: 21, icetime: 12224.0, iceTimeRank: 71.0, xGoalsPercentage: 0.5, corsiPercentage: 0.47, fenwickPercentage: 0.5, xOnGoalFor: 95.82, xGoalsFor: 7.57, xReboundsFor: 5.93, xFreezeFor: 23.47, xPlayStoppedFor: 3.02, xPlayContinuedInZoneFor: 53.59, xPlayContinuedOutsideZoneFor: 39.42, flurryAdjustedxGoalsFor: 7.45, scoreVenueAdjustedxGoalsFor: 7.62, flurryScoreVenueAdjustedxGoalsFor: 7.49, shotsOnGoalFor: 87.0, missedShotsFor: 46.0, blockedShotAttemptsFor: 37.0, shotAttemptsFor: 170.0, goalsFor: 10.0, reboundsFor: 6.0, reboundGoalsFor: 2.0, freezeFor: 15.0, playStoppedFor: 1.0, playContinuedInZoneFor: 48.0, playContinuedOutsideZoneFor: 53.0, savedShotsOnGoalFor: 77.0, savedUnblockedShotAttemptsFor: 123.0, penaltiesFor: 14.0, penalityMinutesFor: 34.0, faceOffsWonFor: 83.0, hitsFor: 102.0, takeawaysFor: 17.0, giveawaysFor: 32.0, lowDangerShotsFor: 104.0, mediumDangerShotsFor: 19.0, highDangerShotsFor: 10.0, lowDangerxGoalsFor: 2.53, mediumDangerxGoalsFor: 2.12, highDangerxGoalsFor: 2.92, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 5.0, scoreAdjustedShotsAttemptsFor: 173.09, unblockedShotAttemptsFor: 133.0, scoreAdjustedUnblockedShotAttemptsFor: 135.32, dZoneGiveawaysFor: 19.0, xGoalsFromxReboundsOfShotsFor: 1.22, xGoalsFromActualReboundsOfShotsFor: 1.66, reboundxGoalsFor: 1.66, totalShotCreditFor: 7.13, scoreAdjustedTotalShotCreditFor: 7.22, scoreFlurryAdjustedTotalShotCreditFor: 7.16, xOnGoalAgainst: 94.78, xGoalsAgainst: 7.69, xReboundsAgainst: 6.58, xFreezeAgainst: 23.31, xPlayStoppedAgainst: 3.2, xPlayContinuedInZoneAgainst: 54.29, xPlayContinuedOutsideZoneAgainst: 37.92, flurryAdjustedxGoalsAgainst: 7.39, scoreVenueAdjustedxGoalsAgainst: 7.59, flurryScoreVenueAdjustedxGoalsAgainst: 7.3, shotsOnGoalAgainst: 88.0, missedShotsAgainst: 45.0, blockedShotAttemptsAgainst: 60.0, shotAttemptsAgainst: 193.0, goalsAgainst: 7.0, reboundsAgainst: 6.0, reboundGoalsAgainst: 0.0, freezeAgainst: 25.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 53.0, playContinuedOutsideZoneAgainst: 40.0, savedShotsOnGoalAgainst: 81.0, savedUnblockedShotAttemptsAgainst: 126.0, penaltiesAgainst: 10.0, penalityMinutesAgainst: 26.0, faceOffsWonAgainst: 81.0, hitsAgainst: 95.0, takeawaysAgainst: 22.0, giveawaysAgainst: 27.0, lowDangerShotsAgainst: 108.0, mediumDangerShotsAgainst: 17.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 3.35, mediumDangerxGoalsAgainst: 2.04, highDangerxGoalsAgainst: 2.3, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 189.59, unblockedShotAttemptsAgainst: 133.0, scoreAdjustedUnblockedShotAttemptsAgainst: 130.65, dZoneGiveawaysAgainst: 16.0, xGoalsFromxReboundsOfShotsAgainst: 1.36, xGoalsFromActualReboundsOfShotsAgainst: 1.49, reboundxGoalsAgainst: 1.49, totalShotCreditAgainst: 7.56, scoreAdjustedTotalShotCreditAgainst: 7.46, scoreFlurryAdjustedTotalShotCreditAgainst: 7.33
