lineId: 846851884700398471390, season: 2011, name: Fleischmann-Kopecky-Santorelli, team: FLA, position: line, situation: 5on5, games_played: 6, icetime: 244.0, iceTimeRank: 86.0, xGoalsPercentage: 0.09, corsiPercentage: 0.25, fenwickPercentage: 0.2, xOnGoalFor: 1.46, xGoalsFor: 0.08, xReboundsFor: 0.09, xFreezeFor: 0.39, xPlayStoppedFor: 0.05, xPlayContinuedInZoneFor: 0.78, xPlayContinuedOutsideZoneFor: 0.61, flurryAdjustedxGoalsFor: 0.08, scoreVenueAdjustedxGoalsFor: 0.09, flurryScoreVenueAdjustedxGoalsFor: 0.09, shotsOnGoalFor: 1.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 3.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 2.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 3.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.08, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 3.05, unblockedShotAttemptsFor: 2.0, scoreAdjustedUnblockedShotAttemptsFor: 2.13, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.02, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.1, scoreAdjustedTotalShotCreditFor: 0.11, scoreFlurryAdjustedTotalShotCreditFor: 0.11, xOnGoalAgainst: 5.78, xGoalsAgainst: 0.85, xReboundsAgainst: 0.37, xFreezeAgainst: 1.29, xPlayStoppedAgainst: 0.21, xPlayContinuedInZoneAgainst: 3.06, xPlayContinuedOutsideZoneAgainst: 2.21, flurryAdjustedxGoalsAgainst: 0.8, scoreVenueAdjustedxGoalsAgainst: 0.84, flurryScoreVenueAdjustedxGoalsAgainst: 0.79, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 9.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 5.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 3.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.06, mediumDangerxGoalsAgainst: 0.45, highDangerxGoalsAgainst: 0.34, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 8.69, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.72, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.34, reboundxGoalsAgainst: 0.34, totalShotCreditAgainst: 0.59, scoreAdjustedTotalShotCreditAgainst: 0.56, scoreFlurryAdjustedTotalShotCreditAgainst: 0.54

lineId: 84594248470640, season: 2011, name: Pronger-Carle, team: PHI, position: pairing, situation: 5on5, games_played: 13, icetime: 7772.0, iceTimeRank: 27.0, xGoalsPercentage: 0.53, corsiPercentage: 0.52, fenwickPercentage: 0.52, xOnGoalFor: 63.58, xGoalsFor: 4.8, xReboundsFor: 4.07, xFreezeFor: 14.14, xPlayStoppedFor: 1.98, xPlayContinuedInZoneFor: 33.98, xPlayContinuedOutsideZoneFor: 27.03, flurryAdjustedxGoalsFor: 4.71, scoreVenueAdjustedxGoalsFor: 4.86, flurryScoreVenueAdjustedxGoalsFor: 4.78, shotsOnGoalFor: 70.0, missedShotsFor: 16.0, blockedShotAttemptsFor: 28.0, shotAttemptsFor: 114.0, goalsFor: 6.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 12.0, playStoppedFor: 2.0, playContinuedInZoneFor: 31.0, playContinuedOutsideZoneFor: 32.0, savedShotsOnGoalFor: 64.0, savedUnblockedShotAttemptsFor: 80.0, penaltiesFor: 14.0, penalityMinutesFor: 36.0, faceOffsWonFor: 67.0, hitsFor: 49.0, takeawaysFor: 14.0, giveawaysFor: 15.0, lowDangerShotsFor: 67.0, mediumDangerShotsFor: 17.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 2.22, mediumDangerxGoalsFor: 2.09, highDangerxGoalsFor: 0.48, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 115.54, unblockedShotAttemptsFor: 86.0, scoreAdjustedUnblockedShotAttemptsFor: 87.12, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.84, xGoalsFromActualReboundsOfShotsFor: 0.42, reboundxGoalsFor: 0.34, totalShotCreditFor: 5.29, scoreAdjustedTotalShotCreditFor: 5.41, scoreFlurryAdjustedTotalShotCreditFor: 5.36, xOnGoalAgainst: 56.2, xGoalsAgainst: 4.31, xReboundsAgainst: 3.5, xFreezeAgainst: 13.1, xPlayStoppedAgainst: 1.83, xPlayContinuedInZoneAgainst: 31.27, xPlayContinuedOutsideZoneAgainst: 25.99, flurryAdjustedxGoalsAgainst: 4.26, scoreVenueAdjustedxGoalsAgainst: 4.33, flurryScoreVenueAdjustedxGoalsAgainst: 4.28, shotsOnGoalAgainst: 51.0, missedShotsAgainst: 29.0, blockedShotAttemptsAgainst: 24.0, shotAttemptsAgainst: 104.0, goalsAgainst: 3.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 12.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 26.0, playContinuedOutsideZoneAgainst: 33.0, savedShotsOnGoalAgainst: 48.0, savedUnblockedShotAttemptsAgainst: 77.0, penaltiesAgainst: 22.0, penalityMinutesAgainst: 50.0, faceOffsWonAgainst: 74.0, hitsAgainst: 39.0, takeawaysAgainst: 20.0, giveawaysAgainst: 12.0, lowDangerShotsAgainst: 67.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 1.88, mediumDangerxGoalsAgainst: 1.16, highDangerxGoalsAgainst: 1.27, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 103.2, unblockedShotAttemptsAgainst: 80.0, scoreAdjustedUnblockedShotAttemptsAgainst: 79.55, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.71, xGoalsFromActualReboundsOfShotsAgainst: 0.89, reboundxGoalsAgainst: 0.89, totalShotCreditAgainst: 4.13, scoreAdjustedTotalShotCreditAgainst: 4.13, scoreFlurryAdjustedTotalShotCreditAgainst: 4.09

lineId: 847133184714768475158, season: 2011, name: Winnik-O'Reilly-Porter, team: COL, position: line, situation: 5on5, games_played: 4, icetime: 492.0, iceTimeRank: 50.0, xGoalsPercentage: 0.76, corsiPercentage: 0.5, fenwickPercentage: 0.33, xOnGoalFor: 2.2, xGoalsFor: 0.26, xReboundsFor: 0.16, xFreezeFor: 0.43, xPlayStoppedFor: 0.06, xPlayContinuedInZoneFor: 1.18, xPlayContinuedOutsideZoneFor: 0.91, flurryAdjustedxGoalsFor: 0.26, scoreVenueAdjustedxGoalsFor: 0.24, flurryScoreVenueAdjustedxGoalsFor: 0.24, shotsOnGoalFor: 3.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 3.0, hitsFor: 5.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.03, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.23, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.45, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 2.8, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.18, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.3, scoreAdjustedTotalShotCreditFor: 0.27, scoreFlurryAdjustedTotalShotCreditFor: 0.27, xOnGoalAgainst: 4.55, xGoalsAgainst: 0.08, xReboundsAgainst: 0.2, xFreezeAgainst: 1.49, xPlayStoppedAgainst: 0.18, xPlayContinuedInZoneAgainst: 2.21, xPlayContinuedOutsideZoneAgainst: 1.84, flurryAdjustedxGoalsAgainst: 0.08, scoreVenueAdjustedxGoalsAgainst: 0.09, flurryScoreVenueAdjustedxGoalsAgainst: 0.09, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 6.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 6.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 5.0, hitsAgainst: 6.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.08, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 6.46, unblockedShotAttemptsAgainst: 6.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.44, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.12, scoreAdjustedTotalShotCreditAgainst: 0.13, scoreFlurryAdjustedTotalShotCreditAgainst: 0.13

lineId: 84661588470265, season: 2011, name: Hannan-Babchuk, team: CGY, position: pairing, situation: 5on5, games_played: 17, icetime: 6130.0, iceTimeRank: 91.0, xGoalsPercentage: 0.39, corsiPercentage: 0.37, fenwickPercentage: 0.37, xOnGoalFor: 36.77, xGoalsFor: 3.07, xReboundsFor: 2.41, xFreezeFor: 8.6, xPlayStoppedFor: 1.16, xPlayContinuedInZoneFor: 19.6, xPlayContinuedOutsideZoneFor: 15.16, flurryAdjustedxGoalsFor: 2.98, scoreVenueAdjustedxGoalsFor: 2.98, flurryScoreVenueAdjustedxGoalsFor: 2.89, shotsOnGoalFor: 40.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 17.0, shotAttemptsFor: 67.0, goalsFor: 5.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 17.0, playContinuedOutsideZoneFor: 19.0, savedShotsOnGoalFor: 35.0, savedUnblockedShotAttemptsFor: 45.0, penaltiesFor: 9.0, penalityMinutesFor: 21.0, faceOffsWonFor: 29.0, hitsFor: 38.0, takeawaysFor: 10.0, giveawaysFor: 21.0, lowDangerShotsFor: 35.0, mediumDangerShotsFor: 11.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.79, mediumDangerxGoalsFor: 1.36, highDangerxGoalsFor: 0.93, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 64.56, unblockedShotAttemptsFor: 50.0, scoreAdjustedUnblockedShotAttemptsFor: 49.11, dZoneGiveawaysFor: 11.0, xGoalsFromxReboundsOfShotsFor: 0.5, xGoalsFromActualReboundsOfShotsFor: 0.7, reboundxGoalsFor: 0.7, totalShotCreditFor: 2.87, scoreAdjustedTotalShotCreditFor: 2.83, scoreFlurryAdjustedTotalShotCreditFor: 2.81, xOnGoalAgainst: 62.02, xGoalsAgainst: 4.88, xReboundsAgainst: 4.1, xFreezeAgainst: 14.49, xPlayStoppedAgainst: 1.95, xPlayContinuedInZoneAgainst: 34.21, xPlayContinuedOutsideZoneAgainst: 26.38, flurryAdjustedxGoalsAgainst: 4.78, scoreVenueAdjustedxGoalsAgainst: 4.91, flurryScoreVenueAdjustedxGoalsAgainst: 4.8, shotsOnGoalAgainst: 62.0, missedShotsAgainst: 24.0, blockedShotAttemptsAgainst: 28.0, shotAttemptsAgainst: 114.0, goalsAgainst: 3.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 13.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 29.0, playContinuedOutsideZoneAgainst: 39.0, savedShotsOnGoalAgainst: 59.0, savedUnblockedShotAttemptsAgainst: 83.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 15.0, faceOffsWonAgainst: 45.0, hitsAgainst: 30.0, takeawaysAgainst: 19.0, giveawaysAgainst: 19.0, lowDangerShotsAgainst: 69.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 2.09, mediumDangerxGoalsAgainst: 1.74, highDangerxGoalsAgainst: 1.05, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 114.19, unblockedShotAttemptsAgainst: 86.0, scoreAdjustedUnblockedShotAttemptsAgainst: 86.14, dZoneGiveawaysAgainst: 16.0, xGoalsFromxReboundsOfShotsAgainst: 0.85, xGoalsFromActualReboundsOfShotsAgainst: 0.57, reboundxGoalsAgainst: 0.96, totalShotCreditAgainst: 4.77, scoreAdjustedTotalShotCreditAgainst: 4.77, scoreFlurryAdjustedTotalShotCreditAgainst: 4.72

lineId: 847169784718598474096, season: 2011, name: Kostitsyn-Spaling-Bergfors, team: NSH, position: line, situation: 5on5, games_played: 2, icetime: 374.0, iceTimeRank: 9.0, xGoalsPercentage: 0.92, corsiPercentage: 0.6, fenwickPercentage: 0.67, xOnGoalFor: 4.24, xGoalsFor: 0.42, xReboundsFor: 0.29, xFreezeFor: 1.02, xPlayStoppedFor: 0.13, xPlayContinuedInZoneFor: 2.43, xPlayContinuedOutsideZoneFor: 1.71, flurryAdjustedxGoalsFor: 0.42, scoreVenueAdjustedxGoalsFor: 0.4, flurryScoreVenueAdjustedxGoalsFor: 0.39, shotsOnGoalFor: 4.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 6.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 4.0, hitsFor: 3.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.12, mediumDangerxGoalsFor: 0.08, highDangerxGoalsFor: 0.23, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.5, unblockedShotAttemptsFor: 6.0, scoreAdjustedUnblockedShotAttemptsFor: 5.52, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.48, scoreAdjustedTotalShotCreditFor: 0.45, scoreFlurryAdjustedTotalShotCreditFor: 0.45, xOnGoalAgainst: 2.16, xGoalsAgainst: 0.04, xReboundsAgainst: 0.11, xFreezeAgainst: 0.6, xPlayStoppedAgainst: 0.07, xPlayContinuedInZoneAgainst: 1.26, xPlayContinuedOutsideZoneAgainst: 0.93, flurryAdjustedxGoalsAgainst: 0.04, scoreVenueAdjustedxGoalsAgainst: 0.04, flurryScoreVenueAdjustedxGoalsAgainst: 0.04, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 4.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 3.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 3.0, hitsAgainst: 3.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 3.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.04, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 4.37, unblockedShotAttemptsAgainst: 3.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.21, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.02, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.06, scoreAdjustedTotalShotCreditAgainst: 0.06, scoreFlurryAdjustedTotalShotCreditAgainst: 0.06

lineId: 847133984735738474613, season: 2011, name: Stepan-Anisimov-Callahan, team: NYR, position: line, situation: 5on5, games_played: 25, icetime: 4193.0, iceTimeRank: 275.0, xGoalsPercentage: 0.41, corsiPercentage: 0.48, fenwickPercentage: 0.47, xOnGoalFor: 31.78, xGoalsFor: 1.84, xReboundsFor: 1.84, xFreezeFor: 7.66, xPlayStoppedFor: 1.01, xPlayContinuedInZoneFor: 18.98, xPlayContinuedOutsideZoneFor: 13.67, flurryAdjustedxGoalsFor: 1.78, scoreVenueAdjustedxGoalsFor: 1.84, flurryScoreVenueAdjustedxGoalsFor: 1.79, shotsOnGoalFor: 33.0, missedShotsFor: 12.0, blockedShotAttemptsFor: 11.0, shotAttemptsFor: 56.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 20.0, playContinuedOutsideZoneFor: 19.0, savedShotsOnGoalFor: 32.0, savedUnblockedShotAttemptsFor: 44.0, penaltiesFor: 8.0, penalityMinutesFor: 16.0, faceOffsWonFor: 26.0, hitsFor: 43.0, takeawaysFor: 6.0, giveawaysFor: 9.0, lowDangerShotsFor: 41.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.09, mediumDangerxGoalsFor: 0.47, highDangerxGoalsFor: 0.28, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 54.01, unblockedShotAttemptsFor: 45.0, scoreAdjustedUnblockedShotAttemptsFor: 43.63, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.37, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 2.21, scoreAdjustedTotalShotCreditFor: 2.21, scoreFlurryAdjustedTotalShotCreditFor: 2.15, xOnGoalAgainst: 35.61, xGoalsAgainst: 2.65, xReboundsAgainst: 2.41, xFreezeAgainst: 8.53, xPlayStoppedAgainst: 1.13, xPlayContinuedInZoneAgainst: 19.91, xPlayContinuedOutsideZoneAgainst: 15.37, flurryAdjustedxGoalsAgainst: 2.64, scoreVenueAdjustedxGoalsAgainst: 2.55, flurryScoreVenueAdjustedxGoalsAgainst: 2.53, shotsOnGoalAgainst: 41.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 61.0, goalsAgainst: 4.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 9.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 12.0, playContinuedOutsideZoneAgainst: 22.0, savedShotsOnGoalAgainst: 37.0, savedUnblockedShotAttemptsAgainst: 46.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 36.0, hitsAgainst: 39.0, takeawaysAgainst: 4.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 39.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 1.12, mediumDangerxGoalsAgainst: 1.23, highDangerxGoalsAgainst: 0.3, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 59.92, unblockedShotAttemptsAgainst: 50.0, scoreAdjustedUnblockedShotAttemptsAgainst: 49.14, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.51, xGoalsFromActualReboundsOfShotsAgainst: 0.3, reboundxGoalsAgainst: 0.3, totalShotCreditAgainst: 2.85, scoreAdjustedTotalShotCreditAgainst: 2.72, scoreFlurryAdjustedTotalShotCreditAgainst: 2.71
