lineId: 847747684781338481540, season: 2020, name: Lehkonen-Evans-Caufield, team: MTL, position: line, situation: 5on5, games_played: 4, icetime: 1197.0, iceTimeRank: 26.0, xGoalsPercentage: 0.55, corsiPercentage: 0.54, fenwickPercentage: 0.54, xOnGoalFor: 10.37, xGoalsFor: 1.35, xReboundsFor: 0.78, xFreezeFor: 1.98, xPlayStoppedFor: 0.29, xPlayContinuedInZoneFor: 5.56, xPlayContinuedOutsideZoneFor: 4.03, flurryAdjustedxGoalsFor: 1.33, scoreVenueAdjustedxGoalsFor: 1.26, flurryScoreVenueAdjustedxGoalsFor: 1.24, shotsOnGoalFor: 11.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 19.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 8.0, hitsFor: 14.0, takeawaysFor: 2.0, giveawaysFor: 5.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.25, mediumDangerxGoalsFor: 0.85, highDangerxGoalsFor: 0.25, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 17.66, unblockedShotAttemptsFor: 14.0, scoreAdjustedUnblockedShotAttemptsFor: 12.99, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.17, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.52, scoreAdjustedTotalShotCreditFor: 1.42, scoreFlurryAdjustedTotalShotCreditFor: 1.4, xOnGoalAgainst: 9.55, xGoalsAgainst: 1.1, xReboundsAgainst: 0.75, xFreezeAgainst: 1.73, xPlayStoppedAgainst: 0.27, xPlayContinuedInZoneAgainst: 4.72, xPlayContinuedOutsideZoneAgainst: 3.44, flurryAdjustedxGoalsAgainst: 1.08, scoreVenueAdjustedxGoalsAgainst: 1.17, flurryScoreVenueAdjustedxGoalsAgainst: 1.15, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 10.0, hitsAgainst: 13.0, takeawaysAgainst: 1.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.33, mediumDangerxGoalsAgainst: 0.23, highDangerxGoalsAgainst: 0.54, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 16.8, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.57, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.16, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.25, scoreAdjustedTotalShotCreditAgainst: 1.34, scoreFlurryAdjustedTotalShotCreditAgainst: 1.32

lineId: 847488484750988477482, season: 2020, name: Sanford-Bozak-Hoffman, team: STL, position: line, situation: 5on5, games_played: 7, icetime: 1878.0, iceTimeRank: 51.0, xGoalsPercentage: 0.34, corsiPercentage: 0.56, fenwickPercentage: 0.49, xOnGoalFor: 12.78, xGoalsFor: 0.73, xReboundsFor: 0.93, xFreezeFor: 3.01, xPlayStoppedFor: 0.37, xPlayContinuedInZoneFor: 7.54, xPlayContinuedOutsideZoneFor: 5.41, flurryAdjustedxGoalsFor: 0.73, scoreVenueAdjustedxGoalsFor: 0.74, flurryScoreVenueAdjustedxGoalsFor: 0.74, shotsOnGoalFor: 14.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 30.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 18.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 18.0, hitsFor: 15.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 16.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.46, mediumDangerxGoalsFor: 0.27, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 30.54, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 18.47, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.19, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.91, scoreAdjustedTotalShotCreditFor: 0.93, scoreFlurryAdjustedTotalShotCreditFor: 0.93, xOnGoalAgainst: 13.26, xGoalsAgainst: 1.43, xReboundsAgainst: 0.94, xFreezeAgainst: 3.37, xPlayStoppedAgainst: 0.48, xPlayContinuedInZoneAgainst: 7.5, xPlayContinuedOutsideZoneAgainst: 5.28, flurryAdjustedxGoalsAgainst: 1.39, scoreVenueAdjustedxGoalsAgainst: 1.46, flurryScoreVenueAdjustedxGoalsAgainst: 1.42, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 24.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 11.0, hitsAgainst: 13.0, takeawaysAgainst: 8.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.34, mediumDangerxGoalsAgainst: 0.63, highDangerxGoalsAgainst: 0.46, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 24.69, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.51, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.2, xGoalsFromActualReboundsOfShotsAgainst: 0.25, reboundxGoalsAgainst: 0.25, totalShotCreditAgainst: 1.38, scoreAdjustedTotalShotCreditAgainst: 1.39, scoreFlurryAdjustedTotalShotCreditAgainst: 1.36

lineId: 847403784741618475763, season: 2020, name: Van Riemsdyk-Hayes-Voracek, team: PHI, position: line, situation: 5on5, games_played: 7, icetime: 1292.0, iceTimeRank: 75.0, xGoalsPercentage: 0.61, corsiPercentage: 0.43, fenwickPercentage: 0.42, xOnGoalFor: 11.5, xGoalsFor: 1.46, xReboundsFor: 0.73, xFreezeFor: 2.68, xPlayStoppedFor: 0.4, xPlayContinuedInZoneFor: 5.48, xPlayContinuedOutsideZoneFor: 4.25, flurryAdjustedxGoalsFor: 1.4, scoreVenueAdjustedxGoalsFor: 1.56, flurryScoreVenueAdjustedxGoalsFor: 1.5, shotsOnGoalFor: 13.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 20.0, goalsFor: 2.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 11.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 9.0, hitsFor: 2.0, takeawaysFor: 4.0, giveawaysFor: 0.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.18, mediumDangerxGoalsFor: 0.5, highDangerxGoalsFor: 0.79, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 20.65, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 15.62, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.64, reboundxGoalsFor: 0.64, totalShotCreditFor: 0.98, scoreAdjustedTotalShotCreditFor: 1.06, scoreFlurryAdjustedTotalShotCreditFor: 1.01, xOnGoalAgainst: 15.75, xGoalsAgainst: 0.93, xReboundsAgainst: 0.95, xFreezeAgainst: 3.56, xPlayStoppedAgainst: 0.47, xPlayContinuedInZoneAgainst: 8.42, xPlayContinuedOutsideZoneAgainst: 6.67, flurryAdjustedxGoalsAgainst: 0.92, scoreVenueAdjustedxGoalsAgainst: 0.88, flurryScoreVenueAdjustedxGoalsAgainst: 0.87, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 27.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 20.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 9.0, hitsAgainst: 4.0, takeawaysAgainst: 1.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.49, mediumDangerxGoalsAgainst: 0.44, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 25.89, unblockedShotAttemptsAgainst: 21.0, scoreAdjustedUnblockedShotAttemptsAgainst: 20.13, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.06, reboundxGoalsAgainst: 0.06, totalShotCreditAgainst: 1.06, scoreAdjustedTotalShotCreditAgainst: 1.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.99

lineId: 847419084751668477939, season: 2020, name: Nylander-Tavares-Simmonds, team: TOR, position: line, situation: 5on5, games_played: 11, icetime: 2103.0, iceTimeRank: 86.0, xGoalsPercentage: 0.69, corsiPercentage: 0.59, fenwickPercentage: 0.57, xOnGoalFor: 19.98, xGoalsFor: 2.06, xReboundsFor: 1.6, xFreezeFor: 4.01, xPlayStoppedFor: 0.59, xPlayContinuedInZoneFor: 11.21, xPlayContinuedOutsideZoneFor: 7.54, flurryAdjustedxGoalsFor: 1.91, scoreVenueAdjustedxGoalsFor: 2.07, flurryScoreVenueAdjustedxGoalsFor: 1.92, shotsOnGoalFor: 18.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 34.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 13.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 16.0, savedUnblockedShotAttemptsFor: 25.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 20.0, hitsFor: 13.0, takeawaysFor: 6.0, giveawaysFor: 15.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.73, mediumDangerxGoalsFor: 0.95, highDangerxGoalsFor: 0.38, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 34.96, unblockedShotAttemptsFor: 27.0, scoreAdjustedUnblockedShotAttemptsFor: 27.45, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.33, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 2.39, scoreAdjustedTotalShotCreditFor: 2.4, scoreFlurryAdjustedTotalShotCreditFor: 2.23, xOnGoalAgainst: 13.42, xGoalsAgainst: 0.94, xReboundsAgainst: 0.85, xFreezeAgainst: 3.1, xPlayStoppedAgainst: 0.45, xPlayContinuedInZoneAgainst: 8.36, xPlayContinuedOutsideZoneAgainst: 6.31, flurryAdjustedxGoalsAgainst: 0.94, scoreVenueAdjustedxGoalsAgainst: 0.94, flurryScoreVenueAdjustedxGoalsAgainst: 0.94, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 24.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 20.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 13.0, faceOffsWonAgainst: 12.0, hitsAgainst: 20.0, takeawaysAgainst: 10.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.45, mediumDangerxGoalsAgainst: 0.5, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 23.06, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.47, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.11, scoreAdjustedTotalShotCreditAgainst: 1.11, scoreFlurryAdjustedTotalShotCreditAgainst: 1.11

lineId: 84746288482067, season: 2020, name: Mackey-Stone, team: CGY, position: pairing, situation: 5on5, games_played: 3, icetime: 1185.0, iceTimeRank: 13.0, xGoalsPercentage: 0.66, corsiPercentage: 0.5, fenwickPercentage: 0.46, xOnGoalFor: 12.47, xGoalsFor: 1.59, xReboundsFor: 0.92, xFreezeFor: 2.67, xPlayStoppedFor: 0.36, xPlayContinuedInZoneFor: 6.7, xPlayContinuedOutsideZoneFor: 4.76, flurryAdjustedxGoalsFor: 1.56, scoreVenueAdjustedxGoalsFor: 1.63, flurryScoreVenueAdjustedxGoalsFor: 1.6, shotsOnGoalFor: 12.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 21.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 2.0, playStoppedFor: 1.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 11.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 4.0, penalityMinutesFor: 11.0, faceOffsWonFor: 9.0, hitsFor: 12.0, takeawaysFor: 3.0, giveawaysFor: 6.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.37, mediumDangerxGoalsFor: 0.53, highDangerxGoalsFor: 0.69, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 22.51, unblockedShotAttemptsFor: 17.0, scoreAdjustedUnblockedShotAttemptsFor: 17.45, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.19, xGoalsFromActualReboundsOfShotsFor: 0.38, reboundxGoalsFor: 0.38, totalShotCreditFor: 1.4, scoreAdjustedTotalShotCreditFor: 1.43, scoreFlurryAdjustedTotalShotCreditFor: 1.41, xOnGoalAgainst: 14.36, xGoalsAgainst: 0.83, xReboundsAgainst: 0.92, xFreezeAgainst: 3.45, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 8.17, xPlayContinuedOutsideZoneAgainst: 6.17, flurryAdjustedxGoalsAgainst: 0.83, scoreVenueAdjustedxGoalsAgainst: 0.82, flurryScoreVenueAdjustedxGoalsAgainst: 0.82, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 21.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 20.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 11.0, faceOffsWonAgainst: 14.0, hitsAgainst: 9.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 16.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.43, mediumDangerxGoalsAgainst: 0.4, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 20.66, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.89, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.03, reboundxGoalsAgainst: 0.03, totalShotCreditAgainst: 0.98, scoreAdjustedTotalShotCreditAgainst: 0.97, scoreFlurryAdjustedTotalShotCreditAgainst: 0.97

lineId: 847688884802058480853, season: 2020, name: Foudy-Grigorenko-Bemstrom, team: CBJ, position: line, situation: 5on5, games_played: 1, icetime: 805.0, iceTimeRank: 3.0, xGoalsPercentage: 0.37, corsiPercentage: 0.4, fenwickPercentage: 0.39, xOnGoalFor: 4.87, xGoalsFor: 0.32, xReboundsFor: 0.3, xFreezeFor: 1.13, xPlayStoppedFor: 0.15, xPlayContinuedInZoneFor: 2.89, xPlayContinuedOutsideZoneFor: 2.2, flurryAdjustedxGoalsFor: 0.32, scoreVenueAdjustedxGoalsFor: 0.31, flurryScoreVenueAdjustedxGoalsFor: 0.31, shotsOnGoalFor: 5.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 8.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 7.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 3.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.21, mediumDangerxGoalsFor: 0.11, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 7.76, unblockedShotAttemptsFor: 7.0, scoreAdjustedUnblockedShotAttemptsFor: 6.8, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.38, scoreAdjustedTotalShotCreditFor: 0.37, scoreFlurryAdjustedTotalShotCreditFor: 0.36, xOnGoalAgainst: 8.06, xGoalsAgainst: 0.54, xReboundsAgainst: 0.61, xFreezeAgainst: 1.59, xPlayStoppedAgainst: 0.24, xPlayContinuedInZoneAgainst: 4.6, xPlayContinuedOutsideZoneAgainst: 3.42, flurryAdjustedxGoalsAgainst: 0.54, scoreVenueAdjustedxGoalsAgainst: 0.57, flurryScoreVenueAdjustedxGoalsAgainst: 0.57, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 12.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 3.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.32, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 12.38, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.34, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.13, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.67, scoreAdjustedTotalShotCreditAgainst: 0.7, scoreFlurryAdjustedTotalShotCreditAgainst: 0.7
