lineId: 847062684768518478474, season: 2021, name: Crouse-Galchenyuk-Eriksson, team: ARI, position: line, situation: 5on5, games_played: 8, icetime: 855.0, iceTimeRank: 72.0, xGoalsPercentage: 0.59, corsiPercentage: 0.44, fenwickPercentage: 0.45, xOnGoalFor: 6.33, xGoalsFor: 0.77, xReboundsFor: 0.49, xFreezeFor: 1.63, xPlayStoppedFor: 0.24, xPlayContinuedInZoneFor: 3.52, xPlayContinuedOutsideZoneFor: 2.36, flurryAdjustedxGoalsFor: 0.71, scoreVenueAdjustedxGoalsFor: 0.79, flurryScoreVenueAdjustedxGoalsFor: 0.73, shotsOnGoalFor: 8.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 12.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 10.0, takeawaysFor: 1.0, giveawaysFor: 4.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.2, mediumDangerxGoalsFor: 0.28, highDangerxGoalsFor: 0.28, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 11.64, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 8.79, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.4, reboundxGoalsFor: 0.4, totalShotCreditFor: 0.47, scoreAdjustedTotalShotCreditFor: 0.47, scoreFlurryAdjustedTotalShotCreditFor: 0.46, xOnGoalAgainst: 7.87, xGoalsAgainst: 0.54, xReboundsAgainst: 0.47, xFreezeAgainst: 1.89, xPlayStoppedAgainst: 0.25, xPlayContinuedInZoneAgainst: 4.43, xPlayContinuedOutsideZoneAgainst: 3.43, flurryAdjustedxGoalsAgainst: 0.53, scoreVenueAdjustedxGoalsAgainst: 0.57, flurryScoreVenueAdjustedxGoalsAgainst: 0.57, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 15.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 6.0, hitsAgainst: 8.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.3, mediumDangerxGoalsAgainst: 0.23, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.7, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.56, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.63, scoreAdjustedTotalShotCreditAgainst: 0.67, scoreFlurryAdjustedTotalShotCreditAgainst: 0.67

lineId: 847121884774828479400, season: 2021, name: Sanford-Dubois-Wheeler, team: WPG, position: line, situation: 5on5, games_played: 5, icetime: 3797.0, iceTimeRank: 7.0, xGoalsPercentage: 0.48, corsiPercentage: 0.43, fenwickPercentage: 0.43, xOnGoalFor: 27.13, xGoalsFor: 2.73, xReboundsFor: 2.13, xFreezeFor: 5.91, xPlayStoppedFor: 0.81, xPlayContinuedInZoneFor: 14.24, xPlayContinuedOutsideZoneFor: 10.17, flurryAdjustedxGoalsFor: 2.59, scoreVenueAdjustedxGoalsFor: 2.86, flurryScoreVenueAdjustedxGoalsFor: 2.71, shotsOnGoalFor: 20.0, missedShotsFor: 16.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 46.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 19.0, savedUnblockedShotAttemptsFor: 35.0, penaltiesFor: 7.0, penalityMinutesFor: 14.0, faceOffsWonFor: 26.0, hitsFor: 34.0, takeawaysFor: 7.0, giveawaysFor: 8.0, lowDangerShotsFor: 25.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.99, mediumDangerxGoalsFor: 1.06, highDangerxGoalsFor: 0.68, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 46.73, unblockedShotAttemptsFor: 36.0, scoreAdjustedUnblockedShotAttemptsFor: 36.82, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.45, xGoalsFromActualReboundsOfShotsFor: 0.46, reboundxGoalsFor: 0.46, totalShotCreditFor: 2.72, scoreAdjustedTotalShotCreditFor: 2.82, scoreFlurryAdjustedTotalShotCreditFor: 2.74, xOnGoalAgainst: 34.4, xGoalsAgainst: 2.91, xReboundsAgainst: 2.57, xFreezeAgainst: 8.94, xPlayStoppedAgainst: 1.11, xPlayContinuedInZoneAgainst: 19.28, xPlayContinuedOutsideZoneAgainst: 13.19, flurryAdjustedxGoalsAgainst: 2.85, scoreVenueAdjustedxGoalsAgainst: 2.9, flurryScoreVenueAdjustedxGoalsAgainst: 2.84, shotsOnGoalAgainst: 34.0, missedShotsAgainst: 14.0, blockedShotAttemptsAgainst: 14.0, shotAttemptsAgainst: 62.0, goalsAgainst: 3.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 6.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 20.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 31.0, savedUnblockedShotAttemptsAgainst: 45.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 39.0, hitsAgainst: 26.0, takeawaysAgainst: 15.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 38.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.05, mediumDangerxGoalsAgainst: 0.93, highDangerxGoalsAgainst: 0.93, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 62.49, unblockedShotAttemptsAgainst: 48.0, scoreAdjustedUnblockedShotAttemptsAgainst: 48.34, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.53, xGoalsFromActualReboundsOfShotsAgainst: 0.55, reboundxGoalsAgainst: 0.55, totalShotCreditAgainst: 2.89, scoreAdjustedTotalShotCreditAgainst: 2.89, scoreFlurryAdjustedTotalShotCreditAgainst: 2.84

lineId: 847181784757358479291, season: 2021, name: Mckegg-Rooney-Reaves, team: NYR, position: line, situation: 5on5, games_played: 16, icetime: 7253.0, iceTimeRank: 53.0, xGoalsPercentage: 0.38, corsiPercentage: 0.35, fenwickPercentage: 0.34, xOnGoalFor: 34.02, xGoalsFor: 2.94, xReboundsFor: 2.31, xFreezeFor: 7.76, xPlayStoppedFor: 1.09, xPlayContinuedInZoneFor: 18.99, xPlayContinuedOutsideZoneFor: 13.91, flurryAdjustedxGoalsFor: 2.84, scoreVenueAdjustedxGoalsFor: 2.89, flurryScoreVenueAdjustedxGoalsFor: 2.8, shotsOnGoalFor: 36.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 61.0, goalsFor: 3.0, reboundsFor: 4.0, reboundGoalsFor: 2.0, freezeFor: 10.0, playStoppedFor: 0.0, playContinuedInZoneFor: 12.0, playContinuedOutsideZoneFor: 18.0, savedShotsOnGoalFor: 33.0, savedUnblockedShotAttemptsFor: 44.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 49.0, hitsFor: 97.0, takeawaysFor: 10.0, giveawaysFor: 14.0, lowDangerShotsFor: 34.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.82, mediumDangerxGoalsFor: 1.2, highDangerxGoalsFor: 0.92, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 59.92, unblockedShotAttemptsFor: 47.0, scoreAdjustedUnblockedShotAttemptsFor: 46.41, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.48, xGoalsFromActualReboundsOfShotsFor: 1.1, reboundxGoalsFor: 1.1, totalShotCreditFor: 2.31, scoreAdjustedTotalShotCreditFor: 2.29, scoreFlurryAdjustedTotalShotCreditFor: 2.28, xOnGoalAgainst: 65.06, xGoalsAgainst: 4.88, xReboundsAgainst: 4.2, xFreezeAgainst: 15.86, xPlayStoppedAgainst: 2.17, xPlayContinuedInZoneAgainst: 35.87, xPlayContinuedOutsideZoneAgainst: 28.02, flurryAdjustedxGoalsAgainst: 4.68, scoreVenueAdjustedxGoalsAgainst: 4.91, flurryScoreVenueAdjustedxGoalsAgainst: 4.71, shotsOnGoalAgainst: 69.0, missedShotsAgainst: 22.0, blockedShotAttemptsAgainst: 22.0, shotAttemptsAgainst: 113.0, goalsAgainst: 6.0, reboundsAgainst: 8.0, reboundGoalsAgainst: 1.0, freezeAgainst: 11.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 34.0, playContinuedOutsideZoneAgainst: 32.0, savedShotsOnGoalAgainst: 63.0, savedUnblockedShotAttemptsAgainst: 85.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 62.0, hitsAgainst: 59.0, takeawaysAgainst: 9.0, giveawaysAgainst: 19.0, lowDangerShotsAgainst: 73.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.91, mediumDangerxGoalsAgainst: 1.87, highDangerxGoalsAgainst: 1.1, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 113.91, unblockedShotAttemptsAgainst: 91.0, scoreAdjustedUnblockedShotAttemptsAgainst: 91.45, dZoneGiveawaysAgainst: 10.0, xGoalsFromxReboundsOfShotsAgainst: 0.86, xGoalsFromActualReboundsOfShotsAgainst: 1.42, reboundxGoalsAgainst: 1.42, totalShotCreditAgainst: 4.33, scoreAdjustedTotalShotCreditAgainst: 4.35, scoreFlurryAdjustedTotalShotCreditAgainst: 4.3

lineId: 847414984769058477406, season: 2021, name: Janmark-Stephenson-Dadonov, team: VGK, position: line, situation: 5on5, games_played: 12, icetime: 831.0, iceTimeRank: 154.0, xGoalsPercentage: 0.42, corsiPercentage: 0.41, fenwickPercentage: 0.39, xOnGoalFor: 6.53, xGoalsFor: 0.57, xReboundsFor: 0.45, xFreezeFor: 1.4, xPlayStoppedFor: 0.19, xPlayContinuedInZoneFor: 3.59, xPlayContinuedOutsideZoneFor: 2.8, flurryAdjustedxGoalsFor: 0.57, scoreVenueAdjustedxGoalsFor: 0.57, flurryScoreVenueAdjustedxGoalsFor: 0.57, shotsOnGoalFor: 7.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 12.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 1.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 6.0, hitsFor: 5.0, takeawaysFor: 5.0, giveawaysFor: 4.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.27, mediumDangerxGoalsFor: 0.09, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.37, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 8.96, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.66, scoreAdjustedTotalShotCreditFor: 0.66, scoreFlurryAdjustedTotalShotCreditFor: 0.66, xOnGoalAgainst: 9.86, xGoalsAgainst: 0.79, xReboundsAgainst: 0.75, xFreezeAgainst: 2.49, xPlayStoppedAgainst: 0.36, xPlayContinuedInZoneAgainst: 5.61, xPlayContinuedOutsideZoneAgainst: 3.99, flurryAdjustedxGoalsAgainst: 0.78, scoreVenueAdjustedxGoalsAgainst: 0.77, flurryScoreVenueAdjustedxGoalsAgainst: 0.76, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 17.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 7.0, hitsAgainst: 9.0, takeawaysAgainst: 2.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.3, mediumDangerxGoalsAgainst: 0.24, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 16.34, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.58, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.16, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.95, scoreAdjustedTotalShotCreditAgainst: 0.93, scoreFlurryAdjustedTotalShotCreditAgainst: 0.91

lineId: 84773468482641, season: 2021, name: Kiersted-Weegar, team: FLA, position: pairing, situation: 5on5, games_played: 5, icetime: 693.0, iceTimeRank: 46.0, xGoalsPercentage: 0.81, corsiPercentage: 0.75, fenwickPercentage: 0.82, xOnGoalFor: 10.57, xGoalsFor: 1.23, xReboundsFor: 0.81, xFreezeFor: 2.54, xPlayStoppedFor: 0.33, xPlayContinuedInZoneFor: 5.36, xPlayContinuedOutsideZoneFor: 3.73, flurryAdjustedxGoalsFor: 1.19, scoreVenueAdjustedxGoalsFor: 1.17, flurryScoreVenueAdjustedxGoalsFor: 1.13, shotsOnGoalFor: 11.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 15.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 9.0, hitsFor: 4.0, takeawaysFor: 4.0, giveawaysFor: 4.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.32, mediumDangerxGoalsFor: 0.51, highDangerxGoalsFor: 0.4, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 14.03, unblockedShotAttemptsFor: 14.0, scoreAdjustedUnblockedShotAttemptsFor: 13.19, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.18, xGoalsFromActualReboundsOfShotsFor: 0.4, reboundxGoalsFor: 0.4, totalShotCreditFor: 1.0, scoreAdjustedTotalShotCreditFor: 0.95, scoreFlurryAdjustedTotalShotCreditFor: 0.94, xOnGoalAgainst: 2.37, xGoalsAgainst: 0.29, xReboundsAgainst: 0.17, xFreezeAgainst: 0.47, xPlayStoppedAgainst: 0.06, xPlayContinuedInZoneAgainst: 1.18, xPlayContinuedOutsideZoneAgainst: 0.82, flurryAdjustedxGoalsAgainst: 0.29, scoreVenueAdjustedxGoalsAgainst: 0.33, flurryScoreVenueAdjustedxGoalsAgainst: 0.33, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 5.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 2.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 4.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.01, mediumDangerxGoalsAgainst: 0.28, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 5.35, unblockedShotAttemptsAgainst: 3.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.32, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.33, scoreAdjustedTotalShotCreditAgainst: 0.37, scoreFlurryAdjustedTotalShotCreditAgainst: 0.37

lineId: 847403884764698477989, season: 2021, name: Byron-Dvorak-Armia, team: MTL, position: line, situation: 5on5, games_played: 6, icetime: 2551.0, iceTimeRank: 31.0, xGoalsPercentage: 0.46, corsiPercentage: 0.46, fenwickPercentage: 0.45, xOnGoalFor: 17.72, xGoalsFor: 1.37, xReboundsFor: 1.12, xFreezeFor: 4.09, xPlayStoppedFor: 0.53, xPlayContinuedInZoneFor: 10.4, xPlayContinuedOutsideZoneFor: 7.49, flurryAdjustedxGoalsFor: 1.37, scoreVenueAdjustedxGoalsFor: 1.33, flurryScoreVenueAdjustedxGoalsFor: 1.33, shotsOnGoalFor: 17.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 33.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 2.0, playContinuedInZoneFor: 10.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 16.0, savedUnblockedShotAttemptsFor: 24.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 26.0, hitsFor: 27.0, takeawaysFor: 4.0, giveawaysFor: 9.0, lowDangerShotsFor: 20.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.51, mediumDangerxGoalsFor: 0.31, highDangerxGoalsFor: 0.55, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 31.78, unblockedShotAttemptsFor: 25.0, scoreAdjustedUnblockedShotAttemptsFor: 24.08, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.23, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.6, scoreAdjustedTotalShotCreditFor: 1.55, scoreFlurryAdjustedTotalShotCreditFor: 1.55, xOnGoalAgainst: 21.43, xGoalsAgainst: 1.6, xReboundsAgainst: 1.36, xFreezeAgainst: 5.87, xPlayStoppedAgainst: 0.72, xPlayContinuedInZoneAgainst: 11.94, xPlayContinuedOutsideZoneAgainst: 8.51, flurryAdjustedxGoalsAgainst: 1.57, scoreVenueAdjustedxGoalsAgainst: 1.67, flurryScoreVenueAdjustedxGoalsAgainst: 1.63, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 39.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 13.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 22.0, savedUnblockedShotAttemptsAgainst: 28.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 21.0, hitsAgainst: 26.0, takeawaysAgainst: 4.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.92, mediumDangerxGoalsAgainst: 0.33, highDangerxGoalsAgainst: 0.36, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 40.29, unblockedShotAttemptsAgainst: 30.0, scoreAdjustedUnblockedShotAttemptsAgainst: 30.95, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 0.28, xGoalsFromActualReboundsOfShotsAgainst: 0.36, reboundxGoalsAgainst: 0.36, totalShotCreditAgainst: 1.53, scoreAdjustedTotalShotCreditAgainst: 1.56, scoreFlurryAdjustedTotalShotCreditAgainst: 1.54
