lineId: 84773358479998, season: 2024, name: Anderson-Burroughs, team: LAK, position: pairing, situation: 5on5, games_played: 14, icetime: 1155.0, iceTimeRank: 124.0, xGoalsPercentage: 0.64, corsiPercentage: 0.45, fenwickPercentage: 0.5, xOnGoalFor: 10.09, xGoalsFor: 0.95, xReboundsFor: 0.67, xFreezeFor: 2.93, xPlayStoppedFor: 0.36, xPlayContinuedInZoneFor: 5.25, xPlayContinuedOutsideZoneFor: 3.82, flurryAdjustedxGoalsFor: 0.91, scoreVenueAdjustedxGoalsFor: 0.9, flurryScoreVenueAdjustedxGoalsFor: 0.86, shotsOnGoalFor: 7.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 20.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 4.0, hitsFor: 14.0, takeawaysFor: 1.0, giveawaysFor: 6.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.24, mediumDangerxGoalsFor: 0.27, highDangerxGoalsFor: 0.45, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 19.07, unblockedShotAttemptsFor: 14.0, scoreAdjustedUnblockedShotAttemptsFor: 13.27, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.14, xGoalsFromActualReboundsOfShotsFor: 0.25, reboundxGoalsFor: 0.25, totalShotCreditFor: 0.84, scoreAdjustedTotalShotCreditFor: 0.8, scoreFlurryAdjustedTotalShotCreditFor: 0.8, xOnGoalAgainst: 10.26, xGoalsAgainst: 0.53, xReboundsAgainst: 0.6, xFreezeAgainst: 2.43, xPlayStoppedAgainst: 0.34, xPlayContinuedInZoneAgainst: 5.71, xPlayContinuedOutsideZoneAgainst: 4.4, flurryAdjustedxGoalsAgainst: 0.53, scoreVenueAdjustedxGoalsAgainst: 0.51, flurryScoreVenueAdjustedxGoalsAgainst: 0.51, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 24.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 7.0, hitsAgainst: 11.0, takeawaysAgainst: 3.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.28, mediumDangerxGoalsAgainst: 0.24, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 23.87, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.88, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.65, scoreAdjustedTotalShotCreditAgainst: 0.63, scoreFlurryAdjustedTotalShotCreditAgainst: 0.63

lineId: 847687184784348481655, season: 2024, name: Pearson-Schwindt-Kolesar, team: VGK, position: line, situation: 5on5, games_played: 15, icetime: 2472.0, iceTimeRank: 146.0, xGoalsPercentage: 0.45, corsiPercentage: 0.39, fenwickPercentage: 0.45, xOnGoalFor: 15.07, xGoalsFor: 1.1, xReboundsFor: 0.96, xFreezeFor: 3.46, xPlayStoppedFor: 0.47, xPlayContinuedInZoneFor: 8.89, xPlayContinuedOutsideZoneFor: 6.12, flurryAdjustedxGoalsFor: 1.06, scoreVenueAdjustedxGoalsFor: 1.08, flurryScoreVenueAdjustedxGoalsFor: 1.04, shotsOnGoalFor: 12.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 29.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 11.0, savedUnblockedShotAttemptsFor: 20.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 12.0, hitsFor: 23.0, takeawaysFor: 4.0, giveawaysFor: 11.0, lowDangerShotsFor: 17.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.55, mediumDangerxGoalsFor: 0.35, highDangerxGoalsFor: 0.2, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 28.62, unblockedShotAttemptsFor: 21.0, scoreAdjustedUnblockedShotAttemptsFor: 20.91, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.09, reboundxGoalsFor: 0.09, totalShotCreditFor: 1.21, scoreAdjustedTotalShotCreditFor: 1.18, scoreFlurryAdjustedTotalShotCreditFor: 1.14, xOnGoalAgainst: 18.31, xGoalsAgainst: 1.37, xReboundsAgainst: 1.11, xFreezeAgainst: 4.74, xPlayStoppedAgainst: 0.63, xPlayContinuedInZoneAgainst: 10.04, xPlayContinuedOutsideZoneAgainst: 8.11, flurryAdjustedxGoalsAgainst: 1.36, scoreVenueAdjustedxGoalsAgainst: 1.38, flurryScoreVenueAdjustedxGoalsAgainst: 1.37, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 13.0, blockedShotAttemptsAgainst: 19.0, shotAttemptsAgainst: 45.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 14.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 25.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 7.0, faceOffsWonAgainst: 21.0, hitsAgainst: 20.0, takeawaysAgainst: 3.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 21.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.51, mediumDangerxGoalsAgainst: 0.53, highDangerxGoalsAgainst: 0.33, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 45.17, unblockedShotAttemptsAgainst: 26.0, scoreAdjustedUnblockedShotAttemptsAgainst: 25.98, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.23, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.6, scoreAdjustedTotalShotCreditAgainst: 1.62, scoreFlurryAdjustedTotalShotCreditAgainst: 1.6

lineId: 84801728482144, season: 2024, name: Rutta-Thompson, team: SJS, position: pairing, situation: 5on5, games_played: 12, icetime: 4096.0, iceTimeRank: 59.0, xGoalsPercentage: 0.42, corsiPercentage: 0.43, fenwickPercentage: 0.4, xOnGoalFor: 26.57, xGoalsFor: 1.65, xReboundsFor: 1.6, xFreezeFor: 6.95, xPlayStoppedFor: 0.83, xPlayContinuedInZoneFor: 14.55, xPlayContinuedOutsideZoneFor: 10.41, flurryAdjustedxGoalsFor: 1.61, scoreVenueAdjustedxGoalsFor: 1.63, flurryScoreVenueAdjustedxGoalsFor: 1.59, shotsOnGoalFor: 25.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 17.0, shotAttemptsFor: 53.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 17.0, savedShotsOnGoalFor: 24.0, savedUnblockedShotAttemptsFor: 35.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 31.0, hitsFor: 40.0, takeawaysFor: 6.0, giveawaysFor: 18.0, lowDangerShotsFor: 30.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.73, mediumDangerxGoalsFor: 0.6, highDangerxGoalsFor: 0.32, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 52.07, unblockedShotAttemptsFor: 36.0, scoreAdjustedUnblockedShotAttemptsFor: 35.78, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.33, xGoalsFromActualReboundsOfShotsFor: 0.46, reboundxGoalsFor: 0.46, totalShotCreditFor: 1.52, scoreAdjustedTotalShotCreditFor: 1.5, scoreFlurryAdjustedTotalShotCreditFor: 1.49, xOnGoalAgainst: 37.26, xGoalsAgainst: 2.24, xReboundsAgainst: 2.28, xFreezeAgainst: 10.5, xPlayStoppedAgainst: 1.26, xPlayContinuedInZoneAgainst: 21.16, xPlayContinuedOutsideZoneAgainst: 15.56, flurryAdjustedxGoalsAgainst: 2.16, scoreVenueAdjustedxGoalsAgainst: 2.28, flurryScoreVenueAdjustedxGoalsAgainst: 2.2, shotsOnGoalAgainst: 42.0, missedShotsAgainst: 11.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 69.0, goalsAgainst: 5.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 12.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 21.0, savedShotsOnGoalAgainst: 37.0, savedUnblockedShotAttemptsAgainst: 48.0, penaltiesAgainst: 11.0, penalityMinutesAgainst: 22.0, faceOffsWonAgainst: 25.0, hitsAgainst: 34.0, takeawaysAgainst: 15.0, giveawaysAgainst: 19.0, lowDangerShotsAgainst: 47.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.2, mediumDangerxGoalsAgainst: 0.43, highDangerxGoalsAgainst: 0.61, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 70.5, unblockedShotAttemptsAgainst: 53.0, scoreAdjustedUnblockedShotAttemptsAgainst: 53.8, dZoneGiveawaysAgainst: 10.0, xGoalsFromxReboundsOfShotsAgainst: 0.47, xGoalsFromActualReboundsOfShotsAgainst: 0.78, reboundxGoalsAgainst: 0.78, totalShotCreditAgainst: 1.93, scoreAdjustedTotalShotCreditAgainst: 1.95, scoreFlurryAdjustedTotalShotCreditAgainst: 1.91

lineId: 847584284817268482460, season: 2024, name: Edstrom-Carrick-Rempe, team: NYR, position: line, situation: 5on5, games_played: 15, icetime: 4616.0, iceTimeRank: 71.0, xGoalsPercentage: 0.52, corsiPercentage: 0.42, fenwickPercentage: 0.5, xOnGoalFor: 34.74, xGoalsFor: 2.74, xReboundsFor: 1.99, xFreezeFor: 8.0, xPlayStoppedFor: 1.04, xPlayContinuedInZoneFor: 17.99, xPlayContinuedOutsideZoneFor: 14.24, flurryAdjustedxGoalsFor: 2.73, scoreVenueAdjustedxGoalsFor: 2.74, flurryScoreVenueAdjustedxGoalsFor: 2.73, shotsOnGoalFor: 31.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 58.0, goalsFor: 4.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 6.0, playStoppedFor: 1.0, playContinuedInZoneFor: 10.0, playContinuedOutsideZoneFor: 24.0, savedShotsOnGoalFor: 27.0, savedUnblockedShotAttemptsFor: 42.0, penaltiesFor: 15.0, penalityMinutesFor: 48.0, faceOffsWonFor: 28.0, hitsFor: 67.0, takeawaysFor: 7.0, giveawaysFor: 15.0, lowDangerShotsFor: 34.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.83, mediumDangerxGoalsFor: 1.34, highDangerxGoalsFor: 0.57, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 57.46, unblockedShotAttemptsFor: 46.0, scoreAdjustedUnblockedShotAttemptsFor: 45.76, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.41, xGoalsFromActualReboundsOfShotsFor: 0.27, reboundxGoalsFor: 0.27, totalShotCreditFor: 2.88, scoreAdjustedTotalShotCreditFor: 2.9, scoreFlurryAdjustedTotalShotCreditFor: 2.9, xOnGoalAgainst: 32.62, xGoalsAgainst: 2.55, xReboundsAgainst: 2.05, xFreezeAgainst: 8.24, xPlayStoppedAgainst: 1.11, xPlayContinuedInZoneAgainst: 18.48, xPlayContinuedOutsideZoneAgainst: 13.56, flurryAdjustedxGoalsAgainst: 2.53, scoreVenueAdjustedxGoalsAgainst: 2.57, flurryScoreVenueAdjustedxGoalsAgainst: 2.55, shotsOnGoalAgainst: 25.0, missedShotsAgainst: 21.0, blockedShotAttemptsAgainst: 33.0, shotAttemptsAgainst: 79.0, goalsAgainst: 0.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 14.0, playContinuedOutsideZoneAgainst: 24.0, savedShotsOnGoalAgainst: 25.0, savedUnblockedShotAttemptsAgainst: 46.0, penaltiesAgainst: 12.0, penalityMinutesAgainst: 39.0, faceOffsWonAgainst: 38.0, hitsAgainst: 42.0, takeawaysAgainst: 6.0, giveawaysAgainst: 19.0, lowDangerShotsAgainst: 35.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.91, mediumDangerxGoalsAgainst: 1.2, highDangerxGoalsAgainst: 0.45, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 79.08, unblockedShotAttemptsAgainst: 46.0, scoreAdjustedUnblockedShotAttemptsAgainst: 45.67, dZoneGiveawaysAgainst: 10.0, xGoalsFromxReboundsOfShotsAgainst: 0.42, xGoalsFromActualReboundsOfShotsAgainst: 0.25, reboundxGoalsAgainst: 0.25, totalShotCreditAgainst: 2.72, scoreAdjustedTotalShotCreditAgainst: 2.71, scoreFlurryAdjustedTotalShotCreditAgainst: 2.69

lineId: 84809908483460, season: 2024, name: Chisholm-Jiricek, team: MIN, position: pairing, situation: 5on5, games_played: 5, icetime: 1270.0, iceTimeRank: 26.0, xGoalsPercentage: 0.87, corsiPercentage: 0.66, fenwickPercentage: 0.71, xOnGoalFor: 12.29, xGoalsFor: 0.77, xReboundsFor: 0.7, xFreezeFor: 3.17, xPlayStoppedFor: 0.4, xPlayContinuedInZoneFor: 6.83, xPlayContinuedOutsideZoneFor: 5.12, flurryAdjustedxGoalsFor: 0.76, scoreVenueAdjustedxGoalsFor: 0.79, flurryScoreVenueAdjustedxGoalsFor: 0.77, shotsOnGoalFor: 8.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 21.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 11.0, hitsFor: 9.0, takeawaysFor: 3.0, giveawaysFor: 8.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.36, mediumDangerxGoalsFor: 0.42, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 21.28, unblockedShotAttemptsFor: 17.0, scoreAdjustedUnblockedShotAttemptsFor: 17.21, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.15, reboundxGoalsFor: 0.15, totalShotCreditFor: 0.77, scoreAdjustedTotalShotCreditFor: 0.77, scoreFlurryAdjustedTotalShotCreditFor: 0.76, xOnGoalAgainst: 5.18, xGoalsAgainst: 0.12, xReboundsAgainst: 0.22, xFreezeAgainst: 1.55, xPlayStoppedAgainst: 0.16, xPlayContinuedInZoneAgainst: 2.86, xPlayContinuedOutsideZoneAgainst: 2.09, flurryAdjustedxGoalsAgainst: 0.12, scoreVenueAdjustedxGoalsAgainst: 0.12, flurryScoreVenueAdjustedxGoalsAgainst: 0.11, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 11.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 6.0, hitsAgainst: 15.0, takeawaysAgainst: 4.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.12, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.73, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.72, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.16, scoreAdjustedTotalShotCreditAgainst: 0.16, scoreFlurryAdjustedTotalShotCreditAgainst: 0.15

lineId: 847795184793438480849, season: 2024, name: Schmaltz-Hayton-Keller, team: UTA, position: line, situation: 5on5, games_played: 54, icetime: 21830.0, iceTimeRank: 330.0, xGoalsPercentage: 0.58, corsiPercentage: 0.59, fenwickPercentage: 0.59, xOnGoalFor: 220.37, xGoalsFor: 20.6, xReboundsFor: 14.49, xFreezeFor: 54.24, xPlayStoppedFor: 7.42, xPlayContinuedInZoneFor: 121.53, xPlayContinuedOutsideZoneFor: 87.72, flurryAdjustedxGoalsFor: 19.65, scoreVenueAdjustedxGoalsFor: 20.9, flurryScoreVenueAdjustedxGoalsFor: 19.95, shotsOnGoalFor: 206.0, missedShotsFor: 100.0, blockedShotAttemptsFor: 118.0, shotAttemptsFor: 424.0, goalsFor: 17.0, reboundsFor: 30.0, reboundGoalsFor: 3.0, freezeFor: 45.0, playStoppedFor: 0.0, playContinuedInZoneFor: 103.0, playContinuedOutsideZoneFor: 111.0, savedShotsOnGoalFor: 189.0, savedUnblockedShotAttemptsFor: 289.0, penaltiesFor: 34.0, penalityMinutesFor: 82.0, faceOffsWonFor: 199.0, hitsFor: 51.0, takeawaysFor: 32.0, giveawaysFor: 123.0, lowDangerShotsFor: 218.0, mediumDangerShotsFor: 69.0, highDangerShotsFor: 19.0, lowDangerxGoalsFor: 6.75, mediumDangerxGoalsFor: 8.64, highDangerxGoalsFor: 5.2, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 12.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 430.58, unblockedShotAttemptsFor: 306.0, scoreAdjustedUnblockedShotAttemptsFor: 310.72, dZoneGiveawaysFor: 48.0, xGoalsFromxReboundsOfShotsFor: 3.01, xGoalsFromActualReboundsOfShotsFor: 5.26, reboundxGoalsFor: 5.26, totalShotCreditFor: 18.35, scoreAdjustedTotalShotCreditFor: 18.66, scoreFlurryAdjustedTotalShotCreditFor: 18.32, xOnGoalAgainst: 157.49, xGoalsAgainst: 14.97, xReboundsAgainst: 10.04, xFreezeAgainst: 38.76, xPlayStoppedAgainst: 5.22, xPlayContinuedInZoneAgainst: 81.17, xPlayContinuedOutsideZoneAgainst: 61.85, flurryAdjustedxGoalsAgainst: 14.54, scoreVenueAdjustedxGoalsAgainst: 14.76, flurryScoreVenueAdjustedxGoalsAgainst: 14.34, shotsOnGoalAgainst: 144.0, missedShotsAgainst: 68.0, blockedShotAttemptsAgainst: 81.0, shotAttemptsAgainst: 293.0, goalsAgainst: 11.0, reboundsAgainst: 17.0, reboundGoalsAgainst: 1.0, freezeAgainst: 30.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 72.0, playContinuedOutsideZoneAgainst: 82.0, savedShotsOnGoalAgainst: 133.0, savedUnblockedShotAttemptsAgainst: 201.0, penaltiesAgainst: 33.0, penalityMinutesAgainst: 75.0, faceOffsWonAgainst: 202.0, hitsAgainst: 146.0, takeawaysAgainst: 32.0, giveawaysAgainst: 95.0, lowDangerShotsAgainst: 154.0, mediumDangerShotsAgainst: 40.0, highDangerShotsAgainst: 18.0, lowDangerxGoalsAgainst: 4.97, mediumDangerxGoalsAgainst: 5.06, highDangerxGoalsAgainst: 4.94, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 7.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 291.38, unblockedShotAttemptsAgainst: 212.0, scoreAdjustedUnblockedShotAttemptsAgainst: 210.77, dZoneGiveawaysAgainst: 51.0, xGoalsFromxReboundsOfShotsAgainst: 2.11, xGoalsFromActualReboundsOfShotsAgainst: 3.73, reboundxGoalsAgainst: 3.73, totalShotCreditAgainst: 13.34, scoreAdjustedTotalShotCreditAgainst: 13.14, scoreFlurryAdjustedTotalShotCreditAgainst: 12.89
