lineId: 84772448480058, season: 2020, name: Joseph-Ruhwedel, team: PIT, position: pairing, situation: 5on5, games_played: 7, icetime: 2050.0, iceTimeRank: 32.0, xGoalsPercentage: 0.54, corsiPercentage: 0.56, fenwickPercentage: 0.57, xOnGoalFor: 20.22, xGoalsFor: 1.61, xReboundsFor: 1.25, xFreezeFor: 5.44, xPlayStoppedFor: 0.77, xPlayContinuedInZoneFor: 10.7, xPlayContinuedOutsideZoneFor: 8.22, flurryAdjustedxGoalsFor: 1.59, scoreVenueAdjustedxGoalsFor: 1.55, flurryScoreVenueAdjustedxGoalsFor: 1.54, shotsOnGoalFor: 24.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 32.0, goalsFor: 2.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 5.0, playStoppedFor: 1.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 22.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 9.0, hitsFor: 27.0, takeawaysFor: 3.0, giveawaysFor: 3.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.51, mediumDangerxGoalsFor: 0.3, highDangerxGoalsFor: 0.8, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 30.81, unblockedShotAttemptsFor: 28.0, scoreAdjustedUnblockedShotAttemptsFor: 26.99, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.26, xGoalsFromActualReboundsOfShotsFor: 0.55, reboundxGoalsFor: 0.55, totalShotCreditFor: 1.32, scoreAdjustedTotalShotCreditFor: 1.28, scoreFlurryAdjustedTotalShotCreditFor: 1.27, xOnGoalAgainst: 15.43, xGoalsAgainst: 1.37, xReboundsAgainst: 0.95, xFreezeAgainst: 3.82, xPlayStoppedAgainst: 0.53, xPlayContinuedInZoneAgainst: 8.4, xPlayContinuedOutsideZoneAgainst: 5.92, flurryAdjustedxGoalsAgainst: 1.32, scoreVenueAdjustedxGoalsAgainst: 1.39, flurryScoreVenueAdjustedxGoalsAgainst: 1.33, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 25.0, goalsAgainst: 0.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 17.0, savedUnblockedShotAttemptsAgainst: 21.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 7.0, hitsAgainst: 17.0, takeawaysAgainst: 3.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.29, mediumDangerxGoalsAgainst: 0.57, highDangerxGoalsAgainst: 0.51, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 26.01, unblockedShotAttemptsAgainst: 21.0, scoreAdjustedUnblockedShotAttemptsAgainst: 21.79, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.2, xGoalsFromActualReboundsOfShotsAgainst: 0.65, reboundxGoalsAgainst: 0.65, totalShotCreditAgainst: 0.92, scoreAdjustedTotalShotCreditAgainst: 0.94, scoreFlurryAdjustedTotalShotCreditAgainst: 0.93

lineId: 848007884815548482109, season: 2020, name: LafreniÈRe-Chytil-Kakko, team: NYR, position: line, situation: 5on5, games_played: 26, icetime: 7655.0, iceTimeRank: 160.0, xGoalsPercentage: 0.46, corsiPercentage: 0.48, fenwickPercentage: 0.49, xOnGoalFor: 60.63, xGoalsFor: 4.18, xReboundsFor: 3.62, xFreezeFor: 14.6, xPlayStoppedFor: 1.92, xPlayContinuedInZoneFor: 32.35, xPlayContinuedOutsideZoneFor: 26.33, flurryAdjustedxGoalsFor: 4.1, scoreVenueAdjustedxGoalsFor: 4.38, flurryScoreVenueAdjustedxGoalsFor: 4.3, shotsOnGoalFor: 61.0, missedShotsFor: 22.0, blockedShotAttemptsFor: 22.0, shotAttemptsFor: 105.0, goalsFor: 5.0, reboundsFor: 3.0, reboundGoalsFor: 1.0, freezeFor: 15.0, playStoppedFor: 1.0, playContinuedInZoneFor: 19.0, playContinuedOutsideZoneFor: 40.0, savedShotsOnGoalFor: 56.0, savedUnblockedShotAttemptsFor: 78.0, penaltiesFor: 7.0, penalityMinutesFor: 17.0, faceOffsWonFor: 35.0, hitsFor: 35.0, takeawaysFor: 16.0, giveawaysFor: 20.0, lowDangerShotsFor: 71.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.82, mediumDangerxGoalsFor: 0.93, highDangerxGoalsFor: 1.43, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 109.28, unblockedShotAttemptsFor: 83.0, scoreAdjustedUnblockedShotAttemptsFor: 85.93, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.74, xGoalsFromActualReboundsOfShotsFor: 1.18, reboundxGoalsFor: 1.18, totalShotCreditFor: 3.74, scoreAdjustedTotalShotCreditFor: 3.89, scoreFlurryAdjustedTotalShotCreditFor: 3.86, xOnGoalAgainst: 62.96, xGoalsAgainst: 4.93, xReboundsAgainst: 4.08, xFreezeAgainst: 15.61, xPlayStoppedAgainst: 2.09, xPlayContinuedInZoneAgainst: 34.77, xPlayContinuedOutsideZoneAgainst: 26.52, flurryAdjustedxGoalsAgainst: 4.83, scoreVenueAdjustedxGoalsAgainst: 4.83, flurryScoreVenueAdjustedxGoalsAgainst: 4.73, shotsOnGoalAgainst: 65.0, missedShotsAgainst: 23.0, blockedShotAttemptsAgainst: 26.0, shotAttemptsAgainst: 114.0, goalsAgainst: 3.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 12.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 28.0, playContinuedOutsideZoneAgainst: 37.0, savedShotsOnGoalAgainst: 62.0, savedUnblockedShotAttemptsAgainst: 85.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 17.0, faceOffsWonAgainst: 75.0, hitsAgainst: 53.0, takeawaysAgainst: 16.0, giveawaysAgainst: 12.0, lowDangerShotsAgainst: 69.0, mediumDangerShotsAgainst: 16.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 2.12, mediumDangerxGoalsAgainst: 2.15, highDangerxGoalsAgainst: 0.65, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 109.12, unblockedShotAttemptsAgainst: 88.0, scoreAdjustedUnblockedShotAttemptsAgainst: 85.41, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.84, xGoalsFromActualReboundsOfShotsAgainst: 0.77, reboundxGoalsAgainst: 0.77, totalShotCreditAgainst: 5.0, scoreAdjustedTotalShotCreditAgainst: 4.88, scoreFlurryAdjustedTotalShotCreditAgainst: 4.84

lineId: 847168584779608480113, season: 2020, name: Iafallo-Kopitar-Kempe, team: L.A, position: line, situation: 5on5, games_played: 13, icetime: 5214.0, iceTimeRank: 71.0, xGoalsPercentage: 0.52, corsiPercentage: 0.5, fenwickPercentage: 0.5, xOnGoalFor: 37.38, xGoalsFor: 2.91, xReboundsFor: 2.54, xFreezeFor: 8.98, xPlayStoppedFor: 1.19, xPlayContinuedInZoneFor: 20.73, xPlayContinuedOutsideZoneFor: 15.65, flurryAdjustedxGoalsFor: 2.79, scoreVenueAdjustedxGoalsFor: 2.89, flurryScoreVenueAdjustedxGoalsFor: 2.78, shotsOnGoalFor: 34.0, missedShotsFor: 18.0, blockedShotAttemptsFor: 21.0, shotAttemptsFor: 73.0, goalsFor: 4.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 0.0, playContinuedInZoneFor: 19.0, playContinuedOutsideZoneFor: 17.0, savedShotsOnGoalFor: 30.0, savedUnblockedShotAttemptsFor: 48.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 44.0, hitsFor: 18.0, takeawaysFor: 6.0, giveawaysFor: 10.0, lowDangerShotsFor: 42.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.27, mediumDangerxGoalsFor: 1.03, highDangerxGoalsFor: 0.6, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 73.15, unblockedShotAttemptsFor: 52.0, scoreAdjustedUnblockedShotAttemptsFor: 52.22, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.52, xGoalsFromActualReboundsOfShotsFor: 0.68, reboundxGoalsFor: 0.68, totalShotCreditFor: 2.75, scoreAdjustedTotalShotCreditFor: 2.76, scoreFlurryAdjustedTotalShotCreditFor: 2.72, xOnGoalAgainst: 38.35, xGoalsAgainst: 2.67, xReboundsAgainst: 2.53, xFreezeAgainst: 9.06, xPlayStoppedAgainst: 1.21, xPlayContinuedInZoneAgainst: 21.41, xPlayContinuedOutsideZoneAgainst: 16.13, flurryAdjustedxGoalsAgainst: 2.49, scoreVenueAdjustedxGoalsAgainst: 2.73, flurryScoreVenueAdjustedxGoalsAgainst: 2.54, shotsOnGoalAgainst: 40.0, missedShotsAgainst: 13.0, blockedShotAttemptsAgainst: 19.0, shotAttemptsAgainst: 72.0, goalsAgainst: 3.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 7.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 18.0, playContinuedOutsideZoneAgainst: 20.0, savedShotsOnGoalAgainst: 37.0, savedUnblockedShotAttemptsAgainst: 50.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 45.0, hitsAgainst: 34.0, takeawaysAgainst: 6.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 44.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.21, mediumDangerxGoalsAgainst: 0.76, highDangerxGoalsAgainst: 0.7, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 72.79, unblockedShotAttemptsAgainst: 53.0, scoreAdjustedUnblockedShotAttemptsAgainst: 53.83, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.52, xGoalsFromActualReboundsOfShotsAgainst: 0.49, reboundxGoalsAgainst: 0.49, totalShotCreditAgainst: 2.7, scoreAdjustedTotalShotCreditAgainst: 2.71, scoreFlurryAdjustedTotalShotCreditAgainst: 2.65

lineId: 847464184751648478046, season: 2020, name: Heinen-Henrique-Silfverberg, team: ANA, position: line, situation: 5on5, games_played: 19, icetime: 9008.0, iceTimeRank: 71.0, xGoalsPercentage: 0.46, corsiPercentage: 0.48, fenwickPercentage: 0.47, xOnGoalFor: 68.93, xGoalsFor: 4.7, xReboundsFor: 4.3, xFreezeFor: 17.12, xPlayStoppedFor: 2.17, xPlayContinuedInZoneFor: 38.52, xPlayContinuedOutsideZoneFor: 29.19, flurryAdjustedxGoalsFor: 4.61, scoreVenueAdjustedxGoalsFor: 4.72, flurryScoreVenueAdjustedxGoalsFor: 4.62, shotsOnGoalFor: 65.0, missedShotsFor: 31.0, blockedShotAttemptsFor: 37.0, shotAttemptsFor: 133.0, goalsFor: 5.0, reboundsFor: 7.0, reboundGoalsFor: 0.0, freezeFor: 21.0, playStoppedFor: 4.0, playContinuedInZoneFor: 21.0, playContinuedOutsideZoneFor: 38.0, savedShotsOnGoalFor: 60.0, savedUnblockedShotAttemptsFor: 91.0, penaltiesFor: 8.0, penalityMinutesFor: 16.0, faceOffsWonFor: 88.0, hitsFor: 52.0, takeawaysFor: 18.0, giveawaysFor: 21.0, lowDangerShotsFor: 78.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 1.85, mediumDangerxGoalsFor: 1.44, highDangerxGoalsFor: 1.43, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 134.76, unblockedShotAttemptsFor: 96.0, scoreAdjustedUnblockedShotAttemptsFor: 97.02, dZoneGiveawaysFor: 14.0, xGoalsFromxReboundsOfShotsFor: 0.88, xGoalsFromActualReboundsOfShotsFor: 1.62, reboundxGoalsFor: 1.62, totalShotCreditFor: 3.96, scoreAdjustedTotalShotCreditFor: 4.0, scoreFlurryAdjustedTotalShotCreditFor: 3.97, xOnGoalAgainst: 74.45, xGoalsAgainst: 5.44, xReboundsAgainst: 4.86, xFreezeAgainst: 18.23, xPlayStoppedAgainst: 2.51, xPlayContinuedInZoneAgainst: 45.19, xPlayContinuedOutsideZoneAgainst: 32.76, flurryAdjustedxGoalsAgainst: 5.35, scoreVenueAdjustedxGoalsAgainst: 5.57, flurryScoreVenueAdjustedxGoalsAgainst: 5.48, shotsOnGoalAgainst: 77.0, missedShotsAgainst: 32.0, blockedShotAttemptsAgainst: 33.0, shotAttemptsAgainst: 142.0, goalsAgainst: 7.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 3.0, freezeAgainst: 23.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 27.0, playContinuedOutsideZoneAgainst: 44.0, savedShotsOnGoalAgainst: 70.0, savedUnblockedShotAttemptsAgainst: 102.0, penaltiesAgainst: 8.0, penalityMinutesAgainst: 16.0, faceOffsWonAgainst: 80.0, hitsAgainst: 63.0, takeawaysAgainst: 16.0, giveawaysAgainst: 26.0, lowDangerShotsAgainst: 92.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 2.73, mediumDangerxGoalsAgainst: 1.6, highDangerxGoalsAgainst: 1.11, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 142.52, unblockedShotAttemptsAgainst: 109.0, scoreAdjustedUnblockedShotAttemptsAgainst: 109.79, dZoneGiveawaysAgainst: 11.0, xGoalsFromxReboundsOfShotsAgainst: 0.99, xGoalsFromActualReboundsOfShotsAgainst: 1.01, reboundxGoalsAgainst: 1.01, totalShotCreditAgainst: 5.42, scoreAdjustedTotalShotCreditAgainst: 5.52, scoreFlurryAdjustedTotalShotCreditAgainst: 5.46

lineId: 84769678479376, season: 2020, name: Kulak-Mete, team: MTL, position: pairing, situation: 5on5, games_played: 8, icetime: 2353.0, iceTimeRank: 49.0, xGoalsPercentage: 0.46, corsiPercentage: 0.44, fenwickPercentage: 0.48, xOnGoalFor: 14.34, xGoalsFor: 1.39, xReboundsFor: 1.04, xFreezeFor: 3.4, xPlayStoppedFor: 0.49, xPlayContinuedInZoneFor: 7.85, xPlayContinuedOutsideZoneFor: 5.83, flurryAdjustedxGoalsFor: 1.33, scoreVenueAdjustedxGoalsFor: 1.39, flurryScoreVenueAdjustedxGoalsFor: 1.33, shotsOnGoalFor: 17.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 26.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 10.0, playStoppedFor: 2.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 16.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 16.0, hitsFor: 15.0, takeawaysFor: 4.0, giveawaysFor: 7.0, lowDangerShotsFor: 16.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.54, mediumDangerxGoalsFor: 0.29, highDangerxGoalsFor: 0.57, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 26.43, unblockedShotAttemptsFor: 20.0, scoreAdjustedUnblockedShotAttemptsFor: 20.1, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.22, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.03, totalShotCreditFor: 1.58, scoreAdjustedTotalShotCreditFor: 1.58, scoreFlurryAdjustedTotalShotCreditFor: 1.51, xOnGoalAgainst: 15.21, xGoalsAgainst: 1.63, xReboundsAgainst: 1.1, xFreezeAgainst: 3.75, xPlayStoppedAgainst: 0.51, xPlayContinuedInZoneAgainst: 8.91, xPlayContinuedOutsideZoneAgainst: 6.1, flurryAdjustedxGoalsAgainst: 1.57, scoreVenueAdjustedxGoalsAgainst: 1.67, flurryScoreVenueAdjustedxGoalsAgainst: 1.61, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 33.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 17.0, savedUnblockedShotAttemptsAgainst: 22.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 22.0, hitsAgainst: 13.0, takeawaysAgainst: 8.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.49, mediumDangerxGoalsAgainst: 0.21, highDangerxGoalsAgainst: 0.93, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 34.18, unblockedShotAttemptsAgainst: 22.0, scoreAdjustedUnblockedShotAttemptsAgainst: 22.61, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.23, xGoalsFromActualReboundsOfShotsAgainst: 0.33, reboundxGoalsAgainst: 0.33, totalShotCreditAgainst: 1.53, scoreAdjustedTotalShotCreditAgainst: 1.56, scoreFlurryAdjustedTotalShotCreditAgainst: 1.51

lineId: 847794684799928480821, season: 2020, name: Larkin-Rasmussen-Zadina, team: DET, position: line, situation: 5on5, games_played: 9, icetime: 672.0, iceTimeRank: 117.0, xGoalsPercentage: 0.83, corsiPercentage: 0.59, fenwickPercentage: 0.5, xOnGoalFor: 7.48, xGoalsFor: 0.78, xReboundsFor: 0.45, xFreezeFor: 1.96, xPlayStoppedFor: 0.32, xPlayContinuedInZoneFor: 4.2, xPlayContinuedOutsideZoneFor: 3.29, flurryAdjustedxGoalsFor: 0.76, scoreVenueAdjustedxGoalsFor: 0.79, flurryScoreVenueAdjustedxGoalsFor: 0.77, shotsOnGoalFor: 9.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 16.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 3.0, hitsFor: 8.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.18, mediumDangerxGoalsFor: 0.18, highDangerxGoalsFor: 0.42, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 16.19, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.01, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.6, reboundxGoalsFor: 0.6, totalShotCreditFor: 0.27, scoreAdjustedTotalShotCreditFor: 0.27, scoreFlurryAdjustedTotalShotCreditFor: 0.27, xOnGoalAgainst: 7.96, xGoalsAgainst: 0.16, xReboundsAgainst: 0.32, xFreezeAgainst: 2.28, xPlayStoppedAgainst: 0.27, xPlayContinuedInZoneAgainst: 4.49, xPlayContinuedOutsideZoneAgainst: 3.48, flurryAdjustedxGoalsAgainst: 0.16, scoreVenueAdjustedxGoalsAgainst: 0.15, flurryScoreVenueAdjustedxGoalsAgainst: 0.15, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 11.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 5.0, hitsAgainst: 1.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.16, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.42, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.47, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.06, xGoalsFromActualReboundsOfShotsAgainst: 0.04, reboundxGoalsAgainst: 0.04, totalShotCreditAgainst: 0.19, scoreAdjustedTotalShotCreditAgainst: 0.18, scoreFlurryAdjustedTotalShotCreditAgainst: 0.17
