lineId: 84757968477384, season: 2019, name: Pysyk-Brown, team: FLA, position: pairing, situation: 5on5, games_played: 11, icetime: 3756.0, iceTimeRank: 47.0, xGoalsPercentage: 0.42, corsiPercentage: 0.39, fenwickPercentage: 0.38, xOnGoalFor: 19.2, xGoalsFor: 1.66, xReboundsFor: 1.32, xFreezeFor: 4.48, xPlayStoppedFor: 0.67, xPlayContinuedInZoneFor: 10.77, xPlayContinuedOutsideZoneFor: 8.1, flurryAdjustedxGoalsFor: 1.52, scoreVenueAdjustedxGoalsFor: 1.57, flurryScoreVenueAdjustedxGoalsFor: 1.44, shotsOnGoalFor: 20.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 11.0, shotAttemptsFor: 38.0, goalsFor: 0.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 13.0, savedShotsOnGoalFor: 20.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 24.0, hitsFor: 32.0, takeawaysFor: 13.0, giveawaysFor: 15.0, lowDangerShotsFor: 20.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.57, mediumDangerxGoalsFor: 0.54, highDangerxGoalsFor: 0.54, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 36.1, unblockedShotAttemptsFor: 27.0, scoreAdjustedUnblockedShotAttemptsFor: 25.91, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.27, xGoalsFromActualReboundsOfShotsFor: 0.26, reboundxGoalsFor: 0.55, totalShotCreditFor: 1.38, scoreAdjustedTotalShotCreditFor: 1.3, scoreFlurryAdjustedTotalShotCreditFor: 1.25, xOnGoalAgainst: 30.99, xGoalsAgainst: 2.28, xReboundsAgainst: 1.91, xFreezeAgainst: 7.2, xPlayStoppedAgainst: 1.21, xPlayContinuedInZoneAgainst: 17.5, xPlayContinuedOutsideZoneAgainst: 13.9, flurryAdjustedxGoalsAgainst: 2.22, scoreVenueAdjustedxGoalsAgainst: 2.4, flurryScoreVenueAdjustedxGoalsAgainst: 2.33, shotsOnGoalAgainst: 28.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 15.0, shotAttemptsAgainst: 59.0, goalsAgainst: 4.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 1.0, freezeAgainst: 4.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 16.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 24.0, savedUnblockedShotAttemptsAgainst: 40.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 18.0, hitsAgainst: 22.0, takeawaysAgainst: 13.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 35.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.94, mediumDangerxGoalsAgainst: 0.87, highDangerxGoalsAgainst: 0.47, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 62.96, unblockedShotAttemptsAgainst: 44.0, scoreAdjustedUnblockedShotAttemptsAgainst: 46.6, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.39, xGoalsFromActualReboundsOfShotsAgainst: 0.65, reboundxGoalsAgainst: 0.65, totalShotCreditAgainst: 2.02, scoreAdjustedTotalShotCreditAgainst: 2.13, scoreFlurryAdjustedTotalShotCreditAgainst: 2.08

lineId: 847179484775118477946, season: 2019, name: Helm-Larkin-Mantha, team: DET, position: line, situation: 5on5, games_played: 12, icetime: 1988.0, iceTimeRank: 106.0, xGoalsPercentage: 0.74, corsiPercentage: 0.66, fenwickPercentage: 0.71, xOnGoalFor: 32.35, xGoalsFor: 3.12, xReboundsFor: 2.16, xFreezeFor: 7.21, xPlayStoppedFor: 0.96, xPlayContinuedInZoneFor: 17.15, xPlayContinuedOutsideZoneFor: 13.41, flurryAdjustedxGoalsFor: 3.03, scoreVenueAdjustedxGoalsFor: 3.21, flurryScoreVenueAdjustedxGoalsFor: 3.11, shotsOnGoalFor: 33.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 51.0, goalsFor: 3.0, reboundsFor: 4.0, reboundGoalsFor: 2.0, freezeFor: 5.0, playStoppedFor: 4.0, playContinuedInZoneFor: 13.0, playContinuedOutsideZoneFor: 15.0, savedShotsOnGoalFor: 30.0, savedUnblockedShotAttemptsFor: 41.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 13.0, hitsFor: 7.0, takeawaysFor: 2.0, giveawaysFor: 3.0, lowDangerShotsFor: 31.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.97, mediumDangerxGoalsFor: 1.13, highDangerxGoalsFor: 1.02, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 51.75, unblockedShotAttemptsFor: 44.0, scoreAdjustedUnblockedShotAttemptsFor: 44.45, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.45, xGoalsFromActualReboundsOfShotsFor: 0.97, reboundxGoalsFor: 0.97, totalShotCreditFor: 2.59, scoreAdjustedTotalShotCreditFor: 2.65, scoreFlurryAdjustedTotalShotCreditFor: 2.62, xOnGoalAgainst: 12.1, xGoalsAgainst: 1.09, xReboundsAgainst: 0.83, xFreezeAgainst: 2.64, xPlayStoppedAgainst: 0.41, xPlayContinuedInZoneAgainst: 7.45, xPlayContinuedOutsideZoneAgainst: 5.57, flurryAdjustedxGoalsAgainst: 1.08, scoreVenueAdjustedxGoalsAgainst: 1.07, flurryScoreVenueAdjustedxGoalsAgainst: 1.06, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 26.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 16.0, hitsAgainst: 8.0, takeawaysAgainst: 6.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.39, mediumDangerxGoalsAgainst: 0.7, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 25.58, unblockedShotAttemptsAgainst: 18.0, scoreAdjustedUnblockedShotAttemptsAgainst: 17.82, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.26, scoreAdjustedTotalShotCreditAgainst: 1.24, scoreFlurryAdjustedTotalShotCreditAgainst: 1.22

lineId: 84764738476874, season: 2019, name: Maatta-Murphy, team: CHI, position: pairing, situation: 5on5, games_played: 50, icetime: 13563.0, iceTimeRank: 251.0, xGoalsPercentage: 0.46, corsiPercentage: 0.51, fenwickPercentage: 0.53, xOnGoalFor: 108.79, xGoalsFor: 7.63, xReboundsFor: 7.38, xFreezeFor: 25.46, xPlayStoppedFor: 3.45, xPlayContinuedInZoneFor: 63.74, xPlayContinuedOutsideZoneFor: 47.35, flurryAdjustedxGoalsFor: 7.49, scoreVenueAdjustedxGoalsFor: 7.48, flurryScoreVenueAdjustedxGoalsFor: 7.34, shotsOnGoalFor: 117.0, missedShotsFor: 38.0, blockedShotAttemptsFor: 45.0, shotAttemptsFor: 200.0, goalsFor: 6.0, reboundsFor: 6.0, reboundGoalsFor: 1.0, freezeFor: 32.0, playStoppedFor: 1.0, playContinuedInZoneFor: 47.0, playContinuedOutsideZoneFor: 63.0, savedShotsOnGoalFor: 111.0, savedUnblockedShotAttemptsFor: 149.0, penaltiesFor: 13.0, penalityMinutesFor: 29.0, faceOffsWonFor: 93.0, hitsFor: 116.0, takeawaysFor: 26.0, giveawaysFor: 32.0, lowDangerShotsFor: 129.0, mediumDangerShotsFor: 20.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 3.67, mediumDangerxGoalsFor: 2.39, highDangerxGoalsFor: 1.56, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 194.61, unblockedShotAttemptsFor: 155.0, scoreAdjustedUnblockedShotAttemptsFor: 152.55, dZoneGiveawaysFor: 22.0, xGoalsFromxReboundsOfShotsFor: 1.51, xGoalsFromActualReboundsOfShotsFor: 0.78, reboundxGoalsFor: 1.11, totalShotCreditFor: 8.04, scoreAdjustedTotalShotCreditFor: 7.88, scoreFlurryAdjustedTotalShotCreditFor: 7.78, xOnGoalAgainst: 100.51, xGoalsAgainst: 8.81, xReboundsAgainst: 6.46, xFreezeAgainst: 23.93, xPlayStoppedAgainst: 3.33, xPlayContinuedInZoneAgainst: 55.4, xPlayContinuedOutsideZoneAgainst: 42.07, flurryAdjustedxGoalsAgainst: 8.64, scoreVenueAdjustedxGoalsAgainst: 9.0, flurryScoreVenueAdjustedxGoalsAgainst: 8.83, shotsOnGoalAgainst: 115.0, missedShotsAgainst: 25.0, blockedShotAttemptsAgainst: 55.0, shotAttemptsAgainst: 195.0, goalsAgainst: 17.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 2.0, freezeAgainst: 21.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 40.0, playContinuedOutsideZoneAgainst: 51.0, savedShotsOnGoalAgainst: 98.0, savedUnblockedShotAttemptsAgainst: 123.0, penaltiesAgainst: 13.0, penalityMinutesAgainst: 29.0, faceOffsWonAgainst: 101.0, hitsAgainst: 126.0, takeawaysAgainst: 34.0, giveawaysAgainst: 42.0, lowDangerShotsAgainst: 107.0, mediumDangerShotsAgainst: 28.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 3.25, mediumDangerxGoalsAgainst: 3.59, highDangerxGoalsAgainst: 1.96, lowDangerGoalsAgainst: 10.0, mediumDangerGoalsAgainst: 5.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 203.21, unblockedShotAttemptsAgainst: 140.0, scoreAdjustedUnblockedShotAttemptsAgainst: 144.14, dZoneGiveawaysAgainst: 36.0, xGoalsFromxReboundsOfShotsAgainst: 1.34, xGoalsFromActualReboundsOfShotsAgainst: 2.33, reboundxGoalsAgainst: 2.33, totalShotCreditAgainst: 7.82, scoreAdjustedTotalShotCreditAgainst: 8.08, scoreFlurryAdjustedTotalShotCreditAgainst: 8.0

lineId: 84740568476941, season: 2019, name: Subban-Carrick, team: N.J, position: pairing, situation: 5on5, games_played: 22, icetime: 1305.0, iceTimeRank: 186.0, xGoalsPercentage: 0.09, corsiPercentage: 0.33, fenwickPercentage: 0.31, xOnGoalFor: 6.25, xGoalsFor: 0.14, xReboundsFor: 0.3, xFreezeFor: 1.67, xPlayStoppedFor: 0.2, xPlayContinuedInZoneFor: 3.84, xPlayContinuedOutsideZoneFor: 2.85, flurryAdjustedxGoalsFor: 0.14, scoreVenueAdjustedxGoalsFor: 0.13, flurryScoreVenueAdjustedxGoalsFor: 0.13, shotsOnGoalFor: 5.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 12.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 4.0, hitsFor: 10.0, takeawaysFor: 5.0, giveawaysFor: 9.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.14, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 11.6, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 8.72, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.2, scoreAdjustedTotalShotCreditFor: 0.19, scoreFlurryAdjustedTotalShotCreditFor: 0.19, xOnGoalAgainst: 14.32, xGoalsAgainst: 1.4, xReboundsAgainst: 1.01, xFreezeAgainst: 3.23, xPlayStoppedAgainst: 0.48, xPlayContinuedInZoneAgainst: 7.99, xPlayContinuedOutsideZoneAgainst: 5.88, flurryAdjustedxGoalsAgainst: 1.35, scoreVenueAdjustedxGoalsAgainst: 1.41, flurryScoreVenueAdjustedxGoalsAgainst: 1.37, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 24.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 7.0, hitsAgainst: 11.0, takeawaysAgainst: 7.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.62, mediumDangerxGoalsAgainst: 0.56, highDangerxGoalsAgainst: 0.22, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 24.37, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 20.17, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.21, xGoalsFromActualReboundsOfShotsAgainst: 0.04, reboundxGoalsAgainst: 0.04, totalShotCreditAgainst: 1.57, scoreAdjustedTotalShotCreditAgainst: 1.58, scoreFlurryAdjustedTotalShotCreditAgainst: 1.54

lineId: 847528784769348480039, season: 2019, name: Mcginn-Haula-Necas, team: CAR, position: line, situation: 5on5, games_played: 5, icetime: 1185.0, iceTimeRank: 38.0, xGoalsPercentage: 0.62, corsiPercentage: 0.59, fenwickPercentage: 0.56, xOnGoalFor: 10.48, xGoalsFor: 1.13, xReboundsFor: 0.73, xFreezeFor: 2.48, xPlayStoppedFor: 0.36, xPlayContinuedInZoneFor: 6.08, xPlayContinuedOutsideZoneFor: 4.22, flurryAdjustedxGoalsFor: 1.03, scoreVenueAdjustedxGoalsFor: 1.09, flurryScoreVenueAdjustedxGoalsFor: 0.99, shotsOnGoalFor: 10.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 22.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 14.0, hitsFor: 11.0, takeawaysFor: 2.0, giveawaysFor: 3.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.56, mediumDangerxGoalsFor: 0.17, highDangerxGoalsFor: 0.4, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 20.77, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 14.46, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.4, reboundxGoalsFor: 0.4, totalShotCreditFor: 0.89, scoreAdjustedTotalShotCreditFor: 0.85, scoreFlurryAdjustedTotalShotCreditFor: 0.76, xOnGoalAgainst: 9.09, xGoalsAgainst: 0.69, xReboundsAgainst: 0.63, xFreezeAgainst: 1.97, xPlayStoppedAgainst: 0.29, xPlayContinuedInZoneAgainst: 5.03, xPlayContinuedOutsideZoneAgainst: 3.39, flurryAdjustedxGoalsAgainst: 0.67, scoreVenueAdjustedxGoalsAgainst: 0.71, flurryScoreVenueAdjustedxGoalsAgainst: 0.69, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 15.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 10.0, hitsAgainst: 13.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.22, mediumDangerxGoalsAgainst: 0.21, highDangerxGoalsAgainst: 0.25, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 15.61, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.4, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.13, xGoalsFromActualReboundsOfShotsAgainst: 0.25, reboundxGoalsAgainst: 0.25, totalShotCreditAgainst: 0.57, scoreAdjustedTotalShotCreditAgainst: 0.58, scoreFlurryAdjustedTotalShotCreditAgainst: 0.57

lineId: 847742984783988479339, season: 2019, name: Connor-Copp-Laine, team: WPG, position: line, situation: 5on5, games_played: 12, icetime: 5241.0, iceTimeRank: 65.0, xGoalsPercentage: 0.39, corsiPercentage: 0.49, fenwickPercentage: 0.5, xOnGoalFor: 44.09, xGoalsFor: 3.07, xReboundsFor: 2.8, xFreezeFor: 10.65, xPlayStoppedFor: 1.4, xPlayContinuedInZoneFor: 25.59, xPlayContinuedOutsideZoneFor: 19.49, flurryAdjustedxGoalsFor: 3.0, scoreVenueAdjustedxGoalsFor: 3.17, flurryScoreVenueAdjustedxGoalsFor: 3.1, shotsOnGoalFor: 40.0, missedShotsFor: 23.0, blockedShotAttemptsFor: 17.0, shotAttemptsFor: 80.0, goalsFor: 2.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 11.0, playStoppedFor: 2.0, playContinuedInZoneFor: 23.0, playContinuedOutsideZoneFor: 23.0, savedShotsOnGoalFor: 38.0, savedUnblockedShotAttemptsFor: 61.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 51.0, hitsFor: 35.0, takeawaysFor: 11.0, giveawaysFor: 15.0, lowDangerShotsFor: 53.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.44, mediumDangerxGoalsFor: 0.97, highDangerxGoalsFor: 0.66, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 80.03, unblockedShotAttemptsFor: 63.0, scoreAdjustedUnblockedShotAttemptsFor: 62.92, dZoneGiveawaysFor: 13.0, xGoalsFromxReboundsOfShotsFor: 0.58, xGoalsFromActualReboundsOfShotsFor: 0.55, reboundxGoalsFor: 0.55, totalShotCreditFor: 3.1, scoreAdjustedTotalShotCreditFor: 3.17, scoreFlurryAdjustedTotalShotCreditFor: 3.11, xOnGoalAgainst: 47.42, xGoalsAgainst: 4.78, xReboundsAgainst: 3.27, xFreezeAgainst: 10.91, xPlayStoppedAgainst: 1.49, xPlayContinuedInZoneAgainst: 24.92, xPlayContinuedOutsideZoneAgainst: 18.63, flurryAdjustedxGoalsAgainst: 4.53, scoreVenueAdjustedxGoalsAgainst: 4.72, flurryScoreVenueAdjustedxGoalsAgainst: 4.47, shotsOnGoalAgainst: 48.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 18.0, shotAttemptsAgainst: 82.0, goalsAgainst: 6.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 7.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 24.0, playContinuedOutsideZoneAgainst: 22.0, savedShotsOnGoalAgainst: 42.0, savedUnblockedShotAttemptsAgainst: 58.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 41.0, hitsAgainst: 24.0, takeawaysAgainst: 9.0, giveawaysAgainst: 25.0, lowDangerShotsAgainst: 45.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 1.38, mediumDangerxGoalsAgainst: 1.98, highDangerxGoalsAgainst: 1.43, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 81.99, unblockedShotAttemptsAgainst: 64.0, scoreAdjustedUnblockedShotAttemptsAgainst: 63.95, dZoneGiveawaysAgainst: 17.0, xGoalsFromxReboundsOfShotsAgainst: 0.69, xGoalsFromActualReboundsOfShotsAgainst: 0.84, reboundxGoalsAgainst: 1.02, totalShotCreditAgainst: 4.44, scoreAdjustedTotalShotCreditAgainst: 4.41, scoreFlurryAdjustedTotalShotCreditAgainst: 4.31
