lineId: 847020184774978477591, season: 2014, name: Hudler-Monahan-Jooris, team: CGY, position: line, situation: 5on5, games_played: 3, icetime: 397.0, iceTimeRank: 32.0, xGoalsPercentage: 0.5, corsiPercentage: 0.75, fenwickPercentage: 0.7, xOnGoalFor: 5.05, xGoalsFor: 0.43, xReboundsFor: 0.25, xFreezeFor: 1.44, xPlayStoppedFor: 0.17, xPlayContinuedInZoneFor: 2.76, xPlayContinuedOutsideZoneFor: 1.95, flurryAdjustedxGoalsFor: 0.43, scoreVenueAdjustedxGoalsFor: 0.42, flurryScoreVenueAdjustedxGoalsFor: 0.41, shotsOnGoalFor: 5.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 9.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 7.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 5.0, hitsFor: 3.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.07, mediumDangerxGoalsFor: 0.11, highDangerxGoalsFor: 0.25, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 8.42, unblockedShotAttemptsFor: 7.0, scoreAdjustedUnblockedShotAttemptsFor: 6.7, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.25, reboundxGoalsFor: 0.25, totalShotCreditFor: 0.23, scoreAdjustedTotalShotCreditFor: 0.23, scoreFlurryAdjustedTotalShotCreditFor: 0.22, xOnGoalAgainst: 2.59, xGoalsAgainst: 0.44, xReboundsAgainst: 0.17, xFreezeAgainst: 0.47, xPlayStoppedAgainst: 0.06, xPlayContinuedInZoneAgainst: 1.03, xPlayContinuedOutsideZoneAgainst: 0.84, flurryAdjustedxGoalsAgainst: 0.44, scoreVenueAdjustedxGoalsAgainst: 0.44, flurryScoreVenueAdjustedxGoalsAgainst: 0.44, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 3.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 3.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 7.0, hitsAgainst: 2.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.01, mediumDangerxGoalsAgainst: 0.14, highDangerxGoalsAgainst: 0.29, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 3.12, unblockedShotAttemptsAgainst: 3.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.06, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.47, scoreAdjustedTotalShotCreditAgainst: 0.48, scoreFlurryAdjustedTotalShotCreditAgainst: 0.48

lineId: 846737184717078476887, season: 2014, name: Neal-Ribeiro-Forsberg, team: NSH, position: line, situation: 5on5, games_played: 50, icetime: 26389.0, iceTimeRank: 191.0, xGoalsPercentage: 0.6, corsiPercentage: 0.6, fenwickPercentage: 0.58, xOnGoalFor: 269.74, xGoalsFor: 19.26, xReboundsFor: 16.64, xFreezeFor: 65.49, xPlayStoppedFor: 8.53, xPlayContinuedInZoneFor: 152.52, xPlayContinuedOutsideZoneFor: 113.56, flurryAdjustedxGoalsFor: 18.69, scoreVenueAdjustedxGoalsFor: 19.24, flurryScoreVenueAdjustedxGoalsFor: 18.66, shotsOnGoalFor: 270.0, missedShotsFor: 106.0, blockedShotAttemptsFor: 163.0, shotAttemptsFor: 539.0, goalsFor: 26.0, reboundsFor: 15.0, reboundGoalsFor: 4.0, freezeFor: 62.0, playStoppedFor: 15.0, playContinuedInZoneFor: 143.0, playContinuedOutsideZoneFor: 115.0, savedShotsOnGoalFor: 244.0, savedUnblockedShotAttemptsFor: 350.0, penaltiesFor: 24.0, penalityMinutesFor: 51.0, faceOffsWonFor: 197.0, hitsFor: 125.0, takeawaysFor: 63.0, giveawaysFor: 67.0, lowDangerShotsFor: 316.0, mediumDangerShotsFor: 48.0, highDangerShotsFor: 12.0, lowDangerxGoalsFor: 9.43, mediumDangerxGoalsFor: 5.84, highDangerxGoalsFor: 4.0, lowDangerGoalsFor: 11.0, mediumDangerGoalsFor: 10.0, highDangerGoalsFor: 5.0, scoreAdjustedShotsAttemptsFor: 540.35, unblockedShotAttemptsFor: 376.0, scoreAdjustedUnblockedShotAttemptsFor: 375.8, dZoneGiveawaysFor: 38.0, xGoalsFromxReboundsOfShotsFor: 3.4, xGoalsFromActualReboundsOfShotsFor: 3.43, reboundxGoalsFor: 3.96, totalShotCreditFor: 18.7, scoreAdjustedTotalShotCreditFor: 18.78, scoreFlurryAdjustedTotalShotCreditFor: 18.33, xOnGoalAgainst: 193.64, xGoalsAgainst: 12.93, xReboundsAgainst: 12.15, xFreezeAgainst: 47.84, xPlayStoppedAgainst: 6.17, xPlayContinuedInZoneAgainst: 106.84, xPlayContinuedOutsideZoneAgainst: 83.07, flurryAdjustedxGoalsAgainst: 12.77, scoreVenueAdjustedxGoalsAgainst: 12.95, flurryScoreVenueAdjustedxGoalsAgainst: 12.78, shotsOnGoalAgainst: 192.0, missedShotsAgainst: 77.0, blockedShotAttemptsAgainst: 85.0, shotAttemptsAgainst: 354.0, goalsAgainst: 11.0, reboundsAgainst: 10.0, reboundGoalsAgainst: 0.0, freezeAgainst: 55.0, playStoppedAgainst: 6.0, playContinuedInZoneAgainst: 83.0, playContinuedOutsideZoneAgainst: 104.0, savedShotsOnGoalAgainst: 181.0, savedUnblockedShotAttemptsAgainst: 258.0, penaltiesAgainst: 32.0, penalityMinutesAgainst: 69.0, faceOffsWonAgainst: 281.0, hitsAgainst: 126.0, takeawaysAgainst: 62.0, giveawaysAgainst: 72.0, lowDangerShotsAgainst: 218.0, mediumDangerShotsAgainst: 43.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 5.78, mediumDangerxGoalsAgainst: 5.14, highDangerxGoalsAgainst: 2.01, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 6.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 353.69, unblockedShotAttemptsAgainst: 269.0, scoreAdjustedUnblockedShotAttemptsAgainst: 269.57, dZoneGiveawaysAgainst: 47.0, xGoalsFromxReboundsOfShotsAgainst: 2.48, xGoalsFromActualReboundsOfShotsAgainst: 1.35, reboundxGoalsAgainst: 1.35, totalShotCreditAgainst: 14.06, scoreAdjustedTotalShotCreditAgainst: 14.07, scoreFlurryAdjustedTotalShotCreditAgainst: 13.94

lineId: 847166484740388477591, season: 2014, name: Byron-Jooris-Raymond, team: CGY, position: line, situation: 5on5, games_played: 5, icetime: 309.0, iceTimeRank: 59.0, xGoalsPercentage: 0.9, corsiPercentage: 0.55, fenwickPercentage: 0.67, xOnGoalFor: 4.22, xGoalsFor: 0.29, xReboundsFor: 0.23, xFreezeFor: 1.24, xPlayStoppedFor: 0.15, xPlayContinuedInZoneFor: 2.4, xPlayContinuedOutsideZoneFor: 1.69, flurryAdjustedxGoalsFor: 0.29, scoreVenueAdjustedxGoalsFor: 0.28, flurryScoreVenueAdjustedxGoalsFor: 0.28, shotsOnGoalFor: 4.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 6.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 0.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.14, mediumDangerxGoalsFor: 0.15, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 6.05, unblockedShotAttemptsFor: 6.0, scoreAdjustedUnblockedShotAttemptsFor: 5.98, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.34, scoreAdjustedTotalShotCreditFor: 0.33, scoreFlurryAdjustedTotalShotCreditFor: 0.33, xOnGoalAgainst: 2.25, xGoalsAgainst: 0.03, xReboundsAgainst: 0.09, xFreezeAgainst: 0.63, xPlayStoppedAgainst: 0.07, xPlayContinuedInZoneAgainst: 1.25, xPlayContinuedOutsideZoneAgainst: 0.94, flurryAdjustedxGoalsAgainst: 0.03, scoreVenueAdjustedxGoalsAgainst: 0.03, flurryScoreVenueAdjustedxGoalsAgainst: 0.03, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 5.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 3.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 2.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 3.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.03, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 5.03, unblockedShotAttemptsAgainst: 3.0, scoreAdjustedUnblockedShotAttemptsAgainst: 2.88, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.02, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.05, scoreAdjustedTotalShotCreditAgainst: 0.05, scoreFlurryAdjustedTotalShotCreditAgainst: 0.05

lineId: 847121584718878473970, season: 2014, name: Klinkhammer-Malkin-Hornqvist, team: PIT, position: line, situation: 5on5, games_played: 2, icetime: 856.0, iceTimeRank: 15.0, xGoalsPercentage: 0.73, corsiPercentage: 0.68, fenwickPercentage: 0.62, xOnGoalFor: 9.9, xGoalsFor: 1.19, xReboundsFor: 0.8, xFreezeFor: 2.06, xPlayStoppedFor: 0.29, xPlayContinuedInZoneFor: 4.91, xPlayContinuedOutsideZoneFor: 3.75, flurryAdjustedxGoalsFor: 1.14, scoreVenueAdjustedxGoalsFor: 1.2, flurryScoreVenueAdjustedxGoalsFor: 1.15, shotsOnGoalFor: 11.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 19.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 2.0, hitsFor: 7.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.32, mediumDangerxGoalsFor: 0.55, highDangerxGoalsFor: 0.32, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 18.07, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 12.9, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.17, xGoalsFromActualReboundsOfShotsFor: 0.32, reboundxGoalsFor: 0.32, totalShotCreditFor: 1.04, scoreAdjustedTotalShotCreditFor: 1.03, scoreFlurryAdjustedTotalShotCreditFor: 1.02, xOnGoalAgainst: 5.8, xGoalsAgainst: 0.44, xReboundsAgainst: 0.31, xFreezeAgainst: 1.22, xPlayStoppedAgainst: 0.17, xPlayContinuedInZoneAgainst: 3.1, xPlayContinuedOutsideZoneAgainst: 2.77, flurryAdjustedxGoalsAgainst: 0.44, scoreVenueAdjustedxGoalsAgainst: 0.45, flurryScoreVenueAdjustedxGoalsAgainst: 0.45, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 9.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 7.0, hitsAgainst: 6.0, takeawaysAgainst: 3.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.19, mediumDangerxGoalsAgainst: 0.25, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 9.92, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.38, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.06, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.5, scoreAdjustedTotalShotCreditAgainst: 0.52, scoreFlurryAdjustedTotalShotCreditAgainst: 0.51

lineId: 847417684756928477407, season: 2014, name: Hagelin-Duclair-Zuccarello, team: NYR, position: line, situation: 5on5, games_played: 1, icetime: 20.0, iceTimeRank: 18.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 847522084752358477213, season: 2014, name: Deslauriers-Schaller-Foligno, team: BUF, position: line, situation: 5on5, games_played: 1, icetime: 18.0, iceTimeRank: 19.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0
