lineId: 847516984757868477934, season: 2022, name: Kane-Draisaitl-Hyman, team: EDM, position: line, situation: 5on5, games_played: 18, icetime: 2026.0, iceTimeRank: 211.0, xGoalsPercentage: 0.34, corsiPercentage: 0.45, fenwickPercentage: 0.42, xOnGoalFor: 15.06, xGoalsFor: 1.07, xReboundsFor: 0.98, xFreezeFor: 3.23, xPlayStoppedFor: 0.46, xPlayContinuedInZoneFor: 7.96, xPlayContinuedOutsideZoneFor: 6.31, flurryAdjustedxGoalsFor: 1.05, scoreVenueAdjustedxGoalsFor: 1.1, flurryScoreVenueAdjustedxGoalsFor: 1.08, shotsOnGoalFor: 14.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 28.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 14.0, hitsFor: 19.0, takeawaysFor: 4.0, giveawaysFor: 6.0, lowDangerShotsFor: 15.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.47, mediumDangerxGoalsFor: 0.6, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 28.8, unblockedShotAttemptsFor: 20.0, scoreAdjustedUnblockedShotAttemptsFor: 20.71, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.27, scoreAdjustedTotalShotCreditFor: 1.31, scoreFlurryAdjustedTotalShotCreditFor: 1.29, xOnGoalAgainst: 20.58, xGoalsAgainst: 2.07, xReboundsAgainst: 1.37, xFreezeAgainst: 5.12, xPlayStoppedAgainst: 0.72, xPlayContinuedInZoneAgainst: 10.94, xPlayContinuedOutsideZoneAgainst: 7.78, flurryAdjustedxGoalsAgainst: 2.06, scoreVenueAdjustedxGoalsAgainst: 2.04, flurryScoreVenueAdjustedxGoalsAgainst: 2.03, shotsOnGoalAgainst: 21.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 34.0, goalsAgainst: 3.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 7.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 25.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 14.0, hitsAgainst: 17.0, takeawaysAgainst: 4.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 19.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.55, mediumDangerxGoalsAgainst: 0.83, highDangerxGoalsAgainst: 0.69, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 33.52, unblockedShotAttemptsAgainst: 28.0, scoreAdjustedUnblockedShotAttemptsAgainst: 27.6, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.29, xGoalsFromActualReboundsOfShotsAgainst: 0.48, reboundxGoalsAgainst: 0.48, totalShotCreditAgainst: 1.88, scoreAdjustedTotalShotCreditAgainst: 1.85, scoreFlurryAdjustedTotalShotCreditAgainst: 1.84

lineId: 847470984753148477500, season: 2022, name: Martin-Horvat-Lee, team: NYI, position: line, situation: 5on5, games_played: 5, icetime: 1140.0, iceTimeRank: 62.0, xGoalsPercentage: 0.64, corsiPercentage: 0.47, fenwickPercentage: 0.45, xOnGoalFor: 11.32, xGoalsFor: 1.62, xReboundsFor: 0.85, xFreezeFor: 2.67, xPlayStoppedFor: 0.39, xPlayContinuedInZoneFor: 5.66, xPlayContinuedOutsideZoneFor: 3.82, flurryAdjustedxGoalsFor: 1.53, scoreVenueAdjustedxGoalsFor: 1.6, flurryScoreVenueAdjustedxGoalsFor: 1.51, shotsOnGoalFor: 12.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 18.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 11.0, savedUnblockedShotAttemptsFor: 14.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 6.0, hitsFor: 16.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.26, mediumDangerxGoalsFor: 0.47, highDangerxGoalsFor: 0.89, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 17.76, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 14.78, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.18, xGoalsFromActualReboundsOfShotsFor: 0.81, reboundxGoalsFor: 0.81, totalShotCreditFor: 0.98, scoreAdjustedTotalShotCreditFor: 0.98, scoreFlurryAdjustedTotalShotCreditFor: 0.95, xOnGoalAgainst: 12.41, xGoalsAgainst: 0.92, xReboundsAgainst: 0.86, xFreezeAgainst: 3.24, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 7.15, xPlayContinuedOutsideZoneAgainst: 5.37, flurryAdjustedxGoalsAgainst: 0.91, scoreVenueAdjustedxGoalsAgainst: 0.96, flurryScoreVenueAdjustedxGoalsAgainst: 0.95, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 20.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 8.0, hitsAgainst: 3.0, takeawaysAgainst: 3.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.28, mediumDangerxGoalsAgainst: 0.38, highDangerxGoalsAgainst: 0.26, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 20.69, unblockedShotAttemptsAgainst: 18.0, scoreAdjustedUnblockedShotAttemptsAgainst: 18.7, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.18, xGoalsFromActualReboundsOfShotsAgainst: 0.09, reboundxGoalsAgainst: 0.09, totalShotCreditAgainst: 1.0, scoreAdjustedTotalShotCreditAgainst: 1.04, scoreFlurryAdjustedTotalShotCreditAgainst: 1.04

lineId: 847487084769158477450, season: 2022, name: Dickinson-Khaira-Johnson, team: CHI, position: line, situation: 5on5, games_played: 2, icetime: 610.0, iceTimeRank: 24.0, xGoalsPercentage: 0.71, corsiPercentage: 0.33, fenwickPercentage: 0.33, xOnGoalFor: 2.28, xGoalsFor: 0.28, xReboundsFor: 0.18, xFreezeFor: 0.45, xPlayStoppedFor: 0.07, xPlayContinuedInZoneFor: 1.18, xPlayContinuedOutsideZoneFor: 0.84, flurryAdjustedxGoalsFor: 0.28, scoreVenueAdjustedxGoalsFor: 0.26, flurryScoreVenueAdjustedxGoalsFor: 0.26, shotsOnGoalFor: 2.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 4.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 1.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 2.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.04, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.24, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 3.59, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 2.69, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.32, scoreAdjustedTotalShotCreditFor: 0.3, scoreFlurryAdjustedTotalShotCreditFor: 0.3, xOnGoalAgainst: 4.38, xGoalsAgainst: 0.12, xReboundsAgainst: 0.2, xFreezeAgainst: 1.2, xPlayStoppedAgainst: 0.14, xPlayContinuedInZoneAgainst: 2.42, xPlayContinuedOutsideZoneAgainst: 1.92, flurryAdjustedxGoalsAgainst: 0.12, scoreVenueAdjustedxGoalsAgainst: 0.13, flurryScoreVenueAdjustedxGoalsAgainst: 0.13, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 8.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 5.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 3.0, hitsAgainst: 0.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.12, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 9.26, unblockedShotAttemptsAgainst: 6.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.77, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.15, scoreAdjustedTotalShotCreditAgainst: 0.17, scoreFlurryAdjustedTotalShotCreditAgainst: 0.17

lineId: 84768798480803, season: 2022, name: Bouchard-Ceci, team: EDM, position: pairing, situation: 5on5, games_played: 45, icetime: 2008.0, iceTimeRank: 405.0, xGoalsPercentage: 0.44, corsiPercentage: 0.54, fenwickPercentage: 0.53, xOnGoalFor: 17.29, xGoalsFor: 1.39, xReboundsFor: 1.06, xFreezeFor: 4.0, xPlayStoppedFor: 0.53, xPlayContinuedInZoneFor: 8.49, xPlayContinuedOutsideZoneFor: 7.53, flurryAdjustedxGoalsFor: 1.33, scoreVenueAdjustedxGoalsFor: 1.35, flurryScoreVenueAdjustedxGoalsFor: 1.3, shotsOnGoalFor: 17.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 30.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 17.0, savedUnblockedShotAttemptsFor: 23.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 0.0, hitsFor: 14.0, takeawaysFor: 7.0, giveawaysFor: 4.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.44, mediumDangerxGoalsFor: 0.44, highDangerxGoalsFor: 0.5, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 30.12, unblockedShotAttemptsFor: 23.0, scoreAdjustedUnblockedShotAttemptsFor: 23.16, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.22, xGoalsFromActualReboundsOfShotsFor: 0.24, reboundxGoalsFor: 0.24, totalShotCreditFor: 1.37, scoreAdjustedTotalShotCreditFor: 1.34, scoreFlurryAdjustedTotalShotCreditFor: 1.29, xOnGoalAgainst: 15.05, xGoalsAgainst: 1.75, xReboundsAgainst: 1.03, xFreezeAgainst: 3.37, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 7.99, xPlayContinuedOutsideZoneAgainst: 5.4, flurryAdjustedxGoalsAgainst: 1.74, scoreVenueAdjustedxGoalsAgainst: 1.74, flurryScoreVenueAdjustedxGoalsAgainst: 1.72, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 26.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 0.0, hitsAgainst: 17.0, takeawaysAgainst: 7.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.35, mediumDangerxGoalsAgainst: 0.95, highDangerxGoalsAgainst: 0.45, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 25.24, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.53, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.45, reboundxGoalsAgainst: 0.45, totalShotCreditAgainst: 1.52, scoreAdjustedTotalShotCreditAgainst: 1.5, scoreFlurryAdjustedTotalShotCreditAgainst: 1.5

lineId: 847579484789758480848, season: 2022, name: Marchment-Seguin-Dellandrea, team: DAL, position: line, situation: 5on5, games_played: 23, icetime: 7306.0, iceTimeRank: 182.0, xGoalsPercentage: 0.5, corsiPercentage: 0.49, fenwickPercentage: 0.48, xOnGoalFor: 58.97, xGoalsFor: 5.24, xReboundsFor: 3.81, xFreezeFor: 13.9, xPlayStoppedFor: 1.94, xPlayContinuedInZoneFor: 33.51, xPlayContinuedOutsideZoneFor: 24.6, flurryAdjustedxGoalsFor: 5.05, scoreVenueAdjustedxGoalsFor: 5.28, flurryScoreVenueAdjustedxGoalsFor: 5.09, shotsOnGoalFor: 45.0, missedShotsFor: 38.0, blockedShotAttemptsFor: 33.0, shotAttemptsFor: 116.0, goalsFor: 4.0, reboundsFor: 6.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 2.0, playContinuedInZoneFor: 28.0, playContinuedOutsideZoneFor: 36.0, savedShotsOnGoalFor: 41.0, savedUnblockedShotAttemptsFor: 79.0, penaltiesFor: 7.0, penalityMinutesFor: 14.0, faceOffsWonFor: 56.0, hitsFor: 75.0, takeawaysFor: 16.0, giveawaysFor: 22.0, lowDangerShotsFor: 64.0, mediumDangerShotsFor: 14.0, highDangerShotsFor: 5.0, lowDangerxGoalsFor: 2.16, mediumDangerxGoalsFor: 1.79, highDangerxGoalsFor: 1.3, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 117.52, unblockedShotAttemptsFor: 83.0, scoreAdjustedUnblockedShotAttemptsFor: 83.67, dZoneGiveawaysFor: 13.0, xGoalsFromxReboundsOfShotsFor: 0.79, xGoalsFromActualReboundsOfShotsFor: 1.11, reboundxGoalsFor: 1.11, totalShotCreditFor: 4.92, scoreAdjustedTotalShotCreditFor: 5.0, scoreFlurryAdjustedTotalShotCreditFor: 4.93, xOnGoalAgainst: 62.64, xGoalsAgainst: 5.17, xReboundsAgainst: 4.2, xFreezeAgainst: 15.04, xPlayStoppedAgainst: 2.1, xPlayContinuedInZoneAgainst: 35.84, xPlayContinuedOutsideZoneAgainst: 26.64, flurryAdjustedxGoalsAgainst: 5.05, scoreVenueAdjustedxGoalsAgainst: 5.16, flurryScoreVenueAdjustedxGoalsAgainst: 5.04, shotsOnGoalAgainst: 67.0, missedShotsAgainst: 22.0, blockedShotAttemptsAgainst: 30.0, shotAttemptsAgainst: 119.0, goalsAgainst: 6.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 14.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 38.0, playContinuedOutsideZoneAgainst: 29.0, savedShotsOnGoalAgainst: 61.0, savedUnblockedShotAttemptsAgainst: 83.0, penaltiesAgainst: 9.0, penalityMinutesAgainst: 26.0, faceOffsWonAgainst: 57.0, hitsAgainst: 53.0, takeawaysAgainst: 21.0, giveawaysAgainst: 12.0, lowDangerShotsAgainst: 69.0, mediumDangerShotsAgainst: 17.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 2.15, mediumDangerxGoalsAgainst: 2.13, highDangerxGoalsAgainst: 0.89, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 118.92, unblockedShotAttemptsAgainst: 89.0, scoreAdjustedUnblockedShotAttemptsAgainst: 88.79, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.86, xGoalsFromActualReboundsOfShotsAgainst: 0.63, reboundxGoalsAgainst: 0.63, totalShotCreditAgainst: 5.4, scoreAdjustedTotalShotCreditAgainst: 5.35, scoreFlurryAdjustedTotalShotCreditAgainst: 5.28

lineId: 84769678479576, season: 2022, name: Kulak-Desharnais, team: EDM, position: pairing, situation: 5on5, games_played: 36, icetime: 14498.0, iceTimeRank: 157.0, xGoalsPercentage: 0.56, corsiPercentage: 0.5, fenwickPercentage: 0.51, xOnGoalFor: 119.98, xGoalsFor: 11.24, xReboundsFor: 8.38, xFreezeFor: 28.29, xPlayStoppedFor: 3.88, xPlayContinuedInZoneFor: 64.07, xPlayContinuedOutsideZoneFor: 47.14, flurryAdjustedxGoalsFor: 10.92, scoreVenueAdjustedxGoalsFor: 11.72, flurryScoreVenueAdjustedxGoalsFor: 11.39, shotsOnGoalFor: 124.0, missedShotsFor: 39.0, blockedShotAttemptsFor: 49.0, shotAttemptsFor: 212.0, goalsFor: 13.0, reboundsFor: 10.0, reboundGoalsFor: 0.0, freezeFor: 29.0, playStoppedFor: 6.0, playContinuedInZoneFor: 47.0, playContinuedOutsideZoneFor: 58.0, savedShotsOnGoalFor: 111.0, savedUnblockedShotAttemptsFor: 150.0, penaltiesFor: 22.0, penalityMinutesFor: 50.0, faceOffsWonFor: 124.0, hitsFor: 110.0, takeawaysFor: 36.0, giveawaysFor: 37.0, lowDangerShotsFor: 114.0, mediumDangerShotsFor: 40.0, highDangerShotsFor: 9.0, lowDangerxGoalsFor: 3.7, mediumDangerxGoalsFor: 5.02, highDangerxGoalsFor: 2.52, lowDangerGoalsFor: 7.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 225.58, unblockedShotAttemptsFor: 163.0, scoreAdjustedUnblockedShotAttemptsFor: 171.68, dZoneGiveawaysFor: 20.0, xGoalsFromxReboundsOfShotsFor: 1.75, xGoalsFromActualReboundsOfShotsFor: 2.15, reboundxGoalsFor: 2.15, totalShotCreditFor: 10.85, scoreAdjustedTotalShotCreditFor: 11.33, scoreFlurryAdjustedTotalShotCreditFor: 11.17, xOnGoalAgainst: 113.74, xGoalsAgainst: 8.74, xReboundsAgainst: 7.3, xFreezeAgainst: 28.21, xPlayStoppedAgainst: 3.65, xPlayContinuedInZoneAgainst: 62.95, xPlayContinuedOutsideZoneAgainst: 46.13, flurryAdjustedxGoalsAgainst: 8.52, scoreVenueAdjustedxGoalsAgainst: 8.45, flurryScoreVenueAdjustedxGoalsAgainst: 8.23, shotsOnGoalAgainst: 117.0, missedShotsAgainst: 40.0, blockedShotAttemptsAgainst: 58.0, shotAttemptsAgainst: 215.0, goalsAgainst: 9.0, reboundsAgainst: 13.0, reboundGoalsAgainst: 0.0, freezeAgainst: 30.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 52.0, playContinuedOutsideZoneAgainst: 50.0, savedShotsOnGoalAgainst: 108.0, savedUnblockedShotAttemptsAgainst: 148.0, penaltiesAgainst: 15.0, penalityMinutesAgainst: 36.0, faceOffsWonAgainst: 130.0, hitsAgainst: 107.0, takeawaysAgainst: 29.0, giveawaysAgainst: 32.0, lowDangerShotsAgainst: 124.0, mediumDangerShotsAgainst: 25.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 3.32, mediumDangerxGoalsAgainst: 3.25, highDangerxGoalsAgainst: 2.17, lowDangerGoalsAgainst: 6.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 205.29, unblockedShotAttemptsAgainst: 157.0, scoreAdjustedUnblockedShotAttemptsAgainst: 151.23, dZoneGiveawaysAgainst: 17.0, xGoalsFromxReboundsOfShotsAgainst: 1.5, xGoalsFromActualReboundsOfShotsAgainst: 2.19, reboundxGoalsAgainst: 2.19, totalShotCreditAgainst: 8.06, scoreAdjustedTotalShotCreditAgainst: 7.79, scoreFlurryAdjustedTotalShotCreditAgainst: 7.72
