lineId: 847168584779608481732, season: 2024, name: Lee-Kopitar-Kempe, team: LAK, position: line, situation: 5on5, games_played: 12, icetime: 748.0, iceTimeRank: 147.0, xGoalsPercentage: 0.68, corsiPercentage: 0.48, fenwickPercentage: 0.42, xOnGoalFor: 6.34, xGoalsFor: 1.2, xReboundsFor: 0.43, xFreezeFor: 1.3, xPlayStoppedFor: 0.21, xPlayContinuedInZoneFor: 2.68, xPlayContinuedOutsideZoneFor: 2.18, flurryAdjustedxGoalsFor: 1.08, scoreVenueAdjustedxGoalsFor: 1.18, flurryScoreVenueAdjustedxGoalsFor: 1.06, shotsOnGoalFor: 5.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 13.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 3.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.04, mediumDangerxGoalsFor: 0.48, highDangerxGoalsFor: 0.68, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.47, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 7.89, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.34, reboundxGoalsFor: 0.34, totalShotCreditFor: 0.95, scoreAdjustedTotalShotCreditFor: 0.94, scoreFlurryAdjustedTotalShotCreditFor: 0.93, xOnGoalAgainst: 7.93, xGoalsAgainst: 0.57, xReboundsAgainst: 0.49, xFreezeAgainst: 1.9, xPlayStoppedAgainst: 0.28, xPlayContinuedInZoneAgainst: 4.13, xPlayContinuedOutsideZoneAgainst: 3.64, flurryAdjustedxGoalsAgainst: 0.56, scoreVenueAdjustedxGoalsAgainst: 0.57, flurryScoreVenueAdjustedxGoalsAgainst: 0.56, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 14.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 5.0, hitsAgainst: 4.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.34, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 14.31, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.87, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.67, scoreAdjustedTotalShotCreditAgainst: 0.67, scoreFlurryAdjustedTotalShotCreditAgainst: 0.66

lineId: 847646884768588478444, season: 2024, name: Di Giuseppe-Miller-Boeser, team: VAN, position: line, situation: 5on5, games_played: 5, icetime: 1989.0, iceTimeRank: 21.0, xGoalsPercentage: 0.25, corsiPercentage: 0.41, fenwickPercentage: 0.33, xOnGoalFor: 10.59, xGoalsFor: 0.72, xReboundsFor: 0.51, xFreezeFor: 2.67, xPlayStoppedFor: 0.31, xPlayContinuedInZoneFor: 4.77, xPlayContinuedOutsideZoneFor: 4.03, flurryAdjustedxGoalsFor: 0.71, scoreVenueAdjustedxGoalsFor: 0.67, flurryScoreVenueAdjustedxGoalsFor: 0.67, shotsOnGoalFor: 8.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 22.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 19.0, hitsFor: 27.0, takeawaysFor: 2.0, giveawaysFor: 8.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.11, mediumDangerxGoalsFor: 0.14, highDangerxGoalsFor: 0.47, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 20.72, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 12.3, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.11, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.83, scoreAdjustedTotalShotCreditFor: 0.77, scoreFlurryAdjustedTotalShotCreditFor: 0.76, xOnGoalAgainst: 19.66, xGoalsAgainst: 2.2, xReboundsAgainst: 1.34, xFreezeAgainst: 5.11, xPlayStoppedAgainst: 0.65, xPlayContinuedInZoneAgainst: 10.16, xPlayContinuedOutsideZoneAgainst: 7.54, flurryAdjustedxGoalsAgainst: 2.17, scoreVenueAdjustedxGoalsAgainst: 2.35, flurryScoreVenueAdjustedxGoalsAgainst: 2.33, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 13.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 32.0, goalsAgainst: 4.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 1.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 13.0, hitsAgainst: 7.0, takeawaysAgainst: 3.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 18.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.51, mediumDangerxGoalsAgainst: 0.94, highDangerxGoalsAgainst: 0.74, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 33.93, unblockedShotAttemptsAgainst: 27.0, scoreAdjustedUnblockedShotAttemptsAgainst: 28.74, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.29, xGoalsFromActualReboundsOfShotsAgainst: 0.69, reboundxGoalsAgainst: 0.69, totalShotCreditAgainst: 1.8, scoreAdjustedTotalShotCreditAgainst: 1.9, scoreFlurryAdjustedTotalShotCreditAgainst: 1.89

lineId: 847749384779338478542, season: 2024, name: Reinhart-Barkov-Rodrigues, team: FLA, position: line, situation: 5on5, games_played: 32, icetime: 16177.0, iceTimeRank: 110.0, xGoalsPercentage: 0.57, corsiPercentage: 0.59, fenwickPercentage: 0.58, xOnGoalFor: 163.65, xGoalsFor: 12.63, xReboundsFor: 10.15, xFreezeFor: 44.62, xPlayStoppedFor: 5.73, xPlayContinuedInZoneFor: 91.92, xPlayContinuedOutsideZoneFor: 65.94, flurryAdjustedxGoalsFor: 12.28, scoreVenueAdjustedxGoalsFor: 12.69, flurryScoreVenueAdjustedxGoalsFor: 12.33, shotsOnGoalFor: 141.0, missedShotsFor: 90.0, blockedShotAttemptsFor: 97.0, shotAttemptsFor: 328.0, goalsFor: 15.0, reboundsFor: 16.0, reboundGoalsFor: 2.0, freezeFor: 30.0, playStoppedFor: 0.0, playContinuedInZoneFor: 87.0, playContinuedOutsideZoneFor: 83.0, savedShotsOnGoalFor: 126.0, savedUnblockedShotAttemptsFor: 216.0, penaltiesFor: 20.0, penalityMinutesFor: 43.0, faceOffsWonFor: 168.0, hitsFor: 111.0, takeawaysFor: 10.0, giveawaysFor: 65.0, lowDangerShotsFor: 179.0, mediumDangerShotsFor: 40.0, highDangerShotsFor: 12.0, lowDangerxGoalsFor: 4.47, mediumDangerxGoalsFor: 5.04, highDangerxGoalsFor: 3.12, lowDangerGoalsFor: 8.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 329.99, unblockedShotAttemptsFor: 231.0, scoreAdjustedUnblockedShotAttemptsFor: 231.96, dZoneGiveawaysFor: 34.0, xGoalsFromxReboundsOfShotsFor: 2.1, xGoalsFromActualReboundsOfShotsFor: 2.71, reboundxGoalsFor: 2.83, totalShotCreditFor: 11.9, scoreAdjustedTotalShotCreditFor: 11.9, scoreFlurryAdjustedTotalShotCreditFor: 11.69, xOnGoalAgainst: 119.05, xGoalsAgainst: 9.6, xReboundsAgainst: 7.89, xFreezeAgainst: 29.69, xPlayStoppedAgainst: 3.95, xPlayContinuedInZoneAgainst: 66.61, xPlayContinuedOutsideZoneAgainst: 48.26, flurryAdjustedxGoalsAgainst: 9.3, scoreVenueAdjustedxGoalsAgainst: 9.5, flurryScoreVenueAdjustedxGoalsAgainst: 9.21, shotsOnGoalAgainst: 107.0, missedShotsAgainst: 59.0, blockedShotAttemptsAgainst: 59.0, shotAttemptsAgainst: 225.0, goalsAgainst: 9.0, reboundsAgainst: 8.0, reboundGoalsAgainst: 0.0, freezeAgainst: 23.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 56.0, playContinuedOutsideZoneAgainst: 70.0, savedShotsOnGoalAgainst: 98.0, savedUnblockedShotAttemptsAgainst: 157.0, penaltiesAgainst: 13.0, penalityMinutesAgainst: 29.0, faceOffsWonAgainst: 128.0, hitsAgainst: 103.0, takeawaysAgainst: 19.0, giveawaysAgainst: 66.0, lowDangerShotsAgainst: 124.0, mediumDangerShotsAgainst: 34.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 3.49, mediumDangerxGoalsAgainst: 4.29, highDangerxGoalsAgainst: 1.82, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 6.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 222.07, unblockedShotAttemptsAgainst: 166.0, scoreAdjustedUnblockedShotAttemptsAgainst: 163.97, dZoneGiveawaysAgainst: 39.0, xGoalsFromxReboundsOfShotsAgainst: 1.64, xGoalsFromActualReboundsOfShotsAgainst: 1.35, reboundxGoalsAgainst: 1.35, totalShotCreditAgainst: 9.88, scoreAdjustedTotalShotCreditAgainst: 9.84, scoreFlurryAdjustedTotalShotCreditAgainst: 9.61

lineId: 84815638482803, season: 2024, name: Zellweger-Helleson, team: ANA, position: pairing, situation: 5on5, games_played: 23, icetime: 3511.0, iceTimeRank: 158.0, xGoalsPercentage: 0.31, corsiPercentage: 0.45, fenwickPercentage: 0.4, xOnGoalFor: 27.47, xGoalsFor: 1.84, xReboundsFor: 1.69, xFreezeFor: 7.1, xPlayStoppedFor: 0.98, xPlayContinuedInZoneFor: 16.42, xPlayContinuedOutsideZoneFor: 11.96, flurryAdjustedxGoalsFor: 1.82, scoreVenueAdjustedxGoalsFor: 1.85, flurryScoreVenueAdjustedxGoalsFor: 1.83, shotsOnGoalFor: 27.0, missedShotsFor: 13.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 59.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 13.0, playContinuedOutsideZoneFor: 23.0, savedShotsOnGoalFor: 25.0, savedUnblockedShotAttemptsFor: 38.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 28.0, hitsFor: 30.0, takeawaysFor: 5.0, giveawaysFor: 11.0, lowDangerShotsFor: 33.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.93, mediumDangerxGoalsFor: 0.91, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 58.61, unblockedShotAttemptsFor: 40.0, scoreAdjustedUnblockedShotAttemptsFor: 39.87, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.35, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.05, totalShotCreditFor: 2.14, scoreAdjustedTotalShotCreditFor: 2.15, scoreFlurryAdjustedTotalShotCreditFor: 2.12, xOnGoalAgainst: 43.33, xGoalsAgainst: 4.08, xReboundsAgainst: 2.86, xFreezeAgainst: 10.76, xPlayStoppedAgainst: 1.52, xPlayContinuedInZoneAgainst: 22.44, xPlayContinuedOutsideZoneAgainst: 17.34, flurryAdjustedxGoalsAgainst: 3.85, scoreVenueAdjustedxGoalsAgainst: 4.15, flurryScoreVenueAdjustedxGoalsAgainst: 3.92, shotsOnGoalAgainst: 39.0, missedShotsAgainst: 20.0, blockedShotAttemptsAgainst: 12.0, shotAttemptsAgainst: 71.0, goalsAgainst: 2.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 1.0, freezeAgainst: 12.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 15.0, playContinuedOutsideZoneAgainst: 23.0, savedShotsOnGoalAgainst: 37.0, savedUnblockedShotAttemptsAgainst: 57.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 12.0, hitsAgainst: 22.0, takeawaysAgainst: 1.0, giveawaysAgainst: 14.0, lowDangerShotsAgainst: 42.0, mediumDangerShotsAgainst: 11.0, highDangerShotsAgainst: 6.0, lowDangerxGoalsAgainst: 1.18, mediumDangerxGoalsAgainst: 1.45, highDangerxGoalsAgainst: 1.45, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 72.22, unblockedShotAttemptsAgainst: 59.0, scoreAdjustedUnblockedShotAttemptsAgainst: 59.94, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 0.6, xGoalsFromActualReboundsOfShotsAgainst: 1.29, reboundxGoalsAgainst: 1.29, totalShotCreditAgainst: 3.39, scoreAdjustedTotalShotCreditAgainst: 3.44, scoreFlurryAdjustedTotalShotCreditAgainst: 3.39

lineId: 847528784794078482110, season: 2024, name: Bratt-Haula-Mercer, team: NJD, position: line, situation: 5on5, games_played: 11, icetime: 1406.0, iceTimeRank: 151.0, xGoalsPercentage: 0.59, corsiPercentage: 0.62, fenwickPercentage: 0.59, xOnGoalFor: 11.06, xGoalsFor: 0.61, xReboundsFor: 0.64, xFreezeFor: 3.16, xPlayStoppedFor: 0.41, xPlayContinuedInZoneFor: 6.31, xPlayContinuedOutsideZoneFor: 4.88, flurryAdjustedxGoalsFor: 0.6, scoreVenueAdjustedxGoalsFor: 0.65, flurryScoreVenueAdjustedxGoalsFor: 0.64, shotsOnGoalFor: 6.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 26.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 14.0, takeawaysFor: 3.0, giveawaysFor: 5.0, lowDangerShotsFor: 15.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.35, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.25, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 27.17, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 16.73, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.25, reboundxGoalsFor: 0.25, totalShotCreditFor: 0.48, scoreAdjustedTotalShotCreditFor: 0.5, scoreFlurryAdjustedTotalShotCreditFor: 0.5, xOnGoalAgainst: 8.19, xGoalsAgainst: 0.43, xReboundsAgainst: 0.44, xFreezeAgainst: 1.92, xPlayStoppedAgainst: 0.25, xPlayContinuedInZoneAgainst: 4.06, xPlayContinuedOutsideZoneAgainst: 3.9, flurryAdjustedxGoalsAgainst: 0.43, scoreVenueAdjustedxGoalsAgainst: 0.41, flurryScoreVenueAdjustedxGoalsAgainst: 0.41, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 16.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 12.0, hitsAgainst: 10.0, takeawaysAgainst: 4.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.24, mediumDangerxGoalsAgainst: 0.19, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.61, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.71, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.52, scoreAdjustedTotalShotCreditAgainst: 0.5, scoreFlurryAdjustedTotalShotCreditAgainst: 0.5

lineId: 84768918479982, season: 2024, name: Grzelcyk-Timmins, team: PIT, position: pairing, situation: 5on5, games_played: 9, icetime: 716.0, iceTimeRank: 73.0, xGoalsPercentage: 0.7, corsiPercentage: 0.78, fenwickPercentage: 0.74, xOnGoalFor: 10.36, xGoalsFor: 0.79, xReboundsFor: 0.66, xFreezeFor: 2.65, xPlayStoppedFor: 0.34, xPlayContinuedInZoneFor: 5.73, xPlayContinuedOutsideZoneFor: 3.83, flurryAdjustedxGoalsFor: 0.77, scoreVenueAdjustedxGoalsFor: 0.75, flurryScoreVenueAdjustedxGoalsFor: 0.74, shotsOnGoalFor: 6.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 18.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 2.0, penalityMinutesFor: 6.0, faceOffsWonFor: 6.0, hitsFor: 7.0, takeawaysFor: 1.0, giveawaysFor: 7.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.29, mediumDangerxGoalsFor: 0.29, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 16.99, unblockedShotAttemptsFor: 14.0, scoreAdjustedUnblockedShotAttemptsFor: 13.34, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.4, reboundxGoalsFor: 0.4, totalShotCreditFor: 0.53, scoreAdjustedTotalShotCreditFor: 0.5, scoreFlurryAdjustedTotalShotCreditFor: 0.5, xOnGoalAgainst: 3.95, xGoalsAgainst: 0.33, xReboundsAgainst: 0.22, xFreezeAgainst: 0.96, xPlayStoppedAgainst: 0.11, xPlayContinuedInZoneAgainst: 1.92, xPlayContinuedOutsideZoneAgainst: 1.45, flurryAdjustedxGoalsAgainst: 0.32, scoreVenueAdjustedxGoalsAgainst: 0.34, flurryScoreVenueAdjustedxGoalsAgainst: 0.33, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 5.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 4.0, hitsAgainst: 3.0, takeawaysAgainst: 2.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.12, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.21, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 4.95, unblockedShotAttemptsAgainst: 5.0, scoreAdjustedUnblockedShotAttemptsAgainst: 4.94, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.05, xGoalsFromActualReboundsOfShotsAgainst: 0.21, reboundxGoalsAgainst: 0.21, totalShotCreditAgainst: 0.17, scoreAdjustedTotalShotCreditAgainst: 0.17, scoreFlurryAdjustedTotalShotCreditAgainst: 0.17
