lineId: 847648084779408480113, season: 2023, name: Iafallo-Namestnikov-Ehlers, team: WPG, position: line, situation: 5on5, games_played: 9, icetime: 1102.0, iceTimeRank: 85.0, xGoalsPercentage: 0.51, corsiPercentage: 0.57, fenwickPercentage: 0.58, xOnGoalFor: 12.48, xGoalsFor: 0.66, xReboundsFor: 0.76, xFreezeFor: 2.83, xPlayStoppedFor: 0.43, xPlayContinuedInZoneFor: 7.57, xPlayContinuedOutsideZoneFor: 5.76, flurryAdjustedxGoalsFor: 0.65, scoreVenueAdjustedxGoalsFor: 0.61, flurryScoreVenueAdjustedxGoalsFor: 0.61, shotsOnGoalFor: 12.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 23.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 11.0, savedUnblockedShotAttemptsFor: 17.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 13.0, takeawaysFor: 2.0, giveawaysFor: 1.0, lowDangerShotsFor: 16.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.36, mediumDangerxGoalsFor: 0.29, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 22.49, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 17.6, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.81, scoreAdjustedTotalShotCreditFor: 0.77, scoreFlurryAdjustedTotalShotCreditFor: 0.76, xOnGoalAgainst: 9.66, xGoalsAgainst: 0.62, xReboundsAgainst: 0.56, xFreezeAgainst: 2.59, xPlayStoppedAgainst: 0.3, xPlayContinuedInZoneAgainst: 5.1, xPlayContinuedOutsideZoneAgainst: 3.83, flurryAdjustedxGoalsAgainst: 0.58, scoreVenueAdjustedxGoalsAgainst: 0.65, flurryScoreVenueAdjustedxGoalsAgainst: 0.6, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 17.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 8.0, hitsAgainst: 15.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.2, mediumDangerxGoalsAgainst: 0.42, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 17.55, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.38, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.18, reboundxGoalsAgainst: 0.18, totalShotCreditAgainst: 0.55, scoreAdjustedTotalShotCreditAgainst: 0.58, scoreFlurryAdjustedTotalShotCreditAgainst: 0.56

lineId: 847691384799778481789, season: 2023, name: Kartye-Shore-Yamamoto, team: SEA, position: line, situation: 5on5, games_played: 4, icetime: 1107.0, iceTimeRank: 17.0, xGoalsPercentage: 0.43, corsiPercentage: 0.46, fenwickPercentage: 0.43, xOnGoalFor: 7.68, xGoalsFor: 0.55, xReboundsFor: 0.49, xFreezeFor: 2.09, xPlayStoppedFor: 0.23, xPlayContinuedInZoneFor: 3.78, xPlayContinuedOutsideZoneFor: 2.86, flurryAdjustedxGoalsFor: 0.55, scoreVenueAdjustedxGoalsFor: 0.58, flurryScoreVenueAdjustedxGoalsFor: 0.58, shotsOnGoalFor: 8.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 16.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 6.0, hitsFor: 15.0, takeawaysFor: 4.0, giveawaysFor: 2.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.21, mediumDangerxGoalsFor: 0.34, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 16.71, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 10.36, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.65, scoreAdjustedTotalShotCreditFor: 0.68, scoreFlurryAdjustedTotalShotCreditFor: 0.68, xOnGoalAgainst: 9.52, xGoalsAgainst: 0.73, xReboundsAgainst: 0.51, xFreezeAgainst: 2.27, xPlayStoppedAgainst: 0.3, xPlayContinuedInZoneAgainst: 4.98, xPlayContinuedOutsideZoneAgainst: 4.21, flurryAdjustedxGoalsAgainst: 0.7, scoreVenueAdjustedxGoalsAgainst: 0.72, flurryScoreVenueAdjustedxGoalsAgainst: 0.69, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 19.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 4.0, hitsAgainst: 9.0, takeawaysAgainst: 0.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.24, mediumDangerxGoalsAgainst: 0.49, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 18.68, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.97, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.31, reboundxGoalsAgainst: 0.31, totalShotCreditAgainst: 0.53, scoreAdjustedTotalShotCreditAgainst: 0.53, scoreFlurryAdjustedTotalShotCreditAgainst: 0.52

lineId: 84788548481030, season: 2023, name: Shea-St. Ivany, team: PIT, position: pairing, situation: 5on5, games_played: 9, icetime: 5369.0, iceTimeRank: 27.0, xGoalsPercentage: 0.43, corsiPercentage: 0.42, fenwickPercentage: 0.43, xOnGoalFor: 36.09, xGoalsFor: 2.84, xReboundsFor: 2.46, xFreezeFor: 9.35, xPlayStoppedFor: 1.25, xPlayContinuedInZoneFor: 19.34, xPlayContinuedOutsideZoneFor: 14.75, flurryAdjustedxGoalsFor: 2.79, scoreVenueAdjustedxGoalsFor: 2.9, flurryScoreVenueAdjustedxGoalsFor: 2.84, shotsOnGoalFor: 33.0, missedShotsFor: 17.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 69.0, goalsFor: 4.0, reboundsFor: 8.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 1.0, playContinuedInZoneFor: 18.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 29.0, savedUnblockedShotAttemptsFor: 46.0, penaltiesFor: 6.0, penalityMinutesFor: 12.0, faceOffsWonFor: 35.0, hitsFor: 55.0, takeawaysFor: 15.0, giveawaysFor: 7.0, lowDangerShotsFor: 37.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.89, mediumDangerxGoalsFor: 1.06, highDangerxGoalsFor: 0.9, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 70.73, unblockedShotAttemptsFor: 50.0, scoreAdjustedUnblockedShotAttemptsFor: 51.18, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.51, xGoalsFromActualReboundsOfShotsFor: 0.96, reboundxGoalsFor: 0.96, totalShotCreditFor: 2.39, scoreAdjustedTotalShotCreditFor: 2.45, scoreFlurryAdjustedTotalShotCreditFor: 2.43, xOnGoalAgainst: 47.34, xGoalsAgainst: 3.78, xReboundsAgainst: 3.08, xFreezeAgainst: 12.41, xPlayStoppedAgainst: 1.64, xPlayContinuedInZoneAgainst: 25.65, xPlayContinuedOutsideZoneAgainst: 19.44, flurryAdjustedxGoalsAgainst: 3.57, scoreVenueAdjustedxGoalsAgainst: 3.73, flurryScoreVenueAdjustedxGoalsAgainst: 3.52, shotsOnGoalAgainst: 40.0, missedShotsAgainst: 26.0, blockedShotAttemptsAgainst: 31.0, shotAttemptsAgainst: 97.0, goalsAgainst: 2.0, reboundsAgainst: 8.0, reboundGoalsAgainst: 0.0, freezeAgainst: 10.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 20.0, playContinuedOutsideZoneAgainst: 25.0, savedShotsOnGoalAgainst: 38.0, savedUnblockedShotAttemptsAgainst: 64.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 29.0, hitsAgainst: 42.0, takeawaysAgainst: 9.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 52.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.36, mediumDangerxGoalsAgainst: 1.38, highDangerxGoalsAgainst: 1.04, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 93.0, unblockedShotAttemptsAgainst: 66.0, scoreAdjustedUnblockedShotAttemptsAgainst: 63.51, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.64, xGoalsFromActualReboundsOfShotsAgainst: 1.26, reboundxGoalsAgainst: 1.26, totalShotCreditAgainst: 3.15, scoreAdjustedTotalShotCreditAgainst: 3.08, scoreFlurryAdjustedTotalShotCreditAgainst: 3.01

lineId: 847695284801138482149, season: 2023, name: Iafallo-Toninato-Perfetti, team: WPG, position: line, situation: 5on5, games_played: 3, icetime: 834.0, iceTimeRank: 22.0, xGoalsPercentage: 0.51, corsiPercentage: 0.6, fenwickPercentage: 0.55, xOnGoalFor: 7.47, xGoalsFor: 0.24, xReboundsFor: 0.42, xFreezeFor: 2.0, xPlayStoppedFor: 0.24, xPlayContinuedInZoneFor: 4.67, xPlayContinuedOutsideZoneFor: 3.42, flurryAdjustedxGoalsFor: 0.24, scoreVenueAdjustedxGoalsFor: 0.24, flurryScoreVenueAdjustedxGoalsFor: 0.24, shotsOnGoalFor: 6.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 15.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 4.0, hitsFor: 9.0, takeawaysFor: 2.0, giveawaysFor: 1.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.24, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 15.14, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.07, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.32, scoreAdjustedTotalShotCreditFor: 0.33, scoreFlurryAdjustedTotalShotCreditFor: 0.33, xOnGoalAgainst: 5.99, xGoalsAgainst: 0.23, xReboundsAgainst: 0.34, xFreezeAgainst: 1.64, xPlayStoppedAgainst: 0.23, xPlayContinuedInZoneAgainst: 3.97, xPlayContinuedOutsideZoneAgainst: 2.59, flurryAdjustedxGoalsAgainst: 0.23, scoreVenueAdjustedxGoalsAgainst: 0.22, flurryScoreVenueAdjustedxGoalsAgainst: 0.22, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 10.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 9.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 8.0, hitsAgainst: 8.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 9.76, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.81, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.3, scoreAdjustedTotalShotCreditAgainst: 0.28, scoreFlurryAdjustedTotalShotCreditAgainst: 0.28

lineId: 847572284796198483431, season: 2023, name: Carcone-Cooley-Zucker, team: ARI, position: line, situation: 5on5, games_played: 15, icetime: 3966.0, iceTimeRank: 109.0, xGoalsPercentage: 0.39, corsiPercentage: 0.47, fenwickPercentage: 0.42, xOnGoalFor: 35.04, xGoalsFor: 3.04, xReboundsFor: 2.5, xFreezeFor: 8.94, xPlayStoppedFor: 1.34, xPlayContinuedInZoneFor: 18.17, xPlayContinuedOutsideZoneFor: 14.01, flurryAdjustedxGoalsFor: 2.95, scoreVenueAdjustedxGoalsFor: 3.1, flurryScoreVenueAdjustedxGoalsFor: 3.0, shotsOnGoalFor: 34.0, missedShotsFor: 14.0, blockedShotAttemptsFor: 27.0, shotAttemptsFor: 75.0, goalsFor: 3.0, reboundsFor: 7.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 15.0, playContinuedOutsideZoneFor: 21.0, savedShotsOnGoalFor: 31.0, savedUnblockedShotAttemptsFor: 45.0, penaltiesFor: 4.0, penalityMinutesFor: 11.0, faceOffsWonFor: 23.0, hitsFor: 31.0, takeawaysFor: 5.0, giveawaysFor: 7.0, lowDangerShotsFor: 35.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.78, mediumDangerxGoalsFor: 1.14, highDangerxGoalsFor: 1.12, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 75.45, unblockedShotAttemptsFor: 48.0, scoreAdjustedUnblockedShotAttemptsFor: 48.89, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.52, xGoalsFromActualReboundsOfShotsFor: 1.2, reboundxGoalsFor: 1.2, totalShotCreditFor: 2.36, scoreAdjustedTotalShotCreditFor: 2.43, scoreFlurryAdjustedTotalShotCreditFor: 2.39, xOnGoalAgainst: 45.93, xGoalsAgainst: 4.68, xReboundsAgainst: 3.15, xFreezeAgainst: 11.11, xPlayStoppedAgainst: 1.82, xPlayContinuedInZoneAgainst: 24.85, xPlayContinuedOutsideZoneAgainst: 19.39, flurryAdjustedxGoalsAgainst: 4.35, scoreVenueAdjustedxGoalsAgainst: 4.61, flurryScoreVenueAdjustedxGoalsAgainst: 4.28, shotsOnGoalAgainst: 48.0, missedShotsAgainst: 17.0, blockedShotAttemptsAgainst: 21.0, shotAttemptsAgainst: 86.0, goalsAgainst: 6.0, reboundsAgainst: 8.0, reboundGoalsAgainst: 1.0, freezeAgainst: 8.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 24.0, playContinuedOutsideZoneAgainst: 19.0, savedShotsOnGoalAgainst: 42.0, savedUnblockedShotAttemptsAgainst: 59.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 15.0, faceOffsWonAgainst: 31.0, hitsAgainst: 32.0, takeawaysAgainst: 11.0, giveawaysAgainst: 13.0, lowDangerShotsAgainst: 47.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.45, mediumDangerxGoalsAgainst: 1.81, highDangerxGoalsAgainst: 1.42, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 86.27, unblockedShotAttemptsAgainst: 65.0, scoreAdjustedUnblockedShotAttemptsAgainst: 65.57, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.65, xGoalsFromActualReboundsOfShotsAgainst: 1.77, reboundxGoalsAgainst: 1.77, totalShotCreditAgainst: 3.56, scoreAdjustedTotalShotCreditAgainst: 3.54, scoreFlurryAdjustedTotalShotCreditAgainst: 3.51

lineId: 847488484778468478099, season: 2023, name: Hoffman-Carpenter-Labanc, team: SJS, position: line, situation: 5on5, games_played: 4, icetime: 1212.0, iceTimeRank: 27.0, xGoalsPercentage: 0.3, corsiPercentage: 0.38, fenwickPercentage: 0.37, xOnGoalFor: 7.88, xGoalsFor: 0.52, xReboundsFor: 0.56, xFreezeFor: 2.05, xPlayStoppedFor: 0.29, xPlayContinuedInZoneFor: 4.25, xPlayContinuedOutsideZoneFor: 3.33, flurryAdjustedxGoalsFor: 0.51, scoreVenueAdjustedxGoalsFor: 0.55, flurryScoreVenueAdjustedxGoalsFor: 0.53, shotsOnGoalFor: 8.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 15.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 9.0, hitsFor: 12.0, takeawaysFor: 0.0, giveawaysFor: 3.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.27, mediumDangerxGoalsFor: 0.25, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 15.66, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.29, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.12, xGoalsFromActualReboundsOfShotsFor: 0.01, reboundxGoalsFor: 0.01, totalShotCreditFor: 0.62, scoreAdjustedTotalShotCreditFor: 0.66, scoreFlurryAdjustedTotalShotCreditFor: 0.64, xOnGoalAgainst: 13.61, xGoalsAgainst: 1.22, xReboundsAgainst: 0.92, xFreezeAgainst: 3.5, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 7.55, xPlayContinuedOutsideZoneAgainst: 5.34, flurryAdjustedxGoalsAgainst: 1.2, scoreVenueAdjustedxGoalsAgainst: 1.27, flurryScoreVenueAdjustedxGoalsAgainst: 1.24, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 25.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 17.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 6.0, hitsAgainst: 12.0, takeawaysAgainst: 2.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.38, mediumDangerxGoalsAgainst: 0.47, highDangerxGoalsAgainst: 0.38, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 25.82, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.66, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.48, reboundxGoalsAgainst: 0.48, totalShotCreditAgainst: 0.93, scoreAdjustedTotalShotCreditAgainst: 0.94, scoreFlurryAdjustedTotalShotCreditAgainst: 0.93
