lineId: 847634684764328479423, season: 2023, name: Nylander-Jenner-Gaudreau, team: CBJ, position: line, situation: 5on5, games_played: 12, icetime: 5556.0, iceTimeRank: 66.0, xGoalsPercentage: 0.41, corsiPercentage: 0.48, fenwickPercentage: 0.44, xOnGoalFor: 45.73, xGoalsFor: 3.48, xReboundsFor: 2.91, xFreezeFor: 11.49, xPlayStoppedFor: 1.6, xPlayContinuedInZoneFor: 25.22, xPlayContinuedOutsideZoneFor: 18.3, flurryAdjustedxGoalsFor: 3.4, scoreVenueAdjustedxGoalsFor: 3.45, flurryScoreVenueAdjustedxGoalsFor: 3.37, shotsOnGoalFor: 40.0, missedShotsFor: 23.0, blockedShotAttemptsFor: 36.0, shotAttemptsFor: 99.0, goalsFor: 5.0, reboundsFor: 6.0, reboundGoalsFor: 0.0, freezeFor: 14.0, playStoppedFor: 0.0, playContinuedInZoneFor: 22.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 35.0, savedUnblockedShotAttemptsFor: 58.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 54.0, hitsFor: 22.0, takeawaysFor: 10.0, giveawaysFor: 15.0, lowDangerShotsFor: 50.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 1.6, mediumDangerxGoalsFor: 1.13, highDangerxGoalsFor: 0.75, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 96.3, unblockedShotAttemptsFor: 63.0, scoreAdjustedUnblockedShotAttemptsFor: 62.61, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.6, xGoalsFromActualReboundsOfShotsFor: 0.71, reboundxGoalsFor: 0.71, totalShotCreditFor: 3.37, scoreAdjustedTotalShotCreditFor: 3.35, scoreFlurryAdjustedTotalShotCreditFor: 3.3, xOnGoalAgainst: 54.99, xGoalsAgainst: 5.0, xReboundsAgainst: 3.9, xFreezeAgainst: 14.24, xPlayStoppedAgainst: 2.07, xPlayContinuedInZoneAgainst: 31.91, xPlayContinuedOutsideZoneAgainst: 21.88, flurryAdjustedxGoalsAgainst: 4.84, scoreVenueAdjustedxGoalsAgainst: 4.99, flurryScoreVenueAdjustedxGoalsAgainst: 4.82, shotsOnGoalAgainst: 58.0, missedShotsAgainst: 21.0, blockedShotAttemptsAgainst: 28.0, shotAttemptsAgainst: 107.0, goalsAgainst: 7.0, reboundsAgainst: 6.0, reboundGoalsAgainst: 2.0, freezeAgainst: 13.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 34.0, playContinuedOutsideZoneAgainst: 19.0, savedShotsOnGoalAgainst: 51.0, savedUnblockedShotAttemptsAgainst: 72.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 34.0, hitsAgainst: 28.0, takeawaysAgainst: 15.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 57.0, mediumDangerShotsAgainst: 18.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.74, mediumDangerxGoalsAgainst: 2.26, highDangerxGoalsAgainst: 1.0, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 108.65, unblockedShotAttemptsAgainst: 79.0, scoreAdjustedUnblockedShotAttemptsAgainst: 79.04, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.81, xGoalsFromActualReboundsOfShotsAgainst: 0.88, reboundxGoalsAgainst: 0.88, totalShotCreditAgainst: 4.93, scoreAdjustedTotalShotCreditAgainst: 4.91, scoreFlurryAdjustedTotalShotCreditAgainst: 4.84

lineId: 847516684757148477503, season: 2023, name: Domi-Tavares-Jarnkrok, team: TOR, position: line, situation: 5on5, games_played: 5, icetime: 676.0, iceTimeRank: 60.0, xGoalsPercentage: 0.8, corsiPercentage: 0.53, fenwickPercentage: 0.56, xOnGoalFor: 6.96, xGoalsFor: 0.84, xReboundsFor: 0.41, xFreezeFor: 1.85, xPlayStoppedFor: 0.22, xPlayContinuedInZoneFor: 3.26, xPlayContinuedOutsideZoneFor: 2.42, flurryAdjustedxGoalsFor: 0.83, scoreVenueAdjustedxGoalsFor: 0.91, flurryScoreVenueAdjustedxGoalsFor: 0.9, shotsOnGoalFor: 8.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 10.0, goalsFor: 2.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 7.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 8.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 3.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.15, mediumDangerxGoalsFor: 0.22, highDangerxGoalsFor: 0.46, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 10.37, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 9.36, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.53, reboundxGoalsFor: 0.53, totalShotCreditFor: 0.4, scoreAdjustedTotalShotCreditFor: 0.43, scoreFlurryAdjustedTotalShotCreditFor: 0.43, xOnGoalAgainst: 4.99, xGoalsAgainst: 0.21, xReboundsAgainst: 0.29, xFreezeAgainst: 1.31, xPlayStoppedAgainst: 0.15, xPlayContinuedInZoneAgainst: 2.9, xPlayContinuedOutsideZoneAgainst: 2.14, flurryAdjustedxGoalsAgainst: 0.21, scoreVenueAdjustedxGoalsAgainst: 0.21, flurryScoreVenueAdjustedxGoalsAgainst: 0.21, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 9.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 5.0, hitsAgainst: 13.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.21, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 8.97, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.98, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.06, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.27, scoreAdjustedTotalShotCreditAgainst: 0.26, scoreFlurryAdjustedTotalShotCreditAgainst: 0.26

lineId: 84734468480035, season: 2023, name: Jokiharju-Johnson, team: BUF, position: pairing, situation: 5on5, games_played: 23, icetime: 1004.0, iceTimeRank: 274.0, xGoalsPercentage: 0.39, corsiPercentage: 0.51, fenwickPercentage: 0.45, xOnGoalFor: 10.23, xGoalsFor: 0.57, xReboundsFor: 0.54, xFreezeFor: 2.49, xPlayStoppedFor: 0.33, xPlayContinuedInZoneFor: 5.48, xPlayContinuedOutsideZoneFor: 4.59, flurryAdjustedxGoalsFor: 0.57, scoreVenueAdjustedxGoalsFor: 0.59, flurryScoreVenueAdjustedxGoalsFor: 0.59, shotsOnGoalFor: 11.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 21.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 6.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.37, mediumDangerxGoalsFor: 0.2, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 21.37, unblockedShotAttemptsFor: 14.0, scoreAdjustedUnblockedShotAttemptsFor: 14.39, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.11, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.68, scoreAdjustedTotalShotCreditFor: 0.7, scoreFlurryAdjustedTotalShotCreditFor: 0.7, xOnGoalAgainst: 12.77, xGoalsAgainst: 0.92, xReboundsAgainst: 0.81, xFreezeAgainst: 3.3, xPlayStoppedAgainst: 0.41, xPlayContinuedInZoneAgainst: 6.68, xPlayContinuedOutsideZoneAgainst: 4.88, flurryAdjustedxGoalsAgainst: 0.86, scoreVenueAdjustedxGoalsAgainst: 0.98, flurryScoreVenueAdjustedxGoalsAgainst: 0.92, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 20.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 16.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 2.0, hitsAgainst: 6.0, takeawaysAgainst: 4.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.36, mediumDangerxGoalsAgainst: 0.32, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 21.51, unblockedShotAttemptsAgainst: 17.0, scoreAdjustedUnblockedShotAttemptsAgainst: 17.91, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.27, reboundxGoalsAgainst: 0.27, totalShotCreditAgainst: 0.82, scoreAdjustedTotalShotCreditAgainst: 0.88, scoreFlurryAdjustedTotalShotCreditAgainst: 0.86

lineId: 847398684788738484153, season: 2023, name: Killorn-Carlsson-Terry, team: ANA, position: line, situation: 5on5, games_played: 32, icetime: 20934.0, iceTimeRank: 59.0, xGoalsPercentage: 0.51, corsiPercentage: 0.55, fenwickPercentage: 0.54, xOnGoalFor: 189.72, xGoalsFor: 13.78, xReboundsFor: 11.71, xFreezeFor: 47.34, xPlayStoppedFor: 6.55, xPlayContinuedInZoneFor: 109.0, xPlayContinuedOutsideZoneFor: 80.61, flurryAdjustedxGoalsFor: 13.33, scoreVenueAdjustedxGoalsFor: 13.61, flurryScoreVenueAdjustedxGoalsFor: 13.17, shotsOnGoalFor: 177.0, missedShotsFor: 92.0, blockedShotAttemptsFor: 109.0, shotAttemptsFor: 378.0, goalsFor: 11.0, reboundsFor: 14.0, reboundGoalsFor: 1.0, freezeFor: 40.0, playStoppedFor: 0.0, playContinuedInZoneFor: 98.0, playContinuedOutsideZoneFor: 106.0, savedShotsOnGoalFor: 166.0, savedUnblockedShotAttemptsFor: 258.0, penaltiesFor: 21.0, penalityMinutesFor: 42.0, faceOffsWonFor: 113.0, hitsFor: 92.0, takeawaysFor: 55.0, giveawaysFor: 49.0, lowDangerShotsFor: 227.0, mediumDangerShotsFor: 29.0, highDangerShotsFor: 13.0, lowDangerxGoalsFor: 6.64, mediumDangerxGoalsFor: 3.47, highDangerxGoalsFor: 3.68, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 365.41, unblockedShotAttemptsFor: 269.0, scoreAdjustedUnblockedShotAttemptsFor: 261.28, dZoneGiveawaysFor: 17.0, xGoalsFromxReboundsOfShotsFor: 2.4, xGoalsFromActualReboundsOfShotsFor: 2.78, reboundxGoalsFor: 3.05, totalShotCreditFor: 13.12, scoreAdjustedTotalShotCreditFor: 12.8, scoreFlurryAdjustedTotalShotCreditFor: 12.55, xOnGoalAgainst: 161.83, xGoalsAgainst: 13.48, xReboundsAgainst: 10.54, xFreezeAgainst: 41.06, xPlayStoppedAgainst: 5.38, xPlayContinuedInZoneAgainst: 89.03, xPlayContinuedOutsideZoneAgainst: 66.52, flurryAdjustedxGoalsAgainst: 13.01, scoreVenueAdjustedxGoalsAgainst: 13.81, flurryScoreVenueAdjustedxGoalsAgainst: 13.32, shotsOnGoalAgainst: 147.0, missedShotsAgainst: 79.0, blockedShotAttemptsAgainst: 87.0, shotAttemptsAgainst: 313.0, goalsAgainst: 13.0, reboundsAgainst: 16.0, reboundGoalsAgainst: 4.0, freezeAgainst: 36.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 81.0, playContinuedOutsideZoneAgainst: 80.0, savedShotsOnGoalAgainst: 134.0, savedUnblockedShotAttemptsAgainst: 213.0, penaltiesAgainst: 21.0, penalityMinutesAgainst: 42.0, faceOffsWonAgainst: 210.0, hitsAgainst: 132.0, takeawaysAgainst: 40.0, giveawaysAgainst: 53.0, lowDangerShotsAgainst: 176.0, mediumDangerShotsAgainst: 36.0, highDangerShotsAgainst: 14.0, lowDangerxGoalsAgainst: 5.23, mediumDangerxGoalsAgainst: 4.42, highDangerxGoalsAgainst: 3.83, lowDangerGoalsAgainst: 6.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 4.0, scoreAdjustedShotsAttemptsAgainst: 326.06, unblockedShotAttemptsAgainst: 226.0, scoreAdjustedUnblockedShotAttemptsAgainst: 233.29, dZoneGiveawaysAgainst: 26.0, xGoalsFromxReboundsOfShotsAgainst: 2.19, xGoalsFromActualReboundsOfShotsAgainst: 3.33, reboundxGoalsAgainst: 3.6, totalShotCreditAgainst: 12.07, scoreAdjustedTotalShotCreditAgainst: 12.36, scoreFlurryAdjustedTotalShotCreditAgainst: 12.12

lineId: 847576584773308482116, season: 2023, name: Kubalik-Sttzle-Tarasenko, team: OTT, position: line, situation: 5on5, games_played: 12, icetime: 604.0, iceTimeRank: 130.0, xGoalsPercentage: 0.49, corsiPercentage: 0.59, fenwickPercentage: 0.58, xOnGoalFor: 11.44, xGoalsFor: 0.67, xReboundsFor: 0.55, xFreezeFor: 2.82, xPlayStoppedFor: 0.36, xPlayContinuedInZoneFor: 5.71, xPlayContinuedOutsideZoneFor: 4.88, flurryAdjustedxGoalsFor: 0.67, scoreVenueAdjustedxGoalsFor: 0.64, flurryScoreVenueAdjustedxGoalsFor: 0.64, shotsOnGoalFor: 10.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 19.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 1.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 2.0, hitsFor: 5.0, takeawaysFor: 3.0, giveawaysFor: 3.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.26, mediumDangerxGoalsFor: 0.21, highDangerxGoalsFor: 0.2, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 17.84, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 14.19, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.11, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.79, scoreAdjustedTotalShotCreditFor: 0.75, scoreFlurryAdjustedTotalShotCreditFor: 0.75, xOnGoalAgainst: 7.76, xGoalsAgainst: 0.71, xReboundsAgainst: 0.55, xFreezeAgainst: 1.88, xPlayStoppedAgainst: 0.26, xPlayContinuedInZoneAgainst: 4.27, xPlayContinuedOutsideZoneAgainst: 3.32, flurryAdjustedxGoalsAgainst: 0.7, scoreVenueAdjustedxGoalsAgainst: 0.7, flurryScoreVenueAdjustedxGoalsAgainst: 0.69, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 13.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 3.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.25, mediumDangerxGoalsAgainst: 0.47, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 13.52, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.15, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.83, scoreAdjustedTotalShotCreditAgainst: 0.82, scoreFlurryAdjustedTotalShotCreditAgainst: 0.81

lineId: 847939384801448480995, season: 2023, name: Gregor-Kampf-Holmberg, team: TOR, position: line, situation: 5on5, games_played: 5, icetime: 1179.0, iceTimeRank: 33.0, xGoalsPercentage: 0.47, corsiPercentage: 0.5, fenwickPercentage: 0.48, xOnGoalFor: 9.5, xGoalsFor: 0.62, xReboundsFor: 0.56, xFreezeFor: 2.09, xPlayStoppedFor: 0.32, xPlayContinuedInZoneFor: 5.33, xPlayContinuedOutsideZoneFor: 4.08, flurryAdjustedxGoalsFor: 0.62, scoreVenueAdjustedxGoalsFor: 0.68, flurryScoreVenueAdjustedxGoalsFor: 0.68, shotsOnGoalFor: 9.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 19.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 13.0, hitsFor: 7.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.27, mediumDangerxGoalsFor: 0.35, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 20.59, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 14.32, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.12, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.74, scoreAdjustedTotalShotCreditFor: 0.81, scoreFlurryAdjustedTotalShotCreditFor: 0.81, xOnGoalAgainst: 10.03, xGoalsAgainst: 0.7, xReboundsAgainst: 0.66, xFreezeAgainst: 2.66, xPlayStoppedAgainst: 0.33, xPlayContinuedInZoneAgainst: 5.88, xPlayContinuedOutsideZoneAgainst: 3.76, flurryAdjustedxGoalsAgainst: 0.69, scoreVenueAdjustedxGoalsAgainst: 0.66, flurryScoreVenueAdjustedxGoalsAgainst: 0.65, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 19.0, goalsAgainst: 0.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 8.0, hitsAgainst: 11.0, takeawaysAgainst: 1.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.28, mediumDangerxGoalsAgainst: 0.17, highDangerxGoalsAgainst: 0.26, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 17.39, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.94, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.14, xGoalsFromActualReboundsOfShotsAgainst: 0.2, reboundxGoalsAgainst: 0.2, totalShotCreditAgainst: 0.64, scoreAdjustedTotalShotCreditAgainst: 0.58, scoreFlurryAdjustedTotalShotCreditAgainst: 0.57
