lineId: 847749684799688481043, season: 2024, name: Koepke-Lindholm-Lettieri, team: BOS, position: line, situation: 5on5, games_played: 7, icetime: 1103.0, iceTimeRank: 71.0, xGoalsPercentage: 0.23, corsiPercentage: 0.38, fenwickPercentage: 0.36, xOnGoalFor: 6.19, xGoalsFor: 0.32, xReboundsFor: 0.4, xFreezeFor: 1.73, xPlayStoppedFor: 0.23, xPlayContinuedInZoneFor: 3.71, xPlayContinuedOutsideZoneFor: 2.61, flurryAdjustedxGoalsFor: 0.31, scoreVenueAdjustedxGoalsFor: 0.33, flurryScoreVenueAdjustedxGoalsFor: 0.33, shotsOnGoalFor: 6.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 13.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 9.0, hitsFor: 10.0, takeawaysFor: 2.0, giveawaysFor: 10.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.14, mediumDangerxGoalsFor: 0.18, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.48, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 8.77, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.4, scoreAdjustedTotalShotCreditFor: 0.41, scoreFlurryAdjustedTotalShotCreditFor: 0.41, xOnGoalAgainst: 10.47, xGoalsAgainst: 1.03, xReboundsAgainst: 0.72, xFreezeAgainst: 2.3, xPlayStoppedAgainst: 0.37, xPlayContinuedInZoneAgainst: 6.76, xPlayContinuedOutsideZoneAgainst: 4.83, flurryAdjustedxGoalsAgainst: 1.02, scoreVenueAdjustedxGoalsAgainst: 1.02, flurryScoreVenueAdjustedxGoalsAgainst: 1.01, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 21.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 15.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 11.0, hitsAgainst: 9.0, takeawaysAgainst: 0.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.52, mediumDangerxGoalsAgainst: 0.5, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.86, unblockedShotAttemptsAgainst: 16.0, scoreAdjustedUnblockedShotAttemptsAgainst: 16.35, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.18, scoreAdjustedTotalShotCreditAgainst: 1.17, scoreFlurryAdjustedTotalShotCreditAgainst: 1.16

lineId: 84768858479324, season: 2024, name: Lindgren-Trouba, team: NYR, position: pairing, situation: 5on5, games_played: 15, icetime: 7835.0, iceTimeRank: 60.0, xGoalsPercentage: 0.48, corsiPercentage: 0.46, fenwickPercentage: 0.45, xOnGoalFor: 64.42, xGoalsFor: 4.66, xReboundsFor: 4.08, xFreezeFor: 16.73, xPlayStoppedFor: 2.18, xPlayContinuedInZoneFor: 35.63, xPlayContinuedOutsideZoneFor: 25.74, flurryAdjustedxGoalsFor: 4.53, scoreVenueAdjustedxGoalsFor: 4.69, flurryScoreVenueAdjustedxGoalsFor: 4.56, shotsOnGoalFor: 60.0, missedShotsFor: 29.0, blockedShotAttemptsFor: 40.0, shotAttemptsFor: 129.0, goalsFor: 7.0, reboundsFor: 8.0, reboundGoalsFor: 2.0, freezeFor: 14.0, playStoppedFor: 0.0, playContinuedInZoneFor: 29.0, playContinuedOutsideZoneFor: 31.0, savedShotsOnGoalFor: 53.0, savedUnblockedShotAttemptsFor: 82.0, penaltiesFor: 10.0, penalityMinutesFor: 23.0, faceOffsWonFor: 74.0, hitsFor: 67.0, takeawaysFor: 18.0, giveawaysFor: 39.0, lowDangerShotsFor: 73.0, mediumDangerShotsFor: 13.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 2.05, mediumDangerxGoalsFor: 1.72, highDangerxGoalsFor: 0.89, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 129.33, unblockedShotAttemptsFor: 89.0, scoreAdjustedUnblockedShotAttemptsFor: 89.46, dZoneGiveawaysFor: 20.0, xGoalsFromxReboundsOfShotsFor: 0.84, xGoalsFromActualReboundsOfShotsFor: 1.39, reboundxGoalsFor: 1.39, totalShotCreditFor: 4.11, scoreAdjustedTotalShotCreditFor: 4.14, scoreFlurryAdjustedTotalShotCreditFor: 4.07, xOnGoalAgainst: 81.09, xGoalsAgainst: 5.06, xReboundsAgainst: 4.59, xFreezeAgainst: 21.19, xPlayStoppedAgainst: 2.56, xPlayContinuedInZoneAgainst: 44.21, xPlayContinuedOutsideZoneAgainst: 33.39, flurryAdjustedxGoalsAgainst: 4.97, scoreVenueAdjustedxGoalsAgainst: 5.09, flurryScoreVenueAdjustedxGoalsAgainst: 5.01, shotsOnGoalAgainst: 82.0, missedShotsAgainst: 29.0, blockedShotAttemptsAgainst: 40.0, shotAttemptsAgainst: 151.0, goalsAgainst: 8.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 14.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 38.0, playContinuedOutsideZoneAgainst: 49.0, savedShotsOnGoalAgainst: 74.0, savedUnblockedShotAttemptsAgainst: 103.0, penaltiesAgainst: 8.0, penalityMinutesAgainst: 19.0, faceOffsWonAgainst: 59.0, hitsAgainst: 49.0, takeawaysAgainst: 10.0, giveawaysAgainst: 44.0, lowDangerShotsAgainst: 93.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 2.46, mediumDangerxGoalsAgainst: 1.7, highDangerxGoalsAgainst: 0.9, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 150.69, unblockedShotAttemptsAgainst: 111.0, scoreAdjustedUnblockedShotAttemptsAgainst: 110.63, dZoneGiveawaysAgainst: 19.0, xGoalsFromxReboundsOfShotsAgainst: 0.94, xGoalsFromActualReboundsOfShotsAgainst: 0.21, reboundxGoalsAgainst: 0.21, totalShotCreditAgainst: 5.79, scoreAdjustedTotalShotCreditAgainst: 5.83, scoreFlurryAdjustedTotalShotCreditAgainst: 5.74

lineId: 84788828479421, season: 2024, name: Gavrikov-Moverare, team: LAK, position: pairing, situation: 5on5, games_played: 18, icetime: 674.0, iceTimeRank: 172.0, xGoalsPercentage: 0.57, corsiPercentage: 0.58, fenwickPercentage: 0.63, xOnGoalFor: 7.09, xGoalsFor: 0.48, xReboundsFor: 0.39, xFreezeFor: 1.76, xPlayStoppedFor: 0.22, xPlayContinuedInZoneFor: 4.04, xPlayContinuedOutsideZoneFor: 3.13, flurryAdjustedxGoalsFor: 0.47, scoreVenueAdjustedxGoalsFor: 0.51, flurryScoreVenueAdjustedxGoalsFor: 0.51, shotsOnGoalFor: 9.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 14.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 3.0, hitsFor: 4.0, takeawaysFor: 2.0, giveawaysFor: 3.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.29, mediumDangerxGoalsFor: 0.19, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 15.18, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 10.39, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.26, reboundxGoalsFor: 0.19, totalShotCreditFor: 0.37, scoreAdjustedTotalShotCreditFor: 0.38, scoreFlurryAdjustedTotalShotCreditFor: 0.38, xOnGoalAgainst: 4.37, xGoalsAgainst: 0.36, xReboundsAgainst: 0.43, xFreezeAgainst: 1.55, xPlayStoppedAgainst: 0.21, xPlayContinuedInZoneAgainst: 2.02, xPlayContinuedOutsideZoneAgainst: 1.43, flurryAdjustedxGoalsAgainst: 0.34, scoreVenueAdjustedxGoalsAgainst: 0.36, flurryScoreVenueAdjustedxGoalsAgainst: 0.34, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 10.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 5.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 2.0, hitsAgainst: 3.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 5.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.13, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 9.72, unblockedShotAttemptsAgainst: 6.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.01, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.23, reboundxGoalsAgainst: 0.23, totalShotCreditAgainst: 0.23, scoreAdjustedTotalShotCreditAgainst: 0.23, scoreFlurryAdjustedTotalShotCreditAgainst: 0.22

lineId: 847698184815238481618, season: 2024, name: Newhook-Dach-Anderson, team: MTL, position: line, situation: 5on5, games_played: 10, icetime: 2637.0, iceTimeRank: 93.0, xGoalsPercentage: 0.56, corsiPercentage: 0.49, fenwickPercentage: 0.49, xOnGoalFor: 28.87, xGoalsFor: 3.06, xReboundsFor: 1.82, xFreezeFor: 7.51, xPlayStoppedFor: 0.92, xPlayContinuedInZoneFor: 15.04, xPlayContinuedOutsideZoneFor: 10.65, flurryAdjustedxGoalsFor: 2.82, scoreVenueAdjustedxGoalsFor: 2.85, flurryScoreVenueAdjustedxGoalsFor: 2.63, shotsOnGoalFor: 20.0, missedShotsFor: 19.0, blockedShotAttemptsFor: 13.0, shotAttemptsFor: 52.0, goalsFor: 2.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 14.0, playContinuedOutsideZoneFor: 17.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 37.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 26.0, hitsFor: 28.0, takeawaysFor: 6.0, giveawaysFor: 13.0, lowDangerShotsFor: 28.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.87, mediumDangerxGoalsFor: 1.01, highDangerxGoalsFor: 1.19, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 48.7, unblockedShotAttemptsFor: 39.0, scoreAdjustedUnblockedShotAttemptsFor: 36.56, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.38, xGoalsFromActualReboundsOfShotsFor: 1.03, reboundxGoalsFor: 1.03, totalShotCreditFor: 2.41, scoreAdjustedTotalShotCreditFor: 2.26, scoreFlurryAdjustedTotalShotCreditFor: 2.17, xOnGoalAgainst: 29.05, xGoalsAgainst: 2.44, xReboundsAgainst: 1.8, xFreezeAgainst: 7.81, xPlayStoppedAgainst: 0.97, xPlayContinuedInZoneAgainst: 15.54, xPlayContinuedOutsideZoneAgainst: 11.43, flurryAdjustedxGoalsAgainst: 2.38, scoreVenueAdjustedxGoalsAgainst: 2.43, flurryScoreVenueAdjustedxGoalsAgainst: 2.37, shotsOnGoalAgainst: 31.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 14.0, shotAttemptsAgainst: 54.0, goalsAgainst: 3.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 15.0, playContinuedOutsideZoneAgainst: 12.0, savedShotsOnGoalAgainst: 28.0, savedUnblockedShotAttemptsAgainst: 37.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 31.0, hitsAgainst: 9.0, takeawaysAgainst: 5.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 32.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.85, mediumDangerxGoalsAgainst: 0.7, highDangerxGoalsAgainst: 0.89, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 55.81, unblockedShotAttemptsAgainst: 40.0, scoreAdjustedUnblockedShotAttemptsAgainst: 40.57, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.38, xGoalsFromActualReboundsOfShotsAgainst: 0.73, reboundxGoalsAgainst: 0.73, totalShotCreditAgainst: 2.1, scoreAdjustedTotalShotCreditAgainst: 2.12, scoreFlurryAdjustedTotalShotCreditAgainst: 2.09

lineId: 84768758481593, season: 2024, name: Matheson-Struble, team: MTL, position: pairing, situation: 5on5, games_played: 39, icetime: 3716.0, iceTimeRank: 330.0, xGoalsPercentage: 0.58, corsiPercentage: 0.46, fenwickPercentage: 0.51, xOnGoalFor: 36.97, xGoalsFor: 4.22, xReboundsFor: 2.44, xFreezeFor: 8.19, xPlayStoppedFor: 1.21, xPlayContinuedInZoneFor: 18.61, xPlayContinuedOutsideZoneFor: 14.33, flurryAdjustedxGoalsFor: 3.99, scoreVenueAdjustedxGoalsFor: 4.08, flurryScoreVenueAdjustedxGoalsFor: 3.86, shotsOnGoalFor: 35.0, missedShotsFor: 14.0, blockedShotAttemptsFor: 15.0, shotAttemptsFor: 64.0, goalsFor: 2.0, reboundsFor: 6.0, reboundGoalsFor: 2.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 18.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 33.0, savedUnblockedShotAttemptsFor: 47.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 12.0, hitsFor: 19.0, takeawaysFor: 6.0, giveawaysFor: 8.0, lowDangerShotsFor: 32.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 0.97, mediumDangerxGoalsFor: 1.29, highDangerxGoalsFor: 1.95, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 63.02, unblockedShotAttemptsFor: 49.0, scoreAdjustedUnblockedShotAttemptsFor: 48.92, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.51, xGoalsFromActualReboundsOfShotsFor: 1.34, reboundxGoalsFor: 1.34, totalShotCreditFor: 3.38, scoreAdjustedTotalShotCreditFor: 3.31, scoreFlurryAdjustedTotalShotCreditFor: 3.28, xOnGoalAgainst: 33.82, xGoalsAgainst: 3.11, xReboundsAgainst: 2.17, xFreezeAgainst: 9.04, xPlayStoppedAgainst: 1.24, xPlayContinuedInZoneAgainst: 18.09, xPlayContinuedOutsideZoneAgainst: 13.35, flurryAdjustedxGoalsAgainst: 3.07, scoreVenueAdjustedxGoalsAgainst: 3.12, flurryScoreVenueAdjustedxGoalsAgainst: 3.08, shotsOnGoalAgainst: 26.0, missedShotsAgainst: 21.0, blockedShotAttemptsAgainst: 27.0, shotAttemptsAgainst: 74.0, goalsAgainst: 2.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 14.0, playContinuedOutsideZoneAgainst: 21.0, savedShotsOnGoalAgainst: 24.0, savedUnblockedShotAttemptsAgainst: 45.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 26.0, hitsAgainst: 36.0, takeawaysAgainst: 6.0, giveawaysAgainst: 11.0, lowDangerShotsAgainst: 35.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 1.12, mediumDangerxGoalsAgainst: 0.67, highDangerxGoalsAgainst: 1.31, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 73.67, unblockedShotAttemptsAgainst: 47.0, scoreAdjustedUnblockedShotAttemptsAgainst: 46.51, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.45, xGoalsFromActualReboundsOfShotsAgainst: 0.78, reboundxGoalsAgainst: 0.78, totalShotCreditAgainst: 2.78, scoreAdjustedTotalShotCreditAgainst: 2.79, scoreFlurryAdjustedTotalShotCreditAgainst: 2.75

lineId: 84745688477938, season: 2024, name: Fleury-Schenn, team: WPG, position: pairing, situation: 5on5, games_played: 4, icetime: 841.0, iceTimeRank: 31.0, xGoalsPercentage: 0.55, corsiPercentage: 0.33, fenwickPercentage: 0.33, xOnGoalFor: 3.96, xGoalsFor: 0.51, xReboundsFor: 0.29, xFreezeFor: 0.75, xPlayStoppedFor: 0.11, xPlayContinuedInZoneFor: 1.91, xPlayContinuedOutsideZoneFor: 1.43, flurryAdjustedxGoalsFor: 0.51, scoreVenueAdjustedxGoalsFor: 0.51, flurryScoreVenueAdjustedxGoalsFor: 0.51, shotsOnGoalFor: 3.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 8.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 10.0, takeawaysFor: 3.0, giveawaysFor: 1.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.08, mediumDangerxGoalsFor: 0.43, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 7.71, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 5.05, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.57, scoreAdjustedTotalShotCreditFor: 0.57, scoreFlurryAdjustedTotalShotCreditFor: 0.57, xOnGoalAgainst: 7.26, xGoalsAgainst: 0.42, xReboundsAgainst: 0.37, xFreezeAgainst: 1.79, xPlayStoppedAgainst: 0.24, xPlayContinuedInZoneAgainst: 3.83, xPlayContinuedOutsideZoneAgainst: 3.34, flurryAdjustedxGoalsAgainst: 0.42, scoreVenueAdjustedxGoalsAgainst: 0.43, flurryScoreVenueAdjustedxGoalsAgainst: 0.42, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 8.0, hitsAgainst: 5.0, takeawaysAgainst: 1.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.3, mediumDangerxGoalsAgainst: 0.13, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.99, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.91, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.5, scoreAdjustedTotalShotCreditAgainst: 0.51, scoreFlurryAdjustedTotalShotCreditAgainst: 0.5
