lineId: 847574484775118477839, season: 2022, name: Sheary-Kuznetsov-Mantha, team: WSH, position: line, situation: 5on5, games_played: 14, icetime: 2456.0, iceTimeRank: 137.0, xGoalsPercentage: 0.43, corsiPercentage: 0.42, fenwickPercentage: 0.44, xOnGoalFor: 18.09, xGoalsFor: 1.26, xReboundsFor: 1.1, xFreezeFor: 4.25, xPlayStoppedFor: 0.59, xPlayContinuedInZoneFor: 10.81, xPlayContinuedOutsideZoneFor: 7.99, flurryAdjustedxGoalsFor: 1.24, scoreVenueAdjustedxGoalsFor: 1.21, flurryScoreVenueAdjustedxGoalsFor: 1.18, shotsOnGoalFor: 20.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 32.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 1.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 19.0, savedUnblockedShotAttemptsFor: 25.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 19.0, hitsFor: 15.0, takeawaysFor: 3.0, giveawaysFor: 11.0, lowDangerShotsFor: 21.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.68, mediumDangerxGoalsFor: 0.57, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 30.57, unblockedShotAttemptsFor: 26.0, scoreAdjustedUnblockedShotAttemptsFor: 25.04, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.22, xGoalsFromActualReboundsOfShotsFor: 0.29, reboundxGoalsFor: 0.29, totalShotCreditFor: 1.19, scoreAdjustedTotalShotCreditFor: 1.14, scoreFlurryAdjustedTotalShotCreditFor: 1.12, xOnGoalAgainst: 23.13, xGoalsAgainst: 1.65, xReboundsAgainst: 1.48, xFreezeAgainst: 5.5, xPlayStoppedAgainst: 0.85, xPlayContinuedInZoneAgainst: 13.05, xPlayContinuedOutsideZoneAgainst: 10.48, flurryAdjustedxGoalsAgainst: 1.62, scoreVenueAdjustedxGoalsAgainst: 1.7, flurryScoreVenueAdjustedxGoalsAgainst: 1.67, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 44.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 17.0, savedShotsOnGoalAgainst: 22.0, savedUnblockedShotAttemptsAgainst: 31.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 14.0, faceOffsWonAgainst: 19.0, hitsAgainst: 17.0, takeawaysAgainst: 9.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 27.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.89, mediumDangerxGoalsAgainst: 0.76, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 45.42, unblockedShotAttemptsAgainst: 33.0, scoreAdjustedUnblockedShotAttemptsAgainst: 34.06, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.3, xGoalsFromActualReboundsOfShotsAgainst: 0.04, reboundxGoalsAgainst: 0.04, totalShotCreditAgainst: 1.92, scoreAdjustedTotalShotCreditAgainst: 1.98, scoreFlurryAdjustedTotalShotCreditAgainst: 1.94

lineId: 847063884734198478498, season: 2022, name: Debrusk-Bergeron-Marchand, team: BOS, position: line, situation: 5on5, games_played: 51, icetime: 24783.0, iceTimeRank: 126.0, xGoalsPercentage: 0.63, corsiPercentage: 0.6, fenwickPercentage: 0.58, xOnGoalFor: 275.86, xGoalsFor: 25.26, xReboundsFor: 19.02, xFreezeFor: 66.5, xPlayStoppedFor: 8.85, xPlayContinuedInZoneFor: 145.94, xPlayContinuedOutsideZoneFor: 105.44, flurryAdjustedxGoalsFor: 24.33, scoreVenueAdjustedxGoalsFor: 25.47, flurryScoreVenueAdjustedxGoalsFor: 24.55, shotsOnGoalFor: 288.0, missedShotsFor: 83.0, blockedShotAttemptsFor: 136.0, shotAttemptsFor: 507.0, goalsFor: 23.0, reboundsFor: 25.0, reboundGoalsFor: 4.0, freezeFor: 74.0, playStoppedFor: 10.0, playContinuedInZoneFor: 114.0, playContinuedOutsideZoneFor: 125.0, savedShotsOnGoalFor: 265.0, savedUnblockedShotAttemptsFor: 348.0, penaltiesFor: 25.0, penalityMinutesFor: 53.0, faceOffsWonFor: 356.0, hitsFor: 150.0, takeawaysFor: 49.0, giveawaysFor: 63.0, lowDangerShotsFor: 266.0, mediumDangerShotsFor: 82.0, highDangerShotsFor: 23.0, lowDangerxGoalsFor: 8.12, mediumDangerxGoalsFor: 10.6, highDangerxGoalsFor: 6.55, lowDangerGoalsFor: 10.0, mediumDangerGoalsFor: 8.0, highDangerGoalsFor: 5.0, scoreAdjustedShotsAttemptsFor: 515.96, unblockedShotAttemptsFor: 371.0, scoreAdjustedUnblockedShotAttemptsFor: 377.18, dZoneGiveawaysFor: 31.0, xGoalsFromxReboundsOfShotsFor: 3.98, xGoalsFromActualReboundsOfShotsFor: 5.15, reboundxGoalsFor: 5.45, totalShotCreditFor: 23.8, scoreAdjustedTotalShotCreditFor: 24.01, scoreFlurryAdjustedTotalShotCreditFor: 23.36, xOnGoalAgainst: 193.82, xGoalsAgainst: 14.97, xReboundsAgainst: 12.25, xFreezeAgainst: 48.72, xPlayStoppedAgainst: 6.77, xPlayContinuedInZoneAgainst: 104.47, xPlayContinuedOutsideZoneAgainst: 80.82, flurryAdjustedxGoalsAgainst: 14.21, scoreVenueAdjustedxGoalsAgainst: 14.86, flurryScoreVenueAdjustedxGoalsAgainst: 14.12, shotsOnGoalAgainst: 193.0, missedShotsAgainst: 75.0, blockedShotAttemptsAgainst: 75.0, shotAttemptsAgainst: 343.0, goalsAgainst: 11.0, reboundsAgainst: 21.0, reboundGoalsAgainst: 2.0, freezeAgainst: 49.0, playStoppedAgainst: 7.0, playContinuedInZoneAgainst: 82.0, playContinuedOutsideZoneAgainst: 98.0, savedShotsOnGoalAgainst: 182.0, savedUnblockedShotAttemptsAgainst: 257.0, penaltiesAgainst: 34.0, penalityMinutesAgainst: 73.0, faceOffsWonAgainst: 223.0, hitsAgainst: 176.0, takeawaysAgainst: 64.0, giveawaysAgainst: 90.0, lowDangerShotsAgainst: 208.0, mediumDangerShotsAgainst: 43.0, highDangerShotsAgainst: 17.0, lowDangerxGoalsAgainst: 5.2, mediumDangerxGoalsAgainst: 5.39, highDangerxGoalsAgainst: 4.38, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 4.0, scoreAdjustedShotsAttemptsAgainst: 336.51, unblockedShotAttemptsAgainst: 268.0, scoreAdjustedUnblockedShotAttemptsAgainst: 264.3, dZoneGiveawaysAgainst: 48.0, xGoalsFromxReboundsOfShotsAgainst: 2.53, xGoalsFromActualReboundsOfShotsAgainst: 3.76, reboundxGoalsAgainst: 3.76, totalShotCreditAgainst: 13.73, scoreAdjustedTotalShotCreditAgainst: 13.66, scoreFlurryAdjustedTotalShotCreditAgainst: 13.36

lineId: 847127684734198477956, season: 2022, name: Marchand-Krejci-Pastrnak, team: BOS, position: line, situation: 5on5, games_played: 33, icetime: 1365.0, iceTimeRank: 453.0, xGoalsPercentage: 0.53, corsiPercentage: 0.54, fenwickPercentage: 0.55, xOnGoalFor: 17.35, xGoalsFor: 1.74, xReboundsFor: 1.14, xFreezeFor: 4.06, xPlayStoppedFor: 0.55, xPlayContinuedInZoneFor: 8.7, xPlayContinuedOutsideZoneFor: 6.81, flurryAdjustedxGoalsFor: 1.71, scoreVenueAdjustedxGoalsFor: 1.68, flurryScoreVenueAdjustedxGoalsFor: 1.66, shotsOnGoalFor: 18.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 28.0, goalsFor: 4.0, reboundsFor: 3.0, reboundGoalsFor: 1.0, freezeFor: 2.0, playStoppedFor: 1.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 9.0, takeawaysFor: 4.0, giveawaysFor: 7.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.49, mediumDangerxGoalsFor: 0.98, highDangerxGoalsFor: 0.28, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 27.95, unblockedShotAttemptsFor: 23.0, scoreAdjustedUnblockedShotAttemptsFor: 22.81, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.42, reboundxGoalsFor: 0.42, totalShotCreditFor: 1.57, scoreAdjustedTotalShotCreditFor: 1.52, scoreFlurryAdjustedTotalShotCreditFor: 1.52, xOnGoalAgainst: 13.72, xGoalsAgainst: 1.52, xReboundsAgainst: 0.93, xFreezeAgainst: 3.4, xPlayStoppedAgainst: 0.49, xPlayContinuedInZoneAgainst: 7.11, xPlayContinuedOutsideZoneAgainst: 5.54, flurryAdjustedxGoalsAgainst: 1.38, scoreVenueAdjustedxGoalsAgainst: 1.54, flurryScoreVenueAdjustedxGoalsAgainst: 1.39, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 24.0, goalsAgainst: 1.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 2.0, hitsAgainst: 6.0, takeawaysAgainst: 3.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.38, mediumDangerxGoalsAgainst: 0.33, highDangerxGoalsAgainst: 0.82, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 24.09, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 18.88, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.82, reboundxGoalsAgainst: 0.82, totalShotCreditAgainst: 0.9, scoreAdjustedTotalShotCreditAgainst: 0.88, scoreFlurryAdjustedTotalShotCreditAgainst: 0.87

lineId: 847579984769258479996, season: 2022, name: Sissons-Glass-Niederreiter, team: NSH, position: line, situation: 5on5, games_played: 7, icetime: 1068.0, iceTimeRank: 63.0, xGoalsPercentage: 0.58, corsiPercentage: 0.68, fenwickPercentage: 0.71, xOnGoalFor: 14.21, xGoalsFor: 1.19, xReboundsFor: 0.92, xFreezeFor: 3.6, xPlayStoppedFor: 0.56, xPlayContinuedInZoneFor: 7.87, xPlayContinuedOutsideZoneFor: 5.87, flurryAdjustedxGoalsFor: 1.18, scoreVenueAdjustedxGoalsFor: 1.16, flurryScoreVenueAdjustedxGoalsFor: 1.15, shotsOnGoalFor: 13.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 26.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 10.0, hitsFor: 5.0, takeawaysFor: 4.0, giveawaysFor: 2.0, lowDangerShotsFor: 15.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.44, mediumDangerxGoalsFor: 0.46, highDangerxGoalsFor: 0.3, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 25.74, unblockedShotAttemptsFor: 20.0, scoreAdjustedUnblockedShotAttemptsFor: 19.72, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.19, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.03, totalShotCreditFor: 1.35, scoreAdjustedTotalShotCreditFor: 1.32, scoreFlurryAdjustedTotalShotCreditFor: 1.31, xOnGoalAgainst: 6.07, xGoalsAgainst: 0.85, xReboundsAgainst: 0.49, xFreezeAgainst: 1.08, xPlayStoppedAgainst: 0.16, xPlayContinuedInZoneAgainst: 3.1, xPlayContinuedOutsideZoneAgainst: 2.31, flurryAdjustedxGoalsAgainst: 0.84, scoreVenueAdjustedxGoalsAgainst: 0.81, flurryScoreVenueAdjustedxGoalsAgainst: 0.8, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 12.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 9.0, hitsAgainst: 8.0, takeawaysAgainst: 2.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 3.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.07, mediumDangerxGoalsAgainst: 0.49, highDangerxGoalsAgainst: 0.29, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 11.65, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.73, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.96, scoreAdjustedTotalShotCreditAgainst: 0.91, scoreFlurryAdjustedTotalShotCreditAgainst: 0.9

lineId: 84740138474567, season: 2022, name: Cole-Bogosian, team: TBL, position: pairing, situation: 5on5, games_played: 40, icetime: 6214.0, iceTimeRank: 308.0, xGoalsPercentage: 0.49, corsiPercentage: 0.54, fenwickPercentage: 0.54, xOnGoalFor: 53.53, xGoalsFor: 4.45, xReboundsFor: 3.62, xFreezeFor: 11.87, xPlayStoppedFor: 1.68, xPlayContinuedInZoneFor: 29.79, xPlayContinuedOutsideZoneFor: 22.58, flurryAdjustedxGoalsFor: 4.39, scoreVenueAdjustedxGoalsFor: 4.49, flurryScoreVenueAdjustedxGoalsFor: 4.43, shotsOnGoalFor: 49.0, missedShotsFor: 25.0, blockedShotAttemptsFor: 35.0, shotAttemptsFor: 109.0, goalsFor: 3.0, reboundsFor: 5.0, reboundGoalsFor: 0.0, freezeFor: 11.0, playStoppedFor: 2.0, playContinuedInZoneFor: 26.0, playContinuedOutsideZoneFor: 27.0, savedShotsOnGoalFor: 46.0, savedUnblockedShotAttemptsFor: 71.0, penaltiesFor: 8.0, penalityMinutesFor: 19.0, faceOffsWonFor: 32.0, hitsFor: 33.0, takeawaysFor: 16.0, giveawaysFor: 21.0, lowDangerShotsFor: 54.0, mediumDangerShotsFor: 17.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 1.63, mediumDangerxGoalsFor: 2.02, highDangerxGoalsFor: 0.79, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 108.9, unblockedShotAttemptsFor: 74.0, scoreAdjustedUnblockedShotAttemptsFor: 73.67, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.75, xGoalsFromActualReboundsOfShotsFor: 0.97, reboundxGoalsFor: 0.92, totalShotCreditFor: 4.28, scoreAdjustedTotalShotCreditFor: 4.31, scoreFlurryAdjustedTotalShotCreditFor: 4.27, xOnGoalAgainst: 45.83, xGoalsAgainst: 4.65, xReboundsAgainst: 3.26, xFreezeAgainst: 10.32, xPlayStoppedAgainst: 1.42, xPlayContinuedInZoneAgainst: 24.72, xPlayContinuedOutsideZoneAgainst: 17.62, flurryAdjustedxGoalsAgainst: 4.49, scoreVenueAdjustedxGoalsAgainst: 4.65, flurryScoreVenueAdjustedxGoalsAgainst: 4.5, shotsOnGoalAgainst: 48.0, missedShotsAgainst: 14.0, blockedShotAttemptsAgainst: 30.0, shotAttemptsAgainst: 92.0, goalsAgainst: 7.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 10.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 23.0, playContinuedOutsideZoneAgainst: 18.0, savedShotsOnGoalAgainst: 41.0, savedUnblockedShotAttemptsAgainst: 55.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 13.0, faceOffsWonAgainst: 33.0, hitsAgainst: 53.0, takeawaysAgainst: 13.0, giveawaysAgainst: 18.0, lowDangerShotsAgainst: 42.0, mediumDangerShotsAgainst: 15.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 1.69, mediumDangerxGoalsAgainst: 1.78, highDangerxGoalsAgainst: 1.18, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 93.3, unblockedShotAttemptsAgainst: 62.0, scoreAdjustedUnblockedShotAttemptsAgainst: 62.95, dZoneGiveawaysAgainst: 13.0, xGoalsFromxReboundsOfShotsAgainst: 0.68, xGoalsFromActualReboundsOfShotsAgainst: 0.73, reboundxGoalsAgainst: 0.73, totalShotCreditAgainst: 4.61, scoreAdjustedTotalShotCreditAgainst: 4.63, scoreFlurryAdjustedTotalShotCreditAgainst: 4.53

lineId: 847646084788918482149, season: 2022, name: Perfetti-Scheifele-Appleton, team: WPG, position: line, situation: 5on5, games_played: 4, icetime: 772.0, iceTimeRank: 50.0, xGoalsPercentage: 0.55, corsiPercentage: 0.36, fenwickPercentage: 0.32, xOnGoalFor: 4.5, xGoalsFor: 0.57, xReboundsFor: 0.25, xFreezeFor: 0.94, xPlayStoppedFor: 0.14, xPlayContinuedInZoneFor: 2.15, xPlayContinuedOutsideZoneFor: 1.95, flurryAdjustedxGoalsFor: 0.53, scoreVenueAdjustedxGoalsFor: 0.62, flurryScoreVenueAdjustedxGoalsFor: 0.57, shotsOnGoalFor: 5.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 9.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 3.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.1, mediumDangerxGoalsFor: 0.12, highDangerxGoalsFor: 0.35, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 9.71, unblockedShotAttemptsFor: 6.0, scoreAdjustedUnblockedShotAttemptsFor: 6.53, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.35, reboundxGoalsFor: 0.35, totalShotCreditFor: 0.27, scoreAdjustedTotalShotCreditFor: 0.29, scoreFlurryAdjustedTotalShotCreditFor: 0.29, xOnGoalAgainst: 9.38, xGoalsAgainst: 0.46, xReboundsAgainst: 0.54, xFreezeAgainst: 2.59, xPlayStoppedAgainst: 0.34, xPlayContinuedInZoneAgainst: 5.19, xPlayContinuedOutsideZoneAgainst: 3.88, flurryAdjustedxGoalsAgainst: 0.46, scoreVenueAdjustedxGoalsAgainst: 0.43, flurryScoreVenueAdjustedxGoalsAgainst: 0.43, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 6.0, hitsAgainst: 2.0, takeawaysAgainst: 2.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.28, mediumDangerxGoalsAgainst: 0.19, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.01, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.17, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.57, scoreAdjustedTotalShotCreditAgainst: 0.53, scoreFlurryAdjustedTotalShotCreditAgainst: 0.53
