lineId: 84773698479576, season: 2024, name: Soucy-Desharnais, team: VAN, position: pairing, situation: 5on5, games_played: 26, icetime: 2908.0, iceTimeRank: 196.0, xGoalsPercentage: 0.4, corsiPercentage: 0.43, fenwickPercentage: 0.45, xOnGoalFor: 22.23, xGoalsFor: 1.33, xReboundsFor: 1.2, xFreezeFor: 5.85, xPlayStoppedFor: 0.72, xPlayContinuedInZoneFor: 12.02, xPlayContinuedOutsideZoneFor: 8.88, flurryAdjustedxGoalsFor: 1.18, scoreVenueAdjustedxGoalsFor: 1.31, flurryScoreVenueAdjustedxGoalsFor: 1.16, shotsOnGoalFor: 18.0, missedShotsFor: 12.0, blockedShotAttemptsFor: 11.0, shotAttemptsFor: 41.0, goalsFor: 0.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 10.0, playContinuedOutsideZoneFor: 13.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 30.0, penaltiesFor: 5.0, penalityMinutesFor: 16.0, faceOffsWonFor: 22.0, hitsFor: 22.0, takeawaysFor: 7.0, giveawaysFor: 12.0, lowDangerShotsFor: 27.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.63, mediumDangerxGoalsFor: 0.34, highDangerxGoalsFor: 0.36, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 38.23, unblockedShotAttemptsFor: 30.0, scoreAdjustedUnblockedShotAttemptsFor: 28.35, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.7, reboundxGoalsFor: 0.7, totalShotCreditFor: 0.88, scoreAdjustedTotalShotCreditFor: 0.84, scoreFlurryAdjustedTotalShotCreditFor: 0.83, xOnGoalAgainst: 26.44, xGoalsAgainst: 2.01, xReboundsAgainst: 1.57, xFreezeAgainst: 6.79, xPlayStoppedAgainst: 0.87, xPlayContinuedInZoneAgainst: 14.6, xPlayContinuedOutsideZoneAgainst: 11.17, flurryAdjustedxGoalsAgainst: 1.99, scoreVenueAdjustedxGoalsAgainst: 2.11, flurryScoreVenueAdjustedxGoalsAgainst: 2.09, shotsOnGoalAgainst: 21.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 17.0, shotAttemptsAgainst: 54.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 19.0, playContinuedOutsideZoneAgainst: 12.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 36.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 20.0, faceOffsWonAgainst: 19.0, hitsAgainst: 16.0, takeawaysAgainst: 7.0, giveawaysAgainst: 14.0, lowDangerShotsAgainst: 31.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.89, mediumDangerxGoalsAgainst: 0.55, highDangerxGoalsAgainst: 0.57, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 56.27, unblockedShotAttemptsAgainst: 37.0, scoreAdjustedUnblockedShotAttemptsAgainst: 39.06, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.32, xGoalsFromActualReboundsOfShotsAgainst: 0.3, reboundxGoalsAgainst: 0.3, totalShotCreditAgainst: 2.03, scoreAdjustedTotalShotCreditAgainst: 2.11, scoreFlurryAdjustedTotalShotCreditAgainst: 2.09

lineId: 847740284820898482737, season: 2024, name: Neighbours-Buchnevich-Bolduc, team: STL, position: line, situation: 5on5, games_played: 4, icetime: 1209.0, iceTimeRank: 33.0, xGoalsPercentage: 0.54, corsiPercentage: 0.5, fenwickPercentage: 0.46, xOnGoalFor: 8.01, xGoalsFor: 0.62, xReboundsFor: 0.55, xFreezeFor: 2.26, xPlayStoppedFor: 0.32, xPlayContinuedInZoneFor: 4.91, xPlayContinuedOutsideZoneFor: 3.35, flurryAdjustedxGoalsFor: 0.61, scoreVenueAdjustedxGoalsFor: 0.59, flurryScoreVenueAdjustedxGoalsFor: 0.59, shotsOnGoalFor: 9.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 21.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 10.0, hitsFor: 20.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.26, mediumDangerxGoalsFor: 0.35, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 20.32, unblockedShotAttemptsFor: 12.0, scoreAdjustedUnblockedShotAttemptsFor: 11.63, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.11, xGoalsFromActualReboundsOfShotsFor: 0.04, reboundxGoalsFor: 0.04, totalShotCreditFor: 0.69, scoreAdjustedTotalShotCreditFor: 0.66, scoreFlurryAdjustedTotalShotCreditFor: 0.66, xOnGoalAgainst: 9.89, xGoalsAgainst: 0.53, xReboundsAgainst: 0.52, xFreezeAgainst: 2.88, xPlayStoppedAgainst: 0.33, xPlayContinuedInZoneAgainst: 5.61, xPlayContinuedOutsideZoneAgainst: 4.14, flurryAdjustedxGoalsAgainst: 0.53, scoreVenueAdjustedxGoalsAgainst: 0.56, flurryScoreVenueAdjustedxGoalsAgainst: 0.56, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 21.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 7.0, hitsAgainst: 7.0, takeawaysAgainst: 0.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.45, mediumDangerxGoalsAgainst: 0.08, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 22.07, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 14.78, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.63, scoreAdjustedTotalShotCreditAgainst: 0.67, scoreFlurryAdjustedTotalShotCreditAgainst: 0.67

lineId: 847698184779898483515, season: 2024, name: Slafkovsk-Dvorak-Anderson, team: MTL, position: line, situation: 5on5, games_played: 22, icetime: 625.0, iceTimeRank: 282.0, xGoalsPercentage: 0.52, corsiPercentage: 0.42, fenwickPercentage: 0.47, xOnGoalFor: 5.04, xGoalsFor: 0.45, xReboundsFor: 0.31, xFreezeFor: 1.13, xPlayStoppedFor: 0.16, xPlayContinuedInZoneFor: 2.95, xPlayContinuedOutsideZoneFor: 1.99, flurryAdjustedxGoalsFor: 0.45, scoreVenueAdjustedxGoalsFor: 0.46, flurryScoreVenueAdjustedxGoalsFor: 0.46, shotsOnGoalFor: 4.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 10.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 7.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 1.0, hitsFor: 3.0, takeawaysFor: 2.0, giveawaysFor: 6.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.09, mediumDangerxGoalsFor: 0.36, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 9.61, unblockedShotAttemptsFor: 7.0, scoreAdjustedUnblockedShotAttemptsFor: 6.94, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.19, reboundxGoalsFor: 0.19, totalShotCreditFor: 0.33, scoreAdjustedTotalShotCreditFor: 0.33, scoreFlurryAdjustedTotalShotCreditFor: 0.33, xOnGoalAgainst: 5.99, xGoalsAgainst: 0.42, xReboundsAgainst: 0.37, xFreezeAgainst: 1.32, xPlayStoppedAgainst: 0.18, xPlayContinuedInZoneAgainst: 3.05, xPlayContinuedOutsideZoneAgainst: 2.65, flurryAdjustedxGoalsAgainst: 0.42, scoreVenueAdjustedxGoalsAgainst: 0.43, flurryScoreVenueAdjustedxGoalsAgainst: 0.43, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 14.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 5.0, takeawaysAgainst: 1.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 5.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.11, mediumDangerxGoalsAgainst: 0.31, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 13.89, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.12, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.5, scoreAdjustedTotalShotCreditAgainst: 0.51, scoreFlurryAdjustedTotalShotCreditAgainst: 0.51

lineId: 84794108480891, season: 2024, name: Sergachev-Kesselring, team: UTA, position: pairing, situation: 5on5, games_played: 65, icetime: 12318.0, iceTimeRank: 527.0, xGoalsPercentage: 0.57, corsiPercentage: 0.61, fenwickPercentage: 0.59, xOnGoalFor: 122.61, xGoalsFor: 9.2, xReboundsFor: 7.32, xFreezeFor: 33.2, xPlayStoppedFor: 4.21, xPlayContinuedInZoneFor: 68.74, xPlayContinuedOutsideZoneFor: 49.33, flurryAdjustedxGoalsFor: 8.96, scoreVenueAdjustedxGoalsFor: 9.21, flurryScoreVenueAdjustedxGoalsFor: 8.98, shotsOnGoalFor: 106.0, missedShotsFor: 66.0, blockedShotAttemptsFor: 71.0, shotAttemptsFor: 243.0, goalsFor: 7.0, reboundsFor: 11.0, reboundGoalsFor: 1.0, freezeFor: 35.0, playStoppedFor: 0.0, playContinuedInZoneFor: 51.0, playContinuedOutsideZoneFor: 68.0, savedShotsOnGoalFor: 99.0, savedUnblockedShotAttemptsFor: 165.0, penaltiesFor: 13.0, penalityMinutesFor: 26.0, faceOffsWonFor: 121.0, hitsFor: 67.0, takeawaysFor: 18.0, giveawaysFor: 64.0, lowDangerShotsFor: 142.0, mediumDangerShotsFor: 23.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 4.33, mediumDangerxGoalsFor: 2.82, highDangerxGoalsFor: 2.05, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 240.62, unblockedShotAttemptsFor: 172.0, scoreAdjustedUnblockedShotAttemptsFor: 170.46, dZoneGiveawaysFor: 27.0, xGoalsFromxReboundsOfShotsFor: 1.51, xGoalsFromActualReboundsOfShotsFor: 1.64, reboundxGoalsFor: 1.64, totalShotCreditFor: 9.07, scoreAdjustedTotalShotCreditFor: 9.05, scoreFlurryAdjustedTotalShotCreditFor: 8.95, xOnGoalAgainst: 87.01, xGoalsAgainst: 6.96, xReboundsAgainst: 5.11, xFreezeAgainst: 22.37, xPlayStoppedAgainst: 2.86, xPlayContinuedInZoneAgainst: 45.63, xPlayContinuedOutsideZoneAgainst: 35.06, flurryAdjustedxGoalsAgainst: 6.77, scoreVenueAdjustedxGoalsAgainst: 7.04, flurryScoreVenueAdjustedxGoalsAgainst: 6.85, shotsOnGoalAgainst: 83.0, missedShotsAgainst: 35.0, blockedShotAttemptsAgainst: 39.0, shotAttemptsAgainst: 157.0, goalsAgainst: 7.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 2.0, freezeAgainst: 19.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 45.0, playContinuedOutsideZoneAgainst: 40.0, savedShotsOnGoalAgainst: 76.0, savedUnblockedShotAttemptsAgainst: 111.0, penaltiesAgainst: 21.0, penalityMinutesAgainst: 42.0, faceOffsWonAgainst: 118.0, hitsAgainst: 82.0, takeawaysAgainst: 21.0, giveawaysAgainst: 67.0, lowDangerShotsAgainst: 94.0, mediumDangerShotsAgainst: 17.0, highDangerShotsAgainst: 7.0, lowDangerxGoalsAgainst: 3.0, mediumDangerxGoalsAgainst: 2.04, highDangerxGoalsAgainst: 1.93, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 159.81, unblockedShotAttemptsAgainst: 118.0, scoreAdjustedUnblockedShotAttemptsAgainst: 119.48, dZoneGiveawaysAgainst: 34.0, xGoalsFromxReboundsOfShotsAgainst: 1.05, xGoalsFromActualReboundsOfShotsAgainst: 1.72, reboundxGoalsAgainst: 1.72, totalShotCreditAgainst: 6.3, scoreAdjustedTotalShotCreditAgainst: 6.34, scoreFlurryAdjustedTotalShotCreditAgainst: 6.27

lineId: 84706138478970, season: 2024, name: Burns-Chatfield, team: CAR, position: pairing, situation: 5on5, games_played: 33, icetime: 1351.0, iceTimeRank: 253.0, xGoalsPercentage: 0.38, corsiPercentage: 0.37, fenwickPercentage: 0.4, xOnGoalFor: 12.15, xGoalsFor: 1.17, xReboundsFor: 0.77, xFreezeFor: 2.74, xPlayStoppedFor: 0.34, xPlayContinuedInZoneFor: 6.23, xPlayContinuedOutsideZoneFor: 4.75, flurryAdjustedxGoalsFor: 1.17, scoreVenueAdjustedxGoalsFor: 1.18, flurryScoreVenueAdjustedxGoalsFor: 1.17, shotsOnGoalFor: 10.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 18.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 14.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 2.0, hitsFor: 2.0, takeawaysFor: 1.0, giveawaysFor: 6.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.41, mediumDangerxGoalsFor: 0.3, highDangerxGoalsFor: 0.46, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 18.05, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 16.0, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.19, reboundxGoalsFor: 0.19, totalShotCreditFor: 1.14, scoreAdjustedTotalShotCreditFor: 1.16, scoreFlurryAdjustedTotalShotCreditFor: 1.15, xOnGoalAgainst: 18.16, xGoalsAgainst: 1.91, xReboundsAgainst: 1.29, xFreezeAgainst: 4.68, xPlayStoppedAgainst: 0.6, xPlayContinuedInZoneAgainst: 9.16, xPlayContinuedOutsideZoneAgainst: 6.36, flurryAdjustedxGoalsAgainst: 1.82, scoreVenueAdjustedxGoalsAgainst: 1.85, flurryScoreVenueAdjustedxGoalsAgainst: 1.76, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 31.0, goalsAgainst: 0.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 16.0, savedUnblockedShotAttemptsAgainst: 24.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 2.0, hitsAgainst: 9.0, takeawaysAgainst: 3.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.5, mediumDangerxGoalsAgainst: 0.93, highDangerxGoalsAgainst: 0.48, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 30.3, unblockedShotAttemptsAgainst: 24.0, scoreAdjustedUnblockedShotAttemptsAgainst: 23.69, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.27, xGoalsFromActualReboundsOfShotsAgainst: 0.59, reboundxGoalsAgainst: 0.59, totalShotCreditAgainst: 1.59, scoreAdjustedTotalShotCreditAgainst: 1.57, scoreFlurryAdjustedTotalShotCreditAgainst: 1.55

lineId: 847935684820628482768, season: 2024, name: Bellows-Svechkov-Smith, team: NSH, position: line, situation: 5on5, games_played: 6, icetime: 752.0, iceTimeRank: 78.0, xGoalsPercentage: 0.33, corsiPercentage: 0.44, fenwickPercentage: 0.43, xOnGoalFor: 4.54, xGoalsFor: 0.18, xReboundsFor: 0.26, xFreezeFor: 1.1, xPlayStoppedFor: 0.15, xPlayContinuedInZoneFor: 2.35, xPlayContinuedOutsideZoneFor: 1.96, flurryAdjustedxGoalsFor: 0.18, scoreVenueAdjustedxGoalsFor: 0.17, flurryScoreVenueAdjustedxGoalsFor: 0.17, shotsOnGoalFor: 4.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 8.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 14.0, takeawaysFor: 0.0, giveawaysFor: 4.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.18, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 7.83, unblockedShotAttemptsFor: 6.0, scoreAdjustedUnblockedShotAttemptsFor: 5.89, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.23, scoreAdjustedTotalShotCreditFor: 0.22, scoreFlurryAdjustedTotalShotCreditFor: 0.22, xOnGoalAgainst: 5.95, xGoalsAgainst: 0.36, xReboundsAgainst: 0.37, xFreezeAgainst: 1.77, xPlayStoppedAgainst: 0.21, xPlayContinuedInZoneAgainst: 3.08, xPlayContinuedOutsideZoneAgainst: 2.21, flurryAdjustedxGoalsAgainst: 0.36, scoreVenueAdjustedxGoalsAgainst: 0.37, flurryScoreVenueAdjustedxGoalsAgainst: 0.37, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 10.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 6.0, hitsAgainst: 11.0, takeawaysAgainst: 4.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.36, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.36, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.28, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.06, reboundxGoalsAgainst: 0.06, totalShotCreditAgainst: 0.38, scoreAdjustedTotalShotCreditAgainst: 0.39, scoreFlurryAdjustedTotalShotCreditAgainst: 0.38
