lineId: 847639384801858480844, season: 2022, name: Denisenko-Luostarinen-Cousins, team: FLA, position: line, situation: 5on5, games_played: 5, icetime: 2503.0, iceTimeRank: 12.0, xGoalsPercentage: 0.51, corsiPercentage: 0.5, fenwickPercentage: 0.54, xOnGoalFor: 18.74, xGoalsFor: 1.45, xReboundsFor: 1.16, xFreezeFor: 4.65, xPlayStoppedFor: 0.66, xPlayContinuedInZoneFor: 10.29, xPlayContinuedOutsideZoneFor: 7.78, flurryAdjustedxGoalsFor: 1.44, scoreVenueAdjustedxGoalsFor: 1.5, flurryScoreVenueAdjustedxGoalsFor: 1.49, shotsOnGoalFor: 16.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 35.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 10.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 24.0, penaltiesFor: 6.0, penalityMinutesFor: 15.0, faceOffsWonFor: 22.0, hitsFor: 20.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 20.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.51, mediumDangerxGoalsFor: 0.65, highDangerxGoalsFor: 0.28, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 37.19, unblockedShotAttemptsFor: 26.0, scoreAdjustedUnblockedShotAttemptsFor: 27.41, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.03, totalShotCreditFor: 1.66, scoreAdjustedTotalShotCreditFor: 1.72, scoreFlurryAdjustedTotalShotCreditFor: 1.72, xOnGoalAgainst: 16.62, xGoalsAgainst: 1.41, xReboundsAgainst: 1.08, xFreezeAgainst: 3.59, xPlayStoppedAgainst: 0.49, xPlayContinuedInZoneAgainst: 8.68, xPlayContinuedOutsideZoneAgainst: 6.74, flurryAdjustedxGoalsAgainst: 1.4, scoreVenueAdjustedxGoalsAgainst: 1.33, flurryScoreVenueAdjustedxGoalsAgainst: 1.32, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 13.0, shotAttemptsAgainst: 35.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 22.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 13.0, faceOffsWonAgainst: 15.0, hitsAgainst: 14.0, takeawaysAgainst: 5.0, giveawaysAgainst: 14.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.34, mediumDangerxGoalsAgainst: 0.83, highDangerxGoalsAgainst: 0.25, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 32.87, unblockedShotAttemptsAgainst: 22.0, scoreAdjustedUnblockedShotAttemptsAgainst: 20.74, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.25, reboundxGoalsAgainst: 0.25, totalShotCreditAgainst: 1.39, scoreAdjustedTotalShotCreditAgainst: 1.33, scoreFlurryAdjustedTotalShotCreditAgainst: 1.31

lineId: 847688184822228482667, season: 2022, name: Eklund-Hertl-Barabanov, team: SJS, position: line, situation: 5on5, games_played: 7, icetime: 845.0, iceTimeRank: 39.0, xGoalsPercentage: 0.49, corsiPercentage: 0.48, fenwickPercentage: 0.4, xOnGoalFor: 4.43, xGoalsFor: 0.64, xReboundsFor: 0.32, xFreezeFor: 1.11, xPlayStoppedFor: 0.14, xPlayContinuedInZoneFor: 2.11, xPlayContinuedOutsideZoneFor: 1.67, flurryAdjustedxGoalsFor: 0.64, scoreVenueAdjustedxGoalsFor: 0.61, flurryScoreVenueAdjustedxGoalsFor: 0.61, shotsOnGoalFor: 5.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 11.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 3.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.06, mediumDangerxGoalsFor: 0.59, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 10.44, unblockedShotAttemptsFor: 6.0, scoreAdjustedUnblockedShotAttemptsFor: 5.78, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.07, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.71, scoreAdjustedTotalShotCreditFor: 0.68, scoreFlurryAdjustedTotalShotCreditFor: 0.68, xOnGoalAgainst: 6.46, xGoalsAgainst: 0.66, xReboundsAgainst: 0.51, xFreezeAgainst: 1.43, xPlayStoppedAgainst: 0.22, xPlayContinuedInZoneAgainst: 3.72, xPlayContinuedOutsideZoneAgainst: 2.47, flurryAdjustedxGoalsAgainst: 0.65, scoreVenueAdjustedxGoalsAgainst: 0.69, flurryScoreVenueAdjustedxGoalsAgainst: 0.69, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 12.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 3.0, hitsAgainst: 7.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.26, mediumDangerxGoalsAgainst: 0.16, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 13.13, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.79, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.76, scoreAdjustedTotalShotCreditAgainst: 0.8, scoreFlurryAdjustedTotalShotCreditAgainst: 0.79

lineId: 847747884780208479991, season: 2022, name: Carrier-Leschyshyn-Amadio, team: VGK, position: line, situation: 5on5, games_played: 5, icetime: 1100.0, iceTimeRank: 46.0, xGoalsPercentage: 0.61, corsiPercentage: 0.48, fenwickPercentage: 0.5, xOnGoalFor: 7.25, xGoalsFor: 0.84, xReboundsFor: 0.48, xFreezeFor: 1.63, xPlayStoppedFor: 0.25, xPlayContinuedInZoneFor: 4.48, xPlayContinuedOutsideZoneFor: 3.31, flurryAdjustedxGoalsFor: 0.84, scoreVenueAdjustedxGoalsFor: 0.8, flurryScoreVenueAdjustedxGoalsFor: 0.8, shotsOnGoalFor: 7.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 14.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 12.0, hitsFor: 15.0, takeawaysFor: 4.0, giveawaysFor: 2.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.37, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.48, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.96, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 10.95, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.48, reboundxGoalsFor: 0.48, totalShotCreditFor: 0.47, scoreAdjustedTotalShotCreditFor: 0.46, scoreFlurryAdjustedTotalShotCreditFor: 0.46, xOnGoalAgainst: 8.1, xGoalsAgainst: 0.54, xReboundsAgainst: 0.49, xFreezeAgainst: 2.16, xPlayStoppedAgainst: 0.26, xPlayContinuedInZoneAgainst: 4.44, xPlayContinuedOutsideZoneAgainst: 3.12, flurryAdjustedxGoalsAgainst: 0.53, scoreVenueAdjustedxGoalsAgainst: 0.54, flurryScoreVenueAdjustedxGoalsAgainst: 0.54, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 15.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 5.0, faceOffsWonAgainst: 6.0, hitsAgainst: 18.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.31, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 14.61, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.91, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.06, reboundxGoalsAgainst: 0.06, totalShotCreditAgainst: 0.58, scoreAdjustedTotalShotCreditAgainst: 0.59, scoreFlurryAdjustedTotalShotCreditAgainst: 0.59

lineId: 84740318475764, season: 2022, name: Fowler-Shattenkirk, team: ANA, position: pairing, situation: 5on5, games_played: 72, icetime: 9130.0, iceTimeRank: 472.0, xGoalsPercentage: 0.54, corsiPercentage: 0.55, fenwickPercentage: 0.53, xOnGoalFor: 85.1, xGoalsFor: 7.1, xReboundsFor: 5.16, xFreezeFor: 20.0, xPlayStoppedFor: 2.84, xPlayContinuedInZoneFor: 43.19, xPlayContinuedOutsideZoneFor: 36.72, flurryAdjustedxGoalsFor: 6.82, scoreVenueAdjustedxGoalsFor: 7.03, flurryScoreVenueAdjustedxGoalsFor: 6.75, shotsOnGoalFor: 90.0, missedShotsFor: 25.0, blockedShotAttemptsFor: 36.0, shotAttemptsFor: 151.0, goalsFor: 10.0, reboundsFor: 12.0, reboundGoalsFor: 5.0, freezeFor: 14.0, playStoppedFor: 1.0, playContinuedInZoneFor: 29.0, playContinuedOutsideZoneFor: 49.0, savedShotsOnGoalFor: 80.0, savedUnblockedShotAttemptsFor: 105.0, penaltiesFor: 12.0, penalityMinutesFor: 25.0, faceOffsWonFor: 56.0, hitsFor: 35.0, takeawaysFor: 16.0, giveawaysFor: 23.0, lowDangerShotsFor: 86.0, mediumDangerShotsFor: 22.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 2.53, mediumDangerxGoalsFor: 2.7, highDangerxGoalsFor: 1.87, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 4.0, scoreAdjustedShotsAttemptsFor: 147.59, unblockedShotAttemptsFor: 115.0, scoreAdjustedUnblockedShotAttemptsFor: 113.12, dZoneGiveawaysFor: 12.0, xGoalsFromxReboundsOfShotsFor: 1.06, xGoalsFromActualReboundsOfShotsFor: 2.15, reboundxGoalsFor: 2.15, totalShotCreditFor: 6.0, scoreAdjustedTotalShotCreditFor: 5.93, scoreFlurryAdjustedTotalShotCreditFor: 5.83, xOnGoalAgainst: 72.79, xGoalsAgainst: 5.96, xReboundsAgainst: 5.0, xFreezeAgainst: 16.86, xPlayStoppedAgainst: 2.43, xPlayContinuedInZoneAgainst: 41.6, xPlayContinuedOutsideZoneAgainst: 30.15, flurryAdjustedxGoalsAgainst: 5.9, scoreVenueAdjustedxGoalsAgainst: 6.13, flurryScoreVenueAdjustedxGoalsAgainst: 6.07, shotsOnGoalAgainst: 74.0, missedShotsAgainst: 28.0, blockedShotAttemptsAgainst: 24.0, shotAttemptsAgainst: 126.0, goalsAgainst: 6.0, reboundsAgainst: 6.0, reboundGoalsAgainst: 0.0, freezeAgainst: 19.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 32.0, playContinuedOutsideZoneAgainst: 38.0, savedShotsOnGoalAgainst: 68.0, savedUnblockedShotAttemptsAgainst: 96.0, penaltiesAgainst: 16.0, penalityMinutesAgainst: 35.0, faceOffsWonAgainst: 65.0, hitsAgainst: 59.0, takeawaysAgainst: 12.0, giveawaysAgainst: 22.0, lowDangerShotsAgainst: 78.0, mediumDangerShotsAgainst: 21.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 2.64, mediumDangerxGoalsAgainst: 2.42, highDangerxGoalsAgainst: 0.91, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 130.82, unblockedShotAttemptsAgainst: 102.0, scoreAdjustedUnblockedShotAttemptsAgainst: 105.78, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 1.03, xGoalsFromActualReboundsOfShotsAgainst: 0.55, reboundxGoalsAgainst: 0.55, totalShotCreditAgainst: 6.45, scoreAdjustedTotalShotCreditAgainst: 6.64, scoreFlurryAdjustedTotalShotCreditAgainst: 6.6

lineId: 847522084779198478413, season: 2022, name: Foligno-Gaudreau-Greenway, team: MIN, position: line, situation: 5on5, games_played: 9, icetime: 1096.0, iceTimeRank: 74.0, xGoalsPercentage: 0.26, corsiPercentage: 0.47, fenwickPercentage: 0.43, xOnGoalFor: 7.2, xGoalsFor: 0.41, xReboundsFor: 0.43, xFreezeFor: 2.08, xPlayStoppedFor: 0.22, xPlayContinuedInZoneFor: 4.04, xPlayContinuedOutsideZoneFor: 2.82, flurryAdjustedxGoalsFor: 0.37, scoreVenueAdjustedxGoalsFor: 0.4, flurryScoreVenueAdjustedxGoalsFor: 0.36, shotsOnGoalFor: 7.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 18.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 10.0, hitsFor: 14.0, takeawaysFor: 3.0, giveawaysFor: 1.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.2, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.2, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 17.66, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 9.92, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.2, totalShotCreditFor: 0.29, scoreAdjustedTotalShotCreditFor: 0.28, scoreFlurryAdjustedTotalShotCreditFor: 0.28, xOnGoalAgainst: 9.3, xGoalsAgainst: 1.16, xReboundsAgainst: 0.61, xFreezeAgainst: 2.15, xPlayStoppedAgainst: 0.31, xPlayContinuedInZoneAgainst: 5.12, xPlayContinuedOutsideZoneAgainst: 3.66, flurryAdjustedxGoalsAgainst: 1.12, scoreVenueAdjustedxGoalsAgainst: 1.21, flurryScoreVenueAdjustedxGoalsAgainst: 1.17, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 20.0, goalsAgainst: 0.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 10.0, hitsAgainst: 1.0, takeawaysAgainst: 3.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.37, mediumDangerxGoalsAgainst: 0.28, highDangerxGoalsAgainst: 0.5, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 20.8, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.41, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.54, reboundxGoalsAgainst: 0.54, totalShotCreditAgainst: 0.74, scoreAdjustedTotalShotCreditAgainst: 0.77, scoreFlurryAdjustedTotalShotCreditAgainst: 0.75

lineId: 847457384764198480789, season: 2022, name: Wahlstrom-Pageau-Bailey, team: NYI, position: line, situation: 5on5, games_played: 4, icetime: 733.0, iceTimeRank: 36.0, xGoalsPercentage: 0.46, corsiPercentage: 0.45, fenwickPercentage: 0.5, xOnGoalFor: 5.02, xGoalsFor: 0.46, xReboundsFor: 0.35, xFreezeFor: 1.2, xPlayStoppedFor: 0.15, xPlayContinuedInZoneFor: 2.92, xPlayContinuedOutsideZoneFor: 1.93, flurryAdjustedxGoalsFor: 0.46, scoreVenueAdjustedxGoalsFor: 0.46, flurryScoreVenueAdjustedxGoalsFor: 0.46, shotsOnGoalFor: 5.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 10.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 2.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 6.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 13.0, hitsFor: 8.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.22, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.23, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 10.4, unblockedShotAttemptsFor: 7.0, scoreAdjustedUnblockedShotAttemptsFor: 7.0, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.07, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.53, scoreAdjustedTotalShotCreditFor: 0.54, scoreFlurryAdjustedTotalShotCreditFor: 0.54, xOnGoalAgainst: 5.09, xGoalsAgainst: 0.55, xReboundsAgainst: 0.38, xFreezeAgainst: 1.28, xPlayStoppedAgainst: 0.17, xPlayContinuedInZoneAgainst: 2.71, xPlayContinuedOutsideZoneAgainst: 1.92, flurryAdjustedxGoalsAgainst: 0.54, scoreVenueAdjustedxGoalsAgainst: 0.55, flurryScoreVenueAdjustedxGoalsAgainst: 0.54, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 12.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 4.0, hitsAgainst: 6.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.16, mediumDangerxGoalsAgainst: 0.38, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 11.51, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.91, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.17, reboundxGoalsAgainst: 0.17, totalShotCreditAgainst: 0.45, scoreAdjustedTotalShotCreditAgainst: 0.46, scoreFlurryAdjustedTotalShotCreditAgainst: 0.46
