lineId: 847464284758788475907, season: 2016, name: Ferland-Hamilton-Bouma, team: CGY, position: line, situation: 5on5, games_played: 1, icetime: 476.0, iceTimeRank: 2.0, xGoalsPercentage: 0.65, corsiPercentage: 0.46, fenwickPercentage: 0.44, xOnGoalFor: 3.2, xGoalsFor: 0.58, xReboundsFor: 0.23, xFreezeFor: 0.7, xPlayStoppedFor: 0.09, xPlayContinuedInZoneFor: 1.46, xPlayContinuedOutsideZoneFor: 0.95, flurryAdjustedxGoalsFor: 0.58, scoreVenueAdjustedxGoalsFor: 0.53, flurryScoreVenueAdjustedxGoalsFor: 0.53, shotsOnGoalFor: 3.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 4.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 1.0, hitsFor: 6.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.01, mediumDangerxGoalsFor: 0.1, highDangerxGoalsFor: 0.47, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.33, unblockedShotAttemptsFor: 4.0, scoreAdjustedUnblockedShotAttemptsFor: 3.6, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.63, scoreAdjustedTotalShotCreditFor: 0.57, scoreFlurryAdjustedTotalShotCreditFor: 0.57, xOnGoalAgainst: 3.51, xGoalsAgainst: 0.31, xReboundsAgainst: 0.27, xFreezeAgainst: 0.81, xPlayStoppedAgainst: 0.12, xPlayContinuedInZoneAgainst: 2.12, xPlayContinuedOutsideZoneAgainst: 1.38, flurryAdjustedxGoalsAgainst: 0.31, scoreVenueAdjustedxGoalsAgainst: 0.35, flurryScoreVenueAdjustedxGoalsAgainst: 0.35, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 7.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 5.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 1.0, hitsAgainst: 4.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 3.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.04, mediumDangerxGoalsAgainst: 0.27, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 8.21, unblockedShotAttemptsAgainst: 5.0, scoreAdjustedUnblockedShotAttemptsAgainst: 5.67, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.06, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.36, scoreAdjustedTotalShotCreditAgainst: 0.41, scoreFlurryAdjustedTotalShotCreditAgainst: 0.41

lineId: 847484984752368476439, season: 2016, name: Roussel-Eakin-Ritchie, team: DAL, position: line, situation: 5on5, games_played: 16, icetime: 1604.0, iceTimeRank: 182.0, xGoalsPercentage: 0.66, corsiPercentage: 0.62, fenwickPercentage: 0.63, xOnGoalFor: 15.45, xGoalsFor: 1.1, xReboundsFor: 1.01, xFreezeFor: 3.62, xPlayStoppedFor: 0.49, xPlayContinuedInZoneFor: 9.35, xPlayContinuedOutsideZoneFor: 6.44, flurryAdjustedxGoalsFor: 1.04, scoreVenueAdjustedxGoalsFor: 1.04, flurryScoreVenueAdjustedxGoalsFor: 0.99, shotsOnGoalFor: 14.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 32.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 20.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 17.0, hitsFor: 13.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.5, mediumDangerxGoalsFor: 0.09, highDangerxGoalsFor: 0.5, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 30.53, unblockedShotAttemptsFor: 22.0, scoreAdjustedUnblockedShotAttemptsFor: 21.14, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.28, reboundxGoalsFor: 0.28, totalShotCreditFor: 1.02, scoreAdjustedTotalShotCreditFor: 0.98, scoreFlurryAdjustedTotalShotCreditFor: 0.94, xOnGoalAgainst: 9.29, xGoalsAgainst: 0.56, xReboundsAgainst: 0.52, xFreezeAgainst: 2.1, xPlayStoppedAgainst: 0.27, xPlayContinuedInZoneAgainst: 5.22, xPlayContinuedOutsideZoneAgainst: 4.33, flurryAdjustedxGoalsAgainst: 0.52, scoreVenueAdjustedxGoalsAgainst: 0.59, flurryScoreVenueAdjustedxGoalsAgainst: 0.55, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 20.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 12.0, hitsAgainst: 12.0, takeawaysAgainst: 5.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.37, mediumDangerxGoalsAgainst: 0.19, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.37, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.77, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.66, scoreAdjustedTotalShotCreditAgainst: 0.7, scoreFlurryAdjustedTotalShotCreditAgainst: 0.66

lineId: 847391484774158479465, season: 2016, name: Slepyshev-Caggiula-Letestu, team: EDM, position: line, situation: 5on5, games_played: 6, icetime: 2749.0, iceTimeRank: 22.0, xGoalsPercentage: 0.55, corsiPercentage: 0.48, fenwickPercentage: 0.48, xOnGoalFor: 21.36, xGoalsFor: 2.12, xReboundsFor: 1.43, xFreezeFor: 5.26, xPlayStoppedFor: 0.72, xPlayContinuedInZoneFor: 11.89, xPlayContinuedOutsideZoneFor: 8.58, flurryAdjustedxGoalsFor: 2.05, scoreVenueAdjustedxGoalsFor: 2.09, flurryScoreVenueAdjustedxGoalsFor: 2.03, shotsOnGoalFor: 22.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 44.0, goalsFor: 0.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 1.0, playContinuedInZoneFor: 10.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 22.0, savedUnblockedShotAttemptsFor: 30.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 27.0, hitsFor: 29.0, takeawaysFor: 6.0, giveawaysFor: 9.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.72, mediumDangerxGoalsFor: 0.67, highDangerxGoalsFor: 0.72, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 44.28, unblockedShotAttemptsFor: 30.0, scoreAdjustedUnblockedShotAttemptsFor: 29.92, dZoneGiveawaysFor: 9.0, xGoalsFromxReboundsOfShotsFor: 0.3, xGoalsFromActualReboundsOfShotsFor: 0.56, reboundxGoalsFor: 0.56, totalShotCreditFor: 1.86, scoreAdjustedTotalShotCreditFor: 1.85, scoreFlurryAdjustedTotalShotCreditFor: 1.83, xOnGoalAgainst: 23.85, xGoalsAgainst: 1.71, xReboundsAgainst: 1.48, xFreezeAgainst: 5.92, xPlayStoppedAgainst: 0.76, xPlayContinuedInZoneAgainst: 12.82, xPlayContinuedOutsideZoneAgainst: 10.31, flurryAdjustedxGoalsAgainst: 1.65, scoreVenueAdjustedxGoalsAgainst: 1.7, flurryScoreVenueAdjustedxGoalsAgainst: 1.64, shotsOnGoalAgainst: 25.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 14.0, shotAttemptsAgainst: 47.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 25.0, savedUnblockedShotAttemptsAgainst: 33.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 22.0, hitsAgainst: 30.0, takeawaysAgainst: 2.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.68, mediumDangerxGoalsAgainst: 0.81, highDangerxGoalsAgainst: 0.22, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 45.65, unblockedShotAttemptsAgainst: 33.0, scoreAdjustedUnblockedShotAttemptsAgainst: 32.29, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.31, xGoalsFromActualReboundsOfShotsAgainst: 0.2, reboundxGoalsAgainst: 0.2, totalShotCreditAgainst: 1.83, scoreAdjustedTotalShotCreditAgainst: 1.81, scoreFlurryAdjustedTotalShotCreditAgainst: 1.77

lineId: 847075584734668476356, season: 2016, name: Rieder-Richardson-White, team: ARI, position: line, situation: 5on5, games_played: 4, icetime: 330.0, iceTimeRank: 24.0, xGoalsPercentage: 0.61, corsiPercentage: 0.63, fenwickPercentage: 0.63, xOnGoalFor: 3.52, xGoalsFor: 0.17, xReboundsFor: 0.26, xFreezeFor: 0.8, xPlayStoppedFor: 0.22, xPlayContinuedInZoneFor: 2.04, xPlayContinuedOutsideZoneFor: 1.52, flurryAdjustedxGoalsFor: 0.16, scoreVenueAdjustedxGoalsFor: 0.17, flurryScoreVenueAdjustedxGoalsFor: 0.17, shotsOnGoalFor: 5.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 5.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.17, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.15, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 5.17, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.22, scoreAdjustedTotalShotCreditFor: 0.22, scoreFlurryAdjustedTotalShotCreditFor: 0.22, xOnGoalAgainst: 2.17, xGoalsAgainst: 0.11, xReboundsAgainst: 0.13, xFreezeAgainst: 0.47, xPlayStoppedAgainst: 0.06, xPlayContinuedInZoneAgainst: 1.32, xPlayContinuedOutsideZoneAgainst: 0.91, flurryAdjustedxGoalsAgainst: 0.1, scoreVenueAdjustedxGoalsAgainst: 0.11, flurryScoreVenueAdjustedxGoalsAgainst: 0.11, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 3.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 3.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 3.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.11, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 3.24, unblockedShotAttemptsAgainst: 3.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.23, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.03, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.13, scoreAdjustedTotalShotCreditAgainst: 0.14, scoreFlurryAdjustedTotalShotCreditAgainst: 0.14

lineId: 847167884774158478402, season: 2016, name: Slepyshev-Mcdavid-Pouliot, team: EDM, position: line, situation: 5on5, games_played: 2, icetime: 49.0, iceTimeRank: 25.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 0.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 84768538479458, season: 2016, name: Rielly-Zaitsev, team: TOR, position: pairing, situation: 5on5, games_played: 71, icetime: 49042.0, iceTimeRank: 229.0, xGoalsPercentage: 0.5, corsiPercentage: 0.5, fenwickPercentage: 0.49, xOnGoalFor: 439.22, xGoalsFor: 39.0, xReboundsFor: 28.06, xFreezeFor: 104.1, xPlayStoppedFor: 14.27, xPlayContinuedInZoneFor: 243.46, xPlayContinuedOutsideZoneFor: 179.11, flurryAdjustedxGoalsFor: 38.06, scoreVenueAdjustedxGoalsFor: 38.99, flurryScoreVenueAdjustedxGoalsFor: 38.06, shotsOnGoalFor: 431.0, missedShotsFor: 177.0, blockedShotAttemptsFor: 200.0, shotAttemptsFor: 808.0, goalsFor: 33.0, reboundsFor: 20.0, reboundGoalsFor: 3.0, freezeFor: 122.0, playStoppedFor: 10.0, playContinuedInZoneFor: 205.0, playContinuedOutsideZoneFor: 218.0, savedShotsOnGoalFor: 398.0, savedUnblockedShotAttemptsFor: 575.0, penaltiesFor: 50.0, penalityMinutesFor: 112.0, faceOffsWonFor: 501.0, hitsFor: 360.0, takeawaysFor: 123.0, giveawaysFor: 136.0, lowDangerShotsFor: 443.0, mediumDangerShotsFor: 141.0, highDangerShotsFor: 24.0, lowDangerxGoalsFor: 14.44, mediumDangerxGoalsFor: 17.69, highDangerxGoalsFor: 6.87, lowDangerGoalsFor: 9.0, mediumDangerGoalsFor: 17.0, highDangerGoalsFor: 7.0, scoreAdjustedShotsAttemptsFor: 810.81, unblockedShotAttemptsFor: 608.0, scoreAdjustedUnblockedShotAttemptsFor: 611.68, dZoneGiveawaysFor: 89.0, xGoalsFromxReboundsOfShotsFor: 5.81, xGoalsFromActualReboundsOfShotsFor: 4.19, reboundxGoalsFor: 4.6, totalShotCreditFor: 40.21, scoreAdjustedTotalShotCreditFor: 40.2, scoreFlurryAdjustedTotalShotCreditFor: 39.55, xOnGoalAgainst: 452.89, xGoalsAgainst: 38.97, xReboundsAgainst: 28.89, xFreezeAgainst: 109.7, xPlayStoppedAgainst: 14.62, xPlayContinuedInZoneAgainst: 253.25, xPlayContinuedOutsideZoneAgainst: 190.58, flurryAdjustedxGoalsAgainst: 37.62, scoreVenueAdjustedxGoalsAgainst: 38.91, flurryScoreVenueAdjustedxGoalsAgainst: 37.55, shotsOnGoalAgainst: 453.0, missedShotsAgainst: 183.0, blockedShotAttemptsAgainst: 182.0, shotAttemptsAgainst: 818.0, goalsAgainst: 47.0, reboundsAgainst: 37.0, reboundGoalsAgainst: 12.0, freezeAgainst: 83.0, playStoppedAgainst: 20.0, playContinuedInZoneAgainst: 233.0, playContinuedOutsideZoneAgainst: 216.0, savedShotsOnGoalAgainst: 406.0, savedUnblockedShotAttemptsAgainst: 589.0, penaltiesAgainst: 56.0, penalityMinutesAgainst: 121.0, faceOffsWonAgainst: 516.0, hitsAgainst: 422.0, takeawaysAgainst: 109.0, giveawaysAgainst: 152.0, lowDangerShotsAgainst: 480.0, mediumDangerShotsAgainst: 124.0, highDangerShotsAgainst: 32.0, lowDangerxGoalsAgainst: 15.11, mediumDangerxGoalsAgainst: 14.74, highDangerxGoalsAgainst: 9.12, lowDangerGoalsAgainst: 22.0, mediumDangerGoalsAgainst: 14.0, highDangerGoalsAgainst: 11.0, scoreAdjustedShotsAttemptsAgainst: 808.76, unblockedShotAttemptsAgainst: 636.0, scoreAdjustedUnblockedShotAttemptsAgainst: 630.51, dZoneGiveawaysAgainst: 98.0, xGoalsFromxReboundsOfShotsAgainst: 5.97, xGoalsFromActualReboundsOfShotsAgainst: 8.21, reboundxGoalsAgainst: 8.19, totalShotCreditAgainst: 36.75, scoreAdjustedTotalShotCreditAgainst: 36.72, scoreFlurryAdjustedTotalShotCreditAgainst: 36.03
