lineId: 847342284807988484144, season: 2023, name: Foligno-Bedard-Kurashev, team: CHI, position: line, situation: 5on5, games_played: 47, icetime: 18955.0, iceTimeRank: 215.0, xGoalsPercentage: 0.39, corsiPercentage: 0.41, fenwickPercentage: 0.39, xOnGoalFor: 128.43, xGoalsFor: 10.51, xReboundsFor: 8.32, xFreezeFor: 32.48, xPlayStoppedFor: 4.36, xPlayContinuedInZoneFor: 68.25, xPlayContinuedOutsideZoneFor: 51.09, flurryAdjustedxGoalsFor: 10.06, scoreVenueAdjustedxGoalsFor: 10.34, flurryScoreVenueAdjustedxGoalsFor: 9.9, shotsOnGoalFor: 118.0, missedShotsFor: 57.0, blockedShotAttemptsFor: 89.0, shotAttemptsFor: 264.0, goalsFor: 14.0, reboundsFor: 17.0, reboundGoalsFor: 2.0, freezeFor: 25.0, playStoppedFor: 1.0, playContinuedInZoneFor: 61.0, playContinuedOutsideZoneFor: 57.0, savedShotsOnGoalFor: 104.0, savedUnblockedShotAttemptsFor: 161.0, penaltiesFor: 23.0, penalityMinutesFor: 55.0, faceOffsWonFor: 148.0, hitsFor: 131.0, takeawaysFor: 51.0, giveawaysFor: 52.0, lowDangerShotsFor: 134.0, mediumDangerShotsFor: 34.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 3.98, mediumDangerxGoalsFor: 4.5, highDangerxGoalsFor: 2.04, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 8.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 256.98, unblockedShotAttemptsFor: 175.0, scoreAdjustedUnblockedShotAttemptsFor: 172.18, dZoneGiveawaysFor: 29.0, xGoalsFromxReboundsOfShotsFor: 1.73, xGoalsFromActualReboundsOfShotsFor: 3.29, reboundxGoalsFor: 3.29, totalShotCreditFor: 8.95, scoreAdjustedTotalShotCreditFor: 8.83, scoreFlurryAdjustedTotalShotCreditFor: 8.6, xOnGoalAgainst: 194.06, xGoalsAgainst: 16.75, xReboundsAgainst: 12.88, xFreezeAgainst: 48.66, xPlayStoppedAgainst: 6.59, xPlayContinuedInZoneAgainst: 106.97, xPlayContinuedOutsideZoneAgainst: 79.16, flurryAdjustedxGoalsAgainst: 15.95, scoreVenueAdjustedxGoalsAgainst: 17.1, flurryScoreVenueAdjustedxGoalsAgainst: 16.28, shotsOnGoalAgainst: 190.0, missedShotsAgainst: 81.0, blockedShotAttemptsAgainst: 108.0, shotAttemptsAgainst: 379.0, goalsAgainst: 23.0, reboundsAgainst: 19.0, reboundGoalsAgainst: 2.0, freezeAgainst: 38.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 90.0, playContinuedOutsideZoneAgainst: 98.0, savedShotsOnGoalAgainst: 167.0, savedUnblockedShotAttemptsAgainst: 248.0, penaltiesAgainst: 12.0, penalityMinutesAgainst: 33.0, faceOffsWonAgainst: 200.0, hitsAgainst: 101.0, takeawaysAgainst: 50.0, giveawaysAgainst: 41.0, lowDangerShotsAgainst: 198.0, mediumDangerShotsAgainst: 59.0, highDangerShotsAgainst: 14.0, lowDangerxGoalsAgainst: 6.07, mediumDangerxGoalsAgainst: 6.88, highDangerxGoalsAgainst: 3.8, lowDangerGoalsAgainst: 13.0, mediumDangerGoalsAgainst: 7.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 389.36, unblockedShotAttemptsAgainst: 271.0, scoreAdjustedUnblockedShotAttemptsAgainst: 277.55, dZoneGiveawaysAgainst: 15.0, xGoalsFromxReboundsOfShotsAgainst: 2.69, xGoalsFromActualReboundsOfShotsAgainst: 3.65, reboundxGoalsAgainst: 3.65, totalShotCreditAgainst: 15.79, scoreAdjustedTotalShotCreditAgainst: 16.11, scoreFlurryAdjustedTotalShotCreditAgainst: 15.71

lineId: 84799768480434, season: 2023, name: Valimaki-Durzi, team: ARI, position: pairing, situation: 5on5, games_played: 57, icetime: 5628.0, iceTimeRank: 395.0, xGoalsPercentage: 0.51, corsiPercentage: 0.51, fenwickPercentage: 0.5, xOnGoalFor: 34.7, xGoalsFor: 2.8, xReboundsFor: 2.39, xFreezeFor: 8.51, xPlayStoppedFor: 1.28, xPlayContinuedInZoneFor: 20.55, xPlayContinuedOutsideZoneFor: 15.48, flurryAdjustedxGoalsFor: 2.76, scoreVenueAdjustedxGoalsFor: 2.78, flurryScoreVenueAdjustedxGoalsFor: 2.74, shotsOnGoalFor: 36.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 26.0, shotAttemptsFor: 77.0, goalsFor: 4.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 11.0, playStoppedFor: 1.0, playContinuedInZoneFor: 14.0, playContinuedOutsideZoneFor: 18.0, savedShotsOnGoalFor: 32.0, savedUnblockedShotAttemptsFor: 47.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 30.0, hitsFor: 19.0, takeawaysFor: 12.0, giveawaysFor: 18.0, lowDangerShotsFor: 40.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.1, mediumDangerxGoalsFor: 1.19, highDangerxGoalsFor: 0.51, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 76.07, unblockedShotAttemptsFor: 51.0, scoreAdjustedUnblockedShotAttemptsFor: 50.32, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.49, xGoalsFromActualReboundsOfShotsFor: 0.61, reboundxGoalsFor: 0.61, totalShotCreditFor: 2.67, scoreAdjustedTotalShotCreditFor: 2.65, scoreFlurryAdjustedTotalShotCreditFor: 2.63, xOnGoalAgainst: 36.2, xGoalsAgainst: 2.69, xReboundsAgainst: 2.12, xFreezeAgainst: 9.05, xPlayStoppedAgainst: 1.2, xPlayContinuedInZoneAgainst: 20.8, xPlayContinuedOutsideZoneAgainst: 15.15, flurryAdjustedxGoalsAgainst: 2.66, scoreVenueAdjustedxGoalsAgainst: 2.72, flurryScoreVenueAdjustedxGoalsAgainst: 2.69, shotsOnGoalAgainst: 28.0, missedShotsAgainst: 23.0, blockedShotAttemptsAgainst: 22.0, shotAttemptsAgainst: 73.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 9.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 25.0, playContinuedOutsideZoneAgainst: 12.0, savedShotsOnGoalAgainst: 26.0, savedUnblockedShotAttemptsAgainst: 49.0, penaltiesAgainst: 12.0, penalityMinutesAgainst: 24.0, faceOffsWonAgainst: 34.0, hitsAgainst: 42.0, takeawaysAgainst: 12.0, giveawaysAgainst: 11.0, lowDangerShotsAgainst: 41.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 1.27, mediumDangerxGoalsAgainst: 0.99, highDangerxGoalsAgainst: 0.43, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 74.37, unblockedShotAttemptsAgainst: 51.0, scoreAdjustedUnblockedShotAttemptsAgainst: 51.69, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.43, xGoalsFromActualReboundsOfShotsAgainst: 0.46, reboundxGoalsAgainst: 0.46, totalShotCreditAgainst: 2.66, scoreAdjustedTotalShotCreditAgainst: 2.65, scoreFlurryAdjustedTotalShotCreditAgainst: 2.64

lineId: 84784518480796, season: 2023, name: Fehervary-Bear, team: WSH, position: pairing, situation: 5on5, games_played: 14, icetime: 2439.0, iceTimeRank: 98.0, xGoalsPercentage: 0.34, corsiPercentage: 0.44, fenwickPercentage: 0.44, xOnGoalFor: 16.34, xGoalsFor: 1.02, xReboundsFor: 1.08, xFreezeFor: 4.15, xPlayStoppedFor: 0.6, xPlayContinuedInZoneFor: 9.63, xPlayContinuedOutsideZoneFor: 7.51, flurryAdjustedxGoalsFor: 0.92, scoreVenueAdjustedxGoalsFor: 1.01, flurryScoreVenueAdjustedxGoalsFor: 0.92, shotsOnGoalFor: 15.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 11.0, shotAttemptsFor: 35.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 15.0, savedUnblockedShotAttemptsFor: 24.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 16.0, hitsFor: 17.0, takeawaysFor: 4.0, giveawaysFor: 5.0, lowDangerShotsFor: 20.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.59, mediumDangerxGoalsFor: 0.43, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 34.41, unblockedShotAttemptsFor: 24.0, scoreAdjustedUnblockedShotAttemptsFor: 23.56, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.22, xGoalsFromActualReboundsOfShotsFor: 0.11, reboundxGoalsFor: 0.11, totalShotCreditFor: 1.13, scoreAdjustedTotalShotCreditFor: 1.12, scoreFlurryAdjustedTotalShotCreditFor: 1.02, xOnGoalAgainst: 22.74, xGoalsAgainst: 1.96, xReboundsAgainst: 1.54, xFreezeAgainst: 5.6, xPlayStoppedAgainst: 0.77, xPlayContinuedInZoneAgainst: 11.68, xPlayContinuedOutsideZoneAgainst: 9.45, flurryAdjustedxGoalsAgainst: 1.75, scoreVenueAdjustedxGoalsAgainst: 1.94, flurryScoreVenueAdjustedxGoalsAgainst: 1.74, shotsOnGoalAgainst: 23.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 13.0, shotAttemptsAgainst: 44.0, goalsAgainst: 3.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 13.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 28.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 14.0, hitsAgainst: 11.0, takeawaysAgainst: 7.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 25.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.76, mediumDangerxGoalsAgainst: 0.55, highDangerxGoalsAgainst: 0.65, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 45.16, unblockedShotAttemptsAgainst: 31.0, scoreAdjustedUnblockedShotAttemptsAgainst: 31.27, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.31, xGoalsFromActualReboundsOfShotsAgainst: 0.62, reboundxGoalsAgainst: 0.62, totalShotCreditAgainst: 1.64, scoreAdjustedTotalShotCreditAgainst: 1.63, scoreFlurryAdjustedTotalShotCreditAgainst: 1.55

lineId: 847929384799778481789, season: 2023, name: Kartye-Yamamoto-Tanev, team: SEA, position: line, situation: 5on5, games_played: 4, icetime: 704.0, iceTimeRank: 32.0, xGoalsPercentage: 0.68, corsiPercentage: 0.38, fenwickPercentage: 0.45, xOnGoalFor: 6.87, xGoalsFor: 0.64, xReboundsFor: 0.49, xFreezeFor: 1.82, xPlayStoppedFor: 0.22, xPlayContinuedInZoneFor: 3.34, xPlayContinuedOutsideZoneFor: 2.49, flurryAdjustedxGoalsFor: 0.63, scoreVenueAdjustedxGoalsFor: 0.68, flurryScoreVenueAdjustedxGoalsFor: 0.68, shotsOnGoalFor: 6.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 10.0, goalsFor: 0.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 1.0, hitsFor: 9.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.16, mediumDangerxGoalsFor: 0.48, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 10.52, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 9.36, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.38, reboundxGoalsFor: 0.38, totalShotCreditFor: 0.36, scoreAdjustedTotalShotCreditFor: 0.38, scoreFlurryAdjustedTotalShotCreditFor: 0.38, xOnGoalAgainst: 7.17, xGoalsAgainst: 0.3, xReboundsAgainst: 0.48, xFreezeAgainst: 1.83, xPlayStoppedAgainst: 0.26, xPlayContinuedInZoneAgainst: 4.7, xPlayContinuedOutsideZoneAgainst: 3.43, flurryAdjustedxGoalsAgainst: 0.29, scoreVenueAdjustedxGoalsAgainst: 0.28, flurryScoreVenueAdjustedxGoalsAgainst: 0.28, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 3.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.2, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.47, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.8, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.39, scoreAdjustedTotalShotCreditAgainst: 0.38, scoreFlurryAdjustedTotalShotCreditAgainst: 0.37

lineId: 847629284775088480002, season: 2023, name: Palat-Hischier-Lazar, team: NJD, position: line, situation: 5on5, games_played: 4, icetime: 842.0, iceTimeRank: 40.0, xGoalsPercentage: 0.63, corsiPercentage: 0.48, fenwickPercentage: 0.53, xOnGoalFor: 5.51, xGoalsFor: 0.51, xReboundsFor: 0.37, xFreezeFor: 1.62, xPlayStoppedFor: 0.24, xPlayContinuedInZoneFor: 3.13, xPlayContinuedOutsideZoneFor: 2.13, flurryAdjustedxGoalsFor: 0.51, scoreVenueAdjustedxGoalsFor: 0.47, flurryScoreVenueAdjustedxGoalsFor: 0.47, shotsOnGoalFor: 7.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 11.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 5.0, hitsFor: 5.0, takeawaysFor: 2.0, giveawaysFor: 0.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.08, mediumDangerxGoalsFor: 0.14, highDangerxGoalsFor: 0.29, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 10.23, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 7.51, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.59, scoreAdjustedTotalShotCreditFor: 0.54, scoreFlurryAdjustedTotalShotCreditFor: 0.54, xOnGoalAgainst: 5.0, xGoalsAgainst: 0.3, xReboundsAgainst: 0.34, xFreezeAgainst: 1.11, xPlayStoppedAgainst: 0.19, xPlayContinuedInZoneAgainst: 2.66, xPlayContinuedOutsideZoneAgainst: 2.4, flurryAdjustedxGoalsAgainst: 0.29, scoreVenueAdjustedxGoalsAgainst: 0.32, flurryScoreVenueAdjustedxGoalsAgainst: 0.31, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 12.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 6.0, hitsAgainst: 8.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.2, mediumDangerxGoalsAgainst: 0.1, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 12.96, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.35, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.37, scoreAdjustedTotalShotCreditAgainst: 0.39, scoreFlurryAdjustedTotalShotCreditAgainst: 0.38

lineId: 847809984802168482667, season: 2023, name: Eklund-Peterson-Labanc, team: SJS, position: line, situation: 5on5, games_played: 3, icetime: 714.0, iceTimeRank: 47.0, xGoalsPercentage: 0.4, corsiPercentage: 0.33, fenwickPercentage: 0.25, xOnGoalFor: 2.27, xGoalsFor: 0.44, xReboundsFor: 0.11, xFreezeFor: 0.56, xPlayStoppedFor: 0.08, xPlayContinuedInZoneFor: 1.02, xPlayContinuedOutsideZoneFor: 0.79, flurryAdjustedxGoalsFor: 0.44, scoreVenueAdjustedxGoalsFor: 0.44, flurryScoreVenueAdjustedxGoalsFor: 0.44, shotsOnGoalFor: 2.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 5.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 2.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.05, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.39, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 4.93, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 2.89, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.02, xGoalsFromActualReboundsOfShotsFor: 0.39, reboundxGoalsFor: 0.39, totalShotCreditFor: 0.07, scoreAdjustedTotalShotCreditFor: 0.08, scoreFlurryAdjustedTotalShotCreditFor: 0.07, xOnGoalAgainst: 6.56, xGoalsAgainst: 0.67, xReboundsAgainst: 0.43, xFreezeAgainst: 1.48, xPlayStoppedAgainst: 0.23, xPlayContinuedInZoneAgainst: 3.53, xPlayContinuedOutsideZoneAgainst: 2.66, flurryAdjustedxGoalsAgainst: 0.63, scoreVenueAdjustedxGoalsAgainst: 0.68, flurryScoreVenueAdjustedxGoalsAgainst: 0.64, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 10.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 9.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 6.0, hitsAgainst: 8.0, takeawaysAgainst: 3.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.25, mediumDangerxGoalsAgainst: 0.15, highDangerxGoalsAgainst: 0.28, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.3, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.18, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.28, reboundxGoalsAgainst: 0.28, totalShotCreditAgainst: 0.48, scoreAdjustedTotalShotCreditAgainst: 0.48, scoreFlurryAdjustedTotalShotCreditAgainst: 0.48
