lineId: 847682284768788482070, season: 2024, name: Girgensons-Glendening-Chaffee, team: TBL, position: line, situation: 5on5, games_played: 23, icetime: 3537.0, iceTimeRank: 245.0, xGoalsPercentage: 0.46, corsiPercentage: 0.46, fenwickPercentage: 0.43, xOnGoalFor: 19.97, xGoalsFor: 1.42, xReboundsFor: 1.23, xFreezeFor: 5.28, xPlayStoppedFor: 0.67, xPlayContinuedInZoneFor: 10.7, xPlayContinuedOutsideZoneFor: 7.7, flurryAdjustedxGoalsFor: 1.37, scoreVenueAdjustedxGoalsFor: 1.42, flurryScoreVenueAdjustedxGoalsFor: 1.37, shotsOnGoalFor: 17.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 18.0, shotAttemptsFor: 45.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 16.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 40.0, hitsFor: 38.0, takeawaysFor: 1.0, giveawaysFor: 9.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.56, mediumDangerxGoalsFor: 0.36, highDangerxGoalsFor: 0.49, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 43.92, unblockedShotAttemptsFor: 27.0, scoreAdjustedUnblockedShotAttemptsFor: 26.77, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.26, xGoalsFromActualReboundsOfShotsFor: 0.26, reboundxGoalsFor: 0.26, totalShotCreditFor: 1.42, scoreAdjustedTotalShotCreditFor: 1.42, scoreFlurryAdjustedTotalShotCreditFor: 1.4, xOnGoalAgainst: 26.16, xGoalsAgainst: 1.68, xReboundsAgainst: 1.55, xFreezeAgainst: 6.14, xPlayStoppedAgainst: 0.83, xPlayContinuedInZoneAgainst: 14.32, xPlayContinuedOutsideZoneAgainst: 11.47, flurryAdjustedxGoalsAgainst: 1.66, scoreVenueAdjustedxGoalsAgainst: 1.69, flurryScoreVenueAdjustedxGoalsAgainst: 1.67, shotsOnGoalAgainst: 26.0, missedShotsAgainst: 10.0, blockedShotAttemptsAgainst: 17.0, shotAttemptsAgainst: 53.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 13.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 25.0, savedUnblockedShotAttemptsAgainst: 35.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 30.0, hitsAgainst: 34.0, takeawaysAgainst: 4.0, giveawaysAgainst: 19.0, lowDangerShotsAgainst: 30.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.87, mediumDangerxGoalsAgainst: 0.61, highDangerxGoalsAgainst: 0.2, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 54.06, unblockedShotAttemptsAgainst: 36.0, scoreAdjustedUnblockedShotAttemptsAgainst: 36.64, dZoneGiveawaysAgainst: 13.0, xGoalsFromxReboundsOfShotsAgainst: 0.31, xGoalsFromActualReboundsOfShotsAgainst: 0.18, reboundxGoalsAgainst: 0.18, totalShotCreditAgainst: 1.82, scoreAdjustedTotalShotCreditAgainst: 1.82, scoreFlurryAdjustedTotalShotCreditAgainst: 1.81

lineId: 847688984768978480281, season: 2024, name: Sundqvist-Faksa-Toropchenko, team: STL, position: line, situation: 5on5, games_played: 9, icetime: 1427.0, iceTimeRank: 107.0, xGoalsPercentage: 0.48, corsiPercentage: 0.41, fenwickPercentage: 0.44, xOnGoalFor: 8.02, xGoalsFor: 0.58, xReboundsFor: 0.51, xFreezeFor: 1.99, xPlayStoppedFor: 0.26, xPlayContinuedInZoneFor: 4.19, xPlayContinuedOutsideZoneFor: 3.46, flurryAdjustedxGoalsFor: 0.55, scoreVenueAdjustedxGoalsFor: 0.58, flurryScoreVenueAdjustedxGoalsFor: 0.54, shotsOnGoalFor: 5.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 15.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 12.0, hitsFor: 21.0, takeawaysFor: 0.0, giveawaysFor: 13.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.23, mediumDangerxGoalsFor: 0.09, highDangerxGoalsFor: 0.26, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 14.35, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 10.86, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.02, reboundxGoalsFor: 0.02, totalShotCreditFor: 0.67, scoreAdjustedTotalShotCreditFor: 0.66, scoreFlurryAdjustedTotalShotCreditFor: 0.63, xOnGoalAgainst: 10.22, xGoalsAgainst: 0.63, xReboundsAgainst: 0.59, xFreezeAgainst: 2.74, xPlayStoppedAgainst: 0.32, xPlayContinuedInZoneAgainst: 5.53, xPlayContinuedOutsideZoneAgainst: 4.18, flurryAdjustedxGoalsAgainst: 0.63, scoreVenueAdjustedxGoalsAgainst: 0.61, flurryScoreVenueAdjustedxGoalsAgainst: 0.6, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 22.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 13.0, hitsAgainst: 15.0, takeawaysAgainst: 2.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.36, mediumDangerxGoalsAgainst: 0.27, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.6, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.48, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.76, scoreAdjustedTotalShotCreditAgainst: 0.73, scoreFlurryAdjustedTotalShotCreditAgainst: 0.72

lineId: 847574584769188477425, season: 2024, name: Wood-Coyle-Vesey, team: COL, position: line, situation: 5on5, games_played: 4, icetime: 957.0, iceTimeRank: 29.0, xGoalsPercentage: 0.58, corsiPercentage: 0.69, fenwickPercentage: 0.78, xOnGoalFor: 13.01, xGoalsFor: 0.95, xReboundsFor: 0.78, xFreezeFor: 3.5, xPlayStoppedFor: 0.43, xPlayContinuedInZoneFor: 7.4, xPlayContinuedOutsideZoneFor: 4.93, flurryAdjustedxGoalsFor: 0.94, scoreVenueAdjustedxGoalsFor: 0.9, flurryScoreVenueAdjustedxGoalsFor: 0.89, shotsOnGoalFor: 9.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 20.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 1.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 17.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 7.0, takeawaysFor: 2.0, giveawaysFor: 5.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.25, mediumDangerxGoalsFor: 0.25, highDangerxGoalsFor: 0.45, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 18.95, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 17.11, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.27, reboundxGoalsFor: 0.27, totalShotCreditFor: 0.84, scoreAdjustedTotalShotCreditFor: 0.8, scoreFlurryAdjustedTotalShotCreditFor: 0.8, xOnGoalAgainst: 3.83, xGoalsAgainst: 0.68, xReboundsAgainst: 0.32, xFreezeAgainst: 0.73, xPlayStoppedAgainst: 0.12, xPlayContinuedInZoneAgainst: 1.86, xPlayContinuedOutsideZoneAgainst: 1.28, flurryAdjustedxGoalsAgainst: 0.68, scoreVenueAdjustedxGoalsAgainst: 0.74, flurryScoreVenueAdjustedxGoalsAgainst: 0.74, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 9.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 9.0, hitsAgainst: 5.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.07, mediumDangerxGoalsAgainst: 0.24, highDangerxGoalsAgainst: 0.37, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 9.59, unblockedShotAttemptsAgainst: 5.0, scoreAdjustedUnblockedShotAttemptsAgainst: 5.41, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.75, scoreAdjustedTotalShotCreditAgainst: 0.81, scoreFlurryAdjustedTotalShotCreditAgainst: 0.81

lineId: 847576384780468480205, season: 2024, name: Heinen-Hayes-Bemstrom, team: PIT, position: line, situation: 5on5, games_played: 4, icetime: 994.0, iceTimeRank: 21.0, xGoalsPercentage: 0.81, corsiPercentage: 0.77, fenwickPercentage: 0.73, xOnGoalFor: 13.61, xGoalsFor: 1.38, xReboundsFor: 1.05, xFreezeFor: 4.17, xPlayStoppedFor: 0.5, xPlayContinuedInZoneFor: 7.04, xPlayContinuedOutsideZoneFor: 4.87, flurryAdjustedxGoalsFor: 1.25, scoreVenueAdjustedxGoalsFor: 1.39, flurryScoreVenueAdjustedxGoalsFor: 1.26, shotsOnGoalFor: 14.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 11.0, shotAttemptsFor: 30.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 18.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 8.0, hitsFor: 4.0, takeawaysFor: 2.0, giveawaysFor: 8.0, lowDangerShotsFor: 13.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.35, mediumDangerxGoalsFor: 0.57, highDangerxGoalsFor: 0.46, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 29.5, unblockedShotAttemptsFor: 19.0, scoreAdjustedUnblockedShotAttemptsFor: 18.76, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.22, xGoalsFromActualReboundsOfShotsFor: 0.22, reboundxGoalsFor: 0.22, totalShotCreditFor: 1.38, scoreAdjustedTotalShotCreditFor: 1.4, scoreFlurryAdjustedTotalShotCreditFor: 1.28, xOnGoalAgainst: 4.77, xGoalsAgainst: 0.32, xReboundsAgainst: 0.27, xFreezeAgainst: 1.13, xPlayStoppedAgainst: 0.16, xPlayContinuedInZoneAgainst: 2.88, xPlayContinuedOutsideZoneAgainst: 2.24, flurryAdjustedxGoalsAgainst: 0.32, scoreVenueAdjustedxGoalsAgainst: 0.32, flurryScoreVenueAdjustedxGoalsAgainst: 0.32, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 9.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 9.0, hitsAgainst: 7.0, takeawaysAgainst: 0.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 5.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.11, mediumDangerxGoalsAgainst: 0.21, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 9.38, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.19, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.05, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.38, scoreAdjustedTotalShotCreditAgainst: 0.38, scoreFlurryAdjustedTotalShotCreditAgainst: 0.38

lineId: 84745688482482, season: 2024, name: Wilsby-Schenn, team: NSH, position: pairing, situation: 5on5, games_played: 22, icetime: 10909.0, iceTimeRank: 84.0, xGoalsPercentage: 0.65, corsiPercentage: 0.55, fenwickPercentage: 0.55, xOnGoalFor: 90.24, xGoalsFor: 7.9, xReboundsFor: 5.76, xFreezeFor: 22.76, xPlayStoppedFor: 2.9, xPlayContinuedInZoneFor: 47.99, xPlayContinuedOutsideZoneFor: 34.69, flurryAdjustedxGoalsFor: 7.69, scoreVenueAdjustedxGoalsFor: 7.92, flurryScoreVenueAdjustedxGoalsFor: 7.71, shotsOnGoalFor: 85.0, missedShotsFor: 37.0, blockedShotAttemptsFor: 50.0, shotAttemptsFor: 172.0, goalsFor: 7.0, reboundsFor: 7.0, reboundGoalsFor: 2.0, freezeFor: 20.0, playStoppedFor: 0.0, playContinuedInZoneFor: 36.0, playContinuedOutsideZoneFor: 52.0, savedShotsOnGoalFor: 78.0, savedUnblockedShotAttemptsFor: 115.0, penaltiesFor: 15.0, penalityMinutesFor: 45.0, faceOffsWonFor: 93.0, hitsFor: 95.0, takeawaysFor: 15.0, giveawaysFor: 59.0, lowDangerShotsFor: 90.0, mediumDangerShotsFor: 24.0, highDangerShotsFor: 8.0, lowDangerxGoalsFor: 2.42, mediumDangerxGoalsFor: 2.98, highDangerxGoalsFor: 2.5, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 4.0, scoreAdjustedShotsAttemptsFor: 172.34, unblockedShotAttemptsFor: 122.0, scoreAdjustedUnblockedShotAttemptsFor: 121.76, dZoneGiveawaysFor: 29.0, xGoalsFromxReboundsOfShotsFor: 1.2, xGoalsFromActualReboundsOfShotsFor: 1.8, reboundxGoalsFor: 1.8, totalShotCreditFor: 7.3, scoreAdjustedTotalShotCreditFor: 7.33, scoreFlurryAdjustedTotalShotCreditFor: 7.25, xOnGoalAgainst: 71.36, xGoalsAgainst: 4.19, xReboundsAgainst: 4.18, xFreezeAgainst: 18.4, xPlayStoppedAgainst: 2.25, xPlayContinuedInZoneAgainst: 39.95, xPlayContinuedOutsideZoneAgainst: 30.02, flurryAdjustedxGoalsAgainst: 4.15, scoreVenueAdjustedxGoalsAgainst: 4.16, flurryScoreVenueAdjustedxGoalsAgainst: 4.12, shotsOnGoalAgainst: 69.0, missedShotsAgainst: 30.0, blockedShotAttemptsAgainst: 42.0, shotAttemptsAgainst: 141.0, goalsAgainst: 4.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 14.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 33.0, playContinuedOutsideZoneAgainst: 45.0, savedShotsOnGoalAgainst: 65.0, savedUnblockedShotAttemptsAgainst: 95.0, penaltiesAgainst: 10.0, penalityMinutesAgainst: 32.0, faceOffsWonAgainst: 82.0, hitsAgainst: 92.0, takeawaysAgainst: 13.0, giveawaysAgainst: 60.0, lowDangerShotsAgainst: 86.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 2.11, mediumDangerxGoalsAgainst: 1.22, highDangerxGoalsAgainst: 0.85, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 140.12, unblockedShotAttemptsAgainst: 99.0, scoreAdjustedUnblockedShotAttemptsAgainst: 98.25, dZoneGiveawaysAgainst: 25.0, xGoalsFromxReboundsOfShotsAgainst: 0.86, xGoalsFromActualReboundsOfShotsAgainst: 0.25, reboundxGoalsAgainst: 0.25, totalShotCreditAgainst: 4.8, scoreAdjustedTotalShotCreditAgainst: 4.78, scoreFlurryAdjustedTotalShotCreditAgainst: 4.74

lineId: 84745788476891, season: 2024, name: Grzelcyk-Karlsson, team: PIT, position: pairing, situation: 5on5, games_played: 79, icetime: 41733.0, iceTimeRank: 290.0, xGoalsPercentage: 0.47, corsiPercentage: 0.5, fenwickPercentage: 0.49, xOnGoalFor: 360.21, xGoalsFor: 27.94, xReboundsFor: 23.4, xFreezeFor: 91.81, xPlayStoppedFor: 12.08, xPlayContinuedInZoneFor: 196.91, xPlayContinuedOutsideZoneFor: 143.86, flurryAdjustedxGoalsFor: 26.78, scoreVenueAdjustedxGoalsFor: 27.72, flurryScoreVenueAdjustedxGoalsFor: 26.56, shotsOnGoalFor: 335.0, missedShotsFor: 161.0, blockedShotAttemptsFor: 214.0, shotAttemptsFor: 710.0, goalsFor: 38.0, reboundsFor: 35.0, reboundGoalsFor: 3.0, freezeFor: 71.0, playStoppedFor: 1.0, playContinuedInZoneFor: 152.0, playContinuedOutsideZoneFor: 199.0, savedShotsOnGoalFor: 297.0, savedUnblockedShotAttemptsFor: 458.0, penaltiesFor: 27.0, penalityMinutesFor: 58.0, faceOffsWonFor: 382.0, hitsFor: 193.0, takeawaysFor: 64.0, giveawaysFor: 194.0, lowDangerShotsFor: 385.0, mediumDangerShotsFor: 93.0, highDangerShotsFor: 18.0, lowDangerxGoalsFor: 10.57, mediumDangerxGoalsFor: 11.98, highDangerxGoalsFor: 5.39, lowDangerGoalsFor: 21.0, mediumDangerGoalsFor: 17.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 706.1, unblockedShotAttemptsFor: 496.0, scoreAdjustedUnblockedShotAttemptsFor: 491.62, dZoneGiveawaysFor: 86.0, xGoalsFromxReboundsOfShotsFor: 4.85, xGoalsFromActualReboundsOfShotsFor: 6.43, reboundxGoalsFor: 6.59, totalShotCreditFor: 26.22, scoreAdjustedTotalShotCreditFor: 25.97, scoreFlurryAdjustedTotalShotCreditFor: 25.58, xOnGoalAgainst: 370.65, xGoalsAgainst: 31.88, xReboundsAgainst: 24.61, xFreezeAgainst: 94.37, xPlayStoppedAgainst: 12.68, xPlayContinuedInZoneAgainst: 200.07, xPlayContinuedOutsideZoneAgainst: 146.4, flurryAdjustedxGoalsAgainst: 30.76, scoreVenueAdjustedxGoalsAgainst: 31.92, flurryScoreVenueAdjustedxGoalsAgainst: 30.82, shotsOnGoalAgainst: 338.0, missedShotsAgainst: 172.0, blockedShotAttemptsAgainst: 193.0, shotAttemptsAgainst: 703.0, goalsAgainst: 30.0, reboundsAgainst: 38.0, reboundGoalsAgainst: 1.0, freezeAgainst: 66.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 150.0, playContinuedOutsideZoneAgainst: 225.0, savedShotsOnGoalAgainst: 308.0, savedUnblockedShotAttemptsAgainst: 480.0, penaltiesAgainst: 25.0, penalityMinutesAgainst: 52.0, faceOffsWonAgainst: 335.0, hitsAgainst: 219.0, takeawaysAgainst: 64.0, giveawaysAgainst: 197.0, lowDangerShotsAgainst: 385.0, mediumDangerShotsAgainst: 98.0, highDangerShotsAgainst: 27.0, lowDangerxGoalsAgainst: 11.46, mediumDangerxGoalsAgainst: 12.8, highDangerxGoalsAgainst: 7.62, lowDangerGoalsAgainst: 17.0, mediumDangerGoalsAgainst: 11.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 702.89, unblockedShotAttemptsAgainst: 510.0, scoreAdjustedUnblockedShotAttemptsAgainst: 512.26, dZoneGiveawaysAgainst: 97.0, xGoalsFromxReboundsOfShotsAgainst: 5.13, xGoalsFromActualReboundsOfShotsAgainst: 6.67, reboundxGoalsAgainst: 6.67, totalShotCreditAgainst: 30.34, scoreAdjustedTotalShotCreditAgainst: 30.44, scoreFlurryAdjustedTotalShotCreditAgainst: 29.79
