lineId: 84754628477343, season: 2019, name: Gudas-Lewington, team: WSH, position: pairing, situation: 5on5, games_played: 4, icetime: 1272.0, iceTimeRank: 19.0, xGoalsPercentage: 0.3, corsiPercentage: 0.36, fenwickPercentage: 0.38, xOnGoalFor: 7.08, xGoalsFor: 0.43, xReboundsFor: 0.38, xFreezeFor: 1.66, xPlayStoppedFor: 0.22, xPlayContinuedInZoneFor: 3.9, xPlayContinuedOutsideZoneFor: 3.42, flurryAdjustedxGoalsFor: 0.42, scoreVenueAdjustedxGoalsFor: 0.42, flurryScoreVenueAdjustedxGoalsFor: 0.41, shotsOnGoalFor: 6.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 13.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 11.0, hitsFor: 11.0, takeawaysFor: 1.0, giveawaysFor: 8.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.12, mediumDangerxGoalsFor: 0.31, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.23, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 10.04, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.51, scoreAdjustedTotalShotCreditFor: 0.5, scoreFlurryAdjustedTotalShotCreditFor: 0.49, xOnGoalAgainst: 11.97, xGoalsAgainst: 0.99, xReboundsAgainst: 0.62, xFreezeAgainst: 2.66, xPlayStoppedAgainst: 0.37, xPlayContinuedInZoneAgainst: 6.4, xPlayContinuedOutsideZoneAgainst: 4.96, flurryAdjustedxGoalsAgainst: 0.99, scoreVenueAdjustedxGoalsAgainst: 1.01, flurryScoreVenueAdjustedxGoalsAgainst: 1.01, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 23.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 15.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 10.0, hitsAgainst: 8.0, takeawaysAgainst: 4.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.18, mediumDangerxGoalsAgainst: 0.49, highDangerxGoalsAgainst: 0.32, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 23.95, unblockedShotAttemptsAgainst: 16.0, scoreAdjustedUnblockedShotAttemptsAgainst: 16.22, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.13, xGoalsFromActualReboundsOfShotsAgainst: 0.32, reboundxGoalsAgainst: 0.32, totalShotCreditAgainst: 0.8, scoreAdjustedTotalShotCreditAgainst: 0.81, scoreFlurryAdjustedTotalShotCreditAgainst: 0.8

lineId: 84779488478500, season: 2019, name: Provorov-Sanheim, team: PHI, position: pairing, situation: 5on5, games_played: 55, icetime: 3891.0, iceTimeRank: 381.0, xGoalsPercentage: 0.5, corsiPercentage: 0.4, fenwickPercentage: 0.44, xOnGoalFor: 27.9, xGoalsFor: 2.36, xReboundsFor: 1.79, xFreezeFor: 6.72, xPlayStoppedFor: 0.88, xPlayContinuedInZoneFor: 14.69, xPlayContinuedOutsideZoneFor: 11.56, flurryAdjustedxGoalsFor: 2.33, scoreVenueAdjustedxGoalsFor: 2.35, flurryScoreVenueAdjustedxGoalsFor: 2.32, shotsOnGoalFor: 28.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 43.0, goalsFor: 2.0, reboundsFor: 6.0, reboundGoalsFor: 1.0, freezeFor: 5.0, playStoppedFor: 2.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 17.0, savedShotsOnGoalFor: 26.0, savedUnblockedShotAttemptsFor: 36.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 19.0, hitsFor: 13.0, takeawaysFor: 10.0, giveawaysFor: 11.0, lowDangerShotsFor: 30.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.87, mediumDangerxGoalsFor: 0.97, highDangerxGoalsFor: 0.52, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 42.79, unblockedShotAttemptsFor: 38.0, scoreAdjustedUnblockedShotAttemptsFor: 37.84, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.37, xGoalsFromActualReboundsOfShotsFor: 0.92, reboundxGoalsFor: 0.92, totalShotCreditFor: 1.81, scoreAdjustedTotalShotCreditFor: 1.82, scoreFlurryAdjustedTotalShotCreditFor: 1.81, xOnGoalAgainst: 33.74, xGoalsAgainst: 2.4, xReboundsAgainst: 2.04, xFreezeAgainst: 7.68, xPlayStoppedAgainst: 1.08, xPlayContinuedInZoneAgainst: 20.2, xPlayContinuedOutsideZoneAgainst: 15.6, flurryAdjustedxGoalsAgainst: 2.38, scoreVenueAdjustedxGoalsAgainst: 2.38, flurryScoreVenueAdjustedxGoalsAgainst: 2.35, shotsOnGoalAgainst: 26.0, missedShotsAgainst: 23.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 65.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 19.0, playContinuedOutsideZoneAgainst: 23.0, savedShotsOnGoalAgainst: 24.0, savedUnblockedShotAttemptsAgainst: 47.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 7.0, hitsAgainst: 21.0, takeawaysAgainst: 6.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 41.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 1.52, mediumDangerxGoalsAgainst: 0.88, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 65.75, unblockedShotAttemptsAgainst: 49.0, scoreAdjustedUnblockedShotAttemptsAgainst: 48.81, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.41, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 2.81, scoreAdjustedTotalShotCreditAgainst: 2.78, scoreFlurryAdjustedTotalShotCreditAgainst: 2.76

lineId: 847585584779628480078, season: 2019, name: Lemieux-Chytil-Fast, team: NYR, position: line, situation: 5on5, games_played: 14, icetime: 869.0, iceTimeRank: 217.0, xGoalsPercentage: 0.64, corsiPercentage: 0.58, fenwickPercentage: 0.57, xOnGoalFor: 7.77, xGoalsFor: 0.43, xReboundsFor: 0.54, xFreezeFor: 2.08, xPlayStoppedFor: 0.32, xPlayContinuedInZoneFor: 4.96, xPlayContinuedOutsideZoneFor: 3.67, flurryAdjustedxGoalsFor: 0.43, scoreVenueAdjustedxGoalsFor: 0.39, flurryScoreVenueAdjustedxGoalsFor: 0.39, shotsOnGoalFor: 8.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 15.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 1.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 3.0, hitsFor: 14.0, takeawaysFor: 2.0, giveawaysFor: 3.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.17, mediumDangerxGoalsFor: 0.25, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.56, unblockedShotAttemptsFor: 12.0, scoreAdjustedUnblockedShotAttemptsFor: 10.89, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.11, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.53, scoreAdjustedTotalShotCreditFor: 0.48, scoreFlurryAdjustedTotalShotCreditFor: 0.48, xOnGoalAgainst: 6.56, xGoalsAgainst: 0.24, xReboundsAgainst: 0.33, xFreezeAgainst: 1.73, xPlayStoppedAgainst: 0.19, xPlayContinuedInZoneAgainst: 3.69, xPlayContinuedOutsideZoneAgainst: 2.82, flurryAdjustedxGoalsAgainst: 0.24, scoreVenueAdjustedxGoalsAgainst: 0.28, flurryScoreVenueAdjustedxGoalsAgainst: 0.27, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 11.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 7.0, hitsAgainst: 10.0, takeawaysAgainst: 3.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.24, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 12.69, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.17, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.31, scoreAdjustedTotalShotCreditAgainst: 0.35, scoreFlurryAdjustedTotalShotCreditAgainst: 0.34

lineId: 84779868480935, season: 2019, name: Pilut-Montour, team: BUF, position: pairing, situation: 5on5, games_played: 9, icetime: 702.0, iceTimeRank: 90.0, xGoalsPercentage: 0.8, corsiPercentage: 0.53, fenwickPercentage: 0.6, xOnGoalFor: 4.18, xGoalsFor: 0.28, xReboundsFor: 0.22, xFreezeFor: 1.13, xPlayStoppedFor: 0.14, xPlayContinuedInZoneFor: 2.34, xPlayContinuedOutsideZoneFor: 1.89, flurryAdjustedxGoalsFor: 0.28, scoreVenueAdjustedxGoalsFor: 0.27, flurryScoreVenueAdjustedxGoalsFor: 0.26, shotsOnGoalFor: 4.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 8.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 6.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 3.0, takeawaysFor: 2.0, giveawaysFor: 4.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.18, mediumDangerxGoalsFor: 0.1, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 7.71, unblockedShotAttemptsFor: 6.0, scoreAdjustedUnblockedShotAttemptsFor: 5.82, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.33, scoreAdjustedTotalShotCreditFor: 0.31, scoreFlurryAdjustedTotalShotCreditFor: 0.31, xOnGoalAgainst: 2.78, xGoalsAgainst: 0.07, xReboundsAgainst: 0.14, xFreezeAgainst: 0.65, xPlayStoppedAgainst: 0.08, xPlayContinuedInZoneAgainst: 1.8, xPlayContinuedOutsideZoneAgainst: 1.26, flurryAdjustedxGoalsAgainst: 0.07, scoreVenueAdjustedxGoalsAgainst: 0.07, flurryScoreVenueAdjustedxGoalsAgainst: 0.07, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 7.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 3.0, hitsAgainst: 2.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.07, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 7.75, unblockedShotAttemptsAgainst: 4.0, scoreAdjustedUnblockedShotAttemptsAgainst: 4.33, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.03, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.1, scoreAdjustedTotalShotCreditAgainst: 0.1, scoreFlurryAdjustedTotalShotCreditAgainst: 0.1

lineId: 847752784783678480789, season: 2019, name: Johnston-Bardreau-Wahlstrom, team: NYI, position: line, situation: 5on5, games_played: 5, icetime: 1737.0, iceTimeRank: 20.0, xGoalsPercentage: 0.67, corsiPercentage: 0.32, fenwickPercentage: 0.38, xOnGoalFor: 5.7, xGoalsFor: 1.13, xReboundsFor: 0.43, xFreezeFor: 1.25, xPlayStoppedFor: 0.19, xPlayContinuedInZoneFor: 2.87, xPlayContinuedOutsideZoneFor: 2.13, flurryAdjustedxGoalsFor: 1.13, scoreVenueAdjustedxGoalsFor: 1.15, flurryScoreVenueAdjustedxGoalsFor: 1.14, shotsOnGoalFor: 5.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 11.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 7.0, penaltiesFor: 6.0, penalityMinutesFor: 15.0, faceOffsWonFor: 7.0, hitsFor: 24.0, takeawaysFor: 5.0, giveawaysFor: 10.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.16, mediumDangerxGoalsFor: 0.16, highDangerxGoalsFor: 0.82, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 11.5, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 8.19, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.26, reboundxGoalsFor: 0.26, totalShotCreditFor: 0.97, scoreAdjustedTotalShotCreditFor: 0.99, scoreFlurryAdjustedTotalShotCreditFor: 0.99, xOnGoalAgainst: 9.14, xGoalsAgainst: 0.57, xReboundsAgainst: 0.47, xFreezeAgainst: 2.24, xPlayStoppedAgainst: 0.3, xPlayContinuedInZoneAgainst: 5.29, xPlayContinuedOutsideZoneAgainst: 4.13, flurryAdjustedxGoalsAgainst: 0.56, scoreVenueAdjustedxGoalsAgainst: 0.58, flurryScoreVenueAdjustedxGoalsAgainst: 0.57, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 23.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 18.0, hitsAgainst: 11.0, takeawaysAgainst: 1.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.3, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.26, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 22.66, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.72, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.26, reboundxGoalsAgainst: 0.26, totalShotCreditAgainst: 0.4, scoreAdjustedTotalShotCreditAgainst: 0.4, scoreFlurryAdjustedTotalShotCreditAgainst: 0.4

lineId: 847416184764618477290, season: 2019, name: Raffl-Couturier-Voracek, team: PHI, position: line, situation: 5on5, games_played: 8, icetime: 3878.0, iceTimeRank: 36.0, xGoalsPercentage: 0.44, corsiPercentage: 0.56, fenwickPercentage: 0.53, xOnGoalFor: 34.98, xGoalsFor: 2.52, xReboundsFor: 2.34, xFreezeFor: 8.54, xPlayStoppedFor: 1.14, xPlayContinuedInZoneFor: 20.42, xPlayContinuedOutsideZoneFor: 15.05, flurryAdjustedxGoalsFor: 2.49, scoreVenueAdjustedxGoalsFor: 2.48, flurryScoreVenueAdjustedxGoalsFor: 2.45, shotsOnGoalFor: 35.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 64.0, goalsFor: 3.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 10.0, playStoppedFor: 0.0, playContinuedInZoneFor: 21.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 32.0, savedUnblockedShotAttemptsFor: 47.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 40.0, hitsFor: 18.0, takeawaysFor: 8.0, giveawaysFor: 7.0, lowDangerShotsFor: 40.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.15, mediumDangerxGoalsFor: 1.06, highDangerxGoalsFor: 0.31, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 62.85, unblockedShotAttemptsFor: 50.0, scoreAdjustedUnblockedShotAttemptsFor: 48.65, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.48, xGoalsFromActualReboundsOfShotsFor: 0.42, reboundxGoalsFor: 0.42, totalShotCreditFor: 2.59, scoreAdjustedTotalShotCreditFor: 2.51, scoreFlurryAdjustedTotalShotCreditFor: 2.5, xOnGoalAgainst: 31.82, xGoalsAgainst: 3.22, xReboundsAgainst: 2.32, xFreezeAgainst: 7.96, xPlayStoppedAgainst: 1.11, xPlayContinuedInZoneAgainst: 17.31, xPlayContinuedOutsideZoneAgainst: 12.08, flurryAdjustedxGoalsAgainst: 3.04, scoreVenueAdjustedxGoalsAgainst: 3.31, flurryScoreVenueAdjustedxGoalsAgainst: 3.12, shotsOnGoalAgainst: 34.0, missedShotsAgainst: 10.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 50.0, goalsAgainst: 3.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 1.0, freezeAgainst: 11.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 14.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 31.0, savedUnblockedShotAttemptsAgainst: 41.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 35.0, hitsAgainst: 32.0, takeawaysAgainst: 9.0, giveawaysAgainst: 11.0, lowDangerShotsAgainst: 29.0, mediumDangerShotsAgainst: 11.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 0.87, mediumDangerxGoalsAgainst: 1.32, highDangerxGoalsAgainst: 1.02, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 51.03, unblockedShotAttemptsAgainst: 44.0, scoreAdjustedUnblockedShotAttemptsAgainst: 45.0, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 0.48, xGoalsFromActualReboundsOfShotsAgainst: 1.1, reboundxGoalsAgainst: 1.1, totalShotCreditAgainst: 2.6, scoreAdjustedTotalShotCreditAgainst: 2.66, scoreFlurryAdjustedTotalShotCreditAgainst: 2.58
