lineId: 847403784747158476872, season: 2021, name: Van Riemsdyk-Laughton-Atkinson, team: PHI, position: line, situation: 5on5, games_played: 5, icetime: 787.0, iceTimeRank: 44.0, xGoalsPercentage: 0.4, corsiPercentage: 0.38, fenwickPercentage: 0.31, xOnGoalFor: 3.45, xGoalsFor: 0.3, xReboundsFor: 0.25, xFreezeFor: 0.8, xPlayStoppedFor: 0.12, xPlayContinuedInZoneFor: 2.05, xPlayContinuedOutsideZoneFor: 1.48, flurryAdjustedxGoalsFor: 0.3, scoreVenueAdjustedxGoalsFor: 0.32, flurryScoreVenueAdjustedxGoalsFor: 0.32, shotsOnGoalFor: 4.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 10.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 4.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 6.0, takeawaysFor: 2.0, giveawaysFor: 3.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.15, mediumDangerxGoalsFor: 0.15, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 10.3, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 5.34, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.35, scoreAdjustedTotalShotCreditFor: 0.37, scoreFlurryAdjustedTotalShotCreditFor: 0.37, xOnGoalAgainst: 6.98, xGoalsAgainst: 0.45, xReboundsAgainst: 0.51, xFreezeAgainst: 1.57, xPlayStoppedAgainst: 0.22, xPlayContinuedInZoneAgainst: 5.03, xPlayContinuedOutsideZoneAgainst: 3.22, flurryAdjustedxGoalsAgainst: 0.44, scoreVenueAdjustedxGoalsAgainst: 0.44, flurryScoreVenueAdjustedxGoalsAgainst: 0.43, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 7.0, hitsAgainst: 9.0, takeawaysAgainst: 2.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.27, mediumDangerxGoalsAgainst: 0.18, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.81, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.09, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.55, scoreAdjustedTotalShotCreditAgainst: 0.55, scoreFlurryAdjustedTotalShotCreditAgainst: 0.53

lineId: 84774198480860, season: 2021, name: Bahl-Geertsen, team: NJD, position: pairing, situation: 5on5, games_played: 3, icetime: 762.0, iceTimeRank: 14.0, xGoalsPercentage: 0.4, corsiPercentage: 0.36, fenwickPercentage: 0.29, xOnGoalFor: 3.65, xGoalsFor: 0.4, xReboundsFor: 0.21, xFreezeFor: 0.94, xPlayStoppedFor: 0.13, xPlayContinuedInZoneFor: 1.99, xPlayContinuedOutsideZoneFor: 1.33, flurryAdjustedxGoalsFor: 0.4, scoreVenueAdjustedxGoalsFor: 0.4, flurryScoreVenueAdjustedxGoalsFor: 0.4, shotsOnGoalFor: 4.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 8.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 1.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 9.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.12, mediumDangerxGoalsFor: 0.28, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 7.64, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 4.83, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.45, scoreAdjustedTotalShotCreditFor: 0.44, scoreFlurryAdjustedTotalShotCreditFor: 0.44, xOnGoalAgainst: 8.74, xGoalsAgainst: 0.62, xReboundsAgainst: 0.46, xFreezeAgainst: 2.11, xPlayStoppedAgainst: 0.27, xPlayContinuedInZoneAgainst: 4.85, xPlayContinuedOutsideZoneAgainst: 3.69, flurryAdjustedxGoalsAgainst: 0.6, scoreVenueAdjustedxGoalsAgainst: 0.64, flurryScoreVenueAdjustedxGoalsAgainst: 0.63, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 14.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 6.0, hitsAgainst: 2.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.31, mediumDangerxGoalsAgainst: 0.31, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 14.65, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.42, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.71, scoreAdjustedTotalShotCreditAgainst: 0.74, scoreFlurryAdjustedTotalShotCreditAgainst: 0.73

lineId: 84758258476902, season: 2021, name: Lindell-Hakanpaa, team: DAL, position: pairing, situation: 5on5, games_played: 72, icetime: 16662.0, iceTimeRank: 352.0, xGoalsPercentage: 0.46, corsiPercentage: 0.41, fenwickPercentage: 0.43, xOnGoalFor: 102.76, xGoalsFor: 9.07, xReboundsFor: 6.56, xFreezeFor: 24.89, xPlayStoppedFor: 3.35, xPlayContinuedInZoneFor: 54.2, xPlayContinuedOutsideZoneFor: 40.93, flurryAdjustedxGoalsFor: 8.71, scoreVenueAdjustedxGoalsFor: 9.01, flurryScoreVenueAdjustedxGoalsFor: 8.66, shotsOnGoalFor: 100.0, missedShotsFor: 39.0, blockedShotAttemptsFor: 47.0, shotAttemptsFor: 186.0, goalsFor: 9.0, reboundsFor: 8.0, reboundGoalsFor: 2.0, freezeFor: 27.0, playStoppedFor: 5.0, playContinuedInZoneFor: 28.0, playContinuedOutsideZoneFor: 62.0, savedShotsOnGoalFor: 91.0, savedUnblockedShotAttemptsFor: 130.0, penaltiesFor: 17.0, penalityMinutesFor: 37.0, faceOffsWonFor: 157.0, hitsFor: 167.0, takeawaysFor: 30.0, giveawaysFor: 35.0, lowDangerShotsFor: 96.0, mediumDangerShotsFor: 31.0, highDangerShotsFor: 12.0, lowDangerxGoalsFor: 2.27, mediumDangerxGoalsFor: 3.54, highDangerxGoalsFor: 3.26, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 186.4, unblockedShotAttemptsFor: 139.0, scoreAdjustedUnblockedShotAttemptsFor: 139.05, dZoneGiveawaysFor: 22.0, xGoalsFromxReboundsOfShotsFor: 1.37, xGoalsFromActualReboundsOfShotsFor: 1.99, reboundxGoalsFor: 1.99, totalShotCreditFor: 8.44, scoreAdjustedTotalShotCreditFor: 8.4, scoreFlurryAdjustedTotalShotCreditFor: 8.32, xOnGoalAgainst: 131.94, xGoalsAgainst: 10.84, xReboundsAgainst: 8.76, xFreezeAgainst: 31.48, xPlayStoppedAgainst: 4.32, xPlayContinuedInZoneAgainst: 73.71, xPlayContinuedOutsideZoneAgainst: 53.89, flurryAdjustedxGoalsAgainst: 10.3, scoreVenueAdjustedxGoalsAgainst: 10.87, flurryScoreVenueAdjustedxGoalsAgainst: 10.29, shotsOnGoalAgainst: 136.0, missedShotsAgainst: 47.0, blockedShotAttemptsAgainst: 87.0, shotAttemptsAgainst: 270.0, goalsAgainst: 8.0, reboundsAgainst: 10.0, reboundGoalsAgainst: 1.0, freezeAgainst: 35.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 60.0, playContinuedOutsideZoneAgainst: 66.0, savedShotsOnGoalAgainst: 128.0, savedUnblockedShotAttemptsAgainst: 175.0, penaltiesAgainst: 18.0, penalityMinutesAgainst: 39.0, faceOffsWonAgainst: 106.0, hitsAgainst: 124.0, takeawaysAgainst: 22.0, giveawaysAgainst: 53.0, lowDangerShotsAgainst: 137.0, mediumDangerShotsAgainst: 37.0, highDangerShotsAgainst: 9.0, lowDangerxGoalsAgainst: 3.91, mediumDangerxGoalsAgainst: 4.19, highDangerxGoalsAgainst: 2.74, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 269.79, unblockedShotAttemptsAgainst: 183.0, scoreAdjustedUnblockedShotAttemptsAgainst: 181.5, dZoneGiveawaysAgainst: 30.0, xGoalsFromxReboundsOfShotsAgainst: 1.8, xGoalsFromActualReboundsOfShotsAgainst: 2.24, reboundxGoalsAgainst: 2.24, totalShotCreditAgainst: 10.4, scoreAdjustedTotalShotCreditAgainst: 10.36, scoreFlurryAdjustedTotalShotCreditAgainst: 10.18

lineId: 847745684774768481618, season: 2021, name: Lehkonen-Compher-Newhook, team: COL, position: line, situation: 5on5, games_played: 5, icetime: 1113.0, iceTimeRank: 58.0, xGoalsPercentage: 0.39, corsiPercentage: 0.44, fenwickPercentage: 0.39, xOnGoalFor: 8.13, xGoalsFor: 0.8, xReboundsFor: 0.5, xFreezeFor: 2.15, xPlayStoppedFor: 0.25, xPlayContinuedInZoneFor: 4.19, xPlayContinuedOutsideZoneFor: 3.1, flurryAdjustedxGoalsFor: 0.77, scoreVenueAdjustedxGoalsFor: 0.86, flurryScoreVenueAdjustedxGoalsFor: 0.83, shotsOnGoalFor: 9.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 16.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 7.0, hitsFor: 7.0, takeawaysFor: 4.0, giveawaysFor: 1.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.27, mediumDangerxGoalsFor: 0.12, highDangerxGoalsFor: 0.4, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 16.84, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.5, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.4, reboundxGoalsFor: 0.4, totalShotCreditFor: 0.5, scoreAdjustedTotalShotCreditFor: 0.53, scoreFlurryAdjustedTotalShotCreditFor: 0.53, xOnGoalAgainst: 12.87, xGoalsAgainst: 1.23, xReboundsAgainst: 0.98, xFreezeAgainst: 3.44, xPlayStoppedAgainst: 0.4, xPlayContinuedInZoneAgainst: 6.46, xPlayContinuedOutsideZoneAgainst: 4.49, flurryAdjustedxGoalsAgainst: 1.17, scoreVenueAdjustedxGoalsAgainst: 1.19, flurryScoreVenueAdjustedxGoalsAgainst: 1.13, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 20.0, goalsAgainst: 2.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 1.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 15.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 10.0, hitsAgainst: 13.0, takeawaysAgainst: 3.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.25, mediumDangerxGoalsAgainst: 0.71, highDangerxGoalsAgainst: 0.26, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 19.48, unblockedShotAttemptsAgainst: 17.0, scoreAdjustedUnblockedShotAttemptsAgainst: 16.35, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.2, xGoalsFromActualReboundsOfShotsAgainst: 0.48, reboundxGoalsAgainst: 0.48, totalShotCreditAgainst: 0.95, scoreAdjustedTotalShotCreditAgainst: 0.9, scoreFlurryAdjustedTotalShotCreditAgainst: 0.89

lineId: 847523584758428479351, season: 2021, name: Deslauriers-Steel-Carrick, team: ANA, position: line, situation: 5on5, games_played: 7, icetime: 1002.0, iceTimeRank: 77.0, xGoalsPercentage: 0.4, corsiPercentage: 0.46, fenwickPercentage: 0.4, xOnGoalFor: 6.14, xGoalsFor: 0.46, xReboundsFor: 0.32, xFreezeFor: 1.29, xPlayStoppedFor: 0.18, xPlayContinuedInZoneFor: 3.26, xPlayContinuedOutsideZoneFor: 2.48, flurryAdjustedxGoalsFor: 0.46, scoreVenueAdjustedxGoalsFor: 0.48, flurryScoreVenueAdjustedxGoalsFor: 0.48, shotsOnGoalFor: 8.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 12.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 7.0, penaltiesFor: 4.0, penalityMinutesFor: 14.0, faceOffsWonFor: 6.0, hitsFor: 9.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.21, mediumDangerxGoalsFor: 0.25, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.3, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 8.0, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.07, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.53, scoreAdjustedTotalShotCreditFor: 0.54, scoreFlurryAdjustedTotalShotCreditFor: 0.54, xOnGoalAgainst: 8.6, xGoalsAgainst: 0.68, xReboundsAgainst: 0.51, xFreezeAgainst: 1.89, xPlayStoppedAgainst: 0.27, xPlayContinuedInZoneAgainst: 4.56, xPlayContinuedOutsideZoneAgainst: 4.09, flurryAdjustedxGoalsAgainst: 0.68, scoreVenueAdjustedxGoalsAgainst: 0.69, flurryScoreVenueAdjustedxGoalsAgainst: 0.69, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 14.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 8.0, hitsAgainst: 6.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.27, mediumDangerxGoalsAgainst: 0.41, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 13.86, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.94, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.12, reboundxGoalsAgainst: 0.12, totalShotCreditAgainst: 0.66, scoreAdjustedTotalShotCreditAgainst: 0.68, scoreFlurryAdjustedTotalShotCreditAgainst: 0.68

lineId: 84779698478507, season: 2021, name: Pettersson-Marino, team: PIT, position: pairing, situation: 5on5, games_played: 66, icetime: 43147.0, iceTimeRank: 201.0, xGoalsPercentage: 0.53, corsiPercentage: 0.55, fenwickPercentage: 0.55, xOnGoalFor: 366.38, xGoalsFor: 26.92, xReboundsFor: 23.54, xFreezeFor: 87.11, xPlayStoppedFor: 11.69, xPlayContinuedInZoneFor: 203.97, xPlayContinuedOutsideZoneFor: 152.77, flurryAdjustedxGoalsFor: 25.99, scoreVenueAdjustedxGoalsFor: 27.52, flurryScoreVenueAdjustedxGoalsFor: 26.57, shotsOnGoalFor: 374.0, missedShotsFor: 132.0, blockedShotAttemptsFor: 158.0, shotAttemptsFor: 664.0, goalsFor: 25.0, reboundsFor: 27.0, reboundGoalsFor: 5.0, freezeFor: 92.0, playStoppedFor: 12.0, playContinuedInZoneFor: 156.0, playContinuedOutsideZoneFor: 194.0, savedShotsOnGoalFor: 349.0, savedUnblockedShotAttemptsFor: 481.0, penaltiesFor: 44.0, penalityMinutesFor: 104.0, faceOffsWonFor: 303.0, hitsFor: 318.0, takeawaysFor: 81.0, giveawaysFor: 87.0, lowDangerShotsFor: 402.0, mediumDangerShotsFor: 84.0, highDangerShotsFor: 20.0, lowDangerxGoalsFor: 11.7, mediumDangerxGoalsFor: 9.83, highDangerxGoalsFor: 5.39, lowDangerGoalsFor: 10.0, mediumDangerGoalsFor: 12.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 684.28, unblockedShotAttemptsFor: 506.0, scoreAdjustedUnblockedShotAttemptsFor: 518.43, dZoneGiveawaysFor: 44.0, xGoalsFromxReboundsOfShotsFor: 4.83, xGoalsFromActualReboundsOfShotsFor: 4.79, reboundxGoalsFor: 4.79, totalShotCreditFor: 26.96, scoreAdjustedTotalShotCreditFor: 27.48, scoreFlurryAdjustedTotalShotCreditFor: 27.01, xOnGoalAgainst: 302.67, xGoalsAgainst: 24.23, xReboundsAgainst: 19.66, xFreezeAgainst: 73.74, xPlayStoppedAgainst: 10.56, xPlayContinuedInZoneAgainst: 165.91, xPlayContinuedOutsideZoneAgainst: 124.89, flurryAdjustedxGoalsAgainst: 23.43, scoreVenueAdjustedxGoalsAgainst: 24.11, flurryScoreVenueAdjustedxGoalsAgainst: 23.32, shotsOnGoalAgainst: 298.0, missedShotsAgainst: 121.0, blockedShotAttemptsAgainst: 133.0, shotAttemptsAgainst: 552.0, goalsAgainst: 20.0, reboundsAgainst: 21.0, reboundGoalsAgainst: 3.0, freezeAgainst: 77.0, playStoppedAgainst: 9.0, playContinuedInZoneAgainst: 123.0, playContinuedOutsideZoneAgainst: 169.0, savedShotsOnGoalAgainst: 278.0, savedUnblockedShotAttemptsAgainst: 399.0, penaltiesAgainst: 38.0, penalityMinutesAgainst: 88.0, faceOffsWonAgainst: 289.0, hitsAgainst: 400.0, takeawaysAgainst: 74.0, giveawaysAgainst: 83.0, lowDangerShotsAgainst: 317.0, mediumDangerShotsAgainst: 84.0, highDangerShotsAgainst: 18.0, lowDangerxGoalsAgainst: 8.88, mediumDangerxGoalsAgainst: 10.16, highDangerxGoalsAgainst: 5.19, lowDangerGoalsAgainst: 8.0, mediumDangerGoalsAgainst: 6.0, highDangerGoalsAgainst: 6.0, scoreAdjustedShotsAttemptsAgainst: 538.82, unblockedShotAttemptsAgainst: 419.0, scoreAdjustedUnblockedShotAttemptsAgainst: 413.21, dZoneGiveawaysAgainst: 46.0, xGoalsFromxReboundsOfShotsAgainst: 4.04, xGoalsFromActualReboundsOfShotsAgainst: 4.16, reboundxGoalsAgainst: 4.46, totalShotCreditAgainst: 23.82, scoreAdjustedTotalShotCreditAgainst: 23.68, scoreFlurryAdjustedTotalShotCreditAgainst: 23.38
