lineId: 84751798484304, season: 2024, name: Balinskis-Kulikov, team: FLA, position: pairing, situation: 5on5, games_played: 38, icetime: 7182.0, iceTimeRank: 250.0, xGoalsPercentage: 0.58, corsiPercentage: 0.46, fenwickPercentage: 0.47, xOnGoalFor: 53.6, xGoalsFor: 5.48, xReboundsFor: 3.57, xFreezeFor: 14.41, xPlayStoppedFor: 1.79, xPlayContinuedInZoneFor: 27.4, xPlayContinuedOutsideZoneFor: 19.35, flurryAdjustedxGoalsFor: 5.13, scoreVenueAdjustedxGoalsFor: 5.25, flurryScoreVenueAdjustedxGoalsFor: 4.92, shotsOnGoalFor: 51.0, missedShotsFor: 21.0, blockedShotAttemptsFor: 20.0, shotAttemptsFor: 92.0, goalsFor: 3.0, reboundsFor: 7.0, reboundGoalsFor: 0.0, freezeFor: 21.0, playStoppedFor: 0.0, playContinuedInZoneFor: 27.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 48.0, savedUnblockedShotAttemptsFor: 69.0, penaltiesFor: 9.0, penalityMinutesFor: 20.0, faceOffsWonFor: 54.0, hitsFor: 80.0, takeawaysFor: 5.0, giveawaysFor: 36.0, lowDangerShotsFor: 49.0, mediumDangerShotsFor: 13.0, highDangerShotsFor: 10.0, lowDangerxGoalsFor: 1.24, mediumDangerxGoalsFor: 1.5, highDangerxGoalsFor: 2.74, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 88.7, unblockedShotAttemptsFor: 72.0, scoreAdjustedUnblockedShotAttemptsFor: 69.51, dZoneGiveawaysFor: 21.0, xGoalsFromxReboundsOfShotsFor: 0.75, xGoalsFromActualReboundsOfShotsFor: 1.87, reboundxGoalsFor: 1.87, totalShotCreditFor: 4.36, scoreAdjustedTotalShotCreditFor: 4.22, scoreFlurryAdjustedTotalShotCreditFor: 4.13, xOnGoalAgainst: 58.75, xGoalsAgainst: 4.03, xReboundsAgainst: 3.58, xFreezeAgainst: 16.19, xPlayStoppedAgainst: 2.04, xPlayContinuedInZoneAgainst: 31.33, xPlayContinuedOutsideZoneAgainst: 23.84, flurryAdjustedxGoalsAgainst: 3.93, scoreVenueAdjustedxGoalsAgainst: 4.14, flurryScoreVenueAdjustedxGoalsAgainst: 4.04, shotsOnGoalAgainst: 56.0, missedShotsAgainst: 25.0, blockedShotAttemptsAgainst: 26.0, shotAttemptsAgainst: 107.0, goalsAgainst: 4.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 0.0, freezeAgainst: 14.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 30.0, playContinuedOutsideZoneAgainst: 28.0, savedShotsOnGoalAgainst: 52.0, savedUnblockedShotAttemptsAgainst: 77.0, penaltiesAgainst: 11.0, penalityMinutesAgainst: 22.0, faceOffsWonAgainst: 63.0, hitsAgainst: 48.0, takeawaysAgainst: 2.0, giveawaysAgainst: 19.0, lowDangerShotsAgainst: 63.0, mediumDangerShotsAgainst: 16.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.53, mediumDangerxGoalsAgainst: 2.05, highDangerxGoalsAgainst: 0.44, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 110.3, unblockedShotAttemptsAgainst: 81.0, scoreAdjustedUnblockedShotAttemptsAgainst: 82.92, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 0.74, xGoalsFromActualReboundsOfShotsAgainst: 0.62, reboundxGoalsAgainst: 0.62, totalShotCreditAgainst: 4.14, scoreAdjustedTotalShotCreditAgainst: 4.28, scoreFlurryAdjustedTotalShotCreditAgainst: 4.22

lineId: 847842784784588480830, season: 2024, name: Roslovic-Aho-Svechnikov, team: CAR, position: line, situation: 5on5, games_played: 25, icetime: 10574.0, iceTimeRank: 114.0, xGoalsPercentage: 0.58, corsiPercentage: 0.6, fenwickPercentage: 0.58, xOnGoalFor: 118.74, xGoalsFor: 10.42, xReboundsFor: 7.79, xFreezeFor: 33.11, xPlayStoppedFor: 4.29, xPlayContinuedInZoneFor: 64.87, xPlayContinuedOutsideZoneFor: 44.53, flurryAdjustedxGoalsFor: 9.97, scoreVenueAdjustedxGoalsFor: 10.75, flurryScoreVenueAdjustedxGoalsFor: 10.29, shotsOnGoalFor: 91.0, missedShotsFor: 74.0, blockedShotAttemptsFor: 62.0, shotAttemptsFor: 227.0, goalsFor: 8.0, reboundsFor: 16.0, reboundGoalsFor: 2.0, freezeFor: 18.0, playStoppedFor: 0.0, playContinuedInZoneFor: 54.0, playContinuedOutsideZoneFor: 69.0, savedShotsOnGoalFor: 83.0, savedUnblockedShotAttemptsFor: 157.0, penaltiesFor: 13.0, penalityMinutesFor: 28.0, faceOffsWonFor: 108.0, hitsFor: 50.0, takeawaysFor: 14.0, giveawaysFor: 65.0, lowDangerShotsFor: 126.0, mediumDangerShotsFor: 27.0, highDangerShotsFor: 12.0, lowDangerxGoalsFor: 3.63, mediumDangerxGoalsFor: 3.65, highDangerxGoalsFor: 3.14, lowDangerGoalsFor: 6.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 238.03, unblockedShotAttemptsFor: 165.0, scoreAdjustedUnblockedShotAttemptsFor: 172.3, dZoneGiveawaysFor: 30.0, xGoalsFromxReboundsOfShotsFor: 1.66, xGoalsFromActualReboundsOfShotsFor: 2.06, reboundxGoalsFor: 2.06, totalShotCreditFor: 10.01, scoreAdjustedTotalShotCreditFor: 10.35, scoreFlurryAdjustedTotalShotCreditFor: 10.16, xOnGoalAgainst: 88.55, xGoalsAgainst: 7.53, xReboundsAgainst: 5.47, xFreezeAgainst: 22.14, xPlayStoppedAgainst: 3.15, xPlayContinuedInZoneAgainst: 46.64, xPlayContinuedOutsideZoneAgainst: 36.07, flurryAdjustedxGoalsAgainst: 7.3, scoreVenueAdjustedxGoalsAgainst: 7.47, flurryScoreVenueAdjustedxGoalsAgainst: 7.24, shotsOnGoalAgainst: 83.0, missedShotsAgainst: 38.0, blockedShotAttemptsAgainst: 33.0, shotAttemptsAgainst: 154.0, goalsAgainst: 10.0, reboundsAgainst: 8.0, reboundGoalsAgainst: 1.0, freezeAgainst: 18.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 35.0, playContinuedOutsideZoneAgainst: 50.0, savedShotsOnGoalAgainst: 73.0, savedUnblockedShotAttemptsAgainst: 111.0, penaltiesAgainst: 11.0, penalityMinutesAgainst: 22.0, faceOffsWonAgainst: 88.0, hitsAgainst: 58.0, takeawaysAgainst: 27.0, giveawaysAgainst: 56.0, lowDangerShotsAgainst: 88.0, mediumDangerShotsAgainst: 25.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 2.34, mediumDangerxGoalsAgainst: 2.93, highDangerxGoalsAgainst: 2.26, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 5.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 149.3, unblockedShotAttemptsAgainst: 121.0, scoreAdjustedUnblockedShotAttemptsAgainst: 118.39, dZoneGiveawaysAgainst: 21.0, xGoalsFromxReboundsOfShotsAgainst: 1.13, xGoalsFromActualReboundsOfShotsAgainst: 2.14, reboundxGoalsAgainst: 2.14, totalShotCreditAgainst: 6.53, scoreAdjustedTotalShotCreditAgainst: 6.47, scoreFlurryAdjustedTotalShotCreditAgainst: 6.39

lineId: 84773698483678, season: 2024, name: Soucy-Pettersson, team: VAN, position: pairing, situation: 5on5, games_played: 8, icetime: 3184.0, iceTimeRank: 26.0, xGoalsPercentage: 0.6, corsiPercentage: 0.57, fenwickPercentage: 0.52, xOnGoalFor: 28.87, xGoalsFor: 2.03, xReboundsFor: 1.79, xFreezeFor: 7.72, xPlayStoppedFor: 1.0, xPlayContinuedInZoneFor: 15.66, xPlayContinuedOutsideZoneFor: 11.79, flurryAdjustedxGoalsFor: 2.0, scoreVenueAdjustedxGoalsFor: 2.12, flurryScoreVenueAdjustedxGoalsFor: 2.1, shotsOnGoalFor: 21.0, missedShotsFor: 19.0, blockedShotAttemptsFor: 27.0, shotAttemptsFor: 67.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 19.0, savedShotsOnGoalFor: 20.0, savedUnblockedShotAttemptsFor: 39.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 20.0, hitsFor: 26.0, takeawaysFor: 2.0, giveawaysFor: 18.0, lowDangerShotsFor: 32.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.82, mediumDangerxGoalsFor: 0.78, highDangerxGoalsFor: 0.43, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 70.54, unblockedShotAttemptsFor: 40.0, scoreAdjustedUnblockedShotAttemptsFor: 42.23, dZoneGiveawaysFor: 9.0, xGoalsFromxReboundsOfShotsFor: 0.38, xGoalsFromActualReboundsOfShotsFor: 0.29, reboundxGoalsFor: 0.29, totalShotCreditFor: 2.11, scoreAdjustedTotalShotCreditFor: 2.21, scoreFlurryAdjustedTotalShotCreditFor: 2.2, xOnGoalAgainst: 25.4, xGoalsAgainst: 1.35, xReboundsAgainst: 1.54, xFreezeAgainst: 6.45, xPlayStoppedAgainst: 0.91, xPlayContinuedInZoneAgainst: 15.16, xPlayContinuedOutsideZoneAgainst: 11.59, flurryAdjustedxGoalsAgainst: 1.33, scoreVenueAdjustedxGoalsAgainst: 1.28, flurryScoreVenueAdjustedxGoalsAgainst: 1.27, shotsOnGoalAgainst: 23.0, missedShotsAgainst: 14.0, blockedShotAttemptsAgainst: 14.0, shotAttemptsAgainst: 51.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 15.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 21.0, savedUnblockedShotAttemptsAgainst: 35.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 27.0, hitsAgainst: 27.0, takeawaysAgainst: 3.0, giveawaysAgainst: 13.0, lowDangerShotsAgainst: 33.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.87, mediumDangerxGoalsAgainst: 0.48, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 48.34, unblockedShotAttemptsAgainst: 37.0, scoreAdjustedUnblockedShotAttemptsAgainst: 35.46, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.31, xGoalsFromActualReboundsOfShotsAgainst: 0.21, reboundxGoalsAgainst: 0.21, totalShotCreditAgainst: 1.44, scoreAdjustedTotalShotCreditAgainst: 1.38, scoreFlurryAdjustedTotalShotCreditAgainst: 1.37

lineId: 847750584801888484227, season: 2024, name: Zetterlund-Wennberg-Smith, team: SJS, position: line, situation: 5on5, games_played: 15, icetime: 3206.0, iceTimeRank: 103.0, xGoalsPercentage: 0.66, corsiPercentage: 0.62, fenwickPercentage: 0.62, xOnGoalFor: 30.42, xGoalsFor: 2.01, xReboundsFor: 1.8, xFreezeFor: 9.01, xPlayStoppedFor: 1.1, xPlayContinuedInZoneFor: 16.25, xPlayContinuedOutsideZoneFor: 11.83, flurryAdjustedxGoalsFor: 1.97, scoreVenueAdjustedxGoalsFor: 2.07, flurryScoreVenueAdjustedxGoalsFor: 2.02, shotsOnGoalFor: 24.0, missedShotsFor: 18.0, blockedShotAttemptsFor: 21.0, shotAttemptsFor: 63.0, goalsFor: 2.0, reboundsFor: 6.0, reboundGoalsFor: 1.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 17.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 22.0, savedUnblockedShotAttemptsFor: 40.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 29.0, hitsFor: 9.0, takeawaysFor: 6.0, giveawaysFor: 15.0, lowDangerShotsFor: 36.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.13, mediumDangerxGoalsFor: 0.66, highDangerxGoalsFor: 0.22, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 63.38, unblockedShotAttemptsFor: 42.0, scoreAdjustedUnblockedShotAttemptsFor: 42.68, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.37, xGoalsFromActualReboundsOfShotsFor: 0.61, reboundxGoalsFor: 0.43, totalShotCreditFor: 1.95, scoreAdjustedTotalShotCreditFor: 2.01, scoreFlurryAdjustedTotalShotCreditFor: 1.99, xOnGoalAgainst: 18.55, xGoalsAgainst: 1.05, xReboundsAgainst: 1.04, xFreezeAgainst: 4.85, xPlayStoppedAgainst: 0.57, xPlayContinuedInZoneAgainst: 10.56, xPlayContinuedOutsideZoneAgainst: 7.93, flurryAdjustedxGoalsAgainst: 1.04, scoreVenueAdjustedxGoalsAgainst: 1.01, flurryScoreVenueAdjustedxGoalsAgainst: 1.0, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 12.0, shotAttemptsAgainst: 38.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 17.0, savedShotsOnGoalAgainst: 16.0, savedUnblockedShotAttemptsAgainst: 25.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 27.0, hitsAgainst: 26.0, takeawaysAgainst: 7.0, giveawaysAgainst: 21.0, lowDangerShotsAgainst: 22.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.58, mediumDangerxGoalsAgainst: 0.47, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 37.14, unblockedShotAttemptsAgainst: 26.0, scoreAdjustedUnblockedShotAttemptsAgainst: 25.39, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 0.21, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.27, scoreAdjustedTotalShotCreditAgainst: 1.22, scoreFlurryAdjustedTotalShotCreditAgainst: 1.2

lineId: 847687884785198479542, season: 2024, name: Hagel-Cirelli-Girgensons, team: TBL, position: line, situation: 5on5, games_played: 16, icetime: 3809.0, iceTimeRank: 157.0, xGoalsPercentage: 0.45, corsiPercentage: 0.53, fenwickPercentage: 0.53, xOnGoalFor: 32.72, xGoalsFor: 2.69, xReboundsFor: 2.28, xFreezeFor: 8.25, xPlayStoppedFor: 1.26, xPlayContinuedInZoneFor: 19.52, xPlayContinuedOutsideZoneFor: 14.0, flurryAdjustedxGoalsFor: 2.68, scoreVenueAdjustedxGoalsFor: 2.73, flurryScoreVenueAdjustedxGoalsFor: 2.71, shotsOnGoalFor: 30.0, missedShotsFor: 18.0, blockedShotAttemptsFor: 26.0, shotAttemptsFor: 74.0, goalsFor: 2.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 0.0, playContinuedInZoneFor: 21.0, playContinuedOutsideZoneFor: 15.0, savedShotsOnGoalFor: 28.0, savedUnblockedShotAttemptsFor: 46.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 31.0, hitsFor: 22.0, takeawaysFor: 4.0, giveawaysFor: 24.0, lowDangerShotsFor: 38.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.16, mediumDangerxGoalsFor: 0.67, highDangerxGoalsFor: 0.86, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 76.42, unblockedShotAttemptsFor: 48.0, scoreAdjustedUnblockedShotAttemptsFor: 49.1, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.47, xGoalsFromActualReboundsOfShotsFor: 0.09, reboundxGoalsFor: 0.09, totalShotCreditFor: 3.08, scoreAdjustedTotalShotCreditFor: 3.12, scoreFlurryAdjustedTotalShotCreditFor: 3.1, xOnGoalAgainst: 31.87, xGoalsAgainst: 3.23, xReboundsAgainst: 2.12, xFreezeAgainst: 7.8, xPlayStoppedAgainst: 1.07, xPlayContinuedInZoneAgainst: 16.5, xPlayContinuedOutsideZoneAgainst: 12.28, flurryAdjustedxGoalsAgainst: 3.05, scoreVenueAdjustedxGoalsAgainst: 3.2, flurryScoreVenueAdjustedxGoalsAgainst: 3.03, shotsOnGoalAgainst: 26.0, missedShotsAgainst: 17.0, blockedShotAttemptsAgainst: 23.0, shotAttemptsAgainst: 66.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 7.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 24.0, savedShotsOnGoalAgainst: 25.0, savedUnblockedShotAttemptsAgainst: 42.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 44.0, hitsAgainst: 30.0, takeawaysAgainst: 3.0, giveawaysAgainst: 20.0, lowDangerShotsAgainst: 27.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.93, mediumDangerxGoalsAgainst: 1.52, highDangerxGoalsAgainst: 0.78, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 63.45, unblockedShotAttemptsAgainst: 43.0, scoreAdjustedUnblockedShotAttemptsAgainst: 41.91, dZoneGiveawaysAgainst: 10.0, xGoalsFromxReboundsOfShotsAgainst: 0.45, xGoalsFromActualReboundsOfShotsAgainst: 0.44, reboundxGoalsAgainst: 0.44, totalShotCreditAgainst: 3.24, scoreAdjustedTotalShotCreditAgainst: 3.21, scoreFlurryAdjustedTotalShotCreditAgainst: 3.16

lineId: 84775418478443, season: 2024, name: Mermis-Carlo, team: TOR, position: pairing, situation: 5on5, games_played: 3, icetime: 2071.0, iceTimeRank: 8.0, xGoalsPercentage: 0.58, corsiPercentage: 0.54, fenwickPercentage: 0.59, xOnGoalFor: 24.1, xGoalsFor: 1.96, xReboundsFor: 1.66, xFreezeFor: 6.0, xPlayStoppedFor: 0.86, xPlayContinuedInZoneFor: 13.14, xPlayContinuedOutsideZoneFor: 9.37, flurryAdjustedxGoalsFor: 1.89, scoreVenueAdjustedxGoalsFor: 2.13, flurryScoreVenueAdjustedxGoalsFor: 2.04, shotsOnGoalFor: 17.0, missedShotsFor: 16.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 39.0, goalsFor: 0.0, reboundsFor: 5.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 15.0, savedShotsOnGoalFor: 17.0, savedUnblockedShotAttemptsFor: 33.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 17.0, hitsFor: 20.0, takeawaysFor: 3.0, giveawaysFor: 11.0, lowDangerShotsFor: 27.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.87, mediumDangerxGoalsFor: 0.34, highDangerxGoalsFor: 0.75, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 41.93, unblockedShotAttemptsFor: 33.0, scoreAdjustedUnblockedShotAttemptsFor: 35.29, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.34, xGoalsFromActualReboundsOfShotsFor: 0.63, reboundxGoalsFor: 0.63, totalShotCreditFor: 1.67, scoreAdjustedTotalShotCreditFor: 1.79, scoreFlurryAdjustedTotalShotCreditFor: 1.77, xOnGoalAgainst: 16.18, xGoalsAgainst: 1.4, xReboundsAgainst: 1.1, xFreezeAgainst: 3.79, xPlayStoppedAgainst: 0.57, xPlayContinuedInZoneAgainst: 9.2, xPlayContinuedOutsideZoneAgainst: 6.93, flurryAdjustedxGoalsAgainst: 1.36, scoreVenueAdjustedxGoalsAgainst: 1.35, flurryScoreVenueAdjustedxGoalsAgainst: 1.31, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 33.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 21.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 9.0, hitsAgainst: 10.0, takeawaysAgainst: 1.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.51, mediumDangerxGoalsAgainst: 0.68, highDangerxGoalsAgainst: 0.21, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 31.91, unblockedShotAttemptsAgainst: 23.0, scoreAdjustedUnblockedShotAttemptsAgainst: 22.36, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.23, xGoalsFromActualReboundsOfShotsAgainst: 0.32, reboundxGoalsAgainst: 0.32, totalShotCreditAgainst: 1.31, scoreAdjustedTotalShotCreditAgainst: 1.27, scoreFlurryAdjustedTotalShotCreditAgainst: 1.26
