lineId: 84769068479639, season: 2022, name: Gostisbehere-Coghlan, team: CAR, position: pairing, situation: 5on5, games_played: 1, icetime: 730.0, iceTimeRank: 3.0, xGoalsPercentage: 0.69, corsiPercentage: 0.72, fenwickPercentage: 0.69, xOnGoalFor: 6.2, xGoalsFor: 0.5, xReboundsFor: 0.43, xFreezeFor: 1.76, xPlayStoppedFor: 0.24, xPlayContinuedInZoneFor: 3.6, xPlayContinuedOutsideZoneFor: 2.46, flurryAdjustedxGoalsFor: 0.5, scoreVenueAdjustedxGoalsFor: 0.51, flurryScoreVenueAdjustedxGoalsFor: 0.5, shotsOnGoalFor: 6.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 13.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 5.0, takeawaysFor: 2.0, giveawaysFor: 1.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.17, mediumDangerxGoalsFor: 0.34, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.37, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 9.31, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.59, scoreAdjustedTotalShotCreditFor: 0.59, scoreFlurryAdjustedTotalShotCreditFor: 0.59, xOnGoalAgainst: 2.63, xGoalsAgainst: 0.23, xReboundsAgainst: 0.2, xFreezeAgainst: 0.62, xPlayStoppedAgainst: 0.09, xPlayContinuedInZoneAgainst: 1.66, xPlayContinuedOutsideZoneAgainst: 1.21, flurryAdjustedxGoalsAgainst: 0.23, scoreVenueAdjustedxGoalsAgainst: 0.23, flurryScoreVenueAdjustedxGoalsAgainst: 0.23, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 5.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 3.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 4.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.03, mediumDangerxGoalsAgainst: 0.2, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 4.8, unblockedShotAttemptsAgainst: 4.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.84, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.27, scoreAdjustedTotalShotCreditAgainst: 0.27, scoreFlurryAdjustedTotalShotCreditAgainst: 0.27

lineId: 847416184746798476432, season: 2022, name: Nyquist-Jenner-Voracek, team: CBJ, position: line, situation: 5on5, games_played: 5, icetime: 975.0, iceTimeRank: 33.0, xGoalsPercentage: 0.38, corsiPercentage: 0.4, fenwickPercentage: 0.41, xOnGoalFor: 6.02, xGoalsFor: 0.38, xReboundsFor: 0.38, xFreezeFor: 1.34, xPlayStoppedFor: 0.2, xPlayContinuedInZoneFor: 3.84, xPlayContinuedOutsideZoneFor: 2.86, flurryAdjustedxGoalsFor: 0.37, scoreVenueAdjustedxGoalsFor: 0.35, flurryScoreVenueAdjustedxGoalsFor: 0.34, shotsOnGoalFor: 5.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 12.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 11.0, hitsFor: 10.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.28, mediumDangerxGoalsFor: 0.1, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 10.64, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 8.29, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.1, reboundxGoalsFor: 0.1, totalShotCreditFor: 0.36, scoreAdjustedTotalShotCreditFor: 0.33, scoreFlurryAdjustedTotalShotCreditFor: 0.33, xOnGoalAgainst: 8.99, xGoalsAgainst: 0.61, xReboundsAgainst: 0.57, xFreezeAgainst: 2.12, xPlayStoppedAgainst: 0.34, xPlayContinuedInZoneAgainst: 5.44, xPlayContinuedOutsideZoneAgainst: 3.92, flurryAdjustedxGoalsAgainst: 0.58, scoreVenueAdjustedxGoalsAgainst: 0.61, flurryScoreVenueAdjustedxGoalsAgainst: 0.59, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 18.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 9.0, hitsAgainst: 6.0, takeawaysAgainst: 5.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.33, mediumDangerxGoalsAgainst: 0.28, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 19.07, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.6, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.19, reboundxGoalsAgainst: 0.19, totalShotCreditAgainst: 0.53, scoreAdjustedTotalShotCreditAgainst: 0.54, scoreFlurryAdjustedTotalShotCreditAgainst: 0.53

lineId: 84751978476967, season: 2022, name: Kulak-Barrie, team: EDM, position: pairing, situation: 5on5, games_played: 58, icetime: 32387.0, iceTimeRank: 171.0, xGoalsPercentage: 0.52, corsiPercentage: 0.5, fenwickPercentage: 0.49, xOnGoalFor: 261.76, xGoalsFor: 23.42, xReboundsFor: 18.07, xFreezeFor: 60.32, xPlayStoppedFor: 8.46, xPlayContinuedInZoneFor: 143.6, xPlayContinuedOutsideZoneFor: 106.13, flurryAdjustedxGoalsFor: 22.25, scoreVenueAdjustedxGoalsFor: 23.5, flurryScoreVenueAdjustedxGoalsFor: 22.35, shotsOnGoalFor: 270.0, missedShotsFor: 90.0, blockedShotAttemptsFor: 113.0, shotAttemptsFor: 473.0, goalsFor: 21.0, reboundsFor: 24.0, reboundGoalsFor: 1.0, freezeFor: 54.0, playStoppedFor: 8.0, playContinuedInZoneFor: 135.0, playContinuedOutsideZoneFor: 118.0, savedShotsOnGoalFor: 249.0, savedUnblockedShotAttemptsFor: 339.0, penaltiesFor: 40.0, penalityMinutesFor: 88.0, faceOffsWonFor: 275.0, hitsFor: 246.0, takeawaysFor: 79.0, giveawaysFor: 84.0, lowDangerShotsFor: 262.0, mediumDangerShotsFor: 74.0, highDangerShotsFor: 24.0, lowDangerxGoalsFor: 7.86, mediumDangerxGoalsFor: 9.34, highDangerxGoalsFor: 6.23, lowDangerGoalsFor: 10.0, mediumDangerGoalsFor: 9.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 479.18, unblockedShotAttemptsFor: 360.0, scoreAdjustedUnblockedShotAttemptsFor: 363.67, dZoneGiveawaysFor: 55.0, xGoalsFromxReboundsOfShotsFor: 3.74, xGoalsFromActualReboundsOfShotsFor: 4.65, reboundxGoalsFor: 4.65, totalShotCreditFor: 22.51, scoreAdjustedTotalShotCreditFor: 22.66, scoreFlurryAdjustedTotalShotCreditFor: 22.02, xOnGoalAgainst: 269.01, xGoalsAgainst: 21.41, xReboundsAgainst: 17.25, xFreezeAgainst: 63.59, xPlayStoppedAgainst: 8.78, xPlayContinuedInZoneAgainst: 150.29, xPlayContinuedOutsideZoneAgainst: 112.68, flurryAdjustedxGoalsAgainst: 20.9, scoreVenueAdjustedxGoalsAgainst: 21.38, flurryScoreVenueAdjustedxGoalsAgainst: 20.87, shotsOnGoalAgainst: 285.0, missedShotsAgainst: 89.0, blockedShotAttemptsAgainst: 103.0, shotAttemptsAgainst: 477.0, goalsAgainst: 19.0, reboundsAgainst: 20.0, reboundGoalsAgainst: 5.0, freezeAgainst: 73.0, playStoppedAgainst: 8.0, playContinuedInZoneAgainst: 117.0, playContinuedOutsideZoneAgainst: 137.0, savedShotsOnGoalAgainst: 266.0, savedUnblockedShotAttemptsAgainst: 355.0, penaltiesAgainst: 45.0, penalityMinutesAgainst: 98.0, faceOffsWonAgainst: 290.0, hitsAgainst: 262.0, takeawaysAgainst: 85.0, giveawaysAgainst: 95.0, lowDangerShotsAgainst: 299.0, mediumDangerShotsAgainst: 61.0, highDangerShotsAgainst: 14.0, lowDangerxGoalsAgainst: 9.62, mediumDangerxGoalsAgainst: 7.67, highDangerxGoalsAgainst: 4.13, lowDangerGoalsAgainst: 10.0, mediumDangerGoalsAgainst: 6.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 471.99, unblockedShotAttemptsAgainst: 374.0, scoreAdjustedUnblockedShotAttemptsAgainst: 371.76, dZoneGiveawaysAgainst: 65.0, xGoalsFromxReboundsOfShotsAgainst: 3.57, xGoalsFromActualReboundsOfShotsAgainst: 3.52, reboundxGoalsAgainst: 3.52, totalShotCreditAgainst: 21.47, scoreAdjustedTotalShotCreditAgainst: 21.37, scoreFlurryAdjustedTotalShotCreditAgainst: 21.07

lineId: 847740984774938477933, season: 2022, name: Verhaeghe-Barkov-Reinhart, team: FLA, position: line, situation: 5on5, games_played: 39, icetime: 7863.0, iceTimeRank: 302.0, xGoalsPercentage: 0.57, corsiPercentage: 0.62, fenwickPercentage: 0.59, xOnGoalFor: 73.05, xGoalsFor: 5.35, xReboundsFor: 4.83, xFreezeFor: 17.65, xPlayStoppedFor: 2.37, xPlayContinuedInZoneFor: 42.13, xPlayContinuedOutsideZoneFor: 30.66, flurryAdjustedxGoalsFor: 5.28, scoreVenueAdjustedxGoalsFor: 5.33, flurryScoreVenueAdjustedxGoalsFor: 5.26, shotsOnGoalFor: 70.0, missedShotsFor: 33.0, blockedShotAttemptsFor: 34.0, shotAttemptsFor: 137.0, goalsFor: 4.0, reboundsFor: 5.0, reboundGoalsFor: 0.0, freezeFor: 14.0, playStoppedFor: 1.0, playContinuedInZoneFor: 38.0, playContinuedOutsideZoneFor: 41.0, savedShotsOnGoalFor: 66.0, savedUnblockedShotAttemptsFor: 99.0, penaltiesFor: 9.0, penalityMinutesFor: 21.0, faceOffsWonFor: 84.0, hitsFor: 25.0, takeawaysFor: 20.0, giveawaysFor: 24.0, lowDangerShotsFor: 78.0, mediumDangerShotsFor: 24.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 2.43, mediumDangerxGoalsFor: 2.71, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 135.43, unblockedShotAttemptsFor: 103.0, scoreAdjustedUnblockedShotAttemptsFor: 102.18, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.98, xGoalsFromActualReboundsOfShotsFor: 0.52, reboundxGoalsFor: 0.52, totalShotCreditFor: 5.82, scoreAdjustedTotalShotCreditFor: 5.79, scoreFlurryAdjustedTotalShotCreditFor: 5.73, xOnGoalAgainst: 51.95, xGoalsAgainst: 4.01, xReboundsAgainst: 3.45, xFreezeAgainst: 13.22, xPlayStoppedAgainst: 1.77, xPlayContinuedInZoneAgainst: 28.68, xPlayContinuedOutsideZoneAgainst: 20.86, flurryAdjustedxGoalsAgainst: 3.86, scoreVenueAdjustedxGoalsAgainst: 4.09, flurryScoreVenueAdjustedxGoalsAgainst: 3.93, shotsOnGoalAgainst: 60.0, missedShotsAgainst: 12.0, blockedShotAttemptsAgainst: 13.0, shotAttemptsAgainst: 85.0, goalsAgainst: 5.0, reboundsAgainst: 6.0, reboundGoalsAgainst: 0.0, freezeAgainst: 18.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 20.0, playContinuedOutsideZoneAgainst: 20.0, savedShotsOnGoalAgainst: 55.0, savedUnblockedShotAttemptsAgainst: 67.0, penaltiesAgainst: 18.0, penalityMinutesAgainst: 39.0, faceOffsWonAgainst: 66.0, hitsAgainst: 70.0, takeawaysAgainst: 23.0, giveawaysAgainst: 17.0, lowDangerShotsAgainst: 58.0, mediumDangerShotsAgainst: 11.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.65, mediumDangerxGoalsAgainst: 1.48, highDangerxGoalsAgainst: 0.89, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 86.58, unblockedShotAttemptsAgainst: 72.0, scoreAdjustedUnblockedShotAttemptsAgainst: 72.94, dZoneGiveawaysAgainst: 10.0, xGoalsFromxReboundsOfShotsAgainst: 0.71, xGoalsFromActualReboundsOfShotsAgainst: 0.99, reboundxGoalsAgainst: 0.99, totalShotCreditAgainst: 3.74, scoreAdjustedTotalShotCreditAgainst: 3.79, scoreFlurryAdjustedTotalShotCreditAgainst: 3.75

lineId: 847518484763898476624, season: 2022, name: Kreider-Trocheck-Goodrow, team: NYR, position: line, situation: 5on5, games_played: 14, icetime: 2818.0, iceTimeRank: 152.0, xGoalsPercentage: 0.44, corsiPercentage: 0.46, fenwickPercentage: 0.48, xOnGoalFor: 26.7, xGoalsFor: 2.09, xReboundsFor: 1.68, xFreezeFor: 6.06, xPlayStoppedFor: 0.76, xPlayContinuedInZoneFor: 13.99, xPlayContinuedOutsideZoneFor: 10.42, flurryAdjustedxGoalsFor: 2.06, scoreVenueAdjustedxGoalsFor: 2.08, flurryScoreVenueAdjustedxGoalsFor: 2.06, shotsOnGoalFor: 24.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 43.0, goalsFor: 3.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 12.0, playContinuedOutsideZoneFor: 18.0, savedShotsOnGoalFor: 21.0, savedUnblockedShotAttemptsFor: 32.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 20.0, hitsFor: 25.0, takeawaysFor: 9.0, giveawaysFor: 3.0, lowDangerShotsFor: 26.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.68, mediumDangerxGoalsFor: 1.2, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 43.77, unblockedShotAttemptsFor: 35.0, scoreAdjustedUnblockedShotAttemptsFor: 35.9, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.35, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 2.44, scoreAdjustedTotalShotCreditFor: 2.43, scoreFlurryAdjustedTotalShotCreditFor: 2.41, xOnGoalAgainst: 27.76, xGoalsAgainst: 2.62, xReboundsAgainst: 1.88, xFreezeAgainst: 6.96, xPlayStoppedAgainst: 0.99, xPlayContinuedInZoneAgainst: 14.57, xPlayContinuedOutsideZoneAgainst: 10.98, flurryAdjustedxGoalsAgainst: 2.51, scoreVenueAdjustedxGoalsAgainst: 2.54, flurryScoreVenueAdjustedxGoalsAgainst: 2.44, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 14.0, blockedShotAttemptsAgainst: 12.0, shotAttemptsAgainst: 50.0, goalsAgainst: 1.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 1.0, freezeAgainst: 0.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 16.0, playContinuedOutsideZoneAgainst: 15.0, savedShotsOnGoalAgainst: 23.0, savedUnblockedShotAttemptsAgainst: 37.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 27.0, hitsAgainst: 21.0, takeawaysAgainst: 5.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.77, mediumDangerxGoalsAgainst: 1.01, highDangerxGoalsAgainst: 0.84, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 48.62, unblockedShotAttemptsAgainst: 38.0, scoreAdjustedUnblockedShotAttemptsAgainst: 36.84, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.39, xGoalsFromActualReboundsOfShotsAgainst: 0.83, reboundxGoalsAgainst: 0.83, totalShotCreditAgainst: 2.17, scoreAdjustedTotalShotCreditAgainst: 2.14, scoreFlurryAdjustedTotalShotCreditAgainst: 2.1

lineId: 847844484803268481617, season: 2022, name: Boeser-Dries-Podkolzin, team: VAN, position: line, situation: 5on5, games_played: 4, icetime: 796.0, iceTimeRank: 31.0, xGoalsPercentage: 0.27, corsiPercentage: 0.54, fenwickPercentage: 0.44, xOnGoalFor: 6.07, xGoalsFor: 0.37, xReboundsFor: 0.37, xFreezeFor: 1.68, xPlayStoppedFor: 0.23, xPlayContinuedInZoneFor: 3.17, xPlayContinuedOutsideZoneFor: 2.18, flurryAdjustedxGoalsFor: 0.37, scoreVenueAdjustedxGoalsFor: 0.39, flurryScoreVenueAdjustedxGoalsFor: 0.38, shotsOnGoalFor: 7.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 14.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 8.0, hitsFor: 12.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.18, mediumDangerxGoalsFor: 0.19, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 14.14, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 8.21, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.45, scoreAdjustedTotalShotCreditFor: 0.46, scoreFlurryAdjustedTotalShotCreditFor: 0.46, xOnGoalAgainst: 7.81, xGoalsAgainst: 1.01, xReboundsAgainst: 0.55, xFreezeAgainst: 1.83, xPlayStoppedAgainst: 0.23, xPlayContinuedInZoneAgainst: 3.7, xPlayContinuedOutsideZoneAgainst: 2.68, flurryAdjustedxGoalsAgainst: 0.95, scoreVenueAdjustedxGoalsAgainst: 1.02, flurryScoreVenueAdjustedxGoalsAgainst: 0.96, shotsOnGoalAgainst: 9.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 12.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 12.0, hitsAgainst: 2.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.15, mediumDangerxGoalsAgainst: 0.15, highDangerxGoalsAgainst: 0.71, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 11.95, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.79, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.29, reboundxGoalsAgainst: 0.29, totalShotCreditAgainst: 0.84, scoreAdjustedTotalShotCreditAgainst: 0.83, scoreFlurryAdjustedTotalShotCreditAgainst: 0.83
