lineId: 847576384802458480797, season: 2022, name: Farabee-Hayes-Lycksell, team: PHI, position: line, situation: 5on5, games_played: 3, icetime: 670.0, iceTimeRank: 21.0, xGoalsPercentage: 0.27, corsiPercentage: 0.62, fenwickPercentage: 0.5, xOnGoalFor: 3.06, xGoalsFor: 0.16, xReboundsFor: 0.14, xFreezeFor: 0.82, xPlayStoppedFor: 0.1, xPlayContinuedInZoneFor: 1.49, xPlayContinuedOutsideZoneFor: 1.28, flurryAdjustedxGoalsFor: 0.16, scoreVenueAdjustedxGoalsFor: 0.17, flurryScoreVenueAdjustedxGoalsFor: 0.17, shotsOnGoalFor: 3.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 8.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 4.0, penaltiesFor: 1.0, penalityMinutesFor: 4.0, faceOffsWonFor: 6.0, hitsFor: 3.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.06, mediumDangerxGoalsFor: 0.1, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 8.54, unblockedShotAttemptsFor: 4.0, scoreAdjustedUnblockedShotAttemptsFor: 4.19, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.18, scoreAdjustedTotalShotCreditFor: 0.2, scoreFlurryAdjustedTotalShotCreditFor: 0.2, xOnGoalAgainst: 3.04, xGoalsAgainst: 0.43, xReboundsAgainst: 0.26, xFreezeAgainst: 0.55, xPlayStoppedAgainst: 0.09, xPlayContinuedInZoneAgainst: 1.67, xPlayContinuedOutsideZoneAgainst: 1.0, flurryAdjustedxGoalsAgainst: 0.43, scoreVenueAdjustedxGoalsAgainst: 0.45, flurryScoreVenueAdjustedxGoalsAgainst: 0.45, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 5.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 1.0, hitsAgainst: 9.0, takeawaysAgainst: 2.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.04, mediumDangerxGoalsAgainst: 0.39, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 5.35, unblockedShotAttemptsAgainst: 4.0, scoreAdjustedUnblockedShotAttemptsAgainst: 4.18, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.05, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.48, scoreAdjustedTotalShotCreditAgainst: 0.5, scoreFlurryAdjustedTotalShotCreditAgainst: 0.5

lineId: 847648084795258481043, season: 2022, name: Koepke-Namestnikov-Colton, team: TBL, position: line, situation: 5on5, games_played: 8, icetime: 3114.0, iceTimeRank: 27.0, xGoalsPercentage: 0.47, corsiPercentage: 0.54, fenwickPercentage: 0.52, xOnGoalFor: 23.78, xGoalsFor: 1.81, xReboundsFor: 1.49, xFreezeFor: 5.58, xPlayStoppedFor: 0.74, xPlayContinuedInZoneFor: 13.29, xPlayContinuedOutsideZoneFor: 10.1, flurryAdjustedxGoalsFor: 1.77, scoreVenueAdjustedxGoalsFor: 1.84, flurryScoreVenueAdjustedxGoalsFor: 1.8, shotsOnGoalFor: 28.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 21.0, shotAttemptsFor: 54.0, goalsFor: 0.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 1.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 28.0, savedUnblockedShotAttemptsFor: 33.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 20.0, hitsFor: 48.0, takeawaysFor: 5.0, giveawaysFor: 5.0, lowDangerShotsFor: 25.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.65, mediumDangerxGoalsFor: 0.67, highDangerxGoalsFor: 0.49, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 53.54, unblockedShotAttemptsFor: 33.0, scoreAdjustedUnblockedShotAttemptsFor: 33.2, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.31, xGoalsFromActualReboundsOfShotsFor: 0.59, reboundxGoalsFor: 0.59, totalShotCreditFor: 1.52, scoreAdjustedTotalShotCreditFor: 1.56, scoreFlurryAdjustedTotalShotCreditFor: 1.54, xOnGoalAgainst: 21.93, xGoalsAgainst: 2.01, xReboundsAgainst: 1.52, xFreezeAgainst: 5.19, xPlayStoppedAgainst: 0.72, xPlayContinuedInZoneAgainst: 12.46, xPlayContinuedOutsideZoneAgainst: 9.09, flurryAdjustedxGoalsAgainst: 1.94, scoreVenueAdjustedxGoalsAgainst: 2.06, flurryScoreVenueAdjustedxGoalsAgainst: 1.99, shotsOnGoalAgainst: 19.0, missedShotsAgainst: 12.0, blockedShotAttemptsAgainst: 15.0, shotAttemptsAgainst: 46.0, goalsAgainst: 2.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 17.0, savedUnblockedShotAttemptsAgainst: 29.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 32.0, hitsAgainst: 39.0, takeawaysAgainst: 8.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 20.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.63, mediumDangerxGoalsAgainst: 1.08, highDangerxGoalsAgainst: 0.3, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 47.84, unblockedShotAttemptsAgainst: 31.0, scoreAdjustedUnblockedShotAttemptsAgainst: 32.05, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.32, xGoalsFromActualReboundsOfShotsAgainst: 0.55, reboundxGoalsAgainst: 0.55, totalShotCreditAgainst: 1.78, scoreAdjustedTotalShotCreditAgainst: 1.82, scoreFlurryAdjustedTotalShotCreditAgainst: 1.8

lineId: 847579384757998476887, season: 2022, name: Forsberg-Johansen-Niederreiter, team: NSH, position: line, situation: 5on5, games_played: 7, icetime: 1225.0, iceTimeRank: 52.0, xGoalsPercentage: 0.77, corsiPercentage: 0.72, fenwickPercentage: 0.78, xOnGoalFor: 20.05, xGoalsFor: 1.82, xReboundsFor: 1.54, xFreezeFor: 5.81, xPlayStoppedFor: 0.7, xPlayContinuedInZoneFor: 10.96, xPlayContinuedOutsideZoneFor: 7.16, flurryAdjustedxGoalsFor: 1.7, scoreVenueAdjustedxGoalsFor: 1.88, flurryScoreVenueAdjustedxGoalsFor: 1.75, shotsOnGoalFor: 18.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 34.0, goalsFor: 2.0, reboundsFor: 4.0, reboundGoalsFor: 2.0, freezeFor: 5.0, playStoppedFor: 1.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 16.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 17.0, hitsFor: 10.0, takeawaysFor: 5.0, giveawaysFor: 3.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.61, mediumDangerxGoalsFor: 0.38, highDangerxGoalsFor: 0.84, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 33.21, unblockedShotAttemptsFor: 28.0, scoreAdjustedUnblockedShotAttemptsFor: 27.59, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.33, xGoalsFromActualReboundsOfShotsFor: 0.89, reboundxGoalsFor: 0.89, totalShotCreditFor: 1.26, scoreAdjustedTotalShotCreditFor: 1.27, scoreFlurryAdjustedTotalShotCreditFor: 1.21, xOnGoalAgainst: 5.82, xGoalsAgainst: 0.54, xReboundsAgainst: 0.42, xFreezeAgainst: 1.48, xPlayStoppedAgainst: 0.19, xPlayContinuedInZoneAgainst: 3.24, xPlayContinuedOutsideZoneAgainst: 2.12, flurryAdjustedxGoalsAgainst: 0.54, scoreVenueAdjustedxGoalsAgainst: 0.59, flurryScoreVenueAdjustedxGoalsAgainst: 0.58, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 13.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 6.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 14.0, hitsAgainst: 13.0, takeawaysAgainst: 3.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.32, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 13.84, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.57, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.32, reboundxGoalsAgainst: 0.32, totalShotCreditAgainst: 0.32, scoreAdjustedTotalShotCreditAgainst: 0.33, scoreFlurryAdjustedTotalShotCreditAgainst: 0.33

lineId: 84735078480172, season: 2022, name: Petry-Rutta, team: PIT, position: pairing, situation: 5on5, games_played: 21, icetime: 808.0, iceTimeRank: 209.0, xGoalsPercentage: 0.42, corsiPercentage: 0.27, fenwickPercentage: 0.28, xOnGoalFor: 3.86, xGoalsFor: 0.39, xReboundsFor: 0.27, xFreezeFor: 0.69, xPlayStoppedFor: 0.1, xPlayContinuedInZoneFor: 1.93, xPlayContinuedOutsideZoneFor: 1.62, flurryAdjustedxGoalsFor: 0.39, scoreVenueAdjustedxGoalsFor: 0.42, flurryScoreVenueAdjustedxGoalsFor: 0.42, shotsOnGoalFor: 3.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 6.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 2.0, savedUnblockedShotAttemptsFor: 4.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 8.0, takeawaysFor: 2.0, giveawaysFor: 3.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.08, mediumDangerxGoalsFor: 0.32, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 6.13, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 5.16, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.45, scoreAdjustedTotalShotCreditFor: 0.48, scoreFlurryAdjustedTotalShotCreditFor: 0.47, xOnGoalAgainst: 8.45, xGoalsAgainst: 0.54, xReboundsAgainst: 0.63, xFreezeAgainst: 2.15, xPlayStoppedAgainst: 0.35, xPlayContinuedInZoneAgainst: 5.12, xPlayContinuedOutsideZoneAgainst: 4.21, flurryAdjustedxGoalsAgainst: 0.53, scoreVenueAdjustedxGoalsAgainst: 0.53, flurryScoreVenueAdjustedxGoalsAgainst: 0.53, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 11.0, takeawaysAgainst: 3.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.43, mediumDangerxGoalsAgainst: 0.1, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.79, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.71, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.13, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.66, scoreAdjustedTotalShotCreditAgainst: 0.66, scoreFlurryAdjustedTotalShotCreditAgainst: 0.66

lineId: 848152884820978482175, season: 2022, name: Peterka-Cozens-Quinn, team: BUF, position: line, situation: 5on5, games_played: 48, icetime: 23494.0, iceTimeRank: 167.0, xGoalsPercentage: 0.54, corsiPercentage: 0.5, fenwickPercentage: 0.48, xOnGoalFor: 215.34, xGoalsFor: 23.2, xReboundsFor: 15.23, xFreezeFor: 50.07, xPlayStoppedFor: 7.08, xPlayContinuedInZoneFor: 112.42, xPlayContinuedOutsideZoneFor: 83.0, flurryAdjustedxGoalsFor: 21.61, scoreVenueAdjustedxGoalsFor: 23.19, flurryScoreVenueAdjustedxGoalsFor: 21.63, shotsOnGoalFor: 205.0, missedShotsFor: 86.0, blockedShotAttemptsFor: 98.0, shotAttemptsFor: 389.0, goalsFor: 18.0, reboundsFor: 32.0, reboundGoalsFor: 3.0, freezeFor: 42.0, playStoppedFor: 4.0, playContinuedInZoneFor: 79.0, playContinuedOutsideZoneFor: 116.0, savedShotsOnGoalFor: 187.0, savedUnblockedShotAttemptsFor: 273.0, penaltiesFor: 31.0, penalityMinutesFor: 65.0, faceOffsWonFor: 196.0, hitsFor: 92.0, takeawaysFor: 52.0, giveawaysFor: 48.0, lowDangerShotsFor: 191.0, mediumDangerShotsFor: 73.0, highDangerShotsFor: 27.0, lowDangerxGoalsFor: 6.77, mediumDangerxGoalsFor: 8.54, highDangerxGoalsFor: 7.88, lowDangerGoalsFor: 8.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 5.0, scoreAdjustedShotsAttemptsFor: 393.86, unblockedShotAttemptsFor: 291.0, scoreAdjustedUnblockedShotAttemptsFor: 294.61, dZoneGiveawaysFor: 26.0, xGoalsFromxReboundsOfShotsFor: 3.18, xGoalsFromActualReboundsOfShotsFor: 7.38, reboundxGoalsFor: 7.38, totalShotCreditFor: 19.0, scoreAdjustedTotalShotCreditFor: 19.13, scoreFlurryAdjustedTotalShotCreditFor: 18.72, xOnGoalAgainst: 222.5, xGoalsAgainst: 19.57, xReboundsAgainst: 14.7, xFreezeAgainst: 53.04, xPlayStoppedAgainst: 7.44, xPlayContinuedInZoneAgainst: 124.43, xPlayContinuedOutsideZoneAgainst: 91.82, flurryAdjustedxGoalsAgainst: 18.96, scoreVenueAdjustedxGoalsAgainst: 19.57, flurryScoreVenueAdjustedxGoalsAgainst: 18.95, shotsOnGoalAgainst: 232.0, missedShotsAgainst: 79.0, blockedShotAttemptsAgainst: 72.0, shotAttemptsAgainst: 383.0, goalsAgainst: 24.0, reboundsAgainst: 17.0, reboundGoalsAgainst: 2.0, freezeAgainst: 58.0, playStoppedAgainst: 6.0, playContinuedInZoneAgainst: 90.0, playContinuedOutsideZoneAgainst: 116.0, savedShotsOnGoalAgainst: 208.0, savedUnblockedShotAttemptsAgainst: 287.0, penaltiesAgainst: 23.0, penalityMinutesAgainst: 49.0, faceOffsWonAgainst: 197.0, hitsAgainst: 176.0, takeawaysAgainst: 67.0, giveawaysAgainst: 62.0, lowDangerShotsAgainst: 224.0, mediumDangerShotsAgainst: 74.0, highDangerShotsAgainst: 13.0, lowDangerxGoalsAgainst: 7.02, mediumDangerxGoalsAgainst: 9.02, highDangerxGoalsAgainst: 3.53, lowDangerGoalsAgainst: 12.0, mediumDangerGoalsAgainst: 9.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 381.27, unblockedShotAttemptsAgainst: 311.0, scoreAdjustedUnblockedShotAttemptsAgainst: 309.06, dZoneGiveawaysAgainst: 30.0, xGoalsFromxReboundsOfShotsAgainst: 3.02, xGoalsFromActualReboundsOfShotsAgainst: 3.53, reboundxGoalsAgainst: 3.53, totalShotCreditAgainst: 19.07, scoreAdjustedTotalShotCreditAgainst: 19.0, scoreFlurryAdjustedTotalShotCreditAgainst: 18.7

lineId: 847639384779358480185, season: 2022, name: Luostarinen-Bennett-Cousins, team: FLA, position: line, situation: 5on5, games_played: 5, icetime: 1158.0, iceTimeRank: 42.0, xGoalsPercentage: 0.75, corsiPercentage: 0.5, fenwickPercentage: 0.5, xOnGoalFor: 11.44, xGoalsFor: 1.99, xReboundsFor: 0.9, xFreezeFor: 2.91, xPlayStoppedFor: 0.55, xPlayContinuedInZoneFor: 5.63, xPlayContinuedOutsideZoneFor: 4.02, flurryAdjustedxGoalsFor: 1.45, scoreVenueAdjustedxGoalsFor: 2.11, flurryScoreVenueAdjustedxGoalsFor: 1.52, shotsOnGoalFor: 11.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 21.0, goalsFor: 1.0, reboundsFor: 5.0, reboundGoalsFor: 1.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 8.0, hitsFor: 12.0, takeawaysFor: 5.0, giveawaysFor: 4.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.24, mediumDangerxGoalsFor: 0.48, highDangerxGoalsFor: 1.27, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 22.12, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 16.83, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.19, xGoalsFromActualReboundsOfShotsFor: 1.42, reboundxGoalsFor: 1.42, totalShotCreditFor: 0.76, scoreAdjustedTotalShotCreditFor: 0.77, scoreFlurryAdjustedTotalShotCreditFor: 0.72, xOnGoalAgainst: 10.93, xGoalsAgainst: 0.66, xReboundsAgainst: 0.7, xFreezeAgainst: 2.59, xPlayStoppedAgainst: 0.35, xPlayContinuedInZoneAgainst: 6.82, xPlayContinuedOutsideZoneAgainst: 4.88, flurryAdjustedxGoalsAgainst: 0.66, scoreVenueAdjustedxGoalsAgainst: 0.64, flurryScoreVenueAdjustedxGoalsAgainst: 0.64, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 21.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 15.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 16.0, hitsAgainst: 8.0, takeawaysAgainst: 2.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.33, mediumDangerxGoalsAgainst: 0.34, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 19.92, unblockedShotAttemptsAgainst: 16.0, scoreAdjustedUnblockedShotAttemptsAgainst: 15.09, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.14, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.81, scoreAdjustedTotalShotCreditAgainst: 0.78, scoreFlurryAdjustedTotalShotCreditAgainst: 0.77
