lineId: 847576884792938482665, season: 2024, name: Tanev-Beniers-Schwartz, team: SEA, position: line, situation: 5on5, games_played: 11, icetime: 2169.0, iceTimeRank: 113.0, xGoalsPercentage: 0.46, corsiPercentage: 0.42, fenwickPercentage: 0.42, xOnGoalFor: 14.73, xGoalsFor: 1.24, xReboundsFor: 0.95, xFreezeFor: 3.98, xPlayStoppedFor: 0.58, xPlayContinuedInZoneFor: 9.37, xPlayContinuedOutsideZoneFor: 6.87, flurryAdjustedxGoalsFor: 1.22, scoreVenueAdjustedxGoalsFor: 1.2, flurryScoreVenueAdjustedxGoalsFor: 1.18, shotsOnGoalFor: 12.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 35.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 23.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 11.0, hitsFor: 18.0, takeawaysFor: 4.0, giveawaysFor: 9.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.71, mediumDangerxGoalsFor: 0.53, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 34.3, unblockedShotAttemptsFor: 23.0, scoreAdjustedUnblockedShotAttemptsFor: 22.33, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.44, scoreAdjustedTotalShotCreditFor: 1.4, scoreFlurryAdjustedTotalShotCreditFor: 1.37, xOnGoalAgainst: 22.83, xGoalsAgainst: 1.45, xReboundsAgainst: 1.38, xFreezeAgainst: 5.74, xPlayStoppedAgainst: 0.75, xPlayContinuedInZoneAgainst: 12.92, xPlayContinuedOutsideZoneAgainst: 9.76, flurryAdjustedxGoalsAgainst: 1.41, scoreVenueAdjustedxGoalsAgainst: 1.54, flurryScoreVenueAdjustedxGoalsAgainst: 1.49, shotsOnGoalAgainst: 19.0, missedShotsAgainst: 13.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 48.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 5.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 17.0, savedUnblockedShotAttemptsAgainst: 30.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 21.0, hitsAgainst: 16.0, takeawaysAgainst: 4.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.67, mediumDangerxGoalsAgainst: 0.79, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 49.12, unblockedShotAttemptsAgainst: 32.0, scoreAdjustedUnblockedShotAttemptsAgainst: 33.03, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.28, xGoalsFromActualReboundsOfShotsAgainst: 0.36, reboundxGoalsAgainst: 0.36, totalShotCreditAgainst: 1.37, scoreAdjustedTotalShotCreditAgainst: 1.43, scoreFlurryAdjustedTotalShotCreditAgainst: 1.42

lineId: 847805784788568480078, season: 2024, name: Joshua-Chytil-Garland, team: VAN, position: line, situation: 5on5, games_played: 7, icetime: 2226.0, iceTimeRank: 44.0, xGoalsPercentage: 0.42, corsiPercentage: 0.48, fenwickPercentage: 0.53, xOnGoalFor: 17.17, xGoalsFor: 1.2, xReboundsFor: 1.23, xFreezeFor: 3.96, xPlayStoppedFor: 0.6, xPlayContinuedInZoneFor: 10.46, xPlayContinuedOutsideZoneFor: 7.55, flurryAdjustedxGoalsFor: 1.18, scoreVenueAdjustedxGoalsFor: 1.17, flurryScoreVenueAdjustedxGoalsFor: 1.15, shotsOnGoalFor: 14.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 31.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 24.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 22.0, hitsFor: 13.0, takeawaysFor: 3.0, giveawaysFor: 16.0, lowDangerShotsFor: 21.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.65, mediumDangerxGoalsFor: 0.31, highDangerxGoalsFor: 0.23, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 31.11, unblockedShotAttemptsFor: 25.0, scoreAdjustedUnblockedShotAttemptsFor: 25.14, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.25, xGoalsFromActualReboundsOfShotsFor: 0.24, reboundxGoalsFor: 0.24, totalShotCreditFor: 1.21, scoreAdjustedTotalShotCreditFor: 1.19, scoreFlurryAdjustedTotalShotCreditFor: 1.17, xOnGoalAgainst: 15.91, xGoalsAgainst: 1.66, xReboundsAgainst: 1.17, xFreezeAgainst: 3.64, xPlayStoppedAgainst: 0.53, xPlayContinuedInZoneAgainst: 8.54, xPlayContinuedOutsideZoneAgainst: 6.46, flurryAdjustedxGoalsAgainst: 1.57, scoreVenueAdjustedxGoalsAgainst: 1.65, flurryScoreVenueAdjustedxGoalsAgainst: 1.57, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 12.0, shotAttemptsAgainst: 34.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 20.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 16.0, hitsAgainst: 23.0, takeawaysAgainst: 3.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.47, mediumDangerxGoalsAgainst: 0.6, highDangerxGoalsAgainst: 0.58, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 33.73, unblockedShotAttemptsAgainst: 22.0, scoreAdjustedUnblockedShotAttemptsAgainst: 21.73, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.24, xGoalsFromActualReboundsOfShotsAgainst: 0.2, reboundxGoalsAgainst: 0.2, totalShotCreditAgainst: 1.7, scoreAdjustedTotalShotCreditAgainst: 1.71, scoreFlurryAdjustedTotalShotCreditAgainst: 1.63

lineId: 847798784816248484144, season: 2024, name: Donato-Bedard-Mikheyev, team: CHI, position: line, situation: 5on5, games_played: 21, icetime: 6507.0, iceTimeRank: 173.0, xGoalsPercentage: 0.41, corsiPercentage: 0.44, fenwickPercentage: 0.44, xOnGoalFor: 51.74, xGoalsFor: 4.24, xReboundsFor: 3.26, xFreezeFor: 12.42, xPlayStoppedFor: 1.66, xPlayContinuedInZoneFor: 28.9, xPlayContinuedOutsideZoneFor: 21.53, flurryAdjustedxGoalsFor: 4.05, scoreVenueAdjustedxGoalsFor: 4.23, flurryScoreVenueAdjustedxGoalsFor: 4.04, shotsOnGoalFor: 41.0, missedShotsFor: 31.0, blockedShotAttemptsFor: 24.0, shotAttemptsFor: 96.0, goalsFor: 7.0, reboundsFor: 4.0, reboundGoalsFor: 2.0, freezeFor: 9.0, playStoppedFor: 0.0, playContinuedInZoneFor: 22.0, playContinuedOutsideZoneFor: 30.0, savedShotsOnGoalFor: 34.0, savedUnblockedShotAttemptsFor: 65.0, penaltiesFor: 6.0, penalityMinutesFor: 12.0, faceOffsWonFor: 50.0, hitsFor: 24.0, takeawaysFor: 8.0, giveawaysFor: 29.0, lowDangerShotsFor: 56.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.69, mediumDangerxGoalsFor: 1.41, highDangerxGoalsFor: 1.14, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 96.71, unblockedShotAttemptsFor: 72.0, scoreAdjustedUnblockedShotAttemptsFor: 72.3, dZoneGiveawaysFor: 12.0, xGoalsFromxReboundsOfShotsFor: 0.67, xGoalsFromActualReboundsOfShotsFor: 1.09, reboundxGoalsFor: 1.09, totalShotCreditFor: 3.82, scoreAdjustedTotalShotCreditFor: 3.82, scoreFlurryAdjustedTotalShotCreditFor: 3.79, xOnGoalAgainst: 66.23, xGoalsAgainst: 6.14, xReboundsAgainst: 4.38, xFreezeAgainst: 17.67, xPlayStoppedAgainst: 2.34, xPlayContinuedInZoneAgainst: 36.6, xPlayContinuedOutsideZoneAgainst: 25.87, flurryAdjustedxGoalsAgainst: 5.8, scoreVenueAdjustedxGoalsAgainst: 6.25, flurryScoreVenueAdjustedxGoalsAgainst: 5.91, shotsOnGoalAgainst: 61.0, missedShotsAgainst: 32.0, blockedShotAttemptsAgainst: 30.0, shotAttemptsAgainst: 123.0, goalsAgainst: 3.0, reboundsAgainst: 10.0, reboundGoalsAgainst: 0.0, freezeAgainst: 11.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 34.0, playContinuedOutsideZoneAgainst: 34.0, savedShotsOnGoalAgainst: 58.0, savedUnblockedShotAttemptsAgainst: 90.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 58.0, hitsAgainst: 34.0, takeawaysAgainst: 7.0, giveawaysAgainst: 33.0, lowDangerShotsAgainst: 73.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 7.0, lowDangerxGoalsAgainst: 2.4, mediumDangerxGoalsAgainst: 1.68, highDangerxGoalsAgainst: 2.06, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 123.59, unblockedShotAttemptsAgainst: 93.0, scoreAdjustedUnblockedShotAttemptsAgainst: 93.94, dZoneGiveawaysAgainst: 17.0, xGoalsFromxReboundsOfShotsAgainst: 0.91, xGoalsFromActualReboundsOfShotsAgainst: 1.74, reboundxGoalsAgainst: 1.74, totalShotCreditAgainst: 5.31, scoreAdjustedTotalShotCreditAgainst: 5.42, scoreFlurryAdjustedTotalShotCreditAgainst: 5.21

lineId: 84815468482142, season: 2024, name: York-Drysdale, team: PHI, position: pairing, situation: 5on5, games_played: 44, icetime: 9075.0, iceTimeRank: 318.0, xGoalsPercentage: 0.4, corsiPercentage: 0.41, fenwickPercentage: 0.43, xOnGoalFor: 62.48, xGoalsFor: 4.96, xReboundsFor: 4.49, xFreezeFor: 15.6, xPlayStoppedFor: 2.29, xPlayContinuedInZoneFor: 35.85, xPlayContinuedOutsideZoneFor: 25.82, flurryAdjustedxGoalsFor: 4.8, scoreVenueAdjustedxGoalsFor: 4.96, flurryScoreVenueAdjustedxGoalsFor: 4.79, shotsOnGoalFor: 56.0, missedShotsFor: 33.0, blockedShotAttemptsFor: 30.0, shotAttemptsFor: 119.0, goalsFor: 5.0, reboundsFor: 7.0, reboundGoalsFor: 1.0, freezeFor: 18.0, playStoppedFor: 0.0, playContinuedInZoneFor: 26.0, playContinuedOutsideZoneFor: 33.0, savedShotsOnGoalFor: 51.0, savedUnblockedShotAttemptsFor: 84.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 62.0, hitsFor: 61.0, takeawaysFor: 12.0, giveawaysFor: 46.0, lowDangerShotsFor: 72.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 5.0, lowDangerxGoalsFor: 2.15, mediumDangerxGoalsFor: 1.48, highDangerxGoalsFor: 1.33, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 117.35, unblockedShotAttemptsFor: 89.0, scoreAdjustedUnblockedShotAttemptsFor: 88.21, dZoneGiveawaysFor: 25.0, xGoalsFromxReboundsOfShotsFor: 0.93, xGoalsFromActualReboundsOfShotsFor: 1.35, reboundxGoalsFor: 1.35, totalShotCreditFor: 4.54, scoreAdjustedTotalShotCreditFor: 4.49, scoreFlurryAdjustedTotalShotCreditFor: 4.45, xOnGoalAgainst: 86.33, xGoalsAgainst: 7.34, xReboundsAgainst: 5.53, xFreezeAgainst: 21.1, xPlayStoppedAgainst: 2.92, xPlayContinuedInZoneAgainst: 47.68, xPlayContinuedOutsideZoneAgainst: 35.43, flurryAdjustedxGoalsAgainst: 7.16, scoreVenueAdjustedxGoalsAgainst: 7.61, flurryScoreVenueAdjustedxGoalsAgainst: 7.42, shotsOnGoalAgainst: 70.0, missedShotsAgainst: 50.0, blockedShotAttemptsAgainst: 54.0, shotAttemptsAgainst: 174.0, goalsAgainst: 11.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 1.0, freezeAgainst: 12.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 39.0, playContinuedOutsideZoneAgainst: 53.0, savedShotsOnGoalAgainst: 59.0, savedUnblockedShotAttemptsAgainst: 109.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 61.0, hitsAgainst: 57.0, takeawaysAgainst: 16.0, giveawaysAgainst: 36.0, lowDangerShotsAgainst: 85.0, mediumDangerShotsAgainst: 30.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 2.55, mediumDangerxGoalsAgainst: 3.37, highDangerxGoalsAgainst: 1.42, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 5.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 179.45, unblockedShotAttemptsAgainst: 120.0, scoreAdjustedUnblockedShotAttemptsAgainst: 123.96, dZoneGiveawaysAgainst: 13.0, xGoalsFromxReboundsOfShotsAgainst: 1.14, xGoalsFromActualReboundsOfShotsAgainst: 1.36, reboundxGoalsAgainst: 1.36, totalShotCreditAgainst: 7.13, scoreAdjustedTotalShotCreditAgainst: 7.31, scoreFlurryAdjustedTotalShotCreditAgainst: 7.2

lineId: 847168584815328482155, season: 2024, name: Turcotte-Kopitar-Laferriere, team: LAK, position: line, situation: 5on5, games_played: 7, icetime: 988.0, iceTimeRank: 75.0, xGoalsPercentage: 0.54, corsiPercentage: 0.55, fenwickPercentage: 0.59, xOnGoalFor: 9.25, xGoalsFor: 0.7, xReboundsFor: 0.61, xFreezeFor: 2.54, xPlayStoppedFor: 0.34, xPlayContinuedInZoneFor: 5.14, xPlayContinuedOutsideZoneFor: 3.67, flurryAdjustedxGoalsFor: 0.67, scoreVenueAdjustedxGoalsFor: 0.71, flurryScoreVenueAdjustedxGoalsFor: 0.67, shotsOnGoalFor: 7.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 17.0, goalsFor: 0.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 6.0, hitsFor: 6.0, takeawaysFor: 0.0, giveawaysFor: 3.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.32, mediumDangerxGoalsFor: 0.38, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 16.57, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 12.63, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.33, reboundxGoalsFor: 0.33, totalShotCreditFor: 0.5, scoreAdjustedTotalShotCreditFor: 0.49, scoreFlurryAdjustedTotalShotCreditFor: 0.48, xOnGoalAgainst: 6.3, xGoalsAgainst: 0.6, xReboundsAgainst: 0.36, xFreezeAgainst: 1.66, xPlayStoppedAgainst: 0.21, xPlayContinuedInZoneAgainst: 3.56, xPlayContinuedOutsideZoneAgainst: 2.62, flurryAdjustedxGoalsAgainst: 0.6, scoreVenueAdjustedxGoalsAgainst: 0.6, flurryScoreVenueAdjustedxGoalsAgainst: 0.6, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 14.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 5.0, hitsAgainst: 12.0, takeawaysAgainst: 4.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.29, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.31, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 14.29, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.18, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.31, reboundxGoalsAgainst: 0.31, totalShotCreditAgainst: 0.37, scoreAdjustedTotalShotCreditAgainst: 0.36, scoreFlurryAdjustedTotalShotCreditAgainst: 0.36

lineId: 847653984768738478438, season: 2024, name: Novak-Jankowski-Marchessault, team: NSH, position: line, situation: 5on5, games_played: 7, icetime: 934.0, iceTimeRank: 81.0, xGoalsPercentage: 0.85, corsiPercentage: 0.82, fenwickPercentage: 0.75, xOnGoalFor: 12.05, xGoalsFor: 0.98, xReboundsFor: 0.86, xFreezeFor: 2.7, xPlayStoppedFor: 0.41, xPlayContinuedInZoneFor: 7.66, xPlayContinuedOutsideZoneFor: 5.4, flurryAdjustedxGoalsFor: 0.95, scoreVenueAdjustedxGoalsFor: 0.95, flurryScoreVenueAdjustedxGoalsFor: 0.92, shotsOnGoalFor: 17.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 27.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 15.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 6.0, hitsFor: 4.0, takeawaysFor: 3.0, giveawaysFor: 4.0, lowDangerShotsFor: 16.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.64, mediumDangerxGoalsFor: 0.11, highDangerxGoalsFor: 0.22, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 26.01, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 17.53, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.17, xGoalsFromActualReboundsOfShotsFor: 0.11, reboundxGoalsFor: 0.11, totalShotCreditFor: 1.04, scoreAdjustedTotalShotCreditFor: 1.0, scoreFlurryAdjustedTotalShotCreditFor: 0.98, xOnGoalAgainst: 4.38, xGoalsAgainst: 0.17, xReboundsAgainst: 0.22, xFreezeAgainst: 1.1, xPlayStoppedAgainst: 0.13, xPlayContinuedInZoneAgainst: 2.56, xPlayContinuedOutsideZoneAgainst: 1.82, flurryAdjustedxGoalsAgainst: 0.17, scoreVenueAdjustedxGoalsAgainst: 0.18, flurryScoreVenueAdjustedxGoalsAgainst: 0.18, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 6.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 6.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 7.0, faceOffsWonAgainst: 6.0, hitsAgainst: 5.0, takeawaysAgainst: 0.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.17, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 6.39, unblockedShotAttemptsAgainst: 6.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.29, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.22, scoreAdjustedTotalShotCreditAgainst: 0.22, scoreFlurryAdjustedTotalShotCreditAgainst: 0.22
