lineId: 84759068478021, season: 2023, name: Lagesson-Klingberg, team: TOR, position: pairing, situation: 5on5, games_played: 7, icetime: 1768.0, iceTimeRank: 38.0, xGoalsPercentage: 0.27, corsiPercentage: 0.45, fenwickPercentage: 0.45, xOnGoalFor: 13.3, xGoalsFor: 0.62, xReboundsFor: 0.67, xFreezeFor: 3.2, xPlayStoppedFor: 0.37, xPlayContinuedInZoneFor: 7.38, xPlayContinuedOutsideZoneFor: 5.76, flurryAdjustedxGoalsFor: 0.62, scoreVenueAdjustedxGoalsFor: 0.62, flurryScoreVenueAdjustedxGoalsFor: 0.62, shotsOnGoalFor: 13.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 25.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 18.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 6.0, hitsFor: 15.0, takeawaysFor: 7.0, giveawaysFor: 4.0, lowDangerShotsFor: 17.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.43, mediumDangerxGoalsFor: 0.19, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 24.55, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 17.68, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.14, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.75, scoreAdjustedTotalShotCreditFor: 0.76, scoreFlurryAdjustedTotalShotCreditFor: 0.76, xOnGoalAgainst: 16.07, xGoalsAgainst: 1.67, xReboundsAgainst: 1.03, xFreezeAgainst: 4.64, xPlayStoppedAgainst: 0.58, xPlayContinuedInZoneAgainst: 7.92, xPlayContinuedOutsideZoneAgainst: 6.16, flurryAdjustedxGoalsAgainst: 1.65, scoreVenueAdjustedxGoalsAgainst: 1.77, flurryScoreVenueAdjustedxGoalsAgainst: 1.74, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 10.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 30.0, goalsAgainst: 2.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 20.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 12.0, hitsAgainst: 17.0, takeawaysAgainst: 3.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 18.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.58, mediumDangerxGoalsAgainst: 0.26, highDangerxGoalsAgainst: 0.84, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 31.34, unblockedShotAttemptsAgainst: 22.0, scoreAdjustedUnblockedShotAttemptsAgainst: 22.75, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.52, reboundxGoalsAgainst: 0.52, totalShotCreditAgainst: 1.38, scoreAdjustedTotalShotCreditAgainst: 1.46, scoreFlurryAdjustedTotalShotCreditAgainst: 1.45

lineId: 84746188475753, season: 2023, name: Scandella-Faulk, team: STL, position: pairing, situation: 5on5, games_played: 27, icetime: 2719.0, iceTimeRank: 193.0, xGoalsPercentage: 0.51, corsiPercentage: 0.51, fenwickPercentage: 0.48, xOnGoalFor: 22.55, xGoalsFor: 1.8, xReboundsFor: 1.45, xFreezeFor: 5.65, xPlayStoppedFor: 0.78, xPlayContinuedInZoneFor: 11.66, xPlayContinuedOutsideZoneFor: 9.65, flurryAdjustedxGoalsFor: 1.78, scoreVenueAdjustedxGoalsFor: 1.79, flurryScoreVenueAdjustedxGoalsFor: 1.78, shotsOnGoalFor: 25.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 17.0, shotAttemptsFor: 48.0, goalsFor: 2.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 13.0, savedShotsOnGoalFor: 23.0, savedUnblockedShotAttemptsFor: 29.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 19.0, hitsFor: 11.0, takeawaysFor: 5.0, giveawaysFor: 6.0, lowDangerShotsFor: 23.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.46, mediumDangerxGoalsFor: 0.44, highDangerxGoalsFor: 0.9, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 48.28, unblockedShotAttemptsFor: 31.0, scoreAdjustedUnblockedShotAttemptsFor: 31.15, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.3, xGoalsFromActualReboundsOfShotsFor: 0.3, reboundxGoalsFor: 0.3, totalShotCreditFor: 1.8, scoreAdjustedTotalShotCreditFor: 1.82, scoreFlurryAdjustedTotalShotCreditFor: 1.81, xOnGoalAgainst: 24.0, xGoalsAgainst: 1.72, xReboundsAgainst: 1.3, xFreezeAgainst: 6.07, xPlayStoppedAgainst: 0.82, xPlayContinuedInZoneAgainst: 12.65, xPlayContinuedOutsideZoneAgainst: 10.43, flurryAdjustedxGoalsAgainst: 1.66, scoreVenueAdjustedxGoalsAgainst: 1.63, flurryScoreVenueAdjustedxGoalsAgainst: 1.57, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 13.0, blockedShotAttemptsAgainst: 13.0, shotAttemptsAgainst: 46.0, goalsAgainst: 0.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 33.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 13.0, hitsAgainst: 22.0, takeawaysAgainst: 6.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 27.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.83, mediumDangerxGoalsAgainst: 0.66, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 43.77, unblockedShotAttemptsAgainst: 33.0, scoreAdjustedUnblockedShotAttemptsAgainst: 31.76, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.27, xGoalsFromActualReboundsOfShotsAgainst: 0.42, reboundxGoalsAgainst: 0.42, totalShotCreditAgainst: 1.58, scoreAdjustedTotalShotCreditAgainst: 1.49, scoreFlurryAdjustedTotalShotCreditAgainst: 1.46

lineId: 847121484768808481580, season: 2023, name: Ovechkin-Mcmichael-Wilson, team: WSH, position: line, situation: 5on5, games_played: 21, icetime: 1922.0, iceTimeRank: 244.0, xGoalsPercentage: 0.46, corsiPercentage: 0.47, fenwickPercentage: 0.46, xOnGoalFor: 15.29, xGoalsFor: 1.36, xReboundsFor: 1.13, xFreezeFor: 4.27, xPlayStoppedFor: 0.54, xPlayContinuedInZoneFor: 8.16, xPlayContinuedOutsideZoneFor: 5.54, flurryAdjustedxGoalsFor: 1.28, scoreVenueAdjustedxGoalsFor: 1.35, flurryScoreVenueAdjustedxGoalsFor: 1.28, shotsOnGoalFor: 14.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 28.0, goalsFor: 0.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 21.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 17.0, hitsFor: 18.0, takeawaysFor: 5.0, giveawaysFor: 6.0, lowDangerShotsFor: 15.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.54, mediumDangerxGoalsFor: 0.62, highDangerxGoalsFor: 0.2, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 28.04, unblockedShotAttemptsFor: 21.0, scoreAdjustedUnblockedShotAttemptsFor: 21.18, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.25, reboundxGoalsFor: 0.25, totalShotCreditFor: 1.35, scoreAdjustedTotalShotCreditFor: 1.35, scoreFlurryAdjustedTotalShotCreditFor: 1.29, xOnGoalAgainst: 18.66, xGoalsAgainst: 1.6, xReboundsAgainst: 1.38, xFreezeAgainst: 4.24, xPlayStoppedAgainst: 0.57, xPlayContinuedInZoneAgainst: 10.23, xPlayContinuedOutsideZoneAgainst: 6.99, flurryAdjustedxGoalsAgainst: 1.58, scoreVenueAdjustedxGoalsAgainst: 1.6, flurryScoreVenueAdjustedxGoalsAgainst: 1.58, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 31.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 14.0, hitsAgainst: 11.0, takeawaysAgainst: 2.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 16.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.33, mediumDangerxGoalsAgainst: 1.03, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 31.84, unblockedShotAttemptsAgainst: 25.0, scoreAdjustedUnblockedShotAttemptsAgainst: 25.29, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.29, xGoalsFromActualReboundsOfShotsAgainst: 0.25, reboundxGoalsAgainst: 0.25, totalShotCreditAgainst: 1.63, scoreAdjustedTotalShotCreditAgainst: 1.64, scoreFlurryAdjustedTotalShotCreditAgainst: 1.62

lineId: 847688184780208481032, season: 2023, name: Cotter-Hertl-Amadio, team: VGK, position: line, situation: 5on5, games_played: 1, icetime: 677.0, iceTimeRank: 3.0, xGoalsPercentage: 0.63, corsiPercentage: 0.62, fenwickPercentage: 0.56, xOnGoalFor: 7.41, xGoalsFor: 0.39, xReboundsFor: 0.43, xFreezeFor: 2.28, xPlayStoppedFor: 0.23, xPlayContinuedInZoneFor: 3.91, xPlayContinuedOutsideZoneFor: 2.76, flurryAdjustedxGoalsFor: 0.37, scoreVenueAdjustedxGoalsFor: 0.39, flurryScoreVenueAdjustedxGoalsFor: 0.36, shotsOnGoalFor: 3.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 16.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 11.0, hitsFor: 8.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.3, mediumDangerxGoalsFor: 0.09, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 14.99, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 9.67, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.48, scoreAdjustedTotalShotCreditFor: 0.48, scoreFlurryAdjustedTotalShotCreditFor: 0.45, xOnGoalAgainst: 5.88, xGoalsAgainst: 0.23, xReboundsAgainst: 0.32, xFreezeAgainst: 1.78, xPlayStoppedAgainst: 0.2, xPlayContinuedInZoneAgainst: 3.09, xPlayContinuedOutsideZoneAgainst: 2.37, flurryAdjustedxGoalsAgainst: 0.23, scoreVenueAdjustedxGoalsAgainst: 0.23, flurryScoreVenueAdjustedxGoalsAgainst: 0.23, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 10.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 2.0, hitsAgainst: 2.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.14, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.35, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.13, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.3, scoreAdjustedTotalShotCreditAgainst: 0.29, scoreFlurryAdjustedTotalShotCreditAgainst: 0.29

lineId: 84773468478397, season: 2023, name: Weegar-Andersson, team: CGY, position: pairing, situation: 5on5, games_played: 74, icetime: 45452.0, iceTimeRank: 247.0, xGoalsPercentage: 0.48, corsiPercentage: 0.51, fenwickPercentage: 0.52, xOnGoalFor: 427.66, xGoalsFor: 33.25, xReboundsFor: 26.75, xFreezeFor: 109.41, xPlayStoppedFor: 14.13, xPlayContinuedInZoneFor: 234.66, xPlayContinuedOutsideZoneFor: 173.8, flurryAdjustedxGoalsFor: 32.44, scoreVenueAdjustedxGoalsFor: 33.14, flurryScoreVenueAdjustedxGoalsFor: 32.32, shotsOnGoalFor: 390.0, missedShotsFor: 202.0, blockedShotAttemptsFor: 239.0, shotAttemptsFor: 831.0, goalsFor: 37.0, reboundsFor: 33.0, reboundGoalsFor: 4.0, freezeFor: 101.0, playStoppedFor: 3.0, playContinuedInZoneFor: 206.0, playContinuedOutsideZoneFor: 212.0, savedShotsOnGoalFor: 353.0, savedUnblockedShotAttemptsFor: 555.0, penaltiesFor: 50.0, penalityMinutesFor: 104.0, faceOffsWonFor: 399.0, hitsFor: 339.0, takeawaysFor: 105.0, giveawaysFor: 153.0, lowDangerShotsFor: 470.0, mediumDangerShotsFor: 91.0, highDangerShotsFor: 31.0, lowDangerxGoalsFor: 12.51, mediumDangerxGoalsFor: 12.0, highDangerxGoalsFor: 8.74, lowDangerGoalsFor: 17.0, mediumDangerGoalsFor: 12.0, highDangerGoalsFor: 8.0, scoreAdjustedShotsAttemptsFor: 824.69, unblockedShotAttemptsFor: 592.0, scoreAdjustedUnblockedShotAttemptsFor: 588.59, dZoneGiveawaysFor: 77.0, xGoalsFromxReboundsOfShotsFor: 5.54, xGoalsFromActualReboundsOfShotsFor: 5.65, reboundxGoalsFor: 5.8, totalShotCreditFor: 33.0, scoreAdjustedTotalShotCreditFor: 32.92, scoreFlurryAdjustedTotalShotCreditFor: 32.34, xOnGoalAgainst: 403.81, xGoalsAgainst: 35.71, xReboundsAgainst: 26.01, xFreezeAgainst: 102.66, xPlayStoppedAgainst: 13.52, xPlayContinuedInZoneAgainst: 213.59, xPlayContinuedOutsideZoneAgainst: 159.51, flurryAdjustedxGoalsAgainst: 34.4, scoreVenueAdjustedxGoalsAgainst: 36.06, flurryScoreVenueAdjustedxGoalsAgainst: 34.73, shotsOnGoalAgainst: 381.0, missedShotsAgainst: 170.0, blockedShotAttemptsAgainst: 243.0, shotAttemptsAgainst: 794.0, goalsAgainst: 41.0, reboundsAgainst: 38.0, reboundGoalsAgainst: 4.0, freezeAgainst: 87.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 203.0, playContinuedOutsideZoneAgainst: 182.0, savedShotsOnGoalAgainst: 340.0, savedUnblockedShotAttemptsAgainst: 510.0, penaltiesAgainst: 49.0, penalityMinutesAgainst: 101.0, faceOffsWonAgainst: 427.0, hitsAgainst: 297.0, takeawaysAgainst: 107.0, giveawaysAgainst: 133.0, lowDangerShotsAgainst: 404.0, mediumDangerShotsAgainst: 105.0, highDangerShotsAgainst: 42.0, lowDangerxGoalsAgainst: 10.66, mediumDangerxGoalsAgainst: 13.03, highDangerxGoalsAgainst: 12.02, lowDangerGoalsAgainst: 21.0, mediumDangerGoalsAgainst: 14.0, highDangerGoalsAgainst: 6.0, scoreAdjustedShotsAttemptsAgainst: 799.63, unblockedShotAttemptsAgainst: 551.0, scoreAdjustedUnblockedShotAttemptsAgainst: 557.12, dZoneGiveawaysAgainst: 77.0, xGoalsFromxReboundsOfShotsAgainst: 5.42, xGoalsFromActualReboundsOfShotsAgainst: 7.4, reboundxGoalsAgainst: 7.47, totalShotCreditAgainst: 33.66, scoreAdjustedTotalShotCreditAgainst: 33.9, scoreFlurryAdjustedTotalShotCreditAgainst: 33.32

lineId: 847585584784278480830, season: 2023, name: Svechnikov-Aho-Fast, team: CAR, position: line, situation: 5on5, games_played: 17, icetime: 4527.0, iceTimeRank: 149.0, xGoalsPercentage: 0.55, corsiPercentage: 0.58, fenwickPercentage: 0.58, xOnGoalFor: 48.88, xGoalsFor: 4.7, xReboundsFor: 3.29, xFreezeFor: 11.55, xPlayStoppedFor: 1.64, xPlayContinuedInZoneFor: 27.07, xPlayContinuedOutsideZoneFor: 19.75, flurryAdjustedxGoalsFor: 4.58, scoreVenueAdjustedxGoalsFor: 4.85, flurryScoreVenueAdjustedxGoalsFor: 4.72, shotsOnGoalFor: 36.0, missedShotsFor: 32.0, blockedShotAttemptsFor: 26.0, shotAttemptsFor: 94.0, goalsFor: 4.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 10.0, playStoppedFor: 0.0, playContinuedInZoneFor: 32.0, playContinuedOutsideZoneFor: 19.0, savedShotsOnGoalFor: 32.0, savedUnblockedShotAttemptsFor: 64.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 39.0, hitsFor: 40.0, takeawaysFor: 9.0, giveawaysFor: 15.0, lowDangerShotsFor: 49.0, mediumDangerShotsFor: 13.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 1.52, mediumDangerxGoalsFor: 1.58, highDangerxGoalsFor: 1.59, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 97.88, unblockedShotAttemptsFor: 68.0, scoreAdjustedUnblockedShotAttemptsFor: 70.56, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.68, xGoalsFromActualReboundsOfShotsFor: 0.77, reboundxGoalsFor: 0.77, totalShotCreditFor: 4.61, scoreAdjustedTotalShotCreditFor: 4.74, scoreFlurryAdjustedTotalShotCreditFor: 4.62, xOnGoalAgainst: 35.39, xGoalsAgainst: 3.84, xReboundsAgainst: 2.39, xFreezeAgainst: 8.5, xPlayStoppedAgainst: 1.21, xPlayContinuedInZoneAgainst: 19.08, xPlayContinuedOutsideZoneAgainst: 13.98, flurryAdjustedxGoalsAgainst: 3.55, scoreVenueAdjustedxGoalsAgainst: 3.77, flurryScoreVenueAdjustedxGoalsAgainst: 3.49, shotsOnGoalAgainst: 33.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 20.0, shotAttemptsAgainst: 69.0, goalsAgainst: 1.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 13.0, playContinuedOutsideZoneAgainst: 24.0, savedShotsOnGoalAgainst: 32.0, savedUnblockedShotAttemptsAgainst: 48.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 42.0, hitsAgainst: 38.0, takeawaysAgainst: 4.0, giveawaysAgainst: 13.0, lowDangerShotsAgainst: 36.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 6.0, lowDangerxGoalsAgainst: 1.25, mediumDangerxGoalsAgainst: 0.73, highDangerxGoalsAgainst: 1.86, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 66.62, unblockedShotAttemptsAgainst: 49.0, scoreAdjustedUnblockedShotAttemptsAgainst: 48.01, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.5, xGoalsFromActualReboundsOfShotsAgainst: 1.38, reboundxGoalsAgainst: 1.38, totalShotCreditAgainst: 2.96, scoreAdjustedTotalShotCreditAgainst: 2.9, scoreFlurryAdjustedTotalShotCreditAgainst: 2.82
