lineId: 84788828480871, season: 2022, name: Gavrikov-Boqvist, team: CBJ, position: pairing, situation: 5on5, games_played: 13, icetime: 4317.0, iceTimeRank: 67.0, xGoalsPercentage: 0.48, corsiPercentage: 0.49, fenwickPercentage: 0.53, xOnGoalFor: 38.94, xGoalsFor: 2.61, xReboundsFor: 2.45, xFreezeFor: 9.35, xPlayStoppedFor: 1.31, xPlayContinuedInZoneFor: 21.49, xPlayContinuedOutsideZoneFor: 16.79, flurryAdjustedxGoalsFor: 2.57, scoreVenueAdjustedxGoalsFor: 2.65, flurryScoreVenueAdjustedxGoalsFor: 2.6, shotsOnGoalFor: 37.0, missedShotsFor: 17.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 63.0, goalsFor: 4.0, reboundsFor: 2.0, reboundGoalsFor: 1.0, freezeFor: 16.0, playStoppedFor: 0.0, playContinuedInZoneFor: 14.0, playContinuedOutsideZoneFor: 18.0, savedShotsOnGoalFor: 33.0, savedUnblockedShotAttemptsFor: 50.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 30.0, hitsFor: 27.0, takeawaysFor: 9.0, giveawaysFor: 7.0, lowDangerShotsFor: 45.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 1.34, mediumDangerxGoalsFor: 0.58, highDangerxGoalsFor: 0.69, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 63.39, unblockedShotAttemptsFor: 54.0, scoreAdjustedUnblockedShotAttemptsFor: 54.36, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.5, xGoalsFromActualReboundsOfShotsFor: 0.39, reboundxGoalsFor: 0.39, totalShotCreditFor: 2.73, scoreAdjustedTotalShotCreditFor: 2.74, scoreFlurryAdjustedTotalShotCreditFor: 2.69, xOnGoalAgainst: 34.5, xGoalsAgainst: 2.83, xReboundsAgainst: 2.36, xFreezeAgainst: 7.89, xPlayStoppedAgainst: 1.07, xPlayContinuedInZoneAgainst: 19.66, xPlayContinuedOutsideZoneAgainst: 14.2, flurryAdjustedxGoalsAgainst: 2.79, scoreVenueAdjustedxGoalsAgainst: 2.96, flurryScoreVenueAdjustedxGoalsAgainst: 2.91, shotsOnGoalAgainst: 40.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 17.0, shotAttemptsAgainst: 65.0, goalsAgainst: 5.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 14.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 35.0, savedUnblockedShotAttemptsAgainst: 43.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 7.0, faceOffsWonAgainst: 36.0, hitsAgainst: 25.0, takeawaysAgainst: 10.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 33.0, mediumDangerShotsAgainst: 15.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.81, mediumDangerxGoalsAgainst: 2.02, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 67.17, unblockedShotAttemptsAgainst: 48.0, scoreAdjustedUnblockedShotAttemptsAgainst: 49.74, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.49, xGoalsFromActualReboundsOfShotsAgainst: 0.03, reboundxGoalsAgainst: 0.03, totalShotCreditAgainst: 3.29, scoreAdjustedTotalShotCreditAgainst: 3.43, scoreFlurryAdjustedTotalShotCreditAgainst: 3.38

lineId: 84781368480884, season: 2022, name: Middleton-Addison, team: MIN, position: pairing, situation: 5on5, games_played: 34, icetime: 3649.0, iceTimeRank: 225.0, xGoalsPercentage: 0.3, corsiPercentage: 0.42, fenwickPercentage: 0.35, xOnGoalFor: 18.8, xGoalsFor: 1.39, xReboundsFor: 1.16, xFreezeFor: 4.9, xPlayStoppedFor: 0.67, xPlayContinuedInZoneFor: 10.62, xPlayContinuedOutsideZoneFor: 8.27, flurryAdjustedxGoalsFor: 1.38, scoreVenueAdjustedxGoalsFor: 1.38, flurryScoreVenueAdjustedxGoalsFor: 1.37, shotsOnGoalFor: 19.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 21.0, shotAttemptsFor: 48.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 1.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 4.0, penalityMinutesFor: 11.0, faceOffsWonFor: 12.0, hitsFor: 34.0, takeawaysFor: 6.0, giveawaysFor: 10.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.65, mediumDangerxGoalsFor: 0.54, highDangerxGoalsFor: 0.2, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 47.71, unblockedShotAttemptsFor: 27.0, scoreAdjustedUnblockedShotAttemptsFor: 26.65, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.03, totalShotCreditFor: 1.59, scoreAdjustedTotalShotCreditFor: 1.59, scoreFlurryAdjustedTotalShotCreditFor: 1.58, xOnGoalAgainst: 37.37, xGoalsAgainst: 3.3, xReboundsAgainst: 2.44, xFreezeAgainst: 8.59, xPlayStoppedAgainst: 1.19, xPlayContinuedInZoneAgainst: 19.63, xPlayContinuedOutsideZoneAgainst: 14.85, flurryAdjustedxGoalsAgainst: 3.24, scoreVenueAdjustedxGoalsAgainst: 3.29, flurryScoreVenueAdjustedxGoalsAgainst: 3.24, shotsOnGoalAgainst: 41.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 66.0, goalsAgainst: 6.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 1.0, freezeAgainst: 8.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 19.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 35.0, savedUnblockedShotAttemptsAgainst: 44.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 11.0, faceOffsWonAgainst: 17.0, hitsAgainst: 30.0, takeawaysAgainst: 4.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 35.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.18, mediumDangerxGoalsAgainst: 1.57, highDangerxGoalsAgainst: 0.56, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 67.23, unblockedShotAttemptsAgainst: 50.0, scoreAdjustedUnblockedShotAttemptsAgainst: 50.97, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.5, xGoalsFromActualReboundsOfShotsAgainst: 0.7, reboundxGoalsAgainst: 0.7, totalShotCreditAgainst: 3.11, scoreAdjustedTotalShotCreditAgainst: 3.11, scoreFlurryAdjustedTotalShotCreditAgainst: 3.07

lineId: 847745484779468482078, season: 2022, name: Erne-Larkin-Raymond, team: DET, position: line, situation: 5on5, games_played: 7, icetime: 1375.0, iceTimeRank: 68.0, xGoalsPercentage: 0.48, corsiPercentage: 0.51, fenwickPercentage: 0.51, xOnGoalFor: 14.04, xGoalsFor: 0.77, xReboundsFor: 0.94, xFreezeFor: 3.94, xPlayStoppedFor: 0.53, xPlayContinuedInZoneFor: 8.15, xPlayContinuedOutsideZoneFor: 5.67, flurryAdjustedxGoalsFor: 0.77, scoreVenueAdjustedxGoalsFor: 0.76, flurryScoreVenueAdjustedxGoalsFor: 0.76, shotsOnGoalFor: 11.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 22.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 13.0, hitsFor: 12.0, takeawaysFor: 6.0, giveawaysFor: 0.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.52, mediumDangerxGoalsFor: 0.26, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 21.18, unblockedShotAttemptsFor: 20.0, scoreAdjustedUnblockedShotAttemptsFor: 19.42, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.03, totalShotCreditFor: 0.94, scoreAdjustedTotalShotCreditFor: 0.92, scoreFlurryAdjustedTotalShotCreditFor: 0.92, xOnGoalAgainst: 13.45, xGoalsAgainst: 0.83, xReboundsAgainst: 0.82, xFreezeAgainst: 3.26, xPlayStoppedAgainst: 0.44, xPlayContinuedInZoneAgainst: 7.58, xPlayContinuedOutsideZoneAgainst: 6.07, flurryAdjustedxGoalsAgainst: 0.82, scoreVenueAdjustedxGoalsAgainst: 0.85, flurryScoreVenueAdjustedxGoalsAgainst: 0.84, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 21.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 14.0, savedUnblockedShotAttemptsAgainst: 17.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 13.0, hitsAgainst: 11.0, takeawaysAgainst: 2.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 16.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.42, mediumDangerxGoalsAgainst: 0.4, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 22.07, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.57, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.1, reboundxGoalsAgainst: 0.1, totalShotCreditAgainst: 0.89, scoreAdjustedTotalShotCreditAgainst: 0.91, scoreFlurryAdjustedTotalShotCreditAgainst: 0.9

lineId: 847488484774948481058, season: 2022, name: Hoffman-Drouin-Ylonen, team: MTL, position: line, situation: 5on5, games_played: 7, icetime: 1460.0, iceTimeRank: 61.0, xGoalsPercentage: 0.39, corsiPercentage: 0.55, fenwickPercentage: 0.51, xOnGoalFor: 12.35, xGoalsFor: 0.9, xReboundsFor: 0.77, xFreezeFor: 3.04, xPlayStoppedFor: 0.4, xPlayContinuedInZoneFor: 7.37, xPlayContinuedOutsideZoneFor: 5.52, flurryAdjustedxGoalsFor: 0.89, scoreVenueAdjustedxGoalsFor: 0.94, flurryScoreVenueAdjustedxGoalsFor: 0.93, shotsOnGoalFor: 12.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 23.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 1.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 12.0, hitsFor: 4.0, takeawaysFor: 5.0, giveawaysFor: 4.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.48, mediumDangerxGoalsFor: 0.42, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 23.77, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 18.75, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.05, scoreAdjustedTotalShotCreditFor: 1.1, scoreFlurryAdjustedTotalShotCreditFor: 1.09, xOnGoalAgainst: 12.01, xGoalsAgainst: 1.38, xReboundsAgainst: 0.96, xFreezeAgainst: 2.85, xPlayStoppedAgainst: 0.44, xPlayContinuedInZoneAgainst: 6.75, xPlayContinuedOutsideZoneAgainst: 4.62, flurryAdjustedxGoalsAgainst: 1.31, scoreVenueAdjustedxGoalsAgainst: 1.39, flurryScoreVenueAdjustedxGoalsAgainst: 1.32, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 19.0, goalsAgainst: 3.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 13.0, hitsAgainst: 10.0, takeawaysAgainst: 2.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.27, mediumDangerxGoalsAgainst: 0.63, highDangerxGoalsAgainst: 0.48, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 17.93, unblockedShotAttemptsAgainst: 17.0, scoreAdjustedUnblockedShotAttemptsAgainst: 16.17, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.21, xGoalsFromActualReboundsOfShotsAgainst: 0.24, reboundxGoalsAgainst: 0.24, totalShotCreditAgainst: 1.34, scoreAdjustedTotalShotCreditAgainst: 1.34, scoreFlurryAdjustedTotalShotCreditAgainst: 1.32

lineId: 847740984774938479314, season: 2022, name: Tkachuk-Barkov-Verhaeghe, team: FLA, position: line, situation: 5on5, games_played: 49, icetime: 11846.0, iceTimeRank: 378.0, xGoalsPercentage: 0.63, corsiPercentage: 0.63, fenwickPercentage: 0.61, xOnGoalFor: 151.43, xGoalsFor: 16.15, xReboundsFor: 10.79, xFreezeFor: 37.43, xPlayStoppedFor: 5.3, xPlayContinuedInZoneFor: 81.11, xPlayContinuedOutsideZoneFor: 58.23, flurryAdjustedxGoalsFor: 14.93, scoreVenueAdjustedxGoalsFor: 16.11, flurryScoreVenueAdjustedxGoalsFor: 14.93, shotsOnGoalFor: 144.0, missedShotsFor: 65.0, blockedShotAttemptsFor: 72.0, shotAttemptsFor: 281.0, goalsFor: 19.0, reboundsFor: 26.0, reboundGoalsFor: 2.0, freezeFor: 34.0, playStoppedFor: 2.0, playContinuedInZoneFor: 71.0, playContinuedOutsideZoneFor: 57.0, savedShotsOnGoalFor: 125.0, savedUnblockedShotAttemptsFor: 190.0, penaltiesFor: 8.0, penalityMinutesFor: 16.0, faceOffsWonFor: 125.0, hitsFor: 46.0, takeawaysFor: 33.0, giveawaysFor: 34.0, lowDangerShotsFor: 148.0, mediumDangerShotsFor: 39.0, highDangerShotsFor: 22.0, lowDangerxGoalsFor: 4.48, mediumDangerxGoalsFor: 4.8, highDangerxGoalsFor: 6.87, lowDangerGoalsFor: 10.0, mediumDangerGoalsFor: 7.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 281.07, unblockedShotAttemptsFor: 209.0, scoreAdjustedUnblockedShotAttemptsFor: 209.03, dZoneGiveawaysFor: 14.0, xGoalsFromxReboundsOfShotsFor: 2.25, xGoalsFromActualReboundsOfShotsFor: 6.79, reboundxGoalsFor: 6.79, totalShotCreditFor: 11.61, scoreAdjustedTotalShotCreditFor: 11.62, scoreFlurryAdjustedTotalShotCreditFor: 11.31, xOnGoalAgainst: 100.21, xGoalsAgainst: 9.69, xReboundsAgainst: 6.85, xFreezeAgainst: 23.28, xPlayStoppedAgainst: 3.19, xPlayContinuedInZoneAgainst: 52.68, xPlayContinuedOutsideZoneAgainst: 38.3, flurryAdjustedxGoalsAgainst: 9.29, scoreVenueAdjustedxGoalsAgainst: 9.74, flurryScoreVenueAdjustedxGoalsAgainst: 9.35, shotsOnGoalAgainst: 96.0, missedShotsAgainst: 38.0, blockedShotAttemptsAgainst: 30.0, shotAttemptsAgainst: 164.0, goalsAgainst: 7.0, reboundsAgainst: 9.0, reboundGoalsAgainst: 0.0, freezeAgainst: 27.0, playStoppedAgainst: 5.0, playContinuedInZoneAgainst: 32.0, playContinuedOutsideZoneAgainst: 54.0, savedShotsOnGoalAgainst: 89.0, savedUnblockedShotAttemptsAgainst: 127.0, penaltiesAgainst: 17.0, penalityMinutesAgainst: 34.0, faceOffsWonAgainst: 100.0, hitsAgainst: 70.0, takeawaysAgainst: 21.0, giveawaysAgainst: 42.0, lowDangerShotsAgainst: 94.0, mediumDangerShotsAgainst: 30.0, highDangerShotsAgainst: 10.0, lowDangerxGoalsAgainst: 2.89, mediumDangerxGoalsAgainst: 4.03, highDangerxGoalsAgainst: 2.77, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 164.71, unblockedShotAttemptsAgainst: 134.0, scoreAdjustedUnblockedShotAttemptsAgainst: 134.4, dZoneGiveawaysAgainst: 23.0, xGoalsFromxReboundsOfShotsAgainst: 1.44, xGoalsFromActualReboundsOfShotsAgainst: 2.26, reboundxGoalsAgainst: 2.26, totalShotCreditAgainst: 8.86, scoreAdjustedTotalShotCreditAgainst: 8.94, scoreFlurryAdjustedTotalShotCreditAgainst: 8.78

lineId: 847398684745648476480, season: 2022, name: Killorn-Stamkos-Namestnikov, team: TBL, position: line, situation: 5on5, games_played: 10, icetime: 1718.0, iceTimeRank: 82.0, xGoalsPercentage: 0.35, corsiPercentage: 0.42, fenwickPercentage: 0.44, xOnGoalFor: 11.56, xGoalsFor: 0.72, xReboundsFor: 0.73, xFreezeFor: 2.94, xPlayStoppedFor: 0.44, xPlayContinuedInZoneFor: 7.67, xPlayContinuedOutsideZoneFor: 5.5, flurryAdjustedxGoalsFor: 0.71, scoreVenueAdjustedxGoalsFor: 0.71, flurryScoreVenueAdjustedxGoalsFor: 0.7, shotsOnGoalFor: 10.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 22.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 18.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 16.0, hitsFor: 15.0, takeawaysFor: 1.0, giveawaysFor: 7.0, lowDangerShotsFor: 17.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.61, mediumDangerxGoalsFor: 0.11, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 21.84, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 17.68, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.87, scoreAdjustedTotalShotCreditFor: 0.85, scoreFlurryAdjustedTotalShotCreditFor: 0.84, xOnGoalAgainst: 16.9, xGoalsAgainst: 1.35, xReboundsAgainst: 1.17, xFreezeAgainst: 4.25, xPlayStoppedAgainst: 0.54, xPlayContinuedInZoneAgainst: 9.18, xPlayContinuedOutsideZoneAgainst: 6.51, flurryAdjustedxGoalsAgainst: 1.33, scoreVenueAdjustedxGoalsAgainst: 1.39, flurryScoreVenueAdjustedxGoalsAgainst: 1.37, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 30.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 21.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 15.0, hitsAgainst: 13.0, takeawaysAgainst: 2.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 18.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.41, mediumDangerxGoalsAgainst: 0.43, highDangerxGoalsAgainst: 0.51, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 30.17, unblockedShotAttemptsAgainst: 23.0, scoreAdjustedUnblockedShotAttemptsAgainst: 23.17, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.24, xGoalsFromActualReboundsOfShotsAgainst: 0.3, reboundxGoalsAgainst: 0.3, totalShotCreditAgainst: 1.29, scoreAdjustedTotalShotCreditAgainst: 1.32, scoreFlurryAdjustedTotalShotCreditAgainst: 1.3
