lineId: 847634684802058482705, season: 2023, name: Gaudreau-Sillinger-Bemstrom, team: CBJ, position: line, situation: 5on5, games_played: 6, icetime: 660.0, iceTimeRank: 63.0, xGoalsPercentage: 0.51, corsiPercentage: 0.54, fenwickPercentage: 0.59, xOnGoalFor: 6.47, xGoalsFor: 0.68, xReboundsFor: 0.43, xFreezeFor: 1.81, xPlayStoppedFor: 0.28, xPlayContinuedInZoneFor: 3.93, xPlayContinuedOutsideZoneFor: 2.86, flurryAdjustedxGoalsFor: 0.68, scoreVenueAdjustedxGoalsFor: 0.68, flurryScoreVenueAdjustedxGoalsFor: 0.67, shotsOnGoalFor: 5.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 13.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 5.0, hitsFor: 3.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.18, mediumDangerxGoalsFor: 0.3, highDangerxGoalsFor: 0.2, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.73, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 10.03, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.19, reboundxGoalsFor: 0.19, totalShotCreditFor: 0.58, scoreAdjustedTotalShotCreditFor: 0.57, scoreFlurryAdjustedTotalShotCreditFor: 0.57, xOnGoalAgainst: 5.58, xGoalsAgainst: 0.65, xReboundsAgainst: 0.31, xFreezeAgainst: 1.18, xPlayStoppedAgainst: 0.16, xPlayContinuedInZoneAgainst: 2.43, xPlayContinuedOutsideZoneAgainst: 2.27, flurryAdjustedxGoalsAgainst: 0.65, scoreVenueAdjustedxGoalsAgainst: 0.66, flurryScoreVenueAdjustedxGoalsAgainst: 0.66, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 11.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 6.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 6.0, hitsAgainst: 2.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.08, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.47, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 11.14, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.04, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.71, scoreAdjustedTotalShotCreditAgainst: 0.73, scoreFlurryAdjustedTotalShotCreditAgainst: 0.73

lineId: 84784608479369, season: 2023, name: Werenski-Peeke, team: CBJ, position: pairing, situation: 5on5, games_played: 13, icetime: 1973.0, iceTimeRank: 78.0, xGoalsPercentage: 0.35, corsiPercentage: 0.48, fenwickPercentage: 0.47, xOnGoalFor: 19.07, xGoalsFor: 1.05, xReboundsFor: 1.03, xFreezeFor: 5.9, xPlayStoppedFor: 0.69, xPlayContinuedInZoneFor: 9.69, xPlayContinuedOutsideZoneFor: 7.63, flurryAdjustedxGoalsFor: 1.02, scoreVenueAdjustedxGoalsFor: 1.06, flurryScoreVenueAdjustedxGoalsFor: 1.04, shotsOnGoalFor: 18.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 13.0, shotAttemptsFor: 39.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 17.0, savedUnblockedShotAttemptsFor: 25.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 15.0, hitsFor: 13.0, takeawaysFor: 4.0, giveawaysFor: 5.0, lowDangerShotsFor: 24.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.58, mediumDangerxGoalsFor: 0.09, highDangerxGoalsFor: 0.38, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 39.22, unblockedShotAttemptsFor: 26.0, scoreAdjustedUnblockedShotAttemptsFor: 26.21, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.21, xGoalsFromActualReboundsOfShotsFor: 0.5, reboundxGoalsFor: 0.5, totalShotCreditFor: 0.77, scoreAdjustedTotalShotCreditFor: 0.78, scoreFlurryAdjustedTotalShotCreditFor: 0.76, xOnGoalAgainst: 20.16, xGoalsAgainst: 1.92, xReboundsAgainst: 1.31, xFreezeAgainst: 5.38, xPlayStoppedAgainst: 0.71, xPlayContinuedInZoneAgainst: 11.22, xPlayContinuedOutsideZoneAgainst: 8.46, flurryAdjustedxGoalsAgainst: 1.84, scoreVenueAdjustedxGoalsAgainst: 1.95, flurryScoreVenueAdjustedxGoalsAgainst: 1.86, shotsOnGoalAgainst: 18.0, missedShotsAgainst: 11.0, blockedShotAttemptsAgainst: 13.0, shotAttemptsAgainst: 42.0, goalsAgainst: 3.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 26.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 13.0, hitsAgainst: 9.0, takeawaysAgainst: 4.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 21.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.76, mediumDangerxGoalsAgainst: 0.74, highDangerxGoalsAgainst: 0.41, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 43.15, unblockedShotAttemptsAgainst: 29.0, scoreAdjustedUnblockedShotAttemptsAgainst: 29.89, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.28, xGoalsFromActualReboundsOfShotsAgainst: 0.65, reboundxGoalsAgainst: 0.65, totalShotCreditAgainst: 1.54, scoreAdjustedTotalShotCreditAgainst: 1.58, scoreFlurryAdjustedTotalShotCreditAgainst: 1.53

lineId: 847933984799418484166, season: 2023, name: Laine-Fantilli-Danforth, team: CBJ, position: line, situation: 5on5, games_played: 3, icetime: 951.0, iceTimeRank: 17.0, xGoalsPercentage: 0.42, corsiPercentage: 0.4, fenwickPercentage: 0.4, xOnGoalFor: 6.78, xGoalsFor: 0.53, xReboundsFor: 0.46, xFreezeFor: 1.53, xPlayStoppedFor: 0.24, xPlayContinuedInZoneFor: 4.19, xPlayContinuedOutsideZoneFor: 3.04, flurryAdjustedxGoalsFor: 0.52, scoreVenueAdjustedxGoalsFor: 0.53, flurryScoreVenueAdjustedxGoalsFor: 0.53, shotsOnGoalFor: 5.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 14.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 1.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 3.0, hitsFor: 5.0, takeawaysFor: 3.0, giveawaysFor: 1.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.34, mediumDangerxGoalsFor: 0.19, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 14.21, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 10.23, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.62, scoreAdjustedTotalShotCreditFor: 0.63, scoreFlurryAdjustedTotalShotCreditFor: 0.62, xOnGoalAgainst: 10.84, xGoalsAgainst: 0.73, xReboundsAgainst: 0.66, xFreezeAgainst: 2.66, xPlayStoppedAgainst: 0.33, xPlayContinuedInZoneAgainst: 6.08, xPlayContinuedOutsideZoneAgainst: 4.54, flurryAdjustedxGoalsAgainst: 0.73, scoreVenueAdjustedxGoalsAgainst: 0.73, flurryScoreVenueAdjustedxGoalsAgainst: 0.73, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 21.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 4.0, hitsAgainst: 8.0, takeawaysAgainst: 3.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.25, mediumDangerxGoalsAgainst: 0.48, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 20.81, unblockedShotAttemptsAgainst: 15.0, scoreAdjustedUnblockedShotAttemptsAgainst: 14.76, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.13, xGoalsFromActualReboundsOfShotsAgainst: 0.09, reboundxGoalsAgainst: 0.09, totalShotCreditAgainst: 0.77, scoreAdjustedTotalShotCreditAgainst: 0.78, scoreFlurryAdjustedTotalShotCreditAgainst: 0.78

lineId: 848020884820928482116, season: 2023, name: Sttzle-Greig-Batherson, team: OTT, position: line, situation: 5on5, games_played: 9, icetime: 1632.0, iceTimeRank: 90.0, xGoalsPercentage: 0.47, corsiPercentage: 0.44, fenwickPercentage: 0.42, xOnGoalFor: 10.31, xGoalsFor: 0.62, xReboundsFor: 0.62, xFreezeFor: 2.3, xPlayStoppedFor: 0.32, xPlayContinuedInZoneFor: 6.42, xPlayContinuedOutsideZoneFor: 4.72, flurryAdjustedxGoalsFor: 0.6, scoreVenueAdjustedxGoalsFor: 0.67, flurryScoreVenueAdjustedxGoalsFor: 0.65, shotsOnGoalFor: 10.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 22.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 7.0, hitsFor: 15.0, takeawaysFor: 5.0, giveawaysFor: 6.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.31, mediumDangerxGoalsFor: 0.31, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 23.2, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 15.88, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.75, scoreAdjustedTotalShotCreditFor: 0.8, scoreFlurryAdjustedTotalShotCreditFor: 0.78, xOnGoalAgainst: 14.8, xGoalsAgainst: 0.71, xReboundsAgainst: 0.81, xFreezeAgainst: 4.48, xPlayStoppedAgainst: 0.55, xPlayContinuedInZoneAgainst: 8.37, xPlayContinuedOutsideZoneAgainst: 6.08, flurryAdjustedxGoalsAgainst: 0.69, scoreVenueAdjustedxGoalsAgainst: 0.7, flurryScoreVenueAdjustedxGoalsAgainst: 0.67, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 28.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 14.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 21.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 16.0, hitsAgainst: 22.0, takeawaysAgainst: 2.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 19.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.48, mediumDangerxGoalsAgainst: 0.23, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 27.18, unblockedShotAttemptsAgainst: 21.0, scoreAdjustedUnblockedShotAttemptsAgainst: 20.51, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.14, reboundxGoalsAgainst: 0.14, totalShotCreditAgainst: 0.73, scoreAdjustedTotalShotCreditAgainst: 0.7, scoreFlurryAdjustedTotalShotCreditAgainst: 0.68

lineId: 847751184815808481656, season: 2023, name: Protas-Mcmichael-Mantha, team: WSH, position: line, situation: 5on5, games_played: 42, icetime: 19203.0, iceTimeRank: 153.0, xGoalsPercentage: 0.58, corsiPercentage: 0.51, fenwickPercentage: 0.53, xOnGoalFor: 159.26, xGoalsFor: 15.08, xReboundsFor: 10.88, xFreezeFor: 39.55, xPlayStoppedFor: 5.59, xPlayContinuedInZoneFor: 84.4, xPlayContinuedOutsideZoneFor: 63.5, flurryAdjustedxGoalsFor: 13.99, scoreVenueAdjustedxGoalsFor: 15.09, flurryScoreVenueAdjustedxGoalsFor: 13.99, shotsOnGoalFor: 150.0, missedShotsFor: 69.0, blockedShotAttemptsFor: 76.0, shotAttemptsFor: 295.0, goalsFor: 13.0, reboundsFor: 25.0, reboundGoalsFor: 3.0, freezeFor: 24.0, playStoppedFor: 1.0, playContinuedInZoneFor: 72.0, playContinuedOutsideZoneFor: 84.0, savedShotsOnGoalFor: 137.0, savedUnblockedShotAttemptsFor: 206.0, penaltiesFor: 16.0, penalityMinutesFor: 34.0, faceOffsWonFor: 137.0, hitsFor: 77.0, takeawaysFor: 40.0, giveawaysFor: 50.0, lowDangerShotsFor: 158.0, mediumDangerShotsFor: 43.0, highDangerShotsFor: 18.0, lowDangerxGoalsFor: 4.44, mediumDangerxGoalsFor: 5.44, highDangerxGoalsFor: 5.19, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 294.83, unblockedShotAttemptsFor: 219.0, scoreAdjustedUnblockedShotAttemptsFor: 218.42, dZoneGiveawaysFor: 29.0, xGoalsFromxReboundsOfShotsFor: 2.28, xGoalsFromActualReboundsOfShotsFor: 5.27, reboundxGoalsFor: 5.27, totalShotCreditFor: 12.09, scoreAdjustedTotalShotCreditFor: 12.1, scoreFlurryAdjustedTotalShotCreditFor: 11.77, xOnGoalAgainst: 143.35, xGoalsAgainst: 11.01, xReboundsAgainst: 8.94, xFreezeAgainst: 36.17, xPlayStoppedAgainst: 4.71, xPlayContinuedInZoneAgainst: 77.93, xPlayContinuedOutsideZoneAgainst: 59.24, flurryAdjustedxGoalsAgainst: 10.41, scoreVenueAdjustedxGoalsAgainst: 11.33, flurryScoreVenueAdjustedxGoalsAgainst: 10.68, shotsOnGoalAgainst: 138.0, missedShotsAgainst: 60.0, blockedShotAttemptsAgainst: 88.0, shotAttemptsAgainst: 286.0, goalsAgainst: 15.0, reboundsAgainst: 15.0, reboundGoalsAgainst: 4.0, freezeAgainst: 30.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 58.0, playContinuedOutsideZoneAgainst: 80.0, savedShotsOnGoalAgainst: 123.0, savedUnblockedShotAttemptsAgainst: 183.0, penaltiesAgainst: 12.0, penalityMinutesAgainst: 24.0, faceOffsWonAgainst: 161.0, hitsAgainst: 125.0, takeawaysAgainst: 45.0, giveawaysAgainst: 48.0, lowDangerShotsAgainst: 150.0, mediumDangerShotsAgainst: 39.0, highDangerShotsAgainst: 9.0, lowDangerxGoalsAgainst: 4.0, mediumDangerxGoalsAgainst: 4.85, highDangerxGoalsAgainst: 2.17, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 8.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 291.48, unblockedShotAttemptsAgainst: 198.0, scoreAdjustedUnblockedShotAttemptsAgainst: 201.14, dZoneGiveawaysAgainst: 36.0, xGoalsFromxReboundsOfShotsAgainst: 1.85, xGoalsFromActualReboundsOfShotsAgainst: 2.61, reboundxGoalsAgainst: 2.61, totalShotCreditAgainst: 10.25, scoreAdjustedTotalShotCreditAgainst: 10.46, scoreFlurryAdjustedTotalShotCreditAgainst: 10.21

lineId: 847572684763928478891, season: 2023, name: Appleton-Lowry-Toffoli, team: WPG, position: line, situation: 5on5, games_played: 3, icetime: 1612.0, iceTimeRank: 5.0, xGoalsPercentage: 0.52, corsiPercentage: 0.47, fenwickPercentage: 0.45, xOnGoalFor: 10.16, xGoalsFor: 0.95, xReboundsFor: 0.69, xFreezeFor: 2.71, xPlayStoppedFor: 0.4, xPlayContinuedInZoneFor: 5.95, xPlayContinuedOutsideZoneFor: 4.3, flurryAdjustedxGoalsFor: 0.93, scoreVenueAdjustedxGoalsFor: 0.99, flurryScoreVenueAdjustedxGoalsFor: 0.98, shotsOnGoalFor: 10.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 21.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 19.0, hitsFor: 14.0, takeawaysFor: 3.0, giveawaysFor: 3.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.49, mediumDangerxGoalsFor: 0.23, highDangerxGoalsFor: 0.24, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 22.17, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 15.77, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.14, xGoalsFromActualReboundsOfShotsFor: 0.05, reboundxGoalsFor: 0.05, totalShotCreditFor: 1.04, scoreAdjustedTotalShotCreditFor: 1.09, scoreFlurryAdjustedTotalShotCreditFor: 1.08, xOnGoalAgainst: 12.77, xGoalsAgainst: 0.89, xReboundsAgainst: 0.79, xFreezeAgainst: 3.23, xPlayStoppedAgainst: 0.43, xPlayContinuedInZoneAgainst: 7.38, xPlayContinuedOutsideZoneAgainst: 5.29, flurryAdjustedxGoalsAgainst: 0.85, scoreVenueAdjustedxGoalsAgainst: 0.82, flurryScoreVenueAdjustedxGoalsAgainst: 0.79, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 24.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 12.0, hitsAgainst: 11.0, takeawaysAgainst: 1.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.32, mediumDangerxGoalsAgainst: 0.34, highDangerxGoalsAgainst: 0.22, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 22.34, unblockedShotAttemptsAgainst: 18.0, scoreAdjustedUnblockedShotAttemptsAgainst: 16.87, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.16, xGoalsFromActualReboundsOfShotsAgainst: 0.22, reboundxGoalsAgainst: 0.22, totalShotCreditAgainst: 0.83, scoreAdjustedTotalShotCreditAgainst: 0.77, scoreFlurryAdjustedTotalShotCreditAgainst: 0.76
