lineId: 847934384826998483431, season: 2023, name: Keller-Cooley-Guenther, team: ARI, position: line, situation: 5on5, games_played: 15, icetime: 3353.0, iceTimeRank: 138.0, xGoalsPercentage: 0.62, corsiPercentage: 0.54, fenwickPercentage: 0.57, xOnGoalFor: 30.9, xGoalsFor: 3.12, xReboundsFor: 1.97, xFreezeFor: 8.07, xPlayStoppedFor: 0.98, xPlayContinuedInZoneFor: 16.34, xPlayContinuedOutsideZoneFor: 11.52, flurryAdjustedxGoalsFor: 3.06, scoreVenueAdjustedxGoalsFor: 3.16, flurryScoreVenueAdjustedxGoalsFor: 3.09, shotsOnGoalFor: 28.0, missedShotsFor: 14.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 56.0, goalsFor: 1.0, reboundsFor: 6.0, reboundGoalsFor: 1.0, freezeFor: 11.0, playStoppedFor: 0.0, playContinuedInZoneFor: 13.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 27.0, savedUnblockedShotAttemptsFor: 41.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 20.0, hitsFor: 20.0, takeawaysFor: 9.0, giveawaysFor: 11.0, lowDangerShotsFor: 33.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.01, mediumDangerxGoalsFor: 0.69, highDangerxGoalsFor: 1.41, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 54.81, unblockedShotAttemptsFor: 42.0, scoreAdjustedUnblockedShotAttemptsFor: 41.2, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.41, xGoalsFromActualReboundsOfShotsFor: 1.44, reboundxGoalsFor: 1.44, totalShotCreditFor: 2.1, scoreAdjustedTotalShotCreditFor: 2.07, scoreFlurryAdjustedTotalShotCreditFor: 2.05, xOnGoalAgainst: 24.01, xGoalsAgainst: 1.88, xReboundsAgainst: 1.44, xFreezeAgainst: 5.98, xPlayStoppedAgainst: 0.7, xPlayContinuedInZoneAgainst: 12.44, xPlayContinuedOutsideZoneAgainst: 9.55, flurryAdjustedxGoalsAgainst: 1.86, scoreVenueAdjustedxGoalsAgainst: 1.95, flurryScoreVenueAdjustedxGoalsAgainst: 1.92, shotsOnGoalAgainst: 22.0, missedShotsAgainst: 10.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 48.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 10.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 30.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 29.0, hitsAgainst: 26.0, takeawaysAgainst: 5.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 24.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.64, mediumDangerxGoalsAgainst: 0.75, highDangerxGoalsAgainst: 0.49, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 49.27, unblockedShotAttemptsAgainst: 32.0, scoreAdjustedUnblockedShotAttemptsAgainst: 32.91, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.3, xGoalsFromActualReboundsOfShotsAgainst: 0.28, reboundxGoalsAgainst: 0.28, totalShotCreditAgainst: 1.91, scoreAdjustedTotalShotCreditAgainst: 1.95, scoreFlurryAdjustedTotalShotCreditAgainst: 1.94

lineId: 847464184764588478873, season: 2023, name: Henrique-Strome-Terry, team: ANA, position: line, situation: 5on5, games_played: 4, icetime: 1748.0, iceTimeRank: 18.0, xGoalsPercentage: 0.53, corsiPercentage: 0.49, fenwickPercentage: 0.44, xOnGoalFor: 11.57, xGoalsFor: 1.24, xReboundsFor: 0.67, xFreezeFor: 2.78, xPlayStoppedFor: 0.44, xPlayContinuedInZoneFor: 6.01, xPlayContinuedOutsideZoneFor: 4.86, flurryAdjustedxGoalsFor: 1.18, scoreVenueAdjustedxGoalsFor: 1.28, flurryScoreVenueAdjustedxGoalsFor: 1.22, shotsOnGoalFor: 12.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 25.0, goalsFor: 2.0, reboundsFor: 3.0, reboundGoalsFor: 1.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 14.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 22.0, hitsFor: 6.0, takeawaysFor: 3.0, giveawaysFor: 5.0, lowDangerShotsFor: 13.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.42, mediumDangerxGoalsFor: 0.14, highDangerxGoalsFor: 0.68, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 26.76, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 16.63, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.14, xGoalsFromActualReboundsOfShotsFor: 0.82, reboundxGoalsFor: 0.82, totalShotCreditFor: 0.56, scoreAdjustedTotalShotCreditFor: 0.59, scoreFlurryAdjustedTotalShotCreditFor: 0.58, xOnGoalAgainst: 14.92, xGoalsAgainst: 1.08, xReboundsAgainst: 0.97, xFreezeAgainst: 3.2, xPlayStoppedAgainst: 0.42, xPlayContinuedInZoneAgainst: 8.34, xPlayContinuedOutsideZoneAgainst: 5.98, flurryAdjustedxGoalsAgainst: 1.06, scoreVenueAdjustedxGoalsAgainst: 1.04, flurryScoreVenueAdjustedxGoalsAgainst: 1.02, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 26.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 16.0, hitsAgainst: 13.0, takeawaysAgainst: 4.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.38, mediumDangerxGoalsAgainst: 0.71, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 25.51, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.66, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.21, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.29, scoreAdjustedTotalShotCreditAgainst: 1.24, scoreFlurryAdjustedTotalShotCreditAgainst: 1.22

lineId: 84752188481598, season: 2023, name: Ekholm-Broberg, team: EDM, position: pairing, situation: 5on5, games_played: 5, icetime: 890.0, iceTimeRank: 33.0, xGoalsPercentage: 0.53, corsiPercentage: 0.5, fenwickPercentage: 0.5, xOnGoalFor: 9.13, xGoalsFor: 0.62, xReboundsFor: 0.56, xFreezeFor: 2.54, xPlayStoppedFor: 0.3, xPlayContinuedInZoneFor: 4.72, xPlayContinuedOutsideZoneFor: 3.27, flurryAdjustedxGoalsFor: 0.62, scoreVenueAdjustedxGoalsFor: 0.63, flurryScoreVenueAdjustedxGoalsFor: 0.63, shotsOnGoalFor: 6.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 15.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 13.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.23, mediumDangerxGoalsFor: 0.39, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 14.95, unblockedShotAttemptsFor: 12.0, scoreAdjustedUnblockedShotAttemptsFor: 11.92, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.12, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.74, scoreAdjustedTotalShotCreditFor: 0.75, scoreFlurryAdjustedTotalShotCreditFor: 0.74, xOnGoalAgainst: 8.95, xGoalsAgainst: 0.55, xReboundsAgainst: 0.55, xFreezeAgainst: 2.38, xPlayStoppedAgainst: 0.34, xPlayContinuedInZoneAgainst: 4.45, xPlayContinuedOutsideZoneAgainst: 3.73, flurryAdjustedxGoalsAgainst: 0.55, scoreVenueAdjustedxGoalsAgainst: 0.55, flurryScoreVenueAdjustedxGoalsAgainst: 0.55, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 15.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 6.0, hitsAgainst: 8.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.2, mediumDangerxGoalsAgainst: 0.35, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.01, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.92, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.01, reboundxGoalsAgainst: 0.01, totalShotCreditAgainst: 0.66, scoreAdjustedTotalShotCreditAgainst: 0.66, scoreFlurryAdjustedTotalShotCreditAgainst: 0.65

lineId: 84740908478507, season: 2023, name: Smith-Marino, team: NJD, position: pairing, situation: 5on5, games_played: 46, icetime: 4309.0, iceTimeRank: 326.0, xGoalsPercentage: 0.43, corsiPercentage: 0.43, fenwickPercentage: 0.41, xOnGoalFor: 18.14, xGoalsFor: 2.02, xReboundsFor: 1.13, xFreezeFor: 4.72, xPlayStoppedFor: 0.65, xPlayContinuedInZoneFor: 8.96, xPlayContinuedOutsideZoneFor: 6.51, flurryAdjustedxGoalsFor: 1.91, scoreVenueAdjustedxGoalsFor: 2.08, flurryScoreVenueAdjustedxGoalsFor: 1.97, shotsOnGoalFor: 16.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 36.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 15.0, savedUnblockedShotAttemptsFor: 23.0, penaltiesFor: 4.0, penalityMinutesFor: 11.0, faceOffsWonFor: 11.0, hitsFor: 30.0, takeawaysFor: 9.0, giveawaysFor: 14.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.62, mediumDangerxGoalsFor: 0.29, highDangerxGoalsFor: 1.1, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 35.88, unblockedShotAttemptsFor: 24.0, scoreAdjustedUnblockedShotAttemptsFor: 24.15, dZoneGiveawaysFor: 9.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.89, reboundxGoalsFor: 0.89, totalShotCreditFor: 1.36, scoreAdjustedTotalShotCreditFor: 1.39, scoreFlurryAdjustedTotalShotCreditFor: 1.38, xOnGoalAgainst: 24.76, xGoalsAgainst: 2.67, xReboundsAgainst: 1.75, xFreezeAgainst: 6.22, xPlayStoppedAgainst: 0.84, xPlayContinuedInZoneAgainst: 12.91, xPlayContinuedOutsideZoneAgainst: 9.6, flurryAdjustedxGoalsAgainst: 2.52, scoreVenueAdjustedxGoalsAgainst: 2.66, flurryScoreVenueAdjustedxGoalsAgainst: 2.53, shotsOnGoalAgainst: 21.0, missedShotsAgainst: 13.0, blockedShotAttemptsAgainst: 14.0, shotAttemptsAgainst: 48.0, goalsAgainst: 3.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 31.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 7.0, faceOffsWonAgainst: 13.0, hitsAgainst: 21.0, takeawaysAgainst: 9.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 22.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.76, mediumDangerxGoalsAgainst: 1.32, highDangerxGoalsAgainst: 0.59, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 47.88, unblockedShotAttemptsAgainst: 34.0, scoreAdjustedUnblockedShotAttemptsAgainst: 34.24, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.37, xGoalsFromActualReboundsOfShotsAgainst: 0.41, reboundxGoalsAgainst: 0.41, totalShotCreditAgainst: 2.63, scoreAdjustedTotalShotCreditAgainst: 2.63, scoreFlurryAdjustedTotalShotCreditAgainst: 2.54

lineId: 847998784808808481556, season: 2023, name: Lauko-Geekie-Beecher, team: BOS, position: line, situation: 5on5, games_played: 6, icetime: 1471.0, iceTimeRank: 56.0, xGoalsPercentage: 0.44, corsiPercentage: 0.41, fenwickPercentage: 0.38, xOnGoalFor: 8.47, xGoalsFor: 0.62, xReboundsFor: 0.58, xFreezeFor: 2.15, xPlayStoppedFor: 0.29, xPlayContinuedInZoneFor: 4.79, xPlayContinuedOutsideZoneFor: 3.57, flurryAdjustedxGoalsFor: 0.62, scoreVenueAdjustedxGoalsFor: 0.65, flurryScoreVenueAdjustedxGoalsFor: 0.65, shotsOnGoalFor: 10.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 19.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 23.0, hitsFor: 17.0, takeawaysFor: 5.0, giveawaysFor: 0.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.15, mediumDangerxGoalsFor: 0.47, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 19.12, unblockedShotAttemptsFor: 12.0, scoreAdjustedUnblockedShotAttemptsFor: 12.28, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.12, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.74, scoreAdjustedTotalShotCreditFor: 0.77, scoreFlurryAdjustedTotalShotCreditFor: 0.77, xOnGoalAgainst: 14.39, xGoalsAgainst: 0.8, xReboundsAgainst: 0.9, xFreezeAgainst: 3.84, xPlayStoppedAgainst: 0.5, xPlayContinuedInZoneAgainst: 8.33, xPlayContinuedOutsideZoneAgainst: 5.63, flurryAdjustedxGoalsAgainst: 0.78, scoreVenueAdjustedxGoalsAgainst: 0.8, flurryScoreVenueAdjustedxGoalsAgainst: 0.77, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 27.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 19.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 9.0, hitsAgainst: 15.0, takeawaysAgainst: 3.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 18.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.54, mediumDangerxGoalsAgainst: 0.26, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 27.22, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 20.14, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.16, reboundxGoalsAgainst: 0.16, totalShotCreditAgainst: 0.83, scoreAdjustedTotalShotCreditAgainst: 0.83, scoreFlurryAdjustedTotalShotCreditAgainst: 0.81

lineId: 847456484785198479542, season: 2023, name: Hagel-Cirelli-Stamkos, team: TBL, position: line, situation: 5on5, games_played: 34, icetime: 14640.0, iceTimeRank: 132.0, xGoalsPercentage: 0.46, corsiPercentage: 0.47, fenwickPercentage: 0.47, xOnGoalFor: 114.57, xGoalsFor: 10.16, xReboundsFor: 7.76, xFreezeFor: 27.0, xPlayStoppedFor: 3.71, xPlayContinuedInZoneFor: 63.92, xPlayContinuedOutsideZoneFor: 46.46, flurryAdjustedxGoalsFor: 9.9, scoreVenueAdjustedxGoalsFor: 10.06, flurryScoreVenueAdjustedxGoalsFor: 9.82, shotsOnGoalFor: 116.0, missedShotsFor: 43.0, blockedShotAttemptsFor: 72.0, shotAttemptsFor: 231.0, goalsFor: 11.0, reboundsFor: 5.0, reboundGoalsFor: 1.0, freezeFor: 24.0, playStoppedFor: 2.0, playContinuedInZoneFor: 62.0, playContinuedOutsideZoneFor: 55.0, savedShotsOnGoalFor: 105.0, savedUnblockedShotAttemptsFor: 148.0, penaltiesFor: 21.0, penalityMinutesFor: 45.0, faceOffsWonFor: 156.0, hitsFor: 99.0, takeawaysFor: 30.0, giveawaysFor: 40.0, lowDangerShotsFor: 117.0, mediumDangerShotsFor: 32.0, highDangerShotsFor: 10.0, lowDangerxGoalsFor: 3.71, mediumDangerxGoalsFor: 4.04, highDangerxGoalsFor: 2.4, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 6.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 232.3, unblockedShotAttemptsFor: 159.0, scoreAdjustedUnblockedShotAttemptsFor: 159.84, dZoneGiveawaysFor: 26.0, xGoalsFromxReboundsOfShotsFor: 1.62, xGoalsFromActualReboundsOfShotsFor: 0.99, reboundxGoalsFor: 1.3, totalShotCreditFor: 10.47, scoreAdjustedTotalShotCreditFor: 10.39, scoreFlurryAdjustedTotalShotCreditFor: 10.31, xOnGoalAgainst: 131.9, xGoalsAgainst: 12.15, xReboundsAgainst: 8.48, xFreezeAgainst: 34.56, xPlayStoppedAgainst: 4.56, xPlayContinuedInZoneAgainst: 68.42, xPlayContinuedOutsideZoneAgainst: 50.81, flurryAdjustedxGoalsAgainst: 11.63, scoreVenueAdjustedxGoalsAgainst: 12.15, flurryScoreVenueAdjustedxGoalsAgainst: 11.65, shotsOnGoalAgainst: 120.0, missedShotsAgainst: 59.0, blockedShotAttemptsAgainst: 78.0, shotAttemptsAgainst: 257.0, goalsAgainst: 17.0, reboundsAgainst: 21.0, reboundGoalsAgainst: 2.0, freezeAgainst: 24.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 67.0, playContinuedOutsideZoneAgainst: 50.0, savedShotsOnGoalAgainst: 103.0, savedUnblockedShotAttemptsAgainst: 162.0, penaltiesAgainst: 28.0, penalityMinutesAgainst: 59.0, faceOffsWonAgainst: 121.0, hitsAgainst: 122.0, takeawaysAgainst: 36.0, giveawaysAgainst: 35.0, lowDangerShotsAgainst: 132.0, mediumDangerShotsAgainst: 33.0, highDangerShotsAgainst: 14.0, lowDangerxGoalsAgainst: 4.17, mediumDangerxGoalsAgainst: 4.01, highDangerxGoalsAgainst: 3.97, lowDangerGoalsAgainst: 10.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 4.0, scoreAdjustedShotsAttemptsAgainst: 254.81, unblockedShotAttemptsAgainst: 179.0, scoreAdjustedUnblockedShotAttemptsAgainst: 178.41, dZoneGiveawaysAgainst: 18.0, xGoalsFromxReboundsOfShotsAgainst: 1.78, xGoalsFromActualReboundsOfShotsAgainst: 4.02, reboundxGoalsAgainst: 4.02, totalShotCreditAgainst: 9.91, scoreAdjustedTotalShotCreditAgainst: 9.97, scoreFlurryAdjustedTotalShotCreditAgainst: 9.78
