lineId: 84745678475167, season: 2022, name: Hedman-Bogosian, team: TBL, position: pairing, situation: 5on5, games_played: 42, icetime: 19576.0, iceTimeRank: 163.0, xGoalsPercentage: 0.48, corsiPercentage: 0.5, fenwickPercentage: 0.49, xOnGoalFor: 178.1, xGoalsFor: 15.26, xReboundsFor: 11.91, xFreezeFor: 41.48, xPlayStoppedFor: 5.66, xPlayContinuedInZoneFor: 99.46, xPlayContinuedOutsideZoneFor: 73.23, flurryAdjustedxGoalsFor: 14.62, scoreVenueAdjustedxGoalsFor: 15.38, flurryScoreVenueAdjustedxGoalsFor: 14.73, shotsOnGoalFor: 157.0, missedShotsFor: 90.0, blockedShotAttemptsFor: 85.0, shotAttemptsFor: 332.0, goalsFor: 16.0, reboundsFor: 16.0, reboundGoalsFor: 3.0, freezeFor: 34.0, playStoppedFor: 6.0, playContinuedInZoneFor: 97.0, playContinuedOutsideZoneFor: 78.0, savedShotsOnGoalFor: 141.0, savedUnblockedShotAttemptsFor: 231.0, penaltiesFor: 23.0, penalityMinutesFor: 58.0, faceOffsWonFor: 140.0, hitsFor: 184.0, takeawaysFor: 41.0, giveawaysFor: 56.0, lowDangerShotsFor: 180.0, mediumDangerShotsFor: 54.0, highDangerShotsFor: 13.0, lowDangerxGoalsFor: 5.08, mediumDangerxGoalsFor: 6.71, highDangerxGoalsFor: 3.47, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 8.0, highDangerGoalsFor: 4.0, scoreAdjustedShotsAttemptsFor: 335.63, unblockedShotAttemptsFor: 247.0, scoreAdjustedUnblockedShotAttemptsFor: 247.99, dZoneGiveawaysFor: 31.0, xGoalsFromxReboundsOfShotsFor: 2.45, xGoalsFromActualReboundsOfShotsFor: 2.99, reboundxGoalsFor: 3.03, totalShotCreditFor: 14.68, scoreAdjustedTotalShotCreditFor: 14.8, scoreFlurryAdjustedTotalShotCreditFor: 14.52, xOnGoalAgainst: 182.42, xGoalsAgainst: 16.73, xReboundsAgainst: 12.56, xFreezeAgainst: 43.94, xPlayStoppedAgainst: 6.02, xPlayContinuedInZoneAgainst: 100.82, xPlayContinuedOutsideZoneAgainst: 72.93, flurryAdjustedxGoalsAgainst: 15.99, scoreVenueAdjustedxGoalsAgainst: 16.66, flurryScoreVenueAdjustedxGoalsAgainst: 15.93, shotsOnGoalAgainst: 188.0, missedShotsAgainst: 65.0, blockedShotAttemptsAgainst: 84.0, shotAttemptsAgainst: 337.0, goalsAgainst: 10.0, reboundsAgainst: 19.0, reboundGoalsAgainst: 2.0, freezeAgainst: 38.0, playStoppedAgainst: 7.0, playContinuedInZoneAgainst: 78.0, playContinuedOutsideZoneAgainst: 101.0, savedShotsOnGoalAgainst: 178.0, savedUnblockedShotAttemptsAgainst: 243.0, penaltiesAgainst: 28.0, penalityMinutesAgainst: 68.0, faceOffsWonAgainst: 119.0, hitsAgainst: 169.0, takeawaysAgainst: 59.0, giveawaysAgainst: 28.0, lowDangerShotsAgainst: 180.0, mediumDangerShotsAgainst: 56.0, highDangerShotsAgainst: 17.0, lowDangerxGoalsAgainst: 5.18, mediumDangerxGoalsAgainst: 6.73, highDangerxGoalsAgainst: 4.81, lowDangerGoalsAgainst: 6.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 332.68, unblockedShotAttemptsAgainst: 253.0, scoreAdjustedUnblockedShotAttemptsAgainst: 250.68, dZoneGiveawaysAgainst: 14.0, xGoalsFromxReboundsOfShotsAgainst: 2.6, xGoalsFromActualReboundsOfShotsAgainst: 3.59, reboundxGoalsAgainst: 3.29, totalShotCreditAgainst: 16.04, scoreAdjustedTotalShotCreditAgainst: 16.01, scoreFlurryAdjustedTotalShotCreditAgainst: 15.64

lineId: 847740984774938478400, season: 2022, name: Verhaeghe-Barkov-White, team: FLA, position: line, situation: 5on5, games_played: 9, icetime: 3582.0, iceTimeRank: 63.0, xGoalsPercentage: 0.4, corsiPercentage: 0.51, fenwickPercentage: 0.45, xOnGoalFor: 28.79, xGoalsFor: 2.31, xReboundsFor: 1.93, xFreezeFor: 7.31, xPlayStoppedFor: 0.91, xPlayContinuedInZoneFor: 15.8, xPlayContinuedOutsideZoneFor: 11.74, flurryAdjustedxGoalsFor: 2.24, scoreVenueAdjustedxGoalsFor: 2.33, flurryScoreVenueAdjustedxGoalsFor: 2.26, shotsOnGoalFor: 35.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 59.0, goalsFor: 4.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 1.0, playContinuedInZoneFor: 14.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 31.0, savedUnblockedShotAttemptsFor: 36.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 44.0, hitsFor: 22.0, takeawaysFor: 11.0, giveawaysFor: 12.0, lowDangerShotsFor: 31.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.89, mediumDangerxGoalsFor: 0.66, highDangerxGoalsFor: 0.76, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 60.03, unblockedShotAttemptsFor: 40.0, scoreAdjustedUnblockedShotAttemptsFor: 40.74, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.4, xGoalsFromActualReboundsOfShotsFor: 0.29, reboundxGoalsFor: 0.29, totalShotCreditFor: 2.41, scoreAdjustedTotalShotCreditFor: 2.45, scoreFlurryAdjustedTotalShotCreditFor: 2.38, xOnGoalAgainst: 34.7, xGoalsAgainst: 3.51, xReboundsAgainst: 2.36, xFreezeAgainst: 8.64, xPlayStoppedAgainst: 1.15, xPlayContinuedInZoneAgainst: 19.11, xPlayContinuedOutsideZoneAgainst: 13.23, flurryAdjustedxGoalsAgainst: 3.31, scoreVenueAdjustedxGoalsAgainst: 3.51, flurryScoreVenueAdjustedxGoalsAgainst: 3.32, shotsOnGoalAgainst: 38.0, missedShotsAgainst: 10.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 57.0, goalsAgainst: 2.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 9.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 23.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 36.0, savedUnblockedShotAttemptsAgainst: 46.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 32.0, hitsAgainst: 28.0, takeawaysAgainst: 8.0, giveawaysAgainst: 11.0, lowDangerShotsAgainst: 34.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 0.92, mediumDangerxGoalsAgainst: 1.1, highDangerxGoalsAgainst: 1.5, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 56.91, unblockedShotAttemptsAgainst: 48.0, scoreAdjustedUnblockedShotAttemptsAgainst: 48.03, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.49, xGoalsFromActualReboundsOfShotsAgainst: 1.35, reboundxGoalsAgainst: 1.35, totalShotCreditAgainst: 2.65, scoreAdjustedTotalShotCreditAgainst: 2.7, scoreFlurryAdjustedTotalShotCreditAgainst: 2.66

lineId: 847936884817548482745, season: 2022, name: Jones-Mctavish-Nesterenko, team: ANA, position: line, situation: 5on5, games_played: 3, icetime: 623.0, iceTimeRank: 20.0, xGoalsPercentage: 0.09, corsiPercentage: 0.36, fenwickPercentage: 0.3, xOnGoalFor: 2.09, xGoalsFor: 0.07, xReboundsFor: 0.13, xFreezeFor: 0.46, xPlayStoppedFor: 0.06, xPlayContinuedInZoneFor: 1.39, xPlayContinuedOutsideZoneFor: 0.89, flurryAdjustedxGoalsFor: 0.07, scoreVenueAdjustedxGoalsFor: 0.07, flurryScoreVenueAdjustedxGoalsFor: 0.07, shotsOnGoalFor: 3.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 5.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 2.0, takeawaysFor: 2.0, giveawaysFor: 0.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.07, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 4.54, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 2.73, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.1, scoreAdjustedTotalShotCreditFor: 0.09, scoreFlurryAdjustedTotalShotCreditFor: 0.09, xOnGoalAgainst: 5.34, xGoalsAgainst: 0.72, xReboundsAgainst: 0.42, xFreezeAgainst: 1.23, xPlayStoppedAgainst: 0.21, xPlayContinuedInZoneAgainst: 2.67, xPlayContinuedOutsideZoneAgainst: 1.76, flurryAdjustedxGoalsAgainst: 0.69, scoreVenueAdjustedxGoalsAgainst: 0.82, flurryScoreVenueAdjustedxGoalsAgainst: 0.79, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 9.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 6.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 3.0, takeawaysAgainst: 2.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 5.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.21, mediumDangerxGoalsAgainst: 0.2, highDangerxGoalsAgainst: 0.31, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.57, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.92, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.31, reboundxGoalsAgainst: 0.31, totalShotCreditAgainst: 0.5, scoreAdjustedTotalShotCreditAgainst: 0.56, scoreFlurryAdjustedTotalShotCreditAgainst: 0.54

lineId: 847578684779348480802, season: 2022, name: Hyman-Draisaitl-Mcleod, team: EDM, position: line, situation: 5on5, games_played: 9, icetime: 1214.0, iceTimeRank: 134.0, xGoalsPercentage: 0.56, corsiPercentage: 0.57, fenwickPercentage: 0.54, xOnGoalFor: 17.04, xGoalsFor: 1.85, xReboundsFor: 1.17, xFreezeFor: 3.8, xPlayStoppedFor: 0.54, xPlayContinuedInZoneFor: 8.26, xPlayContinuedOutsideZoneFor: 6.38, flurryAdjustedxGoalsFor: 1.81, scoreVenueAdjustedxGoalsFor: 1.92, flurryScoreVenueAdjustedxGoalsFor: 1.88, shotsOnGoalFor: 18.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 31.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 10.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 17.0, savedUnblockedShotAttemptsFor: 21.0, penaltiesFor: 5.0, penalityMinutesFor: 13.0, faceOffsWonFor: 13.0, hitsFor: 7.0, takeawaysFor: 2.0, giveawaysFor: 3.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.31, mediumDangerxGoalsFor: 0.82, highDangerxGoalsFor: 0.72, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 31.82, unblockedShotAttemptsFor: 22.0, scoreAdjustedUnblockedShotAttemptsFor: 22.44, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.25, xGoalsFromActualReboundsOfShotsFor: 0.08, reboundxGoalsFor: 0.08, totalShotCreditFor: 2.02, scoreAdjustedTotalShotCreditFor: 2.08, scoreFlurryAdjustedTotalShotCreditFor: 2.04, xOnGoalAgainst: 14.04, xGoalsAgainst: 1.45, xReboundsAgainst: 1.01, xFreezeAgainst: 2.97, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 7.91, xPlayContinuedOutsideZoneAgainst: 5.21, flurryAdjustedxGoalsAgainst: 1.36, scoreVenueAdjustedxGoalsAgainst: 1.38, flurryScoreVenueAdjustedxGoalsAgainst: 1.3, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 23.0, goalsAgainst: 3.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 16.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 11.0, faceOffsWonAgainst: 7.0, hitsAgainst: 8.0, takeawaysAgainst: 4.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.57, mediumDangerxGoalsAgainst: 0.49, highDangerxGoalsAgainst: 0.39, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 22.24, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 18.61, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.21, xGoalsFromActualReboundsOfShotsAgainst: 0.39, reboundxGoalsAgainst: 0.39, totalShotCreditAgainst: 1.26, scoreAdjustedTotalShotCreditAgainst: 1.21, scoreFlurryAdjustedTotalShotCreditAgainst: 1.18

lineId: 847576884775058477955, season: 2022, name: Mccann-Wennberg-Schwartz, team: SEA, position: line, situation: 5on5, games_played: 8, icetime: 3805.0, iceTimeRank: 36.0, xGoalsPercentage: 0.5, corsiPercentage: 0.46, fenwickPercentage: 0.46, xOnGoalFor: 26.79, xGoalsFor: 2.53, xReboundsFor: 1.73, xFreezeFor: 6.43, xPlayStoppedFor: 0.82, xPlayContinuedInZoneFor: 14.18, xPlayContinuedOutsideZoneFor: 10.3, flurryAdjustedxGoalsFor: 2.48, scoreVenueAdjustedxGoalsFor: 2.73, flurryScoreVenueAdjustedxGoalsFor: 2.68, shotsOnGoalFor: 32.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 13.0, shotAttemptsFor: 49.0, goalsFor: 3.0, reboundsFor: 4.0, reboundGoalsFor: 1.0, freezeFor: 7.0, playStoppedFor: 2.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 29.0, savedUnblockedShotAttemptsFor: 33.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 36.0, hitsFor: 35.0, takeawaysFor: 13.0, giveawaysFor: 11.0, lowDangerShotsFor: 26.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.75, mediumDangerxGoalsFor: 0.95, highDangerxGoalsFor: 0.84, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 53.31, unblockedShotAttemptsFor: 36.0, scoreAdjustedUnblockedShotAttemptsFor: 38.76, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.36, xGoalsFromActualReboundsOfShotsFor: 1.03, reboundxGoalsFor: 1.03, totalShotCreditFor: 1.86, scoreAdjustedTotalShotCreditFor: 2.0, scoreFlurryAdjustedTotalShotCreditFor: 1.98, xOnGoalAgainst: 29.89, xGoalsAgainst: 2.55, xReboundsAgainst: 2.03, xFreezeAgainst: 7.34, xPlayStoppedAgainst: 0.96, xPlayContinuedInZoneAgainst: 16.89, xPlayContinuedOutsideZoneAgainst: 12.23, flurryAdjustedxGoalsAgainst: 2.45, scoreVenueAdjustedxGoalsAgainst: 2.43, flurryScoreVenueAdjustedxGoalsAgainst: 2.33, shotsOnGoalAgainst: 26.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 15.0, shotAttemptsAgainst: 57.0, goalsAgainst: 4.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 1.0, freezeAgainst: 6.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 15.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 22.0, savedUnblockedShotAttemptsAgainst: 38.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 38.0, hitsAgainst: 34.0, takeawaysAgainst: 7.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 31.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.01, mediumDangerxGoalsAgainst: 1.08, highDangerxGoalsAgainst: 0.46, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 53.24, unblockedShotAttemptsAgainst: 42.0, scoreAdjustedUnblockedShotAttemptsAgainst: 39.82, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.42, xGoalsFromActualReboundsOfShotsAgainst: 0.58, reboundxGoalsAgainst: 0.58, totalShotCreditAgainst: 2.39, scoreAdjustedTotalShotCreditAgainst: 2.27, scoreFlurryAdjustedTotalShotCreditAgainst: 2.21

lineId: 848045984808138481013, season: 2022, name: Suter-Veleno-Berggren, team: DET, position: line, situation: 5on5, games_played: 17, icetime: 3479.0, iceTimeRank: 182.0, xGoalsPercentage: 0.53, corsiPercentage: 0.45, fenwickPercentage: 0.51, xOnGoalFor: 28.86, xGoalsFor: 2.72, xReboundsFor: 2.1, xFreezeFor: 7.43, xPlayStoppedFor: 0.93, xPlayContinuedInZoneFor: 15.01, xPlayContinuedOutsideZoneFor: 10.81, flurryAdjustedxGoalsFor: 2.64, scoreVenueAdjustedxGoalsFor: 2.69, flurryScoreVenueAdjustedxGoalsFor: 2.63, shotsOnGoalFor: 27.0, missedShotsFor: 12.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 47.0, goalsFor: 3.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 13.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 24.0, savedUnblockedShotAttemptsFor: 36.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 29.0, hitsFor: 22.0, takeawaysFor: 9.0, giveawaysFor: 4.0, lowDangerShotsFor: 27.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.88, mediumDangerxGoalsFor: 1.24, highDangerxGoalsFor: 0.59, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 47.04, unblockedShotAttemptsFor: 39.0, scoreAdjustedUnblockedShotAttemptsFor: 39.27, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.44, xGoalsFromActualReboundsOfShotsFor: 0.76, reboundxGoalsFor: 0.76, totalShotCreditFor: 2.4, scoreAdjustedTotalShotCreditFor: 2.42, scoreFlurryAdjustedTotalShotCreditFor: 2.4, xOnGoalAgainst: 27.17, xGoalsAgainst: 2.38, xReboundsAgainst: 1.93, xFreezeAgainst: 5.79, xPlayStoppedAgainst: 0.85, xPlayContinuedInZoneAgainst: 15.44, xPlayContinuedOutsideZoneAgainst: 11.61, flurryAdjustedxGoalsAgainst: 2.17, scoreVenueAdjustedxGoalsAgainst: 2.44, flurryScoreVenueAdjustedxGoalsAgainst: 2.21, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 14.0, blockedShotAttemptsAgainst: 19.0, shotAttemptsAgainst: 57.0, goalsAgainst: 1.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 17.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 23.0, savedUnblockedShotAttemptsAgainst: 37.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 30.0, hitsAgainst: 21.0, takeawaysAgainst: 1.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 32.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.14, mediumDangerxGoalsAgainst: 0.57, highDangerxGoalsAgainst: 0.66, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 57.31, unblockedShotAttemptsAgainst: 38.0, scoreAdjustedUnblockedShotAttemptsAgainst: 38.16, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.4, xGoalsFromActualReboundsOfShotsAgainst: 0.79, reboundxGoalsAgainst: 0.79, totalShotCreditAgainst: 1.98, scoreAdjustedTotalShotCreditAgainst: 1.97, scoreFlurryAdjustedTotalShotCreditAgainst: 1.92
