lineId: 847576584774298477456, season: 2024, name: Compher-Copp-Tarasenko, team: DET, position: line, situation: 5on5, games_played: 6, icetime: 1307.0, iceTimeRank: 49.0, xGoalsPercentage: 0.67, corsiPercentage: 0.67, fenwickPercentage: 0.61, xOnGoalFor: 14.32, xGoalsFor: 1.66, xReboundsFor: 1.11, xFreezeFor: 3.52, xPlayStoppedFor: 0.5, xPlayContinuedInZoneFor: 7.7, xPlayContinuedOutsideZoneFor: 5.51, flurryAdjustedxGoalsFor: 1.57, scoreVenueAdjustedxGoalsFor: 1.7, flurryScoreVenueAdjustedxGoalsFor: 1.61, shotsOnGoalFor: 15.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 13.0, shotAttemptsFor: 33.0, goalsFor: 3.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 17.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 13.0, hitsFor: 5.0, takeawaysFor: 3.0, giveawaysFor: 5.0, lowDangerShotsFor: 13.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.34, mediumDangerxGoalsFor: 0.72, highDangerxGoalsFor: 0.6, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 32.46, unblockedShotAttemptsFor: 20.0, scoreAdjustedUnblockedShotAttemptsFor: 19.77, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.23, xGoalsFromActualReboundsOfShotsFor: 0.32, reboundxGoalsFor: 0.32, totalShotCreditFor: 1.58, scoreAdjustedTotalShotCreditFor: 1.62, scoreFlurryAdjustedTotalShotCreditFor: 1.58, xOnGoalAgainst: 9.09, xGoalsAgainst: 0.81, xReboundsAgainst: 0.59, xFreezeAgainst: 2.47, xPlayStoppedAgainst: 0.3, xPlayContinuedInZoneAgainst: 5.23, xPlayContinuedOutsideZoneAgainst: 3.6, flurryAdjustedxGoalsAgainst: 0.72, scoreVenueAdjustedxGoalsAgainst: 0.81, flurryScoreVenueAdjustedxGoalsAgainst: 0.72, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 16.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 13.0, hitsAgainst: 10.0, takeawaysAgainst: 1.0, giveawaysAgainst: 9.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.33, mediumDangerxGoalsAgainst: 0.18, highDangerxGoalsAgainst: 0.3, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 16.11, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.04, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.3, reboundxGoalsAgainst: 0.3, totalShotCreditAgainst: 0.63, scoreAdjustedTotalShotCreditAgainst: 0.61, scoreFlurryAdjustedTotalShotCreditAgainst: 0.53

lineId: 848245184827058484166, season: 2024, name: Pyyhtia-Fantilli-Sillinger, team: CBJ, position: line, situation: 5on5, games_played: 9, icetime: 2978.0, iceTimeRank: 62.0, xGoalsPercentage: 0.28, corsiPercentage: 0.47, fenwickPercentage: 0.48, xOnGoalFor: 21.04, xGoalsFor: 0.85, xReboundsFor: 1.16, xFreezeFor: 5.76, xPlayStoppedFor: 0.65, xPlayContinuedInZoneFor: 12.32, xPlayContinuedOutsideZoneFor: 9.27, flurryAdjustedxGoalsFor: 0.84, scoreVenueAdjustedxGoalsFor: 0.84, flurryScoreVenueAdjustedxGoalsFor: 0.83, shotsOnGoalFor: 20.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 42.0, goalsFor: 3.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 17.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 23.0, hitsFor: 17.0, takeawaysFor: 8.0, giveawaysFor: 19.0, lowDangerShotsFor: 28.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.65, mediumDangerxGoalsFor: 0.19, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 41.74, unblockedShotAttemptsFor: 30.0, scoreAdjustedUnblockedShotAttemptsFor: 29.64, dZoneGiveawaysFor: 9.0, xGoalsFromxReboundsOfShotsFor: 0.23, xGoalsFromActualReboundsOfShotsFor: 0.03, reboundxGoalsFor: 0.03, totalShotCreditFor: 1.04, scoreAdjustedTotalShotCreditFor: 1.03, scoreFlurryAdjustedTotalShotCreditFor: 1.03, xOnGoalAgainst: 24.52, xGoalsAgainst: 2.21, xReboundsAgainst: 1.52, xFreezeAgainst: 5.89, xPlayStoppedAgainst: 0.8, xPlayContinuedInZoneAgainst: 12.51, xPlayContinuedOutsideZoneAgainst: 10.07, flurryAdjustedxGoalsAgainst: 2.19, scoreVenueAdjustedxGoalsAgainst: 2.32, flurryScoreVenueAdjustedxGoalsAgainst: 2.3, shotsOnGoalAgainst: 17.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 14.0, shotAttemptsAgainst: 47.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 20.0, savedShotsOnGoalAgainst: 16.0, savedUnblockedShotAttemptsAgainst: 32.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 21.0, hitsAgainst: 15.0, takeawaysAgainst: 6.0, giveawaysAgainst: 13.0, lowDangerShotsAgainst: 22.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.5, mediumDangerxGoalsAgainst: 1.09, highDangerxGoalsAgainst: 0.63, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 48.01, unblockedShotAttemptsAgainst: 33.0, scoreAdjustedUnblockedShotAttemptsAgainst: 33.86, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.32, xGoalsFromActualReboundsOfShotsAgainst: 0.13, reboundxGoalsAgainst: 0.13, totalShotCreditAgainst: 2.39, scoreAdjustedTotalShotCreditAgainst: 2.51, scoreFlurryAdjustedTotalShotCreditAgainst: 2.5

lineId: 847794684810138482078, season: 2024, name: Raymond-Larkin-Berggren, team: DET, position: line, situation: 5on5, games_played: 19, icetime: 2938.0, iceTimeRank: 183.0, xGoalsPercentage: 0.27, corsiPercentage: 0.4, fenwickPercentage: 0.37, xOnGoalFor: 15.94, xGoalsFor: 1.09, xReboundsFor: 0.9, xFreezeFor: 4.52, xPlayStoppedFor: 0.55, xPlayContinuedInZoneFor: 9.16, xPlayContinuedOutsideZoneFor: 6.78, flurryAdjustedxGoalsFor: 1.08, scoreVenueAdjustedxGoalsFor: 1.09, flurryScoreVenueAdjustedxGoalsFor: 1.08, shotsOnGoalFor: 13.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 11.0, shotAttemptsFor: 34.0, goalsFor: 4.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 13.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 20.0, hitsFor: 11.0, takeawaysFor: 4.0, giveawaysFor: 15.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.62, mediumDangerxGoalsFor: 0.47, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 34.08, unblockedShotAttemptsFor: 23.0, scoreAdjustedUnblockedShotAttemptsFor: 23.16, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 0.19, xGoalsFromActualReboundsOfShotsFor: 0.13, reboundxGoalsFor: 0.13, totalShotCreditFor: 1.15, scoreAdjustedTotalShotCreditFor: 1.15, scoreFlurryAdjustedTotalShotCreditFor: 1.14, xOnGoalAgainst: 28.42, xGoalsAgainst: 2.89, xReboundsAgainst: 1.99, xFreezeAgainst: 6.72, xPlayStoppedAgainst: 1.01, xPlayContinuedInZoneAgainst: 15.83, xPlayContinuedOutsideZoneAgainst: 11.56, flurryAdjustedxGoalsAgainst: 2.83, scoreVenueAdjustedxGoalsAgainst: 2.9, flurryScoreVenueAdjustedxGoalsAgainst: 2.84, shotsOnGoalAgainst: 26.0, missedShotsAgainst: 14.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 51.0, goalsAgainst: 6.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 2.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 12.0, playContinuedOutsideZoneAgainst: 12.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 34.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 21.0, hitsAgainst: 15.0, takeawaysAgainst: 5.0, giveawaysAgainst: 13.0, lowDangerShotsAgainst: 29.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 0.82, mediumDangerxGoalsAgainst: 0.85, highDangerxGoalsAgainst: 1.22, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 50.13, unblockedShotAttemptsAgainst: 40.0, scoreAdjustedUnblockedShotAttemptsAgainst: 39.44, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.41, xGoalsFromActualReboundsOfShotsAgainst: 0.65, reboundxGoalsAgainst: 0.64, totalShotCreditAgainst: 2.66, scoreAdjustedTotalShotCreditAgainst: 2.7, scoreFlurryAdjustedTotalShotCreditAgainst: 2.68

lineId: 84751718476931, season: 2024, name: Mccabe-Ekman-Larsson, team: TOR, position: pairing, situation: 5on5, games_played: 52, icetime: 9884.0, iceTimeRank: 366.0, xGoalsPercentage: 0.57, corsiPercentage: 0.56, fenwickPercentage: 0.56, xOnGoalFor: 104.17, xGoalsFor: 7.9, xReboundsFor: 6.4, xFreezeFor: 26.48, xPlayStoppedFor: 3.39, xPlayContinuedInZoneFor: 57.79, xPlayContinuedOutsideZoneFor: 42.03, flurryAdjustedxGoalsFor: 7.55, scoreVenueAdjustedxGoalsFor: 7.86, flurryScoreVenueAdjustedxGoalsFor: 7.51, shotsOnGoalFor: 102.0, missedShotsFor: 42.0, blockedShotAttemptsFor: 56.0, shotAttemptsFor: 200.0, goalsFor: 8.0, reboundsFor: 10.0, reboundGoalsFor: 1.0, freezeFor: 17.0, playStoppedFor: 1.0, playContinuedInZoneFor: 50.0, playContinuedOutsideZoneFor: 58.0, savedShotsOnGoalFor: 94.0, savedUnblockedShotAttemptsFor: 136.0, penaltiesFor: 14.0, penalityMinutesFor: 31.0, faceOffsWonFor: 79.0, hitsFor: 68.0, takeawaysFor: 15.0, giveawaysFor: 47.0, lowDangerShotsFor: 114.0, mediumDangerShotsFor: 23.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 3.08, mediumDangerxGoalsFor: 2.86, highDangerxGoalsFor: 1.96, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 199.95, unblockedShotAttemptsFor: 144.0, scoreAdjustedUnblockedShotAttemptsFor: 142.89, dZoneGiveawaysFor: 20.0, xGoalsFromxReboundsOfShotsFor: 1.32, xGoalsFromActualReboundsOfShotsFor: 1.78, reboundxGoalsFor: 2.14, totalShotCreditFor: 7.08, scoreAdjustedTotalShotCreditFor: 7.06, scoreFlurryAdjustedTotalShotCreditFor: 6.91, xOnGoalAgainst: 83.67, xGoalsAgainst: 6.0, xReboundsAgainst: 4.92, xFreezeAgainst: 21.96, xPlayStoppedAgainst: 2.74, xPlayContinuedInZoneAgainst: 44.59, xPlayContinuedOutsideZoneAgainst: 33.79, flurryAdjustedxGoalsAgainst: 5.85, scoreVenueAdjustedxGoalsAgainst: 5.99, flurryScoreVenueAdjustedxGoalsAgainst: 5.84, shotsOnGoalAgainst: 75.0, missedShotsAgainst: 39.0, blockedShotAttemptsAgainst: 42.0, shotAttemptsAgainst: 156.0, goalsAgainst: 7.0, reboundsAgainst: 10.0, reboundGoalsAgainst: 0.0, freezeAgainst: 14.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 37.0, playContinuedOutsideZoneAgainst: 46.0, savedShotsOnGoalAgainst: 68.0, savedUnblockedShotAttemptsAgainst: 107.0, penaltiesAgainst: 8.0, penalityMinutesAgainst: 19.0, faceOffsWonAgainst: 47.0, hitsAgainst: 61.0, takeawaysAgainst: 12.0, giveawaysAgainst: 43.0, lowDangerShotsAgainst: 90.0, mediumDangerShotsAgainst: 19.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 2.07, mediumDangerxGoalsAgainst: 2.66, highDangerxGoalsAgainst: 1.27, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 154.58, unblockedShotAttemptsAgainst: 114.0, scoreAdjustedUnblockedShotAttemptsAgainst: 113.18, dZoneGiveawaysAgainst: 23.0, xGoalsFromxReboundsOfShotsAgainst: 1.02, xGoalsFromActualReboundsOfShotsAgainst: 1.26, reboundxGoalsAgainst: 1.26, totalShotCreditAgainst: 5.75, scoreAdjustedTotalShotCreditAgainst: 5.78, scoreFlurryAdjustedTotalShotCreditAgainst: 5.73

lineId: 84763728482169, season: 2024, name: Seeler-Grans, team: PHI, position: pairing, situation: 5on5, games_played: 4, icetime: 2771.0, iceTimeRank: 11.0, xGoalsPercentage: 0.39, corsiPercentage: 0.35, fenwickPercentage: 0.36, xOnGoalFor: 12.06, xGoalsFor: 0.88, xReboundsFor: 0.71, xFreezeFor: 3.59, xPlayStoppedFor: 0.37, xPlayContinuedInZoneFor: 5.97, xPlayContinuedOutsideZoneFor: 4.48, flurryAdjustedxGoalsFor: 0.88, scoreVenueAdjustedxGoalsFor: 0.87, flurryScoreVenueAdjustedxGoalsFor: 0.86, shotsOnGoalFor: 10.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 28.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 22.0, hitsFor: 17.0, takeawaysFor: 6.0, giveawaysFor: 15.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.3, mediumDangerxGoalsFor: 0.58, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 28.21, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 15.93, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.03, scoreAdjustedTotalShotCreditFor: 1.01, scoreFlurryAdjustedTotalShotCreditFor: 1.01, xOnGoalAgainst: 20.42, xGoalsAgainst: 1.35, xReboundsAgainst: 1.29, xFreezeAgainst: 5.55, xPlayStoppedAgainst: 0.69, xPlayContinuedInZoneAgainst: 11.37, xPlayContinuedOutsideZoneAgainst: 8.76, flurryAdjustedxGoalsAgainst: 1.32, scoreVenueAdjustedxGoalsAgainst: 1.37, flurryScoreVenueAdjustedxGoalsAgainst: 1.34, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 24.0, shotAttemptsAgainst: 53.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 19.0, savedUnblockedShotAttemptsAgainst: 28.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 18.0, hitsAgainst: 22.0, takeawaysAgainst: 6.0, giveawaysAgainst: 13.0, lowDangerShotsAgainst: 24.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.69, mediumDangerxGoalsAgainst: 0.42, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 53.49, unblockedShotAttemptsAgainst: 29.0, scoreAdjustedUnblockedShotAttemptsAgainst: 29.18, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 0.27, xGoalsFromActualReboundsOfShotsAgainst: 0.13, reboundxGoalsAgainst: 0.13, totalShotCreditAgainst: 1.5, scoreAdjustedTotalShotCreditAgainst: 1.52, scoreFlurryAdjustedTotalShotCreditAgainst: 1.5

lineId: 847519184764488479353, season: 2024, name: Howden-Karlsson-Smith, team: VGK, position: line, situation: 5on5, games_played: 4, icetime: 1585.0, iceTimeRank: 30.0, xGoalsPercentage: 0.58, corsiPercentage: 0.42, fenwickPercentage: 0.41, xOnGoalFor: 12.4, xGoalsFor: 1.21, xReboundsFor: 0.83, xFreezeFor: 2.99, xPlayStoppedFor: 0.37, xPlayContinuedInZoneFor: 6.26, xPlayContinuedOutsideZoneFor: 4.33, flurryAdjustedxGoalsFor: 1.21, scoreVenueAdjustedxGoalsFor: 1.24, flurryScoreVenueAdjustedxGoalsFor: 1.23, shotsOnGoalFor: 10.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 20.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 11.0, hitsFor: 11.0, takeawaysFor: 1.0, giveawaysFor: 11.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.43, mediumDangerxGoalsFor: 0.31, highDangerxGoalsFor: 0.46, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 21.53, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 16.51, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.18, xGoalsFromActualReboundsOfShotsFor: 0.24, reboundxGoalsFor: 0.24, totalShotCreditFor: 1.15, scoreAdjustedTotalShotCreditFor: 1.17, scoreFlurryAdjustedTotalShotCreditFor: 1.17, xOnGoalAgainst: 16.58, xGoalsAgainst: 0.89, xReboundsAgainst: 0.95, xFreezeAgainst: 4.23, xPlayStoppedAgainst: 0.54, xPlayContinuedInZoneAgainst: 9.34, xPlayContinuedOutsideZoneAgainst: 7.05, flurryAdjustedxGoalsAgainst: 0.89, scoreVenueAdjustedxGoalsAgainst: 0.91, flurryScoreVenueAdjustedxGoalsAgainst: 0.9, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 28.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 12.0, savedShotsOnGoalAgainst: 14.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 9.0, hitsAgainst: 8.0, takeawaysAgainst: 0.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 20.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.52, mediumDangerxGoalsAgainst: 0.37, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 26.88, unblockedShotAttemptsAgainst: 23.0, scoreAdjustedUnblockedShotAttemptsAgainst: 22.56, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.04, reboundxGoalsAgainst: 0.04, totalShotCreditAgainst: 1.04, scoreAdjustedTotalShotCreditAgainst: 1.06, scoreFlurryAdjustedTotalShotCreditAgainst: 1.06
