lineId: 847688184784148479316, season: 2022, name: Kunin-Hertl-Meier, team: SJS, position: line, situation: 5on5, games_played: 17, icetime: 2919.0, iceTimeRank: 154.0, xGoalsPercentage: 0.64, corsiPercentage: 0.55, fenwickPercentage: 0.54, xOnGoalFor: 25.17, xGoalsFor: 2.33, xReboundsFor: 1.87, xFreezeFor: 5.61, xPlayStoppedFor: 0.79, xPlayContinuedInZoneFor: 13.79, xPlayContinuedOutsideZoneFor: 9.6, flurryAdjustedxGoalsFor: 2.28, scoreVenueAdjustedxGoalsFor: 2.29, flurryScoreVenueAdjustedxGoalsFor: 2.24, shotsOnGoalFor: 23.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 48.0, goalsFor: 2.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 21.0, savedUnblockedShotAttemptsFor: 32.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 25.0, hitsFor: 22.0, takeawaysFor: 4.0, giveawaysFor: 8.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 11.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.73, mediumDangerxGoalsFor: 1.3, highDangerxGoalsFor: 0.31, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 46.89, unblockedShotAttemptsFor: 34.0, scoreAdjustedUnblockedShotAttemptsFor: 33.62, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.39, xGoalsFromActualReboundsOfShotsFor: 0.36, reboundxGoalsFor: 0.36, totalShotCreditFor: 2.37, scoreAdjustedTotalShotCreditFor: 2.33, scoreFlurryAdjustedTotalShotCreditFor: 2.29, xOnGoalAgainst: 20.82, xGoalsAgainst: 1.33, xReboundsAgainst: 1.33, xFreezeAgainst: 4.99, xPlayStoppedAgainst: 0.7, xPlayContinuedInZoneAgainst: 11.75, xPlayContinuedOutsideZoneAgainst: 8.9, flurryAdjustedxGoalsAgainst: 1.32, scoreVenueAdjustedxGoalsAgainst: 1.37, flurryScoreVenueAdjustedxGoalsAgainst: 1.36, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 39.0, goalsAgainst: 3.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 15.0, savedShotsOnGoalAgainst: 17.0, savedUnblockedShotAttemptsAgainst: 26.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 34.0, hitsAgainst: 18.0, takeawaysAgainst: 11.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 25.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.88, mediumDangerxGoalsAgainst: 0.45, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 39.92, unblockedShotAttemptsAgainst: 29.0, scoreAdjustedUnblockedShotAttemptsAgainst: 29.45, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.27, xGoalsFromActualReboundsOfShotsAgainst: 0.08, reboundxGoalsAgainst: 0.08, totalShotCreditAgainst: 1.52, scoreAdjustedTotalShotCreditAgainst: 1.57, scoreFlurryAdjustedTotalShotCreditAgainst: 1.56

lineId: 847168584779608482124, season: 2022, name: Byfield-Kopitar-Kempe, team: LAK, position: line, situation: 5on5, games_played: 43, icetime: 28532.0, iceTimeRank: 88.0, xGoalsPercentage: 0.56, corsiPercentage: 0.54, fenwickPercentage: 0.55, xOnGoalFor: 251.08, xGoalsFor: 22.92, xReboundsFor: 16.68, xFreezeFor: 57.96, xPlayStoppedFor: 8.0, xPlayContinuedInZoneFor: 137.94, xPlayContinuedOutsideZoneFor: 102.49, flurryAdjustedxGoalsFor: 22.09, scoreVenueAdjustedxGoalsFor: 23.02, flurryScoreVenueAdjustedxGoalsFor: 22.2, shotsOnGoalFor: 238.0, missedShotsFor: 108.0, blockedShotAttemptsFor: 96.0, shotAttemptsFor: 442.0, goalsFor: 31.0, reboundsFor: 18.0, reboundGoalsFor: 2.0, freezeFor: 48.0, playStoppedFor: 6.0, playContinuedInZoneFor: 124.0, playContinuedOutsideZoneFor: 119.0, savedShotsOnGoalFor: 207.0, savedUnblockedShotAttemptsFor: 315.0, penaltiesFor: 29.0, penalityMinutesFor: 64.0, faceOffsWonFor: 266.0, hitsFor: 170.0, takeawaysFor: 44.0, giveawaysFor: 56.0, lowDangerShotsFor: 237.0, mediumDangerShotsFor: 89.0, highDangerShotsFor: 20.0, lowDangerxGoalsFor: 6.64, mediumDangerxGoalsFor: 11.1, highDangerxGoalsFor: 5.18, lowDangerGoalsFor: 7.0, mediumDangerGoalsFor: 22.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 450.27, unblockedShotAttemptsFor: 346.0, scoreAdjustedUnblockedShotAttemptsFor: 350.16, dZoneGiveawaysFor: 42.0, xGoalsFromxReboundsOfShotsFor: 3.47, xGoalsFromActualReboundsOfShotsFor: 3.64, reboundxGoalsFor: 3.64, totalShotCreditFor: 22.75, scoreAdjustedTotalShotCreditFor: 22.92, scoreFlurryAdjustedTotalShotCreditFor: 22.4, xOnGoalAgainst: 203.97, xGoalsAgainst: 18.1, xReboundsAgainst: 13.55, xFreezeAgainst: 49.36, xPlayStoppedAgainst: 6.68, xPlayContinuedInZoneAgainst: 113.0, xPlayContinuedOutsideZoneAgainst: 84.31, flurryAdjustedxGoalsAgainst: 17.11, scoreVenueAdjustedxGoalsAgainst: 17.87, flurryScoreVenueAdjustedxGoalsAgainst: 16.94, shotsOnGoalAgainst: 198.0, missedShotsAgainst: 87.0, blockedShotAttemptsAgainst: 99.0, shotAttemptsAgainst: 384.0, goalsAgainst: 11.0, reboundsAgainst: 19.0, reboundGoalsAgainst: 2.0, freezeAgainst: 49.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 94.0, playContinuedOutsideZoneAgainst: 109.0, savedShotsOnGoalAgainst: 187.0, savedUnblockedShotAttemptsAgainst: 274.0, penaltiesAgainst: 21.0, penalityMinutesAgainst: 46.0, faceOffsWonAgainst: 254.0, hitsAgainst: 216.0, takeawaysAgainst: 40.0, giveawaysAgainst: 43.0, lowDangerShotsAgainst: 199.0, mediumDangerShotsAgainst: 68.0, highDangerShotsAgainst: 18.0, lowDangerxGoalsAgainst: 4.93, mediumDangerxGoalsAgainst: 8.27, highDangerxGoalsAgainst: 4.9, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 6.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 377.76, unblockedShotAttemptsAgainst: 285.0, scoreAdjustedUnblockedShotAttemptsAgainst: 281.75, dZoneGiveawaysAgainst: 29.0, xGoalsFromxReboundsOfShotsAgainst: 2.8, xGoalsFromActualReboundsOfShotsAgainst: 3.99, reboundxGoalsAgainst: 3.99, totalShotCreditAgainst: 16.92, scoreAdjustedTotalShotCreditAgainst: 16.85, scoreFlurryAdjustedTotalShotCreditAgainst: 16.5

lineId: 847688284784278480039, season: 2022, name: Teravainen-Aho-Necas, team: CAR, position: line, situation: 5on5, games_played: 22, icetime: 1965.0, iceTimeRank: 222.0, xGoalsPercentage: 0.43, corsiPercentage: 0.45, fenwickPercentage: 0.44, xOnGoalFor: 17.56, xGoalsFor: 1.59, xReboundsFor: 1.06, xFreezeFor: 4.71, xPlayStoppedFor: 0.57, xPlayContinuedInZoneFor: 9.19, xPlayContinuedOutsideZoneFor: 6.88, flurryAdjustedxGoalsFor: 1.57, scoreVenueAdjustedxGoalsFor: 1.62, flurryScoreVenueAdjustedxGoalsFor: 1.59, shotsOnGoalFor: 15.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 30.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 15.0, savedUnblockedShotAttemptsFor: 24.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 15.0, hitsFor: 8.0, takeawaysFor: 7.0, giveawaysFor: 9.0, lowDangerShotsFor: 17.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.51, mediumDangerxGoalsFor: 0.58, highDangerxGoalsFor: 0.5, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 29.6, unblockedShotAttemptsFor: 24.0, scoreAdjustedUnblockedShotAttemptsFor: 23.68, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.22, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.82, scoreAdjustedTotalShotCreditFor: 1.84, scoreFlurryAdjustedTotalShotCreditFor: 1.82, xOnGoalAgainst: 23.24, xGoalsAgainst: 2.14, xReboundsAgainst: 1.62, xFreezeAgainst: 5.5, xPlayStoppedAgainst: 0.73, xPlayContinuedInZoneAgainst: 12.25, xPlayContinuedOutsideZoneAgainst: 8.76, flurryAdjustedxGoalsAgainst: 2.09, scoreVenueAdjustedxGoalsAgainst: 2.23, flurryScoreVenueAdjustedxGoalsAgainst: 2.18, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 11.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 37.0, goalsAgainst: 1.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 19.0, savedUnblockedShotAttemptsAgainst: 30.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 11.0, hitsAgainst: 15.0, takeawaysAgainst: 3.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 23.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.66, mediumDangerxGoalsAgainst: 0.59, highDangerxGoalsAgainst: 0.89, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 38.07, unblockedShotAttemptsAgainst: 31.0, scoreAdjustedUnblockedShotAttemptsAgainst: 31.78, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.34, xGoalsFromActualReboundsOfShotsAgainst: 0.89, reboundxGoalsAgainst: 0.89, totalShotCreditAgainst: 1.59, scoreAdjustedTotalShotCreditAgainst: 1.62, scoreFlurryAdjustedTotalShotCreditAgainst: 1.61

lineId: 847522084784938479520, season: 2022, name: Foligno-Eriksson Ek-Duhaime, team: MIN, position: line, situation: 5on5, games_played: 9, icetime: 1835.0, iceTimeRank: 90.0, xGoalsPercentage: 0.82, corsiPercentage: 0.6, fenwickPercentage: 0.67, xOnGoalFor: 19.77, xGoalsFor: 2.17, xReboundsFor: 1.51, xFreezeFor: 4.6, xPlayStoppedFor: 0.57, xPlayContinuedInZoneFor: 10.2, xPlayContinuedOutsideZoneFor: 6.95, flurryAdjustedxGoalsFor: 2.05, scoreVenueAdjustedxGoalsFor: 2.13, flurryScoreVenueAdjustedxGoalsFor: 2.0, shotsOnGoalFor: 20.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 32.0, goalsFor: 3.0, reboundsFor: 4.0, reboundGoalsFor: 2.0, freezeFor: 2.0, playStoppedFor: 2.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 17.0, savedUnblockedShotAttemptsFor: 23.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 30.0, hitsFor: 28.0, takeawaysFor: 3.0, giveawaysFor: 3.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.46, mediumDangerxGoalsFor: 0.64, highDangerxGoalsFor: 1.08, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 31.33, unblockedShotAttemptsFor: 26.0, scoreAdjustedUnblockedShotAttemptsFor: 25.14, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.31, xGoalsFromActualReboundsOfShotsFor: 1.12, reboundxGoalsFor: 1.12, totalShotCreditFor: 1.37, scoreAdjustedTotalShotCreditFor: 1.3, scoreFlurryAdjustedTotalShotCreditFor: 1.23, xOnGoalAgainst: 8.91, xGoalsAgainst: 0.48, xReboundsAgainst: 0.46, xFreezeAgainst: 2.12, xPlayStoppedAgainst: 0.3, xPlayContinuedInZoneAgainst: 5.06, xPlayContinuedOutsideZoneAgainst: 4.58, flurryAdjustedxGoalsAgainst: 0.47, scoreVenueAdjustedxGoalsAgainst: 0.5, flurryScoreVenueAdjustedxGoalsAgainst: 0.5, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 21.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 17.0, hitsAgainst: 10.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.36, mediumDangerxGoalsAgainst: 0.12, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.41, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.5, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.57, scoreAdjustedTotalShotCreditAgainst: 0.6, scoreFlurryAdjustedTotalShotCreditAgainst: 0.59

lineId: 84793238479324, season: 2022, name: Lindgren-Fox, team: NYR, position: pairing, situation: 5on5, games_played: 63, icetime: 53862.0, iceTimeRank: 118.0, xGoalsPercentage: 0.55, corsiPercentage: 0.55, fenwickPercentage: 0.55, xOnGoalFor: 470.09, xGoalsFor: 41.3, xReboundsFor: 32.15, xFreezeFor: 110.24, xPlayStoppedFor: 15.26, xPlayContinuedInZoneFor: 263.42, xPlayContinuedOutsideZoneFor: 190.63, flurryAdjustedxGoalsFor: 39.65, scoreVenueAdjustedxGoalsFor: 41.96, flurryScoreVenueAdjustedxGoalsFor: 40.25, shotsOnGoalFor: 453.0, missedShotsFor: 200.0, blockedShotAttemptsFor: 211.0, shotAttemptsFor: 864.0, goalsFor: 44.0, reboundsFor: 39.0, reboundGoalsFor: 5.0, freezeFor: 64.0, playStoppedFor: 12.0, playContinuedInZoneFor: 269.0, playContinuedOutsideZoneFor: 225.0, savedShotsOnGoalFor: 409.0, savedUnblockedShotAttemptsFor: 609.0, penaltiesFor: 46.0, penalityMinutesFor: 104.0, faceOffsWonFor: 445.0, hitsFor: 312.0, takeawaysFor: 120.0, giveawaysFor: 149.0, lowDangerShotsFor: 482.0, mediumDangerShotsFor: 134.0, highDangerShotsFor: 37.0, lowDangerxGoalsFor: 14.91, mediumDangerxGoalsFor: 15.84, highDangerxGoalsFor: 10.55, lowDangerGoalsFor: 15.0, mediumDangerGoalsFor: 19.0, highDangerGoalsFor: 10.0, scoreAdjustedShotsAttemptsFor: 876.86, unblockedShotAttemptsFor: 653.0, scoreAdjustedUnblockedShotAttemptsFor: 660.72, dZoneGiveawaysFor: 66.0, xGoalsFromxReboundsOfShotsFor: 6.68, xGoalsFromActualReboundsOfShotsFor: 7.93, reboundxGoalsFor: 7.82, totalShotCreditFor: 40.17, scoreAdjustedTotalShotCreditFor: 40.74, scoreFlurryAdjustedTotalShotCreditFor: 39.82, xOnGoalAgainst: 401.48, xGoalsAgainst: 34.37, xReboundsAgainst: 26.73, xFreezeAgainst: 96.75, xPlayStoppedAgainst: 12.67, xPlayContinuedInZoneAgainst: 210.77, xPlayContinuedOutsideZoneAgainst: 159.72, flurryAdjustedxGoalsAgainst: 32.55, scoreVenueAdjustedxGoalsAgainst: 34.22, flurryScoreVenueAdjustedxGoalsAgainst: 32.43, shotsOnGoalAgainst: 412.0, missedShotsAgainst: 129.0, blockedShotAttemptsAgainst: 168.0, shotAttemptsAgainst: 709.0, goalsAgainst: 26.0, reboundsAgainst: 34.0, reboundGoalsAgainst: 6.0, freezeAgainst: 64.0, playStoppedAgainst: 6.0, playContinuedInZoneAgainst: 199.0, playContinuedOutsideZoneAgainst: 212.0, savedShotsOnGoalAgainst: 386.0, savedUnblockedShotAttemptsAgainst: 515.0, penaltiesAgainst: 63.0, penalityMinutesAgainst: 138.0, faceOffsWonAgainst: 493.0, hitsAgainst: 357.0, takeawaysAgainst: 104.0, giveawaysAgainst: 173.0, lowDangerShotsAgainst: 408.0, mediumDangerShotsAgainst: 95.0, highDangerShotsAgainst: 38.0, lowDangerxGoalsAgainst: 12.4, mediumDangerxGoalsAgainst: 11.99, highDangerxGoalsAgainst: 9.98, lowDangerGoalsAgainst: 12.0, mediumDangerGoalsAgainst: 9.0, highDangerGoalsAgainst: 5.0, scoreAdjustedShotsAttemptsAgainst: 705.23, unblockedShotAttemptsAgainst: 541.0, scoreAdjustedUnblockedShotAttemptsAgainst: 538.89, dZoneGiveawaysAgainst: 99.0, xGoalsFromxReboundsOfShotsAgainst: 5.57, xGoalsFromActualReboundsOfShotsAgainst: 7.41, reboundxGoalsAgainst: 7.41, totalShotCreditAgainst: 32.53, scoreAdjustedTotalShotCreditAgainst: 32.34, scoreFlurryAdjustedTotalShotCreditAgainst: 31.63

lineId: 847418984775118481656, season: 2022, name: Protas-Eller-Mantha, team: WSH, position: line, situation: 5on5, games_played: 15, icetime: 3089.0, iceTimeRank: 107.0, xGoalsPercentage: 0.51, corsiPercentage: 0.53, fenwickPercentage: 0.53, xOnGoalFor: 21.29, xGoalsFor: 1.73, xReboundsFor: 1.33, xFreezeFor: 4.76, xPlayStoppedFor: 0.72, xPlayContinuedInZoneFor: 11.56, xPlayContinuedOutsideZoneFor: 8.9, flurryAdjustedxGoalsFor: 1.7, scoreVenueAdjustedxGoalsFor: 1.76, flurryScoreVenueAdjustedxGoalsFor: 1.73, shotsOnGoalFor: 17.0, missedShotsFor: 12.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 41.0, goalsFor: 3.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 24.0, hitsFor: 33.0, takeawaysFor: 6.0, giveawaysFor: 6.0, lowDangerShotsFor: 20.0, mediumDangerShotsFor: 9.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.56, mediumDangerxGoalsFor: 1.17, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 41.1, unblockedShotAttemptsFor: 29.0, scoreAdjustedUnblockedShotAttemptsFor: 29.21, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.27, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.12, totalShotCreditFor: 1.88, scoreAdjustedTotalShotCreditFor: 1.91, scoreFlurryAdjustedTotalShotCreditFor: 1.89, xOnGoalAgainst: 18.64, xGoalsAgainst: 1.69, xReboundsAgainst: 1.09, xFreezeAgainst: 4.33, xPlayStoppedAgainst: 0.62, xPlayContinuedInZoneAgainst: 10.44, xPlayContinuedOutsideZoneAgainst: 7.82, flurryAdjustedxGoalsAgainst: 1.67, scoreVenueAdjustedxGoalsAgainst: 1.68, flurryScoreVenueAdjustedxGoalsAgainst: 1.65, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 10.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 37.0, goalsAgainst: 3.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 27.0, hitsAgainst: 19.0, takeawaysAgainst: 5.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 19.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.56, mediumDangerxGoalsAgainst: 0.58, highDangerxGoalsAgainst: 0.55, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 36.98, unblockedShotAttemptsAgainst: 26.0, scoreAdjustedUnblockedShotAttemptsAgainst: 25.88, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.23, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.92, scoreAdjustedTotalShotCreditAgainst: 1.9, scoreFlurryAdjustedTotalShotCreditAgainst: 1.87
