lineId: 84774628480184, season: 2022, name: Hagg-Lindstrom, team: DET, position: pairing, situation: 5on5, games_played: 22, icetime: 15471.0, iceTimeRank: 63.0, xGoalsPercentage: 0.51, corsiPercentage: 0.47, fenwickPercentage: 0.47, xOnGoalFor: 108.82, xGoalsFor: 10.15, xReboundsFor: 7.56, xFreezeFor: 27.22, xPlayStoppedFor: 3.76, xPlayContinuedInZoneFor: 60.21, xPlayContinuedOutsideZoneFor: 42.1, flurryAdjustedxGoalsFor: 9.78, scoreVenueAdjustedxGoalsFor: 10.19, flurryScoreVenueAdjustedxGoalsFor: 9.82, shotsOnGoalFor: 110.0, missedShotsFor: 41.0, blockedShotAttemptsFor: 48.0, shotAttemptsFor: 199.0, goalsFor: 9.0, reboundsFor: 13.0, reboundGoalsFor: 3.0, freezeFor: 22.0, playStoppedFor: 3.0, playContinuedInZoneFor: 54.0, playContinuedOutsideZoneFor: 50.0, savedShotsOnGoalFor: 101.0, savedUnblockedShotAttemptsFor: 142.0, penaltiesFor: 26.0, penalityMinutesFor: 53.0, faceOffsWonFor: 106.0, hitsFor: 129.0, takeawaysFor: 22.0, giveawaysFor: 42.0, lowDangerShotsFor: 109.0, mediumDangerShotsFor: 30.0, highDangerShotsFor: 12.0, lowDangerxGoalsFor: 2.94, mediumDangerxGoalsFor: 3.89, highDangerxGoalsFor: 3.31, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 198.97, unblockedShotAttemptsFor: 151.0, scoreAdjustedUnblockedShotAttemptsFor: 151.01, dZoneGiveawaysFor: 24.0, xGoalsFromxReboundsOfShotsFor: 1.57, xGoalsFromActualReboundsOfShotsFor: 3.06, reboundxGoalsFor: 3.06, totalShotCreditFor: 8.66, scoreAdjustedTotalShotCreditFor: 8.61, scoreFlurryAdjustedTotalShotCreditFor: 8.46, xOnGoalAgainst: 122.02, xGoalsAgainst: 9.87, xReboundsAgainst: 8.25, xFreezeAgainst: 28.74, xPlayStoppedAgainst: 3.86, xPlayContinuedInZoneAgainst: 67.56, xPlayContinuedOutsideZoneAgainst: 48.72, flurryAdjustedxGoalsAgainst: 9.52, scoreVenueAdjustedxGoalsAgainst: 9.85, flurryScoreVenueAdjustedxGoalsAgainst: 9.51, shotsOnGoalAgainst: 122.0, missedShotsAgainst: 45.0, blockedShotAttemptsAgainst: 62.0, shotAttemptsAgainst: 229.0, goalsAgainst: 17.0, reboundsAgainst: 9.0, reboundGoalsAgainst: 4.0, freezeAgainst: 26.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 67.0, playContinuedOutsideZoneAgainst: 45.0, savedShotsOnGoalAgainst: 105.0, savedUnblockedShotAttemptsAgainst: 150.0, penaltiesAgainst: 14.0, penalityMinutesAgainst: 29.0, faceOffsWonAgainst: 135.0, hitsAgainst: 127.0, takeawaysAgainst: 20.0, giveawaysAgainst: 52.0, lowDangerShotsAgainst: 132.0, mediumDangerShotsAgainst: 26.0, highDangerShotsAgainst: 9.0, lowDangerxGoalsAgainst: 4.04, mediumDangerxGoalsAgainst: 3.06, highDangerxGoalsAgainst: 2.76, lowDangerGoalsAgainst: 8.0, mediumDangerGoalsAgainst: 6.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 229.73, unblockedShotAttemptsAgainst: 167.0, scoreAdjustedUnblockedShotAttemptsAgainst: 167.66, dZoneGiveawaysAgainst: 28.0, xGoalsFromxReboundsOfShotsAgainst: 1.71, xGoalsFromActualReboundsOfShotsAgainst: 2.41, reboundxGoalsAgainst: 2.41, totalShotCreditAgainst: 9.16, scoreAdjustedTotalShotCreditAgainst: 9.2, scoreFlurryAdjustedTotalShotCreditAgainst: 9.0

lineId: 84788598482073, season: 2022, name: Mikkola-Schneider, team: NYR, position: pairing, situation: 5on5, games_played: 27, icetime: 11217.0, iceTimeRank: 136.0, xGoalsPercentage: 0.46, corsiPercentage: 0.43, fenwickPercentage: 0.43, xOnGoalFor: 78.88, xGoalsFor: 7.68, xReboundsFor: 5.38, xFreezeFor: 18.81, xPlayStoppedFor: 2.52, xPlayContinuedInZoneFor: 41.49, xPlayContinuedOutsideZoneFor: 30.14, flurryAdjustedxGoalsFor: 7.35, scoreVenueAdjustedxGoalsFor: 7.83, flurryScoreVenueAdjustedxGoalsFor: 7.5, shotsOnGoalFor: 80.0, missedShotsFor: 26.0, blockedShotAttemptsFor: 34.0, shotAttemptsFor: 140.0, goalsFor: 8.0, reboundsFor: 10.0, reboundGoalsFor: 1.0, freezeFor: 15.0, playStoppedFor: 3.0, playContinuedInZoneFor: 36.0, playContinuedOutsideZoneFor: 34.0, savedShotsOnGoalFor: 72.0, savedUnblockedShotAttemptsFor: 98.0, penaltiesFor: 12.0, penalityMinutesFor: 24.0, faceOffsWonFor: 72.0, hitsFor: 84.0, takeawaysFor: 24.0, giveawaysFor: 39.0, lowDangerShotsFor: 72.0, mediumDangerShotsFor: 27.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 2.28, mediumDangerxGoalsFor: 3.47, highDangerxGoalsFor: 1.92, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 142.12, unblockedShotAttemptsFor: 106.0, scoreAdjustedUnblockedShotAttemptsFor: 107.98, dZoneGiveawaysFor: 19.0, xGoalsFromxReboundsOfShotsFor: 1.13, xGoalsFromActualReboundsOfShotsFor: 2.14, reboundxGoalsFor: 2.14, totalShotCreditFor: 6.67, scoreAdjustedTotalShotCreditFor: 6.81, scoreFlurryAdjustedTotalShotCreditFor: 6.73, xOnGoalAgainst: 102.63, xGoalsAgainst: 8.94, xReboundsAgainst: 7.1, xFreezeAgainst: 24.41, xPlayStoppedAgainst: 3.36, xPlayContinuedInZoneAgainst: 55.9, xPlayContinuedOutsideZoneAgainst: 40.28, flurryAdjustedxGoalsAgainst: 8.61, scoreVenueAdjustedxGoalsAgainst: 8.9, flurryScoreVenueAdjustedxGoalsAgainst: 8.57, shotsOnGoalAgainst: 96.0, missedShotsAgainst: 44.0, blockedShotAttemptsAgainst: 47.0, shotAttemptsAgainst: 187.0, goalsAgainst: 7.0, reboundsAgainst: 10.0, reboundGoalsAgainst: 1.0, freezeAgainst: 13.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 57.0, playContinuedOutsideZoneAgainst: 49.0, savedShotsOnGoalAgainst: 89.0, savedUnblockedShotAttemptsAgainst: 133.0, penaltiesAgainst: 9.0, penalityMinutesAgainst: 18.0, faceOffsWonAgainst: 87.0, hitsAgainst: 86.0, takeawaysAgainst: 32.0, giveawaysAgainst: 29.0, lowDangerShotsAgainst: 101.0, mediumDangerShotsAgainst: 30.0, highDangerShotsAgainst: 9.0, lowDangerxGoalsAgainst: 2.85, mediumDangerxGoalsAgainst: 3.99, highDangerxGoalsAgainst: 2.09, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 184.82, unblockedShotAttemptsAgainst: 140.0, scoreAdjustedUnblockedShotAttemptsAgainst: 138.87, dZoneGiveawaysAgainst: 17.0, xGoalsFromxReboundsOfShotsAgainst: 1.48, xGoalsFromActualReboundsOfShotsAgainst: 1.68, reboundxGoalsAgainst: 1.68, totalShotCreditAgainst: 8.73, scoreAdjustedTotalShotCreditAgainst: 8.7, scoreFlurryAdjustedTotalShotCreditAgainst: 8.55

lineId: 847410284774298481013, season: 2022, name: Perron-Copp-Berggren, team: DET, position: line, situation: 5on5, games_played: 10, icetime: 1064.0, iceTimeRank: 123.0, xGoalsPercentage: 0.25, corsiPercentage: 0.44, fenwickPercentage: 0.52, xOnGoalFor: 7.79, xGoalsFor: 0.29, xReboundsFor: 0.37, xFreezeFor: 1.85, xPlayStoppedFor: 0.23, xPlayContinuedInZoneFor: 4.59, xPlayContinuedOutsideZoneFor: 3.67, flurryAdjustedxGoalsFor: 0.29, scoreVenueAdjustedxGoalsFor: 0.28, flurryScoreVenueAdjustedxGoalsFor: 0.28, shotsOnGoalFor: 7.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 11.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 2.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 5.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.29, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 10.7, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 10.7, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.07, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.36, scoreAdjustedTotalShotCreditFor: 0.35, scoreFlurryAdjustedTotalShotCreditFor: 0.35, xOnGoalAgainst: 7.31, xGoalsAgainst: 0.88, xReboundsAgainst: 0.49, xFreezeAgainst: 1.52, xPlayStoppedAgainst: 0.26, xPlayContinuedInZoneAgainst: 3.86, xPlayContinuedOutsideZoneAgainst: 3.0, flurryAdjustedxGoalsAgainst: 0.85, scoreVenueAdjustedxGoalsAgainst: 0.96, flurryScoreVenueAdjustedxGoalsAgainst: 0.93, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 14.0, goalsAgainst: 3.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 7.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 7.0, hitsAgainst: 8.0, takeawaysAgainst: 4.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.16, mediumDangerxGoalsAgainst: 0.23, highDangerxGoalsAgainst: 0.48, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.3, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.98, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.48, reboundxGoalsAgainst: 0.48, totalShotCreditAgainst: 0.49, scoreAdjustedTotalShotCreditAgainst: 0.54, scoreFlurryAdjustedTotalShotCreditAgainst: 0.54

lineId: 84752798479425, season: 2022, name: Chiarot-Hronek, team: DET, position: pairing, situation: 5on5, games_played: 47, icetime: 20432.0, iceTimeRank: 195.0, xGoalsPercentage: 0.45, corsiPercentage: 0.42, fenwickPercentage: 0.42, xOnGoalFor: 140.94, xGoalsFor: 12.35, xReboundsFor: 9.59, xFreezeFor: 33.96, xPlayStoppedFor: 4.77, xPlayContinuedInZoneFor: 81.13, xPlayContinuedOutsideZoneFor: 58.2, flurryAdjustedxGoalsFor: 11.68, scoreVenueAdjustedxGoalsFor: 12.23, flurryScoreVenueAdjustedxGoalsFor: 11.56, shotsOnGoalFor: 147.0, missedShotsFor: 53.0, blockedShotAttemptsFor: 70.0, shotAttemptsFor: 270.0, goalsFor: 10.0, reboundsFor: 12.0, reboundGoalsFor: 2.0, freezeFor: 33.0, playStoppedFor: 3.0, playContinuedInZoneFor: 54.0, playContinuedOutsideZoneFor: 88.0, savedShotsOnGoalFor: 137.0, savedUnblockedShotAttemptsFor: 190.0, penaltiesFor: 18.0, penalityMinutesFor: 41.0, faceOffsWonFor: 152.0, hitsFor: 145.0, takeawaysFor: 34.0, giveawaysFor: 35.0, lowDangerShotsFor: 154.0, mediumDangerShotsFor: 31.0, highDangerShotsFor: 15.0, lowDangerxGoalsFor: 4.56, mediumDangerxGoalsFor: 3.59, highDangerxGoalsFor: 4.2, lowDangerGoalsFor: 7.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 264.36, unblockedShotAttemptsFor: 200.0, scoreAdjustedUnblockedShotAttemptsFor: 197.23, dZoneGiveawaysFor: 22.0, xGoalsFromxReboundsOfShotsFor: 1.98, xGoalsFromActualReboundsOfShotsFor: 3.32, reboundxGoalsFor: 3.62, totalShotCreditFor: 10.7, scoreAdjustedTotalShotCreditFor: 10.61, scoreFlurryAdjustedTotalShotCreditFor: 10.37, xOnGoalAgainst: 192.21, xGoalsAgainst: 15.08, xReboundsAgainst: 12.88, xFreezeAgainst: 47.22, xPlayStoppedAgainst: 6.46, xPlayContinuedInZoneAgainst: 111.28, xPlayContinuedOutsideZoneAgainst: 80.07, flurryAdjustedxGoalsAgainst: 14.54, scoreVenueAdjustedxGoalsAgainst: 14.99, flurryScoreVenueAdjustedxGoalsAgainst: 14.46, shotsOnGoalAgainst: 178.0, missedShotsAgainst: 95.0, blockedShotAttemptsAgainst: 104.0, shotAttemptsAgainst: 377.0, goalsAgainst: 15.0, reboundsAgainst: 17.0, reboundGoalsAgainst: 3.0, freezeAgainst: 41.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 115.0, playContinuedOutsideZoneAgainst: 81.0, savedShotsOnGoalAgainst: 163.0, savedUnblockedShotAttemptsAgainst: 258.0, penaltiesAgainst: 18.0, penalityMinutesAgainst: 39.0, faceOffsWonAgainst: 147.0, hitsAgainst: 134.0, takeawaysAgainst: 31.0, giveawaysAgainst: 52.0, lowDangerShotsAgainst: 214.0, mediumDangerShotsAgainst: 44.0, highDangerShotsAgainst: 15.0, lowDangerxGoalsAgainst: 6.04, mediumDangerxGoalsAgainst: 5.15, highDangerxGoalsAgainst: 3.88, lowDangerGoalsAgainst: 6.0, mediumDangerGoalsAgainst: 7.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 376.17, unblockedShotAttemptsAgainst: 273.0, scoreAdjustedUnblockedShotAttemptsAgainst: 272.29, dZoneGiveawaysAgainst: 37.0, xGoalsFromxReboundsOfShotsAgainst: 2.65, xGoalsFromActualReboundsOfShotsAgainst: 3.06, reboundxGoalsAgainst: 3.07, totalShotCreditAgainst: 14.65, scoreAdjustedTotalShotCreditAgainst: 14.55, scoreFlurryAdjustedTotalShotCreditAgainst: 14.32

lineId: 847515884764388478569, season: 2022, name: Saad-O'Reilly-Acciari, team: STL, position: line, situation: 5on5, games_played: 11, icetime: 765.0, iceTimeRank: 96.0, xGoalsPercentage: 0.3, corsiPercentage: 0.43, fenwickPercentage: 0.45, xOnGoalFor: 7.42, xGoalsFor: 0.56, xReboundsFor: 0.47, xFreezeFor: 1.53, xPlayStoppedFor: 0.22, xPlayContinuedInZoneFor: 4.08, xPlayContinuedOutsideZoneFor: 3.13, flurryAdjustedxGoalsFor: 0.55, scoreVenueAdjustedxGoalsFor: 0.61, flurryScoreVenueAdjustedxGoalsFor: 0.6, shotsOnGoalFor: 8.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 12.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 1.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 6.0, hitsFor: 5.0, takeawaysFor: 2.0, giveawaysFor: 0.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.22, mediumDangerxGoalsFor: 0.34, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.54, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 10.62, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.66, scoreAdjustedTotalShotCreditFor: 0.71, scoreFlurryAdjustedTotalShotCreditFor: 0.7, xOnGoalAgainst: 8.52, xGoalsAgainst: 1.33, xReboundsAgainst: 0.6, xFreezeAgainst: 2.09, xPlayStoppedAgainst: 0.29, xPlayContinuedInZoneAgainst: 4.42, xPlayContinuedOutsideZoneAgainst: 3.27, flurryAdjustedxGoalsAgainst: 1.09, scoreVenueAdjustedxGoalsAgainst: 1.31, flurryScoreVenueAdjustedxGoalsAgainst: 1.07, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 4.0, takeawaysAgainst: 3.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.2, mediumDangerxGoalsAgainst: 0.29, highDangerxGoalsAgainst: 0.85, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.38, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.7, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.13, xGoalsFromActualReboundsOfShotsAgainst: 0.58, reboundxGoalsAgainst: 0.58, totalShotCreditAgainst: 0.87, scoreAdjustedTotalShotCreditAgainst: 0.85, scoreFlurryAdjustedTotalShotCreditAgainst: 0.82

lineId: 847169884741898477839, season: 2022, name: Sheary-Eller-Oshie, team: WSH, position: line, situation: 5on5, games_played: 6, icetime: 1375.0, iceTimeRank: 54.0, xGoalsPercentage: 0.64, corsiPercentage: 0.57, fenwickPercentage: 0.55, xOnGoalFor: 12.25, xGoalsFor: 1.34, xReboundsFor: 0.86, xFreezeFor: 2.54, xPlayStoppedFor: 0.37, xPlayContinuedInZoneFor: 7.16, xPlayContinuedOutsideZoneFor: 4.73, flurryAdjustedxGoalsFor: 1.32, scoreVenueAdjustedxGoalsFor: 1.43, flurryScoreVenueAdjustedxGoalsFor: 1.41, shotsOnGoalFor: 10.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 24.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 17.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 16.0, hitsFor: 18.0, takeawaysFor: 5.0, giveawaysFor: 2.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.28, mediumDangerxGoalsFor: 0.71, highDangerxGoalsFor: 0.36, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 25.4, unblockedShotAttemptsFor: 17.0, scoreAdjustedUnblockedShotAttemptsFor: 18.18, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.18, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.52, scoreAdjustedTotalShotCreditFor: 1.62, scoreFlurryAdjustedTotalShotCreditFor: 1.6, xOnGoalAgainst: 9.84, xGoalsAgainst: 0.74, xReboundsAgainst: 0.61, xFreezeAgainst: 2.49, xPlayStoppedAgainst: 0.33, xPlayContinuedInZoneAgainst: 5.64, xPlayContinuedOutsideZoneAgainst: 4.19, flurryAdjustedxGoalsAgainst: 0.74, scoreVenueAdjustedxGoalsAgainst: 0.71, flurryScoreVenueAdjustedxGoalsAgainst: 0.71, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 18.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 6.0, hitsAgainst: 9.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.17, mediumDangerxGoalsAgainst: 0.32, highDangerxGoalsAgainst: 0.25, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 17.8, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.78, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.13, xGoalsFromActualReboundsOfShotsAgainst: 0.01, reboundxGoalsAgainst: 0.01, totalShotCreditAgainst: 0.86, scoreAdjustedTotalShotCreditAgainst: 0.82, scoreFlurryAdjustedTotalShotCreditAgainst: 0.82
