lineId: 84740568477355, season: 2020, name: Butcher-Subban, team: N.J, position: pairing, situation: 5on5, games_played: 10, icetime: 3096.0, iceTimeRank: 50.0, xGoalsPercentage: 0.41, corsiPercentage: 0.49, fenwickPercentage: 0.47, xOnGoalFor: 23.14, xGoalsFor: 1.65, xReboundsFor: 1.57, xFreezeFor: 5.57, xPlayStoppedFor: 0.78, xPlayContinuedInZoneFor: 13.91, xPlayContinuedOutsideZoneFor: 10.51, flurryAdjustedxGoalsFor: 1.62, scoreVenueAdjustedxGoalsFor: 1.7, flurryScoreVenueAdjustedxGoalsFor: 1.67, shotsOnGoalFor: 26.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 48.0, goalsFor: 3.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 1.0, playContinuedInZoneFor: 11.0, playContinuedOutsideZoneFor: 10.0, savedShotsOnGoalFor: 23.0, savedUnblockedShotAttemptsFor: 31.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 26.0, hitsFor: 14.0, takeawaysFor: 6.0, giveawaysFor: 9.0, lowDangerShotsFor: 27.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.72, mediumDangerxGoalsFor: 0.6, highDangerxGoalsFor: 0.33, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 48.43, unblockedShotAttemptsFor: 34.0, scoreAdjustedUnblockedShotAttemptsFor: 34.06, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.32, xGoalsFromActualReboundsOfShotsFor: 0.33, reboundxGoalsFor: 0.33, totalShotCreditFor: 1.63, scoreAdjustedTotalShotCreditFor: 1.67, scoreFlurryAdjustedTotalShotCreditFor: 1.65, xOnGoalAgainst: 26.71, xGoalsAgainst: 2.41, xReboundsAgainst: 1.92, xFreezeAgainst: 5.86, xPlayStoppedAgainst: 0.83, xPlayContinuedInZoneAgainst: 15.83, xPlayContinuedOutsideZoneAgainst: 11.14, flurryAdjustedxGoalsAgainst: 2.4, scoreVenueAdjustedxGoalsAgainst: 2.47, flurryScoreVenueAdjustedxGoalsAgainst: 2.46, shotsOnGoalAgainst: 31.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 49.0, goalsAgainst: 3.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 17.0, savedShotsOnGoalAgainst: 28.0, savedUnblockedShotAttemptsAgainst: 35.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 31.0, hitsAgainst: 16.0, takeawaysAgainst: 6.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 28.0, mediumDangerShotsAgainst: 9.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.91, mediumDangerxGoalsAgainst: 1.13, highDangerxGoalsAgainst: 0.37, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 48.94, unblockedShotAttemptsAgainst: 38.0, scoreAdjustedUnblockedShotAttemptsAgainst: 38.57, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.4, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 2.81, scoreAdjustedTotalShotCreditAgainst: 2.87, scoreFlurryAdjustedTotalShotCreditAgainst: 2.85

lineId: 847181784778878478434, season: 2020, name: Kolesar-Brown-Reaves, team: VGK, position: line, situation: 5on5, games_played: 2, icetime: 962.0, iceTimeRank: 8.0, xGoalsPercentage: 0.35, corsiPercentage: 0.56, fenwickPercentage: 0.58, xOnGoalFor: 7.8, xGoalsFor: 0.17, xReboundsFor: 0.35, xFreezeFor: 2.2, xPlayStoppedFor: 0.24, xPlayContinuedInZoneFor: 4.6, xPlayContinuedOutsideZoneFor: 3.42, flurryAdjustedxGoalsFor: 0.17, scoreVenueAdjustedxGoalsFor: 0.19, flurryScoreVenueAdjustedxGoalsFor: 0.19, shotsOnGoalFor: 5.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 14.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 12.0, hitsFor: 23.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.17, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 15.68, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 12.16, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.07, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.25, scoreAdjustedTotalShotCreditFor: 0.27, scoreFlurryAdjustedTotalShotCreditFor: 0.27, xOnGoalAgainst: 5.6, xGoalsAgainst: 0.33, xReboundsAgainst: 0.37, xFreezeAgainst: 1.59, xPlayStoppedAgainst: 0.21, xPlayContinuedInZoneAgainst: 3.11, xPlayContinuedOutsideZoneAgainst: 2.39, flurryAdjustedxGoalsAgainst: 0.33, scoreVenueAdjustedxGoalsAgainst: 0.33, flurryScoreVenueAdjustedxGoalsAgainst: 0.33, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 11.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 5.0, faceOffsWonAgainst: 3.0, hitsAgainst: 10.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.25, mediumDangerxGoalsAgainst: 0.08, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.64, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.76, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.03, reboundxGoalsAgainst: 0.03, totalShotCreditAgainst: 0.37, scoreAdjustedTotalShotCreditAgainst: 0.37, scoreFlurryAdjustedTotalShotCreditAgainst: 0.37

lineId: 847354884779898478474, season: 2020, name: Crouse-Dvorak-Kessel, team: ARI, position: line, situation: 5on5, games_played: 15, icetime: 3745.0, iceTimeRank: 133.0, xGoalsPercentage: 0.52, corsiPercentage: 0.46, fenwickPercentage: 0.48, xOnGoalFor: 33.58, xGoalsFor: 3.2, xReboundsFor: 2.31, xFreezeFor: 7.91, xPlayStoppedFor: 1.05, xPlayContinuedInZoneFor: 17.37, xPlayContinuedOutsideZoneFor: 13.16, flurryAdjustedxGoalsFor: 3.07, scoreVenueAdjustedxGoalsFor: 3.21, flurryScoreVenueAdjustedxGoalsFor: 3.08, shotsOnGoalFor: 32.0, missedShotsFor: 13.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 59.0, goalsFor: 3.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 9.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 20.0, savedShotsOnGoalFor: 29.0, savedUnblockedShotAttemptsFor: 42.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 38.0, hitsFor: 34.0, takeawaysFor: 4.0, giveawaysFor: 8.0, lowDangerShotsFor: 31.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.95, mediumDangerxGoalsFor: 1.58, highDangerxGoalsFor: 0.67, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 59.23, unblockedShotAttemptsFor: 45.0, scoreAdjustedUnblockedShotAttemptsFor: 45.23, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.49, xGoalsFromActualReboundsOfShotsFor: 0.85, reboundxGoalsFor: 0.85, totalShotCreditFor: 2.84, scoreAdjustedTotalShotCreditFor: 2.86, scoreFlurryAdjustedTotalShotCreditFor: 2.82, xOnGoalAgainst: 34.93, xGoalsAgainst: 3.02, xReboundsAgainst: 2.46, xFreezeAgainst: 8.77, xPlayStoppedAgainst: 1.16, xPlayContinuedInZoneAgainst: 19.29, xPlayContinuedOutsideZoneAgainst: 13.3, flurryAdjustedxGoalsAgainst: 2.88, scoreVenueAdjustedxGoalsAgainst: 2.99, flurryScoreVenueAdjustedxGoalsAgainst: 2.86, shotsOnGoalAgainst: 33.0, missedShotsAgainst: 15.0, blockedShotAttemptsAgainst: 21.0, shotAttemptsAgainst: 69.0, goalsAgainst: 4.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 16.0, playContinuedOutsideZoneAgainst: 15.0, savedShotsOnGoalAgainst: 29.0, savedUnblockedShotAttemptsAgainst: 44.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 41.0, hitsAgainst: 22.0, takeawaysAgainst: 2.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 34.0, mediumDangerShotsAgainst: 11.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.89, mediumDangerxGoalsAgainst: 1.44, highDangerxGoalsAgainst: 0.68, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 69.44, unblockedShotAttemptsAgainst: 48.0, scoreAdjustedUnblockedShotAttemptsAgainst: 48.22, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.52, xGoalsFromActualReboundsOfShotsAgainst: 0.68, reboundxGoalsAgainst: 0.68, totalShotCreditAgainst: 2.85, scoreAdjustedTotalShotCreditAgainst: 2.86, scoreFlurryAdjustedTotalShotCreditAgainst: 2.79

lineId: 84741668479639, season: 2020, name: Martinez-Coghlan, team: VGK, position: pairing, situation: 5on5, games_played: 16, icetime: 1660.0, iceTimeRank: 124.0, xGoalsPercentage: 0.74, corsiPercentage: 0.66, fenwickPercentage: 0.73, xOnGoalFor: 20.25, xGoalsFor: 2.07, xReboundsFor: 1.36, xFreezeFor: 5.48, xPlayStoppedFor: 0.62, xPlayContinuedInZoneFor: 10.08, xPlayContinuedOutsideZoneFor: 7.4, flurryAdjustedxGoalsFor: 1.82, scoreVenueAdjustedxGoalsFor: 2.04, flurryScoreVenueAdjustedxGoalsFor: 1.79, shotsOnGoalFor: 19.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 31.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 2.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 9.0, hitsFor: 3.0, takeawaysFor: 4.0, giveawaysFor: 1.0, lowDangerShotsFor: 17.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.37, mediumDangerxGoalsFor: 0.85, highDangerxGoalsFor: 0.85, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 31.95, unblockedShotAttemptsFor: 27.0, scoreAdjustedUnblockedShotAttemptsFor: 27.47, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.29, xGoalsFromActualReboundsOfShotsFor: 0.72, reboundxGoalsFor: 1.02, totalShotCreditFor: 1.33, scoreAdjustedTotalShotCreditFor: 1.32, scoreFlurryAdjustedTotalShotCreditFor: 1.3, xOnGoalAgainst: 7.88, xGoalsAgainst: 0.74, xReboundsAgainst: 0.47, xFreezeAgainst: 1.61, xPlayStoppedAgainst: 0.23, xPlayContinuedInZoneAgainst: 3.6, xPlayContinuedOutsideZoneAgainst: 3.34, flurryAdjustedxGoalsAgainst: 0.71, scoreVenueAdjustedxGoalsAgainst: 0.7, flurryScoreVenueAdjustedxGoalsAgainst: 0.67, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 5.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 5.0, faceOffsWonAgainst: 11.0, hitsAgainst: 9.0, takeawaysAgainst: 3.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.21, mediumDangerxGoalsAgainst: 0.33, highDangerxGoalsAgainst: 0.21, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.66, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.74, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.21, reboundxGoalsAgainst: 0.21, totalShotCreditAgainst: 0.64, scoreAdjustedTotalShotCreditAgainst: 0.61, scoreFlurryAdjustedTotalShotCreditAgainst: 0.61

lineId: 847457384757548478463, season: 2020, name: Beauvillier-Nelson-Bailey, team: NYI, position: line, situation: 5on5, games_played: 41, icetime: 21383.0, iceTimeRank: 127.0, xGoalsPercentage: 0.62, corsiPercentage: 0.51, fenwickPercentage: 0.5, xOnGoalFor: 170.62, xGoalsFor: 15.54, xReboundsFor: 12.01, xFreezeFor: 40.13, xPlayStoppedFor: 5.61, xPlayContinuedInZoneFor: 98.91, xPlayContinuedOutsideZoneFor: 69.82, flurryAdjustedxGoalsFor: 15.1, scoreVenueAdjustedxGoalsFor: 15.65, flurryScoreVenueAdjustedxGoalsFor: 15.21, shotsOnGoalFor: 175.0, missedShotsFor: 67.0, blockedShotAttemptsFor: 74.0, shotAttemptsFor: 316.0, goalsFor: 19.0, reboundsFor: 14.0, reboundGoalsFor: 4.0, freezeFor: 41.0, playStoppedFor: 8.0, playContinuedInZoneFor: 73.0, playContinuedOutsideZoneFor: 87.0, savedShotsOnGoalFor: 156.0, savedUnblockedShotAttemptsFor: 223.0, penaltiesFor: 11.0, penalityMinutesFor: 22.0, faceOffsWonFor: 182.0, hitsFor: 91.0, takeawaysFor: 28.0, giveawaysFor: 65.0, lowDangerShotsFor: 185.0, mediumDangerShotsFor: 42.0, highDangerShotsFor: 15.0, lowDangerxGoalsFor: 5.71, mediumDangerxGoalsFor: 5.15, highDangerxGoalsFor: 4.68, lowDangerGoalsFor: 8.0, mediumDangerGoalsFor: 6.0, highDangerGoalsFor: 5.0, scoreAdjustedShotsAttemptsFor: 323.97, unblockedShotAttemptsFor: 242.0, scoreAdjustedUnblockedShotAttemptsFor: 246.8, dZoneGiveawaysFor: 24.0, xGoalsFromxReboundsOfShotsFor: 2.46, xGoalsFromActualReboundsOfShotsFor: 3.7, reboundxGoalsFor: 3.7, totalShotCreditFor: 14.3, scoreAdjustedTotalShotCreditFor: 14.43, scoreFlurryAdjustedTotalShotCreditFor: 14.27, xOnGoalAgainst: 168.76, xGoalsAgainst: 9.67, xReboundsAgainst: 10.65, xFreezeAgainst: 40.39, xPlayStoppedAgainst: 5.25, xPlayContinuedInZoneAgainst: 98.94, xPlayContinuedOutsideZoneAgainst: 74.11, flurryAdjustedxGoalsAgainst: 9.5, scoreVenueAdjustedxGoalsAgainst: 9.65, flurryScoreVenueAdjustedxGoalsAgainst: 9.48, shotsOnGoalAgainst: 169.0, missedShotsAgainst: 70.0, blockedShotAttemptsAgainst: 70.0, shotAttemptsAgainst: 309.0, goalsAgainst: 6.0, reboundsAgainst: 6.0, reboundGoalsAgainst: 0.0, freezeAgainst: 41.0, playStoppedAgainst: 9.0, playContinuedInZoneAgainst: 81.0, playContinuedOutsideZoneAgainst: 96.0, savedShotsOnGoalAgainst: 163.0, savedUnblockedShotAttemptsAgainst: 233.0, penaltiesAgainst: 14.0, penalityMinutesAgainst: 28.0, faceOffsWonAgainst: 156.0, hitsAgainst: 137.0, takeawaysAgainst: 43.0, giveawaysAgainst: 66.0, lowDangerShotsAgainst: 211.0, mediumDangerShotsAgainst: 26.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 5.71, mediumDangerxGoalsAgainst: 2.95, highDangerxGoalsAgainst: 1.01, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 303.86, unblockedShotAttemptsAgainst: 239.0, scoreAdjustedUnblockedShotAttemptsAgainst: 236.87, dZoneGiveawaysAgainst: 31.0, xGoalsFromxReboundsOfShotsAgainst: 2.16, xGoalsFromActualReboundsOfShotsAgainst: 1.31, reboundxGoalsAgainst: 1.31, totalShotCreditAgainst: 10.51, scoreAdjustedTotalShotCreditAgainst: 10.52, scoreFlurryAdjustedTotalShotCreditAgainst: 10.35

lineId: 84761918476891, season: 2020, name: Grzelcyk-Miller, team: BOS, position: pairing, situation: 5on5, games_played: 14, icetime: 4982.0, iceTimeRank: 78.0, xGoalsPercentage: 0.63, corsiPercentage: 0.63, fenwickPercentage: 0.65, xOnGoalFor: 58.28, xGoalsFor: 3.95, xReboundsFor: 3.59, xFreezeFor: 13.63, xPlayStoppedFor: 1.83, xPlayContinuedInZoneFor: 33.0, xPlayContinuedOutsideZoneFor: 25.0, flurryAdjustedxGoalsFor: 3.92, scoreVenueAdjustedxGoalsFor: 4.13, flurryScoreVenueAdjustedxGoalsFor: 4.1, shotsOnGoalFor: 61.0, missedShotsFor: 20.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 100.0, goalsFor: 4.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 21.0, playStoppedFor: 2.0, playContinuedInZoneFor: 24.0, playContinuedOutsideZoneFor: 27.0, savedShotsOnGoalFor: 57.0, savedUnblockedShotAttemptsFor: 77.0, penaltiesFor: 4.0, penalityMinutesFor: 11.0, faceOffsWonFor: 41.0, hitsFor: 35.0, takeawaysFor: 9.0, giveawaysFor: 8.0, lowDangerShotsFor: 65.0, mediumDangerShotsFor: 15.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.86, mediumDangerxGoalsFor: 1.84, highDangerxGoalsFor: 0.25, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 104.04, unblockedShotAttemptsFor: 81.0, scoreAdjustedUnblockedShotAttemptsFor: 84.33, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.73, xGoalsFromActualReboundsOfShotsFor: 0.5, reboundxGoalsFor: 0.38, totalShotCreditFor: 4.31, scoreAdjustedTotalShotCreditFor: 4.5, scoreFlurryAdjustedTotalShotCreditFor: 4.47, xOnGoalAgainst: 31.9, xGoalsAgainst: 2.29, xReboundsAgainst: 1.84, xFreezeAgainst: 8.07, xPlayStoppedAgainst: 1.0, xPlayContinuedInZoneAgainst: 18.02, xPlayContinuedOutsideZoneAgainst: 12.77, flurryAdjustedxGoalsAgainst: 2.26, scoreVenueAdjustedxGoalsAgainst: 2.2, flurryScoreVenueAdjustedxGoalsAgainst: 2.16, shotsOnGoalAgainst: 36.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 14.0, shotAttemptsAgainst: 58.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 11.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 35.0, savedUnblockedShotAttemptsAgainst: 43.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 13.0, faceOffsWonAgainst: 44.0, hitsAgainst: 29.0, takeawaysAgainst: 17.0, giveawaysAgainst: 13.0, lowDangerShotsAgainst: 35.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.98, mediumDangerxGoalsAgainst: 0.7, highDangerxGoalsAgainst: 0.61, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 54.34, unblockedShotAttemptsAgainst: 44.0, scoreAdjustedUnblockedShotAttemptsAgainst: 41.29, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 0.38, xGoalsFromActualReboundsOfShotsAgainst: 0.61, reboundxGoalsAgainst: 0.61, totalShotCreditAgainst: 2.06, scoreAdjustedTotalShotCreditAgainst: 1.95, scoreFlurryAdjustedTotalShotCreditAgainst: 1.93
