lineId: 84765258476931, season: 2019, name: Mccabe-Miller, team: BUF, position: pairing, situation: 5on5, games_played: 19, icetime: 2032.0, iceTimeRank: 139.0, xGoalsPercentage: 0.47, corsiPercentage: 0.53, fenwickPercentage: 0.57, xOnGoalFor: 18.4, xGoalsFor: 1.18, xReboundsFor: 1.19, xFreezeFor: 4.51, xPlayStoppedFor: 0.61, xPlayContinuedInZoneFor: 10.26, xPlayContinuedOutsideZoneFor: 8.26, flurryAdjustedxGoalsFor: 1.17, scoreVenueAdjustedxGoalsFor: 1.15, flurryScoreVenueAdjustedxGoalsFor: 1.14, shotsOnGoalFor: 18.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 33.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 26.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 16.0, hitsFor: 13.0, takeawaysFor: 3.0, giveawaysFor: 3.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.55, mediumDangerxGoalsFor: 0.41, highDangerxGoalsFor: 0.21, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 31.28, unblockedShotAttemptsFor: 26.0, scoreAdjustedUnblockedShotAttemptsFor: 24.92, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.43, scoreAdjustedTotalShotCreditFor: 1.39, scoreFlurryAdjustedTotalShotCreditFor: 1.38, xOnGoalAgainst: 14.43, xGoalsAgainst: 1.32, xReboundsAgainst: 1.07, xFreezeAgainst: 3.22, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 7.98, xPlayContinuedOutsideZoneAgainst: 5.95, flurryAdjustedxGoalsAgainst: 1.32, scoreVenueAdjustedxGoalsAgainst: 1.41, flurryScoreVenueAdjustedxGoalsAgainst: 1.4, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 29.0, goalsAgainst: 4.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 16.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 11.0, hitsAgainst: 13.0, takeawaysAgainst: 7.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.34, mediumDangerxGoalsAgainst: 0.98, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 31.28, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 21.47, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.54, scoreAdjustedTotalShotCreditAgainst: 1.64, scoreFlurryAdjustedTotalShotCreditAgainst: 1.63

lineId: 84734468479398, season: 2019, name: Girard-Johnson, team: COL, position: pairing, situation: 5on5, games_played: 59, icetime: 36160.0, iceTimeRank: 157.0, xGoalsPercentage: 0.51, corsiPercentage: 0.51, fenwickPercentage: 0.5, xOnGoalFor: 305.95, xGoalsFor: 24.95, xReboundsFor: 20.22, xFreezeFor: 72.45, xPlayStoppedFor: 9.88, xPlayContinuedInZoneFor: 174.43, xPlayContinuedOutsideZoneFor: 128.07, flurryAdjustedxGoalsFor: 24.01, scoreVenueAdjustedxGoalsFor: 25.35, flurryScoreVenueAdjustedxGoalsFor: 24.39, shotsOnGoalFor: 313.0, missedShotsFor: 117.0, blockedShotAttemptsFor: 147.0, shotAttemptsFor: 577.0, goalsFor: 26.0, reboundsFor: 23.0, reboundGoalsFor: 5.0, freezeFor: 73.0, playStoppedFor: 8.0, playContinuedInZoneFor: 131.0, playContinuedOutsideZoneFor: 169.0, savedShotsOnGoalFor: 287.0, savedUnblockedShotAttemptsFor: 404.0, penaltiesFor: 29.0, penalityMinutesFor: 72.0, faceOffsWonFor: 321.0, hitsFor: 174.0, takeawaysFor: 90.0, giveawaysFor: 67.0, lowDangerShotsFor: 332.0, mediumDangerShotsFor: 77.0, highDangerShotsFor: 21.0, lowDangerxGoalsFor: 9.86, mediumDangerxGoalsFor: 9.36, highDangerxGoalsFor: 5.73, lowDangerGoalsFor: 13.0, mediumDangerGoalsFor: 8.0, highDangerGoalsFor: 5.0, scoreAdjustedShotsAttemptsFor: 589.71, unblockedShotAttemptsFor: 430.0, scoreAdjustedUnblockedShotAttemptsFor: 437.79, dZoneGiveawaysFor: 32.0, xGoalsFromxReboundsOfShotsFor: 4.15, xGoalsFromActualReboundsOfShotsFor: 4.87, reboundxGoalsFor: 4.89, totalShotCreditFor: 24.22, scoreAdjustedTotalShotCreditFor: 24.66, scoreFlurryAdjustedTotalShotCreditFor: 24.21, xOnGoalAgainst: 311.2, xGoalsAgainst: 23.72, xReboundsAgainst: 20.06, xFreezeAgainst: 75.29, xPlayStoppedAgainst: 10.21, xPlayContinuedInZoneAgainst: 177.28, xPlayContinuedOutsideZoneAgainst: 130.43, flurryAdjustedxGoalsAgainst: 22.73, scoreVenueAdjustedxGoalsAgainst: 23.22, flurryScoreVenueAdjustedxGoalsAgainst: 22.26, shotsOnGoalAgainst: 323.0, missedShotsAgainst: 114.0, blockedShotAttemptsAgainst: 123.0, shotAttemptsAgainst: 560.0, goalsAgainst: 21.0, reboundsAgainst: 27.0, reboundGoalsAgainst: 3.0, freezeAgainst: 96.0, playStoppedAgainst: 12.0, playContinuedInZoneAgainst: 112.0, playContinuedOutsideZoneAgainst: 169.0, savedShotsOnGoalAgainst: 302.0, savedUnblockedShotAttemptsAgainst: 416.0, penaltiesAgainst: 50.0, penalityMinutesAgainst: 112.0, faceOffsWonAgainst: 363.0, hitsAgainst: 253.0, takeawaysAgainst: 73.0, giveawaysAgainst: 90.0, lowDangerShotsAgainst: 338.0, mediumDangerShotsAgainst: 81.0, highDangerShotsAgainst: 18.0, lowDangerxGoalsAgainst: 8.93, mediumDangerxGoalsAgainst: 9.37, highDangerxGoalsAgainst: 5.42, lowDangerGoalsAgainst: 12.0, mediumDangerGoalsAgainst: 6.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 546.42, unblockedShotAttemptsAgainst: 437.0, scoreAdjustedUnblockedShotAttemptsAgainst: 427.71, dZoneGiveawaysAgainst: 55.0, xGoalsFromxReboundsOfShotsAgainst: 4.12, xGoalsFromActualReboundsOfShotsAgainst: 5.71, reboundxGoalsAgainst: 5.71, totalShotCreditAgainst: 22.14, scoreAdjustedTotalShotCreditAgainst: 21.74, scoreFlurryAdjustedTotalShotCreditAgainst: 21.38

lineId: 84774678479985, season: 2019, name: Olofsson-Fleury, team: MTL, position: pairing, situation: 5on5, games_played: 3, icetime: 909.0, iceTimeRank: 12.0, xGoalsPercentage: 0.11, corsiPercentage: 0.24, fenwickPercentage: 0.2, xOnGoalFor: 2.64, xGoalsFor: 0.09, xReboundsFor: 0.15, xFreezeFor: 0.67, xPlayStoppedFor: 0.07, xPlayContinuedInZoneFor: 1.81, xPlayContinuedOutsideZoneFor: 1.21, flurryAdjustedxGoalsFor: 0.09, scoreVenueAdjustedxGoalsFor: 0.09, flurryScoreVenueAdjustedxGoalsFor: 0.09, shotsOnGoalFor: 1.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 7.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 4.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 12.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.09, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 7.17, unblockedShotAttemptsFor: 4.0, scoreAdjustedUnblockedShotAttemptsFor: 4.21, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.12, scoreAdjustedTotalShotCreditFor: 0.12, scoreFlurryAdjustedTotalShotCreditFor: 0.12, xOnGoalAgainst: 11.12, xGoalsAgainst: 0.74, xReboundsAgainst: 0.74, xFreezeAgainst: 2.88, xPlayStoppedAgainst: 0.37, xPlayContinuedInZoneAgainst: 6.68, xPlayContinuedOutsideZoneAgainst: 4.59, flurryAdjustedxGoalsAgainst: 0.72, scoreVenueAdjustedxGoalsAgainst: 0.73, flurryScoreVenueAdjustedxGoalsAgainst: 0.72, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 22.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 11.0, savedUnblockedShotAttemptsAgainst: 15.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 7.0, hitsAgainst: 8.0, takeawaysAgainst: 3.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 13.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.38, mediumDangerxGoalsAgainst: 0.35, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.14, unblockedShotAttemptsAgainst: 16.0, scoreAdjustedUnblockedShotAttemptsAgainst: 15.31, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.89, scoreAdjustedTotalShotCreditAgainst: 0.88, scoreFlurryAdjustedTotalShotCreditAgainst: 0.86

lineId: 847416184764618478067, season: 2019, name: Lindblom-Couturier-Voracek, team: PHI, position: line, situation: 5on5, games_played: 12, icetime: 6585.0, iceTimeRank: 41.0, xGoalsPercentage: 0.59, corsiPercentage: 0.54, fenwickPercentage: 0.55, xOnGoalFor: 51.8, xGoalsFor: 4.88, xReboundsFor: 3.54, xFreezeFor: 11.56, xPlayStoppedFor: 1.62, xPlayContinuedInZoneFor: 29.38, xPlayContinuedOutsideZoneFor: 21.02, flurryAdjustedxGoalsFor: 4.72, scoreVenueAdjustedxGoalsFor: 4.8, flurryScoreVenueAdjustedxGoalsFor: 4.65, shotsOnGoalFor: 57.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 34.0, shotAttemptsFor: 106.0, goalsFor: 7.0, reboundsFor: 3.0, reboundGoalsFor: 2.0, freezeFor: 9.0, playStoppedFor: 3.0, playContinuedInZoneFor: 20.0, playContinuedOutsideZoneFor: 30.0, savedShotsOnGoalFor: 50.0, savedUnblockedShotAttemptsFor: 65.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 67.0, hitsFor: 30.0, takeawaysFor: 10.0, giveawaysFor: 19.0, lowDangerShotsFor: 51.0, mediumDangerShotsFor: 15.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 1.31, mediumDangerxGoalsFor: 1.8, highDangerxGoalsFor: 1.78, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 105.65, unblockedShotAttemptsFor: 72.0, scoreAdjustedUnblockedShotAttemptsFor: 71.53, dZoneGiveawaysFor: 13.0, xGoalsFromxReboundsOfShotsFor: 0.74, xGoalsFromActualReboundsOfShotsFor: 0.9, reboundxGoalsFor: 0.9, totalShotCreditFor: 4.72, scoreAdjustedTotalShotCreditFor: 4.67, scoreFlurryAdjustedTotalShotCreditFor: 4.61, xOnGoalAgainst: 43.37, xGoalsAgainst: 3.45, xReboundsAgainst: 2.86, xFreezeAgainst: 9.89, xPlayStoppedAgainst: 1.42, xPlayContinuedInZoneAgainst: 24.08, xPlayContinuedOutsideZoneAgainst: 18.3, flurryAdjustedxGoalsAgainst: 3.38, scoreVenueAdjustedxGoalsAgainst: 3.48, flurryScoreVenueAdjustedxGoalsAgainst: 3.41, shotsOnGoalAgainst: 40.0, missedShotsAgainst: 20.0, blockedShotAttemptsAgainst: 30.0, shotAttemptsAgainst: 90.0, goalsAgainst: 1.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 10.0, playStoppedAgainst: 5.0, playContinuedInZoneAgainst: 19.0, playContinuedOutsideZoneAgainst: 22.0, savedShotsOnGoalAgainst: 39.0, savedUnblockedShotAttemptsAgainst: 59.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 58.0, hitsAgainst: 37.0, takeawaysAgainst: 5.0, giveawaysAgainst: 19.0, lowDangerShotsAgainst: 48.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.56, mediumDangerxGoalsAgainst: 1.39, highDangerxGoalsAgainst: 0.51, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 90.21, unblockedShotAttemptsAgainst: 60.0, scoreAdjustedUnblockedShotAttemptsAgainst: 59.71, dZoneGiveawaysAgainst: 12.0, xGoalsFromxReboundsOfShotsAgainst: 0.59, xGoalsFromActualReboundsOfShotsAgainst: 0.36, reboundxGoalsAgainst: 0.36, totalShotCreditAgainst: 3.68, scoreAdjustedTotalShotCreditAgainst: 3.7, scoreFlurryAdjustedTotalShotCreditAgainst: 3.65

lineId: 84706428481105, season: 2019, name: Leskinen-Weber, team: MTL, position: pairing, situation: 5on5, games_played: 5, icetime: 647.0, iceTimeRank: 37.0, xGoalsPercentage: 0.68, corsiPercentage: 0.55, fenwickPercentage: 0.47, xOnGoalFor: 5.21, xGoalsFor: 0.59, xReboundsFor: 0.38, xFreezeFor: 1.26, xPlayStoppedFor: 0.17, xPlayContinuedInZoneFor: 2.7, xPlayContinuedOutsideZoneFor: 1.91, flurryAdjustedxGoalsFor: 0.53, scoreVenueAdjustedxGoalsFor: 0.54, flurryScoreVenueAdjustedxGoalsFor: 0.49, shotsOnGoalFor: 5.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 12.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 1.0, playStoppedFor: 1.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 6.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 5.0, hitsFor: 7.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.11, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.47, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 11.3, unblockedShotAttemptsFor: 7.0, scoreAdjustedUnblockedShotAttemptsFor: 6.63, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.27, reboundxGoalsFor: 0.27, totalShotCreditFor: 0.4, scoreAdjustedTotalShotCreditFor: 0.37, scoreFlurryAdjustedTotalShotCreditFor: 0.36, xOnGoalAgainst: 5.53, xGoalsAgainst: 0.28, xReboundsAgainst: 0.33, xFreezeAgainst: 1.61, xPlayStoppedAgainst: 0.19, xPlayContinuedInZoneAgainst: 3.27, xPlayContinuedOutsideZoneAgainst: 2.32, flurryAdjustedxGoalsAgainst: 0.28, scoreVenueAdjustedxGoalsAgainst: 0.3, flurryScoreVenueAdjustedxGoalsAgainst: 0.3, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 10.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 5.0, hitsAgainst: 9.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 7.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.16, mediumDangerxGoalsAgainst: 0.12, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.46, unblockedShotAttemptsAgainst: 8.0, scoreAdjustedUnblockedShotAttemptsAgainst: 8.3, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.07, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.35, scoreAdjustedTotalShotCreditAgainst: 0.37, scoreFlurryAdjustedTotalShotCreditAgainst: 0.37

lineId: 84764638477369, season: 2019, name: Brodin-Soucy, team: MIN, position: pairing, situation: 5on5, games_played: 46, icetime: 15830.0, iceTimeRank: 203.0, xGoalsPercentage: 0.5, corsiPercentage: 0.48, fenwickPercentage: 0.51, xOnGoalFor: 119.69, xGoalsFor: 9.35, xReboundsFor: 7.7, xFreezeFor: 29.03, xPlayStoppedFor: 3.82, xPlayContinuedInZoneFor: 66.12, xPlayContinuedOutsideZoneFor: 48.98, flurryAdjustedxGoalsFor: 9.0, scoreVenueAdjustedxGoalsFor: 9.5, flurryScoreVenueAdjustedxGoalsFor: 9.12, shotsOnGoalFor: 117.0, missedShotsFor: 48.0, blockedShotAttemptsFor: 40.0, shotAttemptsFor: 205.0, goalsFor: 15.0, reboundsFor: 10.0, reboundGoalsFor: 4.0, freezeFor: 26.0, playStoppedFor: 5.0, playContinuedInZoneFor: 43.0, playContinuedOutsideZoneFor: 66.0, savedShotsOnGoalFor: 102.0, savedUnblockedShotAttemptsFor: 150.0, penaltiesFor: 21.0, penalityMinutesFor: 48.0, faceOffsWonFor: 118.0, hitsFor: 73.0, takeawaysFor: 33.0, giveawaysFor: 31.0, lowDangerShotsFor: 127.0, mediumDangerShotsFor: 30.0, highDangerShotsFor: 8.0, lowDangerxGoalsFor: 3.38, mediumDangerxGoalsFor: 3.59, highDangerxGoalsFor: 2.38, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 7.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 206.48, unblockedShotAttemptsFor: 165.0, scoreAdjustedUnblockedShotAttemptsFor: 165.75, dZoneGiveawaysFor: 14.0, xGoalsFromxReboundsOfShotsFor: 1.59, xGoalsFromActualReboundsOfShotsFor: 2.3, reboundxGoalsFor: 2.54, totalShotCreditFor: 8.4, scoreAdjustedTotalShotCreditFor: 8.4, scoreFlurryAdjustedTotalShotCreditFor: 8.26, xOnGoalAgainst: 113.01, xGoalsAgainst: 9.19, xReboundsAgainst: 7.28, xFreezeAgainst: 28.01, xPlayStoppedAgainst: 3.67, xPlayContinuedInZoneAgainst: 63.09, xPlayContinuedOutsideZoneAgainst: 46.76, flurryAdjustedxGoalsAgainst: 8.86, scoreVenueAdjustedxGoalsAgainst: 9.25, flurryScoreVenueAdjustedxGoalsAgainst: 8.92, shotsOnGoalAgainst: 117.0, missedShotsAgainst: 41.0, blockedShotAttemptsAgainst: 60.0, shotAttemptsAgainst: 218.0, goalsAgainst: 7.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 1.0, freezeAgainst: 33.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 44.0, playContinuedOutsideZoneAgainst: 63.0, savedShotsOnGoalAgainst: 110.0, savedUnblockedShotAttemptsAgainst: 151.0, penaltiesAgainst: 14.0, penalityMinutesAgainst: 34.0, faceOffsWonAgainst: 136.0, hitsAgainst: 79.0, takeawaysAgainst: 32.0, giveawaysAgainst: 40.0, lowDangerShotsAgainst: 125.0, mediumDangerShotsAgainst: 22.0, highDangerShotsAgainst: 11.0, lowDangerxGoalsAgainst: 3.35, mediumDangerxGoalsAgainst: 2.85, highDangerxGoalsAgainst: 2.99, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 220.03, unblockedShotAttemptsAgainst: 158.0, scoreAdjustedUnblockedShotAttemptsAgainst: 159.4, dZoneGiveawaysAgainst: 19.0, xGoalsFromxReboundsOfShotsAgainst: 1.49, xGoalsFromActualReboundsOfShotsAgainst: 1.84, reboundxGoalsAgainst: 1.84, totalShotCreditAgainst: 8.85, scoreAdjustedTotalShotCreditAgainst: 8.91, scoreFlurryAdjustedTotalShotCreditAgainst: 8.79
