lineId: 84773468479402, season: 2024, name: Bean-Weegar, team: CGY, position: pairing, situation: 5on5, games_played: 48, icetime: 7575.0, iceTimeRank: 284.0, xGoalsPercentage: 0.58, corsiPercentage: 0.62, fenwickPercentage: 0.63, xOnGoalFor: 76.02, xGoalsFor: 5.38, xReboundsFor: 4.69, xFreezeFor: 20.09, xPlayStoppedFor: 2.66, xPlayContinuedInZoneFor: 42.78, xPlayContinuedOutsideZoneFor: 31.41, flurryAdjustedxGoalsFor: 5.15, scoreVenueAdjustedxGoalsFor: 5.27, flurryScoreVenueAdjustedxGoalsFor: 5.06, shotsOnGoalFor: 71.0, missedShotsFor: 36.0, blockedShotAttemptsFor: 53.0, shotAttemptsFor: 160.0, goalsFor: 3.0, reboundsFor: 6.0, reboundGoalsFor: 0.0, freezeFor: 25.0, playStoppedFor: 0.0, playContinuedInZoneFor: 30.0, playContinuedOutsideZoneFor: 43.0, savedShotsOnGoalFor: 68.0, savedUnblockedShotAttemptsFor: 104.0, penaltiesFor: 7.0, penalityMinutesFor: 17.0, faceOffsWonFor: 59.0, hitsFor: 56.0, takeawaysFor: 19.0, giveawaysFor: 35.0, lowDangerShotsFor: 85.0, mediumDangerShotsFor: 17.0, highDangerShotsFor: 5.0, lowDangerxGoalsFor: 2.29, mediumDangerxGoalsFor: 1.89, highDangerxGoalsFor: 1.19, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 157.8, unblockedShotAttemptsFor: 107.0, scoreAdjustedUnblockedShotAttemptsFor: 105.85, dZoneGiveawaysFor: 15.0, xGoalsFromxReboundsOfShotsFor: 0.96, xGoalsFromActualReboundsOfShotsFor: 0.93, reboundxGoalsFor: 0.93, totalShotCreditFor: 5.4, scoreAdjustedTotalShotCreditFor: 5.32, scoreFlurryAdjustedTotalShotCreditFor: 5.27, xOnGoalAgainst: 45.79, xGoalsAgainst: 3.82, xReboundsAgainst: 2.79, xFreezeAgainst: 10.91, xPlayStoppedAgainst: 1.56, xPlayContinuedInZoneAgainst: 25.62, xPlayContinuedOutsideZoneAgainst: 19.31, flurryAdjustedxGoalsAgainst: 3.78, scoreVenueAdjustedxGoalsAgainst: 3.94, flurryScoreVenueAdjustedxGoalsAgainst: 3.91, shotsOnGoalAgainst: 41.0, missedShotsAgainst: 23.0, blockedShotAttemptsAgainst: 35.0, shotAttemptsAgainst: 99.0, goalsAgainst: 4.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 11.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 21.0, playContinuedOutsideZoneAgainst: 27.0, savedShotsOnGoalAgainst: 37.0, savedUnblockedShotAttemptsAgainst: 60.0, penaltiesAgainst: 12.0, penalityMinutesAgainst: 27.0, faceOffsWonAgainst: 49.0, hitsAgainst: 55.0, takeawaysAgainst: 12.0, giveawaysAgainst: 35.0, lowDangerShotsAgainst: 49.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.45, mediumDangerxGoalsAgainst: 1.65, highDangerxGoalsAgainst: 0.72, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 101.58, unblockedShotAttemptsAgainst: 64.0, scoreAdjustedUnblockedShotAttemptsAgainst: 65.75, dZoneGiveawaysAgainst: 16.0, xGoalsFromxReboundsOfShotsAgainst: 0.58, xGoalsFromActualReboundsOfShotsAgainst: 0.33, reboundxGoalsAgainst: 0.33, totalShotCreditAgainst: 4.07, scoreAdjustedTotalShotCreditAgainst: 4.22, scoreFlurryAdjustedTotalShotCreditAgainst: 4.19

lineId: 847351284800648480208, season: 2024, name: Batherson-Norris-Giroux, team: OTT, position: line, situation: 5on5, games_played: 20, icetime: 7564.0, iceTimeRank: 144.0, xGoalsPercentage: 0.4, corsiPercentage: 0.49, fenwickPercentage: 0.47, xOnGoalFor: 60.2, xGoalsFor: 4.34, xReboundsFor: 3.93, xFreezeFor: 14.97, xPlayStoppedFor: 2.02, xPlayContinuedInZoneFor: 34.04, xPlayContinuedOutsideZoneFor: 24.7, flurryAdjustedxGoalsFor: 4.28, scoreVenueAdjustedxGoalsFor: 4.45, flurryScoreVenueAdjustedxGoalsFor: 4.39, shotsOnGoalFor: 56.0, missedShotsFor: 28.0, blockedShotAttemptsFor: 40.0, shotAttemptsFor: 124.0, goalsFor: 5.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 14.0, playStoppedFor: 0.0, playContinuedInZoneFor: 32.0, playContinuedOutsideZoneFor: 29.0, savedShotsOnGoalFor: 51.0, savedUnblockedShotAttemptsFor: 79.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 92.0, hitsFor: 69.0, takeawaysFor: 14.0, giveawaysFor: 34.0, lowDangerShotsFor: 68.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.82, mediumDangerxGoalsFor: 1.48, highDangerxGoalsFor: 1.04, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 128.22, unblockedShotAttemptsFor: 84.0, scoreAdjustedUnblockedShotAttemptsFor: 85.95, dZoneGiveawaysFor: 17.0, xGoalsFromxReboundsOfShotsFor: 0.82, xGoalsFromActualReboundsOfShotsFor: 0.65, reboundxGoalsFor: 0.65, totalShotCreditFor: 4.51, scoreAdjustedTotalShotCreditFor: 4.59, scoreFlurryAdjustedTotalShotCreditFor: 4.54, xOnGoalAgainst: 68.79, xGoalsAgainst: 6.56, xReboundsAgainst: 4.44, xFreezeAgainst: 17.51, xPlayStoppedAgainst: 2.27, xPlayContinuedInZoneAgainst: 36.99, xPlayContinuedOutsideZoneAgainst: 26.24, flurryAdjustedxGoalsAgainst: 6.27, scoreVenueAdjustedxGoalsAgainst: 6.4, flurryScoreVenueAdjustedxGoalsAgainst: 6.11, shotsOnGoalAgainst: 65.0, missedShotsAgainst: 29.0, blockedShotAttemptsAgainst: 33.0, shotAttemptsAgainst: 127.0, goalsAgainst: 6.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 2.0, freezeAgainst: 15.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 25.0, playContinuedOutsideZoneAgainst: 40.0, savedShotsOnGoalAgainst: 59.0, savedUnblockedShotAttemptsAgainst: 88.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 77.0, hitsAgainst: 39.0, takeawaysAgainst: 10.0, giveawaysAgainst: 32.0, lowDangerShotsAgainst: 72.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 9.0, lowDangerxGoalsAgainst: 2.31, mediumDangerxGoalsAgainst: 1.69, highDangerxGoalsAgainst: 2.56, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 123.01, unblockedShotAttemptsAgainst: 94.0, scoreAdjustedUnblockedShotAttemptsAgainst: 92.07, dZoneGiveawaysAgainst: 16.0, xGoalsFromxReboundsOfShotsAgainst: 0.92, xGoalsFromActualReboundsOfShotsAgainst: 1.82, reboundxGoalsAgainst: 1.82, totalShotCreditAgainst: 5.66, scoreAdjustedTotalShotCreditAgainst: 5.52, scoreFlurryAdjustedTotalShotCreditAgainst: 5.45

lineId: 847643884774028480023, season: 2024, name: Saad-Thomas-Buchnevich, team: STL, position: line, situation: 5on5, games_played: 9, icetime: 4394.0, iceTimeRank: 39.0, xGoalsPercentage: 0.54, corsiPercentage: 0.51, fenwickPercentage: 0.5, xOnGoalFor: 49.59, xGoalsFor: 5.1, xReboundsFor: 3.25, xFreezeFor: 12.38, xPlayStoppedFor: 1.61, xPlayContinuedInZoneFor: 25.84, xPlayContinuedOutsideZoneFor: 18.82, flurryAdjustedxGoalsFor: 4.91, scoreVenueAdjustedxGoalsFor: 5.16, flurryScoreVenueAdjustedxGoalsFor: 4.97, shotsOnGoalFor: 43.0, missedShotsFor: 24.0, blockedShotAttemptsFor: 28.0, shotAttemptsFor: 95.0, goalsFor: 4.0, reboundsFor: 6.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 0.0, playContinuedInZoneFor: 19.0, playContinuedOutsideZoneFor: 30.0, savedShotsOnGoalFor: 39.0, savedUnblockedShotAttemptsFor: 63.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 50.0, hitsFor: 12.0, takeawaysFor: 1.0, giveawaysFor: 29.0, lowDangerShotsFor: 47.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 8.0, lowDangerxGoalsFor: 1.3, mediumDangerxGoalsFor: 1.46, highDangerxGoalsFor: 2.33, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 96.67, unblockedShotAttemptsFor: 67.0, scoreAdjustedUnblockedShotAttemptsFor: 67.15, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.67, xGoalsFromActualReboundsOfShotsFor: 1.38, reboundxGoalsFor: 1.31, totalShotCreditFor: 4.47, scoreAdjustedTotalShotCreditFor: 4.53, scoreFlurryAdjustedTotalShotCreditFor: 4.42, xOnGoalAgainst: 48.22, xGoalsAgainst: 4.39, xReboundsAgainst: 3.1, xFreezeAgainst: 11.92, xPlayStoppedAgainst: 1.69, xPlayContinuedInZoneAgainst: 25.38, xPlayContinuedOutsideZoneAgainst: 19.53, flurryAdjustedxGoalsAgainst: 4.19, scoreVenueAdjustedxGoalsAgainst: 4.3, flurryScoreVenueAdjustedxGoalsAgainst: 4.11, shotsOnGoalAgainst: 49.0, missedShotsAgainst: 17.0, blockedShotAttemptsAgainst: 25.0, shotAttemptsAgainst: 91.0, goalsAgainst: 7.0, reboundsAgainst: 8.0, reboundGoalsAgainst: 0.0, freezeAgainst: 9.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 18.0, playContinuedOutsideZoneAgainst: 24.0, savedShotsOnGoalAgainst: 42.0, savedUnblockedShotAttemptsAgainst: 59.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 23.0, hitsAgainst: 24.0, takeawaysAgainst: 5.0, giveawaysAgainst: 22.0, lowDangerShotsAgainst: 47.0, mediumDangerShotsAgainst: 15.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.36, mediumDangerxGoalsAgainst: 1.97, highDangerxGoalsAgainst: 1.06, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 87.97, unblockedShotAttemptsAgainst: 66.0, scoreAdjustedUnblockedShotAttemptsAgainst: 64.74, dZoneGiveawaysAgainst: 13.0, xGoalsFromxReboundsOfShotsAgainst: 0.64, xGoalsFromActualReboundsOfShotsAgainst: 1.58, reboundxGoalsAgainst: 1.58, totalShotCreditAgainst: 3.45, scoreAdjustedTotalShotCreditAgainst: 3.4, scoreFlurryAdjustedTotalShotCreditAgainst: 3.33

lineId: 84764628478399, season: 2024, name: Siegenthaler-Hamilton, team: NJD, position: pairing, situation: 5on5, games_played: 40, icetime: 4343.0, iceTimeRank: 261.0, xGoalsPercentage: 0.43, corsiPercentage: 0.51, fenwickPercentage: 0.47, xOnGoalFor: 39.72, xGoalsFor: 2.58, xReboundsFor: 2.32, xFreezeFor: 10.03, xPlayStoppedFor: 1.3, xPlayContinuedInZoneFor: 20.69, xPlayContinuedOutsideZoneFor: 17.07, flurryAdjustedxGoalsFor: 2.53, scoreVenueAdjustedxGoalsFor: 2.62, flurryScoreVenueAdjustedxGoalsFor: 2.57, shotsOnGoalFor: 31.0, missedShotsFor: 23.0, blockedShotAttemptsFor: 25.0, shotAttemptsFor: 79.0, goalsFor: 2.0, reboundsFor: 3.0, reboundGoalsFor: 1.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 17.0, playContinuedOutsideZoneFor: 26.0, savedShotsOnGoalFor: 29.0, savedUnblockedShotAttemptsFor: 52.0, penaltiesFor: 6.0, penalityMinutesFor: 15.0, faceOffsWonFor: 17.0, hitsFor: 28.0, takeawaysFor: 2.0, giveawaysFor: 16.0, lowDangerShotsFor: 45.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.26, mediumDangerxGoalsFor: 0.69, highDangerxGoalsFor: 0.63, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 79.62, unblockedShotAttemptsFor: 54.0, scoreAdjustedUnblockedShotAttemptsFor: 54.33, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.47, xGoalsFromActualReboundsOfShotsFor: 0.68, reboundxGoalsFor: 0.73, totalShotCreditFor: 2.33, scoreAdjustedTotalShotCreditFor: 2.35, scoreFlurryAdjustedTotalShotCreditFor: 2.34, xOnGoalAgainst: 44.64, xGoalsAgainst: 3.38, xReboundsAgainst: 2.82, xFreezeAgainst: 11.72, xPlayStoppedAgainst: 1.49, xPlayContinuedInZoneAgainst: 24.21, xPlayContinuedOutsideZoneAgainst: 17.38, flurryAdjustedxGoalsAgainst: 3.28, scoreVenueAdjustedxGoalsAgainst: 3.37, flurryScoreVenueAdjustedxGoalsAgainst: 3.27, shotsOnGoalAgainst: 49.0, missedShotsAgainst: 12.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 77.0, goalsAgainst: 4.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 20.0, playContinuedOutsideZoneAgainst: 27.0, savedShotsOnGoalAgainst: 45.0, savedUnblockedShotAttemptsAgainst: 57.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 29.0, hitsAgainst: 30.0, takeawaysAgainst: 6.0, giveawaysAgainst: 14.0, lowDangerShotsAgainst: 49.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.4, mediumDangerxGoalsAgainst: 1.0, highDangerxGoalsAgainst: 0.98, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 75.9, unblockedShotAttemptsAgainst: 61.0, scoreAdjustedUnblockedShotAttemptsAgainst: 60.5, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.58, xGoalsFromActualReboundsOfShotsAgainst: 0.76, reboundxGoalsAgainst: 0.27, totalShotCreditAgainst: 3.69, scoreAdjustedTotalShotCreditAgainst: 3.68, scoreFlurryAdjustedTotalShotCreditAgainst: 3.62

lineId: 847747684774928477501, season: 2024, name: Lehkonen-Mackinnon-Nichushkin, team: COL, position: line, situation: 5on5, games_played: 28, icetime: 8256.0, iceTimeRank: 207.0, xGoalsPercentage: 0.55, corsiPercentage: 0.59, fenwickPercentage: 0.57, xOnGoalFor: 97.3, xGoalsFor: 8.78, xReboundsFor: 6.32, xFreezeFor: 23.95, xPlayStoppedFor: 3.09, xPlayContinuedInZoneFor: 54.35, xPlayContinuedOutsideZoneFor: 38.51, flurryAdjustedxGoalsFor: 8.52, scoreVenueAdjustedxGoalsFor: 8.88, flurryScoreVenueAdjustedxGoalsFor: 8.62, shotsOnGoalFor: 96.0, missedShotsFor: 39.0, blockedShotAttemptsFor: 50.0, shotAttemptsFor: 185.0, goalsFor: 11.0, reboundsFor: 8.0, reboundGoalsFor: 3.0, freezeFor: 18.0, playStoppedFor: 0.0, playContinuedInZoneFor: 58.0, playContinuedOutsideZoneFor: 40.0, savedShotsOnGoalFor: 85.0, savedUnblockedShotAttemptsFor: 124.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 74.0, hitsFor: 27.0, takeawaysFor: 12.0, giveawaysFor: 34.0, lowDangerShotsFor: 104.0, mediumDangerShotsFor: 24.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 3.39, mediumDangerxGoalsFor: 2.97, highDangerxGoalsFor: 2.42, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 184.73, unblockedShotAttemptsFor: 135.0, scoreAdjustedUnblockedShotAttemptsFor: 134.96, dZoneGiveawaysFor: 15.0, xGoalsFromxReboundsOfShotsFor: 1.31, xGoalsFromActualReboundsOfShotsFor: 2.23, reboundxGoalsFor: 2.23, totalShotCreditFor: 7.86, scoreAdjustedTotalShotCreditFor: 7.92, scoreFlurryAdjustedTotalShotCreditFor: 7.73, xOnGoalAgainst: 75.69, xGoalsAgainst: 7.23, xReboundsAgainst: 4.51, xFreezeAgainst: 19.87, xPlayStoppedAgainst: 2.46, xPlayContinuedInZoneAgainst: 37.3, xPlayContinuedOutsideZoneAgainst: 28.62, flurryAdjustedxGoalsAgainst: 6.77, scoreVenueAdjustedxGoalsAgainst: 7.05, flurryScoreVenueAdjustedxGoalsAgainst: 6.61, shotsOnGoalAgainst: 64.0, missedShotsAgainst: 36.0, blockedShotAttemptsAgainst: 30.0, shotAttemptsAgainst: 130.0, goalsAgainst: 5.0, reboundsAgainst: 12.0, reboundGoalsAgainst: 1.0, freezeAgainst: 16.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 27.0, playContinuedOutsideZoneAgainst: 40.0, savedShotsOnGoalAgainst: 59.0, savedUnblockedShotAttemptsAgainst: 95.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 14.0, faceOffsWonAgainst: 80.0, hitsAgainst: 35.0, takeawaysAgainst: 10.0, giveawaysAgainst: 40.0, lowDangerShotsAgainst: 71.0, mediumDangerShotsAgainst: 17.0, highDangerShotsAgainst: 12.0, lowDangerxGoalsAgainst: 1.74, mediumDangerxGoalsAgainst: 2.11, highDangerxGoalsAgainst: 3.38, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 128.24, unblockedShotAttemptsAgainst: 100.0, scoreAdjustedUnblockedShotAttemptsAgainst: 97.91, dZoneGiveawaysAgainst: 21.0, xGoalsFromxReboundsOfShotsAgainst: 0.94, xGoalsFromActualReboundsOfShotsAgainst: 2.93, reboundxGoalsAgainst: 2.93, totalShotCreditAgainst: 5.25, scoreAdjustedTotalShotCreditAgainst: 5.17, scoreFlurryAdjustedTotalShotCreditAgainst: 5.07

lineId: 84741458481609, season: 2024, name: Kolyachonok-Bortuzzo, team: UTA, position: pairing, situation: 5on5, games_played: 5, icetime: 2307.0, iceTimeRank: 16.0, xGoalsPercentage: 0.65, corsiPercentage: 0.58, fenwickPercentage: 0.53, xOnGoalFor: 22.75, xGoalsFor: 2.25, xReboundsFor: 1.24, xFreezeFor: 5.7, xPlayStoppedFor: 0.74, xPlayContinuedInZoneFor: 11.18, xPlayContinuedOutsideZoneFor: 8.89, flurryAdjustedxGoalsFor: 2.17, scoreVenueAdjustedxGoalsFor: 2.21, flurryScoreVenueAdjustedxGoalsFor: 2.12, shotsOnGoalFor: 18.0, missedShotsFor: 12.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 44.0, goalsFor: 0.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 10.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 30.0, penaltiesFor: 7.0, penalityMinutesFor: 17.0, faceOffsWonFor: 25.0, hitsFor: 22.0, takeawaysFor: 3.0, giveawaysFor: 13.0, lowDangerShotsFor: 23.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.7, mediumDangerxGoalsFor: 0.39, highDangerxGoalsFor: 1.16, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 43.3, unblockedShotAttemptsFor: 30.0, scoreAdjustedUnblockedShotAttemptsFor: 29.33, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.26, xGoalsFromActualReboundsOfShotsFor: 1.16, reboundxGoalsFor: 1.16, totalShotCreditFor: 1.35, scoreAdjustedTotalShotCreditFor: 1.35, scoreFlurryAdjustedTotalShotCreditFor: 1.34, xOnGoalAgainst: 19.86, xGoalsAgainst: 1.2, xReboundsAgainst: 1.05, xFreezeAgainst: 4.6, xPlayStoppedAgainst: 0.62, xPlayContinuedInZoneAgainst: 10.69, xPlayContinuedOutsideZoneAgainst: 8.84, flurryAdjustedxGoalsAgainst: 1.19, scoreVenueAdjustedxGoalsAgainst: 1.21, flurryScoreVenueAdjustedxGoalsAgainst: 1.2, shotsOnGoalAgainst: 22.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 32.0, goalsAgainst: 3.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 19.0, savedUnblockedShotAttemptsAgainst: 24.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 13.0, faceOffsWonAgainst: 21.0, hitsAgainst: 27.0, takeawaysAgainst: 3.0, giveawaysAgainst: 13.0, lowDangerShotsAgainst: 23.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.46, mediumDangerxGoalsAgainst: 0.21, highDangerxGoalsAgainst: 0.52, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 32.58, unblockedShotAttemptsAgainst: 27.0, scoreAdjustedUnblockedShotAttemptsAgainst: 27.32, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.01, reboundxGoalsAgainst: 0.01, totalShotCreditAgainst: 1.4, scoreAdjustedTotalShotCreditAgainst: 1.42, scoreFlurryAdjustedTotalShotCreditAgainst: 1.41
