lineId: 84745748475762, season: 2024, name: Forbort-Myers, team: VAN, position: pairing, situation: 5on5, games_played: 36, icetime: 6249.0, iceTimeRank: 252.0, xGoalsPercentage: 0.42, corsiPercentage: 0.46, fenwickPercentage: 0.47, xOnGoalFor: 43.63, xGoalsFor: 3.0, xReboundsFor: 2.81, xFreezeFor: 10.63, xPlayStoppedFor: 1.45, xPlayContinuedInZoneFor: 24.44, xPlayContinuedOutsideZoneFor: 18.67, flurryAdjustedxGoalsFor: 2.94, scoreVenueAdjustedxGoalsFor: 3.06, flurryScoreVenueAdjustedxGoalsFor: 3.0, shotsOnGoalFor: 38.0, missedShotsFor: 23.0, blockedShotAttemptsFor: 26.0, shotAttemptsFor: 87.0, goalsFor: 5.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 18.0, playContinuedOutsideZoneFor: 30.0, savedShotsOnGoalFor: 33.0, savedUnblockedShotAttemptsFor: 56.0, penaltiesFor: 12.0, penalityMinutesFor: 30.0, faceOffsWonFor: 45.0, hitsFor: 42.0, takeawaysFor: 7.0, giveawaysFor: 20.0, lowDangerShotsFor: 52.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.56, mediumDangerxGoalsFor: 0.86, highDangerxGoalsFor: 0.59, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 86.25, unblockedShotAttemptsFor: 61.0, scoreAdjustedUnblockedShotAttemptsFor: 60.98, dZoneGiveawaysFor: 12.0, xGoalsFromxReboundsOfShotsFor: 0.57, xGoalsFromActualReboundsOfShotsFor: 0.38, reboundxGoalsFor: 0.38, totalShotCreditFor: 3.19, scoreAdjustedTotalShotCreditFor: 3.25, scoreFlurryAdjustedTotalShotCreditFor: 3.24, xOnGoalAgainst: 50.17, xGoalsAgainst: 4.07, xReboundsAgainst: 3.41, xFreezeAgainst: 12.45, xPlayStoppedAgainst: 1.7, xPlayContinuedInZoneAgainst: 27.78, xPlayContinuedOutsideZoneAgainst: 20.6, flurryAdjustedxGoalsAgainst: 3.82, scoreVenueAdjustedxGoalsAgainst: 4.16, flurryScoreVenueAdjustedxGoalsAgainst: 3.91, shotsOnGoalAgainst: 44.0, missedShotsAgainst: 26.0, blockedShotAttemptsAgainst: 32.0, shotAttemptsAgainst: 102.0, goalsAgainst: 9.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 2.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 29.0, playContinuedOutsideZoneAgainst: 20.0, savedShotsOnGoalAgainst: 35.0, savedUnblockedShotAttemptsAgainst: 61.0, penaltiesAgainst: 12.0, penalityMinutesAgainst: 30.0, faceOffsWonAgainst: 64.0, hitsAgainst: 40.0, takeawaysAgainst: 6.0, giveawaysAgainst: 32.0, lowDangerShotsAgainst: 50.0, mediumDangerShotsAgainst: 18.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 1.3, mediumDangerxGoalsAgainst: 2.28, highDangerxGoalsAgainst: 0.48, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 103.65, unblockedShotAttemptsAgainst: 70.0, scoreAdjustedUnblockedShotAttemptsAgainst: 70.6, dZoneGiveawaysAgainst: 13.0, xGoalsFromxReboundsOfShotsAgainst: 0.71, xGoalsFromActualReboundsOfShotsAgainst: 0.71, reboundxGoalsAgainst: 0.71, totalShotCreditAgainst: 4.06, scoreAdjustedTotalShotCreditAgainst: 4.15, scoreFlurryAdjustedTotalShotCreditAgainst: 4.0

lineId: 847738084817048482747, season: 2024, name: Othmann-Parssinen-Brodzinski, team: NYR, position: line, situation: 5on5, games_played: 3, icetime: 1307.0, iceTimeRank: 11.0, xGoalsPercentage: 0.32, corsiPercentage: 0.35, fenwickPercentage: 0.38, xOnGoalFor: 8.33, xGoalsFor: 0.46, xReboundsFor: 0.57, xFreezeFor: 1.95, xPlayStoppedFor: 0.21, xPlayContinuedInZoneFor: 4.64, xPlayContinuedOutsideZoneFor: 3.17, flurryAdjustedxGoalsFor: 0.46, scoreVenueAdjustedxGoalsFor: 0.46, flurryScoreVenueAdjustedxGoalsFor: 0.46, shotsOnGoalFor: 6.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 17.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 2.0, penalityMinutesFor: 7.0, faceOffsWonFor: 9.0, hitsFor: 17.0, takeawaysFor: 3.0, giveawaysFor: 0.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.28, mediumDangerxGoalsFor: 0.18, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 17.45, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.05, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.12, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.57, scoreAdjustedTotalShotCreditFor: 0.57, scoreFlurryAdjustedTotalShotCreditFor: 0.57, xOnGoalAgainst: 13.2, xGoalsAgainst: 0.99, xReboundsAgainst: 0.73, xFreezeAgainst: 3.16, xPlayStoppedAgainst: 0.42, xPlayContinuedInZoneAgainst: 6.84, xPlayContinuedOutsideZoneAgainst: 5.86, flurryAdjustedxGoalsAgainst: 0.98, scoreVenueAdjustedxGoalsAgainst: 0.99, flurryScoreVenueAdjustedxGoalsAgainst: 0.99, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 13.0, shotAttemptsAgainst: 31.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 18.0, hitsAgainst: 7.0, takeawaysAgainst: 1.0, giveawaysAgainst: 11.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.44, mediumDangerxGoalsAgainst: 0.22, highDangerxGoalsAgainst: 0.33, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 29.63, unblockedShotAttemptsAgainst: 18.0, scoreAdjustedUnblockedShotAttemptsAgainst: 17.87, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.03, reboundxGoalsAgainst: 0.03, totalShotCreditAgainst: 1.11, scoreAdjustedTotalShotCreditAgainst: 1.11, scoreFlurryAdjustedTotalShotCreditAgainst: 1.11

lineId: 847399484751688475798, season: 2024, name: Benn-Duchene-Granlund, team: DAL, position: line, situation: 5on5, games_played: 11, icetime: 1228.0, iceTimeRank: 113.0, xGoalsPercentage: 0.48, corsiPercentage: 0.55, fenwickPercentage: 0.5, xOnGoalFor: 9.8, xGoalsFor: 0.85, xReboundsFor: 0.61, xFreezeFor: 2.59, xPlayStoppedFor: 0.31, xPlayContinuedInZoneFor: 5.1, xPlayContinuedOutsideZoneFor: 3.53, flurryAdjustedxGoalsFor: 0.81, scoreVenueAdjustedxGoalsFor: 0.81, flurryScoreVenueAdjustedxGoalsFor: 0.78, shotsOnGoalFor: 8.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 21.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 11.0, hitsFor: 11.0, takeawaysFor: 2.0, giveawaysFor: 8.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.33, mediumDangerxGoalsFor: 0.52, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 20.63, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 12.71, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.98, scoreAdjustedTotalShotCreditFor: 0.94, scoreFlurryAdjustedTotalShotCreditFor: 0.91, xOnGoalAgainst: 10.67, xGoalsAgainst: 0.93, xReboundsAgainst: 0.65, xFreezeAgainst: 2.34, xPlayStoppedAgainst: 0.28, xPlayContinuedInZoneAgainst: 4.82, xPlayContinuedOutsideZoneAgainst: 3.98, flurryAdjustedxGoalsAgainst: 0.88, scoreVenueAdjustedxGoalsAgainst: 0.94, flurryScoreVenueAdjustedxGoalsAgainst: 0.88, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 17.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 12.0, hitsAgainst: 14.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.19, mediumDangerxGoalsAgainst: 0.44, highDangerxGoalsAgainst: 0.31, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 17.52, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.54, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.14, xGoalsFromActualReboundsOfShotsAgainst: 0.31, reboundxGoalsAgainst: 0.31, totalShotCreditAgainst: 0.77, scoreAdjustedTotalShotCreditAgainst: 0.79, scoreFlurryAdjustedTotalShotCreditAgainst: 0.78

lineId: 847168584779608481532, season: 2024, name: Turcotte-Kopitar-Kempe, team: LAK, position: line, situation: 5on5, games_played: 44, icetime: 19189.0, iceTimeRank: 183.0, xGoalsPercentage: 0.54, corsiPercentage: 0.51, fenwickPercentage: 0.52, xOnGoalFor: 169.9, xGoalsFor: 14.98, xReboundsFor: 11.02, xFreezeFor: 43.86, xPlayStoppedFor: 5.94, xPlayContinuedInZoneFor: 92.66, xPlayContinuedOutsideZoneFor: 67.55, flurryAdjustedxGoalsFor: 14.36, scoreVenueAdjustedxGoalsFor: 15.28, flurryScoreVenueAdjustedxGoalsFor: 14.65, shotsOnGoalFor: 150.0, missedShotsFor: 86.0, blockedShotAttemptsFor: 101.0, shotAttemptsFor: 337.0, goalsFor: 16.0, reboundsFor: 18.0, reboundGoalsFor: 1.0, freezeFor: 37.0, playStoppedFor: 1.0, playContinuedInZoneFor: 85.0, playContinuedOutsideZoneFor: 79.0, savedShotsOnGoalFor: 134.0, savedUnblockedShotAttemptsFor: 220.0, penaltiesFor: 12.0, penalityMinutesFor: 24.0, faceOffsWonFor: 204.0, hitsFor: 79.0, takeawaysFor: 15.0, giveawaysFor: 69.0, lowDangerShotsFor: 180.0, mediumDangerShotsFor: 38.0, highDangerShotsFor: 18.0, lowDangerxGoalsFor: 5.21, mediumDangerxGoalsFor: 4.83, highDangerxGoalsFor: 4.94, lowDangerGoalsFor: 10.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 341.5, unblockedShotAttemptsFor: 236.0, scoreAdjustedUnblockedShotAttemptsFor: 238.48, dZoneGiveawaysFor: 33.0, xGoalsFromxReboundsOfShotsFor: 2.3, xGoalsFromActualReboundsOfShotsFor: 3.85, reboundxGoalsFor: 3.85, totalShotCreditFor: 13.43, scoreAdjustedTotalShotCreditFor: 13.7, scoreFlurryAdjustedTotalShotCreditFor: 13.5, xOnGoalAgainst: 161.66, xGoalsAgainst: 12.62, xReboundsAgainst: 10.18, xFreezeAgainst: 42.19, xPlayStoppedAgainst: 5.5, xPlayContinuedInZoneAgainst: 85.92, xPlayContinuedOutsideZoneAgainst: 64.58, flurryAdjustedxGoalsAgainst: 11.99, scoreVenueAdjustedxGoalsAgainst: 12.52, flurryScoreVenueAdjustedxGoalsAgainst: 11.89, shotsOnGoalAgainst: 147.0, missedShotsAgainst: 74.0, blockedShotAttemptsAgainst: 98.0, shotAttemptsAgainst: 319.0, goalsAgainst: 10.0, reboundsAgainst: 16.0, reboundGoalsAgainst: 1.0, freezeAgainst: 32.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 59.0, playContinuedOutsideZoneAgainst: 104.0, savedShotsOnGoalAgainst: 137.0, savedUnblockedShotAttemptsAgainst: 211.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 14.0, faceOffsWonAgainst: 153.0, hitsAgainst: 119.0, takeawaysAgainst: 27.0, giveawaysAgainst: 82.0, lowDangerShotsAgainst: 172.0, mediumDangerShotsAgainst: 38.0, highDangerShotsAgainst: 11.0, lowDangerxGoalsAgainst: 4.5, mediumDangerxGoalsAgainst: 4.82, highDangerxGoalsAgainst: 3.3, lowDangerGoalsAgainst: 8.0, mediumDangerGoalsAgainst: 2.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 315.62, unblockedShotAttemptsAgainst: 221.0, scoreAdjustedUnblockedShotAttemptsAgainst: 219.2, dZoneGiveawaysAgainst: 43.0, xGoalsFromxReboundsOfShotsAgainst: 2.13, xGoalsFromActualReboundsOfShotsAgainst: 3.24, reboundxGoalsAgainst: 3.24, totalShotCreditAgainst: 11.51, scoreAdjustedTotalShotCreditAgainst: 11.43, scoreFlurryAdjustedTotalShotCreditAgainst: 11.16

lineId: 847576084770218478474, season: 2024, name: Crouse-Bjugstad-Kerfoot, team: UTA, position: line, situation: 5on5, games_played: 11, icetime: 2915.0, iceTimeRank: 80.0, xGoalsPercentage: 0.65, corsiPercentage: 0.53, fenwickPercentage: 0.51, xOnGoalFor: 22.55, xGoalsFor: 2.2, xReboundsFor: 1.34, xFreezeFor: 6.01, xPlayStoppedFor: 0.73, xPlayContinuedInZoneFor: 11.07, xPlayContinuedOutsideZoneFor: 8.64, flurryAdjustedxGoalsFor: 2.01, scoreVenueAdjustedxGoalsFor: 2.31, flurryScoreVenueAdjustedxGoalsFor: 2.1, shotsOnGoalFor: 20.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 11.0, shotAttemptsFor: 41.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 10.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 19.0, savedUnblockedShotAttemptsFor: 29.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 25.0, hitsFor: 30.0, takeawaysFor: 9.0, giveawaysFor: 17.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 5.0, lowDangerxGoalsFor: 0.52, mediumDangerxGoalsFor: 0.37, highDangerxGoalsFor: 1.32, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 42.38, unblockedShotAttemptsFor: 30.0, scoreAdjustedUnblockedShotAttemptsFor: 31.08, dZoneGiveawaysFor: 11.0, xGoalsFromxReboundsOfShotsFor: 0.28, xGoalsFromActualReboundsOfShotsFor: 0.57, reboundxGoalsFor: 0.62, totalShotCreditFor: 1.86, scoreAdjustedTotalShotCreditFor: 1.93, scoreFlurryAdjustedTotalShotCreditFor: 1.9, xOnGoalAgainst: 20.49, xGoalsAgainst: 1.21, xReboundsAgainst: 1.32, xFreezeAgainst: 4.97, xPlayStoppedAgainst: 0.71, xPlayContinuedInZoneAgainst: 11.89, xPlayContinuedOutsideZoneAgainst: 8.9, flurryAdjustedxGoalsAgainst: 1.2, scoreVenueAdjustedxGoalsAgainst: 1.18, flurryScoreVenueAdjustedxGoalsAgainst: 1.17, shotsOnGoalAgainst: 21.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 37.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 15.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 21.0, savedUnblockedShotAttemptsAgainst: 29.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 38.0, hitsAgainst: 35.0, takeawaysAgainst: 5.0, giveawaysAgainst: 11.0, lowDangerShotsAgainst: 25.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.64, mediumDangerxGoalsAgainst: 0.57, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 35.09, unblockedShotAttemptsAgainst: 29.0, scoreAdjustedUnblockedShotAttemptsAgainst: 27.84, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.28, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.49, scoreAdjustedTotalShotCreditAgainst: 1.45, scoreFlurryAdjustedTotalShotCreditAgainst: 1.42

lineId: 84752088475764, season: 2024, name: Fowler-Dumoulin, team: ANA, position: pairing, situation: 5on5, games_played: 10, icetime: 1381.0, iceTimeRank: 81.0, xGoalsPercentage: 0.23, corsiPercentage: 0.39, fenwickPercentage: 0.38, xOnGoalFor: 9.27, xGoalsFor: 0.46, xReboundsFor: 0.46, xFreezeFor: 2.3, xPlayStoppedFor: 0.28, xPlayContinuedInZoneFor: 5.41, xPlayContinuedOutsideZoneFor: 4.09, flurryAdjustedxGoalsFor: 0.46, scoreVenueAdjustedxGoalsFor: 0.44, flurryScoreVenueAdjustedxGoalsFor: 0.44, shotsOnGoalFor: 9.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 18.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 9.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 6.0, hitsFor: 5.0, takeawaysFor: 2.0, giveawaysFor: 5.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.28, mediumDangerxGoalsFor: 0.18, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 17.63, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 12.66, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.55, scoreAdjustedTotalShotCreditFor: 0.53, scoreFlurryAdjustedTotalShotCreditFor: 0.53, xOnGoalAgainst: 15.89, xGoalsAgainst: 1.56, xReboundsAgainst: 1.26, xFreezeAgainst: 3.49, xPlayStoppedAgainst: 0.48, xPlayContinuedInZoneAgainst: 8.49, xPlayContinuedOutsideZoneAgainst: 5.72, flurryAdjustedxGoalsAgainst: 1.52, scoreVenueAdjustedxGoalsAgainst: 1.58, flurryScoreVenueAdjustedxGoalsAgainst: 1.55, shotsOnGoalAgainst: 18.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 28.0, goalsAgainst: 3.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 13.0, hitsAgainst: 9.0, takeawaysAgainst: 0.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.53, mediumDangerxGoalsAgainst: 1.03, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 28.81, unblockedShotAttemptsAgainst: 21.0, scoreAdjustedUnblockedShotAttemptsAgainst: 21.66, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.26, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.82, scoreAdjustedTotalShotCreditAgainst: 1.84, scoreFlurryAdjustedTotalShotCreditAgainst: 1.81
