lineId: 847516684757868478483, season: 2019, name: Hyman-Tavares-Marner, team: TOR, position: line, situation: 5on5, games_played: 20, icetime: 5883.0, iceTimeRank: 193.0, xGoalsPercentage: 0.54, corsiPercentage: 0.51, fenwickPercentage: 0.51, xOnGoalFor: 54.22, xGoalsFor: 4.99, xReboundsFor: 3.79, xFreezeFor: 12.23, xPlayStoppedFor: 1.76, xPlayContinuedInZoneFor: 30.29, xPlayContinuedOutsideZoneFor: 22.94, flurryAdjustedxGoalsFor: 4.82, scoreVenueAdjustedxGoalsFor: 5.29, flurryScoreVenueAdjustedxGoalsFor: 5.11, shotsOnGoalFor: 57.0, missedShotsFor: 19.0, blockedShotAttemptsFor: 23.0, shotAttemptsFor: 99.0, goalsFor: 6.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 17.0, playStoppedFor: 0.0, playContinuedInZoneFor: 21.0, playContinuedOutsideZoneFor: 29.0, savedShotsOnGoalFor: 51.0, savedUnblockedShotAttemptsFor: 70.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 59.0, hitsFor: 19.0, takeawaysFor: 20.0, giveawaysFor: 30.0, lowDangerShotsFor: 55.0, mediumDangerShotsFor: 18.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 1.78, mediumDangerxGoalsFor: 2.35, highDangerxGoalsFor: 0.86, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 105.83, unblockedShotAttemptsFor: 76.0, scoreAdjustedUnblockedShotAttemptsFor: 81.24, dZoneGiveawaysFor: 19.0, xGoalsFromxReboundsOfShotsFor: 0.79, xGoalsFromActualReboundsOfShotsFor: 0.75, reboundxGoalsFor: 0.76, totalShotCreditFor: 5.02, scoreAdjustedTotalShotCreditFor: 5.3, scoreFlurryAdjustedTotalShotCreditFor: 5.19, xOnGoalAgainst: 51.57, xGoalsAgainst: 4.31, xReboundsAgainst: 3.38, xFreezeAgainst: 11.43, xPlayStoppedAgainst: 1.58, xPlayContinuedInZoneAgainst: 30.77, xPlayContinuedOutsideZoneAgainst: 22.53, flurryAdjustedxGoalsAgainst: 4.27, scoreVenueAdjustedxGoalsAgainst: 4.17, flurryScoreVenueAdjustedxGoalsAgainst: 4.13, shotsOnGoalAgainst: 50.0, missedShotsAgainst: 24.0, blockedShotAttemptsAgainst: 20.0, shotAttemptsAgainst: 94.0, goalsAgainst: 7.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 11.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 22.0, playContinuedOutsideZoneAgainst: 32.0, savedShotsOnGoalAgainst: 43.0, savedUnblockedShotAttemptsAgainst: 67.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 50.0, hitsAgainst: 49.0, takeawaysAgainst: 13.0, giveawaysAgainst: 26.0, lowDangerShotsAgainst: 59.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 1.86, mediumDangerxGoalsAgainst: 1.11, highDangerxGoalsAgainst: 1.34, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 89.43, unblockedShotAttemptsAgainst: 74.0, scoreAdjustedUnblockedShotAttemptsAgainst: 70.81, dZoneGiveawaysAgainst: 15.0, xGoalsFromxReboundsOfShotsAgainst: 0.7, xGoalsFromActualReboundsOfShotsAgainst: 0.26, reboundxGoalsAgainst: 0.26, totalShotCreditAgainst: 4.75, scoreAdjustedTotalShotCreditAgainst: 4.58, scoreFlurryAdjustedTotalShotCreditAgainst: 4.54

lineId: 84740008475186, season: 2019, name: Moore-Kampfer, team: BOS, position: pairing, situation: 5on5, games_played: 6, icetime: 3400.0, iceTimeRank: 14.0, xGoalsPercentage: 0.57, corsiPercentage: 0.53, fenwickPercentage: 0.53, xOnGoalFor: 26.05, xGoalsFor: 1.66, xReboundsFor: 1.58, xFreezeFor: 6.18, xPlayStoppedFor: 0.78, xPlayContinuedInZoneFor: 14.44, xPlayContinuedOutsideZoneFor: 11.36, flurryAdjustedxGoalsFor: 1.65, scoreVenueAdjustedxGoalsFor: 1.7, flurryScoreVenueAdjustedxGoalsFor: 1.69, shotsOnGoalFor: 25.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 12.0, shotAttemptsFor: 48.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 2.0, playContinuedInZoneFor: 12.0, playContinuedOutsideZoneFor: 18.0, savedShotsOnGoalFor: 24.0, savedUnblockedShotAttemptsFor: 35.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 22.0, hitsFor: 26.0, takeawaysFor: 6.0, giveawaysFor: 9.0, lowDangerShotsFor: 30.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.87, mediumDangerxGoalsFor: 0.55, highDangerxGoalsFor: 0.24, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 48.61, unblockedShotAttemptsFor: 36.0, scoreAdjustedUnblockedShotAttemptsFor: 36.34, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.32, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.98, scoreAdjustedTotalShotCreditFor: 2.02, scoreFlurryAdjustedTotalShotCreditFor: 2.0, xOnGoalAgainst: 21.13, xGoalsAgainst: 1.26, xReboundsAgainst: 1.25, xFreezeAgainst: 5.14, xPlayStoppedAgainst: 0.69, xPlayContinuedInZoneAgainst: 13.46, xPlayContinuedOutsideZoneAgainst: 10.2, flurryAdjustedxGoalsAgainst: 1.26, scoreVenueAdjustedxGoalsAgainst: 1.24, flurryScoreVenueAdjustedxGoalsAgainst: 1.24, shotsOnGoalAgainst: 19.0, missedShotsAgainst: 13.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 42.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 19.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 31.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 25.0, hitsAgainst: 29.0, takeawaysAgainst: 3.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 27.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.69, mediumDangerxGoalsAgainst: 0.56, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 41.55, unblockedShotAttemptsAgainst: 32.0, scoreAdjustedUnblockedShotAttemptsAgainst: 31.97, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.25, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.51, scoreAdjustedTotalShotCreditAgainst: 1.49, scoreFlurryAdjustedTotalShotCreditAgainst: 1.49

lineId: 847793984793188481624, season: 2019, name: Mikheyev-Matthews-Nylander, team: TOR, position: line, situation: 5on5, games_played: 16, icetime: 653.0, iceTimeRank: 181.0, xGoalsPercentage: 0.52, corsiPercentage: 0.62, fenwickPercentage: 0.63, xOnGoalFor: 8.82, xGoalsFor: 0.61, xReboundsFor: 0.6, xFreezeFor: 1.97, xPlayStoppedFor: 0.28, xPlayContinuedInZoneFor: 4.67, xPlayContinuedOutsideZoneFor: 3.86, flurryAdjustedxGoalsFor: 0.61, scoreVenueAdjustedxGoalsFor: 0.64, flurryScoreVenueAdjustedxGoalsFor: 0.64, shotsOnGoalFor: 11.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 13.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 2.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.39, mediumDangerxGoalsFor: 0.23, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 13.31, unblockedShotAttemptsFor: 12.0, scoreAdjustedUnblockedShotAttemptsFor: 12.35, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.12, xGoalsFromActualReboundsOfShotsFor: 0.11, reboundxGoalsFor: 0.11, totalShotCreditFor: 0.62, scoreAdjustedTotalShotCreditFor: 0.65, scoreFlurryAdjustedTotalShotCreditFor: 0.65, xOnGoalAgainst: 5.18, xGoalsAgainst: 0.57, xReboundsAgainst: 0.4, xFreezeAgainst: 1.18, xPlayStoppedAgainst: 0.16, xPlayContinuedInZoneAgainst: 2.67, xPlayContinuedOutsideZoneAgainst: 2.02, flurryAdjustedxGoalsAgainst: 0.57, scoreVenueAdjustedxGoalsAgainst: 0.57, flurryScoreVenueAdjustedxGoalsAgainst: 0.57, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 8.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 6.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 6.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.15, mediumDangerxGoalsAgainst: 0.43, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 8.21, unblockedShotAttemptsAgainst: 7.0, scoreAdjustedUnblockedShotAttemptsAgainst: 7.05, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.65, scoreAdjustedTotalShotCreditAgainst: 0.65, scoreFlurryAdjustedTotalShotCreditAgainst: 0.65

lineId: 847403484747228476966, season: 2019, name: Maroon-Smith-Witkowski, team: T.B, position: line, situation: 5on5, games_played: 3, icetime: 1345.0, iceTimeRank: 9.0, xGoalsPercentage: 0.59, corsiPercentage: 0.38, fenwickPercentage: 0.37, xOnGoalFor: 9.72, xGoalsFor: 1.65, xReboundsFor: 0.72, xFreezeFor: 2.56, xPlayStoppedFor: 0.42, xPlayContinuedInZoneFor: 4.52, xPlayContinuedOutsideZoneFor: 3.13, flurryAdjustedxGoalsFor: 1.56, scoreVenueAdjustedxGoalsFor: 1.63, flurryScoreVenueAdjustedxGoalsFor: 1.55, shotsOnGoalFor: 11.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 15.0, goalsFor: 1.0, reboundsFor: 4.0, reboundGoalsFor: 1.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 15.0, hitsFor: 10.0, takeawaysFor: 2.0, giveawaysFor: 1.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.28, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 1.37, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 14.91, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 12.99, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 1.16, reboundxGoalsFor: 1.16, totalShotCreditFor: 0.65, scoreAdjustedTotalShotCreditFor: 0.64, scoreFlurryAdjustedTotalShotCreditFor: 0.63, xOnGoalAgainst: 16.43, xGoalsAgainst: 1.13, xReboundsAgainst: 1.05, xFreezeAgainst: 3.92, xPlayStoppedAgainst: 0.49, xPlayContinuedInZoneAgainst: 8.52, xPlayContinuedOutsideZoneAgainst: 6.9, flurryAdjustedxGoalsAgainst: 1.09, scoreVenueAdjustedxGoalsAgainst: 1.09, flurryScoreVenueAdjustedxGoalsAgainst: 1.06, shotsOnGoalAgainst: 18.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 25.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 17.0, savedUnblockedShotAttemptsAgainst: 21.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 7.0, hitsAgainst: 11.0, takeawaysAgainst: 1.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 18.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.47, mediumDangerxGoalsAgainst: 0.38, highDangerxGoalsAgainst: 0.28, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 24.39, unblockedShotAttemptsAgainst: 22.0, scoreAdjustedUnblockedShotAttemptsAgainst: 21.36, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.22, xGoalsFromActualReboundsOfShotsAgainst: 0.28, reboundxGoalsAgainst: 0.28, totalShotCreditAgainst: 1.07, scoreAdjustedTotalShotCreditAgainst: 1.05, scoreFlurryAdjustedTotalShotCreditAgainst: 1.0

lineId: 847360484763818479337, season: 2019, name: Shaw-Toews-Debrincat, team: CHI, position: line, situation: 5on5, games_played: 3, icetime: 1461.0, iceTimeRank: 7.0, xGoalsPercentage: 0.55, corsiPercentage: 0.53, fenwickPercentage: 0.45, xOnGoalFor: 13.95, xGoalsFor: 1.73, xReboundsFor: 0.96, xFreezeFor: 3.52, xPlayStoppedFor: 0.56, xPlayContinuedInZoneFor: 6.91, xPlayContinuedOutsideZoneFor: 5.31, flurryAdjustedxGoalsFor: 1.52, scoreVenueAdjustedxGoalsFor: 1.61, flurryScoreVenueAdjustedxGoalsFor: 1.41, shotsOnGoalFor: 14.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 29.0, goalsFor: 0.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 10.0, hitsFor: 16.0, takeawaysFor: 4.0, giveawaysFor: 6.0, lowDangerShotsFor: 13.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.39, mediumDangerxGoalsFor: 0.32, highDangerxGoalsFor: 1.02, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 27.61, unblockedShotAttemptsFor: 19.0, scoreAdjustedUnblockedShotAttemptsFor: 18.14, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.73, reboundxGoalsFor: 1.02, totalShotCreditFor: 0.91, scoreAdjustedTotalShotCreditFor: 0.86, scoreFlurryAdjustedTotalShotCreditFor: 0.85, xOnGoalAgainst: 16.61, xGoalsAgainst: 1.4, xReboundsAgainst: 1.09, xFreezeAgainst: 3.57, xPlayStoppedAgainst: 0.48, xPlayContinuedInZoneAgainst: 8.98, xPlayContinuedOutsideZoneAgainst: 7.47, flurryAdjustedxGoalsAgainst: 1.38, scoreVenueAdjustedxGoalsAgainst: 1.51, flurryScoreVenueAdjustedxGoalsAgainst: 1.48, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 26.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 21.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 11.0, hitsAgainst: 11.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.39, mediumDangerxGoalsAgainst: 0.43, highDangerxGoalsAgainst: 0.58, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 27.07, unblockedShotAttemptsAgainst: 23.0, scoreAdjustedUnblockedShotAttemptsAgainst: 23.84, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.23, xGoalsFromActualReboundsOfShotsAgainst: 0.37, reboundxGoalsAgainst: 0.37, totalShotCreditAgainst: 1.26, scoreAdjustedTotalShotCreditAgainst: 1.34, scoreFlurryAdjustedTotalShotCreditAgainst: 1.33

lineId: 84764418477938, season: 2019, name: Edmundson-Fleury, team: CAR, position: pairing, situation: 5on5, games_played: 36, icetime: 12872.0, iceTimeRank: 179.0, xGoalsPercentage: 0.48, corsiPercentage: 0.53, fenwickPercentage: 0.5, xOnGoalFor: 87.71, xGoalsFor: 8.36, xReboundsFor: 5.86, xFreezeFor: 22.54, xPlayStoppedFor: 3.01, xPlayContinuedInZoneFor: 49.23, xPlayContinuedOutsideZoneFor: 35.64, flurryAdjustedxGoalsFor: 8.11, scoreVenueAdjustedxGoalsFor: 8.37, flurryScoreVenueAdjustedxGoalsFor: 8.1, shotsOnGoalFor: 96.0, missedShotsFor: 38.0, blockedShotAttemptsFor: 58.0, shotAttemptsFor: 192.0, goalsFor: 6.0, reboundsFor: 12.0, reboundGoalsFor: 3.0, freezeFor: 21.0, playStoppedFor: 2.0, playContinuedInZoneFor: 51.0, playContinuedOutsideZoneFor: 42.0, savedShotsOnGoalFor: 90.0, savedUnblockedShotAttemptsFor: 128.0, penaltiesFor: 23.0, penalityMinutesFor: 46.0, faceOffsWonFor: 119.0, hitsFor: 99.0, takeawaysFor: 29.0, giveawaysFor: 43.0, lowDangerShotsFor: 104.0, mediumDangerShotsFor: 22.0, highDangerShotsFor: 8.0, lowDangerxGoalsFor: 3.49, mediumDangerxGoalsFor: 2.73, highDangerxGoalsFor: 2.14, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 190.31, unblockedShotAttemptsFor: 134.0, scoreAdjustedUnblockedShotAttemptsFor: 132.6, dZoneGiveawaysFor: 23.0, xGoalsFromxReboundsOfShotsFor: 1.21, xGoalsFromActualReboundsOfShotsFor: 2.25, reboundxGoalsFor: 2.18, totalShotCreditFor: 6.94, scoreAdjustedTotalShotCreditFor: 6.85, scoreFlurryAdjustedTotalShotCreditFor: 6.75, xOnGoalAgainst: 92.53, xGoalsAgainst: 9.23, xReboundsAgainst: 6.34, xFreezeAgainst: 21.53, xPlayStoppedAgainst: 2.97, xPlayContinuedInZoneAgainst: 50.42, xPlayContinuedOutsideZoneAgainst: 36.84, flurryAdjustedxGoalsAgainst: 8.83, scoreVenueAdjustedxGoalsAgainst: 9.26, flurryScoreVenueAdjustedxGoalsAgainst: 8.88, shotsOnGoalAgainst: 98.0, missedShotsAgainst: 34.0, blockedShotAttemptsAgainst: 36.0, shotAttemptsAgainst: 168.0, goalsAgainst: 9.0, reboundsAgainst: 8.0, reboundGoalsAgainst: 1.0, freezeAgainst: 14.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 43.0, playContinuedOutsideZoneAgainst: 55.0, savedShotsOnGoalAgainst: 89.0, savedUnblockedShotAttemptsAgainst: 123.0, penaltiesAgainst: 18.0, penalityMinutesAgainst: 38.0, faceOffsWonAgainst: 108.0, hitsAgainst: 99.0, takeawaysAgainst: 29.0, giveawaysAgainst: 30.0, lowDangerShotsAgainst: 94.0, mediumDangerShotsAgainst: 30.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 3.09, mediumDangerxGoalsAgainst: 3.65, highDangerxGoalsAgainst: 2.49, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 3.0, scoreAdjustedShotsAttemptsAgainst: 169.46, unblockedShotAttemptsAgainst: 132.0, scoreAdjustedUnblockedShotAttemptsAgainst: 132.97, dZoneGiveawaysAgainst: 19.0, xGoalsFromxReboundsOfShotsAgainst: 1.32, xGoalsFromActualReboundsOfShotsAgainst: 1.58, reboundxGoalsAgainst: 1.58, totalShotCreditAgainst: 8.65, scoreAdjustedTotalShotCreditAgainst: 8.69, scoreFlurryAdjustedTotalShotCreditAgainst: 8.55
