lineId: 847121584751918481703, season: 2023, name: Smith-Malkin-Puustinen, team: PIT, position: line, situation: 5on5, games_played: 22, icetime: 7291.0, iceTimeRank: 127.0, xGoalsPercentage: 0.58, corsiPercentage: 0.49, fenwickPercentage: 0.49, xOnGoalFor: 63.52, xGoalsFor: 6.51, xReboundsFor: 4.39, xFreezeFor: 16.27, xPlayStoppedFor: 2.06, xPlayContinuedInZoneFor: 32.17, xPlayContinuedOutsideZoneFor: 23.6, flurryAdjustedxGoalsFor: 6.31, scoreVenueAdjustedxGoalsFor: 6.45, flurryScoreVenueAdjustedxGoalsFor: 6.26, shotsOnGoalFor: 57.0, missedShotsFor: 28.0, blockedShotAttemptsFor: 38.0, shotAttemptsFor: 123.0, goalsFor: 3.0, reboundsFor: 11.0, reboundGoalsFor: 0.0, freezeFor: 12.0, playStoppedFor: 0.0, playContinuedInZoneFor: 32.0, playContinuedOutsideZoneFor: 27.0, savedShotsOnGoalFor: 54.0, savedUnblockedShotAttemptsFor: 82.0, penaltiesFor: 6.0, penalityMinutesFor: 16.0, faceOffsWonFor: 50.0, hitsFor: 42.0, takeawaysFor: 24.0, giveawaysFor: 29.0, lowDangerShotsFor: 61.0, mediumDangerShotsFor: 14.0, highDangerShotsFor: 10.0, lowDangerxGoalsFor: 1.8, mediumDangerxGoalsFor: 1.94, highDangerxGoalsFor: 2.77, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 120.5, unblockedShotAttemptsFor: 85.0, scoreAdjustedUnblockedShotAttemptsFor: 84.02, dZoneGiveawaysFor: 14.0, xGoalsFromxReboundsOfShotsFor: 0.93, xGoalsFromActualReboundsOfShotsFor: 1.95, reboundxGoalsFor: 1.95, totalShotCreditFor: 5.48, scoreAdjustedTotalShotCreditFor: 5.44, scoreFlurryAdjustedTotalShotCreditFor: 5.39, xOnGoalAgainst: 62.9, xGoalsAgainst: 4.64, xReboundsAgainst: 4.04, xFreezeAgainst: 15.84, xPlayStoppedAgainst: 2.21, xPlayContinuedInZoneAgainst: 36.14, xPlayContinuedOutsideZoneAgainst: 27.13, flurryAdjustedxGoalsAgainst: 4.57, scoreVenueAdjustedxGoalsAgainst: 4.7, flurryScoreVenueAdjustedxGoalsAgainst: 4.63, shotsOnGoalAgainst: 56.0, missedShotsAgainst: 34.0, blockedShotAttemptsAgainst: 36.0, shotAttemptsAgainst: 126.0, goalsAgainst: 4.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 10.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 46.0, playContinuedOutsideZoneAgainst: 26.0, savedShotsOnGoalAgainst: 52.0, savedUnblockedShotAttemptsAgainst: 86.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 48.0, hitsAgainst: 26.0, takeawaysAgainst: 16.0, giveawaysAgainst: 25.0, lowDangerShotsAgainst: 75.0, mediumDangerShotsAgainst: 11.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 2.38, mediumDangerxGoalsAgainst: 1.24, highDangerxGoalsAgainst: 1.03, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 127.86, unblockedShotAttemptsAgainst: 90.0, scoreAdjustedUnblockedShotAttemptsAgainst: 91.37, dZoneGiveawaysAgainst: 18.0, xGoalsFromxReboundsOfShotsAgainst: 0.83, xGoalsFromActualReboundsOfShotsAgainst: 0.65, reboundxGoalsAgainst: 0.65, totalShotCreditAgainst: 4.81, scoreAdjustedTotalShotCreditAgainst: 4.9, scoreFlurryAdjustedTotalShotCreditAgainst: 4.85

lineId: 847682684774448479293, season: 2023, name: Tanev-Gourde-Burakovsky, team: SEA, position: line, situation: 5on5, games_played: 10, icetime: 2067.0, iceTimeRank: 106.0, xGoalsPercentage: 0.7, corsiPercentage: 0.57, fenwickPercentage: 0.63, xOnGoalFor: 19.87, xGoalsFor: 1.8, xReboundsFor: 1.34, xFreezeFor: 4.89, xPlayStoppedFor: 0.66, xPlayContinuedInZoneFor: 10.55, xPlayContinuedOutsideZoneFor: 7.77, flurryAdjustedxGoalsFor: 1.75, scoreVenueAdjustedxGoalsFor: 1.69, flurryScoreVenueAdjustedxGoalsFor: 1.65, shotsOnGoalFor: 21.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 35.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 21.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 16.0, hitsFor: 19.0, takeawaysFor: 6.0, giveawaysFor: 2.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.66, mediumDangerxGoalsFor: 0.94, highDangerxGoalsFor: 0.2, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 34.06, unblockedShotAttemptsFor: 27.0, scoreAdjustedUnblockedShotAttemptsFor: 25.9, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.28, xGoalsFromActualReboundsOfShotsFor: 0.2, reboundxGoalsFor: 0.2, totalShotCreditFor: 1.88, scoreAdjustedTotalShotCreditFor: 1.78, scoreFlurryAdjustedTotalShotCreditFor: 1.75, xOnGoalAgainst: 11.09, xGoalsAgainst: 0.78, xReboundsAgainst: 0.71, xFreezeAgainst: 2.97, xPlayStoppedAgainst: 0.38, xPlayContinuedInZoneAgainst: 6.51, xPlayContinuedOutsideZoneAgainst: 4.65, flurryAdjustedxGoalsAgainst: 0.77, scoreVenueAdjustedxGoalsAgainst: 0.85, flurryScoreVenueAdjustedxGoalsAgainst: 0.84, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 26.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 15.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 15.0, hitsAgainst: 14.0, takeawaysAgainst: 5.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.4, mediumDangerxGoalsAgainst: 0.38, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 27.77, unblockedShotAttemptsAgainst: 16.0, scoreAdjustedUnblockedShotAttemptsAgainst: 17.03, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.94, scoreAdjustedTotalShotCreditAgainst: 1.02, scoreFlurryAdjustedTotalShotCreditAgainst: 1.0

lineId: 847181784801448480995, season: 2023, name: Reaves-Kampf-Holmberg, team: TOR, position: line, situation: 5on5, games_played: 10, icetime: 3444.0, iceTimeRank: 55.0, xGoalsPercentage: 0.72, corsiPercentage: 0.55, fenwickPercentage: 0.6, xOnGoalFor: 28.7, xGoalsFor: 3.51, xReboundsFor: 2.33, xFreezeFor: 7.02, xPlayStoppedFor: 0.95, xPlayContinuedInZoneFor: 14.59, xPlayContinuedOutsideZoneFor: 9.59, flurryAdjustedxGoalsFor: 3.24, scoreVenueAdjustedxGoalsFor: 3.65, flurryScoreVenueAdjustedxGoalsFor: 3.36, shotsOnGoalFor: 23.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 20.0, shotAttemptsFor: 58.0, goalsFor: 3.0, reboundsFor: 5.0, reboundGoalsFor: 1.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 15.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 20.0, savedUnblockedShotAttemptsFor: 35.0, penaltiesFor: 1.0, penalityMinutesFor: 5.0, faceOffsWonFor: 26.0, hitsFor: 48.0, takeawaysFor: 7.0, giveawaysFor: 4.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 15.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.44, mediumDangerxGoalsFor: 1.85, highDangerxGoalsFor: 1.22, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 61.39, unblockedShotAttemptsFor: 38.0, scoreAdjustedUnblockedShotAttemptsFor: 39.97, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.49, xGoalsFromActualReboundsOfShotsFor: 1.05, reboundxGoalsFor: 1.05, totalShotCreditFor: 2.95, scoreAdjustedTotalShotCreditFor: 3.05, scoreFlurryAdjustedTotalShotCreditFor: 2.91, xOnGoalAgainst: 17.43, xGoalsAgainst: 1.34, xReboundsAgainst: 0.93, xFreezeAgainst: 4.46, xPlayStoppedAgainst: 0.58, xPlayContinuedInZoneAgainst: 10.02, xPlayContinuedOutsideZoneAgainst: 7.67, flurryAdjustedxGoalsAgainst: 1.33, scoreVenueAdjustedxGoalsAgainst: 1.33, flurryScoreVenueAdjustedxGoalsAgainst: 1.31, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 11.0, blockedShotAttemptsAgainst: 22.0, shotAttemptsAgainst: 47.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 8.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 24.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 5.0, faceOffsWonAgainst: 27.0, hitsAgainst: 50.0, takeawaysAgainst: 9.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 23.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.69, mediumDangerxGoalsAgainst: 0.11, highDangerxGoalsAgainst: 0.55, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 45.87, unblockedShotAttemptsAgainst: 25.0, scoreAdjustedUnblockedShotAttemptsAgainst: 24.68, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.55, reboundxGoalsAgainst: 0.55, totalShotCreditAgainst: 0.99, scoreAdjustedTotalShotCreditAgainst: 0.97, scoreFlurryAdjustedTotalShotCreditAgainst: 0.97

lineId: 847840984796388480003, season: 2023, name: Richard-Boqvist-Brazeau, team: BOS, position: line, situation: 5on5, games_played: 4, icetime: 766.0, iceTimeRank: 24.0, xGoalsPercentage: 0.48, corsiPercentage: 0.34, fenwickPercentage: 0.38, xOnGoalFor: 6.11, xGoalsFor: 0.63, xReboundsFor: 0.43, xFreezeFor: 1.37, xPlayStoppedFor: 0.21, xPlayContinuedInZoneFor: 2.91, xPlayContinuedOutsideZoneFor: 2.45, flurryAdjustedxGoalsFor: 0.63, scoreVenueAdjustedxGoalsFor: 0.63, flurryScoreVenueAdjustedxGoalsFor: 0.63, shotsOnGoalFor: 8.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 11.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 6.0, savedUnblockedShotAttemptsFor: 6.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.06, mediumDangerxGoalsFor: 0.28, highDangerxGoalsFor: 0.29, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 11.42, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 8.39, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.72, scoreAdjustedTotalShotCreditFor: 0.72, scoreFlurryAdjustedTotalShotCreditFor: 0.72, xOnGoalAgainst: 9.58, xGoalsAgainst: 0.67, xReboundsAgainst: 0.55, xFreezeAgainst: 2.42, xPlayStoppedAgainst: 0.31, xPlayContinuedInZoneAgainst: 5.18, xPlayContinuedOutsideZoneAgainst: 3.87, flurryAdjustedxGoalsAgainst: 0.66, scoreVenueAdjustedxGoalsAgainst: 0.66, flurryScoreVenueAdjustedxGoalsAgainst: 0.65, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 21.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 10.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.33, mediumDangerxGoalsAgainst: 0.1, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 20.0, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.51, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.23, reboundxGoalsAgainst: 0.23, totalShotCreditAgainst: 0.55, scoreAdjustedTotalShotCreditAgainst: 0.53, scoreFlurryAdjustedTotalShotCreditAgainst: 0.52

lineId: 847646184784398482159, season: 2023, name: Foerster-Couturier-Konecny, team: PHI, position: line, situation: 5on5, games_played: 40, icetime: 13746.0, iceTimeRank: 259.0, xGoalsPercentage: 0.6, corsiPercentage: 0.6, fenwickPercentage: 0.61, xOnGoalFor: 146.21, xGoalsFor: 10.55, xReboundsFor: 9.3, xFreezeFor: 37.74, xPlayStoppedFor: 4.81, xPlayContinuedInZoneFor: 82.76, xPlayContinuedOutsideZoneFor: 58.84, flurryAdjustedxGoalsFor: 10.34, scoreVenueAdjustedxGoalsFor: 10.47, flurryScoreVenueAdjustedxGoalsFor: 10.26, shotsOnGoalFor: 142.0, missedShotsFor: 62.0, blockedShotAttemptsFor: 91.0, shotAttemptsFor: 295.0, goalsFor: 10.0, reboundsFor: 9.0, reboundGoalsFor: 0.0, freezeFor: 30.0, playStoppedFor: 1.0, playContinuedInZoneFor: 75.0, playContinuedOutsideZoneFor: 79.0, savedShotsOnGoalFor: 132.0, savedUnblockedShotAttemptsFor: 194.0, penaltiesFor: 16.0, penalityMinutesFor: 35.0, faceOffsWonFor: 148.0, hitsFor: 68.0, takeawaysFor: 32.0, giveawaysFor: 30.0, lowDangerShotsFor: 159.0, mediumDangerShotsFor: 38.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 3.9, mediumDangerxGoalsFor: 4.83, highDangerxGoalsFor: 1.82, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 290.44, unblockedShotAttemptsFor: 204.0, scoreAdjustedUnblockedShotAttemptsFor: 200.68, dZoneGiveawaysFor: 20.0, xGoalsFromxReboundsOfShotsFor: 1.92, xGoalsFromActualReboundsOfShotsFor: 1.45, reboundxGoalsFor: 1.45, totalShotCreditFor: 11.02, scoreAdjustedTotalShotCreditFor: 10.92, scoreFlurryAdjustedTotalShotCreditFor: 10.79, xOnGoalAgainst: 95.64, xGoalsAgainst: 6.91, xReboundsAgainst: 6.02, xFreezeAgainst: 26.29, xPlayStoppedAgainst: 3.28, xPlayContinuedInZoneAgainst: 52.21, xPlayContinuedOutsideZoneAgainst: 38.28, flurryAdjustedxGoalsAgainst: 6.8, scoreVenueAdjustedxGoalsAgainst: 7.02, flurryScoreVenueAdjustedxGoalsAgainst: 6.91, shotsOnGoalAgainst: 96.0, missedShotsAgainst: 37.0, blockedShotAttemptsAgainst: 67.0, shotAttemptsAgainst: 200.0, goalsAgainst: 9.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 1.0, freezeAgainst: 29.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 42.0, playContinuedOutsideZoneAgainst: 45.0, savedShotsOnGoalAgainst: 87.0, savedUnblockedShotAttemptsAgainst: 124.0, penaltiesAgainst: 11.0, penalityMinutesAgainst: 25.0, faceOffsWonAgainst: 138.0, hitsAgainst: 78.0, takeawaysAgainst: 30.0, giveawaysAgainst: 49.0, lowDangerShotsAgainst: 106.0, mediumDangerShotsAgainst: 23.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 2.99, mediumDangerxGoalsAgainst: 2.95, highDangerxGoalsAgainst: 0.97, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 202.29, unblockedShotAttemptsAgainst: 133.0, scoreAdjustedUnblockedShotAttemptsAgainst: 134.34, dZoneGiveawaysAgainst: 31.0, xGoalsFromxReboundsOfShotsAgainst: 1.26, xGoalsFromActualReboundsOfShotsAgainst: 0.91, reboundxGoalsAgainst: 0.91, totalShotCreditAgainst: 7.26, scoreAdjustedTotalShotCreditAgainst: 7.38, scoreFlurryAdjustedTotalShotCreditAgainst: 7.29

lineId: 847953684802898480845, season: 2023, name: Jonsson-Fjallby-Kupari-Barron, team: WPG, position: line, situation: 5on5, games_played: 3, icetime: 725.0, iceTimeRank: 13.0, xGoalsPercentage: 0.77, corsiPercentage: 0.81, fenwickPercentage: 0.77, xOnGoalFor: 6.59, xGoalsFor: 0.54, xReboundsFor: 0.44, xFreezeFor: 1.55, xPlayStoppedFor: 0.22, xPlayContinuedInZoneFor: 4.2, xPlayContinuedOutsideZoneFor: 3.05, flurryAdjustedxGoalsFor: 0.53, scoreVenueAdjustedxGoalsFor: 0.53, flurryScoreVenueAdjustedxGoalsFor: 0.53, shotsOnGoalFor: 3.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 13.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 10.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 5.0, hitsFor: 9.0, takeawaysFor: 4.0, giveawaysFor: 2.0, lowDangerShotsFor: 7.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.18, mediumDangerxGoalsFor: 0.36, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 12.64, unblockedShotAttemptsFor: 10.0, scoreAdjustedUnblockedShotAttemptsFor: 9.6, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.63, scoreAdjustedTotalShotCreditFor: 0.62, scoreFlurryAdjustedTotalShotCreditFor: 0.61, xOnGoalAgainst: 2.07, xGoalsAgainst: 0.16, xReboundsAgainst: 0.11, xFreezeAgainst: 0.51, xPlayStoppedAgainst: 0.07, xPlayContinuedInZoneAgainst: 1.26, xPlayContinuedOutsideZoneAgainst: 0.9, flurryAdjustedxGoalsAgainst: 0.16, scoreVenueAdjustedxGoalsAgainst: 0.17, flurryScoreVenueAdjustedxGoalsAgainst: 0.17, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 3.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 3.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 11.0, takeawaysAgainst: 1.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.03, mediumDangerxGoalsAgainst: 0.12, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 3.09, unblockedShotAttemptsAgainst: 3.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.09, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.02, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.18, scoreAdjustedTotalShotCreditAgainst: 0.19, scoreFlurryAdjustedTotalShotCreditAgainst: 0.19
