lineId: 847519384769188478401, season: 2021, name: Vesey-Zacha-Tatar, team: NJD, position: line, situation: 5on5, games_played: 5, icetime: 1621.0, iceTimeRank: 26.0, xGoalsPercentage: 0.54, corsiPercentage: 0.48, fenwickPercentage: 0.47, xOnGoalFor: 12.44, xGoalsFor: 1.11, xReboundsFor: 0.86, xFreezeFor: 2.89, xPlayStoppedFor: 0.37, xPlayContinuedInZoneFor: 6.89, xPlayContinuedOutsideZoneFor: 4.88, flurryAdjustedxGoalsFor: 1.11, scoreVenueAdjustedxGoalsFor: 1.2, flurryScoreVenueAdjustedxGoalsFor: 1.19, shotsOnGoalFor: 14.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 24.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 18.0, hitsFor: 7.0, takeawaysFor: 3.0, giveawaysFor: 6.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.35, mediumDangerxGoalsFor: 0.31, highDangerxGoalsFor: 0.46, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 25.15, unblockedShotAttemptsFor: 17.0, scoreAdjustedUnblockedShotAttemptsFor: 17.98, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.18, xGoalsFromActualReboundsOfShotsFor: 0.25, reboundxGoalsFor: 0.25, totalShotCreditFor: 1.04, scoreAdjustedTotalShotCreditFor: 1.11, scoreFlurryAdjustedTotalShotCreditFor: 1.11, xOnGoalAgainst: 13.12, xGoalsAgainst: 0.94, xReboundsAgainst: 0.83, xFreezeAgainst: 3.15, xPlayStoppedAgainst: 0.48, xPlayContinuedInZoneAgainst: 7.69, xPlayContinuedOutsideZoneAgainst: 5.91, flurryAdjustedxGoalsAgainst: 0.92, scoreVenueAdjustedxGoalsAgainst: 0.87, flurryScoreVenueAdjustedxGoalsAgainst: 0.85, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 26.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 18.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 10.0, hitsAgainst: 7.0, takeawaysAgainst: 6.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 16.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.42, mediumDangerxGoalsAgainst: 0.22, highDangerxGoalsAgainst: 0.3, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 24.09, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 17.65, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.02, reboundxGoalsAgainst: 0.02, totalShotCreditAgainst: 1.09, scoreAdjustedTotalShotCreditAgainst: 1.01, scoreFlurryAdjustedTotalShotCreditAgainst: 0.99

lineId: 847692784769348479944, season: 2021, name: Mcginn-Blueger-Aston-Reese, team: PIT, position: line, situation: 5on5, games_played: 32, icetime: 18408.0, iceTimeRank: 88.0, xGoalsPercentage: 0.49, corsiPercentage: 0.46, fenwickPercentage: 0.48, xOnGoalFor: 122.6, xGoalsFor: 9.76, xReboundsFor: 8.05, xFreezeFor: 29.79, xPlayStoppedFor: 3.96, xPlayContinuedInZoneFor: 70.06, xPlayContinuedOutsideZoneFor: 51.37, flurryAdjustedxGoalsFor: 9.61, scoreVenueAdjustedxGoalsFor: 9.97, flurryScoreVenueAdjustedxGoalsFor: 9.81, shotsOnGoalFor: 131.0, missedShotsFor: 42.0, blockedShotAttemptsFor: 51.0, shotAttemptsFor: 224.0, goalsFor: 12.0, reboundsFor: 8.0, reboundGoalsFor: 2.0, freezeFor: 32.0, playStoppedFor: 1.0, playContinuedInZoneFor: 66.0, playContinuedOutsideZoneFor: 54.0, savedShotsOnGoalFor: 119.0, savedUnblockedShotAttemptsFor: 161.0, penaltiesFor: 19.0, penalityMinutesFor: 44.0, faceOffsWonFor: 130.0, hitsFor: 209.0, takeawaysFor: 39.0, giveawaysFor: 41.0, lowDangerShotsFor: 127.0, mediumDangerShotsFor: 40.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 3.49, mediumDangerxGoalsFor: 4.7, highDangerxGoalsFor: 1.57, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 5.0, scoreAdjustedShotsAttemptsFor: 229.77, unblockedShotAttemptsFor: 173.0, scoreAdjustedUnblockedShotAttemptsFor: 176.87, dZoneGiveawaysFor: 24.0, xGoalsFromxReboundsOfShotsFor: 1.66, xGoalsFromActualReboundsOfShotsFor: 1.45, reboundxGoalsFor: 1.45, totalShotCreditFor: 9.97, scoreAdjustedTotalShotCreditFor: 10.13, scoreFlurryAdjustedTotalShotCreditFor: 10.06, xOnGoalAgainst: 138.05, xGoalsAgainst: 10.2, xReboundsAgainst: 8.5, xFreezeAgainst: 33.58, xPlayStoppedAgainst: 4.72, xPlayContinuedInZoneAgainst: 74.75, xPlayContinuedOutsideZoneAgainst: 58.26, flurryAdjustedxGoalsAgainst: 9.99, scoreVenueAdjustedxGoalsAgainst: 10.15, flurryScoreVenueAdjustedxGoalsAgainst: 9.95, shotsOnGoalAgainst: 142.0, missedShotsAgainst: 48.0, blockedShotAttemptsAgainst: 73.0, shotAttemptsAgainst: 263.0, goalsAgainst: 7.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 0.0, freezeAgainst: 37.0, playStoppedAgainst: 5.0, playContinuedInZoneAgainst: 67.0, playContinuedOutsideZoneAgainst: 67.0, savedShotsOnGoalAgainst: 135.0, savedUnblockedShotAttemptsAgainst: 183.0, penaltiesAgainst: 14.0, penalityMinutesAgainst: 34.0, faceOffsWonAgainst: 118.0, hitsAgainst: 178.0, takeawaysAgainst: 33.0, giveawaysAgainst: 39.0, lowDangerShotsAgainst: 148.0, mediumDangerShotsAgainst: 35.0, highDangerShotsAgainst: 7.0, lowDangerxGoalsAgainst: 3.97, mediumDangerxGoalsAgainst: 4.18, highDangerxGoalsAgainst: 2.04, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 259.3, unblockedShotAttemptsAgainst: 190.0, scoreAdjustedUnblockedShotAttemptsAgainst: 188.5, dZoneGiveawaysAgainst: 25.0, xGoalsFromxReboundsOfShotsAgainst: 1.75, xGoalsFromActualReboundsOfShotsAgainst: 1.44, reboundxGoalsAgainst: 1.44, totalShotCreditAgainst: 10.51, scoreAdjustedTotalShotCreditAgainst: 10.54, scoreFlurryAdjustedTotalShotCreditAgainst: 10.42

lineId: 847399484784958480226, season: 2021, name: Studenic-Benn-Gurianov, team: DAL, position: line, situation: 5on5, games_played: 2, icetime: 688.0, iceTimeRank: 7.0, xGoalsPercentage: 0.41, corsiPercentage: 0.56, fenwickPercentage: 0.56, xOnGoalFor: 3.45, xGoalsFor: 0.23, xReboundsFor: 0.19, xFreezeFor: 0.79, xPlayStoppedFor: 0.1, xPlayContinuedInZoneFor: 2.1, xPlayContinuedOutsideZoneFor: 1.6, flurryAdjustedxGoalsFor: 0.23, scoreVenueAdjustedxGoalsFor: 0.24, flurryScoreVenueAdjustedxGoalsFor: 0.24, shotsOnGoalFor: 2.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 9.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 4.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 7.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.12, mediumDangerxGoalsFor: 0.11, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 9.29, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 5.15, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.27, scoreAdjustedTotalShotCreditFor: 0.28, scoreFlurryAdjustedTotalShotCreditFor: 0.28, xOnGoalAgainst: 3.04, xGoalsAgainst: 0.32, xReboundsAgainst: 0.21, xFreezeAgainst: 0.63, xPlayStoppedAgainst: 0.1, xPlayContinuedInZoneAgainst: 1.58, xPlayContinuedOutsideZoneAgainst: 1.16, flurryAdjustedxGoalsAgainst: 0.32, scoreVenueAdjustedxGoalsAgainst: 0.31, flurryScoreVenueAdjustedxGoalsAgainst: 0.31, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 7.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 3.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 8.0, hitsAgainst: 6.0, takeawaysAgainst: 2.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.1, mediumDangerxGoalsAgainst: 0.23, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 6.89, unblockedShotAttemptsAgainst: 4.0, scoreAdjustedUnblockedShotAttemptsAgainst: 4.03, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.37, scoreAdjustedTotalShotCreditAgainst: 0.36, scoreFlurryAdjustedTotalShotCreditAgainst: 0.36

lineId: 847702184781318480144, season: 2021, name: Kampf-Kerfoot-Kase, team: TOR, position: line, situation: 5on5, games_played: 20, icetime: 2161.0, iceTimeRank: 191.0, xGoalsPercentage: 0.49, corsiPercentage: 0.47, fenwickPercentage: 0.46, xOnGoalFor: 17.11, xGoalsFor: 1.82, xReboundsFor: 1.25, xFreezeFor: 4.12, xPlayStoppedFor: 0.55, xPlayContinuedInZoneFor: 9.42, xPlayContinuedOutsideZoneFor: 6.84, flurryAdjustedxGoalsFor: 1.81, scoreVenueAdjustedxGoalsFor: 1.78, flurryScoreVenueAdjustedxGoalsFor: 1.78, shotsOnGoalFor: 19.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 31.0, goalsFor: 4.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 1.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 15.0, savedUnblockedShotAttemptsFor: 20.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 18.0, hitsFor: 15.0, takeawaysFor: 4.0, giveawaysFor: 6.0, lowDangerShotsFor: 16.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.49, mediumDangerxGoalsFor: 0.64, highDangerxGoalsFor: 0.69, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 31.02, unblockedShotAttemptsFor: 24.0, scoreAdjustedUnblockedShotAttemptsFor: 23.89, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.26, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 2.07, scoreAdjustedTotalShotCreditFor: 2.04, scoreFlurryAdjustedTotalShotCreditFor: 2.04, xOnGoalAgainst: 19.5, xGoalsAgainst: 1.86, xReboundsAgainst: 1.34, xFreezeAgainst: 4.31, xPlayStoppedAgainst: 0.63, xPlayContinuedInZoneAgainst: 11.61, xPlayContinuedOutsideZoneAgainst: 8.25, flurryAdjustedxGoalsAgainst: 1.83, scoreVenueAdjustedxGoalsAgainst: 1.91, flurryScoreVenueAdjustedxGoalsAgainst: 1.88, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 13.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 35.0, goalsAgainst: 3.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 10.0, savedShotsOnGoalAgainst: 12.0, savedUnblockedShotAttemptsAgainst: 25.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 15.0, hitsAgainst: 27.0, takeawaysAgainst: 9.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.59, mediumDangerxGoalsAgainst: 1.03, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 36.09, unblockedShotAttemptsAgainst: 28.0, scoreAdjustedUnblockedShotAttemptsAgainst: 28.81, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.28, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 2.14, scoreAdjustedTotalShotCreditAgainst: 2.2, scoreFlurryAdjustedTotalShotCreditAgainst: 2.17

lineId: 847360484741418477330, season: 2021, name: Kubalik-Toews-Kane, team: CHI, position: line, situation: 5on5, games_played: 15, icetime: 630.0, iceTimeRank: 185.0, xGoalsPercentage: 0.21, corsiPercentage: 0.26, fenwickPercentage: 0.29, xOnGoalFor: 3.68, xGoalsFor: 0.14, xReboundsFor: 0.16, xFreezeFor: 1.12, xPlayStoppedFor: 0.12, xPlayContinuedInZoneFor: 1.96, xPlayContinuedOutsideZoneFor: 1.5, flurryAdjustedxGoalsFor: 0.14, scoreVenueAdjustedxGoalsFor: 0.13, flurryScoreVenueAdjustedxGoalsFor: 0.13, shotsOnGoalFor: 4.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 3.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.14, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.86, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 4.93, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.17, scoreAdjustedTotalShotCreditFor: 0.17, scoreFlurryAdjustedTotalShotCreditFor: 0.17, xOnGoalAgainst: 8.51, xGoalsAgainst: 0.52, xReboundsAgainst: 0.53, xFreezeAgainst: 2.06, xPlayStoppedAgainst: 0.26, xPlayContinuedInZoneAgainst: 5.23, xPlayContinuedOutsideZoneAgainst: 3.4, flurryAdjustedxGoalsAgainst: 0.51, scoreVenueAdjustedxGoalsAgainst: 0.52, flurryScoreVenueAdjustedxGoalsAgainst: 0.51, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 17.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 3.0, takeawaysAgainst: 0.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.33, mediumDangerxGoalsAgainst: 0.18, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 17.37, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.44, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.62, scoreAdjustedTotalShotCreditAgainst: 0.62, scoreFlurryAdjustedTotalShotCreditAgainst: 0.61

lineId: 847360484780438479337, season: 2021, name: Debrincat-Lafferty-Toews, team: CHI, position: line, situation: 5on5, games_played: 5, icetime: 1986.0, iceTimeRank: 42.0, xGoalsPercentage: 0.59, corsiPercentage: 0.46, fenwickPercentage: 0.51, xOnGoalFor: 19.35, xGoalsFor: 1.46, xReboundsFor: 1.39, xFreezeFor: 4.73, xPlayStoppedFor: 0.62, xPlayContinuedInZoneFor: 11.58, xPlayContinuedOutsideZoneFor: 8.22, flurryAdjustedxGoalsFor: 1.43, scoreVenueAdjustedxGoalsFor: 1.55, flurryScoreVenueAdjustedxGoalsFor: 1.52, shotsOnGoalFor: 21.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 32.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 7.0, playStoppedFor: 0.0, playContinuedInZoneFor: 13.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 21.0, savedUnblockedShotAttemptsFor: 28.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 14.0, hitsFor: 7.0, takeawaysFor: 2.0, giveawaysFor: 6.0, lowDangerShotsFor: 22.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.67, mediumDangerxGoalsFor: 0.79, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 33.71, unblockedShotAttemptsFor: 28.0, scoreAdjustedUnblockedShotAttemptsFor: 29.31, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.28, xGoalsFromActualReboundsOfShotsFor: 0.12, reboundxGoalsFor: 0.12, totalShotCreditFor: 1.62, scoreAdjustedTotalShotCreditFor: 1.73, scoreFlurryAdjustedTotalShotCreditFor: 1.69, xOnGoalAgainst: 18.64, xGoalsAgainst: 1.01, xReboundsAgainst: 1.23, xFreezeAgainst: 4.78, xPlayStoppedAgainst: 0.59, xPlayContinuedInZoneAgainst: 11.5, xPlayContinuedOutsideZoneAgainst: 7.89, flurryAdjustedxGoalsAgainst: 1.0, scoreVenueAdjustedxGoalsAgainst: 0.95, flurryScoreVenueAdjustedxGoalsAgainst: 0.94, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 38.0, goalsAgainst: 2.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 14.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 25.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 19.0, hitsAgainst: 11.0, takeawaysAgainst: 2.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 24.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.64, mediumDangerxGoalsAgainst: 0.38, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 35.72, unblockedShotAttemptsAgainst: 27.0, scoreAdjustedUnblockedShotAttemptsAgainst: 25.35, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.25, xGoalsFromActualReboundsOfShotsAgainst: 0.17, reboundxGoalsAgainst: 0.17, totalShotCreditAgainst: 1.09, scoreAdjustedTotalShotCreditAgainst: 1.02, scoreFlurryAdjustedTotalShotCreditAgainst: 1.01
