lineId: 84778108480036, season: 2021, name: Heiskanen-Hanley, team: DAL, position: pairing, situation: 5on5, games_played: 13, icetime: 750.0, iceTimeRank: 92.0, xGoalsPercentage: 0.1, corsiPercentage: 0.24, fenwickPercentage: 0.23, xOnGoalFor: 2.08, xGoalsFor: 0.06, xReboundsFor: 0.11, xFreezeFor: 0.46, xPlayStoppedFor: 0.06, xPlayContinuedInZoneFor: 1.28, xPlayContinuedOutsideZoneFor: 1.03, flurryAdjustedxGoalsFor: 0.06, scoreVenueAdjustedxGoalsFor: 0.06, flurryScoreVenueAdjustedxGoalsFor: 0.06, shotsOnGoalFor: 2.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 4.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 2.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 3.0, hitsFor: 7.0, takeawaysFor: 0.0, giveawaysFor: 3.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.06, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 3.74, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 2.86, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.02, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.09, scoreAdjustedTotalShotCreditFor: 0.08, scoreFlurryAdjustedTotalShotCreditFor: 0.08, xOnGoalAgainst: 7.27, xGoalsAgainst: 0.59, xReboundsAgainst: 0.44, xFreezeAgainst: 1.76, xPlayStoppedAgainst: 0.22, xPlayContinuedInZoneAgainst: 3.98, xPlayContinuedOutsideZoneAgainst: 3.01, flurryAdjustedxGoalsAgainst: 0.59, scoreVenueAdjustedxGoalsAgainst: 0.63, flurryScoreVenueAdjustedxGoalsAgainst: 0.63, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 13.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 9.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 2.0, hitsAgainst: 5.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.24, mediumDangerxGoalsAgainst: 0.35, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 13.39, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.57, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.09, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.68, scoreAdjustedTotalShotCreditAgainst: 0.73, scoreFlurryAdjustedTotalShotCreditAgainst: 0.73

lineId: 847967584800728480845, season: 2021, name: Andersson-Kupari-Moore, team: LAK, position: line, situation: 5on5, games_played: 5, icetime: 1747.0, iceTimeRank: 22.0, xGoalsPercentage: 0.57, corsiPercentage: 0.48, fenwickPercentage: 0.53, xOnGoalFor: 21.54, xGoalsFor: 3.03, xReboundsFor: 1.48, xFreezeFor: 5.27, xPlayStoppedFor: 0.69, xPlayContinuedInZoneFor: 10.17, xPlayContinuedOutsideZoneFor: 7.36, flurryAdjustedxGoalsFor: 2.58, scoreVenueAdjustedxGoalsFor: 2.86, flurryScoreVenueAdjustedxGoalsFor: 2.46, shotsOnGoalFor: 23.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 30.0, goalsFor: 1.0, reboundsFor: 7.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 22.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 7.0, hitsFor: 16.0, takeawaysFor: 1.0, giveawaysFor: 6.0, lowDangerShotsFor: 16.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 0.34, mediumDangerxGoalsFor: 0.59, highDangerxGoalsFor: 2.1, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 28.96, unblockedShotAttemptsFor: 28.0, scoreAdjustedUnblockedShotAttemptsFor: 27.2, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.31, xGoalsFromActualReboundsOfShotsFor: 1.93, reboundxGoalsFor: 1.93, totalShotCreditFor: 1.41, scoreAdjustedTotalShotCreditFor: 1.4, scoreFlurryAdjustedTotalShotCreditFor: 1.35, xOnGoalAgainst: 19.19, xGoalsAgainst: 2.3, xReboundsAgainst: 1.44, xFreezeAgainst: 4.47, xPlayStoppedAgainst: 0.57, xPlayContinuedInZoneAgainst: 9.48, xPlayContinuedOutsideZoneAgainst: 6.74, flurryAdjustedxGoalsAgainst: 2.16, scoreVenueAdjustedxGoalsAgainst: 2.46, flurryScoreVenueAdjustedxGoalsAgainst: 2.3, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 8.0, shotAttemptsAgainst: 33.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 11.0, hitsAgainst: 8.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.4, mediumDangerxGoalsAgainst: 1.09, highDangerxGoalsAgainst: 0.81, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 34.56, unblockedShotAttemptsAgainst: 25.0, scoreAdjustedUnblockedShotAttemptsAgainst: 26.32, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.3, xGoalsFromActualReboundsOfShotsAgainst: 0.5, reboundxGoalsAgainst: 0.5, totalShotCreditAgainst: 2.11, scoreAdjustedTotalShotCreditAgainst: 2.22, scoreFlurryAdjustedTotalShotCreditAgainst: 2.09

lineId: 84741518477205, season: 2021, name: Mcdonagh-Sustr, team: TBL, position: pairing, situation: 5on5, games_played: 12, icetime: 1454.0, iceTimeRank: 90.0, xGoalsPercentage: 0.36, corsiPercentage: 0.47, fenwickPercentage: 0.43, xOnGoalFor: 11.1, xGoalsFor: 0.9, xReboundsFor: 0.68, xFreezeFor: 2.72, xPlayStoppedFor: 0.35, xPlayContinuedInZoneFor: 5.83, xPlayContinuedOutsideZoneFor: 4.53, flurryAdjustedxGoalsFor: 0.88, scoreVenueAdjustedxGoalsFor: 0.88, flurryScoreVenueAdjustedxGoalsFor: 0.86, shotsOnGoalFor: 12.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 20.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 3.0, hitsFor: 9.0, takeawaysFor: 3.0, giveawaysFor: 2.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.31, mediumDangerxGoalsFor: 0.1, highDangerxGoalsFor: 0.49, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 19.46, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 14.59, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.14, xGoalsFromActualReboundsOfShotsFor: 0.27, reboundxGoalsFor: 0.27, totalShotCreditFor: 0.77, scoreAdjustedTotalShotCreditFor: 0.76, scoreFlurryAdjustedTotalShotCreditFor: 0.76, xOnGoalAgainst: 13.26, xGoalsAgainst: 1.63, xReboundsAgainst: 0.99, xFreezeAgainst: 3.0, xPlayStoppedAgainst: 0.47, xPlayContinuedInZoneAgainst: 8.31, xPlayContinuedOutsideZoneAgainst: 5.6, flurryAdjustedxGoalsAgainst: 1.61, scoreVenueAdjustedxGoalsAgainst: 1.59, flurryScoreVenueAdjustedxGoalsAgainst: 1.56, shotsOnGoalAgainst: 14.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 23.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 19.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 5.0, hitsAgainst: 15.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.49, mediumDangerxGoalsAgainst: 0.26, highDangerxGoalsAgainst: 0.89, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 21.98, unblockedShotAttemptsAgainst: 20.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.34, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.2, xGoalsFromActualReboundsOfShotsAgainst: 0.58, reboundxGoalsAgainst: 0.58, totalShotCreditAgainst: 1.26, scoreAdjustedTotalShotCreditAgainst: 1.25, scoreFlurryAdjustedTotalShotCreditAgainst: 1.24

lineId: 847794484804598480821, season: 2021, name: Vrana-Suter-Zadina, team: DET, position: line, situation: 5on5, games_played: 10, icetime: 4250.0, iceTimeRank: 46.0, xGoalsPercentage: 0.51, corsiPercentage: 0.5, fenwickPercentage: 0.48, xOnGoalFor: 38.86, xGoalsFor: 3.49, xReboundsFor: 2.8, xFreezeFor: 9.56, xPlayStoppedFor: 1.28, xPlayContinuedInZoneFor: 20.66, xPlayContinuedOutsideZoneFor: 15.23, flurryAdjustedxGoalsFor: 3.37, scoreVenueAdjustedxGoalsFor: 3.47, flurryScoreVenueAdjustedxGoalsFor: 3.35, shotsOnGoalFor: 43.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 19.0, shotAttemptsFor: 72.0, goalsFor: 5.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 12.0, playStoppedFor: 0.0, playContinuedInZoneFor: 14.0, playContinuedOutsideZoneFor: 20.0, savedShotsOnGoalFor: 38.0, savedUnblockedShotAttemptsFor: 48.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 33.0, hitsFor: 27.0, takeawaysFor: 9.0, giveawaysFor: 13.0, lowDangerShotsFor: 39.0, mediumDangerShotsFor: 10.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.2, mediumDangerxGoalsFor: 1.25, highDangerxGoalsFor: 1.03, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 69.75, unblockedShotAttemptsFor: 53.0, scoreAdjustedUnblockedShotAttemptsFor: 51.56, dZoneGiveawaysFor: 9.0, xGoalsFromxReboundsOfShotsFor: 0.59, xGoalsFromActualReboundsOfShotsFor: 0.25, reboundxGoalsFor: 0.25, totalShotCreditFor: 3.83, scoreAdjustedTotalShotCreditFor: 3.79, scoreFlurryAdjustedTotalShotCreditFor: 3.7, xOnGoalAgainst: 40.67, xGoalsAgainst: 3.36, xReboundsAgainst: 2.64, xFreezeAgainst: 9.82, xPlayStoppedAgainst: 1.3, xPlayContinuedInZoneAgainst: 23.1, xPlayContinuedOutsideZoneAgainst: 16.78, flurryAdjustedxGoalsAgainst: 3.27, scoreVenueAdjustedxGoalsAgainst: 3.43, flurryScoreVenueAdjustedxGoalsAgainst: 3.34, shotsOnGoalAgainst: 42.0, missedShotsAgainst: 15.0, blockedShotAttemptsAgainst: 15.0, shotAttemptsAgainst: 72.0, goalsAgainst: 1.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 0.0, freezeAgainst: 10.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 19.0, playContinuedOutsideZoneAgainst: 22.0, savedShotsOnGoalAgainst: 41.0, savedUnblockedShotAttemptsAgainst: 56.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 43.0, hitsAgainst: 34.0, takeawaysAgainst: 8.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 41.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.01, mediumDangerxGoalsAgainst: 1.65, highDangerxGoalsAgainst: 0.71, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 75.11, unblockedShotAttemptsAgainst: 57.0, scoreAdjustedUnblockedShotAttemptsAgainst: 58.81, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.54, xGoalsFromActualReboundsOfShotsAgainst: 0.73, reboundxGoalsAgainst: 0.73, totalShotCreditAgainst: 3.17, scoreAdjustedTotalShotCreditAgainst: 3.27, scoreFlurryAdjustedTotalShotCreditAgainst: 3.23

lineId: 847517884779988480802, season: 2021, name: Foegele-Mcleod-Kassian, team: EDM, position: line, situation: 5on5, games_played: 22, icetime: 5071.0, iceTimeRank: 172.0, xGoalsPercentage: 0.65, corsiPercentage: 0.64, fenwickPercentage: 0.66, xOnGoalFor: 52.37, xGoalsFor: 3.47, xReboundsFor: 3.27, xFreezeFor: 12.54, xPlayStoppedFor: 1.69, xPlayContinuedInZoneFor: 28.85, xPlayContinuedOutsideZoneFor: 22.19, flurryAdjustedxGoalsFor: 3.41, scoreVenueAdjustedxGoalsFor: 3.32, flurryScoreVenueAdjustedxGoalsFor: 3.27, shotsOnGoalFor: 49.0, missedShotsFor: 23.0, blockedShotAttemptsFor: 24.0, shotAttemptsFor: 96.0, goalsFor: 2.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 12.0, playStoppedFor: 2.0, playContinuedInZoneFor: 25.0, playContinuedOutsideZoneFor: 28.0, savedShotsOnGoalFor: 47.0, savedUnblockedShotAttemptsFor: 70.0, penaltiesFor: 5.0, penalityMinutesFor: 13.0, faceOffsWonFor: 36.0, hitsFor: 47.0, takeawaysFor: 8.0, giveawaysFor: 17.0, lowDangerShotsFor: 59.0, mediumDangerShotsFor: 12.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 1.81, mediumDangerxGoalsFor: 1.46, highDangerxGoalsFor: 0.2, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 93.33, unblockedShotAttemptsFor: 72.0, scoreAdjustedUnblockedShotAttemptsFor: 69.58, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.67, xGoalsFromActualReboundsOfShotsFor: 0.41, reboundxGoalsFor: 0.41, totalShotCreditFor: 3.72, scoreAdjustedTotalShotCreditFor: 3.58, scoreFlurryAdjustedTotalShotCreditFor: 3.52, xOnGoalAgainst: 26.01, xGoalsAgainst: 1.91, xReboundsAgainst: 1.63, xFreezeAgainst: 6.42, xPlayStoppedAgainst: 0.83, xPlayContinuedInZoneAgainst: 15.38, xPlayContinuedOutsideZoneAgainst: 10.85, flurryAdjustedxGoalsAgainst: 1.88, scoreVenueAdjustedxGoalsAgainst: 1.97, flurryScoreVenueAdjustedxGoalsAgainst: 1.94, shotsOnGoalAgainst: 28.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 53.0, goalsAgainst: 4.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 11.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 24.0, savedUnblockedShotAttemptsAgainst: 33.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 46.0, hitsAgainst: 46.0, takeawaysAgainst: 6.0, giveawaysAgainst: 16.0, lowDangerShotsAgainst: 30.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 1.05, mediumDangerxGoalsAgainst: 0.63, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 54.36, unblockedShotAttemptsAgainst: 37.0, scoreAdjustedUnblockedShotAttemptsAgainst: 38.34, dZoneGiveawaysAgainst: 14.0, xGoalsFromxReboundsOfShotsAgainst: 0.33, xGoalsFromActualReboundsOfShotsAgainst: 0.22, reboundxGoalsAgainst: 0.22, totalShotCreditAgainst: 2.02, scoreAdjustedTotalShotCreditAgainst: 2.08, scoreFlurryAdjustedTotalShotCreditAgainst: 2.06

lineId: 847121484757448478466, season: 2021, name: Ovechkin-Kuznetsov-Sprong, team: WSH, position: line, situation: 5on5, games_played: 18, icetime: 1642.0, iceTimeRank: 174.0, xGoalsPercentage: 0.66, corsiPercentage: 0.57, fenwickPercentage: 0.57, xOnGoalFor: 18.9, xGoalsFor: 1.53, xReboundsFor: 1.2, xFreezeFor: 4.66, xPlayStoppedFor: 0.62, xPlayContinuedInZoneFor: 9.28, xPlayContinuedOutsideZoneFor: 7.71, flurryAdjustedxGoalsFor: 1.46, scoreVenueAdjustedxGoalsFor: 1.5, flurryScoreVenueAdjustedxGoalsFor: 1.43, shotsOnGoalFor: 16.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 33.0, goalsFor: 2.0, reboundsFor: 4.0, reboundGoalsFor: 1.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 8.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 23.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 6.0, hitsFor: 10.0, takeawaysFor: 3.0, giveawaysFor: 2.0, lowDangerShotsFor: 19.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.51, mediumDangerxGoalsFor: 0.49, highDangerxGoalsFor: 0.52, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 31.82, unblockedShotAttemptsFor: 25.0, scoreAdjustedUnblockedShotAttemptsFor: 24.23, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.25, xGoalsFromActualReboundsOfShotsFor: 0.61, reboundxGoalsFor: 0.61, totalShotCreditFor: 1.17, scoreAdjustedTotalShotCreditFor: 1.12, scoreFlurryAdjustedTotalShotCreditFor: 1.1, xOnGoalAgainst: 13.35, xGoalsAgainst: 0.78, xReboundsAgainst: 0.91, xFreezeAgainst: 3.38, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 7.55, xPlayContinuedOutsideZoneAgainst: 5.92, flurryAdjustedxGoalsAgainst: 0.74, scoreVenueAdjustedxGoalsAgainst: 0.81, flurryScoreVenueAdjustedxGoalsAgainst: 0.77, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 25.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 16.0, savedUnblockedShotAttemptsAgainst: 19.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 8.0, takeawaysAgainst: 8.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.55, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 27.04, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 20.67, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.19, xGoalsFromActualReboundsOfShotsAgainst: 0.03, reboundxGoalsAgainst: 0.03, totalShotCreditAgainst: 0.94, scoreAdjustedTotalShotCreditAgainst: 0.98, scoreFlurryAdjustedTotalShotCreditAgainst: 0.93
