lineId: 847843984800158480068, season: 2024, name: Tippett-Poehling-Konecny, team: PHI, position: line, situation: 5on5, games_played: 14, icetime: 4233.0, iceTimeRank: 111.0, xGoalsPercentage: 0.42, corsiPercentage: 0.51, fenwickPercentage: 0.5, xOnGoalFor: 37.65, xGoalsFor: 2.52, xReboundsFor: 2.5, xFreezeFor: 9.12, xPlayStoppedFor: 1.27, xPlayContinuedInZoneFor: 21.67, xPlayContinuedOutsideZoneFor: 15.93, flurryAdjustedxGoalsFor: 2.48, scoreVenueAdjustedxGoalsFor: 2.58, flurryScoreVenueAdjustedxGoalsFor: 2.54, shotsOnGoalFor: 31.0, missedShotsFor: 22.0, blockedShotAttemptsFor: 23.0, shotAttemptsFor: 76.0, goalsFor: 0.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 10.0, playStoppedFor: 0.0, playContinuedInZoneFor: 20.0, playContinuedOutsideZoneFor: 20.0, savedShotsOnGoalFor: 31.0, savedUnblockedShotAttemptsFor: 53.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 33.0, hitsFor: 25.0, takeawaysFor: 1.0, giveawaysFor: 17.0, lowDangerShotsFor: 45.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 1.42, mediumDangerxGoalsFor: 0.66, highDangerxGoalsFor: 0.44, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 77.59, unblockedShotAttemptsFor: 53.0, scoreAdjustedUnblockedShotAttemptsFor: 54.3, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.52, xGoalsFromActualReboundsOfShotsFor: 0.47, reboundxGoalsFor: 0.47, totalShotCreditFor: 2.56, scoreAdjustedTotalShotCreditFor: 2.6, scoreFlurryAdjustedTotalShotCreditFor: 2.58, xOnGoalAgainst: 37.66, xGoalsAgainst: 3.45, xReboundsAgainst: 2.34, xFreezeAgainst: 8.9, xPlayStoppedAgainst: 1.28, xPlayContinuedInZoneAgainst: 21.0, xPlayContinuedOutsideZoneAgainst: 16.03, flurryAdjustedxGoalsAgainst: 3.37, scoreVenueAdjustedxGoalsAgainst: 3.41, flurryScoreVenueAdjustedxGoalsAgainst: 3.34, shotsOnGoalAgainst: 37.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 19.0, shotAttemptsAgainst: 72.0, goalsAgainst: 3.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 23.0, playContinuedOutsideZoneAgainst: 19.0, savedShotsOnGoalAgainst: 34.0, savedUnblockedShotAttemptsAgainst: 50.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 40.0, hitsAgainst: 45.0, takeawaysAgainst: 6.0, giveawaysAgainst: 23.0, lowDangerShotsAgainst: 40.0, mediumDangerShotsAgainst: 10.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.2, mediumDangerxGoalsAgainst: 1.38, highDangerxGoalsAgainst: 0.87, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 71.38, unblockedShotAttemptsAgainst: 53.0, scoreAdjustedUnblockedShotAttemptsAgainst: 52.96, dZoneGiveawaysAgainst: 16.0, xGoalsFromxReboundsOfShotsAgainst: 0.48, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 3.93, scoreAdjustedTotalShotCreditAgainst: 3.88, scoreFlurryAdjustedTotalShotCreditAgainst: 3.81

lineId: 84768758482733, season: 2024, name: Matheson-Mailloux, team: MTL, position: pairing, situation: 5on5, games_played: 4, icetime: 1074.0, iceTimeRank: 20.0, xGoalsPercentage: 0.26, corsiPercentage: 0.53, fenwickPercentage: 0.45, xOnGoalFor: 11.08, xGoalsFor: 0.76, xReboundsFor: 0.61, xFreezeFor: 2.68, xPlayStoppedFor: 0.37, xPlayContinuedInZoneFor: 5.68, xPlayContinuedOutsideZoneFor: 4.9, flurryAdjustedxGoalsFor: 0.76, scoreVenueAdjustedxGoalsFor: 0.75, flurryScoreVenueAdjustedxGoalsFor: 0.75, shotsOnGoalFor: 12.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 23.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 1.0, penalityMinutesFor: 0.0, faceOffsWonFor: 12.0, hitsFor: 10.0, takeawaysFor: 1.0, giveawaysFor: 1.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.32, mediumDangerxGoalsFor: 0.45, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 22.28, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 14.63, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.89, scoreAdjustedTotalShotCreditFor: 0.88, scoreFlurryAdjustedTotalShotCreditFor: 0.88, xOnGoalAgainst: 14.54, xGoalsAgainst: 2.15, xReboundsAgainst: 0.97, xFreezeAgainst: 3.02, xPlayStoppedAgainst: 0.43, xPlayContinuedInZoneAgainst: 6.35, xPlayContinuedOutsideZoneAgainst: 5.07, flurryAdjustedxGoalsAgainst: 1.88, scoreVenueAdjustedxGoalsAgainst: 2.16, flurryScoreVenueAdjustedxGoalsAgainst: 1.89, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 20.0, goalsAgainst: 2.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 1.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 16.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 4.0, takeawaysAgainst: 1.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 8.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.18, mediumDangerxGoalsAgainst: 1.03, highDangerxGoalsAgainst: 0.94, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 20.21, unblockedShotAttemptsAgainst: 18.0, scoreAdjustedUnblockedShotAttemptsAgainst: 18.21, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.21, xGoalsFromActualReboundsOfShotsAgainst: 0.94, reboundxGoalsAgainst: 0.94, totalShotCreditAgainst: 1.42, scoreAdjustedTotalShotCreditAgainst: 1.44, scoreFlurryAdjustedTotalShotCreditAgainst: 1.4

lineId: 84788408482858, season: 2024, name: Evans-Borgen, team: SEA, position: pairing, situation: 5on5, games_played: 30, icetime: 10825.0, iceTimeRank: 142.0, xGoalsPercentage: 0.48, corsiPercentage: 0.49, fenwickPercentage: 0.49, xOnGoalFor: 88.62, xGoalsFor: 6.73, xReboundsFor: 5.57, xFreezeFor: 22.5, xPlayStoppedFor: 3.08, xPlayContinuedInZoneFor: 49.18, xPlayContinuedOutsideZoneFor: 36.95, flurryAdjustedxGoalsFor: 6.24, scoreVenueAdjustedxGoalsFor: 6.56, flurryScoreVenueAdjustedxGoalsFor: 6.1, shotsOnGoalFor: 73.0, missedShotsFor: 51.0, blockedShotAttemptsFor: 52.0, shotAttemptsFor: 176.0, goalsFor: 8.0, reboundsFor: 6.0, reboundGoalsFor: 1.0, freezeFor: 11.0, playStoppedFor: 0.0, playContinuedInZoneFor: 51.0, playContinuedOutsideZoneFor: 48.0, savedShotsOnGoalFor: 65.0, savedUnblockedShotAttemptsFor: 116.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 74.0, hitsFor: 94.0, takeawaysFor: 15.0, giveawaysFor: 38.0, lowDangerShotsFor: 101.0, mediumDangerShotsFor: 19.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 2.82, mediumDangerxGoalsFor: 2.61, highDangerxGoalsFor: 1.29, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 171.89, unblockedShotAttemptsFor: 124.0, scoreAdjustedUnblockedShotAttemptsFor: 121.47, dZoneGiveawaysFor: 15.0, xGoalsFromxReboundsOfShotsFor: 1.15, xGoalsFromActualReboundsOfShotsFor: 1.54, reboundxGoalsFor: 1.54, totalShotCreditFor: 6.33, scoreAdjustedTotalShotCreditFor: 6.22, scoreFlurryAdjustedTotalShotCreditFor: 6.07, xOnGoalAgainst: 92.5, xGoalsAgainst: 7.21, xReboundsAgainst: 6.25, xFreezeAgainst: 22.8, xPlayStoppedAgainst: 3.25, xPlayContinuedInZoneAgainst: 51.32, xPlayContinuedOutsideZoneAgainst: 38.17, flurryAdjustedxGoalsAgainst: 6.8, scoreVenueAdjustedxGoalsAgainst: 7.34, flurryScoreVenueAdjustedxGoalsAgainst: 6.92, shotsOnGoalAgainst: 74.0, missedShotsAgainst: 55.0, blockedShotAttemptsAgainst: 53.0, shotAttemptsAgainst: 182.0, goalsAgainst: 6.0, reboundsAgainst: 14.0, reboundGoalsAgainst: 2.0, freezeAgainst: 14.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 57.0, playContinuedOutsideZoneAgainst: 38.0, savedShotsOnGoalAgainst: 68.0, savedUnblockedShotAttemptsAgainst: 123.0, penaltiesAgainst: 9.0, penalityMinutesAgainst: 18.0, faceOffsWonAgainst: 75.0, hitsAgainst: 88.0, takeawaysAgainst: 21.0, giveawaysAgainst: 41.0, lowDangerShotsAgainst: 105.0, mediumDangerShotsAgainst: 19.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 3.2, mediumDangerxGoalsAgainst: 2.67, highDangerxGoalsAgainst: 1.34, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 184.71, unblockedShotAttemptsAgainst: 129.0, scoreAdjustedUnblockedShotAttemptsAgainst: 131.0, dZoneGiveawaysAgainst: 24.0, xGoalsFromxReboundsOfShotsAgainst: 1.29, xGoalsFromActualReboundsOfShotsAgainst: 2.32, reboundxGoalsAgainst: 2.32, totalShotCreditAgainst: 6.18, scoreAdjustedTotalShotCreditAgainst: 6.23, scoreFlurryAdjustedTotalShotCreditAgainst: 6.1

lineId: 84794108481609, season: 2024, name: Sergachev-Kolyachonok, team: UTA, position: pairing, situation: 5on5, games_played: 17, icetime: 1222.0, iceTimeRank: 173.0, xGoalsPercentage: 0.77, corsiPercentage: 0.67, fenwickPercentage: 0.64, xOnGoalFor: 13.79, xGoalsFor: 1.3, xReboundsFor: 0.64, xFreezeFor: 3.15, xPlayStoppedFor: 0.47, xPlayContinuedInZoneFor: 6.77, xPlayContinuedOutsideZoneFor: 5.67, flurryAdjustedxGoalsFor: 1.3, scoreVenueAdjustedxGoalsFor: 1.32, flurryScoreVenueAdjustedxGoalsFor: 1.31, shotsOnGoalFor: 11.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 26.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 17.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 2.0, hitsFor: 6.0, takeawaysFor: 0.0, giveawaysFor: 7.0, lowDangerShotsFor: 15.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.42, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.89, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 26.1, unblockedShotAttemptsFor: 18.0, scoreAdjustedUnblockedShotAttemptsFor: 18.16, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.68, reboundxGoalsFor: 0.68, totalShotCreditFor: 0.76, scoreAdjustedTotalShotCreditFor: 0.76, scoreFlurryAdjustedTotalShotCreditFor: 0.76, xOnGoalAgainst: 6.81, xGoalsAgainst: 0.4, xReboundsAgainst: 0.38, xFreezeAgainst: 1.73, xPlayStoppedAgainst: 0.24, xPlayContinuedInZoneAgainst: 4.15, xPlayContinuedOutsideZoneAgainst: 3.08, flurryAdjustedxGoalsAgainst: 0.4, scoreVenueAdjustedxGoalsAgainst: 0.4, flurryScoreVenueAdjustedxGoalsAgainst: 0.4, shotsOnGoalAgainst: 6.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 13.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 4.0, hitsAgainst: 15.0, takeawaysAgainst: 0.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.31, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 12.83, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.82, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.48, scoreAdjustedTotalShotCreditAgainst: 0.47, scoreFlurryAdjustedTotalShotCreditAgainst: 0.47

lineId: 847398684827458484153, season: 2024, name: Killorn-Mctavish-Carlsson, team: ANA, position: line, situation: 5on5, games_played: 10, icetime: 4082.0, iceTimeRank: 47.0, xGoalsPercentage: 0.61, corsiPercentage: 0.58, fenwickPercentage: 0.6, xOnGoalFor: 39.56, xGoalsFor: 3.18, xReboundsFor: 2.29, xFreezeFor: 10.31, xPlayStoppedFor: 1.3, xPlayContinuedInZoneFor: 21.03, xPlayContinuedOutsideZoneFor: 15.9, flurryAdjustedxGoalsFor: 3.1, scoreVenueAdjustedxGoalsFor: 3.22, flurryScoreVenueAdjustedxGoalsFor: 3.14, shotsOnGoalFor: 34.0, missedShotsFor: 20.0, blockedShotAttemptsFor: 22.0, shotAttemptsFor: 76.0, goalsFor: 4.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 0.0, playContinuedInZoneFor: 17.0, playContinuedOutsideZoneFor: 21.0, savedShotsOnGoalFor: 30.0, savedUnblockedShotAttemptsFor: 50.0, penaltiesFor: 8.0, penalityMinutesFor: 16.0, faceOffsWonFor: 37.0, hitsFor: 20.0, takeawaysFor: 4.0, giveawaysFor: 15.0, lowDangerShotsFor: 45.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 5.0, lowDangerxGoalsFor: 1.25, mediumDangerxGoalsFor: 0.46, highDangerxGoalsFor: 1.46, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 75.4, unblockedShotAttemptsFor: 54.0, scoreAdjustedUnblockedShotAttemptsFor: 54.15, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.47, xGoalsFromActualReboundsOfShotsFor: 1.16, reboundxGoalsFor: 1.16, totalShotCreditFor: 2.5, scoreAdjustedTotalShotCreditFor: 2.53, scoreFlurryAdjustedTotalShotCreditFor: 2.49, xOnGoalAgainst: 26.49, xGoalsAgainst: 2.07, xReboundsAgainst: 1.74, xFreezeAgainst: 5.79, xPlayStoppedAgainst: 0.79, xPlayContinuedInZoneAgainst: 14.74, xPlayContinuedOutsideZoneAgainst: 10.87, flurryAdjustedxGoalsAgainst: 2.06, scoreVenueAdjustedxGoalsAgainst: 2.1, flurryScoreVenueAdjustedxGoalsAgainst: 2.09, shotsOnGoalAgainst: 19.0, missedShotsAgainst: 17.0, blockedShotAttemptsAgainst: 19.0, shotAttemptsAgainst: 55.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 6.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 14.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 17.0, savedUnblockedShotAttemptsAgainst: 34.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 38.0, hitsAgainst: 18.0, takeawaysAgainst: 4.0, giveawaysAgainst: 12.0, lowDangerShotsAgainst: 28.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.87, mediumDangerxGoalsAgainst: 0.74, highDangerxGoalsAgainst: 0.46, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 55.98, unblockedShotAttemptsAgainst: 36.0, scoreAdjustedUnblockedShotAttemptsAgainst: 36.27, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.36, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 2.42, scoreAdjustedTotalShotCreditAgainst: 2.45, scoreFlurryAdjustedTotalShotCreditAgainst: 2.45

lineId: 847062184757848478585, season: 2024, name: Skinner-Ryan-Perry, team: EDM, position: line, situation: 5on5, games_played: 8, icetime: 1117.0, iceTimeRank: 111.0, xGoalsPercentage: 0.66, corsiPercentage: 0.71, fenwickPercentage: 0.71, xOnGoalFor: 9.99, xGoalsFor: 0.67, xReboundsFor: 0.66, xFreezeFor: 2.49, xPlayStoppedFor: 0.39, xPlayContinuedInZoneFor: 6.35, xPlayContinuedOutsideZoneFor: 4.44, flurryAdjustedxGoalsFor: 0.66, scoreVenueAdjustedxGoalsFor: 0.68, flurryScoreVenueAdjustedxGoalsFor: 0.67, shotsOnGoalFor: 10.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 25.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 7.0, takeawaysFor: 4.0, giveawaysFor: 3.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.27, mediumDangerxGoalsFor: 0.4, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 26.08, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 15.45, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.14, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.81, scoreAdjustedTotalShotCreditFor: 0.82, scoreFlurryAdjustedTotalShotCreditFor: 0.81, xOnGoalAgainst: 4.74, xGoalsAgainst: 0.35, xReboundsAgainst: 0.25, xFreezeAgainst: 1.54, xPlayStoppedAgainst: 0.16, xPlayContinuedInZoneAgainst: 2.19, xPlayContinuedOutsideZoneAgainst: 1.53, flurryAdjustedxGoalsAgainst: 0.34, scoreVenueAdjustedxGoalsAgainst: 0.35, flurryScoreVenueAdjustedxGoalsAgainst: 0.34, shotsOnGoalAgainst: 5.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 10.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 5.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 8.0, takeawaysAgainst: 2.0, giveawaysAgainst: 6.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.13, mediumDangerxGoalsAgainst: 0.22, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 9.72, unblockedShotAttemptsAgainst: 6.0, scoreAdjustedUnblockedShotAttemptsAgainst: 5.78, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.05, xGoalsFromActualReboundsOfShotsAgainst: 0.11, reboundxGoalsAgainst: 0.11, totalShotCreditAgainst: 0.29, scoreAdjustedTotalShotCreditAgainst: 0.29, scoreFlurryAdjustedTotalShotCreditAgainst: 0.28
